concept_id,concept_text
239506005,Arthroplasty of joint of foot
239507001,Arthroplasty of joint of hallux
239518001,Arthroplasty of joint of lesser toe
19063003,Arthroplasty of knee
1231396005,Arthroplasty of knee joint using robotic assistance
307817008,Arthroplasty of knee using cement
88056004,Arthroplasty of knee with constrained prosthesis
307819006,Arthroplasty of knee without cement
27748003,"Arthroplasty of knee, condyle and plateau, lateral compartment"
90827004,"Arthroplasty of knee, condyle and plateau, medial compartment"
64295009,"Arthroplasty of knee, femoral condyles"
53386008,"Arthroplasty of knee, tibial plateau"
726635006,Arthroplasty of left ankle
239519009,Arthroplasty of metatarsophalangeal joint of lesser toe
1076161000000106,Arthroplasty of metatarsophalangeal joint with implant
65023008,Arthroplasty of patella
56153009,Arthroplasty of radial head
46624004,Arthroplasty of radial head with implant
726576007,Arthroplasty of right ankle
442117004,Arthroplasty of temporomandibular joint
74253001,Arthroplasty of temporomandibular joint with allograft
31740007,Arthroplasty of temporomandibular joint with autograft
387648001,Arthroplasty of the ankle
239513005,Arthroplasty of the interphalangeal joint of the hallux
239508006,Arthroplasty of the metatarsophalangeal joint of hallux
118487000,Arthroplasty of toe
65813003,Arthroplasty of toe with synthetic joint prosthesis
57589001,"Arthroplasty, acetabular and proximal femoral prosthetic replacement, with allograft"
76915002,"Arthroplasty, acetabular and proximal femoral prosthetic replacement, with autograft"
53081006,"Arthroplasty, acetabular and proximal femoral, prosthetic replacement"
427246004,Arthroscopic drilling of epiphysis for repair of articular cartilage
817361000000103,Arthroscopic drilling of lesion of articular cartilage of knee
448701008,Arthrotomy and removal of prosthesis of foot
13743007,Arthrotomy for removal of prosthesis of knee
55390008,Arthrotomy of ankle
88416005,Arthrotomy of ankle with drainage
21488001,Arthrotomy of ankle with removal of foreign body
60779002,Arthrotomy of foot and toe
87078009,Arthrotomy of hip for removal of foreign body
1193575006,Arthrotomy of hip for removal of loose body
6188005,Arthrotomy of knee
127595001,Arthrotomy of knee with drainage
61206002,Arthrotomy of spine
43578004,Arthrotomy of temporomandibular joint
65356002,Arthrotomy with drainage of interphalangeal joint of toe
127600005,Arthrotomy with drainage of intertarsal joint
708865003,Arthrotomy with drainage of joint of foot
26880002,Arthrotomy with drainage of metatarsophalangeal joint
9996003,Arthrotomy with drainage of tarsometatarsal joint
207820001,Arthrotomy with removal of foreign body of interphalangeal joint of toe
205881001,Arthrotomy with removal of foreign body of metatarsophalangeal joint
14378001,Arthrotomy with removal of foreign body of tarsometatarsal joint
62823001,Arthrotomy with removal of loose body of intertarsal joint
206811003,Arthrotomy with removal of loose body of metatarsophalangeal joint
43040005,Arthrotomy with removal of loose body of tarsometatarsal joint
178887009,Articulated prosthetic replacement of bone
40617009,Artificial ventilation
232552004,Arytenoid adduction/rotation
85086005,Arytenoidopexy by external approach
813701000000106,Ascending ureterogram of lower moiety of duplex kidney
813691000000106,Ascending ureterogram of upper moiety of duplex kidney
278310008,Ascending/descending threshold audiometry
173191000,Aspiration biopsy of lesion of lung
1268322000,Aspiration curettage of uterus
8095007,Aspiration curettage of uterus after abortion
248273008,Aspiration curettage of uterus after delivery
1259249006,Aspiration of bone marrow from tibial tuberosity
397396006,Aspiration of bronchus with lavage
448587007,Aspiration of cyst of kidney using ultrasound guidance
431808000,Aspiration of ganglion cyst of foot using ultrasound guidance
449327000,Aspiration of intervertebral disc using computed tomography guidance
449328005,Aspiration of intervertebral disc using fluoroscopic guidance
438345008,Aspiration of kidney using ultrasound guidance
702458006,Aspiration of lower limb using fluoroscopic guidance
232655007,Aspiration of lung lesion
6092000,Aspiration of nasal sinus by puncture
332856005,Aspiration of trachea with lavage
310218003,Assess tooth mobility
64374001,"Assessment and interpretation of higher cerebral function, aphasia testing"
31958005,"Assessment and interpretation of higher cerebral function, developmental testing"
443598005,Assessment of consciousness level using Adelaide paediatric modified Glasgow coma scale
473203000,Assessment of dementia
713131007,Assessment of dizziness
733864003,Assessment of fine motor function
733871008,Assessment of necrosis of skin
709497004,Assessment of peristomal skin
700464008,Assessment of psychotic and behavioural symptoms of dementia
473204006,Assessment of raised intracranial pressure
838278005,Assessment using eye tracking technology
1186746005,Assist control ventilation pressure control inflation-type
1186748006,Assist control ventilation pressure-control inflation-type and assured constant airway pressure adjunct
1186745009,Assist control ventilation volume-control inflation-type
1186747001,Assist control ventilation volume-targeted pressure-control inflation-type
1186744008,Assist control ventilation volume-targeted pressure-control inflation-type and assured constant airway pressure adjunct
517311000000101,Assistance to stand for pressure area relief
177158008,Assisted breech delivery
243150007,Assisted controlled mandatory ventilation
870391004,Assisted ventilation in prone position
313275006,Astigmatic keratotomy
10615008,Atrial aneurysmectomy
287294005,Atrial appendage excision
233040005,Atrial fenestration operation
287696002,Atrial overdrive pacing
233036001,Atrial septation operation
426541003,Atrial septectomy
31415001,Atrial septostomy by blade method
233043007,Atrial septostomy operation
69220007,Atrioplasty
112811009,Atrioseptoplasty
371910005,Atrioventricular sequential pacing
232885000,Atrioventricular valve annuloplasty using ring
232919001,Atrioventricular valvectomy
232913000,Atrioventricular valvotomy
341943002,Atrioventriculostomy
265220000,Attention to component of connection from ventricle of brain
225141004,Attention to skin creases
232613003,Attention to tracheostomy
73499009,Atticotomy of ear
32921008,Audiogram
108249004,Audiologic AND/OR audiometric test including vestibular function
57170009,Audiologic function test with medical evaluation
91005004,Audiological evaluation
10909005,Audiometric group testing
21727005,Audiometric test
252583006,Audioscan audiometry
252593004,Audiovisual speech discrimination test
398280008,Auditory acuity evaluation
252616000,Auditory brainstem electric response audiometry
1230374008,Auditory brainstem electric response audiometry with click stimulation
1230375009,Auditory brainstem electric response audiometry with tone stimulation
252617009,Auditory brainstem response screening test
252619007,Auditory brainstem response suprathreshold waveform test
252618004,Auditory brainstem response threshold test
255098007,Auditory canaloplasty
252599000,Auditory discrimination test
251641005,Auditory evoked magnetic fields
398326002,Auditory function test
241129007,Auditory meatogram
252609001,Auditory response cradle test
69655000,Auditory rotation test
268361002,Auditory/vestibular testing
26605008,Augmentation genioplasty
234661006,Augmentation of alveolar ridge
48007004,Augmentation of bladder
13846009,Augmentation of buttock
313048008,Augmentation of femur
313049000,Augmentation of glenoid
313050000,Augmentation of humerus
237001001,Augmentation of labour
816966004,Augmentation of labour using oxytocin
698815005,Augmentation of mandible
439016007,Augmentation of mandible using prosthesis
454511000124109,Augmentation of maxillary sinus
6029001,Augmentation of outflow tract of pulmonary valve
304365008,Augmentation of periarticular bone
313053003,Augmentation of talus
313052008,Augmentation of tibia
313051001,Augmentation of ulna
82733008,Augmentation osteoplasty of facial bones
172765001,Augmentation rhinoplasty
172773005,Augmentation rhinoplasty with autologous material
6776002,Auricular aneurysmectomy
449263002,Auscultation of heart
449264008,Auscultation of lower respiratory tract
225158009,Auscultation of the fetal heart
361256009,Autoaugmentation of bladder
448173000,Autofluorescence bronchoscopy
256650006,Autogenous bone strut
256648003,Autogenous corticocancellous bone graft
38430001,Autogenous graft of ear cartilage to nose
34017004,Autogenous graft of rib cartilage to nose
256651005,Autogenous vascularised bone graft
232838006,Autograft aortic valve replacement
256649006,Autograft cortical bone
116371009,Autograft of bone
239328009,Autologous bone transplant
438770005,Autologous chondrocyte implantation of knee joint
413083006,Automated auditory brainstem response test
446077009,Automated otoacoustic emission test
281796002,Automated percutaneous lumbar discectomy
252580009,Automated pure tone audiometry
252800004,Autonomic function studies
405768001,Autotransplantation of heart
175899003,Autotransplantation of kidney
62399001,Autotransplantation of ovary
173279000,Autotransplantation of tooth
13186004,Avulsion of abdominal vagus nerve
38611006,Avulsion of cranial nerve
80198000,"Avulsion of cranial nerve, extradural"
405540002,Avulsion of eyelid nerve
37391002,"Avulsion of facial nerve, complete"
84838008,"Avulsion of facial nerve, differential"
85896002,Avulsion of greater occipital nerve
35735006,Avulsion of infraorbital nerve
176766002,Avulsion of lesion of cervix uteri
42389000,Avulsion of lingual nerve
46062000,Avulsion of mental nerve
23823008,Avulsion of nerve
32344003,Avulsion of peripheral nerve
59416008,Avulsion of phrenic nerve
8750008,Avulsion of pudendal nerve
13053001,"Avulsion of spinal nerve, extradural"
405325000,Avulsion of subfascial perforating veins
56870004,Avulsion of supraorbital nerve
29566002,Avulsion of sympathetic nerve
63776008,Avulsion of vagus limited to proximal stomach
265545001,Avulsion of varicose vein of leg
252876006,Awaya torsion test
240991000000106,Back slaps
718564001,Balanced membranous tension
307240001,Balanoplasty
308673000,Ball valve truncal valve replacement
232834008,Balloon aortic valvotomy
233044001,Balloon atrial septostomy by pull-back
1231788002,Balloon atrial septostomy with implantation of atrial flow regulator
232917004,Balloon atrioventricular valvotomy
240919008,Balloon cardiac valvotomy
445758008,Balloon compression of trigeminal ganglion
413633002,Balloon dacryoplasty
232835009,Balloon dilatation of implanted aortic valve
232918009,Balloon dilatation of implanted atrioventricular valve
232770003,Balloon dilatation of implanted mitral valve
232869005,Balloon dilatation of implanted pulmonary valve
232810003,Balloon dilatation of implanted tricuspid valve
232947002,Balloon dilatation of implanted truncal valve
233092001,Balloon dilatation of left ventricular outflow tract
233067004,Balloon dilatation of right ventricular outflow tract
176373005,Balloon dilatation of urethra
1364781000000100,Balloon dilation of eustachian tube
176317002,Balloon dilation of prostate
176167003,Balloon distension of the bladder
232809008,Balloon tricuspid valvotomy
232946006,Balloon truncal valvotomy
236924001,Balloon tuboplasty
66321009,Banding of bone
300040009,Banding of redundant anal mucosa
359858004,Barkan operation
359573007,Barkan operation with goniopuncture
177167008,Barton forceps cephalic delivery with rotation
30476003,Barton's forceps delivery
53555003,Basic comprehensive audiometry testing
20521004,"Basic pure tone audiometry, air and bone"
397546009,Basic tear secretion test
397164006,Batch-Spittler-McFaddin amputation
225683008,Bathing eye
1230242003,Bathing of skin of foot
1234809001,Bathing of skin of hand
1230243008,Bathing of skin of left foot
1230244002,Bathing of skin of right foot
252595006,Behavioural diagnostic hearing test
252585004,Behavioural observation audiometry
252576004,Behavioural test of hearing acuity
252581008,Bekesy audiometry
9503007,Benenenti operation for rotation of bulbous urethra
387669004,Bevan orchidopexy
127591005,Biceps tunnel cineplasty
241063007,Bicipital groove X-ray
2166008,Bicuspidisation of aortic valve
35915004,Bicuspidisation of heart valve
56157005,Bicuspidisation of mitral valve
232784008,Bicuspidisation of tricuspid valve
59444009,Bifemoral bypass graft with vein
1907003,Bifurcation of bone
284468008,Bilateral electroconvulsive therapy
232660006,Bilateral sequential single lung transplant
275202005,Bileaflet aortic valve replacement
308676008,Bileaflet truncal valve replacement
1186618000,Bilevel artificial ventilation
173170008,Bilobectomy of lung
418121005,Bimanual phacoemulsification of lens with intraocular lens implantation
236998006,Bimanual uterine massage
439404009,Binaural electroacoustic evaluation for hearing aid
20176002,"Binnie operation, hepatopexy"
28429001,"Binocular microscopy, otolaryngologic"
784213003,Bioengineered graft of skin to skin
308667001,Biological atrioventricular valve replacement
308672005,Biological truncal valve replacement
40849006,Biopsy of adenoids
709101001,Biopsy of alveolus dentalis
50623009,Biopsy of anorectal wall by anal approach
52319004,Biopsy of anterior two-thirds of tongue
36488007,Biopsy of anus
36503003,Biopsy of bladder
13861005,Biopsy of bone
447965006,Biopsy of bone of knee
447724004,Biopsy of bone of pelvis
446798004,Biopsy of bony palate
302331006,Biopsy of brain meninges
230842002,Biopsy of brain tissue
230844001,Biopsy of brain tissue cyst
230843007,Biopsy of brain tissue tumour
312849006,Biopsy of bronchus
708740007,Biopsy of buccal mucosa
448655004,Biopsy of carpal bone
178796002,Biopsy of cervical vertebra
60809008,Biopsy of clitoris
