concept_id,concept_text
63820007,Biopsy of floor of mouth
232512001,Biopsy of frontal sinus
56031009,Biopsy of gallbladder
702707005,Biopsy of head
197042001,Biopsy of heart
35219000,Biopsy of hypopharynx
299694009,Biopsy of ileum
184153002,Biopsy of inner ear
55071005,Biopsy of intestine
25302008,Biopsy of iris
299693003,Biopsy of jejunum
197922007,Biopsy of lacrimal gland
202568006,Biopsy of lacrimal sac
119287009,Biopsy of large intestine
433014002,Biopsy of larynx
172033008,Biopsy of lesion of adrenal gland
235593002,Biopsy of lesion of ampulla of Vater
178402007,Biopsy of lesion of bone of face
450601006,Biopsy of lesion of brainstem
426605009,Biopsy of lesion of canthus
450600007,Biopsy of lesion of cerebellum
284065000,Biopsy of lesion of cheek
231787003,Biopsy of lesion of choroid
172399001,Biopsy of lesion of conjunctiva
172435005,Biopsy of lesion of cornea
303596008,Biopsy of lesion of duodenal papilla
232167005,Biopsy of lesion of external auditory canal
172783009,Biopsy of lesion of external nose
172367007,Biopsy of lesion of eye muscle
449300004,Biopsy of lesion of eyebrow
172277007,Biopsy of lesion of eyelid
284063007,Biopsy of lesion of floor of mouth
450607005,Biopsy of lesion of frontal lobe
373626001,Biopsy of lesion of gallbladder
173345004,Biopsy of lesion of gingiva
231559005,Biopsy of lesion of globe
232495003,Biopsy of lesion of internal nose
172497000,Biopsy of lesion of iris
172288001,Biopsy of lesion of lacrimal gland
172299004,Biopsy of lesion of lacrimal sac
232571002,Biopsy of lesion of larynx
172547002,Biopsy of lesion of lens
173270001,Biopsy of lesion of lip
450348001,Biopsy of lesion of lung
234941002,Biopsy of lesion of major salivary gland
178497007,Biopsy of lesion of mandible
239347007,Biopsy of lesion of maxilla
172865007,Biopsy of lesion of maxillary antrum
265229004,Biopsy of lesion of meninges of brain
177976002,Biopsy of lesion of mesentery of colon
177969007,Biopsy of lesion of mesentery of small intestine
172705004,Biopsy of lesion of middle ear
234943004,Biopsy of lesion of minor salivary gland
172837005,Biopsy of lesion of nasal mucosa
172792007,Biopsy of lesion of nasal septum
450345003,Biopsy of lesion of nasal sinus
172804008,Biopsy of lesion of nasal turbinate
413649000,Biopsy of lesion of nose
450604003,Biopsy of lesion of occipital lobe
708739005,Biopsy of lesion of oral cavity
173411005,Biopsy of lesion of palate
450605002,Biopsy of lesion of parietal lobe
172623004,Biopsy of lesion of pinna
171958003,Biopsy of lesion of pituitary gland
173502007,Biopsy of lesion of salivary gland
172468003,Biopsy of lesion of sclera
450625003,Biopsy of lesion of skin of head
450606001,Biopsy of lesion of spinal cord
265231008,Biopsy of lesion of spinal cord meninges
174790003,Biopsy of lesion of spleen
450603009,Biopsy of lesion of temporal lobe
172017005,Biopsy of lesion of thymus gland
173364005,Biopsy of lesion of tongue
173437008,Biopsy of lesion of tonsil
265069006,Biopsy of lesion of uterus
230889000,Biopsy of lesion of ventricle of brain
370441006,Biopsy of lesion of wall of heart
11570006,Biopsy of lip
86259008,Biopsy of liver
235456005,Biopsy of liver lesion
78603008,Biopsy of lung
172659005,Biopsy of mastoid
430112000,Biopsy of meninges
39258002,Biopsy of mesentery
209055006,Biopsy of middle ear
304502009,Biopsy of mouth
430251002,Biopsy of nasal fossae
86823009,Biopsy of nasal sinus
232539009,Biopsy of nasopharynx
447223006,Biopsy of neoplasm of spinal cord
413650000,Biopsy of nose
172829002,Biopsy of nose by rhinoscopy
32218000,Biopsy of oesophagus
446684002,Biopsy of orbit proper
172171003,Biopsy of orbital lesion
53858008,Biopsy of oropharynx
4849008,Biopsy of ovary
18155007,Biopsy of palate
32774009,Biopsy of pancreas
446070006,Biopsy of pineal gland
430122006,Biopsy of pituitary gland
116025006,Biopsy of pleura
50781002,Biopsy of posterior one-third of tongue
301088001,Biopsy of pylorus
54686006,Biopsy of rectum
172573007,Biopsy of retinal lesion
31343006,Biopsy of salivary gland
215103005,Biopsy of skull
119286000,Biopsy of small intestine
708741006,Biopsy of soft palate
232514000,Biopsy of sphenoid sinus
302332004,Biopsy of spinal cord
303644000,Biopsy of spinal meninges
32534001,Biopsy of spleen
79121003,Biopsy of stomach
77974000,Biopsy of supraglottic mass
72821000,Biopsy of temporal artery
66300009,Biopsy of thymus
177124000,Biopsy of tongue
90750001,Biopsy of tonsil
31232000,Biopsy of trachea
232614009,Biopsy of tracheostomy
119285001,Biopsy of uterus
231754002,Biopsy of vitreous
431066004,Biopsy of vocal cord
413651001,Bioptics
902561000000104,Bipartition of facial bones and maxilla
426961001,Biphasic cardioversion procedure
428909008,Biphasic defibrillation procedure
1010191006,Bisection of left ovary
1010192004,Bisection of right ovary
89888003,Bisection of stapes footplate
235291004,Bishop-Koop anastomosis
427585005,Biventricular repair of hypoplastic left heart syndrome
119991007,Bladder closure
252915004,Bladder cooling test
108037005,Bladder destructive procedure
108034003,Bladder excision
252913006,Bladder neck elevation test
236208006,Bladder replacement
288014001,Bladder sphincteroplasty
299673006,Blalock Hanlon operation
22737002,Blepharectomy
52920001,Blepharoplasty of bilateral lower eyelids
20321003,Blepharoplasty of bilateral upper eyelids
64293002,Blepharoplasty of lower eyelid
46142005,Blepharoplasty of upper eyelid
388008,Blepharorrhaphy
3826004,Blepharotomy with drainage of abscess of eyelid
229128005,Blowing exercises
173687009,Boerema repair of hiatus hernia
445951005,Bougienage of neck of urinary bladder
367447007,Bougienage of oesophagus
172859007,Bowel imaging
57417005,Bowel imaging for Meckel's diverticulum
40228004,Bowel imaging for volvulus
287788001,Bowel stoma closure
287783005,Bowel stoma repair
287993008,Bowel torsion manipulation
120074001,Brain closure
287205001,Brain decortication
108112003,Brain endoscopy
308712007,Brain examination
108115001,Brain manipulation
252741004,Brain mapping
120075000,Brain reconstruction
362997005,Brain stimulation
307810005,Brain ventriculoscopy
251642003,Brainstem auditory evoked magnetic fields
11310004,"Breathing exercise, blow bottle"
242646007,"Bricker's operation, ureteroileostomy"
234743006,Bridge preparation of tooth or teeth
162883003,Brief examination of respiratory system
277437006,Bronchial revascularisation
819491000000107,Bronchial thermoplasty of lower lobe bronchus
819511000000104,Bronchial thermoplasty of upper lobe bronchus
86112008,Bronchoplasty
58074001,Bronchoplasty with graft repair
397840008,Bronchorrhaphy
232593007,Bronchoscopic arrest of haemorrhage
232594001,Bronchoscopic aspiration of secretions
736748006,Bronchoscopic insertion of endobronchial valve
1255833006,Bronchoscopic insertion of stent into trachea
820991000000100,Bronchoscopic lung volume reduction using airway valve
232602001,Bronchoscopic placement of stent
91571003,Bronchoscopic removal of intraluminal foreign body from trachea
232592002,Bronchoscopic sampling of secretions
257925000,Bronchoscopic sampling of secretions using trap
1363891000000109,Bronchoscopic thermal water vapour ablation of lung
10847001,Bronchoscopy
440108009,Bronchoscopy and insertion of intracavitary radioactive isotope using catheter
1254743005,Bronchoscopy using robotic assistance
287528001,Bronchoscopy via tracheostomy
47806007,Bronchoscopy with drainage of lung abscess
232591009,Bronchoscopy with lobar gas sampling
53630002,Bronchoscopy with removal of foreign body
119736005,Bronchus closure
119741002,Bronchus destructive procedure
119730004,Bronchus excision
119744005,Bronchus manipulation
119738006,Bronchus reconstruction
119743004,Bronchus transplantation
445713002,Brush biopsy of endocervix
235578001,Brush biopsy of pancreatic duct
450809006,Brushing of teeth
281002001,Buccal fraenectomy
303995001,Buccal smear procedure
310441008,Buckling of sclera using explant
343977001,Bundle of His pacing
30597000,Bundle of His recording
174121000,Bypass of colon
174125009,Bypass of colon by anastomosis of transverse colon to sigmoid colon
173856005,Bypass of duodenum
173858006,Bypass of duodenum by anastomosis of duodenum to duodenum
736962007,Bypass of four or more coronary arteries with prosthesis
173958005,Bypass of ileum
173960007,Bypass of ileum by anastomosis of ileum to ileum
173911002,Bypass of jejunum
265344001,Bypass of oesophagus
173586007,Bypass of oesophagus by anastomosis of oesophagus to oesophagus
235176006,Bypass of oesophagus using colon
736963002,Bypass of one coronary artery with prosthesis
235307008,Bypass of small intestine
442338001,Bypass of stomach
450688003,Bypass of suprarenal artery
736964008,Bypass of three coronary arteries with prosthesis
736965009,Bypass of two coronary arteries with prosthesis
277065002,C mandibular osteotomy
241339008,C14 PABA test
240325001,Cadaver donor nephrectomy
175902000,Cadaveric renal transplant
176121003,Caecal bladder replacement
176117005,Caecocystoplasty
50012009,Caecopexy
307584002,Caecoplasty
36788006,Caecoplication
17473003,Caecotomy
1812581000000103,Calculation of split renal function determined by radionuclide imaging of kidney using technetium (99m-Tc) succimer
304848009,Callosotomy
314971001,Camera fundoscopy
422103004,Can opener anterior capsulotomy
28211009,Canal preparation and fitting of preformed dowel or post
785905003,Cannula cricothyroidotomy
42544002,Cannulation of nasal sinus by puncture
74688006,Canthoplasty
59077004,Canthotomy
1204476003,Capsule endoscopy of large intestine
446885004,Capsule endoscopy of small intestine
63356004,Capsulectomy of lens
231749006,Capsulorrhexis of lens capsule
172529008,Capsulotomy of anterior lens capsule
85785001,Capsulotomy of lens
360411008,Capsulotomy of lens with removal of foreign body
78191003,Capsulotomy of lens with removal of foreign body by magnet extraction
172530003,Capsulotomy of posterior lens capsule
308714008,Carbon dioxide stick dental pulp vitality test
35621002,Cardiac blood pool imaging
702649007,Cardiac catheterisation using fluoroscopic guidance
426005005,Cardiac computed tomography for calcium scoring
241547009,Cardiac CT
54321008,Cardiac flow imaging
82327001,Cardiac fluoroscopy
241620005,Cardiac MRI
18590009,Cardiac pacing
240282003,Cardiac puncture and fetal exsanguination
65913002,Cardiac shunt detection
232969009,Cardiac support using extracorporeal membrane oxygenation circuitry
252433003,Cardiac thallium 201 study
46377000,Cardiac tomography
307799000,Cardiac valvotomy
252426003,Cardiac ventriculography
287821000,Cardiectomy
285805006,Cardiff acuity cards
38546007,Cardiocentesis
425529000,Cardiomemo electrocardiographic monitoring
232970005,Cardiomyoplasty operation
265347008,Cardiomyotomy
287332008,Cardioplasty
47934001,Cardioplasty of stomach
409710009,Cardiorrhaphy
72193009,Cardiosplenopexy
346011000,Cardioversion by intracardiac catheter
67784006,Caries susceptibility test
80922008,Carinal reconstruction
119256007,Carinal resection
287409005,Cartilage graft - prominent ear
8425006,Cast post and core in addition to crown
231744001,"Cataract extraction, insertion of intraocular lens and trabeculectomy"
473229000,Catheter ablation of arrhythmogenic focus
35823001,Catheter ablation of lesion of heart
18286008,Catheter ablation of tissue of heart
241176003,Catheter cholecystogram
128952006,Catheterisation of both left and right heart with graft
397398007,Catheterisation of bronchus with lavage
61339001,Catheterisation with bronchial brush biopsy
307011008,Caudate lobectomy of liver
443086008,Cauterisation and packing of nose
89746002,Cauterisation of adenoid fossa
86705006,Cauterisation of cervix by laser surgery
17881005,Cauterisation of choroid plexus
172509007,Cauterisation of ciliary body
77184003,Cauterisation of conjunctiva
60204005,Cauterisation of conjunctival lesion
172407006,Cauterisation of corneal lesion
61844004,Cauterisation of external ear
32787003,Cauterisation of eyelid
79227006,Cauterisation of eyelid for ectropion
82269004,Cauterisation of fallopian tube
80000004,Cauterisation of fistula of cornea
309882001,Cauterisation of gastric lesion
172812000,Cauterisation of internal nose
62178009,Cauterisation of iris
14392007,Cauterisation of lacrimal canaliculi
37591001,Cauterisation of lacrimal gland
47541003,Cauterisation of lacrimal punctum
69747001,Cauterisation of lacrimal punctum for eversion
75904000,Cauterisation of lacrimal sac
77688004,Cauterisation of larynx
235345009,Cauterisation of lesion - large intestine
235299002,Cauterisation of lesion - small intestine
265275007,Cauterisation of lesion of canthus
74580009,Cauterisation of lesion of cervix
172213004,Cauterisation of lesion of eyelid
173448001,Cauterisation of lesion of floor of mouth
