concept_id,concept_text
225693001,Applying double eye pad
225692006,Applying eye pad and bandage
225691004,Applying eye pad and shield
225696009,Applying eye shield
225694007,Applying glucks shield
225690003,Applying pressure eye pad
232557005,Approximation of cricoid and thyroid cartilages
413572007,Arcuate keratotomy
371348009,Argon laser iridotomy
404636007,Argon laser trabeculoplasty
446362009,Argon plasma coagulation of colon
445938000,Argon plasma coagulation of lesion of duodenum
445936001,Argon plasma coagulation of lesion of oesophagus
447979003,Argon plasma coagulation of lesion of rectum
445935002,Argon plasma coagulation of lesion of sigmoid colon
445934003,Argon plasma coagulation of lesion of small intestine
445937005,Argon plasma coagulation of lesion of stomach
234914007,Arrest of oral haemorrhage
174826008,Arterial switch operation
1034791000000105,"Arteriography of coronary arteries, ascending aorta and peripheral vessels"
1034801000000109,"Arteriography of heart, aorta and coronary arteries"
448199007,Arthrocentesis of temporomandibular joint
27537008,"Arthrodesis by anterior extraoral technique, clivus-C1-C2, with bone graft and excision of odontoid process"
20820007,"Arthrodesis by anterior transoral technique, clivus-C1-C2, with bone graft and excision of odontoid process"
65233008,Arthrodesis of cricoarytenoid
58746000,Arthrogram of temporomandibular joint
726635006,Arthroplasty of left ankle
726576007,Arthroplasty of right ankle
442117004,Arthroplasty of temporomandibular joint
74253001,Arthroplasty of temporomandibular joint with allograft
31740007,Arthroplasty of temporomandibular joint with autograft
448502003,Arthroscopy of temporomandibular joint
43578004,Arthrotomy of temporomandibular joint
40617009,Artificial ventilation
232552004,Arytenoid adduction/rotation
232553009,Arytenoidectomy
91270003,Arytenoidectomy by external approach
85086005,Arytenoidopexy by external approach
45493004,Aspiration and lavage of nasal sinus by puncture
173191000,Aspiration biopsy of lesion of lung
1268322000,Aspiration curettage of uterus
8095007,Aspiration curettage of uterus after abortion
248273008,Aspiration curettage of uterus after delivery
391897002,Aspiration curettage of uterus for termination of pregnancy
397396006,Aspiration of bronchus with lavage
448587007,Aspiration of cyst of kidney using ultrasound guidance
438345008,Aspiration of kidney using ultrasound guidance
64854001,Aspiration of lens
232655007,Aspiration of lung lesion
6092000,Aspiration of nasal sinus by puncture
332856005,Aspiration of trachea with lavage
3499006,Aspiration of vitreous with replacement
310218003,Assess tooth mobility
64374001,"Assessment and interpretation of higher cerebral function, aphasia testing"
838278005,Assessment using eye tracking technology
1186746005,Assist control ventilation pressure control inflation-type
1186748006,Assist control ventilation pressure-control inflation-type and assured constant airway pressure adjunct
1186745009,Assist control ventilation volume-control inflation-type
1186747001,Assist control ventilation volume-targeted pressure-control inflation-type
1186744008,Assist control ventilation volume-targeted pressure-control inflation-type and assured constant airway pressure adjunct
243150007,Assisted controlled mandatory ventilation
870391004,Assisted ventilation in prone position
723069003,Associating liver partition and portal vein ligation for staged hepatectomy
420476005,Astigmatic dial refraction technique
313275006,Astigmatic keratotomy
173246000,Asynchronous bilateral cleft lip repair
10615008,Atrial aneurysmectomy
287294005,Atrial appendage excision
233040005,Atrial fenestration operation
265467003,Atrial inversion operation
174822005,Atrial inversion operation using atrial wall
287696002,Atrial overdrive pacing
233036001,Atrial septation operation
426541003,Atrial septectomy
61522002,Atrial septectomy by blade method
31415001,Atrial septostomy by blade method
233043007,Atrial septostomy operation
426902005,Atrial switch and arterial switch
69220007,Atrioplasty
112811009,Atrioseptoplasty
233164009,Atrioventricular disconnection operation
371910005,Atrioventricular sequential pacing
232885000,Atrioventricular valve annuloplasty using ring
232919001,Atrioventricular valvectomy
232913000,Atrioventricular valvotomy
341943002,Atrioventriculostomy
90284003,Attachment of orbicularis oculi to eyebrow
88109000,Attachment of rectus eye muscle to frontalis
265220000,Attention to component of connection from ventricle of brain
173972001,Attention to connection of ileum
227151000000102,Attention to connection of stomach to jejunum
227131000000109,Attention to connection of stomach to transposed jejunum
232613003,Attention to tracheostomy
84637000,Atticoantrostomy of ear
73499009,Atticotomy of ear
255098007,Auditory canaloplasty
241129007,Auditory meatogram
26605008,Augmentation genioplasty
63048008,Augmentation genioplasty with graft and implant
1254997003,Augmentation of alveolar process using bone xenograft
234661006,Augmentation of alveolar ridge
173298003,Augmentation of alveolar ridge using auto bone graft
48007004,Augmentation of bladder
444348000,Augmentation of chin using sliding osteotomy and interpositional autograft
237001001,Augmentation of labour
816966004,Augmentation of labour using oxytocin
698815005,Augmentation of mandible
443004009,Augmentation of mandible using bone graft
439016007,Augmentation of mandible using prosthesis
454511000124109,Augmentation of maxillary sinus
71346006,Augmentation of outflow tract in total repair of tetralogy of Fallot
6029001,Augmentation of outflow tract of pulmonary valve
82733008,Augmentation osteoplasty of facial bones
172765001,Augmentation rhinoplasty
172773005,Augmentation rhinoplasty with autologous material
6776002,Auricular aneurysmectomy
449263002,Auscultation of heart
449264008,Auscultation of lower respiratory tract
225158009,Auscultation of the fetal heart
361256009,Autoaugmentation of bladder
448173000,Autofluorescence bronchoscopy
38430001,Autogenous graft of ear cartilage to nose
9844000,Autogenous graft of rib cartilage to ear
34017004,Autogenous graft of rib cartilage to nose
232838006,Autograft aortic valve replacement
844191000000106,Autologous transplantation of pancreatic islet cells
62511003,Autotransplant of lung
180000003,Autotransplantation of adrenal medulla to caudate nucleus of brain
405768001,Autotransplantation of heart
175899003,Autotransplantation of kidney
62399001,Autotransplantation of ovary
345797001,Autotransplantation of pancreatic tissue
173279000,Autotransplantation of tooth
85896002,Avulsion of greater occipital nerve
35735006,Avulsion of infraorbital nerve
176766002,Avulsion of lesion of cervix uteri
56870004,Avulsion of supraorbital nerve
252876006,Awaya torsion test
36006002,Axillary-femoral-femoral artery bypass graft with vein
233379008,Axillobifemoral bypass graft
405309005,Axillobifemoral bypass graft with prosthesis
252819009,B scan ultrasound - with Doppler studies
16440841000119101,B-scan ultrasound of tissue of head and neck
240991000000106,Back slaps
718564001,Balanced membranous tension
275199000,Ball valve aortic valve replacement
275030001,Ball valve mitral valve replacement
275207004,Ball valve pulmonary valve replacement
275203000,Ball valve tricuspid valve replacement
308673000,Ball valve truncal valve replacement
232834008,Balloon aortic valvotomy
233044001,Balloon atrial septostomy by pull-back
1231788002,Balloon atrial septostomy with implantation of atrial flow regulator
232917004,Balloon atrioventricular valvotomy
240919008,Balloon cardiac valvotomy
445758008,Balloon compression of trigeminal ganglion
413633002,Balloon dacryoplasty
386784009,Balloon dilatation of achalasia of oesophagus
235264001,Balloon dilatation of duodenal stricture
232835009,Balloon dilatation of implanted aortic valve
232918009,Balloon dilatation of implanted atrioventricular valve
232770003,Balloon dilatation of implanted mitral valve
232869005,Balloon dilatation of implanted pulmonary valve
232810003,Balloon dilatation of implanted tricuspid valve
232947002,Balloon dilatation of implanted truncal valve
233092001,Balloon dilatation of left ventricular outflow tract
386786006,Balloon dilatation of oesophageal stricture
386785005,Balloon dilatation of oesophagus
235228002,Balloon dilatation of pyloric stricture
233067004,Balloon dilatation of right ventricular outflow tract
235338009,Balloon dilatation of stricture - large intestine
235294007,Balloon dilatation of stricture - small intestine
1364781000000100,Balloon dilation of eustachian tube
176167003,Balloon distension of the bladder
438216009,Balloon expulsion test
173679008,Balloon tamponade of oesophagus
235213002,Balloon tamponade of oesophagus using Minnesota tube
235212007,Balloon tamponade of oesophagus using Sengstaken-Blakemore tube
235247004,Balloon tamponade of stomach
232809008,Balloon tricuspid valvotomy
232946006,Balloon truncal valvotomy
236924001,Balloon tuboplasty
275194005,Bancroft partial gastrectomy and oesophagogastrostomy
233116000,Banding of major aortopulmonary collateral artery
235511001,Banding of pancreas
174791004,Banding of spleen
252642000,Barium coated food gastric transit study
168836005,Barium enema
174027003,Barium enema for radiological reduction of intussusception of ileum
168831000,Barium follow through
419344005,Barium small bowel meal
168821007,Barium swallow
359858004,Barkan operation
359573007,Barkan operation with goniopuncture
252635000,Barostat study of stomach
177167008,Barton forceps cephalic delivery with rotation
30476003,Barton's forceps delivery
397546009,Basic tear secretion test
225683008,Bathing eye
1230241005,Bathing of skin of bilateral feet
1230243008,Bathing of skin of left foot
1230244002,Bathing of skin of right foot
21991006,"Belsey operation, oesophagogastric sphincter"
404933001,Berg balance test
231562008,Bicoronal browlift
2166008,Bicuspidisation of aortic valve
35915004,Bicuspidisation of heart valve
56157005,Bicuspidisation of mitral valve
232784008,Bicuspidisation of tricuspid valve
1217315008,Bilateral ankle arthroplasty
27498003,Bilateral bronchography
497861000119107,Bilateral corneal pachymetry
1269466007,Bilateral disarticulation of ankle joints
1285098007,Bilateral disarticulation of knee joints
284468008,Bilateral electroconvulsive therapy
5701000087106,Bilateral fluoroscopic antegrade pyelography
5171000087100,Bilateral fluoroscopic nephrostography
541000087100,Bilateral fluoroscopic retrograde pyelography
411981000119101,Bilateral fluoroscopic venography of extremities with contrast
787399008,Bilateral foot amputation
764305006,Bilateral lesser toe amputation
732212008,Bilateral lower limb amputation
232660006,Bilateral sequential single lung transplant
36375005,Bilateral spinal cordotomy
275202005,Bileaflet aortic valve replacement
275033004,Bileaflet mitral valve replacement
275211005,Bileaflet pulmonary valve replacement
275206008,Bileaflet tricuspid valve replacement
308676008,Bileaflet truncal valve replacement
1186618000,Bilevel artificial ventilation
24883002,Biliopancreatic bypass to ileum with partial gastrectomy
307303006,Billroth I gastric antrectomy
235214008,Billroth I partial gastrectomy - Horsley modification
235217001,Billroth I partial gastrectomy - Schoemaker modification
235216005,Billroth I partial gastrectomy - von Haberer modification
235215009,Billroth I partial gastrectomy - von Haberer-Finney modification
235219003,Billroth II partial gastrectomy - Balfour modification
235218006,Billroth II partial gastrectomy - Moynihan modification
173170008,Bilobectomy of lung
418121005,Bimanual phacoemulsification of lens with intraocular lens implantation
236998006,Bimanual uterine massage
20176002,"Binnie operation, hepatopexy"
397279008,Binocular balancing
410453006,Binocular indirect ophthalmoscopy
28429001,"Binocular microscopy, otolaryngologic"
308667001,Biological atrioventricular valve replacement
308672005,Biological truncal valve replacement
1217005008,Bioprosthetic transcatheter aortic valve implantation
40849006,Biopsy of adenoids
274371008,Biopsy of adrenal gland
709101001,Biopsy of alveolus dentalis
119289007,Biopsy of ampulla of Vater
52319004,Biopsy of anterior two-thirds of tongue
32578005,Biopsy of appendix
36503003,Biopsy of bladder
446798004,Biopsy of bony palate
302331006,Biopsy of brain meninges
230842002,Biopsy of brain tissue
230844001,Biopsy of brain tissue cyst
230843007,Biopsy of brain tissue tumour
312849006,Biopsy of bronchus
708740007,Biopsy of buccal mucosa
9599004,Biopsy of cervix with fulguration
76164006,Biopsy of colon
44716001,Biopsy of cornea
405344007,Biopsy of cranial artery
178384006,Biopsy of cranial lesion
302453007,Biopsy of diaphragm
235592007,Biopsy of duodenal papilla
235261009,Biopsy of duodenum
128393005,Biopsy of ear
232511008,Biopsy of ethmoid sinus
77067007,Biopsy of external auditory canal
79620003,Biopsy of external ear
231702007,Biopsy of extraocular muscle
60060005,Biopsy of extraocular tendon
446938009,Biopsy of eye proper
59734008,Biopsy of eyeball and orbit
196308007,Biopsy of eyelid
448260007,Biopsy of facial bone
81899004,Biopsy of fallopian tube
63820007,Biopsy of floor of mouth
232512001,Biopsy of frontal sinus
56031009,Biopsy of gallbladder
702707005,Biopsy of head
702484000,Biopsy of head using computed tomography guidance
197042001,Biopsy of heart
35219000,Biopsy of hypopharynx
299694009,Biopsy of ileum
184153002,Biopsy of inner ear
55071005,Biopsy of intestine
25302008,Biopsy of iris
299693003,Biopsy of jejunum
438820000,Biopsy of kidney using computed tomography guidance
438813007,Biopsy of kidney using ultrasound guidance
197922007,Biopsy of lacrimal gland
202568006,Biopsy of lacrimal sac
119287009,Biopsy of large intestine
