concept_id,concept_text
13097002,Constriction of globe for scleral buckling
4581005,Coreoplasty
120114008,Cornea closure
108143005,Cornea excision
291790006,Cornea repair
816029007,Corneal collagen cross linking
397557004,Corneal esthesiometry
410456003,Corneal pachymetry
252829002,Corneal specular microscopy
397556008,Corneal specular photomicroscopy
252830007,Corneal topography
60656008,Corneal transplant
37182005,Corneoscleral suture
78216001,Corneoscleral suture with conjunctival flap
52318007,Corneoscleral trephination
231732004,Correction iridodialysis
231708006,Correction of astigmatism
172401007,Creation of conjunctival hood
413934005,Crescentic wedge resection after penetrating keratoplasty
420679009,Cross-cylinder refraction
447219003,Cryoablation of retina
172525002,Cryoextraction of lens
4344007,Cryopexy
71091006,Cryotherapy of ciliary body
172384001,Cryotherapy of conjunctival lesion
29911008,Cryotherapy of iris
420424006,Cryotherapy of ocular surface
172565003,Cryotherapy to lesion of retina
231760002,Cryotherapy to retina
388289006,Curettage of chalazion
53528007,Curettage of conjunctiva for trachoma follicles
90155002,Curettage of corneal epithelium with chemocauterisation
172385000,Curettage of lesion of conjunctiva
6486000,Curettage of sclera
44269004,Curette evacuation of lens
231740005,Cyclochoroidectomy
881009,Cyclodialysis
359948004,Cyclodiathermy
359951006,Cycloelectrolysis
397278000,Cycloplegic refraction
23379002,Cyclotomy
252780007,Dark adapted single bright flash ERG
252843007,Darkroom test
172410004,Debridement of corneal lesion
771988004,Deep anterior lamellar keratoplasty
419191005,Deep lamellar endothelial keratoplasty
419404004,Deep lamellar keratoplasty
413954006,Deep sclerectomy
413955007,Deep sclerectomy with collagen implant
426966006,Deep sclerectomy with spacer
426056001,Deep sclerectomy without spacer
62236008,Delimiting keratotomy
722186004,Descemet's membrane automated endothelial keratoplasty
722185000,Descemet's membrane endothelial keratoplasty
722184001,Descemet's stripping automated endothelial keratoplasty
421266004,Descemet's stripping endothelial keratoplasty
1137555003,Destruction of chorioretinal lesion
37002005,Destruction of chorioretinal lesion by cryotherapy
82948008,Destruction of chorioretinal lesion by diathermy
64522003,Destruction of chorioretinal lesion by implantation of radiation source
49257005,Destruction of chorioretinal lesion by laser photocoagulation
73599006,Destruction of chorioretinal lesion by photocoagulation
85257004,Destruction of chorioretinal lesion by radiation therapy
41681008,Destruction of chorioretinal lesion by xenon arc photocoagulation
172508004,Destruction of ciliary body
21608006,Destruction of cyst of iris
8561003,Destruction of epithelial downgrowth of anterior chamber of eye
86948006,Destruction of lesion of choroid
73070007,Destruction of lesion of choroid by cryotherapy
25444001,Destruction of lesion of choroid by diathermy
78110003,Destruction of lesion of choroid by implantation of radiation source
81177005,Destruction of lesion of choroid by laser photocoagulation
64943007,Destruction of lesion of choroid by photocoagulation
63506005,Destruction of lesion of choroid by radiation therapy
112970003,Destruction of lesion of choroid by xenon arc photocoagulation
15912005,Destruction of lesion of conjunctiva
25316003,Destruction of lesion of cornea
59465003,Destruction of lesion of cornea by cryotherapy
46718002,Destruction of lesion of cornea by electrocauterisation
54755008,Destruction of lesion of eye
73689008,Destruction of lesion of iris
35009002,Destruction of lesion of retina
7898005,Destruction of lesion of retina by cryotherapy
90243001,Destruction of lesion of retina by diathermy
43111005,Destruction of lesion of retina by implantation of radiation source
15915007,Destruction of lesion of retina by laser photocoagulation
427952005,Destruction of lesion of retina by panretinal laser photocoagulation
81924001,Destruction of lesion of retina by photocoagulation
75903006,Destruction of lesion of retina by xenon arc photocoagulation
4323007,Destruction of lesion of sclera
446279000,Destruction of pterygium using laser
425797007,Destruction of subretinal lesion
81085004,Destructive procedure of anterior segment of eye
62196000,Destructive procedure of cornea
373355003,Destructive procedure of eye proper
44819003,Destructive procedure of lens
42286009,Destructive procedure on posterior segment of eye
722161008,Diabetic retinal eye exam
410440008,Diabetic Retinopathy Study 7 field stereoscopic fundus photography
165162000,Diagnostic dye to eye
880069007,Diamond burr superficial keratectomy
231786007,Diathermy of choroid
426880003,Digital imaging of retina
390852004,Digital retinal screening
1683003,Direct closure of laceration of conjunctiva
10831003,Direct closure of laceration of conjunctiva with nonperforating scleral laceration
308110009,Direct fundoscopy following mydriatic
389155005,Direct gonioscopy
410450009,Direct ophthalmoscopy
35717002,Discission of congenital cataract
50538003,"Discission of membranous cataract, primary"
9137006,"Discission of membranous cataract, secondary"
82627009,Discission of vitreous strands by anterior approach
23598001,Discission of vitreous strands by posterior approach
5961007,Division of blood vessels of cornea
363096005,Division of eye structure
66922009,Division of goniosynechiae
17632005,Division of vitreous cicatricial bands by anterior approach
50518004,Division of vitreous cicatricial bands by posterior approach
16511003,Donor keratectomy
1286902005,Dynamic contour tonometry
252789008,Early receptor potential electroretinography
41515001,Electrocoagulation of retina for destruction of lesion
31230008,Electrocoagulation of retina for repair of tear
39029006,Electromyogram examination of eye
6615001,Electroretinography
414085008,Elevation-based corneal topography
30946002,Encircling procedure of sclera for buckling
231761003,Endocryotherapy to retina
445944001,Endodiathermy of vitreous body
231759007,Endodiathermy to retina
420029005,Endolaser photocoagulation
1156643002,Endolaser photocoagulation of retina
1186897008,Endoscopic laser cyclophotocoagulation of ciliary body
205336009,Enucleation of eye without implant
172132001,Enucleation of eyeball
397994004,Enucleation of eyeball with implant into Tenon's capsule
398031005,Enucleation of eyeball with insertion of orbital implant
420071006,Epikeratome laser assisted keratomileusis
40464001,Epikeratophakia
1086741000000104,Epiretinal brachytherapy
773335005,Epiretinal brachytherapy with vitrectomy
172571009,Epiretinal dissection
3700004,Erysiphake extraction of cataract by intracapsular approach
427478009,Evaluation of retina
373356002,Evisceration of eye proper
29747000,Evisceration of ocular contents with implant into scleral shell
274795007,Examination of optic disc
274798009,Examination of retina
231751005,Exchange of intraocular lens
75227000,Excision and prosthetic replacement of lens
300016001,Excision of choroid neoplasm
59590004,Excision of eye with implant and attachment of muscles
47242009,Excision of lesion of anterior chamber of eye
37741003,Excision of lesion of anterior segment of eye
231785006,Excision of lesion of choroid
88812000,Excision of lesion of ciliary body
39346000,Excision of lesion of conjunctiva
446635005,Excision of lesion of conjunctiva and excision of adjacent sclera
75588007,Excision of lesion of cornea
30823003,Excision of lesion of cornea by partial keratectomy
373357006,Excision of lesion of eye proper
47487006,Excision of lesion of iris
60712003,Excision of lesion of sclera
27652007,Excision of meibomian gland
41480002,Excision of prolapsed ciliary body
44329003,Excision of prolapsed iris
359851005,Excision of prominence of cornea in staphyloma
700417008,Excision of pterygium with amniotic membrane graft
20466006,Excision of pterygium with graft
700401002,Excision of pterygium with graft to conjunctiva
314126005,Excision of pupillary membrane
172572002,Excision of retinal lesion
300015002,Excision of retinal neoplasm
38722003,Excision of ring of conjunctiva around cornea
447479006,Excision of secondary anterior segment membrane by transcleral approach
446507001,Excision of secondary membrane of anterior segment of eye
447429008,Excision of secondary membrane of anterior segment of eye by pars plana approach
297840009,Excision of vitreous opacity by anterior approach
193845004,Excisional biopsy of conjunctiva
7553005,Excisional biopsy of eye
42910002,Exploration of choroid
6438007,Exploration of ciliary body
172400008,Exploration of conjunctiva
172437002,Exploration of cornea
363115007,Exploration of eye
204542000,Exploratory sclerotomy
252833009,Extended tonometry
252836001,Extended tonometry - 24 hours
252835002,Extended tonometry - office hours
426332009,External beam radiation therapy to lesion of retina
13793006,Extracapsular extraction of lens
18137003,Extracapsular extraction of lens by aspiration and irrigation technique
19740002,Extracapsular extraction of lens by inferior temporal route
67991000,Extracapsular extraction of lens by linear extraction technique
4877004,Extracapsular extraction of lens with iridectomy
66226002,Extraction of after cataract with capsulotomy
64835001,Extraction of after cataract with iridocapsulectomy
446548003,Extraction of cataract and trabeculectomy
75170007,Extraction of lens of eye
46309001,Extraction of primary membranous cataract by excision
336651000,Extraction of primary membranous cataract by mechanical fragmentation
51839008,Extraction of primary membranous cataract by needling
335636001,Extraction of primary membranous cataract by phacofragmentation
19208002,Extraction of secondary membrane by discission
22127001,Extraction of secondary membrane by mechanical fragmentation
79259004,Extraction of secondary membrane by needling
40163002,Extraction of secondary membrane with capsulectomy
120086003,Eye excision
120085004,Eye incision
241723004,Eye protection using goggles or spectacles
120092009,Eye reconstruction
120095006,Eye transplantation
87639009,Facilitation of intraocular circulation
430110008,Fine needle aspiration biopsy of eye
33095001,Fistulectomy of cornea
59669002,Fistulisation of sclera by trephination
172477005,Fixation of iris
427326007,Fixation of retina
1076511000000103,Fixation of retina using argon laser
428201003,Fixation of retina using mechanical tacks
252784003,Flicker electroretinography
414273009,Fluorescein staining of eye
252790004,Focal electroretinography
397538008,Focal laser photocoagulation of retina
398874009,Focal photocoagulation
446107007,Focal photocoagulation of chorioretinal lesion using laser
421442008,Fogging
172524003,Forceps extraction of lens
294832005,Formation of pupil
88752005,Formation of pupil by iridectomy
34489002,Free graft to conjunctiva
45031008,Fulguration of choroid
64971001,Fulguration of retina
425942005,Glueing of cornea
389152008,Goldmann applanation tonometry
404637003,Gonioplasty
265293008,Goniopuncture
76949005,Gonioscopy
91084003,Gonioscopy with evaluation
74579006,Goniospasis
265292003,Goniotomy
359577008,Goniotomy with goniopuncture
359856000,Goniotomy without goniopuncture
398750002,Grid photocoagulation
446108002,Grid photocoagulation of chorioretinal lesion using laser
397539000,Grid retinal photocoagulation
439269000,Harvesting of conjunctiva for allograft
1279670007,Harvesting of cornea
143821000000109,High intensity focused ultrasound ablation of ciliary body
247042001,Holth iridencleisis
280771000000104,Hydrogel prosthetic keratoplasty
414436009,Hyperopic astigmatic photorefractive keratectomy
414437000,Hyperopic photorefractive keratectomy
172452009,Imbrication of sclera
397800002,Implantation of inert material in Tenon's capsule with enucleation of eyeball
446565007,Implantation of intravitreal drug delivery system and removal of vitreous
58519008,Implantation of retinal attachment with buckling
89176003,Implantation of vitreous for retinal reattachment with buckling
388285000,Incision and curettage of chalazion
300082008,Incision and curettage of hordeolum
77772005,Incision and drainage of eyeball
446099001,Incision and drainage of retina
44410008,Incision and expression of conjunctival follicles
42156009,Incision of abscess of sclera
9555008,Incision of chalazion
72713004,Incision of conjunctiva
18551005,Incision of conjunctiva with drainage of cyst
62935003,Incision of cornea
51811007,Incision of hordeolum
112967002,Incision of posterior segment of eye
172460005,Incision of sclera
14480008,Incision of tarsal gland
46697004,Incision of zeisian gland
17868003,Incisional discission of anterior hyaloid
74184007,"Incisional discission of lens capsule, initial"
46562009,Incisional discission of secondary membranous cataract and anterior hyaloid
389154009,Indentation gonioscopy
29137007,Indentation of sclera for buckling
392338001,Indentation tonometry
314972008,Indirect fundoscopy following mydriatic
389153003,Indirect gonioscopy
410451008,Indirect ophthalmoscopy
69235008,Infolding of sclera for buckling
428494000,Injection of filtering bleb following glaucoma surgery
231778007,Injection of gas/air into vitreous
231780001,Injection of perfluorocarbon liquid into vitreous
443891005,Injection of steroid into chalazion
231716002,Insertion of corneal tension suture
206175003,Insertion of orbital implant with synchronous evisceration
439490005,Insertion of subconjunctival retinal prosthesis receiver and pulse generator with vitrectomy
416369006,Integrated optical coherence tomography and scanning laser ophthalmoscopy
421865005,Interferometric corneal topography
426580006,Internal tamponade of retina
425626001,Internal tamponade of retina using air
426158003,Internal tamponade of retina using gas
427402009,Internal tamponade of retina using liquid
427387001,Internal tamponade of retina using oil
172523009,Intracapsular extraction of lens
66359001,Intracapsular extraction of lens by inferior temporal route
18476009,Intracapsular extraction of lens with iridectomy and enzymes
89978003,Intracapsular extraction of lens with iridectomy for dislocated lens
252832004,Intraocular pressure test
414535006,Intraocular refractive surgery
414536007,Intrastromal photodisruption laser keratectomy
421422004,Intravitreal fluid air exchange
231777002,Intravitreal tamponade
36812006,Iridectomy
54393001,Iridectomy with corneal section and cyclectomy
18405007,"Iridectomy with corneal section, optical"
58127007,Iridectomy with corneoscleral section and cyclectomy
59234009,"Iridectomy with corneoscleral section, optical"
82027008,Iridectomy with filtering operation for glaucoma
85070003,Iridectomy with scleral fistulisation
29664009,Iridectomy with scleral trephination
4516005,Iridencleisis and iridotasis
48507008,Iridesis
83868006,Iridocapsulectomy
20403000,Iridocyclectomy
231739008,Iridocyclochoroidectomy
75870009,Iridocystectomy
231730007,Iridoplasty
21123000,Iridosclerectomy
8803008,Iridosclerotomy
57551006,Iridotasis
386607008,Iridotomy
68849001,Iridotomy by photocoagulation
29942003,Iridotomy by stab incision with transfixion for iris bombé
49288009,Irrigation of anterior chamber of eye
49999004,Irrigation of eye
40833009,Keratectomy
397110008,Keratectomy for pterygium
42161006,Keratocentesis
252828005,Keratometry
231710008,Keratomileusis
293820001,Keratoplasty
397523007,Keratoscopy
3047001,Kowa fundus photography
83694000,Lamellar keratoplasty
38948000,Lamellar keratoplasty with autograft
14707009,Lamellar resection of sclera for retinal reattachment
32788008,Lamellar resection of sclera with implant
312965008,Laser assisted in situ keratomileusis
414582004,Laser assisted subepithelial keratomileusis
231748003,Laser capsulotomy of lens capsule
397537003,Laser cycloablation
310662003,Laser destruction of lesion of retina
404638008,Laser gonioplasty
708857001,Laser goniopuncture
231726009,Laser iridectomy
424830006,Laser iridoplasty
371345007,Laser iridotomy
399867007,Laser photocoagulation to retina
231718001,Laser sclerostomy
231705009,Laser superficial keratectomy
169425004,Laser therapy for retinal lesion
414583009,Laser thermokeratoplasty
172485001,Laser trabeculoplasty
58889009,Laserpexy
120121008,Lens closure
252831006,Lens implant power determination
404665001,Lens implant power determination following refractive surgery
120122001,Lens reconstruction
397313004,Limbal relaxing incision
854921000000107,Limbal stem cell allograft transplantation
397554006,Limbal stem cell transplantation
427023009,Limited translocation of macula
417586005,Lissamine green B staining of eye
1286871003,Mackay-Marg tonometry
865571000000106,Macular translocation with 360 degree retinotomy
82819003,Manipulation of eyeball
225701002,Massaging of the eye
879785009,Mechanical dilatation of pupil
39243005,Mechanical fragmentation of cataract with extraction by posterior route
33481008,Mechanical fragmentation of secondary membrane
172538005,Mechanical lensectomy
60177007,Mechanical vitrectomy
43582002,Mechanical vitrectomy by anterior approach
87021001,Mechanical vitrectomy by pars plana approach
72019009,Mechanical vitrectomy by posterior approach
1004086006,Meibography
414751001,Mixed astigmatic photorefractive keratectomy
410452001,Monocular indirect ophthalmoscopy
172389006,Mucosal graft to conjunctiva
420213007,Multifocal electroretinography
252841009,Mydriatic test
414796008,Myopic spherical photorefractive keratectomy
408763006,Needle revision of failed filtering bleb
30104007,Needling of lens capsule
12163000,Needling of secondary cataract
423308005,Neutralisation of retinoscopic reflex
389150000,Non-contact tonometry
287500007,Non-surgical conjunctival biopsy
274316007,Non-surgical eye biopsy
414873001,Noncontact holmium YAG laser keratoplasty
295001,Nonexcisional destruction of cyst of ciliary body
19320007,Nonexcisional destruction of lesion of ciliary body
397276001,Objective refraction
225687009,Observing eye during eye care
20067007,Ocular fundus photography
1286906008,Ocular response analyser tonometry - corneal compensated
1286913008,Ocular response analyser tonometry - Goldmann-correlated
11819005,Ocular thermography
447304001,One stage extracapsular extraction of lens and insertion of prosthetic intraocular lens
446490007,One stage extracapsular extraction of lens and insertion of prosthetic intraocular lens by inferior temporal route
446590009,One stage intracapsular extraction of lens by inferior temporal route and insertion of prosthetic intraocular lens
446862000,One stage intracapsular extraction of lens with insertion of prosthetic intraocular lens
40485001,Operation on pterygium with corneal graft
61553000,"Ophthalmic biometry by ultrasound echography, A-mode"
41496004,"Ophthalmic echography with amplitude quantitation, A-mode"
113113000,"Ophthalmic echography, A-mode"
54513001,Ophthalmic mucous membrane test
65839000,Ophthalmic ultrasonic foreign body localisation
21593001,Ophthalmodynamography
56204000,Ophthalmodynamometry
53524009,Ophthalmoscopy
18188000,Ophthalmoscopy under general anaesthesia
56072006,"Ophthalmoscopy with medical evaluation, extended, for retinal detachment mapping"
410441007,"Ophthalmoscopy with medical evaluation, extended, with fluorescein angiography"
30842004,"Ophthalmoscopy with medical evaluation, extended, with fundus photography"
36844005,"Ophthalmoscopy with medical evaluation, extended, with ophthalmodynamometry"
700070005,Optical coherence tomography of retina
397520005,Optical pachymetry
57569002,Opticociliary neurectomy
46275005,Outfolding of sclera for buckling
84551008,Overlapping of sclera for buckling
172451002,Overlay scleroplasty
419759001,Overrefraction
46870009,P32 tracer study of eye
241721002,Padding over eyelid
413180006,Pan retinal photocoagulation for diabetes
283851000000107,Panretinal laser photocoagulation to lesion of retina
312713003,Panretinal photocoagulation
172586003,Panretinal photocoagulation for glaucoma
31222007,Paracentesis of anterior chamber of eye
40395007,Paracentesis of anterior chamber of eye with diagnostic aspiration of aqueous
49181006,Paracentesis of anterior chamber of eye with removal of blood by irrigation
36783002,Paracentesis of anterior chamber of eye with therapeutic release of aqueous
363255004,Paracentesis of eye
231750006,Pars plana lensectomy
410702009,Pars plana lensectomy of cataract
415038008,Partial coherence interferometry biometry
231738000,Partial excision of ciliary body
8891002,Partial removal of vitreous by anterior approach
53698007,"Partial removal of vitreous by anterior approach, limbal incision"
241719007,Patient eye protection
236751000000101,Peel of epiretinal fibroglial membrane
226121000000105,Peel of internal limiting membrane
42101009,Penetrating keratoplasty
50119002,Penetrating keratoplasty in aphakia
40073002,Penetrating keratoplasty in pseudophakia
70969005,Penetrating keratoplasty with autograft
1413003,Penetrating keratoplasty with homograft
1222623009,Penetrating keratoplasty with implantation of posterior chamber intraocular lens
231724007,Peripheral iridectomy
63523001,Peritomy
389151001,Perkins applanation tonometry
401306006,Phacoemulsification of lens and insertion of intraocular lens
83877004,Phlebogoniostomy
35137007,Photocoagulation of ciliary body
359957005,Photocoagulation of eye
76458006,Photocoagulation of iris
440578004,Photocoagulation of macular drusen
231762005,Photocoagulation to retina
473279002,Photodynamic therapy of chorioretinal lesion
444247007,Photodynamic therapy of neovascular membrane of choroid
428822001,Photodynamic therapy of subretinal lesion
252782004,Photopic electroretinography
415092007,Photorefractive keratectomy enhancement
397516006,Photorefractive keratoplasty
252842002,Pilocarpine/Phenylephrine test
415106000,Placido disk-based topography
172415009,Plastic operations on cornea
79107000,Pleating of sclera for buckling
231766008,Pneumatic retinopexy
252804008,Pneumatic tonometry
1286918004,Portable electronic applanation tonometry
404627008,Posterior capsulorrhexis
287242008,Posterior eye foreign body removal by incision
13303004,Posterior sclerotomy
13927007,Posterior sclerotomy with iridectomy
63726006,Posterior sclerotomy with removal of vitreous
120125004,Posterior segment of eye closure
108156003,Posterior segment of eye excision
120126003,Posterior segment of eye reconstruction
120127007,Posterior segment of eye transplantation
91552000,Postoperative revision of scleral fistulisation procedure
252781006,Pre-dark-adapted single bright flash ERG
231772008,Preretinal membranectomy
310559008,Preretinal membranectomy by delamination
310561004,Preretinal membranectomy by hydrodelamination
310558000,Preretinal membranectomy by peeling
310560003,Preretinal membranectomy by segmentation
415170005,Presbyopic refractive lensectomy
421037007,Prism dissociation
252844001,Prone provocative test
252838000,Provocative outflow facility test
252840005,Provocative pupil block test
48696000,Provocative test for increased intraocular pressure for glaucoma
1222582007,PTK - phototherapeutic keratectomy
172445007,Punch resection of sclera
231703002,Radial conjunctival incision
51683002,Radial keratotomy
8693001,Radionuclide identification of eye tumour
172386004,Radiotherapy of conjunctival lesion
172408001,Radiotherapy of corneal lesion
231737005,Radiotherapy to ciliary body
231764006,Radiotherapy to retina
421483006,Raster photogrammetry corneal topography
20452001,Reattachment of choroid and retina
44317007,Reattachment of choroid and retina by cryotherapy
33397002,Reattachment of choroid and retina by diathermy
61194000,Reattachment of choroid and retina by electrocoagulation
25853004,Reattachment of choroid and retina by laser photocoagulation
15090003,Reattachment of choroid and retina by photocoagulation
72176009,Reattachment of choroid and retina by xenon arc photocoagulation
57103007,Reattachment of retina by diathermy
68999001,Reattachment of retina by electrocoagulation
1197750008,Reattachment of retina using endolaser photocoagulation
1286870002,Rebound tonometry
39153002,Reconstruction of conjunctival cul-de-sac
112960000,Reconstruction of conjunctival cul-de-sac with graft
22623003,Reconstruction of cornea
231545003,Reconstruction of orbital cavity with conjunctival flap
3605001,Reduction of ciliary body
1187011002,Reformation of anterior chamber by injection
172517004,Reformation of anterior chamber of eye
43334009,Reformation of chamber of eye
252886007,Refraction assessment
252887003,Refraction assessment - distance
252889000,Refraction assessment - intermediate distance
252888008,Refraction assessment - near
252890009,Refraction assessment - referred to cornea
314125009,Refraction under general anaesthetic
17179006,Refractive keratoplasty
58076004,Refractive keratoplasty by laser surgery
415281000,Refractive lensectomy
415282007,Refractive lensectomy with intraocular lens implantation
84077007,Reinforcement of sclera
61779007,Reinsertion of implant of eyeball with conjunctival graft
68366009,Release of encircling material of posterior segment of eye
231715003,Relieving incision of cornea
312714009,Relocation of intraocular lens from vitreous cavity
1019009,Removal of corneal epithelium
223217009,Removal of embedded foreign body from conjunctiva by incision
240330002,Removal of eyes from cadaver
1004036000,Removal of filament of anterior surface of cornea
75734004,Removal of foreign body from choroid by incision
45817009,Removal of foreign body from retina by incision
72199008,Removal of foreign body from vitreous by incision
30113009,Removal of foreign body of anterior chamber of eye by incision
84542000,Removal of foreign body of anterior chamber of eye by incision with use of magnet
54085006,Removal of foreign body of ciliary body by incision
21491001,Removal of foreign body of ciliary body without use of magnet
85145001,Removal of foreign body of cornea with slit lamp
89942008,Removal of foreign body of iris by incision
360405005,Removal of foreign body of lens by incision
37958004,Removal of foreign body of sclera by incision
312712008,Removal of internal limiting membrane
282445003,Removal of lesion of conjunctiva
445023004,Removal of penetrating foreign body from eye by incision
312705004,Removal of retained lens matter
312706003,Removal of retained lens nucleus
65812008,Removal of secondary membranous cataract with iridectomy
312707007,Removal of soft lens matter
18274005,Reopening of iris in anterior chamber of eye
30931009,Repair of choroid
83202004,Repair of ciliary body
76135002,Repair of conjunctiva
76824005,Repair of conjunctiva for late effect of trachoma
53612009,Repair of corneal laceration with conjunctival flap
59959006,Repair of eye
37256008,Repair of eye for eyeball rupture
203952001,"Repair of eye, multiple structures"
34854007,Repair of filtering bleb
28242004,Repair of filtering bleb by corneal graft
45805007,Repair of filtering bleb by scleroplasty
8255002,Repair of filtering bleb by suture
10529001,Repair of filtering bleb by suture with conjunctival flap
700373001,Repair of hole of macula lutea
7663009,Repair of injury of eyeball
295850006,Repair of iris
58388006,Repair of laceration of conjunctiva
736531000,Repair of laceration of cornea
72491000,Repair of laceration of cornea with application of tissue glue
27998005,Repair of laceration of sclera by application of tissue glue
9754005,Repair of laceration of sclera with synchronous repair of conjunctiva
35552007,Repair of nonperforating laceration of cornea with removal of foreign body
70107009,Repair of ocular lens
763097008,Repair of penetrating eye injury
112962008,Repair of perforating laceration of cornea not involving uveal tissue
88044000,Repair of perforating laceration of sclera not involving uveal tissue
83211004,Repair of postcataract wound dehiscence with conjunctival flap
231728005,Repair of prolapsed iris
450698009,Repair of retina
8920006,Repair of retina for retinal detachment
77950003,Repair of retina for retinal detachment by cryotherapy
78917001,Repair of retina for retinal detachment by photocoagulation
709085009,Repair of retina for retinal detachment using diode laser
709088006,Repair of retina for retinal detachment using indirect binocular laser ophthalmoscope
66241002,Repair of retina for retinal tear or defect
16658002,Repair of retina for retinal tear or defect by cryotherapy
61440000,Repair of retina for retinal tear or defect by diathermy
112969004,Repair of retina for retinal tear or defect by laser photocoagulation
66208000,Repair of retina for retinal tear or defect by photocoagulation
23112007,Repair of retina for retinal tear or defect by xenon arc photocoagulation
85231002,Repair of retinal detachment by laser photocoagulation
10006000,Repair of retinal detachment with xenon arc photocoagulation
3664004,Repair of scleral fistula
85645002,Repair of scleral staphyloma
70202005,Repair of scleral staphyloma with graft
21596009,Repair of uveal hernia
231729002,Replacement of prolapsed iris
25019004,Reposition of iris
172549004,Reposition of lens of eye
172574001,Reposition plombage for detachment
447361006,Repositioning of corneal flap
231752003,Repositioning of intraocular lens
422246005,Resection of conjunctiva
63228006,Resection of sclera with scleral buckling
1753001,Resection of uveal tissue
314133005,Resuturing of trabeculectomy
282096008,Retinal photography
417587001,Retinal thickness analyser scanning
429546007,Retinal vascular sheathotomy
231775005,Retinectomy
428435002,Retinopexy using cryotherapy
703983008,Retinopexy using diathermy
428560004,Retinopexy using tissue adhesive
397524001,Retinoscopy
231774009,Retinotomy
231741009,Revision of anterior chamber
90854001,Revision of filtering bleb
172542008,Revision of intraocular lens
12868007,Revision of operative wound of anterior segment of eye
314117007,Revision of trabeculectomy
385441004,Rodding of conjunctiva
225704005,Rodding of palpebral conjunctiva
