concept_id,concept_text
265407000,Endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope
174209005,Endoscopic laser destruction of lesion of sigmoid colon using rigid sigmoidoscope
609197007,Endoscopic laser surgery on colon
609196003,Endoscopic laser surgery on rectum
824051000000102,Endoscopic radiofrequency ablation of anal sphincter
773128008,Endoscopic snare resection of lesion of colon using full thickness resection device
174207007,Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope
426699005,Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
446011004,Endoscopic ultrasonography of colon
174164007,Enterorrhaphy of colon
75404005,Epiploectomy
1086741000000104,Epiretinal brachytherapy
773335005,Epiretinal brachytherapy with vitrectomy
174298006,Examination of rectum under anaesthesia
174334007,Excision of anal polyp
174332006,Excision of anal skin tag
51994001,Excision of benign tumour of rectum by transanal approach
304587000,Excision of colonic pouch
386197003,Excision of diverticula of colon
50000005,Excision of diverticulum of anus
287815004,Excision of excess colostomy mucosa
12896001,Excision of external haemorrhoidal tags and papillae
5796001,Excision of external thrombotic haemorrhoid
49264007,Excision of lesion of anus
70355002,"Excision of lesion of anus, extensive"
87279008,Excision of lesion of colon
79764004,Excision of lesion of rectum
1264200003,Excision of lesion of rectum by TAMIS (transanal minimal invasive surgery)
265425007,Excision of lesion of rectum by transanal approach
33507007,Excision of malignant tumour of rectum by transanal approach
285786003,Excision of multiple anal papillae
443908009,Excision of part of rectum by perineal approach
387861003,Excision of rectal mucosa
448596007,Excision of rectal stump
448156002,Excision of rectum by transanal approach
307702003,Excision of sentinel pile
174328000,Excision of sphincter of anus
387860002,Excision rectal mucosal prolapse
116237003,Excisional biopsy of lesion of rectum by transanal approach
116238008,"Excisional biopsy of lesion of rectum, fragmented, by transanal approach"
116239000,"Excisional biopsy of lesion of rectum, intact, by transanal approach"
307663000,Exploration of colon
174308004,Exploration of rectum
235325001,Extended left hemicolectomy
174071004,Extended right hemicolectomy
304583001,Extended right hemicolectomy and ileostomy
398135004,Exteriorisation of caecum
398801000,Exteriorisation of colon
85849005,Exteriorisation of large intestine
169335009,External beam - surgery with chemotherapy
169334008,External beam - surgery with postoperative radiotherapy
169333002,External beam - surgery with preoperative radiotherapy
38104006,External beam radiation therapy by linear accelerator
80347004,External beam radiation therapy neutrons
74023000,External beam radiation therapy of 1 to 25 MEV (mega electronvolt) protons
50080191000188103,External beam radiation therapy of bone
113117004,External beam radiation therapy particulate radiation
33195004,External beam radiation therapy procedure
10611004,External beam radiation therapy protons
426332009,External beam radiation therapy to lesion of retina
1156505006,External beam radiation therapy using carbon ions
45643008,External beam radiation therapy using electrons
1156529004,External beam radiation therapy using particle passive scattering technique
1204242009,External beam radiation therapy using particle scanning technique
1156528007,External beam radiation therapy using particle spot scanning technique
1156506007,External beam radiation therapy using photons
169336005,External beam radiation therapy with chemotherapy
228666003,External beam radiation therapy with dual headed cobalt unit
169332007,External beam radiation therapy with internal radiotherapy
77613002,External beam radiation therapy with iodine-125
62867004,External beam radiation therapy with radioactive caesium
1286802009,External beam radiotherapy using internal target volume approach
287806006,External closure - rectal fistula
448294009,External radiation therapy using superficial radiation
174116003,Extirpation of lesion of colon
1263392007,Extracorporeal irradiation of tumour bearing bone and reimplantation
169318005,Fast neutron therapy
169307005,Fast-electron therapy
8180007,Fibreoptic colonoscopy through colostomy
174172009,Fibreoptic endoscopic cauterisation of lesion of colon
174180002,Fibreoptic endoscopic coagulation of blood vessel of colon
144671000000109,Fibreoptic endoscopic decompression of colon
174179000,Fibreoptic endoscopic dilation of colon
771568007,Fibreoptic endoscopic excision of lesion of colonic mucous membrane
235344008,Fibreoptic endoscopic extirpation of lesion of colon
174173004,Fibreoptic endoscopic laser destruction of lesion of colon
174171002,Fibreoptic endoscopic snare resection of lesion of colon
425851003,Fibreoptic endoscopic submucosal resection of lesion of colon
442808001,Fine needle aspiration biopsy of anus
359602005,Fine needle biopsy of rectum
238298006,Fistulectomy of rectum
265418000,Fixation of rectum using fascia lata
44441009,Flexible fibreoptic sigmoidoscopy
112870002,Flexible fibreoptic sigmoidoscopy for removal of foreign body
384091000119108,Fluoroscopic barium enema via colostomy
711421003,Fluoroscopic contrast enema
169009002,Fluoroscopy - rectum
771556003,Fluoroscopy for colonic transit study
431778005,Fluoroscopy guided brachytherapy of prostate
431470004,Fluoroscopy guided caecostomy
715914001,Fluoroscopy guided insertion of catheter into caecostomy
431667009,Fluoroscopy guided intracoronary brachytherapy with contrast
431530008,Fluoroscopy guided percutaneous brachytherapy of hepatic artery with contrast
710203005,Fluoroscopy guided therapeutic contrast enema for reduction of intussusception of colon
418294002,Fluoroscopy of colon
16442821000119108,Fluoroscopy of colon with water soluble contrast
431462009,Fluoroscopy of therapeutic water soluble enema
870249004,FOLFIRI antineoplastic chemotherapy regimen
870250004,FOLFIRINOX antineoplastic chemotherapy regimen
302605004,Forced manual dilatation of anus
174365003,Forced manual dilation of anus for haemorrhoid
18972001,Formation of artificial anus
1255359001,Fractionated dose stereotactic radiation therapy
447912004,Fractionated dose stereotactic radiosurgery using linear accelerator system
112877004,"Frickman operation, abdominal proctopexy"
361174006,Fulguration of anus
65952009,Gamma ray therapy
228685000,Gammamed brachytherapy
276019009,Gastrografin enema
228689006,Gold 198 brachytherapy
228702008,Gold 198 therapy
235384004,Gracilis sling operation
228661008,Grenz ray therapy
169292008,Grenz ray therapy up to 10 kV
24496007,Haemorrhoidectomy
169294009,Half-deep therapy 60-150 kV
446228006,Hand assisted laparoscopic extended left colectomy
447166008,Hand assisted laparoscopic extended right colectomy
446222007,Hand assisted laparoscopic left colectomy
446223002,Hand assisted laparoscopic right colectomy
312248006,Heavy ion external beam radiation therapy
39646005,Hemibody irradiation
720379009,Hepatic arterial infusion chemotherapy
400988008,High anterior resection of rectum
394902000,High dose rate brachytherapy
438629002,High dose rate electronic brachytherapy
1172516002,High-dose chemotherapy with stem cell transplant
169301006,High-energy beam therapy
228676000,Hiletron neutron external beam radiation therapy
10361000132103,Hot biopsy
870385001,Hypofractionated radiation therapy
785706005,Hypofractionated radiation therapy of prostate
895121000000103,Hypofractionated stereotactic radiotherapy using megavoltage radiation
785707001,Hypofractionated whole breast radiation therapy
287991005,Imperforate anus repair
425767004,Implantation of radioactive seed into prostate
8324006,Incision and drainage of rectal abscess
68261001,Incision and removal of foreign body from anus
79567008,Incision of anal fistula
24600000,Incision of anus
47705001,Incision of rectal stricture
34414001,Incision of rectum
15480000,Incision of septum of anus
91392002,Incision of thrombosed haemorrhoid
34984003,Incisional biopsy of rectum
450827009,Induction chemotherapy
169422001,Inflammatory infrared therapy
174358006,Infrared coagulation of haemorrhoid(s)
169421008,Infrared radiation therapy
38216008,Infusion chemotherapy for malignant neoplasm
230857009,Injection of chemotherapeutic substance into subcutaneous reservoir
836429007,Injection of radioactive implant into malignant neoplasm for brachytherapy
429597004,Insertion of dynamic graciloplasty sphincter
174289008,Insertion of supralevator sling
311888006,Insertion of uterine caesium applicators
311887001,Insertion of vaginal caesium applicators
241167005,Instant barium enema
1254741007,Intensification antineoplastic therapy regimen
1156524009,Intensity modulated external beam neutron radiation therapy
1156382005,Intensity modulated intracavitary brachytherapy
441799006,Intensity modulated radiation therapy
287807002,Internal closure - rectal fistula
22432007,Internal haemorrhoidectomy
169340001,Internal metabolic radiotherapy
169359004,Internal radiotherapy - permanent seeds
310803009,Interposition of microvascularly attached colon
113120007,Interstitial brachytherapy
448467008,Interstitial brachytherapy using caesium needle
448552007,Interstitial brachytherapy using gold grain
449157000,Interstitial brachytherapy using iridium wire
399180008,Interstitial radioactive colloid therapy
1127003,Interstitial radium application
87776000,Intra-arterial infusion of antineoplastic agent
65381004,Intra-articular radionuclide therapy
384692006,Intracavitary brachytherapy
448608009,Intracavitary brachytherapy of female genital tract
765813009,Intracavitary brachytherapy of mouth
448168006,Intracavitary brachytherapy of nasopharynx
31652009,Intracavitary chemotherapy for malignant neoplasm
47668009,Intracavitary radium application
169298007,Intracavitary X-ray therapy
384691004,Intraluminal brachytherapy
448987004,Intraluminal brachytherapy of biliary tract
449155008,Intraluminal brachytherapy of oesophagus
448167001,Intraluminal brachytherapy of rectum
449255003,Intraluminal brachytherapy of tracheobronchial tree
265761001,Intramuscular chemotherapy
34264006,Intraoperative colonoscopy
32414000,Intraoperative sigmoidoscopy
171765004,Intrathecal injection of chemotherapeutic agent
1156383000,Intravascular brachytherapy
265760000,Intravenous chemotherapy
589631000119102,Intravenous radioimmunotherapy using monoclonal antibodies
427541000119103,Intravenous radionuclide therapy
16554931000119102,Intravenous radionuclide therapy using radium 223 dichloride
427561000119104,Intravenous radionuclide therapy using samarium Sm 153 lexidronam
16554781000119103,Intravenous radionuclide therapy using strontium 89
862921000000106,Intravesical electrochemotherapy
228690002,Iodine 125 brachytherapy
228700000,Iodine 131 meta-iodobenzylguanidine therapy
228698009,Iodine 131 therapy
394918006,Iodine seed radiotherapy
1149431000000106,IOERT - intraoperative electron radiotherapy
228684001,Iridium 192 brachytherapy
395075008,Iridium wire therapy
174228003,Irrigation of colon
235357000,Irrigation of colon via caecostomy tube
1153549003,Irrigation of colon via colostomy
1362501000000105,Laparoscopic administration of pressurised aerosol chemotherapy into peritoneal cavity
443480008,Laparoscopic excision of part of colon
826871000000105,Laparoscopic extended left hemicolectomy
826881000000107,Laparoscopic extended left hemicolectomy converted to open
826821000000106,Laparoscopic extended right hemicolectomy
826831000000108,Laparoscopic extended right hemicolectomy converted to open
440032004,Laparoscopic fixation of prolapse of rectum
827461000000103,Laparoscopic high anterior resection of rectum
827501000000103,Laparoscopic high anterior resection of rectum converted to open
826211000000101,Laparoscopic left hemicolectomy
826221000000107,Laparoscopic left hemicolectomy converted to open
827471000000105,Laparoscopic low anterior resection of rectum
827511000000101,Laparoscopic low anterior resection of rectum converted to open
1186912002,Laparoscopic low anterior resection of rectum with construction of colostomy
826771000000100,Laparoscopic right hemicolectomy
826791000000101,Laparoscopic right hemicolectomy converted to open
826991000000103,Laparoscopic sigmoid colectomy
827001000000109,Laparoscopic sigmoid colectomy converted to open
827051000000105,Laparoscopic subtotal colectomy
827061000000108,Laparoscopic subtotal colectomy converted to open
787874000,Laparoscopic total colectomy
787876003,Laparoscopic total colectomy and ileostomy
787875004,Laparoscopic total colectomy and loop ileostomy
827121000000101,Laparoscopic total colectomy converted to open
307586000,Laparoscopic transverse colectomy
826971000000102,Laparoscopic transverse colectomy converted to open
782837005,Laparoscopic ventral fixation of internal prolapse of rectum using biological mesh
782836001,Laparoscopic ventral fixation of internal prolapse of rectum using mesh
782838000,Laparoscopic ventral fixation of internal prolapse of rectum using synthetic mesh
148591000000103,Laparoscopic ventral mesh rectopexy
17671008,Laparoscopic-assisted anterior resection of rectum with colostomy
41330009,Laparoscopic-assisted left colectomy
708631001,Laparoscopic-assisted low anterior resection of rectum
1390003,Laparoscopic-assisted sigmoid colectomy
826861000000103,Laparoscopically assisted extended left hemicolectomy
826811000000100,Laparoscopically assisted extended right hemicolectomy
826841000000104,Laparoscopically assisted left hemicolectomy
50774009,Laparoscopically assisted right hemicolectomy
827041000000107,Laparoscopically assisted subtotal colectomy
827081000000104,Laparoscopically assisted total colectomy
826961000000109,Laparoscopically assisted transverse colectomy
174339002,Laser destruction of lesion of anus
235379005,Lateral ligament suspension
174385004,Lateral sphincterotomy
82619000,Left colectomy
307657009,Left hemicolectomy and colostomy
315325005,Left hemicolectomy with stoma
30043008,Left lateral anal sphincterotomy
235151005,Limited colonoscopy
228671005,Linear accelerator electron external beam radiation therapy
169309008,Linear accelerator electrons
169302004,Linear accelerator photon therapy
22094003,Linear proctotomy
4336007,"Lloyd-Davies operation, abdominoperineal resection"
77738002,Local chemotherapy for malignant neoplasm
372262002,Local excision of anus
287784004,Local excision of rectum
182655007,Local heating - infrared irradiation
445863004,Loopogram of colon
314592008,Low anterior resection of rectum
447982008,Low anterior resection of rectum with colostomy
1156707000,Low dose rate brachytherapy
1156708005,Low dose rate brachytherapy using temporary radioactive source
449265009,Magnetic resonance imaging of colon with contrast
73872003,Manipulation of rectum
275197003,Manual procedures on rectum
5151004,Manual reduction of haemorrhoids
44089008,Manual reduction of prolapsed rectum
174299003,Massage of rectum
439927007,Measurement of rectal sensation and rectal tone and rectal compliance
46044009,Megavoltage radiation therapy
448385000,Megavoltage radiation therapy using photons
449290006,Megavoltage radiation therapy using photons and electrons
380021000000105,Megavoltage treatment for adaptive radiotherapy
380041000000103,Megavoltage treatment for complex radiotherapy
380031000000107,Megavoltage treatment for simple radiotherapy
235378002,Mesh rectopexy
440616001,Microscopic examination of anal Papanicolaou smear
228686004,Microselectron brachytherapy
228672003,Microtron electron external beam radiation therapy
228663006,Microtron X-ray therapy
11626008,"Miles operation, complete proctectomy"
1156525005,Mixed beam external beam radiation therapy
443605009,Mobilisation of splenic flexure of colon
169329009,Mould technique gamma/beta
447224000,MRI of anal sphincter
418210005,MRI of colon
241629006,MRI of rectum
821971000000105,MRI of rectum for radiotherapy planning
709523008,MRI of rectum with contrast
890093004,Multi-agent systemic chemotherapy
73536002,Myotomy of colon
1259200004,Neoadjuvant antineoplastic chemotherapy
829591000000101,Neoadjuvant chemotherapy
169317000,Neutron capture therapy
287491000,Non-surgical biopsy of anus
359863000,Open biopsy of colon
174162006,Open biopsy of lesion of colon
174248005,Open cauterisation of lesion of rectum
174158000,Open colonoscopy
174249002,Open cryotherapy to lesion of rectum
271490000,Open endoscopic operation on colon
174247000,Open excision of lesion of rectum
826851000000101,Open extended left hemicolectomy
826801000000102,Open extended right hemicolectomy
265415002,Open extirpation of lesion of rectum
235389009,Open haemorrhoidectomy
827411000000100,Open high anterior resection of rectum
174250002,Open laser destruction of lesion of rectum
826201000000103,Open left hemicolectomy
827531000000109,Open low anterior resection of rectum
235341000,Open operation on rectal polyp
174149007,Open reduction of intussusception of colon
174153009,Open relief of strangulation of colon
826241000000100,Open right hemicolectomy
826981000000100,Open sigmoid colectomy
827031000000103,Open subtotal colectomy
827071000000101,Open total colectomy
826951000000106,Open transverse colectomy
241674004,Operative endoscopy of rectum
14433000,Operative reduction of prolapse of anus
266719004,Oral chemotherapy
51534007,Oral chemotherapy for malignant neoplasm
284701000000103,Oral delivery of radiotherapy for thyroid ablation
16560241000119104,Oral radionuclide therapy
174347002,Overlap repair of anal sphincter
235334006,Oversewing of rectal stump
1255904006,Palliative antineoplastic chemotherapy
314604005,Palliative course of deep X-ray therapy
168528006,Palliative course of radiotherapy
348956002,Papillectomy of single anal tag
4114003,Parenteral chemotherapy for malignant neoplasm
68714003,"Park operation, posterior anal repair"
32044008,Partial colectomy by abdominal approach
13327002,Partial colectomy by transanal approach
44642007,Partial colectomy with colostomy and creation of mucofistula
75312003,Partial colectomy with ileostomy and creation of mucofistula
73509004,Partial colectomy with skin level colostomy
88225001,Partial excision of anus
174354008,Partial internal sphincterotomy for haemorrhoid
12827003,Partial proctectomy
738552004,Partial resection of colon with stoma
84824001,"Pemberton operation, rectal prolapse repair"
174283009,Peranal biopsy of lesion of rectum
303586004,Peranal destruction of lesion anus
265426008,Peranal destruction of lesion of rectum
275013003,Peranal destruction of rectal polyp
275012008,Peranal excision of rectal polyp
6872008,Perfusion chemotherapy for malignant neoplasm
174288000,Perianal plication of levator ani muscles and anal sphincters
174286001,Perineal operations for rectal prolapse
786341000000101,Perineal repair of rectal prolapse
307589007,Phenol injection of haemorrhoid
228691003,Phosphorus 32 brachytherapy
228699001,Phosphorus 32 therapy
429057009,Plaque radiotherapy of lesion of retina
169344005,Polycythaemia irradiation
169311004,Positron therapy
174346006,Post-anal repair
19317004,Posterior anal sphincterotomy
235377007,Posterior fixation of rectum
265417005,Posterior fixation of rectum using prosthetic material
45220009,Posterior resection of rectum
700496000,Postoperative administration of antineoplastic agent into peritoneal cavity
394895009,Postoperative chemotherapy
314606007,Postoperative course of deep X-ray therapy
168525009,Postoperative course of radiotherapy
394894008,Pre-operative chemotherapy
314605006,Preoperative course of deep X-ray therapy
168523002,Preoperative course of radiotherapy
714029009,Preoperative high dose brachytherapy
46295004,"Proctectomy by abdominoperineal resection with colostomy, one stage"
25196007,"Proctectomy by abdominoperineal resection with colostomy, two stages"
12672009,Proctolysis
10259007,Proctopexy
29205000,Proctopexy for prolapse by perineal approach
9280007,Proctoplasty for stenosis
1263398006,Proctoscopic control of rectal bleeding using electrocoagulation
174322004,Proctoscopic destruction of lesion of rectum
174321006,Proctoscopic excision of lesion of rectum
174320007,Proctoscopic extirpation of lesion of rectum
169314007,Proton therapy
225097004,Proximal colonic washout
1156384006,Pulsed dose rate brachytherapy
229556008,Pulsed electromagnetic energy therapy
304420003,Pulsed electromagnetic energy to abdomen
304423001,Pulsed electromagnetic energy to ankle
304418001,Pulsed electromagnetic energy to back
304415003,Pulsed electromagnetic energy to elbow
304410008,Pulsed electromagnetic energy to face
304424007,Pulsed electromagnetic energy to foot
304417006,Pulsed electromagnetic energy to hand
304421004,Pulsed electromagnetic energy to hip
304422006,Pulsed electromagnetic energy to knee
304413005,Pulsed electromagnetic energy to lower limb
304411007,Pulsed electromagnetic energy to neck
304419009,Pulsed electromagnetic energy to pelvis
304414004,Pulsed electromagnetic energy to shoulder
304412000,Pulsed electromagnetic energy to trunk
304409003,Pulsed electromagnetic energy to upper limb
304416002,Pulsed electromagnetic energy to wrist
1141994004,"R-CEOP (rituximab, cyclophosphamide, etoposide, vincristine, prednisone) antineoplastic chemotherapy"
722491009,R-CHOP chemotherapy regimen
722472009,R-ICE chemotherapy regimen
108290001,Radiation oncology AND/OR radiotherapy
420529003,Radiation plaque therapy
1148692008,Radiation therapy following chemotherapy
1264389002,Radiation therapy to oral cavity
169346007,Radioactive drug therapy
64291000052106,Radioactive iodine therapy
169400008,Radiochemotherapy via intravenous route
169399001,Radiochemotherapy via oral route
169401007,Radiochemotherapy: for immunosuppression
169403005,Radiochemotherapy: into cavity
169402000,Radiochemotherapy: local artery
169397004,Radiochemotherapy: local infiltration
169398009,Radiochemotherapy: to stop spread
772017001,Radiofrequency ablation of rectal haemorrhoid
726549007,Radioimmunoguided surgery
118640001,Radioimmunotherapy
312235007,Radiolabelled antibody therapy
433150007,Radiolabelled indium 111 antibody therapy
432094005,Radiolabelled Iodine 131 antibody therapy
438816004,Radiolabelled technetium 99m antibody therapy
1103661000000108,Radioligand therapy using lutetium (177-Lu) labelled somatostatin analogue
1263784000,Radioligand therapy using lutetium (177-Lu) vipivotide tetraxetan
