concept_id,concept_text
169345006,Bone tumour/metastasis irradiation
445232009,Boost radiation therapy
152198000,Brachytherapy
50080181000188101,Brachytherapy of bone
447759004,Brachytherapy of breast
431399005,Brachytherapy using iodine (131-I) ethiodized oil
448137007,Brachytherapy using radioiodine
277437006,Bronchial revascularisation
116165008,Bronchial sleeve resection with pulmonary resection
819491000000107,Bronchial thermoplasty of lower lobe bronchus
819511000000104,Bronchial thermoplasty of upper lobe bronchus
86112008,Bronchoplasty
58074001,Bronchoplasty with graft repair
397840008,Bronchorrhaphy
1237140001,Bronchoscopic argon plasma coagulation of bronchus
449210005,Bronchoscopic cryotherapy of neoplasm of bronchus
448791000,Bronchoscopic cryotherapy of neoplasm of lung
149109009,Bronchoscopic destruction of bronchial lesion
736671000,Bronchoscopic insertion of endobronchial nitinol coil using fluoroscopic guidance
698009006,Bronchoscopic lung volume reduction
820991000000100,Bronchoscopic lung volume reduction using airway valve
788820009,Bronchoscopic microwave ablation of lesion of lung
1363891000000109,Bronchoscopic thermal water vapour ablation of lung
274318008,Bronchoscopy and biopsy of bronchus
397397002,Bronchoscopy and bronchoalveolar lavage
7375006,Bronchoscopy through tracheostomy with biopsy of bronchus
81070005,Bronchoscopy through tracheostomy with biopsy of lung
1222634007,Bronchoscopy with biopsy of bronchus using electromagnetic navigation guidance
84041000,Bronchoscopy with bronchial dilation
48616004,Bronchoscopy with excision of lesion from bronchus
243685008,Bronchoscopy with transbronchial lung biopsy
74878007,Bronchotracheal anastomosis
119736005,Bronchus closure
119741002,Bronchus destructive procedure
119730004,Bronchus excision
119744005,Bronchus manipulation
119738006,Bronchus reconstruction
241111002,Bronchus soft tissue X-ray
119743004,Bronchus transplantation
228677009,Caesium 137 brachytherapy
312243002,Caesium 137 brachytherapy remote afterloading
228688003,Californium 252 brachytherapy
66605009,Cardiopneumopexy
397398007,Catheterisation of bronchus with lavage
61339001,Catheterisation with bronchial brush biopsy
387747000,Cauterisation of lung
387748005,Cauterisation of lung lesion
232652005,Cavernostomising of bulla of lung
449550007,Central aortopulmonary anastomosis
233224003,Central aortopulmonary shunt operation
56970000,Central shunt with prosthetic graft
367336001,Chemotherapy
29391003,Chemotherapy administration into peritoneal cavity requiring paracentesis
70446004,Chemotherapy administration into pleural cavity requiring thoracentesis
12149006,"Chemotherapy administration, subcutaneous, with local anaesthesia"
399042005,Chemotherapy cycle
232681000000103,Chemotherapy delivery
22733003,Chemotherapy for non-malignant neoplasm
68619000,Chemotherapy for non-neoplastic disease
233228000,Classical Glenn shunt
61192001,Closure of aorticopulmonary fistula or fenestration
228681009,Cobalt 60 brachytherapy
228682002,Cobalt 60 brachytherapy manual loading
312244008,Cobalt 60 brachytherapy remote afterloading
24242005,Cobalt-60 therapy
703423002,Combined chemotherapy and radiation therapy
394935005,Combined postoperative chemotherapy and radiotherapy
394934009,Combined pre-operative chemotherapy and radiotherapy
169331000,Combined radiotherapy
735015005,Complete excision of left lung
91596000,Complete excision of lung with mediastinal dissection
735016006,Complete excision of right lung
233137008,Completion of total cavopulmonary connection
232646009,Completion pneumonectomy
441783000,Conformal radiotherapy
816151001,Consolidation antineoplastic chemotherapy
175228009,Construction of aortopulmonary window
175221003,Construction of central aortopulmonary interposition shunt
233097007,Construction of conduit - left ventricle to pulmonary trunk
233145003,Construction of conduit - pulmonary trunk to left pulmonary artery
233144004,Construction of conduit - pulmonary trunk to right pulmonary artery
233022006,Construction of conduit - right atrium to pulmonary trunk
233146002,Construction of conduit - right pulmonary artery to left pulmonary artery
233074009,Construction of conduit - right ventricle to both pulmonary arteries
233073003,Construction of conduit - right ventricle to left pulmonary artery
233071001,Construction of conduit - right ventricle to pulmonary trunk
233072008,Construction of conduit - right ventricle to right pulmonary artery
429620002,Construction of left ventricle to aorta tunnel with right ventricle to pulmonary artery valved conduit
429575001,Construction of left ventricle to aorta tunnel with right ventricle to pulmonary trunk direct anastomosis
228660009,Contact therapy
224161000000105,Conversion of atrial pulmonary anastomosis to total pulmonary connection
29785002,Core needle biopsy of bronchus
447878005,Creation of anastomosis from aorta to pulmonary artery
447950005,Creation of anastomosis from ascending aorta to left pulmonary artery
447786004,Creation of anastomosis from ascending aorta to main pulmonary artery
447879002,Creation of anastomosis from ascending aorta to right pulmonary artery
447788003,Creation of anastomosis from left subclavian artery to left pulmonary artery
447958003,Creation of anastomosis from right subclavian artery to right pulmonary artery
44777001,Creation of conduit between right ventricle and pulmonary artery
54854003,Creation of conduit of right ventricle and pulmonary artery in repair of pulmonary artery atresia
68800008,Creation of conduit of right ventricle and pulmonary artery in repair of transposition of great vessels
8382008,Creation of pulmonary-innominate artery shunt
448020002,Creation of shunt from aorta to pulmonary artery using interposition tube prosthesis
175224006,Creation of shunt from ascending aorta to left pulmonary artery using interposition tube prosthesis
175223000,Creation of shunt from ascending aorta to right pulmonary artery using interposition tube prosthesis
175238004,Creation of shunt from left subclavian artery to left pulmonary artery using interposition tube prosthesis
175237009,Creation of shunt from right subclavian artery to right pulmonary artery using interposition tube prosthesis
175236000,Creation of shunt from subclavian artery to pulmonary artery using interposition tube prosthesis
34564005,Creation of shunt of ascending aorta to pulmonary artery
86642005,Creation of shunt of descending aorta to pulmonary artery
174882008,Creation of valved conduit between right atrium and pulmonary artery
174883003,Creation of valved conduit between right ventricle of heart and pulmonary artery
16332841000119106,CT angiography of pulmonary artery with contrast
448766000,"CT angiography of pulmonary artery, abdominal artery and pelvic artery with contrast"
6481000087102,CT guided biopsy of left lung
429932001,CT guided biopsy of lung
6491000087100,CT guided biopsy of right lung
16559081000119104,CT guided cryoablation of lesion of lung
1148061000000100,CT guided insertion of fiducial marker into bilateral lungs
1148041000000101,CT guided insertion of fiducial marker into left lung
1148051000000103,CT guided insertion of fiducial marker into right lung
16549641000119100,CT guided percutaneous biopsy of left lung
16549591000119109,CT guided percutaneous biopsy of right lung
1156264009,CT guided percutaneous fine needle aspiration biopsy of lung
716755000,CT guided percutaneous irreversible electroporation ablation of neoplasm of lung
1167381000000100,CT guided percutaneous microwave ablation of lesion of bilateral lungs
1157121000000106,CT guided percutaneous microwave ablation of lesion of left lung
819801000000103,CT guided percutaneous microwave ablation of lesion of lung
1167361000000109,CT guided percutaneous microwave ablation of lesion of right lung
241540006,CT of lungs
241542003,CT of lungs with diagnostic pneumothorax
50632006,Cyclotron external beam radiation therapy
228674002,Cyclotron neutron external beam radiation therapy
233134001,Damus-Stansel-Kaye operation
5304008,"Deep radiation therapy, 200-300 KVP"
169295005,Deep X-ray therapy 150-400 kV
173185002,Deflation of bulla of lung
442303003,Deflation of lung
1254742000,Delayed intensification antineoplastic therapy regimen
238041000000102,Delivery of a fraction of interstitial radiotherapy
236231000000101,Delivery of a fraction of intracavitary radiotherapy
236441000000109,Delivery of a fraction of radiotherapy on a superficial or orthovoltage machine
238051000000104,Delivery of a fraction of simple radiotherapy on a megavoltage machine
236221000000103,Delivery of a fraction of total body irradiation (TBI)
235391000000102,Delivery of chemotherapy for neoplasm
238841000000107,Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
238851000000105,Delivery of complex parenteral chemotherapy for neoplasm at first attendance
238831000000103,Delivery of exclusively oral chemotherapy for neoplasm
235331000000103,Delivery of oral chemotherapy for neoplasm
238861000000108,Delivery of simple parenteral chemotherapy for neoplasm at first attendance
239071000000100,Delivery of subsequent element of cycle of chemotherapy for neoplasm
64522003,Destruction of chorioretinal lesion by implantation of radiation source
85257004,Destruction of chorioretinal lesion by radiation therapy
78110003,Destruction of lesion of choroid by implantation of radiation source
63506005,Destruction of lesion of choroid by radiation therapy
450608000,Destruction of lesion of lung
43111005,Destruction of lesion of retina by implantation of radiation source
228675001,Deuterium on tritium neutron external beam radiation therapy
169315008,Deuteron therapy
229401000000104,Diagnostic fibreoptic endoscopic examination of lower respiratory tract and broncho-alveolar lavage (cell differential)
287296007,Dilatation of bronchus
312316009,Direct anastomosis of right ventricle to pulmonary trunk
233140008,Direct aorta to pulmonary artery anastomosis with fenestrated baffle
233225002,Disconnection of pulmonary trunk and reanastomosis of distal end to ascending aorta
233231004,Division of superior vena cava with end-to-side anastomoses of both ends to the right pulmonary artery with isolation from right atrium
18522006,Donor cardiectomy-pneumonectomy with preparation and maintenance of homograft
232658009,Double lung transplant
232659001,Double lung transplant as a block
241302007,DTPA aerosol ventilation study
721044005,Dual energy computed tomography angiography of pulmonary artery with contrast
843671000000104,Electrochemotherapy
313092005,Electromagnetic energy therapy
301083005,Embolisation of pulmonary artery
67160005,Empyemectomy with lobectomy
844061000000101,Endobronchial ultrasonography guided transbronchial needle aspiration
847071000000103,Endoscopic balloon dilatation of bronchus
447751001,Endoscopic excision of polyp of bronchus
1217433003,Endoscopic ultrasonography guided biopsy of bronchus
1217475002,Endoscopic ultrasonography guided biopsy of lung
439939004,Endoscopic ultrasonography of bronchus
448523009,Endoscopic ultrasonography of lung
55498000,Endotracheal bronchography
232631002,Enucleation of lung lesion
1086741000000104,Epiretinal brachytherapy
773335005,Epiretinal brachytherapy with vitrectomy
20142006,Excision of accessory or ectopic lung tissue
44162000,Excision of bronchial lymph nodes
4539004,Excision of bronchogenic cyst
15015009,"Excision of bronchus, wide sleeve"
232651003,Excision of bulla of lung
336863008,Excision of cyst of lung
708884000,Excision of emphysematous bleb of lung
87101000,Excision of lesion of bronchus
77648009,Excision of lesion of lung
232648005,Excision of lung sequestration
739139005,Excision of middle and lower lobe of right lung
739141006,Excision of middle and upper lobe of right lung
736974006,Excision of middle lobe of right lung
12986006,Excision of Pancoast tumour of lung
448287006,Excision of polyp of bronchus
232639000,Excision of segment of left lower lobe
232638008,Excision of segment of left upper lobe
173172000,Excision of segment of lung
232637003,Excision of segment of right lower lobe
232636007,Excision of segment of right middle lobe
232635006,Excision of segment of right upper lobe
233216008,Excision of vegetations from pulmonary trunk
287306002,Exploration of bronchus
169335009,External beam - surgery with chemotherapy
169334008,External beam - surgery with postoperative radiotherapy
169333002,External beam - surgery with preoperative radiotherapy
38104006,External beam radiation therapy by linear accelerator
80347004,External beam radiation therapy neutrons
74023000,External beam radiation therapy of 1 to 25 MEV (mega electronvolt) protons
50080191000188103,External beam radiation therapy of bone
113117004,External beam radiation therapy particulate radiation
33195004,External beam radiation therapy procedure
10611004,External beam radiation therapy protons
426332009,External beam radiation therapy to lesion of retina
1156505006,External beam radiation therapy using carbon ions
45643008,External beam radiation therapy using electrons
1156529004,External beam radiation therapy using particle passive scattering technique
1204242009,External beam radiation therapy using particle scanning technique
1156528007,External beam radiation therapy using particle spot scanning technique
1156506007,External beam radiation therapy using photons
169336005,External beam radiation therapy with chemotherapy
228666003,External beam radiation therapy with dual headed cobalt unit
169332007,External beam radiation therapy with internal radiotherapy
77613002,External beam radiation therapy with iodine-125
62867004,External beam radiation therapy with radioactive caesium
1286802009,External beam radiotherapy using internal target volume approach
448294009,External radiation therapy using superficial radiation
1263392007,Extracorporeal irradiation of tumour bearing bone and reimplantation
232642006,Extrapericardial pneumonectomy
232644007,Extrapleural pneumonectomy
43232006,Extrapleural pneumonectomy with empyemectomy
169318005,Fast neutron therapy
169307005,Fast-electron therapy
173154006,Fibreoptic bronchoscopic destruction of lesion below trachea
173153000,Fibreoptic bronchoscopic laser destruction of lesion below trachea
397860000,Fibreoptic bronchoscopic lavage of bronchus
173152005,Fibreoptic bronchoscopic snare resection of lesion below trachea
87387006,Fibreoptic bronchoscopy with biopsy of bronchus
243411004,Fibreoptic bronchoscopy with biopsy of lung
6611000179105,Fibreoptic bronchoscopy with brush biopsy of bronchus
432231006,Fine needle aspiration biopsy of lung
59325001,Fine needle biopsy of bronchus
432067006,Fluoroscopic angiography of pulmonary artery using contrast with insertion of stent
433857008,Fluoroscopic angiography of pulmonary artery using contrast with insertion of stent graft
418549007,Fluoroscopic angiography of pulmonary artery with contrast
431489004,Fluoroscopic angiography of pulmonary artery with contrast with pressure measurement
418876000,Fluoroscopic bronchography
531000087106,Fluoroscopic bronchography of bilateral bronchi
51000087101,Fluoroscopic bronchography of left bronchus
61000087103,Fluoroscopic bronchography of right bronchus
89118008,Fluoroscopic localisation for transbronchial biopsy
28894006,Fluoroscopic localisation for transbronchial biopsy and brushing
169003001,Fluoroscopy - lungs
169021003,Fluoroscopy and radiography - lungs
1147151000000103,Fluoroscopy guided balloon dilatation of bilateral bronchi
847081000000101,Fluoroscopy guided balloon dilatation of bronchus
1147081000000105,Fluoroscopy guided balloon dilatation of left bronchus
1147141000000101,Fluoroscopy guided balloon dilatation of right bronchus
21731000087107,Fluoroscopy guided biopsy of bilateral lungs
6521000087102,Fluoroscopy guided biopsy of left lung
431721002,Fluoroscopy guided biopsy of lung
6531000087100,Fluoroscopy guided biopsy of right lung
431778005,Fluoroscopy guided brachytherapy of prostate
847101000000107,Fluoroscopy guided cutting balloon dilatation of bronchus
431216004,Fluoroscopy guided insertion of catheter into pulmonary artery with contrast
770700009,Fluoroscopy guided insertion of stent into bronchus
431667009,Fluoroscopy guided intracoronary brachytherapy with contrast
844821000000100,Fluoroscopy guided occlusion of bronchopleural fistula
431530008,Fluoroscopy guided percutaneous brachytherapy of hepatic artery with contrast
432302005,Fluoroscopy guided percutaneous embolisation of pulmonary artery with contrast
431596004,Fluoroscopy guided percutaneous mechanical thrombectomy of pulmonary artery with contrast
718683004,Fluoroscopy guided percutaneous transluminal angioplasty of banding of pulmonary artery with contrast
718289006,Fluoroscopy guided percutaneous transluminal angioplasty of banding of trunk of pulmonary artery with contrast
431434002,Fluoroscopy guided percutaneous transluminal angioplasty of pulmonary artery with contrast
718288003,Fluoroscopy guided percutaneous transluminal angioplasty of trunk of pulmonary artery with contrast
433256008,Fluoroscopy guided percutaneous transluminal cutting balloon angioplasty of pulmonary artery with contrast
432074001,Fluoroscopy guided removal of pulmonary artery catheter with contrast
433030005,Fluoroscopy guided replacement of pulmonary artery catheter with contrast
870249004,FOLFIRI antineoplastic chemotherapy regimen
870250004,FOLFIRINOX antineoplastic chemotherapy regimen
85041007,Formation of conduit of right ventricle and pulmonary artery in repair of pulmonary artery atresia in truncus arteriosus
1255359001,Fractionated dose stereotactic radiation therapy
447912004,Fractionated dose stereotactic radiosurgery using linear accelerator system
65952009,Gamma ray therapy
228685000,Gammamed brachytherapy
228689006,Gold 198 brachytherapy
228702008,Gold 198 therapy
228661008,Grenz ray therapy
169292008,Grenz ray therapy up to 10 kV
169294009,Half-deep therapy 60-150 kV
448538005,Harvesting of lobe of lung from donor
702544007,Harvesting of lobe of lung from living donor
32477003,Heart-lung transplant with recipient cardiectomy-pneumonectomy
312248006,Heavy ion external beam radiation therapy
233230003,Hemi-Fontan operation
39646005,Hemibody irradiation
720379009,Hepatic arterial infusion chemotherapy
394902000,High dose rate brachytherapy
438629002,High dose rate electronic brachytherapy
241541005,High resolution CT of lungs
1172516002,High-dose chemotherapy with stem cell transplant
169301006,High-energy beam therapy
228676000,Hiletron neutron external beam radiation therapy
870385001,Hypofractionated radiation therapy
785706005,Hypofractionated radiation therapy of prostate
895121000000103,Hypofractionated stereotactic radiotherapy using megavoltage radiation
785707001,Hypofractionated whole breast radiation therapy
708812005,Imaging guided percutaneous drainage of lung
708813000,Imaging guided percutaneous fine needle aspiration biopsy of lung
441677009,Imaging of lung
425767004,Implantation of radioactive seed into prostate
21831008,Incision and exploration of bronchus
67244001,Incision and exploration of lung
49045006,Incision of bronchus
45558009,Incision of lung
450827009,Induction chemotherapy
169422001,Inflammatory infrared therapy
169421008,Infrared radiation therapy
38216008,Infusion chemotherapy for malignant neoplasm
230857009,Injection of chemotherapeutic substance into subcutaneous reservoir
836429007,Injection of radioactive implant into malignant neoplasm for brachytherapy
829831000000100,Insertion of fiducial marker into lung using computed tomography guidance
311888006,Insertion of uterine caesium applicators
311887001,Insertion of vaginal caesium applicators
1254741007,Intensification antineoplastic therapy regimen
1156524009,Intensity modulated external beam neutron radiation therapy
1156382005,Intensity modulated intracavitary brachytherapy
441799006,Intensity modulated radiation therapy
169340001,Internal metabolic radiotherapy
169359004,Internal radiotherapy - permanent seeds
113120007,Interstitial brachytherapy
448467008,Interstitial brachytherapy using caesium needle
448552007,Interstitial brachytherapy using gold grain
449157000,Interstitial brachytherapy using iridium wire
399180008,Interstitial radioactive colloid therapy
1127003,Interstitial radium application
87776000,Intra-arterial infusion of antineoplastic agent
65381004,Intra-articular radionuclide therapy
384692006,Intracavitary brachytherapy
448608009,Intracavitary brachytherapy of female genital tract
765813009,Intracavitary brachytherapy of mouth
448168006,Intracavitary brachytherapy of nasopharynx
31652009,Intracavitary chemotherapy for malignant neoplasm
47668009,Intracavitary radium application
169298007,Intracavitary X-ray therapy
384691004,Intraluminal brachytherapy
448987004,Intraluminal brachytherapy of biliary tract
449155008,Intraluminal brachytherapy of oesophagus
448167001,Intraluminal brachytherapy of rectum
449255003,Intraluminal brachytherapy of tracheobronchial tree
265761001,Intramuscular chemotherapy
232643001,Intrapericardial pneumonectomy
171765004,Intrathecal injection of chemotherapeutic agent
1156383000,Intravascular brachytherapy
265760000,Intravenous chemotherapy
589631000119102,Intravenous radioimmunotherapy using monoclonal antibodies
427541000119103,Intravenous radionuclide therapy
16554931000119102,Intravenous radionuclide therapy using radium 223 dichloride
427561000119104,Intravenous radionuclide therapy using samarium Sm 153 lexidronam
16554781000119103,Intravenous radionuclide therapy using strontium 89
862921000000106,Intravesical electrochemotherapy
228690002,Iodine 125 brachytherapy
228700000,Iodine 131 meta-iodobenzylguanidine therapy
228698009,Iodine 131 therapy
394918006,Iodine seed radiotherapy
1149431000000106,IOERT - intraoperative electron radiotherapy
228684001,Iridium 192 brachytherapy
395075008,Iridium wire therapy
169142004,Isotope static scan lung
303272002,Jatene procedure
169057008,Kymography - lungs
1362501000000105,Laparoscopic administration of pressurised aerosol chemotherapy into peritoneal cavity
54057009,Laryngotracheobronchoscopy
59046001,Laryngotracheobronchoscopy with biopsy
397395005,Lavage of bronchus
444178004,Left Glenn shunt procedure
310412004,Ligation of aortopulmonary window
19095002,Ligation of bronchus
173184003,Ligation of bulla of lung
425437006,Ligation of pulmonary artery
443810005,Limited thoracotomy and biopsy of lung
228671005,Linear accelerator electron external beam radiation therapy
169309008,Linear accelerator electrons
169302004,Linear accelerator photon therapy
3654008,Lingulectomy of lung
726426008,Lobectomy of lower lobe of left lung
726425007,Lobectomy of lower lobe of right lung
173171007,Lobectomy of lung
232641004,Lobectomy of lung with excision of part of adjacent lobe
726427004,Lobectomy of upper lobe of left lung
726428009,Lobectomy of upper lobe of right lung
232640003,Lobectomy with bronchoplastic procedure
77738002,Local chemotherapy for malignant neoplasm
79653008,Local destruction of lesion of bronchus
49528005,Local destruction of lesion of lung
182655007,Local heating - infrared irradiation
1156707000,Low dose rate brachytherapy
1156708005,Low dose rate brachytherapy using temporary radioactive source
119753003,Lung closure
266701008,Lung collapse prevention
287309009,Lung cyst removal
119756006,Lung destructive procedure
119746007,Lung excision
241295001,Lung perfusion study with Krypton 81m
241294002,Lung perfusion study with Tc99m-albumin
287298008,Lung plastic operation
119755005,Lung reconstruction
232697001,Lung reinflation
241112009,Lung soft tissue X-ray
287310004,Lung tumour excision
870380006,Lung ultrasound surface wave elastography
429609002,Lung volume reduction surgery
303931008,Lung X-ray
418786005,Magnetic resonance angiography of pulmonary artery
223491000000108,Major systemic to pulmonary collateral artery occlusion
56897006,Major thoracotomy with removal of intrapulmonary foreign body
62843007,Manipulation of lung
46044009,Megavoltage radiation therapy
448385000,Megavoltage radiation therapy using photons
449290006,Megavoltage radiation therapy using photons and electrons
380021000000105,Megavoltage treatment for adaptive radiotherapy
380041000000103,Megavoltage treatment for complex radiotherapy
380031000000107,Megavoltage treatment for simple radiotherapy
228686004,Microselectron brachytherapy
228672003,Microtron electron external beam radiation therapy
228663006,Microtron X-ray therapy
1156525005,Mixed beam external beam radiation therapy
233227005,Modified Blalock-Taussig shunt
169329009,Mould technique gamma/beta
241616006,MRI of lungs
890093004,Multi-agent systemic chemotherapy
232634005,Multiple wedge excisions of lung
173190004,Needle biopsy of lesion of lung
274319000,Needle biopsy of lung
1259200004,Neoadjuvant antineoplastic chemotherapy
829591000000101,Neoadjuvant chemotherapy
169317000,Neutron capture therapy
232623007,Open biopsy of bronchial lesion
5632009,Open biopsy of bronchus
232628003,Open biopsy of lung
173179009,Open cauterisation of lesion of lung
173177006,Open decortication of lesion of lung
173102001,Open destruction of lesion of bronchus
175263004,Open embolisation of pulmonary artery
232624001,Open excision of bronchial lesion
173178001,Open excision of lesion of lung
173176002,Open extirpation of lesion of lung
232622002,Open procedure to bronchus
232627008,Open repair of acquired broncho-oesophageal fistula
232626004,Open repair of bronchopleural fistula
79789005,Open repair of major bronchial fistula
310407000,Open stapling of bronchopleural fistula
310408005,Open suturing of bronchopleural fistula
233114002,Operation for major aortopulmonary collateral arteries
266719004,Oral chemotherapy
51534007,Oral chemotherapy for malignant neoplasm
284701000000103,Oral delivery of radiotherapy for thyroid ablation
16560241000119104,Oral radionuclide therapy
1255904006,Palliative antineoplastic chemotherapy
314604005,Palliative course of deep X-ray therapy
168528006,Palliative course of radiotherapy
4114003,Parenteral chemotherapy for malignant neoplasm
173098009,Partial extirpation of bronchus
359615001,Partial lobectomy of lung
442226007,Partial reinflation of lung
310478006,Patch repair of pulmonary artery
425948009,Percutaneous angioplasty of pulmonary artery
43831007,Percutaneous core needle biopsy of lung
708861007,Percutaneous cryoablation of lung
609171001,Percutaneous cryoablation of neoplasm of lung using computed tomography guidance
35295005,Percutaneous fine needle biopsy of lung
287465001,Percutaneous needle biopsy lung
442877005,Percutaneous needle biopsy of lung using ultrasound guidance
426987001,Percutaneous radiofrequency ablation of lesion of lung
425979008,Percutaneous transluminal balloon angioplasty of pulmonary artery
429122009,Percutaneous transluminal balloon angioplasty with insertion of stent into pulmonary artery
233631000000106,Percutaneous transluminal cutting balloon angioplasty of pulmonary artery
175267003,Percutaneous transluminal embolisation of pulmonary artery
6872008,Perfusion chemotherapy for malignant neoplasm
228691003,Phosphorus 32 brachytherapy
228699001,Phosphorus 32 therapy
169115000,Photofluorography of lungs
233141007,Placement of stent in ductus arteriosus and banding of both pulmonary arteries
429057009,Plaque radiotherapy of lesion of retina
232645008,Pleuropneumonectomy
450873006,Plication of emphysematous bleb of lung
90249002,Pneumocentesis
232647000,Pneumonectomy with tracheobronchoplasty
443396005,Pneumonostomy with open drainage of abscess of lung using computed tomography guidance
169344005,Polycythaemia irradiation
169311004,Positron therapy
700496000,Postoperative administration of antineoplastic agent into peritoneal cavity
394895009,Postoperative chemotherapy
314606007,Postoperative course of deep X-ray therapy
168525009,Postoperative course of radiotherapy
394894008,Pre-operative chemotherapy
314605006,Preoperative course of deep X-ray therapy
168523002,Preoperative course of radiotherapy
714029009,Preoperative high dose brachytherapy
169314007,Proton therapy
241226006,Pulmonary angiography by main pulmonary artery injection
24599003,Pulmonary artery pressure monitoring
42340005,Pulmonary artery wedge pressure monitoring
38610007,Pulmonary bypass operation
435001,Pulmonary inhalation study
64682006,"Pulmonary perfusion imaging, gaseous"
74219000,"Pulmonary perfusion imaging, gaseous, with ventilation, rebreathing and washout"
31962004,"Pulmonary perfusion imaging, particulate"
66088009,Pulmonary perfusion study
233208004,Pulmonary trunk and artery banding operation
37859006,Pulmonary ventilation perfusion study
57113004,Pulmonary ventilation study
86811003,"Pulmonary ventilation study, aerosol"
75766009,"Pulmonary ventilation study, gaseous"
87674005,"Pulmonary ventilation study, total"
80308001,Pulmonary ventilation-perfusion study by radioactive carbon
11971003,Pulmonary ventilation-perfusion study by radioactive krypton
67361001,Pulmonary ventilation-perfusion study by radioactive nitrogen
22089003,Pulmonary ventilation-perfusion study by radioactive oxygen
50788008,Pulmonary ventilation-perfusion study by radioactive xenon
1156384006,Pulsed dose rate brachytherapy
229556008,Pulsed electromagnetic energy therapy
304420003,Pulsed electromagnetic energy to abdomen
304423001,Pulsed electromagnetic energy to ankle
304418001,Pulsed electromagnetic energy to back
304415003,Pulsed electromagnetic energy to elbow
304410008,Pulsed electromagnetic energy to face
304424007,Pulsed electromagnetic energy to foot
304417006,Pulsed electromagnetic energy to hand
304421004,Pulsed electromagnetic energy to hip
304422006,Pulsed electromagnetic energy to knee
304413005,Pulsed electromagnetic energy to lower limb
304411007,Pulsed electromagnetic energy to neck
304419009,Pulsed electromagnetic energy to pelvis
304414004,Pulsed electromagnetic energy to shoulder
304412000,Pulsed electromagnetic energy to trunk
304409003,Pulsed electromagnetic energy to upper limb
304416002,Pulsed electromagnetic energy to wrist
56909003,Puncture and aspiration of bronchus
1141994004,"R-CEOP (rituximab, cyclophosphamide, etoposide, vincristine, prednisone) antineoplastic chemotherapy"
722491009,R-CHOP chemotherapy regimen
722472009,R-ICE chemotherapy regimen
108290001,Radiation oncology AND/OR radiotherapy
420529003,Radiation plaque therapy
1148692008,Radiation therapy following chemotherapy
1264389002,Radiation therapy to oral cavity
169346007,Radioactive drug therapy
64291000052106,Radioactive iodine therapy
169400008,Radiochemotherapy via intravenous route
169399001,Radiochemotherapy via oral route
169401007,Radiochemotherapy: for immunosuppression
169403005,Radiochemotherapy: into cavity
169402000,Radiochemotherapy: local artery
