concept_id,concept_text
241272005,Angiography of femoral-femoral artery crossover graft
241217008,Angiography of four cerebral arteries
765079002,Angiography of intracranial artery
169161000,Angiography of intracranial vascular structure using radioactive isotope
287598009,Angiography of left coronary artery
765077000,Angiography of left coronary artery bypass graft
4691000087107,Angiography of left femoral artery
765041007,Angiography of left pulmonary artery
708733006,Angiography of liver
7995007,Angiography of lower extremity arteries with serialography
410442000,Angiography of ocular blood vessel with contrast
241264008,Angiography of penile artery
175722006,Angiography of popliteal artery
252822006,Angiography of posterior segment of eye using fluorescein
287597004,Angiography of right coronary artery
765076009,Angiography of right coronary artery bypass graft
4701000087107,Angiography of right femoral artery
765042000,Angiography of right pulmonary artery
241260004,Angiography of testicular artery
303828006,Angiography of vascular structure of head
241215000,Angiography of vascular structure of head and chest
312643005,Angioplasty of anterior tibial artery
373363002,Angioplasty of artery of lower extremity
233281008,Angioplasty of common femoral artery
405594007,Angioplasty of common femoral artery with prosthesis
405595008,Angioplasty of common femoral artery with vein
233288002,Angioplasty of crural artery
401114006,Angioplasty of femoral artery
230922007,Angioplasty of intracranial artery
233287007,Angioplasty of popliteal artery
405452006,Angioplasty of popliteal artery with prosthesis
405453001,Angioplasty of popliteal artery with vein
312644004,Angioplasty of posterior tibial artery
233285004,Angioplasty of profunda femoris artery
233283006,Angioplasty of superficial femoral artery
405448006,Angioplasty of superficial femoral artery with prosthesis
405422003,Angioplasty of superficial femoral artery with vein
405413004,Angioplasty of tibioperoneal artery
405414005,Angioplasty of tibioperoneal artery with vein
230925009,Angioscopy of intracranial artery
230926005,Angioscopy of intracranial vein
230924008,Angioscopy of intracranial vessel
178994006,Angular correction by callotasis
450505008,Angulation osteotomy
450464008,Angulation osteotomy of diaphysis
448757004,Angulation osteotomy of diaphysis and external fixation
448052002,Angulation osteotomy of diaphysis and internal fixation
448170002,Angulation osteotomy of periarticular bone and external fixation
447906009,Angulation osteotomy of periarticular bone and internal fixation
178942009,Angulation periarticular division of bone
440194003,Angulation periarticular osteotomy
241203004,Ankle arthrogram
401221002,Ankle brachial pressure index
119690005,Ankle closure
119695000,Ankle destructive procedure
1269450005,Ankle disarticulation
19876005,Ankle dorsiflexion test
119685007,Ankle excision
229160002,Ankle exercises
229191008,Ankle exercises in water
119702004,Ankle manipulation
116322004,Ankle manoeuvre
264987001,Ankle muscle transfer
39749005,Ankle reattachment
119692002,Ankle reconstruction
229483006,Ankle stretching
58204008,Annuloplasty
232820008,Annuloplasty of aortic valve
232884001,Annuloplasty of atrioventricular valve
174980001,Annuloplasty of mitral valve
265480000,Annuloplasty of tricuspid valve
232932006,Annuloplasty of truncal valve
271410001,Anorectal stretch
175971006,Antegrade pyelogram
236170007,Antegrade ureteroscopy
55596003,Antegrade urography
169668007,Antenatal ultrasound scan 4-8 weeks
169670003,Antenatal ultrasound scan at 17-22 weeks
307813007,Antenatal ultrasound scan at 22-40 weeks
169669004,Antenatal ultrasound scan at 9-16 weeks
425551008,Antenatal ultrasound scan for possible abnormality
442062003,Anterior and posterior attachment of correctional instrument to spine
404626004,Anterior capsulorrhexis
413550005,Anterior ciliary sclerotomy
39845007,Anterior colporrhaphy
359924008,Anterior colporrhaphy for repair of cystocoele without repair of urethrocoele
265302007,Anterior crurotomy of ear
178676003,Anterior decompression of fracture of spine
61034000,Anterior drawer test
426773007,Anterior epiphysiodesis of spine for correction of deformity
47285000,Anterior ethmoidectomy by intranasal approach
231597005,Anterior lamellar reconstruction of eyelid
231613000,Anterior lamellar repositioning of upper eyelid
314487008,Anterior mesh vaginal repair
231552001,Anterior orbitotomy
1197223002,Anterior palatoplasty
180134000,Anterior release of joints of foot for correction of congenital deformity of foot
2914003,Anterior sclerotomy
34524006,Anterior sclerotomy with iridectomy
296867007,Anterior sclerotomy with removal of vitreous
120117001,Anterior segment of eye closure
108150009,Anterior segment of eye endoscopy
108148001,Anterior segment of eye excision
108147006,Anterior segment of eye incision
120118006,Anterior segment of eye reconstruction
120119003,Anterior segment of eye repair
35836001,Anterior spinal cordotomy
22793001,Anterior spinal instrumentation
1352009,Anterior spinal rhizotomy
397560006,Anterior stromal corneal puncture
417171005,Anterior superior iliac spine compression test
52972006,Anterior tarsal wedge osteotomy
47213001,Anterior tibial tubercle plastic repair for chondromalacia patellae
42610000,Anterior tibialis tendon transfer for repair of flat foot
447062007,Anterior transposition of ulnar nerve
788325009,Anterior vertebral body tethering
55378006,Anterior vestibuloplasty
172555009,Anterior vitrectomy
281295002,Anterolateral cordotomy
265725006,Anterolateral release of spinal deformity and fusion
44022002,Antrectomy of mastoid
119900003,Anus closure
119907000,Anus manipulation
119902006,Anus reconstruction
119906009,Anus transplantation
8645007,Aorta-coronary sinus shunt
233601000000100,Aortic root replacement using pulmonary valve autograft with right ventricle to pulmonary artery valved conduit and aortoventriculoplasty
27428006,Aortic valve commissurotomy with cardiopulmonary bypass
20454000,Aortic valve commissurotomy with inflow occlusion
232825003,Aortic valve cusp resection and repair with circumferential annuloplasty
232847003,Aortic valve replacement and aortoplasty
232848008,Aortic valve replacement and patch aortoplasty
232849000,Aortic valve replacement and plication of ascending aorta
232846007,Aortic valve replacement and replacement of ascending aorta
232845006,Aortic valve resuspension and replacement of ascending aorta
39717005,Aortic valvotomy
405482000,Aorto-femoral arterial bypass
405483005,Aorto-femoral arterial bypass with prosthesis
405522001,Aorto-femoral bifurcation graft for repair of aneurysm
405481007,Aorto-profunda arterial bypass
405484004,Aorto-profunda arterial bypass with prosthesis
405486002,Aorto-profunda bifurcation bypass with prosthesis
405520009,Aorto-profunda graft for repair of aneurysm
67166004,Aortocoronary artery bypass graft
8876004,Aortocoronary artery bypass graft with prosthesis
3546002,Aortocoronary artery bypass graft with saphenous vein graft
405599002,Aortocoronary artery bypass graft with three vein grafts
405598005,Aortocoronary artery bypass graft with two vein grafts
17073005,Aortocoronary artery bypass graft with vein graft
736966005,Aortocoronary artery bypass of four or more coronary arteries with saphenous vein graft
736967001,Aortocoronary artery bypass of one coronary artery with saphenous vein graft
736968006,Aortocoronary artery bypass of three coronary arteries with saphenous vein graft
736969003,Aortocoronary artery bypass of two coronary arteries with saphenous vein graft
10190003,Aortocoronary bypass of four or more coronary arteries
29819009,Aortocoronary bypass of one coronary artery
14323007,Aortocoronary bypass of three coronary arteries
90487008,Aortocoronary bypass of two coronary arteries
73202009,Aortofemoral to popliteal vascular bypass
61125008,Aortofemoral-popliteal artery in-situ vein bypass graft
27500002,Aortoiliac to popliteal vascular bypass
86868001,Aortoiliofemoral vascular bypass
20534003,Aortopopliteal vascular bypass
232850000,Aortoventriculoplasty
429269009,Aortoventriculoplasty with pulmonary valve autograft
86688004,Apexcardiogram with ECG lead
55106003,Apexcardiography
83994003,"Apexification/recalcification, final visit"
88437002,"Apexification/recalcification, initial visit"
51243002,"Apexification/recalcification, interim visit"
234685003,Apically repositioned periodontal flap
304997004,Apically repositioned periodontal flap with osseous surgery
46412002,Apicectomy lung
699809000,Apley test
241206007,Apophyseal joint arthrogram
252803002,Applanation tonometry
225153000,Application of adhesive skin closure
179251000,Application of bone xenograft
144711000000105,Application of dermal substitute
905831000000104,Application of external distraction device to skull
46641002,Application of eye pad
271438009,Application of gallows traction
225166000,Application of leeches
241722009,Application of lubricant to eye
225074002,Application of lubricant to lips
443548009,Application of make-up to skin
80013005,Application of mechanical traction on skin
1153453003,Application of ointment to lip
239644006,Application of pelvic traction
303889001,Application of Pugh's traction
239655006,Application of skeletal traction to lower limb
239649001,Application of skeletal traction to upper limb
281752002,Application of skeletal traction via distal tibia
281751009,Application of skeletal traction via proximal tibia
239656007,Application of skeletal traction via the femur
239650001,Application of skeletal traction via the humerus
239653004,Application of skeletal traction via the metacarpals
239651002,Application of skeletal traction via the olecranon
239658008,Application of skeletal traction via the os calcis
239652009,Application of skeletal traction via the radius
239657003,Application of skeletal traction via the tibia
1052352000,Application of skin traction to left lower limb
1052353005,Application of skin traction to right lower limb
239646008,Application of skin traction to upper limb
239648009,Application of skull traction
179209007,Application of Steinmann pin traction
234717005,Application of subgingival dressing
308445006,Application of Thomas splint using skin traction
31253009,Application of tracheostomy mask using jet humidifier
1255872005,Application of wet therapy wrap to skin
179207009,Apply balanced skeletal traction
179206000,Apply Kirschner wire skeletal traction
179208004,Apply Thomas splint traction
225695008,Applying cartella shield
225689007,Applying dark glasses
225693001,Applying double eye pad
225692006,Applying eye pad and bandage
225691004,Applying eye pad and shield
225696009,Applying eye shield
225694007,Applying glucks shield
225690003,Applying pressure eye pad
711438004,Apprehension test of knee
232557005,Approximation of cricoid and thyroid cartilages
870379008,Aquablation therapy of prostate
413572007,Arcuate keratotomy
371348009,Argon laser iridotomy
404636007,Argon laser trabeculoplasty
13757009,Arrest of bone growth of humerus
66364002,Arrest of bone growth of radius
25433009,Arrest of bone growth of ulna
234914007,Arrest of oral haemorrhage
405469008,Arterial bypass of lower limb artery
174826008,Arterial switch operation
1034791000000105,"Arteriography of coronary arteries, ascending aorta and peripheral vessels"
1034801000000109,"Arteriography of heart, aorta and coronary arteries"
90965007,Arthrectomy of ankle
216082006,Arthrectomy of foot and toe
9874008,Arthrectomy of hip
51531004,Arthrectomy of knee
7634006,Arthrectomy of spine
879795002,Arthrocentesis of joint of knee
413579003,Arthrocentesis of joint of toe
448199007,Arthrocentesis of temporomandibular joint
27537008,"Arthrodesis by anterior extraoral technique, clivus-C1-C2, with bone graft and excision of odontoid process"
53976000,Arthrodesis by anterior interbody technique of cervical region below C2 with bone graft
20820007,"Arthrodesis by anterior transoral technique, clivus-C1-C2, with bone graft and excision of odontoid process"
81720004,Arthrodesis by posterior technique of atlas-axis with bone graft
12644002,Arthrodesis by posterior technique of atlas-axis with internal fixation
63513005,Arthrodesis of ankle
63644006,Arthrodesis of carpometacarpal joint of thumb with internal fixation
65233008,Arthrodesis of cricoarytenoid
442931000,Arthrodesis of distal radioulnar joint and segmental resection of ulna with bone graft
52822008,Arthrodesis of distal tibiofibular joint
179460006,Arthrodesis of first metatarsophalangeal joint
239422009,Arthrodesis of first tarsometatarsal joint
386682000,Arthrodesis of foot
290034004,Arthrodesis of hindfoot joint
9730000,Arthrodesis of hip
61039005,Arthrodesis of hip joint with subtrochanteric osteotomy
56331004,Arthrodesis of interphalangeal joint of finger with internal fixation
36962000,Arthrodesis of interphalangeal joint of finger with internal fixation with autograft
764009,Arthrodesis of interphalangeal joint of great toe
239423004,Arthrodesis of interphalangeal joint of lesser toe
53276009,Arthrodesis of interphalangeal joint of toe
274056002,Arthrodesis of knee
11883000,Arthrodesis of metacarpophalangeal joint with internal fixation
33039005,Arthrodesis of metacarpophalangeal joint with internal fixation and autograft
22210000,Arthrodesis of proximal tibiofibular joint
447909002,Arthrodesis of toe
303777007,Arthrogram of lower limb joint
303778002,Arthrogram of spinal joint
81941004,Arthrogram of tarsal joint
58746000,Arthrogram of temporomandibular joint
51808006,Arthrography of ankle with positive contrast
22530002,Arthrography of hip with positive contrast
91360003,Arthrography of knee with positive contrast
26675009,Arthroplasty of ankle with implant
10715004,Arthroplasty of distal radius with prosthetic replacement
16599000,Arthroplasty of foot with synthetic joint prosthesis
1285692009,Arthroplasty of head of left radius
1285694005,Arthroplasty of head of radius
1285693004,Arthroplasty of head of right radius
307814001,Arthroplasty of hip joint using cement
1231397001,Arthroplasty of hip joint using robotic assistance
83381006,Arthroplasty of hip with bone graft
307815000,Arthroplasty of hip without cement
239523001,Arthroplasty of interphalangeal joint of lesser toe
239506005,Arthroplasty of joint of foot
239507001,Arthroplasty of joint of hallux
