concept_id,concept_text
897713009,Antineoplastic chemoimmunotherapy
716872004,Antineoplastic chemotherapy regimen
119900003,Anus closure
119907000,Anus manipulation
119902006,Anus reconstruction
119906009,Anus transplantation
49586007,Appendicocaecostomy
446362009,Argon plasma coagulation of colon
447979003,Argon plasma coagulation of lesion of rectum
445935002,Argon plasma coagulation of lesion of sigmoid colon
438216009,Balloon expulsion test
300040009,Banding of redundant anal mucosa
168836005,Barium enema
174027003,Barium enema for radiological reduction of intussusception of ileum
169328001,Beta source contact therapy
169310003,Betatron electron therapy
33356009,Betatron external beam radiation therapy
169303009,Betatron photon therapy
228662001,Betatron X-ray therapy
50623009,Biopsy of anorectal wall by anal approach
36488007,Biopsy of anus
76164006,Biopsy of colon
174384000,Biopsy of lesion of anus
54686006,Biopsy of rectum
169343004,Bone marrow suppression - irradiation
169345006,Bone tumour/metastasis irradiation
445232009,Boost radiation therapy
152198000,Brachytherapy
50080181000188101,Brachytherapy of bone
447759004,Brachytherapy of breast
431399005,Brachytherapy using iodine (131-I) ethiodized oil
448137007,Brachytherapy using radioiodine
174121000,Bypass of colon
174124008,Bypass of colon by anastomosis of caecum to sigmoid colon
174123002,Bypass of colon by anastomosis of ileum to colon
174126005,Bypass of colon by anastomosis of transverse colon to rectum
174125009,Bypass of colon by anastomosis of transverse colon to sigmoid colon
173961006,Bypass of ileum by anastomosis of ileum to caecum
265381002,Bypass of jejunum by anastomosis of jejunum to colon
53133001,Caecocoloplicopexy
8906004,Caecocolostomy
50012009,Caecopexy
307584002,Caecoplasty
36788006,Caecoplication
133871003,Caecosigmoidostomy
17473003,Caecotomy
228677009,Caesium 137 brachytherapy
312243002,Caesium 137 brachytherapy remote afterloading
228688003,Californium 252 brachytherapy
74854002,Cauterisation of anus
397202000,Cauterisation of haemorrhoids
174338005,Cauterisation of lesion of anus
449013002,Cauterisation of verruca of anus
307583008,Cecectomy
367336001,Chemotherapy
29391003,Chemotherapy administration into peritoneal cavity requiring paracentesis
70446004,Chemotherapy administration into pleural cavity requiring thoracentesis
12149006,"Chemotherapy administration, subcutaneous, with local anaesthesia"
399042005,Chemotherapy cycle
232681000000103,Chemotherapy delivery
22733003,Chemotherapy for non-malignant neoplasm
68619000,Chemotherapy for non-neoplastic disease
34130000,Cholecystocaecostomy
12666009,Cholecystocolostomy
397203005,Clamp and cautery of haemorrhoids
235390000,Closed haemorrhoidectomy
442289003,Closure of anal fistula using plug
15457008,Closure of caecosigmoidal fistula
60523002,Closure of caecostomy
79433000,Closure of colon fistula
3183007,Closure of colostomy
307665007,Closure of defunctioning colostomy
18561003,Closure of enterocolic fistula
87602008,Closure of enterostomy of large intestine with resection and anastomosis
26619008,Closure of ileosigmoidal fistula
174310002,Closure of proctostomy
88421008,Closure of rectovaginal fistula by abdominal approach
42227002,Closure of rectovaginal fistula by transanal approach
48222002,Closure of rectovaginal fistula by vaginal approach
870623000,Closure of rectovaginal fistula using plug
72811008,Closure of sigmoidostomy
22656002,Closure of ureterorectal fistula
40809003,Closure of ureterosigmoidal fistula
228681009,Cobalt 60 brachytherapy
228682002,Cobalt 60 brachytherapy manual loading
312244008,Cobalt 60 brachytherapy remote afterloading
24242005,Cobalt-60 therapy
23968004,Colectomy
893481000000108,Colectomy and end to side anastomosis
448050005,Colectomy and side to side anastomosis of ileum to colon
35965008,Colocentesis
89522007,Colocolostomy
149751000000105,Colon capsule endoscopy
168847003,Colon double contrast examination
274025005,Colonic polypectomy
447977001,Colonoscopic argon plasma coagulation of lesion of rectum
698409004,Colonoscopic control of bleeding
1263397001,Colonoscopic control of rectal bleeding using electrocoagulation
448811007,Colonoscopic excision of mucosa of rectum
449106004,Colonoscopic excision of polyp of rectum
311774002,Colonoscopic polypectomy
10371000132109,Colonoscopic snare polypectomy of colon
1260482004,Colonoscopic stent insertion
73761001,Colonoscopy
446745002,Colonoscopy and biopsy of colon
709421007,Colonoscopy and dilatation of stricture of colon
446521004,Colonoscopy and excision of mucosa of colon
235343002,Colonoscopy and extirpation of lesion of colon
789778002,Colonoscopy and faecal microbiota transplantation
447021001,Colonoscopy and tattooing
443998000,Colonoscopy through colostomy with endoscopic biopsy of colon
748021000000100,Colonoscopy using enhanced visualisation single use device
711307001,Colonoscopy using X-ray guidance
12350003,Colonoscopy with rigid sigmoidoscope through colotomy
6190006,Colopexy
66740000,Coloplication
1337002,Colosigmoidostomy
168843004,Colostomy enema
431476005,Colostomy enema with water soluble contrast
9215005,Colotomy
359860002,Colotomy for biopsy
444688002,Colporectopexy
703423002,Combined chemotherapy and radiation therapy
773129000,Combined endoscopic and laparoscopic excision of polyp of colon
394935005,Combined postoperative chemotherapy and radiotherapy
394934009,Combined pre-operative chemotherapy and radiotherapy
169331000,Combined radiotherapy
20874001,Complete excision of anus
61498008,Complete external haemorrhoidectomy
425666002,Computed tomography of colon
445954002,Computed tomography of colon using intravenous contrast
441783000,Conformal radiotherapy
816151001,Consolidation antineoplastic chemotherapy
235385003,Construction of anal neosphincter
22783008,Construction of anus for congenital absence with repair of urinary fistula
299681007,Construction of transverse loop colostomy
228660009,Contact therapy
315294004,Contrast enema
40366003,Control of haemorrhage from anus
709423005,Control of postoperative haemorrhage of anus
69058004,Conversion of rectal position
78299009,Core needle biopsy of rectum
11574002,Creation of endorectal ileal H-pouch with anastomosis to anus
43868005,Creation of endorectal ileal J-pouch with anastomosis to anus
41276005,Creation of endorectal ileal S-pouch with anastomosis to anus
307183003,Creation of ileo-anal pouch
307185005,Creation of ileo-anal W-shaped pouch
307668009,Creation of rectal mucous fistula
79819006,Crushing of contents of rectum
77359006,Crushing of haemorrhoids
75157003,Cryosurgery for benign rectal tumour
174340000,Cryotherapy to lesion of anus
13173008,Cryptotomy of anus
16523851000119103,CT guided needle puncture and aspiration of abscess of rectum
431944009,CT with contrast enema
28905001,Curettage of anus
265432003,Cutback of covered anus
50632006,Cyclotron external beam radiation therapy
228674002,Cyclotron neutron external beam radiation therapy
372295008,Cytologic examination of anus
81005001,Decompression of imperforate anus
287786002,Decompression of rectum
235356009,Decompression of sigmoid colon using flatus tube
5304008,"Deep radiation therapy, 200-300 KVP"
169295005,Deep X-ray therapy 150-400 kV
414301000119107,Defecography with barium enema
1254742000,Delayed intensification antineoplastic therapy regimen
238041000000102,Delivery of a fraction of interstitial radiotherapy
236231000000101,Delivery of a fraction of intracavitary radiotherapy
236441000000109,Delivery of a fraction of radiotherapy on a superficial or orthovoltage machine
238051000000104,Delivery of a fraction of simple radiotherapy on a megavoltage machine
236221000000103,Delivery of a fraction of total body irradiation (TBI)
235391000000102,Delivery of chemotherapy for neoplasm
238841000000107,Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
238851000000105,Delivery of complex parenteral chemotherapy for neoplasm at first attendance
238831000000103,Delivery of exclusively oral chemotherapy for neoplasm
235331000000103,Delivery of oral chemotherapy for neoplasm
238861000000108,Delivery of simple parenteral chemotherapy for neoplasm at first attendance
239071000000100,Delivery of subsequent element of cycle of chemotherapy for neoplasm
75894009,"Delorme operation, proctopexy"
64522003,Destruction of chorioretinal lesion by implantation of radiation source
85257004,Destruction of chorioretinal lesion by radiation therapy
174357001,Destruction of haemorrhoid
2908005,Destruction of haemorrhoids by cryotherapy
8422009,Destruction of haemorrhoids by sclerotherapy
72169004,"Destruction of haemorrhoids, external"
6634001,"Destruction of haemorrhoids, internal"
81057001,"Destruction of haemorrhoids, internal and external"
174337000,Destruction of lesion of anus
78110003,Destruction of lesion of choroid by implantation of radiation source
63506005,Destruction of lesion of choroid by radiation therapy
52838002,Destruction of lesion of rectum
50250005,Destruction of lesion of rectum by cauterisation
68671008,Destruction of lesion of rectum by chemicals
31126004,Destruction of lesion of rectum by cryosurgery
23121008,Destruction of lesion of rectum by electrocoagulation
14771009,Destruction of lesion of rectum by electrodesiccation
361173000,Destruction of lesion of rectum by fulguration
81214004,Destruction of lesion of rectum by laser
43111005,Destruction of lesion of retina by implantation of radiation source
440222004,Destruction of malignant neoplasm of rectum using cryosurgery
228675001,Deuterium on tritium neutron external beam radiation therapy
169315008,Deuteron therapy
788641000000106,Diagnostic endoscopic examination of colonic pouch using rigid sigmoidoscope
22998002,Digital examination of colostomy stoma
410006001,Digital examination of rectum
307242009,Dilatation of colonic anastomotic stricture
307241002,Dilatation of colonic stricture
307245006,Dilatation of rectal anastomotic stricture
307244005,Dilatation of rectal stricture
174368001,Dilation of anal sphincter
4904006,Dilation of anal sphincter under nonlocal anaesthesia
72662009,Dilation of anus
72915000,Dilation of colon
82692008,Dilation of rectal stricture under nonlocal anaesthesia
59896001,Dilation of rectum
235358005,Distal colon loop washout via loop colostomy
241166001,Distal loop enema
76062007,"Duhamel operation, abdominoperineal pull-through"
275017002,Duhamel removal of colorectal septum
235360007,Dunphy repair for rectal prolapse
843671000000104,Electrochemotherapy
51408001,Electrodesiccation of malignant tumour of rectum by transanal approach
313092005,Electromagnetic energy therapy
252758009,Electromyography of anal sphincter
431553009,Endoanal US examination of rectal sphincter
429820004,Endorectal US scan
274323008,Endoscopic biopsy of colon
302052009,Endoscopic biopsy of lesion of colon
274324002,Endoscopic biopsy of rectum
21795006,Endoscopic brush biopsy of rectum
174208002,Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope
174210000,Endoscopic cryotherapy to lesion of sigmoid colon using rigid sigmoidoscope
144731000000102,Endoscopic decompression of sigmoid colon using rigid sigmoidoscope
31319008,Endoscopic destruction of lesion of anus
609188008,Endoscopic destruction of tissue of anus
174215005,Endoscopic dilation of sigmoid colon using rigid sigmoidoscope
1216996008,Endoscopic examination of colonic pouch and biopsy of colonic pouch
1217115000,Endoscopic examination of sigmoid colon and biopsy of lesion of sigmoid colon using rigid sigmoidoscope
53676003,Endoscopic excision of lesion of anus
609191008,Endoscopic excision of tissue of anus
265402006,Endoscopic extirpation of lesion of colon
235342007,Endoscopic extirpation of lesion of rectum using fibreoptic sigmoidoscope
265407000,Endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope
174209005,Endoscopic laser destruction of lesion of sigmoid colon using rigid sigmoidoscope
609197007,Endoscopic laser surgery on colon
609196003,Endoscopic laser surgery on rectum
824051000000102,Endoscopic radiofrequency ablation of anal sphincter
773128008,Endoscopic snare resection of lesion of colon using full thickness resection device
174207007,Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope
426699005,Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope
609285001,Endoscopic surgical procedure on colon and rectum using laser
1217313001,Endoscopic ultrasonography guided biopsy of colon
1220581005,Endoscopic ultrasonography guided biopsy of rectum
446011004,Endoscopic ultrasonography of colon
174164007,Enterorrhaphy of colon
75404005,Epiploectomy
1086741000000104,Epiretinal brachytherapy
773335005,Epiretinal brachytherapy with vitrectomy
63407004,Episioproctotomy
174298006,Examination of rectum under anaesthesia
307507006,Excision jejunocolic fistula
307508001,Excision jejunorectal fistula
312695002,Excision of anal fissure and island flap closure
174334007,Excision of anal polyp
174332006,Excision of anal skin tag
290017007,Excision of anterior mucosal prolapse of rectum
51994001,Excision of benign tumour of rectum by transanal approach
307662005,Excision of colocutaneous fistula
304587000,Excision of colonic pouch
386197003,Excision of diverticula of colon
50000005,Excision of diverticulum of anus
787109009,Excision of entire colon and entire rectum
287815004,Excision of excess colostomy mucosa
12896001,Excision of external haemorrhoidal tags and papillae
5796001,Excision of external thrombotic haemorrhoid
427506009,Excision of ileoanal pouch
307509009,Excision of ileorectal fistula
49264007,Excision of lesion of anus
70355002,"Excision of lesion of anus, extensive"
87279008,Excision of lesion of colon
172275004,Excision of lesion of perirectal tissue
79764004,Excision of lesion of rectum
1264200003,Excision of lesion of rectum by TAMIS (transanal minimal invasive surgery)
265425007,Excision of lesion of rectum by transanal approach
33507007,Excision of malignant tumour of rectum by transanal approach
285786003,Excision of multiple anal papillae
444165004,Excision of part of colon and excision of terminal ileum with ileocolic anastomosis
443909001,Excision of part of colon with mobilisation of splenic flexure
443908009,Excision of part of rectum by perineal approach
174333001,Excision of perianal wart
171373006,Excision of perirectal tissue
387861003,Excision of rectal mucosa
41200003,Excision of rectal procidentia with anastomosis by perineal approach
448596007,Excision of rectal stump
1263735008,Excision of rectum by TEM (transanal endoscopic microsurgery)
448156002,Excision of rectum by transanal approach
442806002,Excision of rectum with anastomosis of colon to anus and creation of colonic reservoir
307702003,Excision of sentinel pile
174328000,Excision of sphincter of anus
387860002,Excision rectal mucosal prolapse
116237003,Excisional biopsy of lesion of rectum by transanal approach
116238008,"Excisional biopsy of lesion of rectum, fragmented, by transanal approach"
116239000,"Excisional biopsy of lesion of rectum, intact, by transanal approach"
307663000,Exploration of colon
174308004,Exploration of rectum
235325001,Extended left hemicolectomy
174071004,Extended right hemicolectomy
174073001,Extended right hemicolectomy and anastomosis of ileum to colon
893011000000107,Extended right hemicolectomy and end to side anastomosis
174072006,Extended right hemicolectomy and end-to-end anastomosis
304583001,Extended right hemicolectomy and ileostomy
398135004,Exteriorisation of caecum
398801000,Exteriorisation of colon
85849005,Exteriorisation of large intestine
169335009,External beam - surgery with chemotherapy
169334008,External beam - surgery with postoperative radiotherapy
169333002,External beam - surgery with preoperative radiotherapy
38104006,External beam radiation therapy by linear accelerator
80347004,External beam radiation therapy neutrons
74023000,External beam radiation therapy of 1 to 25 MEV (mega electronvolt) protons
50080191000188103,External beam radiation therapy of bone
113117004,External beam radiation therapy particulate radiation
33195004,External beam radiation therapy procedure
10611004,External beam radiation therapy protons
426332009,External beam radiation therapy to lesion of retina
1156505006,External beam radiation therapy using carbon ions
45643008,External beam radiation therapy using electrons
1156529004,External beam radiation therapy using particle passive scattering technique
1204242009,External beam radiation therapy using particle scanning technique
1156528007,External beam radiation therapy using particle spot scanning technique
1156506007,External beam radiation therapy using photons
169336005,External beam radiation therapy with chemotherapy
228666003,External beam radiation therapy with dual headed cobalt unit
169332007,External beam radiation therapy with internal radiotherapy
77613002,External beam radiation therapy with iodine-125
62867004,External beam radiation therapy with radioactive caesium
1286802009,External beam radiotherapy using internal target volume approach
287806006,External closure - rectal fistula
448294009,External radiation therapy using superficial radiation
174116003,Extirpation of lesion of colon
1263392007,Extracorporeal irradiation of tumour bearing bone and reimplantation
169318005,Fast neutron therapy
169307005,Fast-electron therapy
8180007,Fibreoptic colonoscopy through colostomy
1209098000,Fibreoptic colonoscopy with biopsy of lesion of colon
174172009,Fibreoptic endoscopic cauterisation of lesion of colon
174180002,Fibreoptic endoscopic coagulation of blood vessel of colon
1263719001,Fibreoptic endoscopic cryoablation of lesion of colon
144671000000109,Fibreoptic endoscopic decompression of colon
174179000,Fibreoptic endoscopic dilation of colon
771568007,Fibreoptic endoscopic excision of lesion of colonic mucous membrane
235344008,Fibreoptic endoscopic extirpation of lesion of colon
174173004,Fibreoptic endoscopic laser destruction of lesion of colon
174171002,Fibreoptic endoscopic snare resection of lesion of colon
425851003,Fibreoptic endoscopic submucosal resection of lesion of colon
442808001,Fine needle aspiration biopsy of anus
359602005,Fine needle biopsy of rectum
73174000,Fissurectomy with sphincterotomy
238298006,Fistulectomy of rectum
174377008,Fistulography of anal fistula
265418000,Fixation of rectum using fascia lata
44441009,Flexible fibreoptic sigmoidoscopy
112870002,Flexible fibreoptic sigmoidoscopy for removal of foreign body
396226005,Flexible fibreoptic sigmoidoscopy with biopsy
384091000119108,Fluoroscopic barium enema via colostomy
711421003,Fluoroscopic contrast enema
431669007,Fluoroscopic peroral pneumocolon
169009002,Fluoroscopy - rectum
771556003,Fluoroscopy for colonic transit study
719919003,Fluoroscopy guided balloon dilatation of colon
431778005,Fluoroscopy guided brachytherapy of prostate
431470004,Fluoroscopy guided caecostomy
710293001,Fluoroscopy guided colonoscopy
432274009,Fluoroscopy guided dilatation of colon and rectum
850571000000109,Fluoroscopy guided endoscopic balloon dilatation of colon and rectum
715914001,Fluoroscopy guided insertion of catheter into caecostomy
431667009,Fluoroscopy guided intracoronary brachytherapy with contrast
431530008,Fluoroscopy guided percutaneous brachytherapy of hepatic artery with contrast
710288004,Fluoroscopy guided sigmoidoscopy
710203005,Fluoroscopy guided therapeutic contrast enema for reduction of intussusception of colon
418294002,Fluoroscopy of colon
16442821000119108,Fluoroscopy of colon with water soluble contrast
431462009,Fluoroscopy of therapeutic water soluble enema
870249004,FOLFIRI antineoplastic chemotherapy regimen
870250004,FOLFIRINOX antineoplastic chemotherapy regimen
302605004,Forced manual dilatation of anus
174365003,Forced manual dilation of anus for haemorrhoid
18972001,Formation of artificial anus
1255359001,Fractionated dose stereotactic radiation therapy
447912004,Fractionated dose stereotactic radiosurgery using linear accelerator system
112877004,"Frickman operation, abdominal proctopexy"
361174006,Fulguration of anus
65952009,Gamma ray therapy
228685000,Gammamed brachytherapy
276019009,Gastrografin enema
228689006,Gold 198 brachytherapy
228702008,Gold 198 therapy
235384004,Gracilis sling operation
228661008,Grenz ray therapy
169292008,Grenz ray therapy up to 10 kV
24496007,Haemorrhoidectomy
287802008,Haemorrhoidectomy - crushing
49645007,Haemorrhoidectomy with anoplasty
169294009,Half-deep therapy 60-150 kV
446228006,Hand assisted laparoscopic extended left colectomy
447166008,Hand assisted laparoscopic extended right colectomy
446222007,Hand assisted laparoscopic left colectomy
446223002,Hand assisted laparoscopic right colectomy
16564004,"Hartmann operation, rectal resection"
312248006,Heavy ion external beam radiation therapy
39646005,Hemibody irradiation
720379009,Hepatic arterial infusion chemotherapy
400988008,High anterior resection of rectum
394902000,High dose rate brachytherapy
438629002,High dose rate electronic brachytherapy
1172516002,High-dose chemotherapy with stem cell transplant
169301006,High-energy beam therapy
228676000,Hiletron neutron external beam radiation therapy
10361000132103,Hot biopsy
174304002,Hydrostatic reduction of intussusception of rectum
870385001,Hypofractionated radiation therapy
785706005,Hypofractionated radiation therapy of prostate
895121000000103,Hypofractionated stereotactic radiotherapy using megavoltage radiation
785707001,Hypofractionated whole breast radiation therapy
70172002,Ileoanal anastomosis
235409007,Ileocolic anastomosis
276190007,Ileocolic resection
43196001,Ileocolotomy
81714000,Ileorectostomy
42268006,Ileosigmoidostomy
173962004,Ileotransverse colonic bypass
14403007,Ileotransversostomy
708695008,Imaging guided percutaneous fine needle aspiration biopsy of rectum
177219009,Immediate repair of obstetric laceration of perineum and sphincter of anus
287991005,Imperforate anus repair
425767004,Implantation of radioactive seed into prostate
72673002,Incision and drainage of intramural anal abscess with submuscular fistulectomy
8324006,Incision and drainage of rectal abscess
62807001,Incision and exploration of colon
48630009,Incision and exploration of rectum
68261001,Incision and removal of foreign body from anus
79567008,Incision of anal fistula
24600000,Incision of anus
446472006,Incision of colon and excision of polyp
47705001,Incision of rectal stricture
34414001,Incision of rectum
15480000,Incision of septum of anus
91392002,Incision of thrombosed haemorrhoid
34984003,Incisional biopsy of rectum
450827009,Induction chemotherapy
169422001,Inflammatory infrared therapy
174358006,Infrared coagulation of haemorrhoid(s)
169421008,Infrared radiation therapy
38216008,Infusion chemotherapy for malignant neoplasm
230857009,Injection of chemotherapeutic substance into subcutaneous reservoir
836429007,Injection of radioactive implant into malignant neoplasm for brachytherapy
429597004,Insertion of dynamic graciloplasty sphincter
174287005,Insertion of encircling suture around anal sphincter
174289008,Insertion of supralevator sling
311888006,Insertion of uterine caesium applicators
311887001,Insertion of vaginal caesium applicators
241167005,Instant barium enema
1254741007,Intensification antineoplastic therapy regimen
1156524009,Intensity modulated external beam neutron radiation therapy
1156382005,Intensity modulated intracavitary brachytherapy
441799006,Intensity modulated radiation therapy
442792000,Internal and external haemorrhoidectomy and anal fissurectomy
287807002,Internal closure - rectal fistula
22432007,Internal haemorrhoidectomy
169340001,Internal metabolic radiotherapy
169359004,Internal radiotherapy - permanent seeds
310803009,Interposition of microvascularly attached colon
113120007,Interstitial brachytherapy
448467008,Interstitial brachytherapy using caesium needle
448552007,Interstitial brachytherapy using gold grain
449157000,Interstitial brachytherapy using iridium wire
399180008,Interstitial radioactive colloid therapy
1127003,Interstitial radium application
174148004,Intra-abdominal manipulation of colon
87776000,Intra-arterial infusion of antineoplastic agent
65381004,Intra-articular radionuclide therapy
384692006,Intracavitary brachytherapy
448608009,Intracavitary brachytherapy of female genital tract
765813009,Intracavitary brachytherapy of mouth
448168006,Intracavitary brachytherapy of nasopharynx
31652009,Intracavitary chemotherapy for malignant neoplasm
47668009,Intracavitary radium application
169298007,Intracavitary X-ray therapy
384691004,Intraluminal brachytherapy
448987004,Intraluminal brachytherapy of biliary tract
449155008,Intraluminal brachytherapy of oesophagus
448167001,Intraluminal brachytherapy of rectum
449255003,Intraluminal brachytherapy of tracheobronchial tree
265761001,Intramuscular chemotherapy
34264006,Intraoperative colonoscopy
32414000,Intraoperative sigmoidoscopy
171765004,Intrathecal injection of chemotherapeutic agent
35129004,Intrathoracic oesophageal anastomosis with interposition of colon
53087005,Intrathoracic oesophagocolostomy
1156383000,Intravascular brachytherapy
265760000,Intravenous chemotherapy
589631000119102,Intravenous radioimmunotherapy using monoclonal antibodies
427541000119103,Intravenous radionuclide therapy
16554931000119102,Intravenous radionuclide therapy using radium 223 dichloride
427561000119104,Intravenous radionuclide therapy using samarium Sm 153 lexidronam
16554781000119103,Intravenous radionuclide therapy using strontium 89
862921000000106,Intravesical electrochemotherapy
228690002,Iodine 125 brachytherapy
228700000,Iodine 131 meta-iodobenzylguanidine therapy
228698009,Iodine 131 therapy
394918006,Iodine seed radiotherapy
1149431000000106,IOERT - intraoperative electron radiotherapy
228684001,Iridium 192 brachytherapy
395075008,Iridium wire therapy
174228003,Irrigation of colon
235357000,Irrigation of colon via caecostomy tube
1153549003,Irrigation of colon via colostomy
31738002,Jejunocaecostomy for obesity
89441008,Jejunocolostomy for obesity
1362501000000105,Laparoscopic administration of pressurised aerosol chemotherapy into peritoneal cavity
1255832001,Laparoscopic anorectoplasty
608807008,Laparoscopic assisted vaginal hysterectomy with repair of cystocoele and rectocoele
608806004,Laparoscopic assisted vaginal hysterectomy with repair of rectocoele
443480008,Laparoscopic excision of part of colon
826871000000105,Laparoscopic extended left hemicolectomy
826881000000107,Laparoscopic extended left hemicolectomy converted to open
826821000000106,Laparoscopic extended right hemicolectomy
826831000000108,Laparoscopic extended right hemicolectomy converted to open
440032004,Laparoscopic fixation of prolapse of rectum
440033009,Laparoscopic fixation of prolapse of rectum with resection of sigmoid
827461000000103,Laparoscopic high anterior resection of rectum
827501000000103,Laparoscopic high anterior resection of rectum converted to open
826211000000101,Laparoscopic left hemicolectomy
826221000000107,Laparoscopic left hemicolectomy converted to open
827471000000105,Laparoscopic low anterior resection of rectum
827511000000101,Laparoscopic low anterior resection of rectum converted to open
712992007,Laparoscopic low anterior resection of rectum using robotic assistance
1186912002,Laparoscopic low anterior resection of rectum with construction of colostomy
827171000000102,Laparoscopic panproctocolectomy
827181000000100,Laparoscopic panproctocolectomy converted to open
787108001,Laparoscopic restorative proctocolectomy with ileal pouch anal anastomosis
826771000000100,Laparoscopic right hemicolectomy
826791000000101,Laparoscopic right hemicolectomy converted to open
826991000000103,Laparoscopic sigmoid colectomy
827001000000109,Laparoscopic sigmoid colectomy converted to open
827051000000105,Laparoscopic subtotal colectomy
827061000000108,Laparoscopic subtotal colectomy converted to open
787874000,Laparoscopic total colectomy
787876003,Laparoscopic total colectomy and ileostomy
787875004,Laparoscopic total colectomy and loop ileostomy
827121000000101,Laparoscopic total colectomy converted to open
713165008,Laparoscopic total colectomy with ileo-rectal anastomosis
307586000,Laparoscopic transverse colectomy
826971000000102,Laparoscopic transverse colectomy converted to open
782837005,Laparoscopic ventral fixation of internal prolapse of rectum using biological mesh
782836001,Laparoscopic ventral fixation of internal prolapse of rectum using mesh
782838000,Laparoscopic ventral fixation of internal prolapse of rectum using synthetic mesh
148591000000103,Laparoscopic ventral mesh rectopexy
90527009,Laparoscopic-assisted anterior resection of rectum
17671008,Laparoscopic-assisted anterior resection of rectum with colostomy
41330009,Laparoscopic-assisted left colectomy
708631001,Laparoscopic-assisted low anterior resection of rectum
1390003,Laparoscopic-assisted sigmoid colectomy
826861000000103,Laparoscopically assisted extended left hemicolectomy
826811000000100,Laparoscopically assisted extended right hemicolectomy
827421000000106,Laparoscopically assisted high anterior resection of rectum
826841000000104,Laparoscopically assisted left hemicolectomy
827151000000106,Laparoscopically assisted panproctocolectomy
50774009,Laparoscopically assisted right hemicolectomy
827041000000107,Laparoscopically assisted subtotal colectomy
827081000000104,Laparoscopically assisted total colectomy
826961000000109,Laparoscopically assisted transverse colectomy
443870002,Laparoscopy of rectum
174339002,Laser destruction of lesion of anus
235379005,Lateral ligament suspension
174385004,Lateral sphincterotomy
82619000,Left colectomy
307657009,Left hemicolectomy and colostomy
174093009,Left hemicolectomy and end to end anastomosis of colon to rectum
893401000000103,Left hemicolectomy and end to side anastomosis
174094003,Left hemicolectomy and end-to-end anastomosis of colon to colon
315324009,Left hemicolectomy with anastomosis
315325005,Left hemicolectomy with stoma
30043008,Left lateral anal sphincterotomy
235151005,Limited colonoscopy
228671005,Linear accelerator electron external beam radiation therapy
169309008,Linear accelerator electrons
169302004,Linear accelerator photon therapy
22094003,Linear proctotomy
4336007,"Lloyd-Davies operation, abdominoperineal resection"
77738002,Local chemotherapy for malignant neoplasm
372262002,Local excision of anus
287784004,Local excision of rectum
182655007,Local heating - infrared irradiation
445863004,Loopogram of colon
314592008,Low anterior resection of rectum
448474003,Low anterior resection of rectum and total excision of mesorectum
447982008,Low anterior resection of rectum with colostomy
1051291000000100,Low dose CT colonography
