,concept_code_y,concept_name_y,icd
3940,69.02,Dilation and curettage following delivery or abortion,69.02
3941,69.09,Other dilation and curettage,69.09
4177,74.3,Removal of extratubal ectopic pregnancy,74.3
4178,74.4,Cesarean section of other specified type,74.4
4179,74.9,Cesarean section of unspecified type,74.9
4180,74.99,Other cesarean section of unspecified type,74.99
4205,74,Cesarean section and removal of fetus,74
4639,27.23,Biopsy of lip,27.23
4689,34.20,Thoracoscopic pleural biopsy,34.20
4706,34.24,Other pleural biopsy,34.24
4756,65.4,Unilateral salpingo-oophorectomy,65.4
4757,65.49,Other unilateral salpingo-oophorectomy,65.49
4758,65.62,Other removal of remaining ovary and tube,65.62
4929,68.4,Total abdominal hysterectomy,68.4
4930,68.49,Other and unspecified total abdominal hysterectomy,68.49
5057,65.22,Wedge resection of ovary,65.22
5178,42.25,Open biopsy of esophagus,42.25
5190,41.33,Open biopsy of spleen,41.33
5352,56.71,Urinary diversion to intestine,56.71
5486,66.7,Repair of fallopian tube,66.7
5487,66.79,Other repair of fallopian tube,66.79
5584,35.51,"Repair of atrial septal defect with prosthesis, open technique",35.51
5636,88.82,Ocular thermography,88.82
5646,95.16,P32 and other tracer studies of eye,95.16
5723,68.16,Closed biopsy of uterus,68.16
5861,50.6,Repair of liver,50.6
5862,50.69,Other repair of liver,50.69
5992,21.4,Resection of nose,21.4
6205,31.75,Reconstruction of trachea and construction of artificial larynx,31.75
6236,41.93,Excision of accessory spleen,41.93
6248,32.1,Other excision of bronchus,32.1
6732,32.9,Other excision of lung,32.9
7338,27.4,Excision of other parts of mouth,27.4
7339,27.49,Other excision of mouth,27.49
7414,26.49,Other repair and plastic operations on salivary gland or duct,26.49
8229,28.6,Adenoidectomy without tonsillectomy,28.6
8752,66.52,Removal of remaining fallopian tube,66.52
8753,66.6,Other salpingectomy,66.6
9072,03.5,Plastic operations on spinal cord structures,03.5
9073,03.59,Other repair and plastic operations on spinal cord structures,03.59
9450,18.71,Construction of auricle of ear,18.71
9641,89.69,Monitoring of coronary blood flow,89.69
9995,35.62,Repair of ventricular septal defect with tissue graft,35.62
10009,20.23,Incision of middle ear,20.23
10196,08.42,Repair of entropion or ectropion by suture technique,08.42
10314,20.32,Biopsy of middle and inner ear,20.32
10344,51.35,Other gallbladder anastomosis,51.35
10443,52.84,Autotransplantation of cells of Islets of Langerhans,52.84
10444,52.86,"Transplantation of cells of Islets of Langerhans, not otherwise specified",52.86
10470,12.83,"Revision of operative wound of anterior segment, not elsewhere classified",12.83
10888,35.04,"Closed heart valvotomy, tricuspid valve",35.04
10902,57.17,Percutaneous cystostomy,57.17
10911,57.18,Other suprapubic cystostomy,57.18
10912,57.2,Vesicostomy,57.2
10913,57.21,Vesicostomy,57.21
10914,57.22,Revision or closure of vesicostomy,57.22
10996,48.23,Rigid proctosigmoidoscopy,48.23
11433,21.88,Other septoplasty,21.88
11531,13.5,Other extracapsular extraction of lens,13.5
11532,13.59,Other extracapsular extraction of lens,13.59
11562,44.11,Transabdominal gastroscopy,44.11
11599,47.92,Closure of appendiceal fistula,47.92
11614,09.72,Other repair of punctum,09.72
11631,17.36,Laparoscopic sigmoidectomy,17.36
11717,42.42,Total esophagectomy,42.42
11798,36.03,Open chest coronary artery angioplasty,36.03
11820,01.52,Hemispherectomy,01.52
11847,16.65,Secondary graft to exenteration cavity,16.65
11925,36.13,(Aorto)coronary bypass of three coronary arteries,36.13
11947,96.25,Therapeutic distention of bladder,96.25
12081,08.62,Reconstruction of eyelid with mucous membrane flap or graft,08.62
12317,65.7,Repair of ovary,65.7
12318,65.71,Other simple suture of ovary,65.71
12319,65.72,Other reimplantation of ovary,65.72
12320,65.73,Other salpingo-oophoroplasty,65.73
12321,65.74,Laparoscopic simple suture of ovary,65.74
12322,65.75,Laparoscopic reimplantation of ovary,65.75
12323,65.79,Other repair of ovary,65.79
12482,51.36,Choledochoenterostomy,51.36
12695,57.86,Repair of bladder exstrophy,57.86
12711,50.14,Laparoscopic liver biopsy,50.14
12727,52.95,Other repair of pancreas,52.95
12747,55.7,Nephropexy,55.7
12848,36.31,Open chest transmyocardial revascularization,36.31
12849,36.32,Other transmyocardial revascularization,36.32
12850,36.33,Endoscopic transmyocardial revascularization,36.33
12851,36.34,Percutaneous transmyocardial revascularization,36.34
12982,72.31,High forceps operation with episiotomy,72.31
13036,87.01,Pneumoencephalogram,87.01
13130,10.32,Destruction of lesion of conjunctiva,10.32
13131,10.33,Other destructive procedures on conjunctiva,10.33
13213,42.22,Esophagoscopy through artificial stoma,42.22
13288,96.07,Insertion of other (naso-)gastric tube,96.07
13289,96.08,Insertion of (naso-)intestinal tube,96.08
13300,44.63,Closure of other gastric fistula,44.63
13349,29.12,Pharyngeal biopsy,29.12
13381,18.0,Incision of external ear,18.0
13382,18.09,Other incision of external ear,18.09
13897,89.11,Tonometry,89.11
13946,95.45,Rotation tests,95.45
14027,89.50,Ambulatory cardiac monitoring,89.50
14827,14.32,Repair of retinal tear by cryotherapy,14.32
15160,87.14,Contrast radiogram of orbit,87.14
15280,87.61,Barium swallow,87.61
15407,87.77,Other cystogram,87.77
15503,87.83,Opaque dye contrast hysterosalpingogram,87.83
16624,48.82,Excision of perirectal tissue,48.82
17665,50.4,Total hepatectomy,50.4
17725,16.4,Enucleation of eyeball,16.4
17726,16.41,Enucleation of eyeball with synchronous implant into Tenon's capsule with attachment of muscles,16.41
17727,16.42,Enucleation of eyeball with other synchronous implant,16.42
17728,16.49,Other enucleation of eyeball,16.49
17760,16.52,Exenteration of orbit with therapeutic removal of orbital bone,16.52
18212,08.61,Reconstruction of eyelid with skin flap or graft,08.61
18273,08.4,Repair of entropion or ectropion,08.4
18274,08.41,Repair of entropion or ectropion by thermocauterization,08.41
18275,08.43,Repair of entropion or ectropion with wedge resection,08.43
18276,08.44,Repair of entropion or ectropion with lid reconstruction,08.44
18277,08.49,Other repair of entropion or ectropion,08.49
18347,08.31,Repair of blepharoptosis by frontalis muscle technique with suture,08.31
18348,08.32,Repair of blepharoptosis by frontalis muscle technique with fascial sling,08.32
18371,08.0,Incision of eyelid,08.0
18372,08.09,Other incision of eyelid,08.09
19268,13.1,Intracapsular extraction of lens,13.1
19269,13.19,Other intracapsular extraction of lens,13.19
19401,14.71,"Removal of vitreous, anterior approach",14.71
19684,20.41,Simple mastoidectomy,20.41
19837,19.6,Revision of tympanoplasty,19.6
20006,21.83,Total nasal reconstruction,21.83
20065,21.85,Augmentation rhinoplasty,21.85
20241,21.5,Submucous resection of nasal septum,21.5
20328,21.04,Control of epistaxis by ligation of ethmoidal arteries,21.04
21490,31.95,Tracheoesophageal fistulization,31.95
21638,32.4,Lobectomy of lung,32.4
21639,32.49,Other lobectomy of lung,32.49
21683,32.3,Segmental resection of lung,32.3
21684,32.30,Thoracoscopic segmental resection of lung,32.30
21685,32.39,Other and unspecified segmental resection of lung,32.39
22146,23.0,Forceps extraction of tooth,23.0
22147,23.09,Extraction of other tooth,23.09
22188,23.4,Other dental restoration,23.4
22189,23.49,Other dental restoration,23.49
22236,24.6,Exposure of tooth,24.6
22281,24.4,Excision of dental lesion of jaw,24.4
22323,24.31,Excision of lesion or tissue of gum,24.31
22348,24.2,Gingivoplasty,24.2
22526,27.3,Excision of lesion or tissue of bony palate,27.3
22579,27.63,Revision of cleft palate repair,27.63
22773,28.2,Tonsillectomy without adenoidectomy,28.2
23993,43.3,Pyloromyotomy,43.3
24108,96.33,Gastric lavage,96.33
25260,46.21,Temporary ileostomy,46.21
26874,48.72,Closure of proctostomy,48.72
27000,50.51,Auxiliary liver transplant,50.51
27050,50.21,Marsupialization of lesion of liver,50.21
27347,46.41,Revision of stoma of small intestine,46.41
27372,14.41,Scleral buckling with implant,14.41
27449,52.13,Endoscopic retrograde pancreatography [ERP],52.13
27570,52.51,Proximal pancreatectomy,52.51
27850,41.5,Total splenectomy,41.5
28572,35.00,"Closed heart valvotomy, unspecified valve",35.00
29296,88.54,Combined right and left heart angiocardiography,88.54
29311,88.55,Coronary arteriography using a single catheter,88.55
29586,55.61,Renal autotransplantation,55.61
29632,55.5,Complete nephrectomy,55.5
29669,55.51,Nephroureterectomy,55.51
29902,87.75,Percutaneous pyelogram,87.75
29951,48.74,Rectorectostomy,48.74
29993,56.74,Ureteroneocystostomy,56.74
30254,57.34,Open biopsy of bladder,57.34
30641,68.3,Subtotal abdominal hysterectomy,68.3
30642,68.39,Other and unspecified subtotal abdominal hysterectomy,68.39
30673,69.5,Aspiration curettage of uterus,69.5
30674,69.52,Aspiration curettage following delivery or abortion,69.52
30675,69.59,Other aspiration curettage of uterus,69.59
30676,69.6,Menstrual extraction or regulation,69.6
31330,94.24,Chemical shock therapy,94.24
31369,25.01,Closed [needle] biopsy of tongue,25.01
31512,75.93,Surgical correction of inverted uterus,75.93
31662,18.5,Surgical correction of prominent ear,18.5
31743,34.51,Decortication of lung,34.51
31744,34.52,Thoracoscopic decortication of lung,34.52
32796,72.1,Low forceps operation with episiotomy,72.1
32975,76.93,Closed reduction of temporomandibular dislocation,76.93
33102,09.7,Repair of canaliculus and punctum,09.7
33145,50.5,Liver transplant,50.5
33146,50.59,Other transplant of liver,50.59
33279,46.74,"Closure of fistula of small intestine, except duodenum",46.74
33404,13.3,Extracapsular extraction of lens by simple aspiration (and irrigation) technique,13.3
33480,20.21,Incision of mastoid,20.21
33500,42.39,Other destruction of lesion or tissue of esophagus,42.39
33555,96.31,Gastric cooling,96.31
33648,74.91,Hysterotomy to terminate pregnancy,74.91
33758,96.47,Irrigation of cystostomy,96.47
33816,21.1,Incision of nose,21.1
33924,72.0,Low forceps operation,72.0
33968,55.54,Bilateral nephrectomy,55.54
33989,46.7,Other repair of intestine,46.7
33990,46.79,Other repair of intestine,46.79
34071,36.91,Repair of aneurysm of coronary vessel,36.91
34340,21.07,Control of epistaxis by excision of nasal mucosa and skin grafting of septum and lateral nasal wall,21.07
34388,33.92,Ligation of bronchus,33.92
34493,13.64,Discission of secondary membrane [after cataract],13.64
34565,51.81,Dilation of sphincter of Oddi,51.81
34607,12.43,"Destruction of lesion of ciliary body, nonexcisional",12.43
34642,27.71,Incision of uvula,27.71
34670,72.51,Partial breech extraction with forceps to aftercoming head,72.51
34752,42.92,Dilation of esophagus,42.92
34904,08.71,"Reconstruction of eyelid involving lid margin, partial-thickness",08.71
34912,08.11,Biopsy of eyelid,08.11
35024,37.25,Biopsy of heart,37.25
35121,95.13,Ultrasound study of eye,95.13
35183,09.11,Biopsy of lacrimal gland,09.11
35233,03.72,Spinal subarachnoid-ureteral shunt,03.72
35331,76.7,Reduction of facial fracture,76.7
35332,76.70,"Reduction of facial fracture, not otherwise specified",76.70
35333,76.71,Closed reduction of malar and zygomatic fracture,76.71
35334,76.72,Open reduction of malar and zygomatic fracture,76.72
35335,76.78,Other closed reduction of facial fracture,76.78
35336,76.79,Other open reduction of facial fracture,76.79
35371,95.11,Fundus photography,95.11
35665,07.52,Incision of pineal gland,07.52
35820,46.6,Fixation of intestine,46.6
35821,46.60,"Fixation of intestine, not otherwise specified",46.60
35822,46.62,Other fixation of small intestine,46.62
35823,46.64,Other fixation of large intestine,46.64
35855,09.12,Biopsy of lacrimal sac,09.12
36142,03.2,Chordotomy,03.2
36143,03.29,Other chordotomy,03.29
36177,15.21,Lengthening procedure on one extraocular muscle,15.21
36263,15.22,Shortening procedure on one extraocular muscle,15.22
36349,89.32,Esophageal manometry,89.32
36385,42.12,Exteriorization of esophageal pouch,42.12
36770,87.65,Other x-ray of intestine,87.65
36814,16.64,Other revision of enucleation socket,16.64
36874,01.15,Biopsy of skull,01.15
36981,35.61,Repair of atrial septal defect with tissue graft,35.61
37067,57.92,Dilation of bladder neck,57.92
37118,28.4,Excision of tonsil tag,28.4
37143,48.73,Closure of other rectal fistula,48.73
37206,34.82,Suture of laceration of diaphragm,34.82
37274,19.0,Stapes mobilization,19.0
37312,69.23,Vaginal repair of chronic inversion of uterus,69.23
37351,10.0,Removal of embedded foreign body from conjunctiva by incision,10.0
37429,08.7,Other reconstruction of eyelid,08.7
37430,08.70,"Reconstruction of eyelid, not otherwise specified",08.70
37431,08.72,"Other reconstruction of eyelid, partial-thickness",08.72
37432,08.74,"Other reconstruction of eyelid, full-thickness",08.74
38005,31.64,Repair of laryngeal fracture,31.64
38237,87.12,Other dental x-ray,87.12
38266,08.5,Other adjustment of lid position,08.5
38267,08.59,Other adjustment of lid position,08.59
38460,35.70,Other and unspecified repair of unspecified septal defect of heart,35.70
38533,42.8,Other repair of esophagus,42.8
38534,42.89,Other repair of esophagus,42.89
38802,16.66,Other revision of exenteration cavity,16.66
38847,01.13,Closed [percutaneous] [needle] biopsy of brain,01.13
39363,00.62,Percutaneous angioplasty of intracranial vessel(s),00.62
39802,03.7,Shunt of spinal theca,03.7
39803,03.79,Other shunt of spinal theca,03.79
39976,14.33,Repair of retinal tear by xenon arc photocoagulation,14.33
39988,48.31,Radical electrocoagulation of rectal lesion or tissue,48.31
39989,48.32,Other electrocoagulation of rectal lesion or tissue,48.32
40424,08.20,"Removal of lesion of eyelid, not otherwise specified",08.20
40763,09.23,Total dacryoadenectomy,09.23
40795,09.81,Dacryocystorhinostomy [DCR],09.81
41310,11.71,Keratomileusis,11.71
41424,12.39,Other iridoplasty,12.39
41887,18.21,Excision of preauricular sinus,18.21
42309,21.87,Other rhinoplasty,21.87
42797,29.32,Pharyngeal diverticulectomy,29.32
43452,96.55,Tracheostomy toilette,96.55
43772,33.28,Open biopsy of lung,33.28
44032,33.51,Unilateral lung transplantation,33.51
44044,33.52,Bilateral lung transplantation,33.52
44171,96.56,Other lavage of bronchus and trachea,96.56
46154,35.94,Creation of conduit between atrium and pulmonary artery,35.94
46485,35.34,Infundibulectomy,35.34
47418,27.55,Full-thickness skin graft to lip and mouth,27.55
47525,38.31,"Resection of vessel with anastomosis, intracranial vessels",38.31
47621,68.11,Digital examination of uterus,68.11
47622,68.12,Hysteroscopy,68.12
47753,41.42,Excision of lesion or tissue of spleen,41.42
47865,27.54,Repair of cleft lip,27.54
48797,46.81,Intra-abdominal manipulation of small intestine,46.81
48858,25.4,Radical glossectomy,25.4
48872,27.62,Correction of cleft palate,27.62
49377,45.13,Other endoscopy of small intestine,45.13
49643,42.7,Esophagomyotomy,42.7
49762,96.06,Insertion of Sengstaken tube,96.06
50810,48.65,Duhamel resection of rectum,48.65
50941,45.9,Intestinal anastomosis,45.9
50942,45.90,"Intestinal anastomosis, not otherwise specified",45.90
50943,45.93,Other small-to-large intestinal anastomosis,45.93
51604,51.85,Endoscopic sphincterotomy and papillotomy,51.85
52358,27.92,"Incision of mouth, unspecified structure",27.92
52382,07.62,"Partial excision of pituitary gland, transsphenoidal approach",07.62
52494,68.9,Other and unspecified hysterectomy,68.9
52591,68.31,Laparoscopic supracervical hysterectomy [LSH],68.31
52606,68.61,Laparoscopic radical abdominal hysterectomy,68.61
52956,72.6,Forceps application to aftercoming head,72.6
53107,69.94,Manual replacement of inverted uterus,69.94
53153,07.81,Other partial excision of thymus,07.81
53154,07.83,Thoracoscopic partial excision of thymus,07.83
53454,94.27,Other electroshock therapy,94.27
53575,08.83,"Other repair of laceration of eyelid, partial-thickness",08.83
53686,88.71,Diagnostic ultrasound of head and neck,88.71
53703,25.92,Lingual frenectomy,25.92
54204,34.5,Pleurectomy,34.5
54206,34.59,Other excision of pleura,34.59
54331,08.85,"Other repair of laceration of eyelid, full-thickness",08.85
57178,33.27,Closed endoscopic biopsy of lung,33.27
57195,56.5,Cutaneous uretero-ileostomy,56.5
57196,56.51,Formation of cutaneous uretero-ileostomy,56.51
57208,35.96,Percutaneous balloon valvuloplasty,35.96
57264,09.52,Incision of lacrimal canaliculi,09.52
57311,06.4,Complete thyroidectomy,06.4
57408,76.42,Other total mandibulectomy,76.42
57444,31.61,Suture of laceration of larynx,31.61
57467,70.72,Repair of colovaginal fistula,70.72
57641,76.75,Closed reduction of mandibular fracture,76.75
57701,70.74,Repair of other vaginoenteric fistula,70.74
57743,46.22,Continent ileostomy,46.22
57840,21.71,Closed reduction of nasal fracture,21.71
57953,20.62,Revision of fenestration of inner ear,20.62
58103,08.02,Severing of blepharorrhaphy,08.02
58114,35.28,Open and other replacement of tricuspid valve,35.28
59672,12.22,Biopsy of iris,12.22
59703,32.50,Thoracoscopic pneumonectomy,32.50
59718,24.5,Alveoloplasty,24.5
59783,01.24,Other craniotomy,01.24
59861,55.91,Decapsulation of kidney,55.91
59930,57.88,Other anastomosis of bladder,57.88
60027,21.21,Rhinoscopy,21.21
60173,66.5,Total bilateral salpingectomy,66.5
60174,66.51,Removal of both fallopian tubes at same operative episode,66.51
60189,72.21,Mid forceps operation with episiotomy,72.21
60228,11.21,Scraping of cornea for smear or culture,11.21
60857,23.01,Extraction of deciduous tooth,23.01
61107,35.22,Open and other replacement of aortic valve,35.22
61132,35.06,Transapical replacement of aortic valve,35.06
61205,45.8,Total intra-abdominal colectomy,45.8
61206,45.81,Laparoscopic total intra-abdominal colectomy,45.81
61207,45.82,Open total intra-abdominal colectomy,45.82
61208,45.83,Other and unspecified total intra-abdominal colectomy,45.83
61266,87.81,X-ray of gravid uterus,87.81
61291,43.9,Total gastrectomy,43.9
61292,43.99,Other total gastrectomy,43.99
61510,68.5,Vaginal hysterectomy,68.5
61511,68.59,Other and unspecified vaginal hysterectomy,68.59
61576,68.23,Endometrial ablation,68.23
61946,18.6,Reconstruction of external auditory canal,18.6
62744,48.5,Abdominoperineal resection of rectum,48.5
62745,48.50,"Abdominoperineal resection of the rectum, not otherwise specified",48.50
62746,48.51,Laparoscopic abdominoperineal resection of the rectum,48.51
62747,48.52,Open abdominoperineal resection of the rectum,48.52
62748,48.59,Other abdominoperineal resection of the rectum,48.59
63209,55.53,Removal of transplanted or rejected kidney,55.53
63322,67.51,Transabdominal cerclage of cervix,67.51
63526,44.62,Closure of gastrostomy,44.62
63555,76.68,Augmentation genioplasty,76.68
63614,09.42,Probing of lacrimal canaliculi,09.42
63679,75.94,Immediate postpartum manual replacement of inverted uterus,75.94
63731,14.49,Other scleral buckling,14.49
63851,87.15,Contrast radiogram of sinus,87.15
63998,45.74,Open and other resection of transverse colon,45.74
64095,17.3,Laparoscopic partial excision of large intestine,17.3
64096,17.39,Other laparoscopic partial excision of large intestine,17.39
64097,45.79,Other and unspecified partial excision of large intestine,45.79
64905,51.91,Repair of laceration of gallbladder,51.91
64915,27.42,Wide excision of lesion of lip,27.42
65068,01.0,Cranial puncture,01.0
65069,01.02,Ventriculopuncture through previously implanted catheter,01.02
65070,01.09,Other cranial puncture,01.09
65336,48.36,[Endoscopic] polypectomy of rectum,48.36
65464,33.24,Closed [endoscopic] biopsy of bronchus,33.24
65581,48.24,Closed [endoscopic] biopsy of rectum,48.24
65621,55.23,Closed [percutaneous] [needle] biopsy of kidney,55.23
65956,07.11,Closed [percutaneous] [needle] biopsy of adrenal gland,07.11
66170,21.2,Diagnostic procedures on nose,21.2
66171,21.29,Other diagnostic procedures on nose,21.29
66327,69.2,Repair of uterine supporting structures,69.2
66328,69.22,Other uterine suspension,69.22
66329,69.29,Other repair of uterus and supporting structures,69.29
66366,69.01,Dilation and curettage for termination of pregnancy,69.01
66463,08.91,Electrosurgical epilation of eyelid,08.91
66542,48.41,Soave submucosal resection of rectum,48.41
67078,55.22,Pyeloscopy,55.22
67192,27.6,Palatoplasty,27.6
67193,27.64,Insertion of palatal implant,27.64
67194,27.69,Other plastic repair of palate,27.69
67218,48.7,Repair of rectum,48.7
67221,48.79,Other repair of rectum,48.79
67303,31.62,Closure of fistula of larynx,31.62
67574,03.31,Spinal tap,03.31
67618,89.19,Video and radio-telemetered electroencephalographic monitoring,89.19
68143,99.62,Other electric countershock of heart,99.62
68185,96.37,Proctoclysis,96.37
68668,20.01,Myringotomy with insertion of tube,20.01
68752,07.54,Total excision of pineal gland,07.54
68880,87.72,Other nephrotomogram,87.72
69029,07.94,Transplantation of thymus,07.94
69163,33.91,Bronchial dilation,33.91
69334,41.1,Puncture of spleen,41.1
69360,42.6,Antesternal anastomosis of esophagus,42.6
69361,42.61,Antesternal esophagoesophagostomy,42.61
69363,42.63,Antesternal esophageal anastomosis with interposition of small bowel,42.63
69364,42.64,Other antesternal esophagoenterostomy,42.64
69365,42.65,Antesternal esophageal anastomosis with interposition of colon,42.65
69366,42.66,Other antesternal esophagocolostomy,42.66
69367,42.68,Other antesternal esophageal anastomosis with interposition,42.68
69368,42.69,Other antesternal anastomosis of esophagus,42.69
69692,32.0,Local excision or destruction of lesion or tissue of bronchus,32.0
69694,32.2,Local excision or destruction of lesion or tissue of lung,32.2
69703,32,Excision of lung and bronchus,32
69751,30.4,Radical laryngectomy,30.4
69879,33.26,Closed [percutaneous] [needle] biopsy of lung,33.26
70025,50.11,Closed (percutaneous) [needle] biopsy of liver,50.11
70190,33.21,Bronchoscopy through artificial stoma,33.21
70217,31.41,Tracheoscopy through artificial stoma,31.41
70546,57.87,Reconstruction of urinary bladder,57.87
70843,44.5,Revision of gastric anastomosis,44.5
71023,44.3,Gastroenterostomy without gastrectomy,44.3
71024,44.32,Percutaneous [endoscopic] gastrojejunostomy,44.32
71025,44.39,Other gastroenterostomy without gastrectomy,44.39
71037,53.3,Bilateral repair of femoral hernia,53.3
71038,53.39,Other bilateral femoral herniorrhaphy,53.39
71055,52.7,Radical pancreaticoduodenectomy,52.7
71083,52.5,Partial pancreatectomy,52.5
71084,52.59,Other partial pancreatectomy,52.59
71147,46.91,Myotomy of sigmoid colon,46.91
71209,66.63,"Bilateral partial salpingectomy, not otherwise specified",66.63
71437,55.86,Anastomosis of kidney,55.86
71564,76.91,Bone graft to facial bone,76.91
71627,22.3,External maxillary antrotomy,22.3
71628,22.39,Other external maxillary antrotomy,22.39
71709,28.3,Tonsillectomy with adenoidectomy,28.3
71723,45.42,Endoscopic polypectomy of large intestine,45.42
71830,01.21,Incision and drainage of cranial sinus,01.21
71894,20.91,Tympanosympathectomy,20.91
71908,11.5,Repair of cornea,11.5
71909,11.59,Other repair of cornea,11.59
72018,89.52,Electrocardiogram,89.52
72364,31.73,Closure of other fistula of trachea,31.73
72380,11.7,Other reconstructive and refractive surgery on cornea,11.7
72381,11.79,Other reconstructive and refractive surgery on cornea,11.79
72491,16.63,Revision of enucleation socket with graft,16.63
72509,88.91,Magnetic resonance imaging of brain and brain stem,88.91
72550,48.21,Transabdominal proctosigmoidoscopy,48.21
72559,67.62,Repair of fistula of cervix,67.62
72615,08.23,"Excision of major lesion of eyelid, partial-thickness",08.23
72632,12.61,Trephination of sclera with iridectomy,12.61
72693,16.31,Removal of ocular contents with synchronous implant into scleral shell,16.31
72738,36.11,(Aorto)coronary bypass of one coronary artery,36.11
72748,65.6,Bilateral salpingo-oophorectomy,65.6
72749,65.61,Other removal of both ovaries and tubes at same operative episode,65.61
72751,65.64,Laparoscopic removal of remaining ovary and tube,65.64
72776,27.43,Other excision of lesion or tissue of lip,27.43
72854,12.11,Iridotomy with transfixion,12.11
73156,66.4,Total unilateral salpingectomy,66.4
73283,44.21,Dilation of pylorus by incision,44.21
73366,35.52,"Repair of atrial septal defect with prosthesis, closed technique",35.52
73620,42.84,"Repair of esophageal fistula, not elsewhere classified",42.84
73672,29.33,Pharyngectomy (partial),29.33
73691,01.11,Closed [percutaneous] [needle] biopsy of cerebral meninges,01.11
73692,01.12,Open biopsy of cerebral meninges,01.12
73746,07.3,Bilateral adrenalectomy,07.3
73976,34.27,Biopsy of diaphragm,34.27
74007,21.7,Reduction of nasal fracture,21.7
74393,10.21,Biopsy of conjunctiva,10.21
74464,87.04,Other tomography of head,87.04
74567,27.72,Excision of uvula,27.72
74661,87.66,Contrast pancreatogram,87.66
74954,95.14,X-ray study of eye,95.14
75085,44.6,Other repair of stomach,44.6
75086,44.69,Other repair of stomach,44.69
75199,26.11,Closed [needle] biopsy of salivary gland or duct,26.11
75200,27.24,"Biopsy of mouth, unspecified structure",27.24
75228,35.1,Open heart valvuloplasty without replacement,35.1
75229,35.10,"Open heart valvuloplasty without replacement, unspecified valve",35.10
75392,07.92,Other incision of thymus,07.92
75393,07.95,Thoracoscopic incision of thymus,07.95
75443,96.21,Dilation of frontonasal duct,96.21
75539,44.12,Gastroscopy through artificial stoma,44.12
75570,45.43,Endoscopic destruction of other lesion or tissue of large intestine,45.43
75657,27.1,Incision of palate,27.1
75794,45.02,Other incision of small intestine,45.02
75930,44.38,Laparoscopic gastroenterostomy,44.38
76020,44.41,Suture of gastric ulcer site,44.41
76041,44.42,Suture of duodenal ulcer site,44.42
76095,76.3,Partial ostectomy of facial bone,76.3
76096,76.39,Partial ostectomy of other facial bone,76.39
76148,56.1,Ureteral meatotomy,56.1
76161,76.74,Open reduction of maxillary fracture,76.74
76183,76.73,Closed reduction of maxillary fracture,76.73
76206,76.76,Open reduction of mandibular fracture,76.76
76682,17.32,Laparoscopic cecectomy,17.32
76683,45.72,Open and other cecectomy,45.72
76730,17.34,Laparoscopic resection of transverse colon,17.34
77168,68.6,Radical abdominal hysterectomy,68.6
77169,68.69,Other and unspecified radical abdominal hysterectomy,68.69
77224,31.44,Closed [endoscopic] biopsy of trachea,31.44
77297,55.82,Closure of nephrostomy and pyelostomy,55.82
77413,44.31,High gastric bypass,44.31
