,concept_code_y,concept_name_y,icd
2302,0N5B4ZZ,"Destruction of Nasal Bone, Percutaneous Endoscopic Approach",0N5B4ZZ
2303,0N5R0ZZ,"Destruction of Maxilla, Open Approach",0N5R0ZZ
2304,0N5R3ZZ,"Destruction of Maxilla, Percutaneous Approach",0N5R3ZZ
2305,0N5R4ZZ,"Destruction of Maxilla, Percutaneous Endoscopic Approach",0N5R4ZZ
2306,0N5T0ZZ,"Destruction of Right Mandible, Open Approach",0N5T0ZZ
2307,0N5T3ZZ,"Destruction of Right Mandible, Percutaneous Approach",0N5T3ZZ
2308,0N5T4ZZ,"Destruction of Right Mandible, Percutaneous Endoscopic Approach",0N5T4ZZ
2309,0N5V0ZZ,"Destruction of Left Mandible, Open Approach",0N5V0ZZ
2310,0N5V3ZZ,"Destruction of Left Mandible, Percutaneous Approach",0N5V3ZZ
2311,0N5V4ZZ,"Destruction of Left Mandible, Percutaneous Endoscopic Approach",0N5V4ZZ
2312,DPY27ZZ,Contact Radiation of Maxilla,DPY27ZZ
2313,DPY37ZZ,Contact Radiation of Mandible,DPY37ZZ
2342,09BP0ZX,"Excision of Accessory Sinus, Open Approach, Diagnostic",09BP0ZX
2343,09BP0ZZ,"Excision of Accessory Sinus, Open Approach",09BP0ZZ
2344,09BP3ZX,"Excision of Accessory Sinus, Percutaneous Approach, Diagnostic",09BP3ZX
2345,09BP3ZZ,"Excision of Accessory Sinus, Percutaneous Approach",09BP3ZZ
2346,09BP4ZX,"Excision of Accessory Sinus, Percutaneous Endoscopic Approach, Diagnostic",09BP4ZX
2347,09BP4ZZ,"Excision of Accessory Sinus, Percutaneous Endoscopic Approach",09BP4ZZ
2348,09TP0ZZ,"Resection of Accessory Sinus, Open Approach",09TP0ZZ
2349,09TP4ZZ,"Resection of Accessory Sinus, Percutaneous Endoscopic Approach",09TP4ZZ
2364,09BP8ZX,"Excision of Accessory Sinus, Via Natural or Artificial Opening Endoscopic, Diagnostic",09BP8ZX
2365,09BP8ZZ,"Excision of Accessory Sinus, Via Natural or Artificial Opening Endoscopic",09BP8ZZ
2366,09TP8ZZ,"Resection of Accessory Sinus, Via Natural or Artificial Opening Endoscopic",09TP8ZZ
2368,D917B6Z,Low Dose Rate (LDR) Brachytherapy of Sinuses using Cesium 131 (Cs-131),D917B6Z
2369,D917BB1,"Low Dose Rate (LDR) Brachytherapy of Sinuses using Palladium 103 (Pd-103), Unidirectional Source",D917BB1
2372,095P0ZZ,"Destruction of Accessory Sinus, Open Approach",095P0ZZ
2373,095P3ZZ,"Destruction of Accessory Sinus, Percutaneous Approach",095P3ZZ
2374,095P4ZZ,"Destruction of Accessory Sinus, Percutaneous Endoscopic Approach",095P4ZZ
2375,095Q0ZZ,"Destruction of Right Maxillary Sinus, Open Approach",095Q0ZZ
2376,095Q3ZZ,"Destruction of Right Maxillary Sinus, Percutaneous Approach",095Q3ZZ
2377,095Q4ZZ,"Destruction of Right Maxillary Sinus, Percutaneous Endoscopic Approach",095Q4ZZ
2378,095R0ZZ,"Destruction of Left Maxillary Sinus, Open Approach",095R0ZZ
2379,095R3ZZ,"Destruction of Left Maxillary Sinus, Percutaneous Approach",095R3ZZ
2380,095R4ZZ,"Destruction of Left Maxillary Sinus, Percutaneous Endoscopic Approach",095R4ZZ
2381,095S0ZZ,"Destruction of Right Frontal Sinus, Open Approach",095S0ZZ
2382,095S3ZZ,"Destruction of Right Frontal Sinus, Percutaneous Approach",095S3ZZ
2383,095S4ZZ,"Destruction of Right Frontal Sinus, Percutaneous Endoscopic Approach",095S4ZZ
2384,095T0ZZ,"Destruction of Left Frontal Sinus, Open Approach",095T0ZZ
2385,095T3ZZ,"Destruction of Left Frontal Sinus, Percutaneous Approach",095T3ZZ
2386,095T4ZZ,"Destruction of Left Frontal Sinus, Percutaneous Endoscopic Approach",095T4ZZ
2387,095U0ZZ,"Destruction of Right Ethmoid Sinus, Open Approach",095U0ZZ
2388,095U3ZZ,"Destruction of Right Ethmoid Sinus, Percutaneous Approach",095U3ZZ
2389,095U4ZZ,"Destruction of Right Ethmoid Sinus, Percutaneous Endoscopic Approach",095U4ZZ
2390,095V0ZZ,"Destruction of Left Ethmoid Sinus, Open Approach",095V0ZZ
2391,095V3ZZ,"Destruction of Left Ethmoid Sinus, Percutaneous Approach",095V3ZZ
2392,095V4ZZ,"Destruction of Left Ethmoid Sinus, Percutaneous Endoscopic Approach",095V4ZZ
2393,095W0ZZ,"Destruction of Right Sphenoid Sinus, Open Approach",095W0ZZ
2394,095W3ZZ,"Destruction of Right Sphenoid Sinus, Percutaneous Approach",095W3ZZ
2395,095W4ZZ,"Destruction of Right Sphenoid Sinus, Percutaneous Endoscopic Approach",095W4ZZ
2396,095X0ZZ,"Destruction of Left Sphenoid Sinus, Open Approach",095X0ZZ
2397,095X3ZZ,"Destruction of Left Sphenoid Sinus, Percutaneous Approach",095X3ZZ
2398,095X4ZZ,"Destruction of Left Sphenoid Sinus, Percutaneous Endoscopic Approach",095X4ZZ
2399,D91797Z,High Dose Rate (HDR) Brachytherapy of Sinuses using Cesium 137 (Cs-137),D91797Z
2400,D91798Z,High Dose Rate (HDR) Brachytherapy of Sinuses using Iridium 192 (Ir-192),D91798Z
2401,D91799Z,High Dose Rate (HDR) Brachytherapy of Sinuses using Iodine 125 (I-125),D91799Z
2402,D9179BZ,High Dose Rate (HDR) Brachytherapy of Sinuses using Palladium 103 (Pd-103),D9179BZ
2403,D9179CZ,High Dose Rate (HDR) Brachytherapy of Sinuses using Californium 252 (Cf-252),D9179CZ
2404,D9179YZ,High Dose Rate (HDR) Brachytherapy of Sinuses using Other Isotope,D9179YZ
2405,D917B7Z,Low Dose Rate (LDR) Brachytherapy of Sinuses using Cesium 137 (Cs-137),D917B7Z
2406,D917B8Z,Low Dose Rate (LDR) Brachytherapy of Sinuses using Iridium 192 (Ir-192),D917B8Z
2407,D917B9Z,Low Dose Rate (LDR) Brachytherapy of Sinuses using Iodine 125 (I-125),D917B9Z
2408,D917BBZ,Low Dose Rate (LDR) Brachytherapy of Sinuses using Palladium 103 (Pd-103),D917BBZ
2409,D917BCZ,Low Dose Rate (LDR) Brachytherapy of Sinuses using Californium 252 (Cf-252),D917BCZ
2410,D917BYZ,Low Dose Rate (LDR) Brachytherapy of Sinuses using Other Isotope,D917BYZ
2411,D9Y77ZZ,Contact Radiation of Sinuses,D9Y77ZZ
2421,095P8ZZ,"Destruction of Accessory Sinus, Via Natural or Artificial Opening Endoscopic",095P8ZZ
2422,095Q8ZZ,"Destruction of Right Maxillary Sinus, Via Natural or Artificial Opening Endoscopic",095Q8ZZ
2423,095R8ZZ,"Destruction of Left Maxillary Sinus, Via Natural or Artificial Opening Endoscopic",095R8ZZ
2424,095S8ZZ,"Destruction of Right Frontal Sinus, Via Natural or Artificial Opening Endoscopic",095S8ZZ
2425,095T8ZZ,"Destruction of Left Frontal Sinus, Via Natural or Artificial Opening Endoscopic",095T8ZZ
2426,095U8ZZ,"Destruction of Right Ethmoid Sinus, Via Natural or Artificial Opening Endoscopic",095U8ZZ
2427,095V8ZZ,"Destruction of Left Ethmoid Sinus, Via Natural or Artificial Opening Endoscopic",095V8ZZ
2428,095W8ZZ,"Destruction of Right Sphenoid Sinus, Via Natural or Artificial Opening Endoscopic",095W8ZZ
2429,095X8ZZ,"Destruction of Left Sphenoid Sinus, Via Natural or Artificial Opening Endoscopic",095X8ZZ
2465,D91FB6Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Cesium 131 (Cs-131),D91FB6Z
2466,D91FBB1,"Low Dose Rate (LDR) Brachytherapy of Oropharynx using Palladium 103 (Pd-103), Unidirectional Source",D91FBB1
2469,0C5M0ZZ,"Destruction of Pharynx, Open Approach",0C5M0ZZ
2470,0C5M3ZZ,"Destruction of Pharynx, Percutaneous Approach",0C5M3ZZ
2471,0C5M4ZZ,"Destruction of Pharynx, Percutaneous Endoscopic Approach",0C5M4ZZ
2472,0C5M7ZZ,"Destruction of Pharynx, Via Natural or Artificial Opening",0C5M7ZZ
2473,0C5M8ZZ,"Destruction of Pharynx, Via Natural or Artificial Opening Endoscopic",0C5M8ZZ
2474,D91F97Z,High Dose Rate (HDR) Brachytherapy of Oropharynx using Cesium 137 (Cs-137),D91F97Z
2475,D91F98Z,High Dose Rate (HDR) Brachytherapy of Oropharynx using Iridium 192 (Ir-192),D91F98Z
2476,D91F99Z,High Dose Rate (HDR) Brachytherapy of Oropharynx using Iodine 125 (I-125),D91F99Z
2477,D91F9BZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Palladium 103 (Pd-103),D91F9BZ
2478,D91F9CZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Californium 252 (Cf-252),D91F9CZ
2479,D91F9YZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Other Isotope,D91F9YZ
2480,D91FB7Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Cesium 137 (Cs-137),D91FB7Z
2481,D91FB8Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Iridium 192 (Ir-192),D91FB8Z
2482,D91FB9Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Iodine 125 (I-125),D91FB9Z
2483,D91FBBZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Palladium 103 (Pd-103),D91FBBZ
2484,D91FBCZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Californium 252 (Cf-252),D91FBCZ
2485,D91FBYZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Other Isotope,D91FBYZ
2486,D9YF7ZZ,Contact Radiation of Oropharynx,D9YF7ZZ
2513,DD10B6Z,Low Dose Rate (LDR) Brachytherapy of Esophagus using Cesium 131 (Cs-131),DD10B6Z
2514,DD10BB1,"Low Dose Rate (LDR) Brachytherapy of Esophagus using Palladium 103 (Pd-103), Unidirectional Source",DD10BB1
2517,0D510ZZ,"Destruction of Upper Esophagus, Open Approach",0D510ZZ
2518,0D513ZZ,"Destruction of Upper Esophagus, Percutaneous Approach",0D513ZZ
2519,0D514ZZ,"Destruction of Upper Esophagus, Percutaneous Endoscopic Approach",0D514ZZ
2520,0D517ZZ,"Destruction of Upper Esophagus, Via Natural or Artificial Opening",0D517ZZ
2521,0D518ZZ,"Destruction of Upper Esophagus, Via Natural or Artificial Opening Endoscopic",0D518ZZ
2522,0D520ZZ,"Destruction of Middle Esophagus, Open Approach",0D520ZZ
2523,0D523ZZ,"Destruction of Middle Esophagus, Percutaneous Approach",0D523ZZ
2524,0D524ZZ,"Destruction of Middle Esophagus, Percutaneous Endoscopic Approach",0D524ZZ
2525,0D527ZZ,"Destruction of Middle Esophagus, Via Natural or Artificial Opening",0D527ZZ
2526,0D528ZZ,"Destruction of Middle Esophagus, Via Natural or Artificial Opening Endoscopic",0D528ZZ
2527,0D530ZZ,"Destruction of Lower Esophagus, Open Approach",0D530ZZ
2528,0D533ZZ,"Destruction of Lower Esophagus, Percutaneous Approach",0D533ZZ
2529,0D534ZZ,"Destruction of Lower Esophagus, Percutaneous Endoscopic Approach",0D534ZZ
2530,0D537ZZ,"Destruction of Lower Esophagus, Via Natural or Artificial Opening",0D537ZZ
2531,0D538ZZ,"Destruction of Lower Esophagus, Via Natural or Artificial Opening Endoscopic",0D538ZZ
2532,0D540ZZ,"Destruction of Esophagogastric Junction, Open Approach",0D540ZZ
2533,0D543ZZ,"Destruction of Esophagogastric Junction, Percutaneous Approach",0D543ZZ
2534,0D544ZZ,"Destruction of Esophagogastric Junction, Percutaneous Endoscopic Approach",0D544ZZ
2535,0D547ZZ,"Destruction of Esophagogastric Junction, Via Natural or Artificial Opening",0D547ZZ
2536,0D548ZZ,"Destruction of Esophagogastric Junction, Via Natural or Artificial Opening Endoscopic",0D548ZZ
2537,0D550ZZ,"Destruction of Esophagus, Open Approach",0D550ZZ
2538,0D553ZZ,"Destruction of Esophagus, Percutaneous Approach",0D553ZZ
2539,0D554ZZ,"Destruction of Esophagus, Percutaneous Endoscopic Approach",0D554ZZ
2540,0D557ZZ,"Destruction of Esophagus, Via Natural or Artificial Opening",0D557ZZ
2541,0D558ZZ,"Destruction of Esophagus, Via Natural or Artificial Opening Endoscopic",0D558ZZ
2542,0DF50ZZ,"Fragmentation in Esophagus, Open Approach",0DF50ZZ
2543,0DF53ZZ,"Fragmentation in Esophagus, Percutaneous Approach",0DF53ZZ
2544,0DF54ZZ,"Fragmentation in Esophagus, Percutaneous Endoscopic Approach",0DF54ZZ
2545,0DF57ZZ,"Fragmentation in Esophagus, Via Natural or Artificial Opening",0DF57ZZ
2546,0DF58ZZ,"Fragmentation in Esophagus, Via Natural or Artificial Opening Endoscopic",0DF58ZZ
2547,0DF5XZZ,"Fragmentation in Esophagus, External Approach",0DF5XZZ
2548,DD1097Z,High Dose Rate (HDR) Brachytherapy of Esophagus using Cesium 137 (Cs-137),DD1097Z
2549,DD1098Z,High Dose Rate (HDR) Brachytherapy of Esophagus using Iridium 192 (Ir-192),DD1098Z
2550,DD1099Z,High Dose Rate (HDR) Brachytherapy of Esophagus using Iodine 125 (I-125),DD1099Z
2551,DD109BZ,High Dose Rate (HDR) Brachytherapy of Esophagus using Palladium 103 (Pd-103),DD109BZ
2552,DD109CZ,High Dose Rate (HDR) Brachytherapy of Esophagus using Californium 252 (Cf-252),DD109CZ
2553,DD109YZ,High Dose Rate (HDR) Brachytherapy of Esophagus using Other Isotope,DD109YZ
2554,DD10B7Z,Low Dose Rate (LDR) Brachytherapy of Esophagus using Cesium 137 (Cs-137),DD10B7Z
2555,DD10B8Z,Low Dose Rate (LDR) Brachytherapy of Esophagus using Iridium 192 (Ir-192),DD10B8Z
2556,DD10B9Z,Low Dose Rate (LDR) Brachytherapy of Esophagus using Iodine 125 (I-125),DD10B9Z
2557,DD10BBZ,Low Dose Rate (LDR) Brachytherapy of Esophagus using Palladium 103 (Pd-103),DD10BBZ
2558,DD10BCZ,Low Dose Rate (LDR) Brachytherapy of Esophagus using Californium 252 (Cf-252),DD10BCZ
2559,DD10BYZ,Low Dose Rate (LDR) Brachytherapy of Esophagus using Other Isotope,DD10BYZ
2560,DDY07ZZ,Contact Radiation of Esophagus,DDY07ZZ
2591,0DB80ZX,"Excision of Small Intestine, Open Approach, Diagnostic",0DB80ZX
2592,0DB83ZX,"Excision of Small Intestine, Percutaneous Approach, Diagnostic",0DB83ZX
2593,0DB87ZX,"Excision of Small Intestine, Via Natural or Artificial Opening, Diagnostic",0DB87ZX
2594,0DB88ZX,"Excision of Small Intestine, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DB88ZX
2595,0DB88ZZ,"Excision of Small Intestine, Via Natural or Artificial Opening Endoscopic",0DB88ZZ
2627,0DBE4ZX,"Excision of Large Intestine, Percutaneous Endoscopic Approach, Diagnostic",0DBE4ZX
2628,0DBE4ZZ,"Excision of Large Intestine, Percutaneous Endoscopic Approach",0DBE4ZZ
2629,0DBE8ZX,"Excision of Large Intestine, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBE8ZX
2630,0DBE8ZZ,"Excision of Large Intestine, Via Natural or Artificial Opening Endoscopic",0DBE8ZZ
2631,0DBF4ZX,"Excision of Right Large Intestine, Percutaneous Endoscopic Approach, Diagnostic",0DBF4ZX
2632,0DBF4ZZ,"Excision of Right Large Intestine, Percutaneous Endoscopic Approach",0DBF4ZZ
2633,0DBF8ZX,"Excision of Right Large Intestine, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBF8ZX
2634,0DBF8ZZ,"Excision of Right Large Intestine, Via Natural or Artificial Opening Endoscopic",0DBF8ZZ
2635,0DBG4ZX,"Excision of Left Large Intestine, Percutaneous Endoscopic Approach, Diagnostic",0DBG4ZX
2636,0DBG4ZZ,"Excision of Left Large Intestine, Percutaneous Endoscopic Approach",0DBG4ZZ
2637,0DBG8ZX,"Excision of Left Large Intestine, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBG8ZX
2638,0DBG8ZZ,"Excision of Left Large Intestine, Via Natural or Artificial Opening Endoscopic",0DBG8ZZ
2639,0DBGFZZ,"Excision of Left Large Intestine, Via Natural or Artificial Opening With Percutaneous Endoscopic Assistance",0DBGFZZ
2642,0DBE0ZX,"Excision of Large Intestine, Open Approach, Diagnostic",0DBE0ZX
2643,0DBE0ZZ,"Excision of Large Intestine, Open Approach",0DBE0ZZ
2644,0DBE3ZX,"Excision of Large Intestine, Percutaneous Approach, Diagnostic",0DBE3ZX
2645,0DBE3ZZ,"Excision of Large Intestine, Percutaneous Approach",0DBE3ZZ
2646,0DBE7ZX,"Excision of Large Intestine, Via Natural or Artificial Opening, Diagnostic",0DBE7ZX
2647,0DBE7ZZ,"Excision of Large Intestine, Via Natural or Artificial Opening",0DBE7ZZ
2648,0DBF0ZX,"Excision of Right Large Intestine, Open Approach, Diagnostic",0DBF0ZX
2649,0DBF0ZZ,"Excision of Right Large Intestine, Open Approach",0DBF0ZZ
2650,0DBF3ZX,"Excision of Right Large Intestine, Percutaneous Approach, Diagnostic",0DBF3ZX
2651,0DBF3ZZ,"Excision of Right Large Intestine, Percutaneous Approach",0DBF3ZZ
2652,0DBF7ZX,"Excision of Right Large Intestine, Via Natural or Artificial Opening, Diagnostic",0DBF7ZX
2653,0DBF7ZZ,"Excision of Right Large Intestine, Via Natural or Artificial Opening",0DBF7ZZ
2654,0DBG0ZX,"Excision of Left Large Intestine, Open Approach, Diagnostic",0DBG0ZX
2655,0DBG0ZZ,"Excision of Left Large Intestine, Open Approach",0DBG0ZZ
2656,0DBG3ZX,"Excision of Left Large Intestine, Percutaneous Approach, Diagnostic",0DBG3ZX
2657,0DBG3ZZ,"Excision of Left Large Intestine, Percutaneous Approach",0DBG3ZZ
2658,0DBG7ZX,"Excision of Left Large Intestine, Via Natural or Artificial Opening, Diagnostic",0DBG7ZX
2659,0DBG7ZZ,"Excision of Left Large Intestine, Via Natural or Artificial Opening",0DBG7ZZ
2714,0FB00ZX,"Excision of Liver, Open Approach, Diagnostic",0FB00ZX
2715,0FB00ZZ,"Excision of Liver, Open Approach",0FB00ZZ
2716,0FB03ZX,"Excision of Liver, Percutaneous Approach, Diagnostic",0FB03ZX
2717,0FB03ZZ,"Excision of Liver, Percutaneous Approach",0FB03ZZ
2718,0FB04ZX,"Excision of Liver, Percutaneous Endoscopic Approach, Diagnostic",0FB04ZX
2719,0FB04ZZ,"Excision of Liver, Percutaneous Endoscopic Approach",0FB04ZZ
2855,0TB00ZX,"Excision of Right Kidney, Open Approach, Diagnostic",0TB00ZX
2856,0TB00ZZ,"Excision of Right Kidney, Open Approach",0TB00ZZ
2857,0TB03ZX,"Excision of Right Kidney, Percutaneous Approach, Diagnostic",0TB03ZX
2858,0TB03ZZ,"Excision of Right Kidney, Percutaneous Approach",0TB03ZZ
2859,0TB04ZX,"Excision of Right Kidney, Percutaneous Endoscopic Approach, Diagnostic",0TB04ZX
2860,0TB04ZZ,"Excision of Right Kidney, Percutaneous Endoscopic Approach",0TB04ZZ
2861,0TB07ZX,"Excision of Right Kidney, Via Natural or Artificial Opening, Diagnostic",0TB07ZX
2862,0TB07ZZ,"Excision of Right Kidney, Via Natural or Artificial Opening",0TB07ZZ
2863,0TB08ZX,"Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB08ZX
2864,0TB08ZZ,"Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic",0TB08ZZ
2865,0TB10ZX,"Excision of Left Kidney, Open Approach, Diagnostic",0TB10ZX
2866,0TB10ZZ,"Excision of Left Kidney, Open Approach",0TB10ZZ
2867,0TB13ZX,"Excision of Left Kidney, Percutaneous Approach, Diagnostic",0TB13ZX
2868,0TB13ZZ,"Excision of Left Kidney, Percutaneous Approach",0TB13ZZ
2869,0TB14ZX,"Excision of Left Kidney, Percutaneous Endoscopic Approach, Diagnostic",0TB14ZX
2870,0TB14ZZ,"Excision of Left Kidney, Percutaneous Endoscopic Approach",0TB14ZZ
2871,0TB17ZX,"Excision of Left Kidney, Via Natural or Artificial Opening, Diagnostic",0TB17ZX
2872,0TB17ZZ,"Excision of Left Kidney, Via Natural or Artificial Opening",0TB17ZZ
2873,0TB18ZX,"Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB18ZX
2874,0TB18ZZ,"Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic",0TB18ZZ
2917,DT10B6Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Cesium 131 (Cs-131),DT10B6Z
2918,DT10BB1,"Low Dose Rate (LDR) Brachytherapy of Kidney using Palladium 103 (Pd-103), Unidirectional Source",DT10BB1
2924,0T503ZZ,"Destruction of Right Kidney, Percutaneous Approach",0T503ZZ
2925,0T504ZZ,"Destruction of Right Kidney, Percutaneous Endoscopic Approach",0T504ZZ
2926,0T507ZZ,"Destruction of Right Kidney, Via Natural or Artificial Opening",0T507ZZ
2927,0T508ZZ,"Destruction of Right Kidney, Via Natural or Artificial Opening Endoscopic",0T508ZZ
2928,0T513ZZ,"Destruction of Left Kidney, Percutaneous Approach",0T513ZZ
2929,0T514ZZ,"Destruction of Left Kidney, Percutaneous Endoscopic Approach",0T514ZZ
2930,0T517ZZ,"Destruction of Left Kidney, Via Natural or Artificial Opening",0T517ZZ
2931,0T518ZZ,"Destruction of Left Kidney, Via Natural or Artificial Opening Endoscopic",0T518ZZ
2932,0T533ZZ,"Destruction of Right Kidney Pelvis, Percutaneous Approach",0T533ZZ
2933,0T534ZZ,"Destruction of Right Kidney Pelvis, Percutaneous Endoscopic Approach",0T534ZZ
2934,0T537ZZ,"Destruction of Right Kidney Pelvis, Via Natural or Artificial Opening",0T537ZZ
2935,0T538ZZ,"Destruction of Right Kidney Pelvis, Via Natural or Artificial Opening Endoscopic",0T538ZZ
2936,0T543ZZ,"Destruction of Left Kidney Pelvis, Percutaneous Approach",0T543ZZ
2937,0T544ZZ,"Destruction of Left Kidney Pelvis, Percutaneous Endoscopic Approach",0T544ZZ
2938,0T547ZZ,"Destruction of Left Kidney Pelvis, Via Natural or Artificial Opening",0T547ZZ
2939,0T548ZZ,"Destruction of Left Kidney Pelvis, Via Natural or Artificial Opening Endoscopic",0T548ZZ
