,concept_code_y,concept_name_y,icd
2516,08BC3ZX,"Excision of Right Iris, Percutaneous Approach, Diagnostic",08BC3ZX
2517,08BD3ZX,"Excision of Left Iris, Percutaneous Approach, Diagnostic",08BD3ZX
2869,08Q8XZZ,"Repair Right Cornea, External Approach",08Q8XZZ
2870,08Q9XZZ,"Repair Left Cornea, External Approach",08Q9XZZ
2926,08QC3ZZ,"Repair Right Iris, Percutaneous Approach",08QC3ZZ
2927,08QD3ZZ,"Repair Left Iris, Percutaneous Approach",08QD3ZZ
3022,08BSXZX,"Excision of Right Conjunctiva, External Approach, Diagnostic",08BSXZX
3023,08BTXZX,"Excision of Left Conjunctiva, External Approach, Diagnostic",08BTXZX
3070,08QA0ZZ,"Repair Right Choroid, Open Approach",08QA0ZZ
3071,08QA3ZZ,"Repair Right Choroid, Percutaneous Approach",08QA3ZZ
3072,08QB0ZZ,"Repair Left Choroid, Open Approach",08QB0ZZ
3073,08QB3ZZ,"Repair Left Choroid, Percutaneous Approach",08QB3ZZ
3492,085E3ZZ,"Destruction of Right Retina, Percutaneous Approach",085E3ZZ
3493,085F3ZZ,"Destruction of Left Retina, Percutaneous Approach",085F3ZZ
3494,085G3ZZ,"Destruction of Right Retinal Vessel, Percutaneous Approach",085G3ZZ
3495,085H3ZZ,"Destruction of Left Retinal Vessel, Percutaneous Approach",085H3ZZ
3764,08TC3ZZ,"Resection of Right Iris, Percutaneous Approach",08TC3ZZ
3765,08TD3ZZ,"Resection of Left Iris, Percutaneous Approach",08TD3ZZ
3767,08BC3ZZ,"Excision of Right Iris, Percutaneous Approach",08BC3ZZ
3769,08BD3ZZ,"Excision of Left Iris, Percutaneous Approach",08BD3ZZ
3866,08543ZZ,"Destruction of Right Vitreous, Percutaneous Approach",08543ZZ
3867,08553ZZ,"Destruction of Left Vitreous, Percutaneous Approach",08553ZZ
3870,08F43ZZ,"Fragmentation in Right Vitreous, Percutaneous Approach",08F43ZZ
3871,08F4XZZ,"Fragmentation in Right Vitreous, External Approach",08F4XZZ
3872,08F53ZZ,"Fragmentation in Left Vitreous, Percutaneous Approach",08F53ZZ
3873,08F5XZZ,"Fragmentation in Left Vitreous, External Approach",08F5XZZ
5094,08BSXZZ,"Excision of Right Conjunctiva, External Approach",08BSXZZ
5096,08BTXZZ,"Excision of Left Conjunctiva, External Approach",08BTXZZ
5540,0856XZZ,"Destruction of Right Sclera, External Approach",0856XZZ
5541,0857XZZ,"Destruction of Left Sclera, External Approach",0857XZZ
5847,08D8XZX,"Extraction of Right Cornea, External Approach, Diagnostic",08D8XZX
5848,08D9XZX,"Extraction of Left Cornea, External Approach, Diagnostic",08D9XZX
5902,085J3ZZ,"Destruction of Right Lens, Percutaneous Approach",085J3ZZ
5903,085K3ZZ,"Destruction of Left Lens, Percutaneous Approach",085K3ZZ
5921,08QE3ZZ,"Repair Right Retina, Percutaneous Approach",08QE3ZZ
5922,08QF3ZZ,"Repair Left Retina, Percutaneous Approach",08QF3ZZ
5923,08QG3ZZ,"Repair Right Retinal Vessel, Percutaneous Approach",08QG3ZZ
5924,08QH3ZZ,"Repair Left Retinal Vessel, Percutaneous Approach",08QH3ZZ
6552,0858XZZ,"Destruction of Right Cornea, External Approach",0858XZZ
6553,0859XZZ,"Destruction of Left Cornea, External Approach",0859XZZ
6822,08QJ3ZZ,"Repair Right Lens, Percutaneous Approach",08QJ3ZZ
6823,08QK3ZZ,"Repair Left Lens, Percutaneous Approach",08QK3ZZ
6935,08123J4,"Bypass Right Anterior Chamber to Sclera with Synthetic Substitute, Percutaneous Approach",08123J4
6936,08123K4,"Bypass Right Anterior Chamber to Sclera with Nonautologous Tissue Substitute, Percutaneous Approach",08123K4
6937,08123Z4,"Bypass Right Anterior Chamber to Sclera, Percutaneous Approach",08123Z4
6938,08133J4,"Bypass Left Anterior Chamber to Sclera with Synthetic Substitute, Percutaneous Approach",08133J4
6939,08133K4,"Bypass Left Anterior Chamber to Sclera with Nonautologous Tissue Substitute, Percutaneous Approach",08133K4
6940,08133Z4,"Bypass Left Anterior Chamber to Sclera, Percutaneous Approach",08133Z4
6941,08Q6XZZ,"Repair Right Sclera, External Approach",08Q6XZZ
6942,08Q7XZZ,"Repair Left Sclera, External Approach",08Q7XZZ
7018,085C3ZZ,"Destruction of Right Iris, Percutaneous Approach",085C3ZZ
7019,085D3ZZ,"Destruction of Left Iris, Percutaneous Approach",085D3ZZ
7050,08DJ3ZZ,"Extraction of Right Lens, Percutaneous Approach",08DJ3ZZ
7051,08DK3ZZ,"Extraction of Left Lens, Percutaneous Approach",08DK3ZZ
7161,08C43ZZ,"Extirpation of Matter from Right Vitreous, Percutaneous Approach",08C43ZZ
7162,08C4XZZ,"Extirpation of Matter from Right Vitreous, External Approach",08C4XZZ
7163,08C53ZZ,"Extirpation of Matter from Left Vitreous, Percutaneous Approach",08C53ZZ
7164,08C5XZZ,"Extirpation of Matter from Left Vitreous, External Approach",08C5XZZ
7237,08QSXZZ,"Repair Right Conjunctiva, External Approach",08QSXZZ
7238,08QTXZZ,"Repair Left Conjunctiva, External Approach",08QTXZZ
7449,08523ZZ,"Destruction of Right Anterior Chamber, Percutaneous Approach",08523ZZ
7450,08533ZZ,"Destruction of Left Anterior Chamber, Percutaneous Approach",08533ZZ
7709,02K83ZZ,"Map Conduction Mechanism, Percutaneous Approach",02K83ZZ
7710,0DBK0ZX,"Excision of Ascending Colon, Open Approach, Diagnostic",0DBK0ZX
7711,0DBK3ZX,"Excision of Ascending Colon, Percutaneous Approach, Diagnostic",0DBK3ZX
7712,0DBK4ZX,"Excision of Ascending Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBK4ZX
7713,0DBK7ZX,"Excision of Ascending Colon, Via Natural or Artificial Opening, Diagnostic",0DBK7ZX
7714,0DBK8ZX,"Excision of Ascending Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBK8ZX
7715,0DBL0ZX,"Excision of Transverse Colon, Open Approach, Diagnostic",0DBL0ZX
7716,0DBL3ZX,"Excision of Transverse Colon, Percutaneous Approach, Diagnostic",0DBL3ZX
7717,0DBL4ZX,"Excision of Transverse Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBL4ZX
7718,0DBL7ZX,"Excision of Transverse Colon, Via Natural or Artificial Opening, Diagnostic",0DBL7ZX
7719,0DBL8ZX,"Excision of Transverse Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBL8ZX
7720,0DBM0ZX,"Excision of Descending Colon, Open Approach, Diagnostic",0DBM0ZX
7721,0DBM3ZX,"Excision of Descending Colon, Percutaneous Approach, Diagnostic",0DBM3ZX
7722,0DBM4ZX,"Excision of Descending Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBM4ZX
7723,0DBM7ZX,"Excision of Descending Colon, Via Natural or Artificial Opening, Diagnostic",0DBM7ZX
7724,0DBM8ZX,"Excision of Descending Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBM8ZX
7725,0DBN0ZX,"Excision of Sigmoid Colon, Open Approach, Diagnostic",0DBN0ZX
7726,0DBN3ZX,"Excision of Sigmoid Colon, Percutaneous Approach, Diagnostic",0DBN3ZX
7727,0DBN4ZX,"Excision of Sigmoid Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBN4ZX
7728,0DBN7ZX,"Excision of Sigmoid Colon, Via Natural or Artificial Opening, Diagnostic",0DBN7ZX
7729,0DBN8ZX,"Excision of Sigmoid Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBN8ZX
7743,085A0ZZ,"Destruction of Right Choroid, Open Approach",085A0ZZ
7744,085A3ZZ,"Destruction of Right Choroid, Percutaneous Approach",085A3ZZ
7745,085B0ZZ,"Destruction of Left Choroid, Open Approach",085B0ZZ
7746,085B3ZZ,"Destruction of Left Choroid, Percutaneous Approach",085B3ZZ
