,concept_code_y,concept_name_y,opcs
19241,A25,Intracranial transection of cranial nerve,A25
19251,A25.1,Intracranial transection of optic nerve (ii),A251
19261,A25.2,Intracranial transection of oculomotor nerve (iii),A252
19290,A25.3,Intracranial transection of trigeminal nerve (v),A253
19300,A25.4,Intracranial transection of facial nerve (vii),A254
19310,A25.5,Intracranial transection of acoustic nerve (viii),A255
19320,A25.6,Intracranial transection of glossopharyngeal nerve (ix),A256
19329,A25.7,Intracranial transection of vagus nerve (x),A257
19356,A26.5,Intracranial destruction of acoustic nerve (viii),A265
19364,A26.6,Intracranial destruction of glossopharyngeal nerve (ix),A266
19375,A29.1,Excision of lesion of optic nerve (ii),A291
19386,A29.2,Excision of lesion of oculomotor nerve (iii),A292
19487,A29.3,Excision of lesion of trigeminal nerve (v),A293
19498,A29.4,Excision of lesion of facial nerve (vii),A294
19510,A29.5,Excision of lesion of acoustic nerve (viii),A295
19520,A29.6,Excision of lesion of glossopharyngeal nerve (ix),A296
19531,A29.7,Excision of lesion of vagus nerve (x),A297
19564,A30.1,Repair of optic nerve (ii),A301
19578,A30.2,Repair of oculomotor nerve (iii),A302
19617,A30.3,Repair of trigeminal nerve (v),A303
19634,A30.4,Repair of facial nerve (vii),A304
19647,A30.5,Repair of acoustic nerve (viii),A305
19659,A30.6,Repair of glossopharyngeal nerve (ix),A306
19672,A30.7,Repair of vagus nerve (x),A307
19712,A31.1,Intracranial stereotactic neurolysis of optic nerve (ii),A311
19724,A31.2,Intracranial stereotactic neurolysis of oculomotor nerve (iii),A312
19756,A31.3,Intracranial stereotactic neurolysis of trigeminal nerve (v),A313
19768,A31.4,Intracranial stereotactic neurolysis of facial nerve (vii),A314
19780,A31.5,Intracranial stereotactic neurolysis of acoustic nerve (viii),A315
19790,A31.6,Intracranial stereotactic neurolysis of glossopharyngeal nerve (ix),A316
19802,A31.7,Intracranial stereotactic neurolysis of vagus nerve (x),A317
19836,A32.1,Decompression of optic nerve (ii),A321
19847,A32.2,Decompression of oculomotor nerve (iii),A322
19879,A32.3,Decompression of trigeminal nerve (v),A323
19891,A32.5,Decompression of acoustic nerve (viii),A325
19901,A32.6,Decompression of glossopharyngeal nerve (ix),A326
19912,A32.7,Decompression of vagus nerve (x),A327
19955,A33.8,Other specified neurostimulation of cranial nerve,A338
19956,A33.9,Unspecified neurostimulation of cranial nerve,A339
19957,A33,Neurostimulation of cranial nerve,A33
19967,A34.1,Exploration of optic nerve (ii),A341
19979,A34.2,Exploration of oculomotor nerve (iii),A342
20010,A34.3,Exploration of trigeminal nerve (v),A343
20020,A34.4,Exploration of facial nerve (vii),A344
20031,A34.5,Exploration of acoustic nerve (viii),A345
20040,A34.6,Exploration of glossopharyngeal nerve (ix),A346
20050,A34.7,Exploration of vagus nerve (x),A347
20078,A36.3,Biopsy of lesion of cranial nerve,A363
20105,A38.8,Other specified extirpation of lesion of meninges of brain,A388
20106,A38.9,Unspecified extirpation of lesion of meninges of brain,A389
20107,A43.8,Other specified other extirpation of lesion of meninges of brain,A438
20108,A43.9,Unspecified other extirpation of lesion of meninges of brain,A439
20109,A38,Extirpation of lesion of meninges of brain,A38
20124,A38.1,Extirpation of lesion of meninges of cortex of brain,A381
20134,A38.2,Extirpation of lesion of meninges of sphenoidal ridge of cranium,A382
20143,A38.3,Extirpation of lesion of meninges of subfrontal region of brain,A383
20152,A38.4,Extirpation of lesion of meninges of parasagittal region of brain,A384
20162,A38.5,Extirpation of lesion of falx cerebri,A385
20171,A38.6,Extirpation of lesion of tentorium cerebelli,A386
20180,A39.2,Repair of dura of anterior fossa of cranium,A392
20188,A39.3,Repair of dura of middle fossa of cranium,A393
20196,A39.4,Repair of dura of posterior fossa of cranium,A394
20204,A39.5,Repair of dura of vault of cranium,A395
20234,A42.1,Creation of anastomosis of dura,A421
20252,A44.8,Other specified partial extirpation of spinal cord,A448
20253,A44.9,Unspecified partial extirpation of spinal cord,A449
20254,A44,Partial extirpation of spinal cord,A44
20263,A44.1,Chordectomy of spinal cord,A441
20276,A45.4,Open biopsy of lesion of spinal cord,A454
20287,A51.1,Extirpation of lesion of meninges of spinal cord,A511
20298,A53.1,Cerebrospinal syringostomy,A531
20309,A55.3,Spinal manometry,A553
20317,A57.4,Injection of destructive substance into spinal nerve root,A574
20327,A57.3,Radiofrequency controlled thermal destruction of spinal nerve root,A573
20337,A47.2,Radiofrequency controlled thermal destruction of spinothalamic tract,A472
20356,C46.1,Refractive keratoplasty,C461
20365,A59.1,Total sacrifice of peripheral nerve,A591
20374,A59.2,Partial sacrifice of peripheral nerve,A592
20394,A60.1,Enucleation of peripheral nerve,A601
20413,A60.4,Radiofrequency controlled thermal destruction of peripheral nerve,A604
20438,A61.2,Cryotherapy to lesion of peripheral nerve,A612
20451,A61.3,Radiotherapy to lesion of peripheral nerve,A613
20480,A62.3,Microsurgical graft to peripheral nerve NEC,A623
20481,A62.4,Primary microsurgical repair of peripheral nerve NEC,A624
20482,A62.5,Secondary microsurgical repair of peripheral nerve NEC,A625
20483,A62.6,Microsurgical graft to multiple peripheral nerves NEC,A626
20484,A62.7,Microsurgical repair of multiple peripheral nerves NEC,A627
20485,A62.8,Other specified microsurgical repair of peripheral nerve,A628
20486,A62.9,Unspecified microsurgical repair of peripheral nerve,A629
20487,A62,Microsurgical repair of peripheral nerve,A62
20498,A62.1,Primary microsurgical graft to peripheral nerve,A621
20506,A62.2,Secondary microsurgical graft to peripheral nerve,A622
20529,A64.1,Primary approximation of peripheral nerve,A641
20537,A64.3,Secondary repair of peripheral nerve and mobilisation of peripheral nerve,A643
20558,A65.8,Other specified release of entrapment of peripheral nerve at wrist,A658
20559,A65.9,Unspecified release of entrapment of peripheral nerve at wrist,A659
20560,A65,Release of entrapment of peripheral nerve at wrist,A65
20569,A65.2,Canal of Guyon release,A652
20607,A66.8,Other specified release of entrapment of peripheral nerve at ankle,A668
20608,A66.9,Unspecified release of entrapment of peripheral nerve at ankle,A669
20609,A66,Release of entrapment of peripheral nerve at ankle,A66
20620,A67.1,Cubital tunnel release,A671
20645,A69.1,Revision of neurolysis of peripheral nerve and transposition of peripheral nerve,A691
20646,A69.8,Other specified revision of release of peripheral nerve,A698
20647,A69.9,Unspecified revision of release of peripheral nerve,A699
20648,A69,Revision of release of peripheral nerve,A69
20681,A70.8,Other specified neurostimulation of peripheral nerve,A708
20682,A70.9,Unspecified neurostimulation of peripheral nerve,A709
20683,A70,Neurostimulation of peripheral nerve,A70
20693,A73.1,Biopsy of lesion of peripheral nerve,A731
20717,A76.1,Chemical destruction of cervical sympathetic nerve,A761
20732,A77.1,Cryotherapy to cervical sympathetic nerve,A771
20743,A78.1,Radiofrequency controlled thermal destruction of cervical sympathetic nerve,A781
20754,A76.3,Chemical destruction of lumbar sympathetic nerve,A763
20765,A77.3,Cryotherapy to lumbar sympathetic nerve,A773
20777,A78.3,Radiofrequency controlled thermal destruction of lumbar sympathetic nerve,A783
20794,A75.2,Excision of thoracic sympathetic nerve,A752
20805,A76.4,Chemical destruction of perivascular sympathetic nerve,A764
20813,A77.4,Cryotherapy to perivascular sympathetic nerve,A774
20823,A78.4,Radiofrequency controlled thermal destruction of perivascular sympathetic nerve,A784
20832,A76.5,Chemical destruction of splanchnic sympathetic nerve,A765
20845,A78.5,Radiofrequency controlled thermal destruction of splanchnic sympathetic nerve,A785
20854,B01.1,Transethmoidal hypophysectomy,B011
20863,B01.3,Trans-septal hypophysectomy,B013
20879,B01.4,Transcranial hypophysectomy,B014
20896,B01.2,Trans-sphenoidal hypophysectomy,B012
20909,B02.1,Cryotherapy to pituitary gland,B021
20925,B04.1,Excision of lesion of pituitary gland,B041
20934,B04.2,Biopsy of lesion of pituitary gland,B042
20946,B04.3,Decompression of pituitary gland,B043
20957,B04.4,Exploration of pituitary gland,B044
20978,B06.1,Excision of pineal gland,B061
21042,C01.2,Enucleation of eye,C012
21079,C02.2,Destruction of lesion of orbit,C022
21080,C02.8,Other specified extirpation of lesion of orbit,C028
21081,C02.9,Unspecified extirpation of lesion of orbit,C029
21111,C04.1,Revision of prosthetic replacement for orbit,C041
21121,C04.2,Revision of prosthetic replacement for eyeball,C042
21221,C06.1,Biopsy of lesion of orbit,C061
21230,C08.1,Transposition of ligament of orbit,C081
21249,C10.2,Hair bearing flap to eyebrow,C102
21258,C10.5,Incision of lesion of eyebrow,C105
21271,C11.1,Excision of lesion of canthus,C111
21286,C11.2,Destruction of lesion of canthus,C112
21347,C12.8,Other specified extirpation of lesion of eyelid,C128
21348,C12.9,Unspecified extirpation of lesion of eyelid,C129
21349,C12,Extirpation of lesion of eyelid,C12
21370,C12.1,Excision of lesion of eyelid NEC,C121
21382,C12.2,Cauterisation of lesion of eyelid,C122
21394,C12.3,Cryotherapy to lesion of eyelid,C123
21406,C12.4,Curettage of lesion of eyelid,C124
21469,C15.8,Other specified correction of deformity of eyelid,C158
21470,C15.9,Unspecified correction of deformity of eyelid,C159
21471,C15,Correction of deformity of eyelid,C15
21480,C16.2,Lateral tarsorrhaphy,C162
21489,C16.3,Medial tarsorrhaphy,C163
21499,C16.5,Revision of tarsorrhaphy,C165
21518,C18.2,Correction of ptosis of eyelid using frontalis muscle technique,C182
21529,C18.6,Correction of ptosis of eyelid using aponeurosis technique,C186
21563,C19.8,Other specified incision of eyelid,C198
21564,C19.9,Unspecified incision of eyelid,C199
21565,C19,Incision of eyelid,C19
21584,C20.8,Other specified protective suture of eyelid,C208
21585,C20.9,Unspecified protective suture of eyelid,C209
21586,C20,Protective suture of eyelid,C20
21595,C20.1,Complete protective suture of eyelid,C201
21604,C20.2,Central protective suture of eyelid,C202
21613,C20.3,Lateral protective suture of eyelid,C203
21622,C20.4,Medial protective suture of eyelid,C204
21644,C22.2,Biopsy of lesion of eyelid,C222
21666,C24.2,Radiotherapy to lacrimal gland,C242
21677,C24.4,Biopsy of lesion of lacrimal gland,C244
21687,C25.5,Revision of anastomosis between lacrimal apparatus and nose,C255
21696,C26.3,Biopsy of lesion of lacrimal sac,C263
21706,C29.2,Enlargement of lacrimal punctum,C292
21718,C29.3,Occlusion of lacrimal punctum,C293
21743,C31.8,Other specified combined operations on muscles of eye,C318
21744,C31.9,Unspecified combined operations on muscles of eye,C319
21745,C31,Combined operations on muscles of eye,C31
21756,C32.3,Recession of superior rectus muscle of eye,C323
21767,C32.4,Recession of inferior rectus muscle of eye,C324
21776,C32.5,Recession of superior oblique muscle of eye,C325
21785,C32.6,Recession of inferior oblique muscle of eye,C326
21793,C32.7,Recession of combinations of muscles of eye,C327
21804,C33.3,Resection of superior rectus muscle of eye,C333
21815,C33.4,Resection of inferior rectus muscle of eye,C334
21825,C33.5,Resection of superior oblique muscle of eye,C335
21843,C33.7,Resection of combinations of muscles of eye,C337
21852,C34.1,Tenotomy of medial rectus muscle of eye,C341
21861,C34.2,Tenotomy of lateral rectus muscle of eye,C342
21870,C34.3,Tenotomy of superior rectus muscle of eye,C343
21879,C34.4,Tenotomy of inferior rectus muscle of eye,C344
21889,C34.5,Tenotomy of superior oblique muscle of eye,C345
21898,C34.6,Tenotomy of inferior oblique muscle of eye,C346
21907,C35.2,Lengthening of muscle of eye by muscle slide,C352
21918,C37.3,Biopsy of lesion of muscle of eye,C373
21928,C39.3,Cryotherapy to lesion of conjunctiva,C393
21940,C39.4,Curettage of lesion of conjunctiva,C394
21949,C39.5,Radiotherapy to lesion of conjunctiva,C395
21957,C40.1,Mucosal graft to conjunctiva,C401
21965,C40.2,Amniotic graft to conjunctiva,C402
21976,C43.2,Biopsy of lesion of conjunctiva,C432
21987,C43.5,Exploration of conjunctiva,C435
21999,C43.6,Creation of hood of conjunctiva,C436
22013,C45.1,Superficial keratectomy,C451
22030,C45.3,Cauterisation of lesion of cornea,C453
22042,C45.5,Radiotherapy to lesion of cornea,C455
22052,C45.7,Debridement of lesion of cornea,C457
22068,C44.8,Other specified other plastic operations on cornea,C448
22069,C44.9,Unspecified other plastic operations on cornea,C449
22070,C44,Other plastic operations on cornea,C44
22071,C46,Plastic operations on cornea,C46
22079,C49.1,Section of cornea,C491
22090,C49.2,Trephine of cornea,C492
22100,C51.1,Biopsy of lesion of cornea,C511
22109,C51.3,Exploration of cornea,C513
22119,C53.1,Punch resection of sclera,C531
22129,C53.3,Cauterisation of lesion of sclera,C533
22150,C54.2,Imbrication of sclera,C542
22185,C55.8,Other specified incision of sclera,C558
22186,C55.9,Unspecified incision of sclera,C559
22187,C60.2,Inclusion of iris,C602
22188,C55,Incision of sclera,C55
22198,C57.1,Biopsy of lesion of sclera,C571
22211,C57.4,Suture of sclera,C574
22221,C60.3,Fixation of iris,C603
22237,C61.1,Laser trabeculoplasty,C611
22265,C64.4,Biopsy of lesion of iris,C644
22277,C64.6,Stretching of iris,C646
22306,C66.5,Destruction of ciliary body NEC,C665
22307,C66.8,Other specified extirpation of ciliary body,C668
22308,C66.9,Unspecified extirpation of ciliary body,C669
22309,C66,Extirpation of ciliary body,C66
22318,C66.2,Cauterisation of ciliary body,C662
22327,C69.1,Reformation of anterior chamber of eye,C691
22352,C72.8,Other specified intracapsular extraction of lens,C728
22353,C72.9,Unspecified intracapsular extraction of lens,C729
22354,C72,Intracapsular extraction of lens,C72
22368,C72.1,Forceps extraction of lens,C721
22382,C72.3,Cryoextraction of lens,C723
22393,C73.2,Capsulotomy of anterior lens capsule,C732
22403,C73.3,Capsulotomy of posterior lens capsule,C733
22426,C74.3,Mechanical lensectomy,C743
22439,C75.2,Revision of prosthetic replacement for lens,C752
22449,C77.3,Biopsy of lesion of lens,C773
22470,C79.1,Vitrectomy using anterior approach,C791
22480,C82.2,Cryotherapy to lesion of retina,C822
22489,C84.1,Epiretinal dissection,C841
22504,C84.2,Excision of lesion of retina NEC,C842
22514,C84.3,Biopsy of lesion of retina,C843
22539,C86.5,Fluorescein angiography of eye,C865
22573,D02.8,Other specified extirpation of lesion of external ear,D028
22574,D02.9,Unspecified extirpation of lesion of external ear,D029
22575,D02,Extirpation of lesion of external ear,D02
22614,D03.4,Meatoplasty of external ear,D034
22623,D06.1,Biopsy of lesion of external ear,D061
22633,D06.2,Repair of lobe of external ear,D062
22651,D07.1,Irrigation of external auditory canal for removal of wax,D071
22661,D08.1,Extirpation of lesion of external auditory canal,D081
22671,D10.4,Simple mastoidectomy,D104
22690,D12.3,Biopsy of mastoid,D123
22800,D14.1,Tympanoplasty using graft,D141
22812,D14.3,Revision of tympanoplasty,D143
22823,D19.2,Destruction of lesion of middle ear,D192
22832,D20.1,Biopsy of lesion of middle ear,D201
22844,D15.2,Suction clearance of middle ear,D152
22863,D19.8,Other specified extirpation of lesion of middle ear,D198
22864,D19.9,Unspecified extirpation of lesion of middle ear,D199
22865,D19,Extirpation of lesion of middle ear,D19
22902,D22.1,Graft to eustachian canal,D221
22913,D24.4,Neurectomy of cochlea,D244
22932,D26.4,Neurectomy of vestibular apparatus,D264
22941,D28.2,Examination of ear under anaesthetic,D282
22966,E02.1,Total reconstruction of nose,E021
22984,E02.5,Reduction rhinoplasty,E025
23041,E09.1,Excision of lesion of external nose,E091
23056,E09.2,Destruction of lesion of external nose NEC,E092
23066,E09.3,Suture of external nose,E093
23084,E09.5,Biopsy of lesion of external nose,E095
23119,E03.3,Biopsy of lesion of septum of nose,E033
23151,E04.5,Biopsy of lesion of turbinate of nose,E045
23167,E05.1,Cauterisation of internal nose,E051
23187,E05.3,Embolisation of artery of internal nose,E053
23214,E08.1,Polypectomy of internal nose,E081
23271,E12.1,Ligation of maxillary artery using sublabial approach,E121
23280,E12.4,Transantral neurectomy of vidian nerve using sublabial approach,E124
23289,E13.4,Biopsy of lesion of maxillary antrum,E134
23350,E14.2,Intranasal ethmoidectomy,E142
23367,E14.3,External ethmoidectomy,E143
23385,E17.4,Lateral rhinotomy into nasal sinus NEC,E174
23511,E23.1,Open excision of lesion of pharynx,E231
23531,E24.1,Endoscopic extirpation of lesion of nasopharynx,E241
23587,E30.8,Other specified open extirpation of lesion of larynx,E308
23588,E30.9,Unspecified open extirpation of lesion of larynx,E309
23589,E30,Open extirpation of lesion of larynx,E30
23598,E30.1,Excision of lesion of larynx using thyrotomy as approach,E301
23608,E30.2,Excision of lesion of larynx using lateral pharyngotomy as approach,E302
23622,E30.3,Open destruction of lesion of larynx,E303
23645,E33.4,Open biopsy of lesion of larynx,E334
23680,E34.2,Microtherapeutic endoscopic resection of lesion of larynx NEC,E342
23681,E34.3,Microtherapeutic endoscopic destruction of lesion of larynx NEC,E343
23682,E34.8,Other specified microtherapeutic endoscopic operations on larynx,E348
23683,E34.9,Unspecified microtherapeutic endoscopic operations on larynx,E349
23684,E34,Microtherapeutic endoscopic operations on larynx,E34
23696,E34.1,Microtherapeutic endoscopic extirpation of lesion of larynx using laser,E341
23710,E35.2,Endoscopic resection of lesion of larynx,E352
23737,E35.3,Endoscopic destruction of lesion of larynx,E353
23756,E37.9,Unspecified diagnostic microendoscopic examination of larynx,E379
23757,E37,Diagnostic microendoscopic examination of larynx,E37
23770,E39.8,Other specified partial excision of trachea,E398
23771,E39.9,Unspecified partial excision of trachea,E399
23772,E39,Partial excision of trachea,E39
23784,E39.1,Open excision of lesion of trachea,E391
23803,E42.2,Cricothyroidostomy,E422
23819,E43.1,Open destruction of lesion of trachea,E431
23854,E43.3,Tracheopexy,E433
23868,E43.4,Open biopsy of lesion of trachea,E434
