,concept_code_y,concept_name_y,opcs
1043,D91F9BZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Palladium 103 (Pd-103),D91F9BZ
1044,D91F9CZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Californium 252 (Cf-252),D91F9CZ
1045,D91F9YZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Other Isotope,D91F9YZ
1046,D91FB7Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Cesium 137 (Cs-137),D91FB7Z
1047,D91FB8Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Iridium 192 (Ir-192),D91FB8Z
1048,D91FB9Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Iodine 125 (I-125),D91FB9Z
1049,D91FBBZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Palladium 103 (Pd-103),D91FBBZ
1050,D91FBCZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Californium 252 (Cf-252),D91FBCZ
1051,D91FBYZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Other Isotope,D91FBYZ
1052,D9YF7ZZ,Contact Radiation of Oropharynx,D9YF7ZZ
1079,DD10B6Z,Low Dose Rate (LDR) Brachytherapy of Esophagus using Cesium 131 (Cs-131),DD10B6Z
1080,DD10BB1,"Low Dose Rate (LDR) Brachytherapy of Esophagus using Palladium 103 (Pd-103), Unidirectional Source",DD10BB1
1083,0D510ZZ,"Destruction of Upper Esophagus, Open Approach",0D510ZZ
1084,0D513ZZ,"Destruction of Upper Esophagus, Percutaneous Approach",0D513ZZ
1085,0D514ZZ,"Destruction of Upper Esophagus, Percutaneous Endoscopic Approach",0D514ZZ
1086,0D517ZZ,"Destruction of Upper Esophagus, Via Natural or Artificial Opening",0D517ZZ
1087,0D518ZZ,"Destruction of Upper Esophagus, Via Natural or Artificial Opening Endoscopic",0D518ZZ
1088,0D520ZZ,"Destruction of Middle Esophagus, Open Approach",0D520ZZ
1089,0D523ZZ,"Destruction of Middle Esophagus, Percutaneous Approach",0D523ZZ
1090,0D524ZZ,"Destruction of Middle Esophagus, Percutaneous Endoscopic Approach",0D524ZZ
1091,0D527ZZ,"Destruction of Middle Esophagus, Via Natural or Artificial Opening",0D527ZZ
1092,0D528ZZ,"Destruction of Middle Esophagus, Via Natural or Artificial Opening Endoscopic",0D528ZZ
1093,0D530ZZ,"Destruction of Lower Esophagus, Open Approach",0D530ZZ
1094,0D533ZZ,"Destruction of Lower Esophagus, Percutaneous Approach",0D533ZZ
1095,0D534ZZ,"Destruction of Lower Esophagus, Percutaneous Endoscopic Approach",0D534ZZ
1096,0D537ZZ,"Destruction of Lower Esophagus, Via Natural or Artificial Opening",0D537ZZ
1097,0D538ZZ,"Destruction of Lower Esophagus, Via Natural or Artificial Opening Endoscopic",0D538ZZ
1098,0D540ZZ,"Destruction of Esophagogastric Junction, Open Approach",0D540ZZ
1099,0D543ZZ,"Destruction of Esophagogastric Junction, Percutaneous Approach",0D543ZZ
1100,0D544ZZ,"Destruction of Esophagogastric Junction, Percutaneous Endoscopic Approach",0D544ZZ
1101,0D547ZZ,"Destruction of Esophagogastric Junction, Via Natural or Artificial Opening",0D547ZZ
1102,0D548ZZ,"Destruction of Esophagogastric Junction, Via Natural or Artificial Opening Endoscopic",0D548ZZ
1103,0D550ZZ,"Destruction of Esophagus, Open Approach",0D550ZZ
1104,0D553ZZ,"Destruction of Esophagus, Percutaneous Approach",0D553ZZ
1105,0D554ZZ,"Destruction of Esophagus, Percutaneous Endoscopic Approach",0D554ZZ
1106,0D557ZZ,"Destruction of Esophagus, Via Natural or Artificial Opening",0D557ZZ
1107,0D558ZZ,"Destruction of Esophagus, Via Natural or Artificial Opening Endoscopic",0D558ZZ
1108,0DF50ZZ,"Fragmentation in Esophagus, Open Approach",0DF50ZZ
1109,0DF53ZZ,"Fragmentation in Esophagus, Percutaneous Approach",0DF53ZZ
1110,0DF54ZZ,"Fragmentation in Esophagus, Percutaneous Endoscopic Approach",0DF54ZZ
1111,0DF57ZZ,"Fragmentation in Esophagus, Via Natural or Artificial Opening",0DF57ZZ
1112,0DF58ZZ,"Fragmentation in Esophagus, Via Natural or Artificial Opening Endoscopic",0DF58ZZ
1113,0DF5XZZ,"Fragmentation in Esophagus, External Approach",0DF5XZZ
1114,DD1097Z,High Dose Rate (HDR) Brachytherapy of Esophagus using Cesium 137 (Cs-137),DD1097Z
1115,DD1098Z,High Dose Rate (HDR) Brachytherapy of Esophagus using Iridium 192 (Ir-192),DD1098Z
1116,DD1099Z,High Dose Rate (HDR) Brachytherapy of Esophagus using Iodine 125 (I-125),DD1099Z
1117,DD109BZ,High Dose Rate (HDR) Brachytherapy of Esophagus using Palladium 103 (Pd-103),DD109BZ
1118,DD109CZ,High Dose Rate (HDR) Brachytherapy of Esophagus using Californium 252 (Cf-252),DD109CZ
1119,DD109YZ,High Dose Rate (HDR) Brachytherapy of Esophagus using Other Isotope,DD109YZ
1120,DD10B7Z,Low Dose Rate (LDR) Brachytherapy of Esophagus using Cesium 137 (Cs-137),DD10B7Z
1121,DD10B8Z,Low Dose Rate (LDR) Brachytherapy of Esophagus using Iridium 192 (Ir-192),DD10B8Z
1122,DD10B9Z,Low Dose Rate (LDR) Brachytherapy of Esophagus using Iodine 125 (I-125),DD10B9Z
1123,DD10BBZ,Low Dose Rate (LDR) Brachytherapy of Esophagus using Palladium 103 (Pd-103),DD10BBZ
1124,DD10BCZ,Low Dose Rate (LDR) Brachytherapy of Esophagus using Californium 252 (Cf-252),DD10BCZ
1125,DD10BYZ,Low Dose Rate (LDR) Brachytherapy of Esophagus using Other Isotope,DD10BYZ
1126,DDY07ZZ,Contact Radiation of Esophagus,DDY07ZZ
1157,0DB80ZX,"Excision of Small Intestine, Open Approach, Diagnostic",0DB80ZX
1158,0DB83ZX,"Excision of Small Intestine, Percutaneous Approach, Diagnostic",0DB83ZX
1159,0DB87ZX,"Excision of Small Intestine, Via Natural or Artificial Opening, Diagnostic",0DB87ZX
1160,0DB88ZX,"Excision of Small Intestine, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DB88ZX
1161,0DB88ZZ,"Excision of Small Intestine, Via Natural or Artificial Opening Endoscopic",0DB88ZZ
1193,0DBE4ZX,"Excision of Large Intestine, Percutaneous Endoscopic Approach, Diagnostic",0DBE4ZX
1194,0DBE4ZZ,"Excision of Large Intestine, Percutaneous Endoscopic Approach",0DBE4ZZ
1195,0DBE8ZX,"Excision of Large Intestine, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBE8ZX
1196,0DBE8ZZ,"Excision of Large Intestine, Via Natural or Artificial Opening Endoscopic",0DBE8ZZ
1197,0DBF4ZX,"Excision of Right Large Intestine, Percutaneous Endoscopic Approach, Diagnostic",0DBF4ZX
1198,0DBF4ZZ,"Excision of Right Large Intestine, Percutaneous Endoscopic Approach",0DBF4ZZ
1199,0DBF8ZX,"Excision of Right Large Intestine, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBF8ZX
1200,0DBF8ZZ,"Excision of Right Large Intestine, Via Natural or Artificial Opening Endoscopic",0DBF8ZZ
1201,0DBG4ZX,"Excision of Left Large Intestine, Percutaneous Endoscopic Approach, Diagnostic",0DBG4ZX
1202,0DBG4ZZ,"Excision of Left Large Intestine, Percutaneous Endoscopic Approach",0DBG4ZZ
1203,0DBG8ZX,"Excision of Left Large Intestine, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBG8ZX
1204,0DBG8ZZ,"Excision of Left Large Intestine, Via Natural or Artificial Opening Endoscopic",0DBG8ZZ
1205,0DBGFZZ,"Excision of Left Large Intestine, Via Natural or Artificial Opening With Percutaneous Endoscopic Assistance",0DBGFZZ
1208,0DBE0ZX,"Excision of Large Intestine, Open Approach, Diagnostic",0DBE0ZX
1209,0DBE0ZZ,"Excision of Large Intestine, Open Approach",0DBE0ZZ
1210,0DBE3ZX,"Excision of Large Intestine, Percutaneous Approach, Diagnostic",0DBE3ZX
1211,0DBE3ZZ,"Excision of Large Intestine, Percutaneous Approach",0DBE3ZZ
1212,0DBE7ZX,"Excision of Large Intestine, Via Natural or Artificial Opening, Diagnostic",0DBE7ZX
1213,0DBE7ZZ,"Excision of Large Intestine, Via Natural or Artificial Opening",0DBE7ZZ
1214,0DBF0ZX,"Excision of Right Large Intestine, Open Approach, Diagnostic",0DBF0ZX
1215,0DBF0ZZ,"Excision of Right Large Intestine, Open Approach",0DBF0ZZ
1216,0DBF3ZX,"Excision of Right Large Intestine, Percutaneous Approach, Diagnostic",0DBF3ZX
1217,0DBF3ZZ,"Excision of Right Large Intestine, Percutaneous Approach",0DBF3ZZ
1218,0DBF7ZX,"Excision of Right Large Intestine, Via Natural or Artificial Opening, Diagnostic",0DBF7ZX
1219,0DBF7ZZ,"Excision of Right Large Intestine, Via Natural or Artificial Opening",0DBF7ZZ
1220,0DBG0ZX,"Excision of Left Large Intestine, Open Approach, Diagnostic",0DBG0ZX
1221,0DBG0ZZ,"Excision of Left Large Intestine, Open Approach",0DBG0ZZ
1222,0DBG3ZX,"Excision of Left Large Intestine, Percutaneous Approach, Diagnostic",0DBG3ZX
1223,0DBG3ZZ,"Excision of Left Large Intestine, Percutaneous Approach",0DBG3ZZ
1224,0DBG7ZX,"Excision of Left Large Intestine, Via Natural or Artificial Opening, Diagnostic",0DBG7ZX
1225,0DBG7ZZ,"Excision of Left Large Intestine, Via Natural or Artificial Opening",0DBG7ZZ
1280,0FB00ZX,"Excision of Liver, Open Approach, Diagnostic",0FB00ZX
1281,0FB00ZZ,"Excision of Liver, Open Approach",0FB00ZZ
1282,0FB03ZX,"Excision of Liver, Percutaneous Approach, Diagnostic",0FB03ZX
1283,0FB03ZZ,"Excision of Liver, Percutaneous Approach",0FB03ZZ
1284,0FB04ZX,"Excision of Liver, Percutaneous Endoscopic Approach, Diagnostic",0FB04ZX
1285,0FB04ZZ,"Excision of Liver, Percutaneous Endoscopic Approach",0FB04ZZ
1308,0TB00ZX,"Excision of Right Kidney, Open Approach, Diagnostic",0TB00ZX
1309,0TB00ZZ,"Excision of Right Kidney, Open Approach",0TB00ZZ
1310,0TB03ZX,"Excision of Right Kidney, Percutaneous Approach, Diagnostic",0TB03ZX
1311,0TB03ZZ,"Excision of Right Kidney, Percutaneous Approach",0TB03ZZ
1312,0TB04ZX,"Excision of Right Kidney, Percutaneous Endoscopic Approach, Diagnostic",0TB04ZX
1313,0TB04ZZ,"Excision of Right Kidney, Percutaneous Endoscopic Approach",0TB04ZZ
1314,0TB07ZX,"Excision of Right Kidney, Via Natural or Artificial Opening, Diagnostic",0TB07ZX
1315,0TB07ZZ,"Excision of Right Kidney, Via Natural or Artificial Opening",0TB07ZZ
1316,0TB08ZX,"Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB08ZX
1317,0TB08ZZ,"Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic",0TB08ZZ
1318,0TB10ZX,"Excision of Left Kidney, Open Approach, Diagnostic",0TB10ZX
1319,0TB10ZZ,"Excision of Left Kidney, Open Approach",0TB10ZZ
1320,0TB13ZX,"Excision of Left Kidney, Percutaneous Approach, Diagnostic",0TB13ZX
1321,0TB13ZZ,"Excision of Left Kidney, Percutaneous Approach",0TB13ZZ
1322,0TB14ZX,"Excision of Left Kidney, Percutaneous Endoscopic Approach, Diagnostic",0TB14ZX
1323,0TB14ZZ,"Excision of Left Kidney, Percutaneous Endoscopic Approach",0TB14ZZ
1324,0TB17ZX,"Excision of Left Kidney, Via Natural or Artificial Opening, Diagnostic",0TB17ZX
1325,0TB17ZZ,"Excision of Left Kidney, Via Natural or Artificial Opening",0TB17ZZ
1326,0TB18ZX,"Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB18ZX
1327,0TB18ZZ,"Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic",0TB18ZZ
1350,DT10B6Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Cesium 131 (Cs-131),DT10B6Z
1351,DT10BB1,"Low Dose Rate (LDR) Brachytherapy of Kidney using Palladium 103 (Pd-103), Unidirectional Source",DT10BB1
1357,0T503ZZ,"Destruction of Right Kidney, Percutaneous Approach",0T503ZZ
1358,0T504ZZ,"Destruction of Right Kidney, Percutaneous Endoscopic Approach",0T504ZZ
1359,0T507ZZ,"Destruction of Right Kidney, Via Natural or Artificial Opening",0T507ZZ
1360,0T508ZZ,"Destruction of Right Kidney, Via Natural or Artificial Opening Endoscopic",0T508ZZ
1361,0T513ZZ,"Destruction of Left Kidney, Percutaneous Approach",0T513ZZ
1362,0T514ZZ,"Destruction of Left Kidney, Percutaneous Endoscopic Approach",0T514ZZ
1363,0T517ZZ,"Destruction of Left Kidney, Via Natural or Artificial Opening",0T517ZZ
1364,0T518ZZ,"Destruction of Left Kidney, Via Natural or Artificial Opening Endoscopic",0T518ZZ
1365,0T533ZZ,"Destruction of Right Kidney Pelvis, Percutaneous Approach",0T533ZZ
1366,0T534ZZ,"Destruction of Right Kidney Pelvis, Percutaneous Endoscopic Approach",0T534ZZ
1367,0T537ZZ,"Destruction of Right Kidney Pelvis, Via Natural or Artificial Opening",0T537ZZ
1368,0T538ZZ,"Destruction of Right Kidney Pelvis, Via Natural or Artificial Opening Endoscopic",0T538ZZ
1369,0T543ZZ,"Destruction of Left Kidney Pelvis, Percutaneous Approach",0T543ZZ
1370,0T544ZZ,"Destruction of Left Kidney Pelvis, Percutaneous Endoscopic Approach",0T544ZZ
1371,0T547ZZ,"Destruction of Left Kidney Pelvis, Via Natural or Artificial Opening",0T547ZZ
1372,0T548ZZ,"Destruction of Left Kidney Pelvis, Via Natural or Artificial Opening Endoscopic",0T548ZZ
1373,DT1097Z,High Dose Rate (HDR) Brachytherapy of Kidney using Cesium 137 (Cs-137),DT1097Z
1374,DT1098Z,High Dose Rate (HDR) Brachytherapy of Kidney using Iridium 192 (Ir-192),DT1098Z
1375,DT1099Z,High Dose Rate (HDR) Brachytherapy of Kidney using Iodine 125 (I-125),DT1099Z
1376,DT109BZ,High Dose Rate (HDR) Brachytherapy of Kidney using Palladium 103 (Pd-103),DT109BZ
1377,DT109CZ,High Dose Rate (HDR) Brachytherapy of Kidney using Californium 252 (Cf-252),DT109CZ
1378,DT109YZ,High Dose Rate (HDR) Brachytherapy of Kidney using Other Isotope,DT109YZ
1379,DT10B7Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Cesium 137 (Cs-137),DT10B7Z
1380,DT10B8Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Iridium 192 (Ir-192),DT10B8Z
1381,DT10B9Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Iodine 125 (I-125),DT10B9Z
1382,DT10BBZ,Low Dose Rate (LDR) Brachytherapy of Kidney using Palladium 103 (Pd-103),DT10BBZ
1383,DT10BCZ,Low Dose Rate (LDR) Brachytherapy of Kidney using Californium 252 (Cf-252),DT10BCZ
1384,DT10BYZ,Low Dose Rate (LDR) Brachytherapy of Kidney using Other Isotope,DT10BYZ
1385,DTY07ZZ,Contact Radiation of Kidney,DTY07ZZ
1407,0TBB3ZX,"Excision of Bladder, Percutaneous Approach, Diagnostic",0TBB3ZX
1408,0TBB3ZZ,"Excision of Bladder, Percutaneous Approach",0TBB3ZZ
1409,0TBB4ZX,"Excision of Bladder, Percutaneous Endoscopic Approach, Diagnostic",0TBB4ZX
1410,0TBB4ZZ,"Excision of Bladder, Percutaneous Endoscopic Approach",0TBB4ZZ
1411,0TBB7ZX,"Excision of Bladder, Via Natural or Artificial Opening, Diagnostic",0TBB7ZX
