,concept_code_y,concept_name_y,icd
7479,42.25,Open biopsy of esophagus,42.25
7491,41.33,Open biopsy of spleen,41.33
7743,66.7,Repair of fallopian tube,66.7
7744,66.79,Other repair of fallopian tube,66.79
7841,35.51,"Repair of atrial septal defect with prosthesis, open technique",35.51
7903,88.82,Ocular thermography,88.82
7913,95.16,P32 and other tracer studies of eye,95.16
7990,68.16,Closed biopsy of uterus,68.16
8117,50.6,Repair of liver,50.6
8118,50.69,Other repair of liver,50.69
8225,21.4,Resection of nose,21.4
8427,31.75,Reconstruction of trachea and construction of artificial larynx,31.75
8458,41.93,Excision of accessory spleen,41.93
8470,32.1,Other excision of bronchus,32.1
8954,32.9,Other excision of lung,32.9
9570,27.4,Excision of other parts of mouth,27.4
9571,27.49,Other excision of mouth,27.49
9646,26.49,Other repair and plastic operations on salivary gland or duct,26.49
10450,28.6,Adenoidectomy without tonsillectomy,28.6
10973,66.52,Removal of remaining fallopian tube,66.52
10974,66.6,Other salpingectomy,66.6
11293,03.5,Plastic operations on spinal cord structures,03.5
11294,03.59,Other repair and plastic operations on spinal cord structures,03.59
11671,18.71,Construction of auricle of ear,18.71
11862,89.69,Monitoring of coronary blood flow,89.69
12172,35.62,Repair of ventricular septal defect with tissue graft,35.62
12186,20.23,Incision of middle ear,20.23
12320,08.42,Repair of entropion or ectropion by suture technique,08.42
12393,20.32,Biopsy of middle and inner ear,20.32
12423,51.35,Other gallbladder anastomosis,51.35
12522,52.84,Autotransplantation of cells of Islets of Langerhans,52.84
12523,52.86,"Transplantation of cells of Islets of Langerhans, not otherwise specified",52.86
12538,12.83,"Revision of operative wound of anterior segment, not elsewhere classified",12.83
12947,35.04,"Closed heart valvotomy, tricuspid valve",35.04
12961,57.17,Percutaneous cystostomy,57.17
12970,57.18,Other suprapubic cystostomy,57.18
12971,57.2,Vesicostomy,57.2
12972,57.21,Vesicostomy,57.21
12973,57.22,Revision or closure of vesicostomy,57.22
13046,48.23,Rigid proctosigmoidoscopy,48.23
13328,21.88,Other septoplasty,21.88
13521,13.5,Other extracapsular extraction of lens,13.5
13522,13.59,Other extracapsular extraction of lens,13.59
13552,44.11,Transabdominal gastroscopy,44.11
13589,47.92,Closure of appendiceal fistula,47.92
13604,09.72,Other repair of punctum,09.72
13621,17.36,Laparoscopic sigmoidectomy,17.36
13640,42.42,Total esophagectomy,42.42
13674,36.03,Open chest coronary artery angioplasty,36.03
13696,01.52,Hemispherectomy,01.52
13718,16.65,Secondary graft to exenteration cavity,16.65
13785,96.25,Therapeutic distention of bladder,96.25
13887,08.62,Reconstruction of eyelid with mucous membrane flap or graft,08.62
14133,65.7,Repair of ovary,65.7
14134,65.71,Other simple suture of ovary,65.71
14135,65.72,Other reimplantation of ovary,65.72
14136,65.73,Other salpingo-oophoroplasty,65.73
14137,65.74,Laparoscopic simple suture of ovary,65.74
14138,65.75,Laparoscopic reimplantation of ovary,65.75
14139,65.79,Other repair of ovary,65.79
14350,57.86,Repair of bladder exstrophy,57.86
14366,50.14,Laparoscopic liver biopsy,50.14
14382,52.95,Other repair of pancreas,52.95
14402,55.7,Nephropexy,55.7
14469,36.31,Open chest transmyocardial revascularization,36.31
14470,36.32,Other transmyocardial revascularization,36.32
14471,36.33,Endoscopic transmyocardial revascularization,36.33
14472,36.34,Percutaneous transmyocardial revascularization,36.34
14571,87.01,Pneumoencephalogram,87.01
14594,10.32,Destruction of lesion of conjunctiva,10.32
14595,10.33,Other destructive procedures on conjunctiva,10.33
14655,42.22,Esophagoscopy through artificial stoma,42.22
14681,96.07,Insertion of other (naso-)gastric tube,96.07
14682,96.08,Insertion of (naso-)intestinal tube,96.08
14693,44.63,Closure of other gastric fistula,44.63
14742,29.12,Pharyngeal biopsy,29.12
14774,18.0,Incision of external ear,18.0
14775,18.09,Other incision of external ear,18.09
15048,89.11,Tonometry,89.11
15158,89.50,Ambulatory cardiac monitoring,89.50
15729,87.14,Contrast radiogram of orbit,87.14
15804,87.61,Barium swallow,87.61
15931,87.77,Other cystogram,87.77
17899,50.4,Total hepatectomy,50.4
17959,16.4,Enucleation of eyeball,16.4
17960,16.41,Enucleation of eyeball with synchronous implant into Tenon's capsule with attachment of muscles,16.41
17961,16.42,Enucleation of eyeball with other synchronous implant,16.42
17962,16.49,Other enucleation of eyeball,16.49
17994,16.52,Exenteration of orbit with therapeutic removal of orbital bone,16.52
18389,08.4,Repair of entropion or ectropion,08.4
18390,08.41,Repair of entropion or ectropion by thermocauterization,08.41
18391,08.43,Repair of entropion or ectropion with wedge resection,08.43
18392,08.44,Repair of entropion or ectropion with lid reconstruction,08.44
18393,08.49,Other repair of entropion or ectropion,08.49
18450,08.31,Repair of blepharoptosis by frontalis muscle technique with suture,08.31
18451,08.32,Repair of blepharoptosis by frontalis muscle technique with fascial sling,08.32
18474,08.0,Incision of eyelid,08.0
18475,08.09,Other incision of eyelid,08.09
19261,13.1,Intracapsular extraction of lens,13.1
19262,13.19,Other intracapsular extraction of lens,13.19
19386,14.71,"Removal of vitreous, anterior approach",14.71
19595,20.41,Simple mastoidectomy,20.41
19734,19.6,Revision of tympanoplasty,19.6
19888,21.83,Total nasal reconstruction,21.83
19918,21.85,Augmentation rhinoplasty,21.85
20036,21.5,Submucous resection of nasal septum,21.5
20109,21.04,Control of epistaxis by ligation of ethmoidal arteries,21.04
20937,32.4,Lobectomy of lung,32.4
20938,32.49,Other lobectomy of lung,32.49
20982,32.3,Segmental resection of lung,32.3
20983,32.30,Thoracoscopic segmental resection of lung,32.30
20984,32.39,Other and unspecified segmental resection of lung,32.39
21328,23.0,Forceps extraction of tooth,23.0
21329,23.09,Extraction of other tooth,23.09
21362,23.4,Other dental restoration,23.4
21363,23.49,Other dental restoration,23.49
21410,24.6,Exposure of tooth,24.6
21455,24.4,Excision of dental lesion of jaw,24.4
21497,24.31,Excision of lesion or tissue of gum,24.31
21522,24.2,Gingivoplasty,24.2
21673,27.3,Excision of lesion or tissue of bony palate,27.3
21726,27.63,Revision of cleft palate repair,27.63
21840,28.2,Tonsillectomy without adenoidectomy,28.2
22532,43.3,Pyloromyotomy,43.3
22623,96.33,Gastric lavage,96.33
24751,48.72,Closure of proctostomy,48.72
24839,50.51,Auxiliary liver transplant,50.51
24889,50.21,Marsupialization of lesion of liver,50.21
25090,46.41,Revision of stoma of small intestine,46.41
25115,14.41,Scleral buckling with implant,14.41
25192,52.13,Endoscopic retrograde pancreatography [ERP],52.13
25303,52.51,Proximal pancreatectomy,52.51
25529,41.5,Total splenectomy,41.5
26041,35.00,"Closed heart valvotomy, unspecified valve",35.00
26687,88.55,Coronary arteriography using a single catheter,88.55
26847,55.61,Renal autotransplantation,55.61
26893,55.5,Complete nephrectomy,55.5
27038,55.11,Pyelotomy,55.11
27089,87.75,Percutaneous pyelogram,87.75
27138,48.74,Rectorectostomy,48.74
27345,57.34,Open biopsy of bladder,57.34
27591,68.3,Subtotal abdominal hysterectomy,68.3
27592,68.39,Other and unspecified subtotal abdominal hysterectomy,68.39
27623,69.5,Aspiration curettage of uterus,69.5
27624,69.52,Aspiration curettage following delivery or abortion,69.52
27625,69.59,Other aspiration curettage of uterus,69.59
27626,69.6,Menstrual extraction or regulation,69.6
28113,94.24,Chemical shock therapy,94.24
28139,25.01,Closed [needle] biopsy of tongue,25.01
28223,75.93,Surgical correction of inverted uterus,75.93
28338,18.5,Surgical correction of prominent ear,18.5
28419,34.51,Decortication of lung,34.51
28420,34.52,Thoracoscopic decortication of lung,34.52
29245,76.93,Closed reduction of temporomandibular dislocation,76.93
29333,09.7,Repair of canaliculus and punctum,09.7
29376,50.5,Liver transplant,50.5
29377,50.59,Other transplant of liver,50.59
29510,46.74,"Closure of fistula of small intestine, except duodenum",46.74
29622,20.21,Incision of mastoid,20.21
29642,42.39,Other destruction of lesion or tissue of esophagus,42.39
29697,96.31,Gastric cooling,96.31
29829,96.47,Irrigation of cystostomy,96.47
29876,21.1,Incision of nose,21.1
29962,72.0,Low forceps operation,72.0
30003,46.7,Other repair of intestine,46.7
30004,46.79,Other repair of intestine,46.79
30038,36.91,Repair of aneurysm of coronary vessel,36.91
30262,33.92,Ligation of bronchus,33.92
30353,13.64,Discission of secondary membrane [after cataract],13.64
30406,51.81,Dilation of sphincter of Oddi,51.81
30448,12.43,"Destruction of lesion of ciliary body, nonexcisional",12.43
30470,27.71,Incision of uvula,27.71
30498,72.51,Partial breech extraction with forceps to aftercoming head,72.51
30558,42.92,Dilation of esophagus,42.92
30663,08.71,"Reconstruction of eyelid involving lid margin, partial-thickness",08.71
30671,08.11,Biopsy of eyelid,08.11
30783,37.25,Biopsy of heart,37.25
30867,95.13,Ultrasound study of eye,95.13
30907,09.11,Biopsy of lacrimal gland,09.11
30945,03.72,Spinal subarachnoid-ureteral shunt,03.72
31051,76.7,Reduction of facial fracture,76.7
31052,76.70,"Reduction of facial fracture, not otherwise specified",76.70
31053,76.71,Closed reduction of malar and zygomatic fracture,76.71
31054,76.72,Open reduction of malar and zygomatic fracture,76.72
31055,76.78,Other closed reduction of facial fracture,76.78
31056,76.79,Other open reduction of facial fracture,76.79
31091,95.11,Fundus photography,95.11
31343,07.52,Incision of pineal gland,07.52
31482,46.6,Fixation of intestine,46.6
31483,46.60,"Fixation of intestine, not otherwise specified",46.60
31484,46.62,Other fixation of small intestine,46.62
31485,46.64,Other fixation of large intestine,46.64
31517,09.12,Biopsy of lacrimal sac,09.12
31673,03.2,Chordotomy,03.2
31674,03.29,Other chordotomy,03.29
31708,15.21,Lengthening procedure on one extraocular muscle,15.21
31771,15.22,Shortening procedure on one extraocular muscle,15.22
31817,89.32,Esophageal manometry,89.32
31838,42.12,Exteriorization of esophageal pouch,42.12
32158,87.65,Other x-ray of intestine,87.65
32202,16.64,Other revision of enucleation socket,16.64
32250,01.15,Biopsy of skull,01.15
32345,35.61,Repair of atrial septal defect with tissue graft,35.61
32409,57.92,Dilation of bladder neck,57.92
32449,28.4,Excision of tonsil tag,28.4
32462,48.73,Closure of other rectal fistula,48.73
32503,34.82,Suture of laceration of diaphragm,34.82
32541,19.0,Stapes mobilization,19.0
32579,69.23,Vaginal repair of chronic inversion of uterus,69.23
32608,10.0,Removal of embedded foreign body from conjunctiva by incision,10.0
32691,08.7,Other reconstruction of eyelid,08.7
32692,08.70,"Reconstruction of eyelid, not otherwise specified",08.70
32693,08.72,"Other reconstruction of eyelid, partial-thickness",08.72
32694,08.74,"Other reconstruction of eyelid, full-thickness",08.74
33282,31.64,Repair of laryngeal fracture,31.64
33499,87.12,Other dental x-ray,87.12
33547,08.5,Other adjustment of lid position,08.5
33548,08.59,Other adjustment of lid position,08.59
33716,35.70,Other and unspecified repair of unspecified septal defect of heart,35.70
33789,42.8,Other repair of esophagus,42.8
33790,42.89,Other repair of esophagus,42.89
34068,16.66,Other revision of exenteration cavity,16.66
34113,01.13,Closed [percutaneous] [needle] biopsy of brain,01.13
34520,00.62,Percutaneous angioplasty of intracranial vessel(s),00.62
34892,03.7,Shunt of spinal theca,03.7
34893,03.79,Other shunt of spinal theca,03.79
35053,48.31,Radical electrocoagulation of rectal lesion or tissue,48.31
35054,48.32,Other electrocoagulation of rectal lesion or tissue,48.32
35459,08.20,"Removal of lesion of eyelid, not otherwise specified",08.20
35658,09.23,Total dacryoadenectomy,09.23
36202,12.39,Other iridoplasty,12.39
36666,18.21,Excision of preauricular sinus,18.21
36973,21.87,Other rhinoplasty,21.87
37382,29.32,Pharyngeal diverticulectomy,29.32
37789,96.55,Tracheostomy toilette,96.55
38085,33.28,Open biopsy of lung,33.28
38311,33.51,Unilateral lung transplantation,33.51
38427,96.56,Other lavage of bronchus and trachea,96.56
40394,35.34,Infundibulectomy,35.34
41023,38.31,"Resection of vessel with anastomosis, intracranial vessels",38.31
41083,68.11,Digital examination of uterus,68.11
41084,68.12,Hysteroscopy,68.12
41215,41.42,Excision of lesion or tissue of spleen,41.42
41319,27.54,Repair of cleft lip,27.54
42123,46.81,Intra-abdominal manipulation of small intestine,46.81
42184,25.4,Radical glossectomy,25.4
42198,27.62,Correction of cleft palate,27.62
42673,45.13,Other endoscopy of small intestine,45.13
42899,42.7,Esophagomyotomy,42.7
43914,48.65,Duhamel resection of rectum,48.65
44005,45.9,Intestinal anastomosis,45.9
44006,45.90,"Intestinal anastomosis, not otherwise specified",45.90
44007,45.93,Other small-to-large intestinal anastomosis,45.93
44447,51.85,Endoscopic sphincterotomy and papillotomy,51.85
44975,27.92,"Incision of mouth, unspecified structure",27.92
45013,07.62,"Partial excision of pituitary gland, transsphenoidal approach",07.62
45112,68.9,Other and unspecified hysterectomy,68.9
45209,68.31,Laparoscopic supracervical hysterectomy [LSH],68.31
45562,69.94,Manual replacement of inverted uterus,69.94
45619,07.81,Other partial excision of thymus,07.81
45620,07.83,Thoracoscopic partial excision of thymus,07.83
45811,94.27,Other electroshock therapy,94.27
45907,08.83,"Other repair of laceration of eyelid, partial-thickness",08.83
45993,25.92,Lingual frenectomy,25.92
46404,34.5,Pleurectomy,34.5
46406,34.59,Other excision of pleura,34.59
46517,08.85,"Other repair of laceration of eyelid, full-thickness",08.85
48867,56.5,Cutaneous uretero-ileostomy,56.5
48868,56.51,Formation of cutaneous uretero-ileostomy,56.51
48880,35.96,Percutaneous balloon valvuloplasty,35.96
48936,09.52,Incision of lacrimal canaliculi,09.52
48971,06.4,Complete thyroidectomy,06.4
49015,76.42,Other total mandibulectomy,76.42
49051,31.61,Suture of laceration of larynx,31.61
49198,76.75,Closed reduction of mandibular fracture,76.75
49297,21.71,Closed reduction of nasal fracture,21.71
49398,20.62,Revision of fenestration of inner ear,20.62
49512,08.02,Severing of blepharorrhaphy,08.02
49523,35.28,Open and other replacement of tricuspid valve,35.28
50903,12.22,Biopsy of iris,12.22
50934,32.50,Thoracoscopic pneumonectomy,32.50
50949,24.5,Alveoloplasty,24.5
51003,01.24,Other craniotomy,01.24
51081,55.91,Decapsulation of kidney,55.91
51141,57.88,Other anastomosis of bladder,57.88
51238,21.21,Rhinoscopy,21.21
51371,11.21,Scraping of cornea for smear or culture,11.21
51978,23.01,Extraction of deciduous tooth,23.01
52094,35.22,Open and other replacement of aortic valve,35.22
52119,35.06,Transapical replacement of aortic valve,35.06
52189,45.8,Total intra-abdominal colectomy,45.8
52190,45.81,Laparoscopic total intra-abdominal colectomy,45.81
52191,45.82,Open total intra-abdominal colectomy,45.82
52192,45.83,Other and unspecified total intra-abdominal colectomy,45.83
52239,87.81,X-ray of gravid uterus,87.81
52264,43.9,Total gastrectomy,43.9
52265,43.99,Other total gastrectomy,43.99
52423,68.5,Vaginal hysterectomy,68.5
52424,68.59,Other and unspecified vaginal hysterectomy,68.59
52489,68.23,Endometrial ablation,68.23
52828,18.6,Reconstruction of external auditory canal,18.6
53379,48.5,Abdominoperineal resection of rectum,48.5
53380,48.50,"Abdominoperineal resection of the rectum, not otherwise specified",48.50
53381,48.51,Laparoscopic abdominoperineal resection of the rectum,48.51
53382,48.52,Open abdominoperineal resection of the rectum,48.52
53383,48.59,Other abdominoperineal resection of the rectum,48.59
53824,67.51,Transabdominal cerclage of cervix,67.51
54005,44.62,Closure of gastrostomy,44.62
54034,76.68,Augmentation genioplasty,76.68
54052,09.42,Probing of lacrimal canaliculi,09.42
54117,75.94,Immediate postpartum manual replacement of inverted uterus,75.94
54149,14.49,Other scleral buckling,14.49
54255,87.15,Contrast radiogram of sinus,87.15
54458,45.74,Open and other resection of transverse colon,45.74
54534,17.3,Laparoscopic partial excision of large intestine,17.3
54535,17.39,Other laparoscopic partial excision of large intestine,17.39
54536,45.79,Other and unspecified partial excision of large intestine,45.79
55279,51.91,Repair of laceration of gallbladder,51.91
55289,27.42,Wide excision of lesion of lip,27.42
55398,01.0,Cranial puncture,01.0
55399,01.02,Ventriculopuncture through previously implanted catheter,01.02
55400,01.09,Other cranial puncture,01.09
55666,48.36,[Endoscopic] polypectomy of rectum,48.36
55805,48.24,Closed [endoscopic] biopsy of rectum,48.24
55845,55.23,Closed [percutaneous] [needle] biopsy of kidney,55.23
56180,07.11,Closed [percutaneous] [needle] biopsy of adrenal gland,07.11
56385,21.2,Diagnostic procedures on nose,21.2
56386,21.29,Other diagnostic procedures on nose,21.29
56531,69.2,Repair of uterine supporting structures,69.2
56532,69.22,Other uterine suspension,69.22
56533,69.29,Other repair of uterus and supporting structures,69.29
57174,55.22,Pyeloscopy,55.22
57255,27.6,Palatoplasty,27.6
57256,27.64,Insertion of palatal implant,27.64
57257,27.69,Other plastic repair of palate,27.69
57281,48.7,Repair of rectum,48.7
57284,48.79,Other repair of rectum,48.79
57350,31.62,Closure of fistula of larynx,31.62
57599,03.31,Spinal tap,03.31
57627,89.19,Video and radio-telemetered electroencephalographic monitoring,89.19
58071,99.62,Other electric countershock of heart,99.62
58127,96.37,Proctoclysis,96.37
58560,20.01,Myringotomy with insertion of tube,20.01
58624,07.54,Total excision of pineal gland,07.54
58731,87.72,Other nephrotomogram,87.72
58869,07.94,Transplantation of thymus,07.94
59003,33.91,Bronchial dilation,33.91
59174,41.1,Puncture of spleen,41.1
59481,32.0,Local excision or destruction of lesion or tissue of bronchus,32.0
59483,32.2,Local excision or destruction of lesion or tissue of lung,32.2
59492,32,Excision of lung and bronchus,32
59527,30.4,Radical laryngectomy,30.4
59655,33.26,Closed [percutaneous] [needle] biopsy of lung,33.26
59801,50.11,Closed (percutaneous) [needle] biopsy of liver,50.11
59954,33.21,Bronchoscopy through artificial stoma,33.21
59981,31.41,Tracheoscopy through artificial stoma,31.41
60272,57.87,Reconstruction of urinary bladder,57.87
60484,44.5,Revision of gastric anastomosis,44.5
60666,52.5,Partial pancreatectomy,52.5
60667,52.59,Other partial pancreatectomy,52.59
60925,55.86,Anastomosis of kidney,55.86
61026,22.3,External maxillary antrotomy,22.3
61027,22.39,Other external maxillary antrotomy,22.39
61053,45.42,Endoscopic polypectomy of large intestine,45.42
61137,01.21,Incision and drainage of cranial sinus,01.21
61176,11.5,Repair of cornea,11.5
61177,11.59,Other repair of cornea,11.59
61286,89.52,Electrocardiogram,89.52
61621,31.73,Closure of other fistula of trachea,31.73
61637,11.7,Other reconstructive and refractive surgery on cornea,11.7
61638,11.79,Other reconstructive and refractive surgery on cornea,11.79
61722,16.63,Revision of enucleation socket with graft,16.63
61740,88.91,Magnetic resonance imaging of brain and brain stem,88.91
61781,48.21,Transabdominal proctosigmoidoscopy,48.21
61790,67.62,Repair of fistula of cervix,67.62
61819,08.23,"Excision of major lesion of eyelid, partial-thickness",08.23
61867,16.31,Removal of ocular contents with synchronous implant into scleral shell,16.31
61912,27.43,Other excision of lesion or tissue of lip,27.43
62180,66.4,Total unilateral salpingectomy,66.4
62281,44.21,Dilation of pylorus by incision,44.21
62364,35.52,"Repair of atrial septal defect with prosthesis, closed technique",35.52
62538,42.84,"Repair of esophageal fistula, not elsewhere classified",42.84
62561,29.33,Pharyngectomy (partial),29.33
62598,01.11,Closed [percutaneous] [needle] biopsy of cerebral meninges,01.11
62599,01.12,Open biopsy of cerebral meninges,01.12
62856,34.27,Biopsy of diaphragm,34.27
62887,21.7,Reduction of nasal fracture,21.7
63181,10.21,Biopsy of conjunctiva,10.21
63252,87.04,Other tomography of head,87.04
63345,27.72,Excision of uvula,27.72
63439,87.66,Contrast pancreatogram,87.66
63707,95.14,X-ray study of eye,95.14
63809,44.6,Other repair of stomach,44.6
63810,44.69,Other repair of stomach,44.69
63923,26.11,Closed [needle] biopsy of salivary gland or duct,26.11
63924,27.24,"Biopsy of mouth, unspecified structure",27.24
63952,35.1,Open heart valvuloplasty without replacement,35.1
63953,35.10,"Open heart valvuloplasty without replacement, unspecified valve",35.10
64076,07.92,Other incision of thymus,07.92
64077,07.95,Thoracoscopic incision of thymus,07.95
64089,96.21,Dilation of frontonasal duct,96.21
64192,44.12,Gastroscopy through artificial stoma,44.12
64223,45.43,Endoscopic destruction of other lesion or tissue of large intestine,45.43
64319,27.1,Incision of palate,27.1
64444,45.02,Other incision of small intestine,45.02
64615,44.41,Suture of gastric ulcer site,44.41
64636,44.42,Suture of duodenal ulcer site,44.42
64675,76.3,Partial ostectomy of facial bone,76.3
64676,76.39,Partial ostectomy of other facial bone,76.39
64762,56.1,Ureteral meatotomy,56.1
64775,76.74,Open reduction of maxillary fracture,76.74
64797,76.73,Closed reduction of maxillary fracture,76.73
64820,76.76,Open reduction of mandibular fracture,76.76
65203,17.32,Laparoscopic cecectomy,17.32
65204,45.72,Open and other cecectomy,45.72
65251,17.34,Laparoscopic resection of transverse colon,17.34
65512,31.44,Closed [endoscopic] biopsy of trachea,31.44
65585,55.82,Closure of nephrostomy and pyelostomy,55.82
65707,35.25,Open and other replacement of pulmonary valve with tissue graft,35.25
66143,33.43,Closure of laceration of lung,33.43
66543,48.34,Destruction of rectal lesion or tissue by cryosurgery,48.34
67340,22.63,Ethmoidectomy,22.63
67547,45.95,Anastomosis to anus,45.95
67620,26.42,Closure of salivary fistula,26.42
67657,16.02,Orbitotomy with insertion of orbital implant,16.02
67764,07.22,Unilateral adrenalectomy,07.22
67815,75.51,Repair of current obstetric laceration of cervix,75.51
67816,75.6,Repair of other current obstetric laceration,75.6
68109,43.42,Local excision of other lesion or tissue of stomach,43.42
68167,37.51,Heart transplantation,37.51
68233,08.22,Excision of other minor lesion of eyelid,08.22
68263,02.0,Cranioplasty,02.0
68264,02.06,Other cranial osteoplasty,02.06
68373,08.73,"Reconstruction of eyelid involving lid margin, full-thickness",08.73
68381,41.32,Closed [aspiration] [percutaneous] biopsy of spleen,41.32
68447,88.41,Arteriography of cerebral arteries,88.41
68483,39.28,Extracranial-intracranial (EC-IC) vascular bypass,39.28
68572,42.5,Intrathoracic anastomosis of esophagus,42.5
68573,42.54,Other intrathoracic esophagoenterostomy,42.54
68574,42.56,Other intrathoracic esophagocolostomy,42.56
68575,42.58,Intrathoracic esophageal anastomosis with other interposition,42.58
68576,42.59,Other intrathoracic anastomosis of esophagus,42.59
68695,42.0,Esophagotomy,42.0
68696,42.09,Other incision of esophagus,42.09
68774,00.24,Intravascular imaging of coronary vessels,00.24
68775,88.57,Other and unspecified coronary arteriography,88.57
68879,13.66,Mechanical fragmentation of secondary membrane [after cataract],13.66
68958,46.63,Fixation of large intestine to abdominal wall,46.63
69009,07.2,Partial adrenalectomy,07.2
69011,07.29,Other partial adrenalectomy,07.29
69071,18.7,Other plastic repair of external ear,18.7
69072,18.79,Other plastic repair of external ear,18.79
69156,09.41,Probing of lacrimal punctum,09.41
69169,22.2,Intranasal antrotomy,22.2
69209,89.31,Dental examination,89.31
69246,35.2,Open and other replacement of heart valve,35.2
69247,35.20,Open and other replacement of unspecified heart valve,35.20
69270,35.09,Endovascular replacement of unspecified heart valve,35.09
69288,37.10,"Incision of heart, not otherwise specified",37.10
69289,37.11,Cardiotomy,37.11
69369,87.03,Computerized axial tomography of head,87.03
69398,55.8,Other repair of kidney,55.8
69399,55.89,Other repair of kidney,55.89
69465,68.13,Open biopsy of uterus,68.13
69543,48.0,Proctotomy,48.0
69571,76.63,Osteoplasty [osteotomy] of body of mandible,76.63
69662,25.51,Suture of laceration of tongue,25.51
69834,07.65,"Total excision of pituitary gland, transsphenoidal approach",07.65
69918,12.73,Cyclophotocoagulation,12.73
69948,55.01,Nephrotomy,55.01
69987,51.03,Other cholecystostomy,51.03
70101,01.01,Cisternal puncture,01.01
70245,21.0,Control of epistaxis,21.0
70246,21.00,"Control of epistaxis, not otherwise specified",21.00
70247,21.01,Control of epistaxis by anterior nasal packing,21.01
70248,21.03,Control of epistaxis by cauterization (and packing),21.03
70250,21.05,Control of epistaxis by (transantral) ligation of the maxillary artery,21.05
70251,21.09,Control of epistaxis by other means,21.09
70306,35.11,Open heart valvuloplasty of aortic valve without replacement,35.11
70413,45.15,Open biopsy of small intestine,45.15
70499,45.73,Open and other right hemicolectomy,45.73
70560,12.53,Goniotomy with goniopuncture,12.53
70627,46.71,Suture of laceration of duodenum,46.71
70660,36.15,Single internal mammary-coronary artery bypass,36.15
70770,08.33,Repair of blepharoptosis by resection or advancement of levator muscle or aponeurosis,08.33
70836,20.2,Incision of mastoid and middle ear,20.2
70927,25.3,Complete glossectomy,25.3
70946,07.68,"Total excision of pituitary gland, other specified approach",07.68
70947,07.69,"Total excision of pituitary gland, unspecified approach",07.69
70987,12.52,Goniotomy without goniopuncture,12.52
71117,12.71,Cyclodiathermy,12.71
71292,44.61,Suture of laceration of stomach,44.61
71350,12.74,"Diminution of ciliary body, not otherwise specified",12.74
71430,46.43,Other revision of stoma of large intestine,46.43
71494,08.82,"Repair of laceration involving lid margin, partial-thickness",08.82
71516,08.84,"Repair of laceration involving lid margin, full-thickness",08.84
71589,69.3,Paracervical uterine denervation,69.3
71662,08.25,Destruction of lesion of eyelid,08.25
71889,44.2,Pyloroplasty,44.2
71891,44.29,Other pyloroplasty,44.29
71956,21.72,Open reduction of nasal fracture,21.72
72039,20.6,Fenestration of inner ear,20.6
72054,22.7,Repair of nasal sinus,22.7
72055,22.79,Other repair of nasal sinus,22.79
72100,12.82,Repair of scleral fistula,12.82
72166,46.23,Other permanent ileostomy,46.23
72187,31.7,Repair and plastic operations on trachea,31.7
72190,31.79,Other repair and plastic operations on trachea,31.79
72263,88.58,Negative-contrast cardiac roentgenography,88.58
72359,12.91,Therapeutic evacuation of anterior chamber,12.91
72405,12.14,Other iridectomy,12.14
72465,44.64,Gastropexy,44.64
72529,01.25,Other craniectomy,01.25
72648,42.01,Incision of esophageal web,42.01
73019,16.82,Repair of rupture of eyeball,16.82
73055,59.3,Plication of urethrovesical junction,59.3
73143,16.3,Evisceration of eyeball,16.3
