,concept_code_y,concept_name_y,opcs
12601,E40.1,Reconstruction of trachea and anastomosis HFQ,E401
12602,E40.3,Reconstruction of trachea NEC,E403
12840,E54.8,Other specified excision of lung,E548
12841,E54.9,Unspecified excision of lung,E549
12843,E54,Excision of lung,E54
13463,F04.8,Other specified other reconstruction of lip,F048
13464,F04.9,Unspecified other reconstruction of lip,F049
13465,F04,Other reconstruction of lip,F04
13526,F40.8,Other specified other repair of other part of mouth,F408
13527,F40.9,Unspecified other repair of other part of mouth,F409
13528,F40,Other repair of other part of mouth,F40
14317,E20.1,Total adenoidectomy,E201
14416,F36.1,Destruction of tonsil,F361
14629,Q01.8,Other specified excision of cervix uteri,Q018
14630,Q01.9,Unspecified excision of cervix uteri,Q019
14631,Q01,Excision of cervix uteri,Q01
14790,R30.1,Repositioning of inverted delivered uterus,R301
14868,Q23.3,Unilateral salpingectomy NEC,Q233
14869,Q23.4,Salpingectomy of remaining solitary fallopian tube NEC,Q234
14870,Q24.2,Salpingectomy NEC,Q242
14907,Q39.8,Other specified diagnostic endoscopic examination of fallopian tube,Q398
14908,Q39.9,Unspecified diagnostic endoscopic examination of fallopian tube,Q399
14909,Q39,Diagnostic endoscopic examination of fallopian tube,Q39
15007,Q30.1,Reconstruction of fallopian tube,Q301
15199,C01.8,Other specified excision of eye,C018
15200,C01.9,Unspecified excision of eye,C019
15202,C01,Excision of eye,C01
15366,C47.8,Other specified closure of cornea,C478
15367,C47.9,Unspecified closure of cornea,C479
15368,C47,Closure of cornea,C47
15523,D03.2,Reconstruction of external ear NEC,D032
16183,K11.3,Repair of defect of interventricular septum using tissue graft NEC,K113
16393,C17.1,Suture of eyelid,C171
16507,D28.1,Biopsy of lesion of ear NEC,D281
16540,J19.8,Other specified connection of gall bladder,J198
16541,J19.9,Unspecified connection of gall bladder,J199
16542,J19,Connection of gall bladder,J19
16631,J54.4,Transplantation of islet of Langerhans,J544
17077,K32.3,Closed tricuspid valvotomy,K323
17171,F55.2,Dilation of submandibular duct,F552
17403,F44.1,Total excision of parotid gland,F441
17637,E03.6,Septoplasty of nose NEC,E036
17806,A10.1,Leucotomy NEC,A101
17826,C34.7,Tenotomy of combinations of muscles of eye,C347
17851,C71.8,Other specified extracapsular extraction of lens,C718
17852,C71.9,Unspecified extracapsular extraction of lens,C719
17853,C71,Extracapsular extraction of lens,C71
18026,G02.8,Other specified total excision of oesophagus,G028
18027,G02.9,Unspecified total excision of oesophagus,G029
18028,G02,Total excision of oesophagus,G02
18098,K48.3,Open angioplasty of coronary artery,K483
18120,A01.1,Hemispherectomy,A011
18259,M43.3,Endoscopic overdistension of bladder NEC,M433
18434,G72.2,Anastomosis of ileum to transverse colon,G722
18776,Q45.8,Other specified repair of ovary,Q458
18777,Q45.9,Unspecified repair of ovary,Q459
18778,Q45,Repair of ovary,Q45
19005,U30.1,Tilt table testing,U301
19138,M37.4,Closure of exstrophy,M374
19195,M05.3,Nephropexy,M053
19227,U54.2,Delivery of rehabilitation for respiratory disorders,U542
19390,C66.1,Excision of ciliary body,C661
19584,C39.8,Other specified extirpation of lesion of conjunctiva,C398
19585,C39.9,Unspecified extirpation of lesion of conjunctiva,C399
19586,C39,Extirpation of lesion of conjunctiva,C39
19776,E25.2,Diagnostic endoscopic examination of pharynx and biopsy of lesion of pharynx NEC,E252
21183,H33.5,Rectosigmoidectomy and closure of rectal stump and exteriorisation of bowel,H335
21715,U17.3,Barium swallow,U173
21761,U17.4,Barium enema,U174
21762,Y90.5,Barium enema NEC,Y905
21971,F48.4,Sialography,F484
22768,R36.2,Viability scan,R362
22831,U12.4,Ultrasound of bladder,U124
22866,C05.1,Reconstruction of cavity of orbit,C051
23133,A01.8,Other specified major excision of tissue of brain,A018
23134,A01.9,Unspecified major excision of tissue of brain,A019
23135,A01,Major excision of tissue of brain,A01
23143,A01.2,Total lobectomy of brain,A012
23153,A02.1,Excision of lesion of tissue of frontal lobe of brain,A021
23163,A02.2,Excision of lesion of tissue of temporal lobe of brain,A022
23173,A02.3,Excision of lesion of tissue of parietal lobe of brain,A023
23183,A02.4,Excision of lesion of tissue of occipital lobe of brain,A024
23193,A02.5,Excision of lesion of tissue of cerebellum,A025
23213,A03.8,Other specified stereotactic ablation of tissue of brain,A038
23214,A03.9,Unspecified stereotactic ablation of tissue of brain,A039
23215,A03,Stereotactic ablation of tissue of brain,A03
23232,A03.1,Stereotactic leucotomy,A031
23243,A03.2,Stereotactic ablation of tissue of thalamus,A032
23253,A03.3,Stereotactic ablation of tissue of globus pallidus,A033
23262,A03.4,Stereotactic ablation of tissue of brain stem,A034
23283,A04.8,Other specified open biopsy of lesion of tissue of brain,A048
23284,A04.9,Unspecified open biopsy of lesion of tissue of brain,A049
23296,A04.1,Open biopsy of lesion of tissue of frontal lobe of brain,A041
23307,A04.2,Open biopsy of lesion of tissue of temporal lobe of brain,A042
23318,A04.3,Open biopsy of lesion of tissue of parietal lobe of brain,A043
23329,A04.4,Open biopsy of lesion of tissue of occipital lobe of brain,A044
23340,A04.5,Open biopsy of lesion of tissue of cerebellum,A045
23351,A04.6,Open biopsy of lesion of tissue of brain stem,A046
23400,A12.8,Other specified creation of connection from ventricle of brain,A128
23401,A12.9,Unspecified creation of connection from ventricle of brain,A129
23402,A12,Creation of connection from ventricle of brain,A12
23412,A12.5,Creation of subcutaneous cerebrospinal fluid reservoir,A125
23424,A17.1,Endoscopic extirpation of lesion of ventricle of brain,A171
23442,A18.8,Other specified diagnostic endoscopic examination of ventricle of brain,A188
23443,A18.9,Unspecified diagnostic endoscopic examination of ventricle of brain,A189
23444,A18,Diagnostic endoscopic examination of ventricle of brain,A18
23468,A20.2,Ventriculography of brain,A202
23478,A25.1,Intracranial transection of optic nerve (ii),A251
23489,A26.1,Intracranial destruction of optic nerve (ii),A261
23500,A26.2,Intracranial destruction of oculomotor nerve (iii),A262
23530,A26.4,Intracranial destruction of facial nerve (vii),A264
23540,A26.7,Intracranial destruction of vagus nerve (x),A267
23569,A29.1,Excision of lesion of optic nerve (ii),A291
23582,A30.1,Repair of optic nerve (ii),A301
23594,A31.1,Intracranial stereotactic neurolysis of optic nerve (ii),A311
23606,A32.1,Decompression of optic nerve (ii),A321
23616,A34.1,Exploration of optic nerve (ii),A341
23643,A38.8,Other specified extirpation of lesion of meninges of brain,A388
23644,A38.9,Unspecified extirpation of lesion of meninges of brain,A389
23645,A43.8,Other specified other extirpation of lesion of meninges of brain,A438
23646,A43.9,Unspecified other extirpation of lesion of meninges of brain,A439
23647,A38,Extirpation of lesion of meninges of brain,A38
23662,A38.1,Extirpation of lesion of meninges of cortex of brain,A381
23672,A38.2,Extirpation of lesion of meninges of sphenoidal ridge of cranium,A382
23681,A38.3,Extirpation of lesion of meninges of subfrontal region of brain,A383
23690,A38.4,Extirpation of lesion of meninges of parasagittal region of brain,A384
23700,A38.5,Extirpation of lesion of falx cerebri,A385
23709,A38.6,Extirpation of lesion of tentorium cerebelli,A386
23722,A39.1,Repair of meningoencephalocele,A391
23732,A39.2,Repair of dura of anterior fossa of cranium,A392
23740,A39.3,Repair of dura of middle fossa of cranium,A393
23748,A39.4,Repair of dura of posterior fossa of cranium,A394
23756,A39.5,Repair of dura of vault of cranium,A395
23786,A42.1,Creation of anastomosis of dura,A421
23804,A44.8,Other specified partial extirpation of spinal cord,A448
23805,A44.9,Unspecified partial extirpation of spinal cord,A449
23806,A44,Partial extirpation of spinal cord,A44
23815,A44.1,Chordectomy of spinal cord,A441
23828,A45.4,Open biopsy of lesion of spinal cord,A454
23841,A49.1,Freeing of spinal tether NEC,A491
23854,A51.1,Extirpation of lesion of meninges of spinal cord,A511
23865,A53.1,Cerebrospinal syringostomy,A531
23880,A53.2,Creation of thecoperitoneal shunt,A532
23896,A53.3,Creation of syringoperitoneal shunt,A533
23907,A53.4,Creation of lumboperitoneal shunt,A534
23918,A55.3,Spinal manometry,A553
23928,A47.2,Radiofrequency controlled thermal destruction of spinothalamic tract,A472
23947,C46.1,Refractive keratoplasty,C461
23956,B01.1,Transethmoidal hypophysectomy,B011
23965,B01.3,Trans-septal hypophysectomy,B013
23981,B01.4,Transcranial hypophysectomy,B014
23998,B01.2,Trans-sphenoidal hypophysectomy,B012
24011,B02.1,Cryotherapy to pituitary gland,B021
24027,B04.1,Excision of lesion of pituitary gland,B041
24036,B04.2,Biopsy of lesion of pituitary gland,B042
24048,B04.3,Decompression of pituitary gland,B043
24059,B04.4,Exploration of pituitary gland,B044
24080,B06.1,Excision of pineal gland,B061
24114,B18.1,Trans-sternal thymectomy,B181
24125,B18.2,Transcervical thymectomy,B182
24135,B20.1,Biopsy of lesion of thymus gland,B201
24148,B20.2,Exploration of thymus gland,B202
24160,B22.1,Bilateral adrenalectomy and transposition of adrenal tissue,B221
24170,B23.1,Excision of lesion of aberrant adrenal tissue,B231
24183,B23.2,Exploration of aberrant adrenal tissue,B232
24208,B25.2,Biopsy of lesion of adrenal gland NEC,B252
24218,B25.3,Embolisation of adrenal gland,B253
24268,C01.2,Enucleation of eye,C012
24305,C02.2,Destruction of lesion of orbit,C022
24306,C02.8,Other specified extirpation of lesion of orbit,C028
24307,C02.9,Unspecified extirpation of lesion of orbit,C029
24337,C04.1,Revision of prosthetic replacement for orbit,C041
24347,C04.2,Revision of prosthetic replacement for eyeball,C042
24487,C06.1,Biopsy of lesion of orbit,C061
24496,C08.1,Transposition of ligament of orbit,C081
24529,C10.2,Hair bearing flap to eyebrow,C102
24538,C10.5,Incision of lesion of eyebrow,C105
24551,C11.1,Excision of lesion of canthus,C111
24566,C11.2,Destruction of lesion of canthus,C112
24636,C12.8,Other specified extirpation of lesion of eyelid,C128
24637,C12.9,Unspecified extirpation of lesion of eyelid,C129
24638,C12,Extirpation of lesion of eyelid,C12
24659,C12.1,Excision of lesion of eyelid NEC,C121
24671,C12.2,Cauterisation of lesion of eyelid,C122
24683,C12.3,Cryotherapy to lesion of eyelid,C123
24695,C12.4,Curettage of lesion of eyelid,C124
24756,C14.2,Graft of skin to eyelid,C142
24813,C15.8,Other specified correction of deformity of eyelid,C158
24814,C15.9,Unspecified correction of deformity of eyelid,C159
24815,C15,Correction of deformity of eyelid,C15
24828,C15.3,Correction of trichiasis,C153
24837,C16.2,Lateral tarsorrhaphy,C162
24846,C16.3,Medial tarsorrhaphy,C163
24856,C16.5,Revision of tarsorrhaphy,C165
24875,C18.2,Correction of ptosis of eyelid using frontalis muscle technique,C182
24886,C18.6,Correction of ptosis of eyelid using aponeurosis technique,C186
24920,C19.8,Other specified incision of eyelid,C198
24921,C19.9,Unspecified incision of eyelid,C199
24922,C19,Incision of eyelid,C19
24941,C20.8,Other specified protective suture of eyelid,C208
24942,C20.9,Unspecified protective suture of eyelid,C209
24943,C20,Protective suture of eyelid,C20
24952,C20.1,Complete protective suture of eyelid,C201
24961,C20.2,Central protective suture of eyelid,C202
24970,C20.3,Lateral protective suture of eyelid,C203
24979,C20.4,Medial protective suture of eyelid,C204
25013,C22.2,Biopsy of lesion of eyelid,C222
25035,C24.2,Radiotherapy to lacrimal gland,C242
25046,C24.4,Biopsy of lesion of lacrimal gland,C244
25056,C25.5,Revision of anastomosis between lacrimal apparatus and nose,C255
25065,C26.3,Biopsy of lesion of lacrimal sac,C263
25075,C29.2,Enlargement of lacrimal punctum,C292
25087,C29.3,Occlusion of lacrimal punctum,C293
25112,C31.8,Other specified combined operations on muscles of eye,C318
25113,C31.9,Unspecified combined operations on muscles of eye,C319
25114,C31,Combined operations on muscles of eye,C31
25125,C31.1,Recession of medial rectus muscle and resection of lateral rectus muscle of eye,C311
25134,C31.2,Bilateral recession of medial recti muscles of eyes,C312
25143,C31.3,Bilateral resection of medial recti muscles of eyes,C313
25152,C31.4,Bilateral recession of lateral recti muscles of eyes,C314
25161,C31.5,Bilateral resection of lateral recti muscles of eyes,C315
25172,C32.3,Recession of superior rectus muscle of eye,C323
25183,C32.4,Recession of inferior rectus muscle of eye,C324
25192,C32.5,Recession of superior oblique muscle of eye,C325
25201,C32.6,Recession of inferior oblique muscle of eye,C326
25209,C32.7,Recession of combinations of muscles of eye,C327
25220,C33.3,Resection of superior rectus muscle of eye,C333
25231,C33.4,Resection of inferior rectus muscle of eye,C334
25241,C33.5,Resection of superior oblique muscle of eye,C335
25259,C33.7,Resection of combinations of muscles of eye,C337
25262,C34.8,Other specified partial division of tendon of muscle of eye,C348
25277,C34.9,Unspecified partial division of tendon of muscle of eye,C349
25278,C34,Partial division of tendon of muscle of eye,C34
25287,C34.1,Tenotomy of medial rectus muscle of eye,C341
25296,C34.2,Tenotomy of lateral rectus muscle of eye,C342
25305,C34.3,Tenotomy of superior rectus muscle of eye,C343
25314,C34.4,Tenotomy of inferior rectus muscle of eye,C344
25324,C34.5,Tenotomy of superior oblique muscle of eye,C345
25333,C34.6,Tenotomy of inferior oblique muscle of eye,C346
25342,C35.2,Lengthening of muscle of eye by muscle slide,C352
25353,C37.3,Biopsy of lesion of muscle of eye,C373
25373,C39.3,Cryotherapy to lesion of conjunctiva,C393
25385,C39.4,Curettage of lesion of conjunctiva,C394
25394,C39.5,Radiotherapy to lesion of conjunctiva,C395
25402,C40.1,Mucosal graft to conjunctiva,C401
25410,C40.2,Amniotic graft to conjunctiva,C402
25419,C40.3,Sliding graft to conjunctiva,C403
25430,C43.2,Biopsy of lesion of conjunctiva,C432
25441,C43.5,Exploration of conjunctiva,C435
25453,C43.6,Creation of hood of conjunctiva,C436
25467,C45.1,Superficial keratectomy,C451
25484,C45.3,Cauterisation of lesion of cornea,C453
25496,C45.5,Radiotherapy to lesion of cornea,C455
25506,C45.7,Debridement of lesion of cornea,C457
25522,C44.8,Other specified other plastic operations on cornea,C448
25523,C44.9,Unspecified other plastic operations on cornea,C449
25524,C44,Other plastic operations on cornea,C44
25525,C46,Plastic operations on cornea,C46
25533,C49.1,Section of cornea,C491
25544,C49.2,Trephine of cornea,C492
25554,C51.1,Biopsy of lesion of cornea,C511
25563,C51.3,Exploration of cornea,C513
25573,C53.1,Punch resection of sclera,C531
25583,C53.3,Cauterisation of lesion of sclera,C533
25607,C54.1,Overlay scleroplasty,C541
25617,C54.2,Imbrication of sclera,C542
25652,C55.8,Other specified incision of sclera,C558
25653,C55.9,Unspecified incision of sclera,C559
25654,C60.2,Inclusion of iris,C602
25655,C55,Incision of sclera,C55
25665,C57.1,Biopsy of lesion of sclera,C571
25678,C57.4,Suture of sclera,C574
25688,C60.3,Fixation of iris,C603
25704,C61.1,Laser trabeculoplasty,C611
25724,C64.4,Biopsy of lesion of iris,C644
25736,C64.6,Stretching of iris,C646
25765,C66.5,Destruction of ciliary body NEC,C665
25766,C66.8,Other specified extirpation of ciliary body,C668
25767,C66.9,Unspecified extirpation of ciliary body,C669
25768,C66,Extirpation of ciliary body,C66
25777,C66.2,Cauterisation of ciliary body,C662
25786,C69.1,Reformation of anterior chamber of eye,C691
25811,C72.8,Other specified intracapsular extraction of lens,C728
25812,C72.9,Unspecified intracapsular extraction of lens,C729
25813,C72,Intracapsular extraction of lens,C72
25827,C72.1,Forceps extraction of lens,C721
25841,C72.3,Cryoextraction of lens,C723
25852,C73.2,Capsulotomy of anterior lens capsule,C732
25862,C73.3,Capsulotomy of posterior lens capsule,C733
25885,C74.3,Mechanical lensectomy,C743
25898,C75.2,Revision of prosthetic replacement for lens,C752
25908,C77.3,Biopsy of lesion of lens,C773
25937,C79.1,Vitrectomy using anterior approach,C791
25947,C82.2,Cryotherapy to lesion of retina,C822
25956,C84.1,Epiretinal dissection,C841
25971,C84.2,Excision of lesion of retina NEC,C842
25981,C84.3,Biopsy of lesion of retina,C843
26006,C86.5,Fluorescein angiography of eye,C865
26040,D02.8,Other specified extirpation of lesion of external ear,D028
26041,D02.9,Unspecified extirpation of lesion of external ear,D029
26042,D02,Extirpation of lesion of external ear,D02
26087,D03.1,Reconstruction of external ear using graft,D031
26098,D03.4,Meatoplasty of external ear,D034
26164,D06.1,Biopsy of lesion of external ear,D061
26174,D06.2,Repair of lobe of external ear,D062
26192,D07.1,Irrigation of external auditory canal for removal of wax,D071
26202,D08.1,Extirpation of lesion of external auditory canal,D081
26212,D10.4,Simple mastoidectomy,D104
26231,D12.3,Biopsy of mastoid,D123
26355,D14.1,Tympanoplasty using graft,D141
26367,D14.3,Revision of tympanoplasty,D143
26378,D19.2,Destruction of lesion of middle ear,D192
26387,D20.1,Biopsy of lesion of middle ear,D201
26399,D15.2,Suction clearance of middle ear,D152
26418,D19.8,Other specified extirpation of lesion of middle ear,D198
26419,D19.9,Unspecified extirpation of lesion of middle ear,D199
26420,D19,Extirpation of lesion of middle ear,D19
26457,D22.1,Graft to eustachian canal,D221
26468,D24.4,Neurectomy of cochlea,D244
26483,D24.5,Transtympanic electrocochleography,D245
26502,D26.4,Neurectomy of vestibular apparatus,D264
26511,D28.2,Examination of ear under anaesthetic,D282
26536,E02.1,Total reconstruction of nose,E021
26552,E02.3,Septorhinoplasty using implant,E023
26565,E02.4,Septorhinoplasty using graft,E024
26583,E02.5,Reduction rhinoplasty,E025
26698,E09.1,Excision of lesion of external nose,E091
26713,E09.2,Destruction of lesion of external nose NEC,E092
26723,E09.3,Suture of external nose,E093
26741,E09.5,Biopsy of lesion of external nose,E095
26784,E03.3,Biopsy of lesion of septum of nose,E033
26816,E04.5,Biopsy of lesion of turbinate of nose,E045
26829,E04.6,Cauterisation of turbinate of nose,E046
26846,E05.1,Cauterisation of internal nose,E051
26866,E05.3,Embolisation of artery of internal nose,E053
26893,E08.1,Polypectomy of internal nose,E081
26991,E12.1,Ligation of maxillary artery using sublabial approach,E121
27004,E12.3,Irrigation of maxillary antrum using sublabial approach,E123
27013,E12.4,Transantral neurectomy of vidian nerve using sublabial approach,E124
27058,E13.4,Biopsy of lesion of maxillary antrum,E134
27132,E14.2,Intranasal ethmoidectomy,E142
27149,E14.3,External ethmoidectomy,E143
27161,E14.5,Bone flap to frontal sinus,E145
27179,E17.4,Lateral rhinotomy into nasal sinus NEC,E174
27343,E21.2,Pharyngoplasty using posterior pharyngeal flap,E212
27398,E23.1,Open excision of lesion of pharynx,E231
27422,E24.1,Endoscopic extirpation of lesion of nasopharynx,E241
27486,E29.5,Laryngofissure and cordectomy of vocal cord,E295
27503,E30.8,Other specified open extirpation of lesion of larynx,E308
27504,E30.9,Unspecified open extirpation of lesion of larynx,E309
27505,E30,Open extirpation of lesion of larynx,E30
27514,E30.1,Excision of lesion of larynx using thyrotomy as approach,E301
27524,E30.2,Excision of lesion of larynx using lateral pharyngotomy as approach,E302
27538,E30.3,Open destruction of lesion of larynx,E303
27548,E31.1,Laryngotracheal reconstruction using cartilage graft,E311
27558,E31.3,Division of stenosis of larynx and insertion of prosthesis into larynx,E313
27570,E33.4,Open biopsy of lesion of larynx,E334
27605,E34.2,Microtherapeutic endoscopic resection of lesion of larynx NEC,E342
27606,E34.3,Microtherapeutic endoscopic destruction of lesion of larynx NEC,E343
27607,E34.8,Other specified microtherapeutic endoscopic operations on larynx,E348
27608,E34.9,Unspecified microtherapeutic endoscopic operations on larynx,E349
27609,E34,Microtherapeutic endoscopic operations on larynx,E34
27621,E34.1,Microtherapeutic endoscopic extirpation of lesion of larynx using laser,E341
27635,E35.2,Endoscopic resection of lesion of larynx,E352
27662,E35.3,Endoscopic destruction of lesion of larynx,E353
27681,E37.9,Unspecified diagnostic microendoscopic examination of larynx,E379
27682,E37,Diagnostic microendoscopic examination of larynx,E37
27695,E39.8,Other specified partial excision of trachea,E398
27696,E39.9,Unspecified partial excision of trachea,E399
27697,E39,Partial excision of trachea,E39
27709,E39.1,Open excision of lesion of trachea,E391
27722,E40.2,Reconstruction of trachea using graft,E402
27741,E42.2,Cricothyroidostomy,E422
27756,E43.5,Closure of tracheocutaneous fistula,E435
27772,E43.1,Open destruction of lesion of trachea,E431
27807,E43.3,Tracheopexy,E433
27821,E43.4,Open biopsy of lesion of trachea,E434
27875,E44.3,Open biopsy of lesion of carina,E443
27892,E46.8,Other specified partial extirpation of bronchus,E468
27893,E46.9,Unspecified partial extirpation of bronchus,E469
27894,E46,Partial extirpation of bronchus,E46
27934,E46.4,Open destruction of lesion of bronchus,E464
28077,E48.1,Fibreoptic endoscopic snare resection of lesion of lower respiratory tract,E481
28089,E48.2,Fibreoptic endoscopic laser destruction of lesion of lower respiratory tract,E482
28099,E48.3,Fibreoptic endoscopic destruction of lesion of lower respiratory tract NEC,E483
28113,E48.5,Fibreoptic endoscopic removal of foreign body from lower respiratory tract,E485
28135,E54.2,Bilobectomy of lung,E542
28176,E54.3,Lobectomy of lung,E543
28201,E54.4,Excision of segment of lung,E544
28221,E55.8,Other specified open extirpation of lesion of lung,E558
28222,E55.9,Unspecified open extirpation of lesion of lung,E559
28223,E55,Open extirpation of lesion of lung,E55
28235,E55.1,Open decortication of lesion of lung,E551
28246,E55.2,Open excision of lesion of lung,E552
28256,E55.3,Open cauterisation of lesion of lung,E553
28268,E57.2,Ligation of bulla of lung,E572
28278,E57.3,Deflation of bulla of lung,E573
28289,E59.1,Needle biopsy of lesion of lung,E591
28301,E59.2,Aspiration biopsy of lesion of lung,E592
28320,F01.8,Other specified partial excision of lip,F018
28321,F01.9,Unspecified partial excision of lip,F019
28322,F01,Partial excision of lip,F01
28330,F01.1,Excision of vermilion border of lip and advancement of mucosa of lip,F011
28350,F02.8,Other specified extirpation of lesion of lip,F028
28351,F02.9,Unspecified extirpation of lesion of lip,F029
28370,F02.2,Destruction of lesion of lip,F022
28372,F02,Extirpation of lesion of lip,F02
28415,F03.2,Revision of primary closure of cleft lip,F032
28458,F04.1,Reconstruction of lip using tongue flap,F041
28564,F05.1,Excision of excess mucosa from lip,F051
28575,F06.2,Biopsy of lesion of lip,F062
28587,F08.1,Allotransplantation of tooth,F081
28601,F08.2,Autotransplantation of tooth,F082
28622,F08.3,Replantation of tooth,F083
28632,F08.4,Repositioning of tooth,F084
28645,F09.1,Surgical removal of impacted wisdom tooth,F091
28662,F10.8,Other specified simple extraction of tooth,F108
28663,F10.9,Unspecified simple extraction of tooth,F109
28664,F10,Simple extraction of tooth,F10
28681,F11.2,Augmentation of alveolar ridge using autobone graft,F112
28713,F13.3,Restoration of crown of tooth NEC,F133
28714,F13.4,Restoration of part of tooth using inlay NEC,F134
28715,F13.8,Other specified restoration of tooth,F138
28716,F13.9,Unspecified restoration of tooth,F139
28717,F13,Restoration of tooth,F13
28727,F13.1,Full restoration of crown of tooth,F131
28735,F13.2,Partial restoration of crown of tooth,F132
28752,F14.5,Surgical exposure of tooth,F145
28778,F16.2,Surgical arrest of postoperative bleeding from tooth socket,F162
28795,F18.8,Other specified excision of dental lesion of jaw,F188
28796,F18.9,Unspecified excision of dental lesion of jaw,F189
28798,F18,Excision of dental lesion of jaw,F18
28810,F18.1,Enucleation of dental cyst of jaw,F181
28822,F18.2,Marsupialisation of dental lesion of jaw,F182
28835,F20.2,Excision of lesion of gingiva,F202
28847,F20.3,Biopsy of lesion of gingiva,F203
28860,F20.4,Gingivoplasty,F204
28875,F20.5,Suture of gingiva,F205
28903,F23.8,Other specified extirpation of lesion of tongue,F238
28904,F23.9,Unspecified extirpation of lesion of tongue,F239
28905,F23,Extirpation of lesion of tongue,F23
28921,F23.1,Excision of lesion of tongue,F231
28950,F24.1,Biopsy of lesion of tongue,F241
28958,F26.1,Commissurectomy of tongue,F261
29015,F28.8,Other specified extirpation of lesion of palate,F288
