,concept_code_y,concept_name_y,opcs
645,D721DZZ,Stereotactic Other Photon Radiosurgery of Thymus,D721DZZ
646,D721HZZ,Stereotactic Particulate Radiosurgery of Thymus,D721HZZ
647,D721JZZ,Stereotactic Gamma Beam Radiosurgery of Thymus,D721JZZ
648,D722DZZ,Stereotactic Other Photon Radiosurgery of Spleen,D722DZZ
649,D722HZZ,Stereotactic Particulate Radiosurgery of Spleen,D722HZZ
650,D722JZZ,Stereotactic Gamma Beam Radiosurgery of Spleen,D722JZZ
651,D723DZZ,Stereotactic Other Photon Radiosurgery of Neck Lymphatics,D723DZZ
652,D723HZZ,Stereotactic Particulate Radiosurgery of Neck Lymphatics,D723HZZ
653,DG24DZZ,Stereotactic Other Photon Radiosurgery of Parathyroid Glands,DG24DZZ
654,DG24HZZ,Stereotactic Particulate Radiosurgery of Parathyroid Glands,DG24HZZ
655,DG24JZZ,Stereotactic Gamma Beam Radiosurgery of Parathyroid Glands,DG24JZZ
656,DG25DZZ,Stereotactic Other Photon Radiosurgery of Thyroid,DG25DZZ
657,DG25HZZ,Stereotactic Particulate Radiosurgery of Thyroid,DG25HZZ
658,DG25JZZ,Stereotactic Gamma Beam Radiosurgery of Thyroid,DG25JZZ
659,D723JZZ,Stereotactic Gamma Beam Radiosurgery of Neck Lymphatics,D723JZZ
660,D724DZZ,Stereotactic Other Photon Radiosurgery of Axillary Lymphatics,D724DZZ
661,D724HZZ,Stereotactic Particulate Radiosurgery of Axillary Lymphatics,D724HZZ
662,D724JZZ,Stereotactic Gamma Beam Radiosurgery of Axillary Lymphatics,D724JZZ
663,D725DZZ,Stereotactic Other Photon Radiosurgery of Thorax Lymphatics,D725DZZ
664,D725HZZ,Stereotactic Particulate Radiosurgery of Thorax Lymphatics,D725HZZ
665,D725JZZ,Stereotactic Gamma Beam Radiosurgery of Thorax Lymphatics,D725JZZ
666,D726DZZ,Stereotactic Other Photon Radiosurgery of Abdomen Lymphatics,D726DZZ
667,D726HZZ,Stereotactic Particulate Radiosurgery of Abdomen Lymphatics,D726HZZ
668,D726JZZ,Stereotactic Gamma Beam Radiosurgery of Abdomen Lymphatics,D726JZZ
669,D727DZZ,Stereotactic Other Photon Radiosurgery of Pelvis Lymphatics,D727DZZ
670,D727HZZ,Stereotactic Particulate Radiosurgery of Pelvis Lymphatics,D727HZZ
671,D727JZZ,Stereotactic Gamma Beam Radiosurgery of Pelvis Lymphatics,D727JZZ
672,D728DZZ,Stereotactic Other Photon Radiosurgery of Inguinal Lymphatics,D728DZZ
673,D728HZZ,Stereotactic Particulate Radiosurgery of Inguinal Lymphatics,D728HZZ
674,D728JZZ,Stereotactic Gamma Beam Radiosurgery of Inguinal Lymphatics,D728JZZ
675,D820DZZ,Stereotactic Other Photon Radiosurgery of Eye,D820DZZ
676,D820HZZ,Stereotactic Particulate Radiosurgery of Eye,D820HZZ
677,D820JZZ,Stereotactic Gamma Beam Radiosurgery of Eye,D820JZZ
678,DM20DZZ,Stereotactic Other Photon Radiosurgery of Left Breast,DM20DZZ
679,DM20HZZ,Stereotactic Particulate Radiosurgery of Left Breast,DM20HZZ
680,DM20JZZ,Stereotactic Gamma Beam Radiosurgery of Left Breast,DM20JZZ
681,DM21DZZ,Stereotactic Other Photon Radiosurgery of Right Breast,DM21DZZ
682,DM21HZZ,Stereotactic Particulate Radiosurgery of Right Breast,DM21HZZ
683,DM21JZZ,Stereotactic Gamma Beam Radiosurgery of Right Breast,DM21JZZ
684,D920DZZ,Stereotactic Other Photon Radiosurgery of Ear,D920DZZ
685,D920HZZ,Stereotactic Particulate Radiosurgery of Ear,D920HZZ
686,D920JZZ,Stereotactic Gamma Beam Radiosurgery of Ear,D920JZZ
687,D921DZZ,Stereotactic Other Photon Radiosurgery of Nose,D921DZZ
688,D921HZZ,Stereotactic Particulate Radiosurgery of Nose,D921HZZ
689,D921JZZ,Stereotactic Gamma Beam Radiosurgery of Nose,D921JZZ
690,D924DZZ,Stereotactic Other Photon Radiosurgery of Mouth,D924DZZ
691,D924HZZ,Stereotactic Particulate Radiosurgery of Mouth,D924HZZ
692,D924JZZ,Stereotactic Gamma Beam Radiosurgery of Mouth,D924JZZ
693,D925DZZ,Stereotactic Other Photon Radiosurgery of Tongue,D925DZZ
694,D925HZZ,Stereotactic Particulate Radiosurgery of Tongue,D925HZZ
695,D925JZZ,Stereotactic Gamma Beam Radiosurgery of Tongue,D925JZZ
696,D926DZZ,Stereotactic Other Photon Radiosurgery of Salivary Glands,D926DZZ
697,D926HZZ,Stereotactic Particulate Radiosurgery of Salivary Glands,D926HZZ
698,D926JZZ,Stereotactic Gamma Beam Radiosurgery of Salivary Glands,D926JZZ
699,D927DZZ,Stereotactic Other Photon Radiosurgery of Sinuses,D927DZZ
700,D927HZZ,Stereotactic Particulate Radiosurgery of Sinuses,D927HZZ
701,D927JZZ,Stereotactic Gamma Beam Radiosurgery of Sinuses,D927JZZ
702,D928DZZ,Stereotactic Other Photon Radiosurgery of Hard Palate,D928DZZ
703,D928HZZ,Stereotactic Particulate Radiosurgery of Hard Palate,D928HZZ
704,DT20DZZ,Stereotactic Other Photon Radiosurgery of Kidney,DT20DZZ
705,DT20HZZ,Stereotactic Particulate Radiosurgery of Kidney,DT20HZZ
706,DT20JZZ,Stereotactic Gamma Beam Radiosurgery of Kidney,DT20JZZ
707,DT21DZZ,Stereotactic Other Photon Radiosurgery of Ureter,DT21DZZ
708,DT21HZZ,Stereotactic Particulate Radiosurgery of Ureter,DT21HZZ
709,DT21JZZ,Stereotactic Gamma Beam Radiosurgery of Ureter,DT21JZZ
710,DT22DZZ,Stereotactic Other Photon Radiosurgery of Bladder,DT22DZZ
711,DT22HZZ,Stereotactic Particulate Radiosurgery of Bladder,DT22HZZ
712,DT22JZZ,Stereotactic Gamma Beam Radiosurgery of Bladder,DT22JZZ
713,DT23DZZ,Stereotactic Other Photon Radiosurgery of Urethra,DT23DZZ
714,DT23HZZ,Stereotactic Particulate Radiosurgery of Urethra,DT23HZZ
715,DT23JZZ,Stereotactic Gamma Beam Radiosurgery of Urethra,DT23JZZ
716,D928JZZ,Stereotactic Gamma Beam Radiosurgery of Hard Palate,D928JZZ
717,D929DZZ,Stereotactic Other Photon Radiosurgery of Soft Palate,D929DZZ
718,D929HZZ,Stereotactic Particulate Radiosurgery of Soft Palate,D929HZZ
719,D929JZZ,Stereotactic Gamma Beam Radiosurgery of Soft Palate,D929JZZ
720,D92BDZZ,Stereotactic Other Photon Radiosurgery of Larynx,D92BDZZ
721,D92BHZZ,Stereotactic Particulate Radiosurgery of Larynx,D92BHZZ
722,D92BJZZ,Stereotactic Gamma Beam Radiosurgery of Larynx,D92BJZZ
723,D92CDZZ,Stereotactic Other Photon Radiosurgery of Pharynx,D92CDZZ
724,D92CHZZ,Stereotactic Particulate Radiosurgery of Pharynx,D92CHZZ
725,D92CJZZ,Stereotactic Gamma Beam Radiosurgery of Pharynx,D92CJZZ
726,D92DDZZ,Stereotactic Other Photon Radiosurgery of Nasopharynx,D92DDZZ
727,D92DHZZ,Stereotactic Particulate Radiosurgery of Nasopharynx,D92DHZZ
728,D92DJZZ,Stereotactic Gamma Beam Radiosurgery of Nasopharynx,D92DJZZ
729,DU20DZZ,Stereotactic Other Photon Radiosurgery of Ovary,DU20DZZ
730,DU20HZZ,Stereotactic Particulate Radiosurgery of Ovary,DU20HZZ
731,DU20JZZ,Stereotactic Gamma Beam Radiosurgery of Ovary,DU20JZZ
732,DU21DZZ,Stereotactic Other Photon Radiosurgery of Cervix,DU21DZZ
828,0DUH07Z,"Supplement Cecum with Autologous Tissue Substitute, Open Approach",0DUH07Z
829,0DUH0JZ,"Supplement Cecum with Synthetic Substitute, Open Approach",0DUH0JZ
830,0DUH47Z,"Supplement Cecum with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",0DUH47Z
831,0DUH8KZ,"Supplement Cecum with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0DUH8KZ
832,0DUH87Z,"Supplement Cecum with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0DUH87Z
833,0DUC07Z,"Supplement Ileocecal Valve with Autologous Tissue Substitute, Open Approach",0DUC07Z
834,0DUC0JZ,"Supplement Ileocecal Valve with Synthetic Substitute, Open Approach",0DUC0JZ
835,0DUC0KZ,"Supplement Ileocecal Valve with Nonautologous Tissue Substitute, Open Approach",0DUC0KZ
836,0DUC77Z,"Supplement Ileocecal Valve with Autologous Tissue Substitute, Via Natural or Artificial Opening",0DUC77Z
837,0DUC7JZ,"Supplement Ileocecal Valve with Synthetic Substitute, Via Natural or Artificial Opening",0DUC7JZ
838,0DUC7KZ,"Supplement Ileocecal Valve with Nonautologous Tissue Substitute, Via Natural or Artificial Opening",0DUC7KZ
839,0DUH0KZ,"Supplement Cecum with Nonautologous Tissue Substitute, Open Approach",0DUH0KZ
840,0DUH4JZ,"Supplement Cecum with Synthetic Substitute, Percutaneous Endoscopic Approach",0DUH4JZ
841,0DUH4KZ,"Supplement Cecum with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",0DUH4KZ
842,0DUH77Z,"Supplement Cecum with Autologous Tissue Substitute, Via Natural or Artificial Opening",0DUH77Z
843,0DUH7JZ,"Supplement Cecum with Synthetic Substitute, Via Natural or Artificial Opening",0DUH7JZ
844,0DUH7KZ,"Supplement Cecum with Nonautologous Tissue Substitute, Via Natural or Artificial Opening",0DUH7KZ
845,0DUH8JZ,"Supplement Cecum with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",0DUH8JZ
848,0D9C0ZZ,"Drainage of Ileocecal Valve, Open Approach",0D9C0ZZ
849,0D9C30Z,"Drainage of Ileocecal Valve with Drainage Device, Percutaneous Approach",0D9C30Z
850,0D9C3ZX,"Drainage of Ileocecal Valve, Percutaneous Approach, Diagnostic",0D9C3ZX
851,0D9C3ZZ,"Drainage of Ileocecal Valve, Percutaneous Approach",0D9C3ZZ
852,0D9C4ZX,"Drainage of Ileocecal Valve, Percutaneous Endoscopic Approach, Diagnostic",0D9C4ZX
853,0D9C70Z,"Drainage of Ileocecal Valve with Drainage Device, Via Natural or Artificial Opening",0D9C70Z
854,0D9C7ZX,"Drainage of Ileocecal Valve, Via Natural or Artificial Opening, Diagnostic",0D9C7ZX
855,0D9C7ZZ,"Drainage of Ileocecal Valve, Via Natural or Artificial Opening",0D9C7ZZ
856,0D9C8ZX,"Drainage of Ileocecal Valve, Via Natural or Artificial Opening Endoscopic, Diagnostic",0D9C8ZX
857,0D9H00Z,"Drainage of Cecum with Drainage Device, Open Approach",0D9H00Z
858,0D9H0ZX,"Drainage of Cecum, Open Approach, Diagnostic",0D9H0ZX
859,0D9H0ZZ,"Drainage of Cecum, Open Approach",0D9H0ZZ
860,0D9H30Z,"Drainage of Cecum with Drainage Device, Percutaneous Approach",0D9H30Z
861,0D9H3ZX,"Drainage of Cecum, Percutaneous Approach, Diagnostic",0D9H3ZX
862,0D9H3ZZ,"Drainage of Cecum, Percutaneous Approach",0D9H3ZZ
863,0D9H40Z,"Drainage of Cecum with Drainage Device, Percutaneous Endoscopic Approach",0D9H40Z
864,0D9H4ZX,"Drainage of Cecum, Percutaneous Endoscopic Approach, Diagnostic",0D9H4ZX
865,0D9H4ZZ,"Drainage of Cecum, Percutaneous Endoscopic Approach",0D9H4ZZ
866,0D9H70Z,"Drainage of Cecum with Drainage Device, Via Natural or Artificial Opening",0D9H70Z
867,0D9H7ZX,"Drainage of Cecum, Via Natural or Artificial Opening, Diagnostic",0D9H7ZX
868,0D9H7ZZ,"Drainage of Cecum, Via Natural or Artificial Opening",0D9H7ZZ
869,0D9H80Z,"Drainage of Cecum with Drainage Device, Via Natural or Artificial Opening Endoscopic",0D9H80Z
870,0D9H8ZX,"Drainage of Cecum, Via Natural or Artificial Opening Endoscopic, Diagnostic",0D9H8ZX
871,0D9H8ZZ,"Drainage of Cecum, Via Natural or Artificial Opening Endoscopic",0D9H8ZZ
872,0D9C00Z,"Drainage of Ileocecal Valve with Drainage Device, Open Approach",0D9C00Z
873,0D9C0ZX,"Drainage of Ileocecal Valve, Open Approach, Diagnostic",0D9C0ZX
884,0DUK47Z,"Supplement Ascending Colon with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",0DUK47Z
885,0DUK4JZ,"Supplement Ascending Colon with Synthetic Substitute, Percutaneous Endoscopic Approach",0DUK4JZ
886,0DUK4KZ,"Supplement Ascending Colon with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",0DUK4KZ
887,0DUK77Z,"Supplement Ascending Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening",0DUK77Z
888,0DUK7JZ,"Supplement Ascending Colon with Synthetic Substitute, Via Natural or Artificial Opening",0DUK7JZ
889,0DUK7KZ,"Supplement Ascending Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening",0DUK7KZ
890,0DUK87Z,"Supplement Ascending Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0DUK87Z
891,0DUK8JZ,"Supplement Ascending Colon with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",0DUK8JZ
892,0DUK8KZ,"Supplement Ascending Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0DUK8KZ
893,0DUL47Z,"Supplement Transverse Colon with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",0DUL47Z
894,0DUL4JZ,"Supplement Transverse Colon with Synthetic Substitute, Percutaneous Endoscopic Approach",0DUL4JZ
895,0DUL4KZ,"Supplement Transverse Colon with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",0DUL4KZ
896,0DUL77Z,"Supplement Transverse Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening",0DUL77Z
897,0DUL7JZ,"Supplement Transverse Colon with Synthetic Substitute, Via Natural or Artificial Opening",0DUL7JZ
898,0DUL7KZ,"Supplement Transverse Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening",0DUL7KZ
899,0DUL87Z,"Supplement Transverse Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0DUL87Z
900,0DUL8JZ,"Supplement Transverse Colon with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",0DUL8JZ
901,0DUL8KZ,"Supplement Transverse Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0DUL8KZ
902,0DUM47Z,"Supplement Descending Colon with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",0DUM47Z
903,0DUM4JZ,"Supplement Descending Colon with Synthetic Substitute, Percutaneous Endoscopic Approach",0DUM4JZ
904,0DUM4KZ,"Supplement Descending Colon with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",0DUM4KZ
905,0DUM77Z,"Supplement Descending Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening",0DUM77Z
906,0DUM7JZ,"Supplement Descending Colon with Synthetic Substitute, Via Natural or Artificial Opening",0DUM7JZ
907,0DUM7KZ,"Supplement Descending Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening",0DUM7KZ
908,0DUM87Z,"Supplement Descending Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0DUM87Z
909,0DUM8JZ,"Supplement Descending Colon with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",0DUM8JZ
910,0DUM8KZ,"Supplement Descending Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0DUM8KZ
911,DDY5FZZ,Plaque Radiation of Colon,DDY5FZZ
914,DD050ZZ,Beam Radiation of Colon using Photons <1 MeV,DD050ZZ
915,DD051ZZ,Beam Radiation of Colon using Photons 1 - 10 MeV,DD051ZZ
916,DD052ZZ,Beam Radiation of Colon using Photons >10 MeV,DD052ZZ
917,DD053Z0,"Beam Radiation of Colon using Electrons, Intraoperative",DD053Z0
918,DD053ZZ,Beam Radiation of Colon using Electrons,DD053ZZ
919,DD054ZZ,"Beam Radiation of Colon using Heavy Particles (Protons,Ions)",DD054ZZ
920,DD055ZZ,Beam Radiation of Colon using Neutrons,DD055ZZ
921,DD056ZZ,Beam Radiation of Colon using Neutron Capture,DD056ZZ
925,DDY58ZZ,Hyperthermia of Colon,DDY58ZZ
926,DDY5CZZ,Intraoperative Radiation Therapy (IORT) of Colon,DDY5CZZ
927,DDY5KZZ,Laser Interstitial Thermal Therapy of Colon,DDY5KZZ
978,0DUN47Z,"Supplement Sigmoid Colon with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",0DUN47Z
979,0DUN4JZ,"Supplement Sigmoid Colon with Synthetic Substitute, Percutaneous Endoscopic Approach",0DUN4JZ
980,0DUN8JZ,"Supplement Sigmoid Colon with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",0DUN8JZ
981,0DUN4KZ,"Supplement Sigmoid Colon with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",0DUN4KZ
982,0DUN77Z,"Supplement Sigmoid Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening",0DUN77Z
983,0DUN7JZ,"Supplement Sigmoid Colon with Synthetic Substitute, Via Natural or Artificial Opening",0DUN7JZ
984,0DUN7KZ,"Supplement Sigmoid Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening",0DUN7KZ
985,0DUN87Z,"Supplement Sigmoid Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0DUN87Z
986,0DUN8KZ,"Supplement Sigmoid Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0DUN8KZ
990,0D9N30Z,"Drainage of Sigmoid Colon with Drainage Device, Percutaneous Approach",0D9N30Z
991,0D9N3ZX,"Drainage of Sigmoid Colon, Percutaneous Approach, Diagnostic",0D9N3ZX
