,concept_code_y,concept_name_y,icd
543,0D5W0ZZ,"Destruction of Peritoneum, Open Approach",0D5W0ZZ
552,0D5U0ZZ,"Destruction of Omentum, Open Approach",0D5U0ZZ
564,0D5U3ZZ,"Destruction of Omentum, Percutaneous Approach",0D5U3ZZ
565,0D5U4ZZ,"Destruction of Omentum, Percutaneous Endoscopic Approach",0D5U4ZZ
1305,0DBW0ZX,"Excision of Peritoneum, Open Approach, Diagnostic",0DBW0ZX
1306,0DBW3ZX,"Excision of Peritoneum, Percutaneous Approach, Diagnostic",0DBW3ZX
1307,0DBW4ZX,"Excision of Peritoneum, Percutaneous Endoscopic Approach, Diagnostic",0DBW4ZX
1383,0DBJ0ZX,"Excision of Appendix, Open Approach, Diagnostic",0DBJ0ZX
1384,0DBJ3ZX,"Excision of Appendix, Percutaneous Approach, Diagnostic",0DBJ3ZX
1385,0DBJ4ZX,"Excision of Appendix, Percutaneous Endoscopic Approach, Diagnostic",0DBJ4ZX
1386,0DBJ7ZX,"Excision of Appendix, Via Natural or Artificial Opening, Diagnostic",0DBJ7ZX
1387,0DBJ8ZX,"Excision of Appendix, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBJ8ZX
1394,0DDJ3ZX,"Extraction of Appendix, Percutaneous Approach, Diagnostic",0DDJ3ZX
1395,0DDJ4ZX,"Extraction of Appendix, Percutaneous Endoscopic Approach, Diagnostic",0DDJ4ZX
1396,0DDJ8ZX,"Extraction of Appendix, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DDJ8ZX
1508,0UQF0ZZ,"Repair Cul-de-sac, Open Approach",0UQF0ZZ
1509,0UQF3ZZ,"Repair Cul-de-sac, Percutaneous Approach",0UQF3ZZ
1510,0UQF4ZZ,"Repair Cul-de-sac, Percutaneous Endoscopic Approach",0UQF4ZZ
1511,0UQF7ZZ,"Repair Cul-de-sac, Via Natural or Artificial Opening",0UQF7ZZ
1512,0UQF8ZZ,"Repair Cul-de-sac, Via Natural or Artificial Opening Endoscopic",0UQF8ZZ
1653,3E1M38X,"Irrigation of Peritoneal Cavity using Irrigating Substance, Percutaneous Approach, Diagnostic",3E1M38X
1654,3E1M38Z,"Irrigation of Peritoneal Cavity using Irrigating Substance, Percutaneous Approach",3E1M38Z
1715,0DBV0ZX,"Excision of Mesentery, Open Approach, Diagnostic",0DBV0ZX
1716,0DBV3ZX,"Excision of Mesentery, Percutaneous Approach, Diagnostic",0DBV3ZX
1717,0DBV4ZX,"Excision of Mesentery, Percutaneous Endoscopic Approach, Diagnostic",0DBV4ZX
2153,0DQU0ZZ,"Repair Omentum, Open Approach",0DQU0ZZ
2154,0DQU3ZZ,"Repair Omentum, Percutaneous Approach",0DQU3ZZ
2155,0DQU4ZZ,"Repair Omentum, Percutaneous Endoscopic Approach",0DQU4ZZ
2311,0DBJ0ZZ,"Excision of Appendix, Open Approach",0DBJ0ZZ
2312,0DBJ3ZZ,"Excision of Appendix, Percutaneous Approach",0DBJ3ZZ
2313,0DBJ7ZZ,"Excision of Appendix, Via Natural or Artificial Opening",0DBJ7ZZ
2314,0DTJ0ZZ,"Resection of Appendix, Open Approach",0DTJ0ZZ
2315,0DTJ7ZZ,"Resection of Appendix, Via Natural or Artificial Opening",0DTJ7ZZ
2320,0DBJ4ZZ,"Excision of Appendix, Percutaneous Endoscopic Approach",0DBJ4ZZ
2321,0DTJ4ZZ,"Resection of Appendix, Percutaneous Endoscopic Approach",0DTJ4ZZ
2337,0DQV0ZZ,"Repair Mesentery, Open Approach",0DQV0ZZ
2338,0DQV3ZZ,"Repair Mesentery, Percutaneous Approach",0DQV3ZZ
2339,0DQV4ZZ,"Repair Mesentery, Percutaneous Endoscopic Approach",0DQV4ZZ
2573,0D5W3ZZ,"Destruction of Peritoneum, Percutaneous Approach",0D5W3ZZ
2574,0D5W4ZZ,"Destruction of Peritoneum, Percutaneous Endoscopic Approach",0D5W4ZZ
2592,0UNF0ZZ,"Release Cul-de-sac, Open Approach",0UNF0ZZ
2593,0UNF3ZZ,"Release Cul-de-sac, Percutaneous Approach",0UNF3ZZ
2594,0UNF7ZZ,"Release Cul-de-sac, Via Natural or Artificial Opening",0UNF7ZZ
2597,0UNF4ZZ,"Release Cul-de-sac, Percutaneous Endoscopic Approach",0UNF4ZZ
2598,0UNF8ZZ,"Release Cul-de-sac, Via Natural or Artificial Opening Endoscopic",0UNF8ZZ
2711,0DBU4ZZ,"Excision of Omentum, Percutaneous Endoscopic Approach",0DBU4ZZ
2712,0DTU4ZZ,"Resection of Omentum, Percutaneous Endoscopic Approach",0DTU4ZZ
2789,BD48ZZZ,Ultrasonography of Appendix,BD48ZZZ
3222,0DBU0ZZ,"Excision of Omentum, Open Approach",0DBU0ZZ
3224,0DBU3ZZ,"Excision of Omentum, Percutaneous Approach",0DBU3ZZ
3225,0DTU0ZZ,"Resection of Omentum, Open Approach",0DTU0ZZ
3262,0DBJ8ZZ,"Excision of Appendix, Via Natural or Artificial Opening Endoscopic",0DBJ8ZZ
3263,0DTJ8ZZ,"Resection of Appendix, Via Natural or Artificial Opening Endoscopic",0DTJ8ZZ
