,concept_code_y,concept_name_y,opcs
1608,095P0ZZ,"Destruction of Accessory Sinus, Open Approach",095P0ZZ
1609,095P3ZZ,"Destruction of Accessory Sinus, Percutaneous Approach",095P3ZZ
1610,095P4ZZ,"Destruction of Accessory Sinus, Percutaneous Endoscopic Approach",095P4ZZ
1611,095Q0ZZ,"Destruction of Right Maxillary Sinus, Open Approach",095Q0ZZ
1612,095Q3ZZ,"Destruction of Right Maxillary Sinus, Percutaneous Approach",095Q3ZZ
1613,095Q4ZZ,"Destruction of Right Maxillary Sinus, Percutaneous Endoscopic Approach",095Q4ZZ
1614,095R0ZZ,"Destruction of Left Maxillary Sinus, Open Approach",095R0ZZ
1615,095R3ZZ,"Destruction of Left Maxillary Sinus, Percutaneous Approach",095R3ZZ
1616,095R4ZZ,"Destruction of Left Maxillary Sinus, Percutaneous Endoscopic Approach",095R4ZZ
1617,095S0ZZ,"Destruction of Right Frontal Sinus, Open Approach",095S0ZZ
1618,095S3ZZ,"Destruction of Right Frontal Sinus, Percutaneous Approach",095S3ZZ
1619,095S4ZZ,"Destruction of Right Frontal Sinus, Percutaneous Endoscopic Approach",095S4ZZ
1620,095T0ZZ,"Destruction of Left Frontal Sinus, Open Approach",095T0ZZ
1621,095T3ZZ,"Destruction of Left Frontal Sinus, Percutaneous Approach",095T3ZZ
1622,095T4ZZ,"Destruction of Left Frontal Sinus, Percutaneous Endoscopic Approach",095T4ZZ
1623,095U0ZZ,"Destruction of Right Ethmoid Sinus, Open Approach",095U0ZZ
1624,095U3ZZ,"Destruction of Right Ethmoid Sinus, Percutaneous Approach",095U3ZZ
1625,095U4ZZ,"Destruction of Right Ethmoid Sinus, Percutaneous Endoscopic Approach",095U4ZZ
1626,095V0ZZ,"Destruction of Left Ethmoid Sinus, Open Approach",095V0ZZ
1627,095V3ZZ,"Destruction of Left Ethmoid Sinus, Percutaneous Approach",095V3ZZ
1628,095V4ZZ,"Destruction of Left Ethmoid Sinus, Percutaneous Endoscopic Approach",095V4ZZ
1629,095W0ZZ,"Destruction of Right Sphenoid Sinus, Open Approach",095W0ZZ
1630,095W3ZZ,"Destruction of Right Sphenoid Sinus, Percutaneous Approach",095W3ZZ
1631,095W4ZZ,"Destruction of Right Sphenoid Sinus, Percutaneous Endoscopic Approach",095W4ZZ
1632,095X0ZZ,"Destruction of Left Sphenoid Sinus, Open Approach",095X0ZZ
1633,095X3ZZ,"Destruction of Left Sphenoid Sinus, Percutaneous Approach",095X3ZZ
1634,095X4ZZ,"Destruction of Left Sphenoid Sinus, Percutaneous Endoscopic Approach",095X4ZZ
1635,D91797Z,High Dose Rate (HDR) Brachytherapy of Sinuses using Cesium 137 (Cs-137),D91797Z
1636,D91798Z,High Dose Rate (HDR) Brachytherapy of Sinuses using Iridium 192 (Ir-192),D91798Z
1637,D91799Z,High Dose Rate (HDR) Brachytherapy of Sinuses using Iodine 125 (I-125),D91799Z
1638,D9179BZ,High Dose Rate (HDR) Brachytherapy of Sinuses using Palladium 103 (Pd-103),D9179BZ
1639,D9179CZ,High Dose Rate (HDR) Brachytherapy of Sinuses using Californium 252 (Cf-252),D9179CZ
1640,D9179YZ,High Dose Rate (HDR) Brachytherapy of Sinuses using Other Isotope,D9179YZ
1641,D917B7Z,Low Dose Rate (LDR) Brachytherapy of Sinuses using Cesium 137 (Cs-137),D917B7Z
1642,D917B8Z,Low Dose Rate (LDR) Brachytherapy of Sinuses using Iridium 192 (Ir-192),D917B8Z
1643,D917B9Z,Low Dose Rate (LDR) Brachytherapy of Sinuses using Iodine 125 (I-125),D917B9Z
1644,D917BBZ,Low Dose Rate (LDR) Brachytherapy of Sinuses using Palladium 103 (Pd-103),D917BBZ
1645,D917BCZ,Low Dose Rate (LDR) Brachytherapy of Sinuses using Californium 252 (Cf-252),D917BCZ
1646,D917BYZ,Low Dose Rate (LDR) Brachytherapy of Sinuses using Other Isotope,D917BYZ
1647,D9Y77ZZ,Contact Radiation of Sinuses,D9Y77ZZ
1657,095P8ZZ,"Destruction of Accessory Sinus, Via Natural or Artificial Opening Endoscopic",095P8ZZ
1658,095Q8ZZ,"Destruction of Right Maxillary Sinus, Via Natural or Artificial Opening Endoscopic",095Q8ZZ
1659,095R8ZZ,"Destruction of Left Maxillary Sinus, Via Natural or Artificial Opening Endoscopic",095R8ZZ
1660,095S8ZZ,"Destruction of Right Frontal Sinus, Via Natural or Artificial Opening Endoscopic",095S8ZZ
1661,095T8ZZ,"Destruction of Left Frontal Sinus, Via Natural or Artificial Opening Endoscopic",095T8ZZ
1662,095U8ZZ,"Destruction of Right Ethmoid Sinus, Via Natural or Artificial Opening Endoscopic",095U8ZZ
1663,095V8ZZ,"Destruction of Left Ethmoid Sinus, Via Natural or Artificial Opening Endoscopic",095V8ZZ
1664,095W8ZZ,"Destruction of Right Sphenoid Sinus, Via Natural or Artificial Opening Endoscopic",095W8ZZ
1665,095X8ZZ,"Destruction of Left Sphenoid Sinus, Via Natural or Artificial Opening Endoscopic",095X8ZZ
1704,0HB6XZX,"Excision of Back Skin, External Approach, Diagnostic",0HB6XZX
1705,0HB6XZZ,"Excision of Back Skin, External Approach",0HB6XZZ
1706,0HB7XZZ,"Excision of Abdomen Skin, External Approach",0HB7XZZ
1739,0HBKXZX,"Excision of Right Lower Leg Skin, External Approach, Diagnostic",0HBKXZX
1740,0HBKXZZ,"Excision of Right Lower Leg Skin, External Approach",0HBKXZZ
1741,0HBLXZX,"Excision of Left Lower Leg Skin, External Approach, Diagnostic",0HBLXZX
1742,0HBLXZZ,"Excision of Left Lower Leg Skin, External Approach",0HBLXZZ
1745,0HB8XZX,"Excision of Buttock Skin, External Approach, Diagnostic",0HB8XZX
1746,0HB8XZZ,"Excision of Buttock Skin, External Approach",0HB8XZZ
1747,0HBDXZX,"Excision of Right Lower Arm Skin, External Approach, Diagnostic",0HBDXZX
1748,0HBDXZZ,"Excision of Right Lower Arm Skin, External Approach",0HBDXZZ
1749,0HBEXZX,"Excision of Left Lower Arm Skin, External Approach, Diagnostic",0HBEXZX
1750,0HBEXZZ,"Excision of Left Lower Arm Skin, External Approach",0HBEXZZ
1767,0H58XZD,"Destruction of Buttock Skin, Multiple, External Approach",0H58XZD
1768,0H58XZZ,"Destruction of Buttock Skin, External Approach",0H58XZZ
1769,DHY97ZZ,Contact Radiation of Buttock Skin,DHY97ZZ
1781,D91FB6Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Cesium 131 (Cs-131),D91FB6Z
1782,D91FBB1,"Low Dose Rate (LDR) Brachytherapy of Oropharynx using Palladium 103 (Pd-103), Unidirectional Source",D91FBB1
1785,0C5M0ZZ,"Destruction of Pharynx, Open Approach",0C5M0ZZ
1786,0C5M3ZZ,"Destruction of Pharynx, Percutaneous Approach",0C5M3ZZ
1787,0C5M4ZZ,"Destruction of Pharynx, Percutaneous Endoscopic Approach",0C5M4ZZ
1788,0C5M7ZZ,"Destruction of Pharynx, Via Natural or Artificial Opening",0C5M7ZZ
1789,0C5M8ZZ,"Destruction of Pharynx, Via Natural or Artificial Opening Endoscopic",0C5M8ZZ
1790,D91F97Z,High Dose Rate (HDR) Brachytherapy of Oropharynx using Cesium 137 (Cs-137),D91F97Z
1791,D91F98Z,High Dose Rate (HDR) Brachytherapy of Oropharynx using Iridium 192 (Ir-192),D91F98Z
1792,D91F99Z,High Dose Rate (HDR) Brachytherapy of Oropharynx using Iodine 125 (I-125),D91F99Z
1793,D91F9BZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Palladium 103 (Pd-103),D91F9BZ
1794,D91F9CZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Californium 252 (Cf-252),D91F9CZ
1795,D91F9YZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Other Isotope,D91F9YZ
1796,D91FB7Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Cesium 137 (Cs-137),D91FB7Z
1797,D91FB8Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Iridium 192 (Ir-192),D91FB8Z
1798,D91FB9Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Iodine 125 (I-125),D91FB9Z
1799,D91FBBZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Palladium 103 (Pd-103),D91FBBZ
1800,D91FBCZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Californium 252 (Cf-252),D91FBCZ
1801,D91FBYZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Other Isotope,D91FBYZ
1802,D9YF7ZZ,Contact Radiation of Oropharynx,D9YF7ZZ
1856,0FB00ZX,"Excision of Liver, Open Approach, Diagnostic",0FB00ZX
1857,0FB00ZZ,"Excision of Liver, Open Approach",0FB00ZZ
1858,0FB03ZX,"Excision of Liver, Percutaneous Approach, Diagnostic",0FB03ZX
1859,0FB03ZZ,"Excision of Liver, Percutaneous Approach",0FB03ZZ
1860,0FB04ZX,"Excision of Liver, Percutaneous Endoscopic Approach, Diagnostic",0FB04ZX
1861,0FB04ZZ,"Excision of Liver, Percutaneous Endoscopic Approach",0FB04ZZ
1884,0TB00ZX,"Excision of Right Kidney, Open Approach, Diagnostic",0TB00ZX
1885,0TB00ZZ,"Excision of Right Kidney, Open Approach",0TB00ZZ
1886,0TB03ZX,"Excision of Right Kidney, Percutaneous Approach, Diagnostic",0TB03ZX
1887,0TB03ZZ,"Excision of Right Kidney, Percutaneous Approach",0TB03ZZ
1888,0TB04ZX,"Excision of Right Kidney, Percutaneous Endoscopic Approach, Diagnostic",0TB04ZX
1889,0TB04ZZ,"Excision of Right Kidney, Percutaneous Endoscopic Approach",0TB04ZZ
1890,0TB07ZX,"Excision of Right Kidney, Via Natural or Artificial Opening, Diagnostic",0TB07ZX
1891,0TB07ZZ,"Excision of Right Kidney, Via Natural or Artificial Opening",0TB07ZZ
1892,0TB08ZX,"Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB08ZX
1893,0TB08ZZ,"Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic",0TB08ZZ
1894,0TB10ZX,"Excision of Left Kidney, Open Approach, Diagnostic",0TB10ZX
1895,0TB10ZZ,"Excision of Left Kidney, Open Approach",0TB10ZZ
1896,0TB13ZX,"Excision of Left Kidney, Percutaneous Approach, Diagnostic",0TB13ZX
1897,0TB13ZZ,"Excision of Left Kidney, Percutaneous Approach",0TB13ZZ
1898,0TB14ZX,"Excision of Left Kidney, Percutaneous Endoscopic Approach, Diagnostic",0TB14ZX
1899,0TB14ZZ,"Excision of Left Kidney, Percutaneous Endoscopic Approach",0TB14ZZ
1900,0TB17ZX,"Excision of Left Kidney, Via Natural or Artificial Opening, Diagnostic",0TB17ZX
1901,0TB17ZZ,"Excision of Left Kidney, Via Natural or Artificial Opening",0TB17ZZ
1902,0TB18ZX,"Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB18ZX
1903,0TB18ZZ,"Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic",0TB18ZZ
1926,DT10B6Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Cesium 131 (Cs-131),DT10B6Z
1927,DT10BB1,"Low Dose Rate (LDR) Brachytherapy of Kidney using Palladium 103 (Pd-103), Unidirectional Source",DT10BB1
1933,0T503ZZ,"Destruction of Right Kidney, Percutaneous Approach",0T503ZZ
1934,0T504ZZ,"Destruction of Right Kidney, Percutaneous Endoscopic Approach",0T504ZZ
1935,0T507ZZ,"Destruction of Right Kidney, Via Natural or Artificial Opening",0T507ZZ
1936,0T508ZZ,"Destruction of Right Kidney, Via Natural or Artificial Opening Endoscopic",0T508ZZ
1937,0T513ZZ,"Destruction of Left Kidney, Percutaneous Approach",0T513ZZ
1938,0T514ZZ,"Destruction of Left Kidney, Percutaneous Endoscopic Approach",0T514ZZ
1939,0T517ZZ,"Destruction of Left Kidney, Via Natural or Artificial Opening",0T517ZZ
1940,0T518ZZ,"Destruction of Left Kidney, Via Natural or Artificial Opening Endoscopic",0T518ZZ
1941,0T533ZZ,"Destruction of Right Kidney Pelvis, Percutaneous Approach",0T533ZZ
1942,0T534ZZ,"Destruction of Right Kidney Pelvis, Percutaneous Endoscopic Approach",0T534ZZ
1943,0T537ZZ,"Destruction of Right Kidney Pelvis, Via Natural or Artificial Opening",0T537ZZ
1944,0T538ZZ,"Destruction of Right Kidney Pelvis, Via Natural or Artificial Opening Endoscopic",0T538ZZ
1945,0T543ZZ,"Destruction of Left Kidney Pelvis, Percutaneous Approach",0T543ZZ
1946,0T544ZZ,"Destruction of Left Kidney Pelvis, Percutaneous Endoscopic Approach",0T544ZZ
1947,0T547ZZ,"Destruction of Left Kidney Pelvis, Via Natural or Artificial Opening",0T547ZZ
1948,0T548ZZ,"Destruction of Left Kidney Pelvis, Via Natural or Artificial Opening Endoscopic",0T548ZZ
1949,DT1097Z,High Dose Rate (HDR) Brachytherapy of Kidney using Cesium 137 (Cs-137),DT1097Z
1950,DT1098Z,High Dose Rate (HDR) Brachytherapy of Kidney using Iridium 192 (Ir-192),DT1098Z
1951,DT1099Z,High Dose Rate (HDR) Brachytherapy of Kidney using Iodine 125 (I-125),DT1099Z
1952,DT109BZ,High Dose Rate (HDR) Brachytherapy of Kidney using Palladium 103 (Pd-103),DT109BZ
1953,DT109CZ,High Dose Rate (HDR) Brachytherapy of Kidney using Californium 252 (Cf-252),DT109CZ
1954,DT109YZ,High Dose Rate (HDR) Brachytherapy of Kidney using Other Isotope,DT109YZ
1955,DT10B7Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Cesium 137 (Cs-137),DT10B7Z
1956,DT10B8Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Iridium 192 (Ir-192),DT10B8Z
1957,DT10B9Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Iodine 125 (I-125),DT10B9Z
1958,DT10BBZ,Low Dose Rate (LDR) Brachytherapy of Kidney using Palladium 103 (Pd-103),DT10BBZ
1959,DT10BCZ,Low Dose Rate (LDR) Brachytherapy of Kidney using Californium 252 (Cf-252),DT10BCZ
1960,DT10BYZ,Low Dose Rate (LDR) Brachytherapy of Kidney using Other Isotope,DT10BYZ
1961,DTY07ZZ,Contact Radiation of Kidney,DTY07ZZ
1987,0TB60ZX,"Excision of Right Ureter, Open Approach, Diagnostic",0TB60ZX
1988,0TB60ZZ,"Excision of Right Ureter, Open Approach",0TB60ZZ
1989,0TB63ZX,"Excision of Right Ureter, Percutaneous Approach, Diagnostic",0TB63ZX
1990,0TB63ZZ,"Excision of Right Ureter, Percutaneous Approach",0TB63ZZ
1991,0TB64ZX,"Excision of Right Ureter, Percutaneous Endoscopic Approach, Diagnostic",0TB64ZX
1992,0TB64ZZ,"Excision of Right Ureter, Percutaneous Endoscopic Approach",0TB64ZZ
1993,0TB67ZX,"Excision of Right Ureter, Via Natural or Artificial Opening, Diagnostic",0TB67ZX
1994,0TB67ZZ,"Excision of Right Ureter, Via Natural or Artificial Opening",0TB67ZZ
1995,0TB68ZX,"Excision of Right Ureter, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB68ZX
1996,0TB68ZZ,"Excision of Right Ureter, Via Natural or Artificial Opening Endoscopic",0TB68ZZ
1997,0TB70ZX,"Excision of Left Ureter, Open Approach, Diagnostic",0TB70ZX
1998,0TB70ZZ,"Excision of Left Ureter, Open Approach",0TB70ZZ
1999,0TB73ZX,"Excision of Left Ureter, Percutaneous Approach, Diagnostic",0TB73ZX
2000,0TB73ZZ,"Excision of Left Ureter, Percutaneous Approach",0TB73ZZ
2001,0TB74ZX,"Excision of Left Ureter, Percutaneous Endoscopic Approach, Diagnostic",0TB74ZX
2002,0TB74ZZ,"Excision of Left Ureter, Percutaneous Endoscopic Approach",0TB74ZZ
2003,0TB77ZX,"Excision of Left Ureter, Via Natural or Artificial Opening, Diagnostic",0TB77ZX
2004,0TB77ZZ,"Excision of Left Ureter, Via Natural or Artificial Opening",0TB77ZZ
2005,0TB78ZX,"Excision of Left Ureter, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB78ZX
2006,0TB78ZZ,"Excision of Left Ureter, Via Natural or Artificial Opening Endoscopic",0TB78ZZ
2040,DT11B6Z,Low Dose Rate (LDR) Brachytherapy of Ureter using Cesium 131 (Cs-131),DT11B6Z
2041,DT11BB1,"Low Dose Rate (LDR) Brachytherapy of Ureter using Palladium 103 (Pd-103), Unidirectional Source",DT11BB1
2044,0TF60ZZ,"Fragmentation in Right Ureter, Open Approach",0TF60ZZ
2045,0TF63ZZ,"Fragmentation in Right Ureter, Percutaneous Approach",0TF63ZZ
2046,0TF64ZZ,"Fragmentation in Right Ureter, Percutaneous Endoscopic Approach",0TF64ZZ
2047,0TF67ZZ,"Fragmentation in Right Ureter, Via Natural or Artificial Opening",0TF67ZZ
2048,0TF6XZZ,"Fragmentation in Right Ureter, External Approach",0TF6XZZ
2049,0TF70ZZ,"Fragmentation in Left Ureter, Open Approach",0TF70ZZ
2050,0TF73ZZ,"Fragmentation in Left Ureter, Percutaneous Approach",0TF73ZZ
2051,0TF74ZZ,"Fragmentation in Left Ureter, Percutaneous Endoscopic Approach",0TF74ZZ
2052,0TF77ZZ,"Fragmentation in Left Ureter, Via Natural or Artificial Opening",0TF77ZZ
2053,0TF7XZZ,"Fragmentation in Left Ureter, External Approach",0TF7XZZ
2054,0T560ZZ,"Destruction of Right Ureter, Open Approach",0T560ZZ
2055,0T563ZZ,"Destruction of Right Ureter, Percutaneous Approach",0T563ZZ
2056,0T564ZZ,"Destruction of Right Ureter, Percutaneous Endoscopic Approach",0T564ZZ
2057,0T567ZZ,"Destruction of Right Ureter, Via Natural or Artificial Opening",0T567ZZ
2058,0T568ZZ,"Destruction of Right Ureter, Via Natural or Artificial Opening Endoscopic",0T568ZZ
2059,0T570ZZ,"Destruction of Left Ureter, Open Approach",0T570ZZ
2060,0T573ZZ,"Destruction of Left Ureter, Percutaneous Approach",0T573ZZ
2061,0T574ZZ,"Destruction of Left Ureter, Percutaneous Endoscopic Approach",0T574ZZ
2062,0T577ZZ,"Destruction of Left Ureter, Via Natural or Artificial Opening",0T577ZZ
2063,0T578ZZ,"Destruction of Left Ureter, Via Natural or Artificial Opening Endoscopic",0T578ZZ
2064,DT1197Z,High Dose Rate (HDR) Brachytherapy of Ureter using Cesium 137 (Cs-137),DT1197Z
2065,DT1198Z,High Dose Rate (HDR) Brachytherapy of Ureter using Iridium 192 (Ir-192),DT1198Z
2066,DT1199Z,High Dose Rate (HDR) Brachytherapy of Ureter using Iodine 125 (I-125),DT1199Z
2067,DT119BZ,High Dose Rate (HDR) Brachytherapy of Ureter using Palladium 103 (Pd-103),DT119BZ
2068,DT119CZ,High Dose Rate (HDR) Brachytherapy of Ureter using Californium 252 (Cf-252),DT119CZ
2069,DT119YZ,High Dose Rate (HDR) Brachytherapy of Ureter using Other Isotope,DT119YZ
2070,DT11B7Z,Low Dose Rate (LDR) Brachytherapy of Ureter using Cesium 137 (Cs-137),DT11B7Z
2071,DT11B8Z,Low Dose Rate (LDR) Brachytherapy of Ureter using Iridium 192 (Ir-192),DT11B8Z
2072,DT11B9Z,Low Dose Rate (LDR) Brachytherapy of Ureter using Iodine 125 (I-125),DT11B9Z
2073,DT11BBZ,Low Dose Rate (LDR) Brachytherapy of Ureter using Palladium 103 (Pd-103),DT11BBZ
2074,DT11BCZ,Low Dose Rate (LDR) Brachytherapy of Ureter using Californium 252 (Cf-252),DT11BCZ
2075,DT11BYZ,Low Dose Rate (LDR) Brachytherapy of Ureter using Other Isotope,DT11BYZ
2076,DTY17ZZ,Contact Radiation of Ureter,DTY17ZZ
2096,0TBB3ZX,"Excision of Bladder, Percutaneous Approach, Diagnostic",0TBB3ZX
2097,0TBB3ZZ,"Excision of Bladder, Percutaneous Approach",0TBB3ZZ
2098,0TBB4ZX,"Excision of Bladder, Percutaneous Endoscopic Approach, Diagnostic",0TBB4ZX
2099,0TBB4ZZ,"Excision of Bladder, Percutaneous Endoscopic Approach",0TBB4ZZ
2100,0TBB7ZX,"Excision of Bladder, Via Natural or Artificial Opening, Diagnostic",0TBB7ZX
2101,0TBB7ZZ,"Excision of Bladder, Via Natural or Artificial Opening",0TBB7ZZ
2102,0TBB8ZX,"Excision of Bladder, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TBB8ZX
2103,0TBB8ZZ,"Excision of Bladder, Via Natural or Artificial Opening Endoscopic",0TBB8ZZ
2125,0TFB4ZZ,"Fragmentation in Bladder, Percutaneous Endoscopic Approach",0TFB4ZZ
2126,0TFB3ZZ,"Fragmentation in Bladder, Percutaneous Approach",0TFB3ZZ
2127,0TFB7ZZ,"Fragmentation in Bladder, Via Natural or Artificial Opening",0TFB7ZZ
