,concept_code_y,concept_name_y,opcs
25295,A65.8,Other specified release of entrapment of peripheral nerve at wrist,A658
25296,A65.9,Unspecified release of entrapment of peripheral nerve at wrist,A659
25297,A65,Release of entrapment of peripheral nerve at wrist,A65
25306,A65.2,Canal of Guyon release,A652
25356,A66.8,Other specified release of entrapment of peripheral nerve at ankle,A668
25357,A66.9,Unspecified release of entrapment of peripheral nerve at ankle,A669
25358,A66,Release of entrapment of peripheral nerve at ankle,A66
25369,A67.1,Cubital tunnel release,A671
25387,A68.2,Secondary neurolysis of peripheral nerve and transposition of peripheral nerve,A682
25404,A69.1,Revision of neurolysis of peripheral nerve and transposition of peripheral nerve,A691
25405,A69.8,Other specified revision of release of peripheral nerve,A698
25406,A69.9,Unspecified revision of release of peripheral nerve,A699
25407,A69,Revision of release of peripheral nerve,A69
25440,A70.8,Other specified neurostimulation of peripheral nerve,A708
25441,A70.9,Unspecified neurostimulation of peripheral nerve,A709
25442,A70,Neurostimulation of peripheral nerve,A70
25452,A73.1,Biopsy of lesion of peripheral nerve,A731
25476,A76.1,Chemical destruction of cervical sympathetic nerve,A761
25491,A77.1,Cryotherapy to cervical sympathetic nerve,A771
25502,A78.1,Radiofrequency controlled thermal destruction of cervical sympathetic nerve,A781
25513,A76.3,Chemical destruction of lumbar sympathetic nerve,A763
25524,A77.3,Cryotherapy to lumbar sympathetic nerve,A773
25536,A78.3,Radiofrequency controlled thermal destruction of lumbar sympathetic nerve,A783
25553,A75.2,Excision of thoracic sympathetic nerve,A752
25571,A77.2,Cryotherapy to thoracic sympathetic nerve,A772
25585,A78.2,Radiofrequency controlled thermal destruction of thoracic sympathetic nerve,A782
25595,A76.4,Chemical destruction of perivascular sympathetic nerve,A764
25603,A77.4,Cryotherapy to perivascular sympathetic nerve,A774
25613,A78.4,Radiofrequency controlled thermal destruction of perivascular sympathetic nerve,A784
25622,A76.5,Chemical destruction of splanchnic sympathetic nerve,A765
25635,A78.5,Radiofrequency controlled thermal destruction of splanchnic sympathetic nerve,A785
25644,B01.1,Transethmoidal hypophysectomy,B011
25653,B01.3,Trans-septal hypophysectomy,B013
25669,B01.4,Transcranial hypophysectomy,B014
25686,B01.2,Trans-sphenoidal hypophysectomy,B012
25699,B02.1,Cryotherapy to pituitary gland,B021
25715,B04.1,Excision of lesion of pituitary gland,B041
25724,B04.2,Biopsy of lesion of pituitary gland,B042
25736,B04.3,Decompression of pituitary gland,B043
25747,B04.4,Exploration of pituitary gland,B044
25768,B06.1,Excision of pineal gland,B061
25856,C01.2,Enucleation of eye,C012
25893,C02.2,Destruction of lesion of orbit,C022
25894,C02.8,Other specified extirpation of lesion of orbit,C028
25895,C02.9,Unspecified extirpation of lesion of orbit,C029
25925,C04.1,Revision of prosthetic replacement for orbit,C041
25935,C04.2,Revision of prosthetic replacement for eyeball,C042
26075,C06.1,Biopsy of lesion of orbit,C061
26084,C08.1,Transposition of ligament of orbit,C081
26117,C10.2,Hair bearing flap to eyebrow,C102
26126,C10.5,Incision of lesion of eyebrow,C105
26139,C11.1,Excision of lesion of canthus,C111
26154,C11.2,Destruction of lesion of canthus,C112
26224,C12.8,Other specified extirpation of lesion of eyelid,C128
26225,C12.9,Unspecified extirpation of lesion of eyelid,C129
26226,C12,Extirpation of lesion of eyelid,C12
26247,C12.1,Excision of lesion of eyelid NEC,C121
26259,C12.2,Cauterisation of lesion of eyelid,C122
26271,C12.3,Cryotherapy to lesion of eyelid,C123
26283,C12.4,Curettage of lesion of eyelid,C124
26344,C14.2,Graft of skin to eyelid,C142
26401,C15.8,Other specified correction of deformity of eyelid,C158
26402,C15.9,Unspecified correction of deformity of eyelid,C159
26403,C15,Correction of deformity of eyelid,C15
26416,C15.3,Correction of trichiasis,C153
26425,C16.2,Lateral tarsorrhaphy,C162
26434,C16.3,Medial tarsorrhaphy,C163
26444,C16.5,Revision of tarsorrhaphy,C165
26463,C18.2,Correction of ptosis of eyelid using frontalis muscle technique,C182
26474,C18.6,Correction of ptosis of eyelid using aponeurosis technique,C186
26508,C19.8,Other specified incision of eyelid,C198
26509,C19.9,Unspecified incision of eyelid,C199
26510,C19,Incision of eyelid,C19
26529,C20.8,Other specified protective suture of eyelid,C208
26530,C20.9,Unspecified protective suture of eyelid,C209
26531,C20,Protective suture of eyelid,C20
26540,C20.1,Complete protective suture of eyelid,C201
26549,C20.2,Central protective suture of eyelid,C202
26558,C20.3,Lateral protective suture of eyelid,C203
26567,C20.4,Medial protective suture of eyelid,C204
26589,C22.2,Biopsy of lesion of eyelid,C222
26611,C24.2,Radiotherapy to lacrimal gland,C242
26622,C24.4,Biopsy of lesion of lacrimal gland,C244
26632,C25.5,Revision of anastomosis between lacrimal apparatus and nose,C255
26641,C26.3,Biopsy of lesion of lacrimal sac,C263
26651,C29.2,Enlargement of lacrimal punctum,C292
26663,C29.3,Occlusion of lacrimal punctum,C293
26688,C31.8,Other specified combined operations on muscles of eye,C318
26689,C31.9,Unspecified combined operations on muscles of eye,C319
26690,C31,Combined operations on muscles of eye,C31
26701,C31.1,Recession of medial rectus muscle and resection of lateral rectus muscle of eye,C311
26710,C31.2,Bilateral recession of medial recti muscles of eyes,C312
26719,C31.3,Bilateral resection of medial recti muscles of eyes,C313
26728,C31.4,Bilateral recession of lateral recti muscles of eyes,C314
26737,C31.5,Bilateral resection of lateral recti muscles of eyes,C315
26748,C32.3,Recession of superior rectus muscle of eye,C323
26759,C32.4,Recession of inferior rectus muscle of eye,C324
26768,C32.5,Recession of superior oblique muscle of eye,C325
26777,C32.6,Recession of inferior oblique muscle of eye,C326
26785,C32.7,Recession of combinations of muscles of eye,C327
26796,C33.3,Resection of superior rectus muscle of eye,C333
26807,C33.4,Resection of inferior rectus muscle of eye,C334
26817,C33.5,Resection of superior oblique muscle of eye,C335
26835,C33.7,Resection of combinations of muscles of eye,C337
26838,C34.8,Other specified partial division of tendon of muscle of eye,C348
26853,C34.9,Unspecified partial division of tendon of muscle of eye,C349
26854,C34,Partial division of tendon of muscle of eye,C34
26863,C34.1,Tenotomy of medial rectus muscle of eye,C341
26872,C34.2,Tenotomy of lateral rectus muscle of eye,C342
26881,C34.3,Tenotomy of superior rectus muscle of eye,C343
26890,C34.4,Tenotomy of inferior rectus muscle of eye,C344
26900,C34.5,Tenotomy of superior oblique muscle of eye,C345
26909,C34.6,Tenotomy of inferior oblique muscle of eye,C346
26918,C35.2,Lengthening of muscle of eye by muscle slide,C352
26929,C37.3,Biopsy of lesion of muscle of eye,C373
26949,C39.3,Cryotherapy to lesion of conjunctiva,C393
26961,C39.4,Curettage of lesion of conjunctiva,C394
26970,C39.5,Radiotherapy to lesion of conjunctiva,C395
26978,C40.1,Mucosal graft to conjunctiva,C401
26986,C40.2,Amniotic graft to conjunctiva,C402
26995,C40.3,Sliding graft to conjunctiva,C403
27006,C43.2,Biopsy of lesion of conjunctiva,C432
27017,C43.5,Exploration of conjunctiva,C435
27029,C43.6,Creation of hood of conjunctiva,C436
27043,C45.1,Superficial keratectomy,C451
27060,C45.3,Cauterisation of lesion of cornea,C453
27072,C45.5,Radiotherapy to lesion of cornea,C455
27082,C45.7,Debridement of lesion of cornea,C457
27098,C44.8,Other specified other plastic operations on cornea,C448
27099,C44.9,Unspecified other plastic operations on cornea,C449
27100,C44,Other plastic operations on cornea,C44
27101,C46,Plastic operations on cornea,C46
27109,C49.1,Section of cornea,C491
27120,C49.2,Trephine of cornea,C492
27130,C51.1,Biopsy of lesion of cornea,C511
27139,C51.3,Exploration of cornea,C513
27149,C53.1,Punch resection of sclera,C531
27159,C53.3,Cauterisation of lesion of sclera,C533
27183,C54.1,Overlay scleroplasty,C541
27193,C54.2,Imbrication of sclera,C542
27228,C55.8,Other specified incision of sclera,C558
27229,C55.9,Unspecified incision of sclera,C559
27230,C60.2,Inclusion of iris,C602
27231,C55,Incision of sclera,C55
27241,C57.1,Biopsy of lesion of sclera,C571
27254,C57.4,Suture of sclera,C574
27264,C60.3,Fixation of iris,C603
27280,C61.1,Laser trabeculoplasty,C611
27308,C64.4,Biopsy of lesion of iris,C644
27320,C64.6,Stretching of iris,C646
27349,C66.5,Destruction of ciliary body NEC,C665
27350,C66.8,Other specified extirpation of ciliary body,C668
27351,C66.9,Unspecified extirpation of ciliary body,C669
27352,C66,Extirpation of ciliary body,C66
27361,C66.2,Cauterisation of ciliary body,C662
27370,C69.1,Reformation of anterior chamber of eye,C691
27395,C72.8,Other specified intracapsular extraction of lens,C728
27396,C72.9,Unspecified intracapsular extraction of lens,C729
27397,C72,Intracapsular extraction of lens,C72
27411,C72.1,Forceps extraction of lens,C721
27425,C72.3,Cryoextraction of lens,C723
27436,C73.2,Capsulotomy of anterior lens capsule,C732
27446,C73.3,Capsulotomy of posterior lens capsule,C733
27469,C74.3,Mechanical lensectomy,C743
27482,C75.2,Revision of prosthetic replacement for lens,C752
27492,C77.3,Biopsy of lesion of lens,C773
27521,C79.1,Vitrectomy using anterior approach,C791
27531,C82.2,Cryotherapy to lesion of retina,C822
27540,C84.1,Epiretinal dissection,C841
27555,C84.2,Excision of lesion of retina NEC,C842
27565,C84.3,Biopsy of lesion of retina,C843
27590,C86.5,Fluorescein angiography of eye,C865
27624,D02.8,Other specified extirpation of lesion of external ear,D028
27625,D02.9,Unspecified extirpation of lesion of external ear,D029
27626,D02,Extirpation of lesion of external ear,D02
27671,D03.1,Reconstruction of external ear using graft,D031
27682,D03.4,Meatoplasty of external ear,D034
27763,D06.1,Biopsy of lesion of external ear,D061
27773,D06.2,Repair of lobe of external ear,D062
27791,D07.1,Irrigation of external auditory canal for removal of wax,D071
27801,D08.1,Extirpation of lesion of external auditory canal,D081
27811,D10.4,Simple mastoidectomy,D104
