,concept_code_y,concept_name_y,icd
1858,0DTJ0ZZ,"Resection of Appendix, Open Approach",0DTJ0ZZ
1859,0DTJ7ZZ,"Resection of Appendix, Via Natural or Artificial Opening",0DTJ7ZZ
1864,0DBJ4ZZ,"Excision of Appendix, Percutaneous Endoscopic Approach",0DBJ4ZZ
1865,0DTJ4ZZ,"Resection of Appendix, Percutaneous Endoscopic Approach",0DTJ4ZZ
1881,0DQV0ZZ,"Repair Mesentery, Open Approach",0DQV0ZZ
1882,0DQV3ZZ,"Repair Mesentery, Percutaneous Approach",0DQV3ZZ
1883,0DQV4ZZ,"Repair Mesentery, Percutaneous Endoscopic Approach",0DQV4ZZ
2060,0D5W3ZZ,"Destruction of Peritoneum, Percutaneous Approach",0D5W3ZZ
2061,0D5W4ZZ,"Destruction of Peritoneum, Percutaneous Endoscopic Approach",0D5W4ZZ
2079,0UNF0ZZ,"Release Cul-de-sac, Open Approach",0UNF0ZZ
2080,0UNF3ZZ,"Release Cul-de-sac, Percutaneous Approach",0UNF3ZZ
2081,0UNF7ZZ,"Release Cul-de-sac, Via Natural or Artificial Opening",0UNF7ZZ
2084,0UNF4ZZ,"Release Cul-de-sac, Percutaneous Endoscopic Approach",0UNF4ZZ
2085,0UNF8ZZ,"Release Cul-de-sac, Via Natural or Artificial Opening Endoscopic",0UNF8ZZ
2162,0DBU4ZZ,"Excision of Omentum, Percutaneous Endoscopic Approach",0DBU4ZZ
2163,0DTU4ZZ,"Resection of Omentum, Percutaneous Endoscopic Approach",0DTU4ZZ
2194,BD48ZZZ,Ultrasonography of Appendix,BD48ZZZ
2392,0DBU0ZZ,"Excision of Omentum, Open Approach",0DBU0ZZ
2394,0DBU3ZZ,"Excision of Omentum, Percutaneous Approach",0DBU3ZZ
2395,0DTU0ZZ,"Resection of Omentum, Open Approach",0DTU0ZZ
2432,0DBJ8ZZ,"Excision of Appendix, Via Natural or Artificial Opening Endoscopic",0DBJ8ZZ
2433,0DTJ8ZZ,"Resection of Appendix, Via Natural or Artificial Opening Endoscopic",0DTJ8ZZ
