,concept_code_y,concept_name_y,icd
22846,81.34,"Refusion of dorsal and dorsolumbar spine, anterior column, anterior technique",81.34
22847,81.35,"Refusion of dorsal and dorsolumbar spine, posterior column, posterior technique",81.35
22848,81.36,"Refusion of lumbar and lumbosacral spine, anterior column, anterior technique",81.36
22849,81.37,"Refusion of lumbar and lumbosacral spine, posterior column, posterior technique",81.37
22850,81.38,"Refusion of lumbar and lumbosacral spine, anterior column, posterior technique",81.38
22851,81.39,"Refusion of spine, not elsewhere classified",81.39
22907,77.86,"Other partial ostectomy, patella",77.86
23005,38.48,"Resection of vessel with replacement, lower limb arteries",38.48
23139,58.21,Perineal urethroscopy,58.21
23246,77.56,Repair of hammer toe,77.56
23261,08.42,Repair of entropion or ectropion by suture technique,08.42
23413,20.32,Biopsy of middle and inner ear,20.32
23432,61.11,Biopsy of scrotum or tunica vaginalis,61.11
23433,63.01,"Biopsy of spermatic cord, epididymis, or vas deferens",63.01
23511,12.83,"Revision of operative wound of anterior segment, not elsewhere classified",12.83
24312,35.04,"Closed heart valvotomy, tricuspid valve",35.04
24353,57.17,Percutaneous cystostomy,57.17
24362,57.18,Other suprapubic cystostomy,57.18
24363,57.2,Vesicostomy,57.2
24364,57.21,Vesicostomy,57.21
24365,57.22,Revision or closure of vesicostomy,57.22
25006,21.88,Other septoplasty,21.88
25316,80.06,"Arthrotomy for removal of prosthesis without replacement, knee",80.06
25380,13.5,Other extracapsular extraction of lens,13.5
25381,13.59,Other extracapsular extraction of lens,13.59
25414,31.91,Division of laryngeal nerve,31.91
25470,77.4,Biopsy of bone,77.4
25471,77.40,"Biopsy of bone, unspecified site",77.40
25472,77.41,"Biopsy of bone, scapula, clavicle, and thorax [ribs and sternum]",77.41
25473,77.43,"Biopsy of bone, radius and ulna",77.43
25474,77.44,"Biopsy of bone, carpals and metacarpals",77.44
25475,77.47,"Biopsy of bone, tibia and fibula",77.47
25476,77.48,"Biopsy of bone, tarsals and metatarsals",77.48
25477,77.49,"Biopsy of bone, other bones",77.49
25559,09.72,Other repair of punctum,09.72
25583,70.50,Repair of cystocele and rectocele,70.50
25584,70.53,Repair of cystocele and rectocele with graft or prosthesis,70.53
25867,36.03,Open chest coronary artery angioplasty,36.03
25909,01.52,Hemispherectomy,01.52
25945,16.65,Secondary graft to exenteration cavity,16.65
26061,36.13,(Aorto)coronary bypass of three coronary arteries,36.13
26093,96.25,Therapeutic distention of bladder,96.25
26268,08.62,Reconstruction of eyelid with mucous membrane flap or graft,08.62
26484,86.92,Electrolysis and other epilation of skin,86.92
26663,65.7,Repair of ovary,65.7
26664,65.71,Other simple suture of ovary,65.71
26665,65.72,Other reimplantation of ovary,65.72
26666,65.73,Other salpingo-oophoroplasty,65.73
26667,65.74,Laparoscopic simple suture of ovary,65.74
26668,65.75,Laparoscopic reimplantation of ovary,65.75
26669,65.79,Other repair of ovary,65.79
26736,78.42,"Other repair or plastic operations on bone, humerus",78.42
27138,57.86,Repair of bladder exstrophy,57.86
27154,50.14,Laparoscopic liver biopsy,50.14
27191,55.7,Nephropexy,55.7
27304,44.01,Truncal vagotomy,44.01
27366,36.31,Open chest transmyocardial revascularization,36.31
27367,36.32,Other transmyocardial revascularization,36.32
27368,36.33,Endoscopic transmyocardial revascularization,36.33
27369,36.34,Percutaneous transmyocardial revascularization,36.34
27589,61.92,Excision of lesion of tunica vaginalis other than hydrocele,61.92
27657,72.31,High forceps operation with episiotomy,72.31
27707,49.91,Incision of anal septum,49.91
27815,87.01,Pneumoencephalogram,87.01
27959,10.32,Destruction of lesion of conjunctiva,10.32
27960,10.33,Other destructive procedures on conjunctiva,10.33
28214,29.12,Pharyngeal biopsy,29.12
28246,18.0,Incision of external ear,18.0
28247,18.09,Other incision of external ear,18.09
28916,89.11,Tonometry,89.11
28993,95.45,Rotation tests,95.45
29086,89.50,Ambulatory cardiac monitoring,89.50
29108,81.01,Atlas-axis spinal fusion,81.01
29282,78.5,Internal fixation of bone without fracture reduction,78.5
29283,78.50,"Internal fixation of bone without fracture reduction, unspecified site",78.50
29284,78.51,"Internal fixation of bone without fracture reduction, scapula, clavicle, and thorax [ribs and sternum]",78.51
29285,78.53,"Internal fixation of bone without fracture reduction, radius and ulna",78.53
29286,78.54,"Internal fixation of bone without fracture reduction, carpals and metacarpals",78.54
29287,78.57,"Internal fixation of bone without fracture reduction, tibia and fibula",78.57
29288,78.58,"Internal fixation of bone without fracture reduction, tarsals and metatarsals",78.58
29289,78.59,"Internal fixation of bone without fracture reduction, other bones",78.59
29984,14.32,Repair of retinal tear by cryotherapy,14.32
31340,87.14,Contrast radiogram of orbit,87.14
31571,87.83,Opaque dye contrast hysterosalpingogram,87.83
33648,04.12,Open biopsy of cranial or peripheral nerve or ganglion,04.12
35395,50.4,Total hepatectomy,50.4
35434,16.4,Enucleation of eyeball,16.4
35435,16.41,Enucleation of eyeball with synchronous implant into Tenon's capsule with attachment of muscles,16.41
35436,16.42,Enucleation of eyeball with other synchronous implant,16.42
35437,16.49,Other enucleation of eyeball,16.49
35469,16.52,Exenteration of orbit with therapeutic removal of orbital bone,16.52
35921,08.61,Reconstruction of eyelid with skin flap or graft,08.61
35982,08.4,Repair of entropion or ectropion,08.4
35983,08.41,Repair of entropion or ectropion by thermocauterization,08.41
35984,08.43,Repair of entropion or ectropion with wedge resection,08.43
35985,08.44,Repair of entropion or ectropion with lid reconstruction,08.44
35986,08.49,Other repair of entropion or ectropion,08.49
36056,08.31,Repair of blepharoptosis by frontalis muscle technique with suture,08.31
36057,08.32,Repair of blepharoptosis by frontalis muscle technique with fascial sling,08.32
36080,08.0,Incision of eyelid,08.0
36081,08.09,Other incision of eyelid,08.09
36973,13.1,Intracapsular extraction of lens,13.1
36974,13.19,Other intracapsular extraction of lens,13.19
37106,14.71,"Removal of vitreous, anterior approach",14.71
37404,20.41,Simple mastoidectomy,20.41
37557,19.6,Revision of tympanoplasty,19.6
37738,21.83,Total nasal reconstruction,21.83
37797,21.85,Augmentation rhinoplasty,21.85
37973,21.5,Submucous resection of nasal septum,21.5
38060,21.04,Control of epistaxis by ligation of ethmoidal arteries,21.04
39243,31.95,Tracheoesophageal fistulization,31.95
39391,32.4,Lobectomy of lung,32.4
39392,32.49,Other lobectomy of lung,32.49
39436,32.3,Segmental resection of lung,32.3
39437,32.30,Thoracoscopic segmental resection of lung,32.30
39438,32.39,Other and unspecified segmental resection of lung,32.39
39909,23.0,Forceps extraction of tooth,23.0
39910,23.09,Extraction of other tooth,23.09
39951,23.4,Other dental restoration,23.4
39952,23.49,Other dental restoration,23.49
39999,24.6,Exposure of tooth,24.6
40044,24.4,Excision of dental lesion of jaw,24.4
40086,24.31,Excision of lesion or tissue of gum,24.31
40111,24.2,Gingivoplasty,24.2
40281,27.3,Excision of lesion or tissue of bony palate,27.3
40334,27.63,Revision of cleft palate repair,27.63
40528,28.2,Tonsillectomy without adenoidectomy,28.2
41157,49.03,Excision of perianal skin tags,49.03
41400,96.23,Dilation of anal sphincter,96.23
41478,50.51,Auxiliary liver transplant,50.51
41528,50.21,Marsupialization of lesion of liver,50.21
41609,14.41,Scleral buckling with implant,14.41
42298,35.00,"Closed heart valvotomy, unspecified valve",35.00
43059,88.54,Combined right and left heart angiocardiography,88.54
43074,88.55,Coronary arteriography using a single catheter,88.55
43797,55.61,Renal autotransplantation,55.61
43843,55.5,Complete nephrectomy,55.5
43880,55.51,Nephroureterectomy,55.51
44035,55.11,Pyelotomy,55.11
44114,87.75,Percutaneous pyelogram,87.75
44236,56.74,Ureteroneocystostomy,56.74
44326,56.8,Repair of ureter,56.8
44327,56.84,Closure of other fistula of ureter,56.84
44328,56.89,Other repair of ureter,56.89
44739,57.34,Open biopsy of bladder,57.34
45006,60.12,Open biopsy of prostate,60.12
45038,60.21,Transurethral (ultrasound) guided laser induced prostatectomy (TULIP),60.21
45078,60.95,Transurethral balloon dilation of the prostatic urethra,60.95
45550,63.2,Excision of cyst of epididymis,63.2
45565,63.71,Ligation of vas deferens,63.71
45684,64.43,Construction of penis,64.43
45775,99.95,Stretching of foreskin,99.95
45825,64.11,Biopsy of penis,64.11
45848,64.42,Release of chordee,64.42
46007,71.61,Unilateral vulvectomy,71.61
46216,70.76,Hymenorrhaphy,70.76
46339,70.6,Vaginal construction and reconstruction,70.6
46340,70.62,Vaginal reconstruction,70.62
46341,70.64,Vaginal reconstruction with graft or prosthesis,70.64
46342,70.94,Insertion of biological graft,70.94
46343,70.95,Insertion of synthetic graft or prosthesis,70.95
46601,68.3,Subtotal abdominal hysterectomy,68.3
46602,68.39,Other and unspecified subtotal abdominal hysterectomy,68.39
46633,69.5,Aspiration curettage of uterus,69.5
46634,69.52,Aspiration curettage following delivery or abortion,69.52
46635,69.59,Other aspiration curettage of uterus,69.59
46636,69.6,Menstrual extraction or regulation,69.6
46802,62.0,Incision of testis,62.0
47385,94.24,Chemical shock therapy,94.24
47456,25.01,Closed [needle] biopsy of tongue,25.01
47652,75.93,Surgical correction of inverted uterus,75.93
48334,87.9,X-ray of male genital organs,87.9
48335,87.91,Contrast seminal vesiculogram,87.91
48336,87.92,Other x-ray of prostate and seminal vesicles,87.92
48337,87.93,Contrast epididymogram,87.93
48338,87.95,Other x-ray of epididymis and vas deferens,87.95
48339,87.99,Other x-ray of male genital organs,87.99
48365,18.5,Surgical correction of prominent ear,18.5
48682,34.51,Decortication of lung,34.51
48683,34.52,Thoracoscopic decortication of lung,34.52
48987,57.51,Excision of urachus,57.51
50656,72.1,Low forceps operation with episiotomy,72.1
51952,84.82,Insertion or replacement of pedicle-based dynamic stabilization device(s),84.82
51953,84.83,Revision of pedicle-based dynamic stabilization device(s),84.83
53732,79.02,"Closed reduction of fracture without internal fixation, radius and ulna",79.02
53961,93.45,Thomas' splint traction,93.45
54722,76.93,Closed reduction of temporomandibular dislocation,76.93
56205,09.7,Repair of canaliculus and punctum,09.7
56248,50.5,Liver transplant,50.5
56249,50.59,Other transplant of liver,50.59
56753,13.3,Extracapsular extraction of lens by simple aspiration (and irrigation) technique,13.3
56892,20.21,Incision of mastoid,20.21
57092,74.91,Hysterotomy to terminate pregnancy,74.91
57274,96.47,Irrigation of cystostomy,96.47
57399,21.1,Incision of nose,21.1
57517,72.0,Low forceps operation,72.0
57561,55.54,Bilateral nephrectomy,55.54
57607,36.91,Repair of aneurysm of coronary vessel,36.91
57734,05.21,Sphenopalatine ganglionectomy,05.21
58200,56.72,Revision of ureterointestinal anastomosis,56.72
58295,81.42,Five-in-one repair of knee,81.42
58296,81.47,Other repair of knee,81.47
58365,21.07,Control of epistaxis by excision of nasal mucosa and skin grafting of septum and lateral nasal wall,21.07
58421,33.92,Ligation of bronchus,33.92
58528,13.64,Discission of secondary membrane [after cataract],13.64
58608,71.23,Marsupialization of Bartholin's gland (cyst),71.23
58670,49.52,Posterior anal sphincterotomy,49.52
58678,12.43,"Destruction of lesion of ciliary body, nonexcisional",12.43
58710,27.71,Incision of uvula,27.71
58738,72.51,Partial breech extraction with forceps to aftercoming head,72.51
58748,79.67,"Debridement of open fracture site, tarsals and metatarsals",79.67
59032,08.71,"Reconstruction of eyelid involving lid margin, partial-thickness",08.71
59040,08.11,Biopsy of eyelid,08.11
59109,56.33,Closed endoscopic biopsy of ureter,56.33
59145,88.83,Bone thermography,88.83
59190,37.25,Biopsy of heart,37.25
59300,95.13,Ultrasound study of eye,95.13
59394,09.11,Biopsy of lacrimal gland,09.11
59462,03.72,Spinal subarachnoid-ureteral shunt,03.72
59473,86.66,Homograft to skin,86.66
59587,79.77,Closed reduction of dislocation of ankle,79.77
59667,76.7,Reduction of facial fracture,76.7
59668,76.70,"Reduction of facial fracture, not otherwise specified",76.70
59669,76.71,Closed reduction of malar and zygomatic fracture,76.71
59670,76.72,Open reduction of malar and zygomatic fracture,76.72
59671,76.78,Other closed reduction of facial fracture,76.78
59672,76.79,Other open reduction of facial fracture,76.79
59741,95.11,Fundus photography,95.11
59987,38.49,"Resection of vessel with replacement, lower limb veins",38.49
60074,07.52,Incision of pineal gland,07.52
60163,09.12,Biopsy of lacrimal sac,09.12
60650,03.2,Chordotomy,03.2
60651,03.29,Other chordotomy,03.29
60685,15.21,Lengthening procedure on one extraocular muscle,15.21
60876,15.22,Shortening procedure on one extraocular muscle,15.22
60895,79.3,Open reduction of fracture with internal fixation,79.3
60896,79.30,"Open reduction of fracture with internal fixation, unspecified site",79.30
60897,79.33,"Open reduction of fracture with internal fixation, carpals and metacarpals",79.33
60898,79.36,"Open reduction of fracture with internal fixation, tibia and fibula",79.36
60899,79.37,"Open reduction of fracture with internal fixation, tarsals and metatarsals",79.37
60900,79.39,"Open reduction of fracture with internal fixation, other specified bone",79.39
61035,79.87,Open reduction of dislocation of ankle,79.87
61097,38.38,"Resection of vessel with anastomosis, lower limb arteries",38.38
61415,86.64,Hair transplant,86.64
61503,84.12,Amputation through foot,84.12
61575,77.72,"Excision of bone for graft, humerus",77.72
61755,96.44,Vaginal douche,96.44
61814,16.64,Other revision of enucleation socket,16.64
61869,40.24,Excision of inguinal lymph node,40.24
61929,01.15,Biopsy of skull,01.15
62036,35.61,Repair of atrial septal defect with tissue graft,35.61
62181,57.92,Dilation of bladder neck,57.92
62236,28.4,Excision of tonsil tag,28.4
62249,58.23,Biopsy of urethra,58.23
62274,95.41,Audiometry,95.41
62366,34.82,Suture of laceration of diaphragm,34.82
62390,79.06,"Closed reduction of fracture without internal fixation, tibia and fibula",79.06
62446,64.45,Replantation of penis,64.45
62526,19.0,Stapes mobilization,19.0
62564,63.82,Reconstruction of surgically divided vas deferens,63.82
62581,69.23,Vaginal repair of chronic inversion of uterus,69.23
62611,04.06,Other cranial or peripheral ganglionectomy,04.06
62655,10.0,Removal of embedded foreign body from conjunctiva by incision,10.0
62801,08.7,Other reconstruction of eyelid,08.7
62802,08.70,"Reconstruction of eyelid, not otherwise specified",08.70
62803,08.72,"Other reconstruction of eyelid, partial-thickness",08.72
62804,08.74,"Other reconstruction of eyelid, full-thickness",08.74
63252,63.7,Vasectomy and ligation of vas deferens,63.7
63253,63.73,Vasectomy,63.73
63761,31.64,Repair of laryngeal fracture,31.64
63957,49.72,Anal cerclage,49.72
64089,77.62,"Local excision of lesion or tissue of bone, humerus",77.62
64279,87.12,Other dental x-ray,87.12
64327,08.5,Other adjustment of lid position,08.5
64328,08.59,Other adjustment of lid position,08.59
64444,86.26,Ligation of dermal appendage,86.26
65081,93.15,Mobilization of spine,93.15
65537,35.70,Other and unspecified repair of unspecified septal defect of heart,35.70
65928,56.83,Closure of ureterostomy,56.83
66210,16.66,Other revision of exenteration cavity,16.66
66255,01.13,Closed [percutaneous] [needle] biopsy of brain,01.13
66783,00.62,Percutaneous angioplasty of intracranial vessel(s),00.62
67551,03.7,Shunt of spinal theca,03.7
67552,03.79,Other shunt of spinal theca,03.79
67898,14.33,Repair of retinal tear by xenon arc photocoagulation,14.33
68484,77.02,"Sequestrectomy, humerus",77.02
68877,08.20,"Removal of lesion of eyelid, not otherwise specified",08.20
69216,09.23,Total dacryoadenectomy,09.23
69248,09.81,Dacryocystorhinostomy [DCR],09.81
69764,11.71,Keratomileusis,11.71
69878,12.39,Other iridoplasty,12.39
70387,18.21,Excision of preauricular sinus,18.21
70809,21.87,Other rhinoplasty,21.87
71340,79.18,"Closed reduction of fracture with internal fixation, phalanges of foot",79.18
71382,29.32,Pharyngeal diverticulectomy,29.32
72059,96.55,Tracheostomy toilette,96.55
72379,33.28,Open biopsy of lung,33.28
72614,33.51,Unilateral lung transplantation,33.51
72626,33.52,Bilateral lung transplantation,33.52
72761,96.56,Other lavage of bronchus and trachea,96.56
74724,35.94,Creation of conduit between atrium and pulmonary artery,35.94
75055,35.34,Infundibulectomy,35.34
75975,27.55,Full-thickness skin graft to lip and mouth,27.55
76325,38.31,"Resection of vessel with anastomosis, intracranial vessels",38.31
76746,68.11,Digital examination of uterus,68.11
76747,68.12,Hysteroscopy,68.12
76806,83.12,Adductor tenotomy of hip,83.12
77102,77.04,"Sequestrectomy, carpals and metacarpals",77.04
77143,27.54,Repair of cleft lip,27.54
78150,25.4,Radical glossectomy,25.4
78164,27.62,Correction of cleft palate,27.62
78648,77.51,Bunionectomy with soft tissue correction and osteotomy of the first metatarsal,77.51
78719,48.92,Anorectal myectomy,48.92
78757,49.79,Other repair of anal sphincter,49.79
79033,88.98,Bone mineral density studies,88.98
80278,27.92,"Incision of mouth, unspecified structure",27.92
80386,07.62,"Partial excision of pituitary gland, transsphenoidal approach",07.62
80755,68.9,Other and unspecified hysterectomy,68.9
80852,68.31,Laparoscopic supracervical hysterectomy [LSH],68.31
80867,68.61,Laparoscopic radical abdominal hysterectomy,68.61
81327,72.6,Forceps application to aftercoming head,72.6
81527,69.94,Manual replacement of inverted uterus,69.94
81549,70.71,Suture of laceration of vagina,70.71
81826,53.2,Unilateral repair of femoral hernia,53.2
81827,53.21,Unilateral repair of femoral hernia with graft or prosthesis,53.21
81828,53.29,Other unilateral femoral herniorrhaphy,53.29
82128,94.27,Other electroshock therapy,94.27
82268,08.83,"Other repair of laceration of eyelid, partial-thickness",08.83
82625,93.55,Dental wiring,93.55
83037,88.71,Diagnostic ultrasound of head and neck,88.71
83427,25.92,Lingual frenectomy,25.92
84184,81.56,Total ankle replacement,81.56
84583,84.6,Replacement of spinal disc,84.6
84584,84.61,"Insertion of partial spinal disc prosthesis, cervical",84.61
84585,84.64,"Insertion of partial spinal disc prosthesis, lumbosacral",84.64
84586,84.66,"Revision or replacement of artificial spinal disc prosthesis, cervical",84.66
84587,84.67,"Revision or replacement of artificial spinal disc prosthesis, thoracic",84.67
84588,84.68,"Revision or replacement of artificial spinal disc prosthesis, lumbosacral",84.68
84589,84.69,"Revision or replacement of artificial spinal disc prosthesis, not otherwise specified",84.69
85397,34.5,Pleurectomy,34.5
85399,34.59,Other excision of pleura,34.59
85543,08.85,"Other repair of laceration of eyelid, full-thickness",08.85
85579,84.26,Foot reattachment,84.26
87430,77.95,"Total ostectomy, femur",77.95
89162,97.25,Replacement of other vaginal pessary,97.25
89481,33.27,Closed endoscopic biopsy of lung,33.27
89509,35.96,Percutaneous balloon valvuloplasty,35.96
89539,09.52,Incision of lacrimal canaliculi,09.52
89647,49.46,Excision of hemorrhoids,49.46
89714,76.42,Other total mandibulectomy,76.42
89776,49.93,Other incision of anus,49.93
89810,31.61,Suture of laceration of larynx,31.61
89833,70.72,Repair of colovaginal fistula,70.72
90046,76.75,Closed reduction of mandibular fracture,76.75
90089,64.5,"Operations for sex transformation, not elsewhere classified",64.5
90110,70.74,Repair of other vaginoenteric fistula,70.74
90264,21.71,Closed reduction of nasal fracture,21.71
90389,20.62,Revision of fenestration of inner ear,20.62
90592,08.02,Severing of blepharorrhaphy,08.02
90603,35.28,Open and other replacement of tricuspid valve,35.28
92357,00.94,Intra-operative neurophysiologic monitoring,00.94
92603,77.42,"Biopsy of bone, humerus",77.42
93434,12.22,Biopsy of iris,12.22
93474,32.50,Thoracoscopic pneumonectomy,32.50
93489,24.5,Alveoloplasty,24.5
93554,01.24,Other craniotomy,01.24
93657,55.91,Decapsulation of kidney,55.91
93719,38.88,"Other surgical occlusion of vessels, lower limb arteries",38.88
93799,57.88,Other anastomosis of bladder,57.88
93907,77.06,"Sequestrectomy, patella",77.06
93931,21.21,Rhinoscopy,21.21
93975,79.41,"Closed reduction of separated epiphysis, humerus",79.41
94039,77.85,"Other partial ostectomy, femur",77.85
94068,04.02,Division of trigeminal nerve,04.02
94381,78.11,"Application of external fixator device, scapula, clavicle, and thorax [ribs and sternum]",78.11
94382,78.13,"Application of external fixator device, radius and ulna",78.13
94383,78.14,"Application of external fixator device, carpals and metacarpals",78.14
94384,78.17,"Application of external fixator device, tibia and fibula",78.17
94385,78.18,"Application of external fixator device, tarsals and metatarsals",78.18
94706,66.5,Total bilateral salpingectomy,66.5
94707,66.51,Removal of both fallopian tubes at same operative episode,66.51
94737,72.21,Mid forceps operation with episiotomy,72.21
94815,11.21,Scraping of cornea for smear or culture,11.21
95352,70.75,Repair of other fistula of vagina,70.75
95572,23.01,Extraction of deciduous tooth,23.01
95620,78.52,"Internal fixation of bone without fracture reduction, humerus",78.52
95966,35.22,Open and other replacement of aortic valve,35.22
95991,35.06,Transapical replacement of aortic valve,35.06
96027,60.5,Radical prostatectomy,60.5
96168,87.81,X-ray of gravid uterus,87.81
96597,68.5,Vaginal hysterectomy,68.5
96598,68.59,Other and unspecified vaginal hysterectomy,68.59
96663,68.23,Endometrial ablation,68.23
96855,81.12,Triple arthrodesis,81.12
97670,18.6,Reconstruction of external auditory canal,18.6
98370,55.53,Removal of transplanted or rejected kidney,55.53
98694,67.51,Transabdominal cerclage of cervix,67.51
99382,84.16,Disarticulation of knee,84.16
99676,76.68,Augmentation genioplasty,76.68
99723,09.42,Probing of lacrimal canaliculi,09.42
99821,75.94,Immediate postpartum manual replacement of inverted uterus,75.94
99842,83.86,Quadricepsplasty,83.86
99946,14.49,Other scleral buckling,14.49
100000,95.46,Other auditory and vestibular function tests,95.46
100141,87.15,Contrast radiogram of sinus,87.15
100333,89.2,Anatomic and physiologic measurements and manual examinations -- genitourinary system,89.2
100334,89.29,Other nonoperative genitourinary system measurements,89.29
100426,77.45,"Biopsy of bone, femur",77.45
101415,27.42,Wide excision of lesion of lip,27.42
101478,79.15,"Closed reduction of fracture with internal fixation, femur",79.15
101560,77.46,"Biopsy of bone, patella",77.46
101613,01.0,Cranial puncture,01.0
