,concept_code_y,concept_name_y,opcs
657,D721DZZ,Stereotactic Other Photon Radiosurgery of Thymus,D721DZZ
658,D721HZZ,Stereotactic Particulate Radiosurgery of Thymus,D721HZZ
659,D721JZZ,Stereotactic Gamma Beam Radiosurgery of Thymus,D721JZZ
660,D722DZZ,Stereotactic Other Photon Radiosurgery of Spleen,D722DZZ
661,D722HZZ,Stereotactic Particulate Radiosurgery of Spleen,D722HZZ
662,D722JZZ,Stereotactic Gamma Beam Radiosurgery of Spleen,D722JZZ
663,D723DZZ,Stereotactic Other Photon Radiosurgery of Neck Lymphatics,D723DZZ
664,D723HZZ,Stereotactic Particulate Radiosurgery of Neck Lymphatics,D723HZZ
665,DG24DZZ,Stereotactic Other Photon Radiosurgery of Parathyroid Glands,DG24DZZ
666,DG24HZZ,Stereotactic Particulate Radiosurgery of Parathyroid Glands,DG24HZZ
667,DG24JZZ,Stereotactic Gamma Beam Radiosurgery of Parathyroid Glands,DG24JZZ
668,DG25DZZ,Stereotactic Other Photon Radiosurgery of Thyroid,DG25DZZ
669,DG25HZZ,Stereotactic Particulate Radiosurgery of Thyroid,DG25HZZ
670,DG25JZZ,Stereotactic Gamma Beam Radiosurgery of Thyroid,DG25JZZ
671,D723JZZ,Stereotactic Gamma Beam Radiosurgery of Neck Lymphatics,D723JZZ
672,D724DZZ,Stereotactic Other Photon Radiosurgery of Axillary Lymphatics,D724DZZ
673,D724HZZ,Stereotactic Particulate Radiosurgery of Axillary Lymphatics,D724HZZ
674,D724JZZ,Stereotactic Gamma Beam Radiosurgery of Axillary Lymphatics,D724JZZ
675,D725DZZ,Stereotactic Other Photon Radiosurgery of Thorax Lymphatics,D725DZZ
676,D725HZZ,Stereotactic Particulate Radiosurgery of Thorax Lymphatics,D725HZZ
677,D725JZZ,Stereotactic Gamma Beam Radiosurgery of Thorax Lymphatics,D725JZZ
678,D726DZZ,Stereotactic Other Photon Radiosurgery of Abdomen Lymphatics,D726DZZ
679,D726HZZ,Stereotactic Particulate Radiosurgery of Abdomen Lymphatics,D726HZZ
680,D726JZZ,Stereotactic Gamma Beam Radiosurgery of Abdomen Lymphatics,D726JZZ
681,D727DZZ,Stereotactic Other Photon Radiosurgery of Pelvis Lymphatics,D727DZZ
682,D727HZZ,Stereotactic Particulate Radiosurgery of Pelvis Lymphatics,D727HZZ
683,D727JZZ,Stereotactic Gamma Beam Radiosurgery of Pelvis Lymphatics,D727JZZ
684,D728DZZ,Stereotactic Other Photon Radiosurgery of Inguinal Lymphatics,D728DZZ
685,D728HZZ,Stereotactic Particulate Radiosurgery of Inguinal Lymphatics,D728HZZ
686,D728JZZ,Stereotactic Gamma Beam Radiosurgery of Inguinal Lymphatics,D728JZZ
687,D820DZZ,Stereotactic Other Photon Radiosurgery of Eye,D820DZZ
688,D820HZZ,Stereotactic Particulate Radiosurgery of Eye,D820HZZ
689,D820JZZ,Stereotactic Gamma Beam Radiosurgery of Eye,D820JZZ
690,DM20DZZ,Stereotactic Other Photon Radiosurgery of Left Breast,DM20DZZ
691,DM20HZZ,Stereotactic Particulate Radiosurgery of Left Breast,DM20HZZ
692,DM20JZZ,Stereotactic Gamma Beam Radiosurgery of Left Breast,DM20JZZ
693,DM21DZZ,Stereotactic Other Photon Radiosurgery of Right Breast,DM21DZZ
694,DM21HZZ,Stereotactic Particulate Radiosurgery of Right Breast,DM21HZZ
695,DM21JZZ,Stereotactic Gamma Beam Radiosurgery of Right Breast,DM21JZZ
696,D920DZZ,Stereotactic Other Photon Radiosurgery of Ear,D920DZZ
697,D920HZZ,Stereotactic Particulate Radiosurgery of Ear,D920HZZ
698,D920JZZ,Stereotactic Gamma Beam Radiosurgery of Ear,D920JZZ
699,D921DZZ,Stereotactic Other Photon Radiosurgery of Nose,D921DZZ
700,D921HZZ,Stereotactic Particulate Radiosurgery of Nose,D921HZZ
701,D921JZZ,Stereotactic Gamma Beam Radiosurgery of Nose,D921JZZ
702,D924DZZ,Stereotactic Other Photon Radiosurgery of Mouth,D924DZZ
703,D924HZZ,Stereotactic Particulate Radiosurgery of Mouth,D924HZZ
704,D924JZZ,Stereotactic Gamma Beam Radiosurgery of Mouth,D924JZZ
705,D925DZZ,Stereotactic Other Photon Radiosurgery of Tongue,D925DZZ
706,D925HZZ,Stereotactic Particulate Radiosurgery of Tongue,D925HZZ
707,D925JZZ,Stereotactic Gamma Beam Radiosurgery of Tongue,D925JZZ
708,D926DZZ,Stereotactic Other Photon Radiosurgery of Salivary Glands,D926DZZ
709,D926HZZ,Stereotactic Particulate Radiosurgery of Salivary Glands,D926HZZ
710,D926JZZ,Stereotactic Gamma Beam Radiosurgery of Salivary Glands,D926JZZ
711,D927DZZ,Stereotactic Other Photon Radiosurgery of Sinuses,D927DZZ
712,D927HZZ,Stereotactic Particulate Radiosurgery of Sinuses,D927HZZ
713,D927JZZ,Stereotactic Gamma Beam Radiosurgery of Sinuses,D927JZZ
714,D928DZZ,Stereotactic Other Photon Radiosurgery of Hard Palate,D928DZZ
715,D928HZZ,Stereotactic Particulate Radiosurgery of Hard Palate,D928HZZ
716,DT20DZZ,Stereotactic Other Photon Radiosurgery of Kidney,DT20DZZ
717,DT20HZZ,Stereotactic Particulate Radiosurgery of Kidney,DT20HZZ
718,DT20JZZ,Stereotactic Gamma Beam Radiosurgery of Kidney,DT20JZZ
719,DT21DZZ,Stereotactic Other Photon Radiosurgery of Ureter,DT21DZZ
720,DT21HZZ,Stereotactic Particulate Radiosurgery of Ureter,DT21HZZ
721,DT21JZZ,Stereotactic Gamma Beam Radiosurgery of Ureter,DT21JZZ
722,DT22DZZ,Stereotactic Other Photon Radiosurgery of Bladder,DT22DZZ
723,DT22HZZ,Stereotactic Particulate Radiosurgery of Bladder,DT22HZZ
724,DT22JZZ,Stereotactic Gamma Beam Radiosurgery of Bladder,DT22JZZ
725,DT23DZZ,Stereotactic Other Photon Radiosurgery of Urethra,DT23DZZ
726,DT23HZZ,Stereotactic Particulate Radiosurgery of Urethra,DT23HZZ
727,DT23JZZ,Stereotactic Gamma Beam Radiosurgery of Urethra,DT23JZZ
728,D928JZZ,Stereotactic Gamma Beam Radiosurgery of Hard Palate,D928JZZ
729,D929DZZ,Stereotactic Other Photon Radiosurgery of Soft Palate,D929DZZ
730,D929HZZ,Stereotactic Particulate Radiosurgery of Soft Palate,D929HZZ
731,D929JZZ,Stereotactic Gamma Beam Radiosurgery of Soft Palate,D929JZZ
732,D92BDZZ,Stereotactic Other Photon Radiosurgery of Larynx,D92BDZZ
733,D92BHZZ,Stereotactic Particulate Radiosurgery of Larynx,D92BHZZ
734,D92BJZZ,Stereotactic Gamma Beam Radiosurgery of Larynx,D92BJZZ
735,D92CDZZ,Stereotactic Other Photon Radiosurgery of Pharynx,D92CDZZ
736,D92CHZZ,Stereotactic Particulate Radiosurgery of Pharynx,D92CHZZ
737,D92CJZZ,Stereotactic Gamma Beam Radiosurgery of Pharynx,D92CJZZ
738,D92DDZZ,Stereotactic Other Photon Radiosurgery of Nasopharynx,D92DDZZ
739,D92DHZZ,Stereotactic Particulate Radiosurgery of Nasopharynx,D92DHZZ
740,D92DJZZ,Stereotactic Gamma Beam Radiosurgery of Nasopharynx,D92DJZZ
741,DU20DZZ,Stereotactic Other Photon Radiosurgery of Ovary,DU20DZZ
742,DU20HZZ,Stereotactic Particulate Radiosurgery of Ovary,DU20HZZ
743,DU20JZZ,Stereotactic Gamma Beam Radiosurgery of Ovary,DU20JZZ
744,DU21DZZ,Stereotactic Other Photon Radiosurgery of Cervix,DU21DZZ
820,0DLQ0CZ,"Occlusion of Anus with Extraluminal Device, Open Approach",0DLQ0CZ
821,0DLQ0DZ,"Occlusion of Anus with Intraluminal Device, Open Approach",0DLQ0DZ
822,0DLQ0ZZ,"Occlusion of Anus, Open Approach",0DLQ0ZZ
823,0DLQ3CZ,"Occlusion of Anus with Extraluminal Device, Percutaneous Approach",0DLQ3CZ
824,0DLQ3DZ,"Occlusion of Anus with Intraluminal Device, Percutaneous Approach",0DLQ3DZ
825,0DLQ3ZZ,"Occlusion of Anus, Percutaneous Approach",0DLQ3ZZ
826,0DLQ4CZ,"Occlusion of Anus with Extraluminal Device, Percutaneous Endoscopic Approach",0DLQ4CZ
827,0DLQ4DZ,"Occlusion of Anus with Intraluminal Device, Percutaneous Endoscopic Approach",0DLQ4DZ
828,0DLQ4ZZ,"Occlusion of Anus, Percutaneous Endoscopic Approach",0DLQ4ZZ
829,0DLQ7DZ,"Occlusion of Anus with Intraluminal Device, Via Natural or Artificial Opening",0DLQ7DZ
830,0DLQ7ZZ,"Occlusion of Anus, Via Natural or Artificial Opening",0DLQ7ZZ
831,0DLQ8DZ,"Occlusion of Anus with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",0DLQ8DZ
832,0DLQ8ZZ,"Occlusion of Anus, Via Natural or Artificial Opening Endoscopic",0DLQ8ZZ
833,0DLQXCZ,"Occlusion of Anus with Extraluminal Device, External Approach",0DLQXCZ
834,0DLQXDZ,"Occlusion of Anus with Intraluminal Device, External Approach",0DLQXDZ
835,0DLQXZZ,"Occlusion of Anus, External Approach",0DLQXZZ
851,0DLP0CZ,"Occlusion of Rectum with Extraluminal Device, Open Approach",0DLP0CZ
852,0DLP0DZ,"Occlusion of Rectum with Intraluminal Device, Open Approach",0DLP0DZ
853,0DLP0ZZ,"Occlusion of Rectum, Open Approach",0DLP0ZZ
854,0DLP3CZ,"Occlusion of Rectum with Extraluminal Device, Percutaneous Approach",0DLP3CZ
855,0DLP3DZ,"Occlusion of Rectum with Intraluminal Device, Percutaneous Approach",0DLP3DZ
856,0DLP3ZZ,"Occlusion of Rectum, Percutaneous Approach",0DLP3ZZ
857,0DLP4CZ,"Occlusion of Rectum with Extraluminal Device, Percutaneous Endoscopic Approach",0DLP4CZ
858,0DLP4DZ,"Occlusion of Rectum with Intraluminal Device, Percutaneous Endoscopic Approach",0DLP4DZ
859,0DLP4ZZ,"Occlusion of Rectum, Percutaneous Endoscopic Approach",0DLP4ZZ
860,0DLP7DZ,"Occlusion of Rectum with Intraluminal Device, Via Natural or Artificial Opening",0DLP7DZ
861,0DLP7ZZ,"Occlusion of Rectum, Via Natural or Artificial Opening",0DLP7ZZ
862,0DLP8DZ,"Occlusion of Rectum with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",0DLP8DZ
863,0DLP8ZZ,"Occlusion of Rectum, Via Natural or Artificial Opening Endoscopic",0DLP8ZZ
900,DD17B6Z,Low Dose Rate (LDR) Brachytherapy of Rectum using Cesium 131 (Cs-131),DD17B6Z
901,DD17BB1,"Low Dose Rate (LDR) Brachytherapy of Rectum using Palladium 103 (Pd-103), Unidirectional Source",DD17BB1
904,0D5P0ZZ,"Destruction of Rectum, Open Approach",0D5P0ZZ
905,0D5P3ZZ,"Destruction of Rectum, Percutaneous Approach",0D5P3ZZ
906,0D5P4ZZ,"Destruction of Rectum, Percutaneous Endoscopic Approach",0D5P4ZZ
907,0D5P7ZZ,"Destruction of Rectum, Via Natural or Artificial Opening",0D5P7ZZ
908,0D5P8ZZ,"Destruction of Rectum, Via Natural or Artificial Opening Endoscopic",0D5P8ZZ
909,DD1797Z,High Dose Rate (HDR) Brachytherapy of Rectum using Cesium 137 (Cs-137),DD1797Z
910,DD1798Z,High Dose Rate (HDR) Brachytherapy of Rectum using Iridium 192 (Ir-192),DD1798Z
911,DD1799Z,High Dose Rate (HDR) Brachytherapy of Rectum using Iodine 125 (I-125),DD1799Z
912,DD179BZ,High Dose Rate (HDR) Brachytherapy of Rectum using Palladium 103 (Pd-103),DD179BZ
913,DD179CZ,High Dose Rate (HDR) Brachytherapy of Rectum using Californium 252 (Cf-252),DD179CZ
914,DD179YZ,High Dose Rate (HDR) Brachytherapy of Rectum using Other Isotope,DD179YZ
915,DD17B7Z,Low Dose Rate (LDR) Brachytherapy of Rectum using Cesium 137 (Cs-137),DD17B7Z
916,DD17B8Z,Low Dose Rate (LDR) Brachytherapy of Rectum using Iridium 192 (Ir-192),DD17B8Z
917,DD17B9Z,Low Dose Rate (LDR) Brachytherapy of Rectum using Iodine 125 (I-125),DD17B9Z
918,DD17BBZ,Low Dose Rate (LDR) Brachytherapy of Rectum using Palladium 103 (Pd-103),DD17BBZ
919,DD17BCZ,Low Dose Rate (LDR) Brachytherapy of Rectum using Californium 252 (Cf-252),DD17BCZ
920,DD17BYZ,Low Dose Rate (LDR) Brachytherapy of Rectum using Other Isotope,DD17BYZ
921,DDY77ZZ,Contact Radiation of Rectum,DDY77ZZ
1088,0D1M47N,"Bypass Descending Colon to Sigmoid Colon with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1M47N
1089,0D1M4JN,"Bypass Descending Colon to Sigmoid Colon with Synthetic Substitute, Percutaneous Endoscopic Approach",0D1M4JN
1090,0D1M4KN,"Bypass Descending Colon to Sigmoid Colon with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1M4KN
1091,0D1M4ZN,"Bypass Descending Colon to Sigmoid Colon, Percutaneous Endoscopic Approach",0D1M4ZN
1092,0D1M87N,"Bypass Descending Colon to Sigmoid Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1M87N
1093,0D1M8JN,"Bypass Descending Colon to Sigmoid Colon with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",0D1M8JN
1094,0D1M8KN,"Bypass Descending Colon to Sigmoid Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1M8KN
1095,0D1M8ZN,"Bypass Descending Colon to Sigmoid Colon, Via Natural or Artificial Opening Endoscopic",0D1M8ZN
1096,0D1N3J4,"Bypass Sigmoid Colon to Cutaneous with Synthetic Substitute, Percutaneous Approach",0D1N3J4
1097,0D1N474,"Bypass Sigmoid Colon to Cutaneous with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1N474
1098,0D1N47N,"Bypass Sigmoid Colon to Sigmoid Colon with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1N47N
1099,0D1N4J4,"Bypass Sigmoid Colon to Cutaneous with Synthetic Substitute, Percutaneous Endoscopic Approach",0D1N4J4
1100,0D1N4JN,"Bypass Sigmoid Colon to Sigmoid Colon with Synthetic Substitute, Percutaneous Endoscopic Approach",0D1N4JN
1101,0D1N4K4,"Bypass Sigmoid Colon to Cutaneous with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1N4K4
1102,0D1N4KN,"Bypass Sigmoid Colon to Sigmoid Colon with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1N4KN
1103,0D1N4Z4,"Bypass Sigmoid Colon to Cutaneous, Percutaneous Endoscopic Approach",0D1N4Z4
1104,0D1N4ZN,"Bypass Sigmoid Colon to Sigmoid Colon, Percutaneous Endoscopic Approach",0D1N4ZN
1105,0D1N874,"Bypass Sigmoid Colon to Cutaneous with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1N874
1106,0D1N87N,"Bypass Sigmoid Colon to Sigmoid Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1N87N
1107,0D1N8J4,"Bypass Sigmoid Colon to Cutaneous with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",0D1N8J4
1108,0D1N8JN,"Bypass Sigmoid Colon to Sigmoid Colon with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",0D1N8JN
1109,0D1N8K4,"Bypass Sigmoid Colon to Cutaneous with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1N8K4
1110,0D1N8KN,"Bypass Sigmoid Colon to Sigmoid Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1N8KN
1111,0D1N8Z4,"Bypass Sigmoid Colon to Cutaneous, Via Natural or Artificial Opening Endoscopic",0D1N8Z4
1112,0D1N8ZN,"Bypass Sigmoid Colon to Sigmoid Colon, Via Natural or Artificial Opening Endoscopic",0D1N8ZN
1150,0DBN3ZX,"Excision of Sigmoid Colon, Percutaneous Approach, Diagnostic",0DBN3ZX
1151,0DBN3ZZ,"Excision of Sigmoid Colon, Percutaneous Approach",0DBN3ZZ
1152,0DBN7ZX,"Excision of Sigmoid Colon, Via Natural or Artificial Opening, Diagnostic",0DBN7ZX
1153,0DBN7ZZ,"Excision of Sigmoid Colon, Via Natural or Artificial Opening",0DBN7ZZ
1154,0DTN7ZZ,"Resection of Sigmoid Colon, Via Natural or Artificial Opening",0DTN7ZZ
1158,0DBN4ZX,"Excision of Sigmoid Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBN4ZX
1159,0DBN4ZZ,"Excision of Sigmoid Colon, Percutaneous Endoscopic Approach",0DBN4ZZ
1160,0DTN4ZZ,"Resection of Sigmoid Colon, Percutaneous Endoscopic Approach",0DTN4ZZ
1170,0DBNFZZ,"Excision of Sigmoid Colon, Via Natural or Artificial Opening With Percutaneous Endoscopic Assistance",0DBNFZZ
1171,0DTNFZZ,"Resection of Sigmoid Colon, Via Natural or Artificial Opening With Percutaneous Endoscopic Assistance",0DTNFZZ
1395,3E013HZ,"Introduction of Radioactive Substance into Subcutaneous Tissue, Percutaneous Approach",3E013HZ
1396,3E023HZ,"Introduction of Radioactive Substance into Muscle, Percutaneous Approach",3E023HZ
1397,3E030HZ,"Introduction of Radioactive Substance into Peripheral Vein, Open Approach",3E030HZ
1398,3E033HZ,"Introduction of Radioactive Substance into Peripheral Vein, Percutaneous Approach",3E033HZ
1399,3E040HZ,"Introduction of Radioactive Substance into Central Vein, Open Approach",3E040HZ
1400,3E043HZ,"Introduction of Radioactive Substance into Central Vein, Percutaneous Approach",3E043HZ
1401,3E050HZ,"Introduction of Radioactive Substance into Peripheral Artery, Open Approach",3E050HZ
