,concept_code_y,concept_name_y,icd
14398,81.34,"Refusion of dorsal and dorsolumbar spine, anterior column, anterior technique",81.34
14399,81.35,"Refusion of dorsal and dorsolumbar spine, posterior column, posterior technique",81.35
14400,81.36,"Refusion of lumbar and lumbosacral spine, anterior column, anterior technique",81.36
14401,81.37,"Refusion of lumbar and lumbosacral spine, posterior column, posterior technique",81.37
14402,81.38,"Refusion of lumbar and lumbosacral spine, anterior column, posterior technique",81.38
14403,81.39,"Refusion of spine, not elsewhere classified",81.39
14459,77.86,"Other partial ostectomy, patella",77.86
14557,38.48,"Resection of vessel with replacement, lower limb arteries",38.48
14691,58.21,Perineal urethroscopy,58.21
14798,77.56,Repair of hammer toe,77.56
14813,08.42,Repair of entropion or ectropion by suture technique,08.42
14965,20.32,Biopsy of middle and inner ear,20.32
14984,61.11,Biopsy of scrotum or tunica vaginalis,61.11
14985,63.01,"Biopsy of spermatic cord, epididymis, or vas deferens",63.01
15063,12.83,"Revision of operative wound of anterior segment, not elsewhere classified",12.83
15864,35.04,"Closed heart valvotomy, tricuspid valve",35.04
15905,57.17,Percutaneous cystostomy,57.17
15914,57.18,Other suprapubic cystostomy,57.18
15915,57.2,Vesicostomy,57.2
15916,57.21,Vesicostomy,57.21
15917,57.22,Revision or closure of vesicostomy,57.22
16538,21.88,Other septoplasty,21.88
16696,80.06,"Arthrotomy for removal of prosthesis without replacement, knee",80.06
16760,13.5,Other extracapsular extraction of lens,13.5
16761,13.59,Other extracapsular extraction of lens,13.59
16794,31.91,Division of laryngeal nerve,31.91
16850,77.4,Biopsy of bone,77.4
16851,77.40,"Biopsy of bone, unspecified site",77.40
16852,77.41,"Biopsy of bone, scapula, clavicle, and thorax [ribs and sternum]",77.41
16853,77.43,"Biopsy of bone, radius and ulna",77.43
16854,77.44,"Biopsy of bone, carpals and metacarpals",77.44
16855,77.47,"Biopsy of bone, tibia and fibula",77.47
16856,77.48,"Biopsy of bone, tarsals and metatarsals",77.48
16857,77.49,"Biopsy of bone, other bones",77.49
16939,09.72,Other repair of punctum,09.72
16963,70.50,Repair of cystocele and rectocele,70.50
16964,70.53,Repair of cystocele and rectocele with graft or prosthesis,70.53
17258,36.03,Open chest coronary artery angioplasty,36.03
17300,01.52,Hemispherectomy,01.52
17341,16.65,Secondary graft to exenteration cavity,16.65
17457,36.13,(Aorto)coronary bypass of three coronary arteries,36.13
17489,96.25,Therapeutic distention of bladder,96.25
17621,08.62,Reconstruction of eyelid with mucous membrane flap or graft,08.62
17782,86.92,Electrolysis and other epilation of skin,86.92
17961,65.7,Repair of ovary,65.7
17962,65.71,Other simple suture of ovary,65.71
17963,65.72,Other reimplantation of ovary,65.72
17964,65.73,Other salpingo-oophoroplasty,65.73
17965,65.74,Laparoscopic simple suture of ovary,65.74
17966,65.75,Laparoscopic reimplantation of ovary,65.75
17967,65.79,Other repair of ovary,65.79
18034,78.42,"Other repair or plastic operations on bone, humerus",78.42
18436,57.86,Repair of bladder exstrophy,57.86
18452,50.14,Laparoscopic liver biopsy,50.14
18489,55.7,Nephropexy,55.7
18602,44.01,Truncal vagotomy,44.01
18664,36.31,Open chest transmyocardial revascularization,36.31
18665,36.32,Other transmyocardial revascularization,36.32
18666,36.33,Endoscopic transmyocardial revascularization,36.33
18667,36.34,Percutaneous transmyocardial revascularization,36.34
18887,61.92,Excision of lesion of tunica vaginalis other than hydrocele,61.92
18967,72.31,High forceps operation with episiotomy,72.31
19017,49.91,Incision of anal septum,49.91
19111,87.01,Pneumoencephalogram,87.01
19255,10.32,Destruction of lesion of conjunctiva,10.32
19256,10.33,Other destructive procedures on conjunctiva,10.33
19527,29.12,Pharyngeal biopsy,29.12
19559,18.0,Incision of external ear,18.0
19560,18.09,Other incision of external ear,18.09
20229,89.11,Tonometry,89.11
20306,95.45,Rotation tests,95.45
20399,89.50,Ambulatory cardiac monitoring,89.50
20421,81.01,Atlas-axis spinal fusion,81.01
20595,78.5,Internal fixation of bone without fracture reduction,78.5
20596,78.50,"Internal fixation of bone without fracture reduction, unspecified site",78.50
20597,78.51,"Internal fixation of bone without fracture reduction, scapula, clavicle, and thorax [ribs and sternum]",78.51
20598,78.53,"Internal fixation of bone without fracture reduction, radius and ulna",78.53
20599,78.54,"Internal fixation of bone without fracture reduction, carpals and metacarpals",78.54
20600,78.57,"Internal fixation of bone without fracture reduction, tibia and fibula",78.57
20601,78.58,"Internal fixation of bone without fracture reduction, tarsals and metatarsals",78.58
20602,78.59,"Internal fixation of bone without fracture reduction, other bones",78.59
21306,14.32,Repair of retinal tear by cryotherapy,14.32
21878,87.14,Contrast radiogram of orbit,87.14
22109,87.83,Opaque dye contrast hysterosalpingogram,87.83
24089,04.12,Open biopsy of cranial or peripheral nerve or ganglion,04.12
25795,50.4,Total hepatectomy,50.4
25834,16.4,Enucleation of eyeball,16.4
25835,16.41,Enucleation of eyeball with synchronous implant into Tenon's capsule with attachment of muscles,16.41
25836,16.42,Enucleation of eyeball with other synchronous implant,16.42
25837,16.49,Other enucleation of eyeball,16.49
25869,16.52,Exenteration of orbit with therapeutic removal of orbital bone,16.52
26321,08.61,Reconstruction of eyelid with skin flap or graft,08.61
26382,08.4,Repair of entropion or ectropion,08.4
26383,08.41,Repair of entropion or ectropion by thermocauterization,08.41
26384,08.43,Repair of entropion or ectropion with wedge resection,08.43
26385,08.44,Repair of entropion or ectropion with lid reconstruction,08.44
26386,08.49,Other repair of entropion or ectropion,08.49
26456,08.31,Repair of blepharoptosis by frontalis muscle technique with suture,08.31
26457,08.32,Repair of blepharoptosis by frontalis muscle technique with fascial sling,08.32
26480,08.0,Incision of eyelid,08.0
26481,08.09,Other incision of eyelid,08.09
27373,13.1,Intracapsular extraction of lens,13.1
27374,13.19,Other intracapsular extraction of lens,13.19
27506,14.71,"Removal of vitreous, anterior approach",14.71
27804,20.41,Simple mastoidectomy,20.41
27957,19.6,Revision of tympanoplasty,19.6
28138,21.83,Total nasal reconstruction,21.83
28197,21.85,Augmentation rhinoplasty,21.85
28373,21.5,Submucous resection of nasal septum,21.5
28460,21.04,Control of epistaxis by ligation of ethmoidal arteries,21.04
29662,31.95,Tracheoesophageal fistulization,31.95
29810,32.4,Lobectomy of lung,32.4
29811,32.49,Other lobectomy of lung,32.49
29855,32.3,Segmental resection of lung,32.3
29856,32.30,Thoracoscopic segmental resection of lung,32.30
29857,32.39,Other and unspecified segmental resection of lung,32.39
30328,23.0,Forceps extraction of tooth,23.0
30329,23.09,Extraction of other tooth,23.09
30370,23.4,Other dental restoration,23.4
30371,23.49,Other dental restoration,23.49
30418,24.6,Exposure of tooth,24.6
30463,24.4,Excision of dental lesion of jaw,24.4
30505,24.31,Excision of lesion or tissue of gum,24.31
30530,24.2,Gingivoplasty,24.2
30708,27.3,Excision of lesion or tissue of bony palate,27.3
30761,27.63,Revision of cleft palate repair,27.63
30955,28.2,Tonsillectomy without adenoidectomy,28.2
31584,49.03,Excision of perianal skin tags,49.03
31827,96.23,Dilation of anal sphincter,96.23
31905,50.51,Auxiliary liver transplant,50.51
31955,50.21,Marsupialization of lesion of liver,50.21
32036,14.41,Scleral buckling with implant,14.41
32725,35.00,"Closed heart valvotomy, unspecified valve",35.00
33486,88.54,Combined right and left heart angiocardiography,88.54
33501,88.55,Coronary arteriography using a single catheter,88.55
34303,55.61,Renal autotransplantation,55.61
34349,55.5,Complete nephrectomy,55.5
34386,55.51,Nephroureterectomy,55.51
34619,87.75,Percutaneous pyelogram,87.75
34741,56.74,Ureteroneocystostomy,56.74
35206,57.34,Open biopsy of bladder,57.34
35460,60.12,Open biopsy of prostate,60.12
35492,60.21,Transurethral (ultrasound) guided laser induced prostatectomy (TULIP),60.21
35532,60.95,Transurethral balloon dilation of the prostatic urethra,60.95
36004,63.2,Excision of cyst of epididymis,63.2
36019,63.71,Ligation of vas deferens,63.71
36138,64.43,Construction of penis,64.43
36229,99.95,Stretching of foreskin,99.95
36279,64.11,Biopsy of penis,64.11
36302,64.42,Release of chordee,64.42
36461,71.61,Unilateral vulvectomy,71.61
36670,70.76,Hymenorrhaphy,70.76
36793,70.6,Vaginal construction and reconstruction,70.6
36794,70.62,Vaginal reconstruction,70.62
36795,70.64,Vaginal reconstruction with graft or prosthesis,70.64
36796,70.94,Insertion of biological graft,70.94
36797,70.95,Insertion of synthetic graft or prosthesis,70.95
37055,68.3,Subtotal abdominal hysterectomy,68.3
37056,68.39,Other and unspecified subtotal abdominal hysterectomy,68.39
37087,69.5,Aspiration curettage of uterus,69.5
37088,69.52,Aspiration curettage following delivery or abortion,69.52
37089,69.59,Other aspiration curettage of uterus,69.59
37090,69.6,Menstrual extraction or regulation,69.6
37256,62.0,Incision of testis,62.0
37811,94.24,Chemical shock therapy,94.24
37882,25.01,Closed [needle] biopsy of tongue,25.01
38046,75.93,Surgical correction of inverted uterus,75.93
38633,87.9,X-ray of male genital organs,87.9
38634,87.91,Contrast seminal vesiculogram,87.91
38635,87.92,Other x-ray of prostate and seminal vesicles,87.92
38636,87.93,Contrast epididymogram,87.93
38637,87.95,Other x-ray of epididymis and vas deferens,87.95
38638,87.99,Other x-ray of male genital organs,87.99
38664,18.5,Surgical correction of prominent ear,18.5
38970,34.51,Decortication of lung,34.51
38971,34.52,Thoracoscopic decortication of lung,34.52
39275,57.51,Excision of urachus,57.51
40944,72.1,Low forceps operation with episiotomy,72.1
42174,84.82,Insertion or replacement of pedicle-based dynamic stabilization device(s),84.82
42175,84.83,Revision of pedicle-based dynamic stabilization device(s),84.83
44155,93.45,Thomas' splint traction,93.45
44933,76.93,Closed reduction of temporomandibular dislocation,76.93
46354,09.7,Repair of canaliculus and punctum,09.7
46397,50.5,Liver transplant,50.5
46398,50.59,Other transplant of liver,50.59
46902,13.3,Extracapsular extraction of lens by simple aspiration (and irrigation) technique,13.3
47041,20.21,Incision of mastoid,20.21
47231,74.91,Hysterotomy to terminate pregnancy,74.91
47413,96.47,Irrigation of cystostomy,96.47
47513,21.1,Incision of nose,21.1
47619,72.0,Low forceps operation,72.0
47663,55.54,Bilateral nephrectomy,55.54
47709,36.91,Repair of aneurysm of coronary vessel,36.91
47836,05.21,Sphenopalatine ganglionectomy,05.21
48303,56.72,Revision of ureterointestinal anastomosis,56.72
48398,81.42,Five-in-one repair of knee,81.42
48399,81.47,Other repair of knee,81.47
48468,21.07,Control of epistaxis by excision of nasal mucosa and skin grafting of septum and lateral nasal wall,21.07
48524,33.92,Ligation of bronchus,33.92
48631,13.64,Discission of secondary membrane [after cataract],13.64
48711,71.23,Marsupialization of Bartholin's gland (cyst),71.23
48759,49.52,Posterior anal sphincterotomy,49.52
48767,12.43,"Destruction of lesion of ciliary body, nonexcisional",12.43
48799,27.71,Incision of uvula,27.71
48827,72.51,Partial breech extraction with forceps to aftercoming head,72.51
48837,79.67,"Debridement of open fracture site, tarsals and metatarsals",79.67
49121,08.71,"Reconstruction of eyelid involving lid margin, partial-thickness",08.71
49129,08.11,Biopsy of eyelid,08.11
49198,56.33,Closed endoscopic biopsy of ureter,56.33
49234,88.83,Bone thermography,88.83
49279,37.25,Biopsy of heart,37.25
49389,95.13,Ultrasound study of eye,95.13
49483,09.11,Biopsy of lacrimal gland,09.11
49551,03.72,Spinal subarachnoid-ureteral shunt,03.72
49562,86.66,Homograft to skin,86.66
49667,79.77,Closed reduction of dislocation of ankle,79.77
49748,76.7,Reduction of facial fracture,76.7
49749,76.70,"Reduction of facial fracture, not otherwise specified",76.70
49750,76.71,Closed reduction of malar and zygomatic fracture,76.71
49751,76.72,Open reduction of malar and zygomatic fracture,76.72
49752,76.78,Other closed reduction of facial fracture,76.78
49753,76.79,Other open reduction of facial fracture,76.79
49822,95.11,Fundus photography,95.11
50068,38.49,"Resection of vessel with replacement, lower limb veins",38.49
50155,07.52,Incision of pineal gland,07.52
50244,09.12,Biopsy of lacrimal sac,09.12
50713,03.2,Chordotomy,03.2
50714,03.29,Other chordotomy,03.29
50748,15.21,Lengthening procedure on one extraocular muscle,15.21
50939,15.22,Shortening procedure on one extraocular muscle,15.22
50958,79.3,Open reduction of fracture with internal fixation,79.3
50959,79.30,"Open reduction of fracture with internal fixation, unspecified site",79.30
50960,79.33,"Open reduction of fracture with internal fixation, carpals and metacarpals",79.33
50961,79.36,"Open reduction of fracture with internal fixation, tibia and fibula",79.36
50962,79.37,"Open reduction of fracture with internal fixation, tarsals and metatarsals",79.37
50963,79.39,"Open reduction of fracture with internal fixation, other specified bone",79.39
51098,79.87,Open reduction of dislocation of ankle,79.87
51147,38.38,"Resection of vessel with anastomosis, lower limb arteries",38.38
51465,86.64,Hair transplant,86.64
51553,84.12,Amputation through foot,84.12
51625,77.72,"Excision of bone for graft, humerus",77.72
51805,96.44,Vaginal douche,96.44
51864,16.64,Other revision of enucleation socket,16.64
51919,40.24,Excision of inguinal lymph node,40.24
51979,01.15,Biopsy of skull,01.15
52086,35.61,Repair of atrial septal defect with tissue graft,35.61
52231,57.92,Dilation of bladder neck,57.92
52294,28.4,Excision of tonsil tag,28.4
52307,58.23,Biopsy of urethra,58.23
52332,95.41,Audiometry,95.41
52424,34.82,Suture of laceration of diaphragm,34.82
52448,79.06,"Closed reduction of fracture without internal fixation, tibia and fibula",79.06
52504,64.45,Replantation of penis,64.45
52584,19.0,Stapes mobilization,19.0
52622,63.82,Reconstruction of surgically divided vas deferens,63.82
52639,69.23,Vaginal repair of chronic inversion of uterus,69.23
52669,04.06,Other cranial or peripheral ganglionectomy,04.06
52713,10.0,Removal of embedded foreign body from conjunctiva by incision,10.0
52819,08.7,Other reconstruction of eyelid,08.7
52820,08.70,"Reconstruction of eyelid, not otherwise specified",08.70
52821,08.72,"Other reconstruction of eyelid, partial-thickness",08.72
52822,08.74,"Other reconstruction of eyelid, full-thickness",08.74
53212,63.7,Vasectomy and ligation of vas deferens,63.7
53213,63.73,Vasectomy,63.73
53683,31.64,Repair of laryngeal fracture,31.64
53839,49.72,Anal cerclage,49.72
53908,77.62,"Local excision of lesion or tissue of bone, humerus",77.62
54027,87.12,Other dental x-ray,87.12
54056,08.5,Other adjustment of lid position,08.5
54057,08.59,Other adjustment of lid position,08.59
54173,86.26,Ligation of dermal appendage,86.26
54757,93.15,Mobilization of spine,93.15
55196,35.70,Other and unspecified repair of unspecified septal defect of heart,35.70
55531,56.83,Closure of ureterostomy,56.83
55737,16.66,Other revision of exenteration cavity,16.66
55782,01.13,Closed [percutaneous] [needle] biopsy of brain,01.13
56310,00.62,Percutaneous angioplasty of intracranial vessel(s),00.62
57025,03.7,Shunt of spinal theca,03.7
57026,03.79,Other shunt of spinal theca,03.79
57372,14.33,Repair of retinal tear by xenon arc photocoagulation,14.33
57829,77.02,"Sequestrectomy, humerus",77.02
58222,08.20,"Removal of lesion of eyelid, not otherwise specified",08.20
58561,09.23,Total dacryoadenectomy,09.23
58593,09.81,Dacryocystorhinostomy [DCR],09.81
59109,11.71,Keratomileusis,11.71
59223,12.39,Other iridoplasty,12.39
59693,18.21,Excision of preauricular sinus,18.21
60115,21.87,Other rhinoplasty,21.87
60593,79.18,"Closed reduction of fracture with internal fixation, phalanges of foot",79.18
60635,29.32,Pharyngeal diverticulectomy,29.32
61290,96.55,Tracheostomy toilette,96.55
61610,33.28,Open biopsy of lung,33.28
61870,33.51,Unilateral lung transplantation,33.51
61882,33.52,Bilateral lung transplantation,33.52
62009,96.56,Other lavage of bronchus and trachea,96.56
63992,35.94,Creation of conduit between atrium and pulmonary artery,35.94
64323,35.34,Infundibulectomy,35.34
65243,27.55,Full-thickness skin graft to lip and mouth,27.55
65593,38.31,"Resection of vessel with anastomosis, intracranial vessels",38.31
65991,68.11,Digital examination of uterus,68.11
65992,68.12,Hysteroscopy,68.12
66033,83.12,Adductor tenotomy of hip,83.12
66334,27.54,Repair of cleft lip,27.54
67327,25.4,Radical glossectomy,25.4
67341,27.62,Correction of cleft palate,27.62
67825,77.51,Bunionectomy with soft tissue correction and osteotomy of the first metatarsal,77.51
67874,48.92,Anorectal myectomy,48.92
67912,49.79,Other repair of anal sphincter,49.79
68116,88.98,Bone mineral density studies,88.98
69287,27.92,"Incision of mouth, unspecified structure",27.92
69320,07.62,"Partial excision of pituitary gland, transsphenoidal approach",07.62
69679,68.9,Other and unspecified hysterectomy,68.9
69776,68.31,Laparoscopic supracervical hysterectomy [LSH],68.31
69791,68.61,Laparoscopic radical abdominal hysterectomy,68.61
70216,72.6,Forceps application to aftercoming head,72.6
70416,69.94,Manual replacement of inverted uterus,69.94
70438,70.71,Suture of laceration of vagina,70.71
70693,53.2,Unilateral repair of femoral hernia,53.2
70694,53.21,Unilateral repair of femoral hernia with graft or prosthesis,53.21
70695,53.29,Other unilateral femoral herniorrhaphy,53.29
70971,94.27,Other electroshock therapy,94.27
71096,08.83,"Other repair of laceration of eyelid, partial-thickness",08.83
71453,93.55,Dental wiring,93.55
71865,88.71,Diagnostic ultrasound of head and neck,88.71
72255,25.92,Lingual frenectomy,25.92
73025,81.56,Total ankle replacement,81.56
73424,84.6,Replacement of spinal disc,84.6
73425,84.61,"Insertion of partial spinal disc prosthesis, cervical",84.61
73426,84.64,"Insertion of partial spinal disc prosthesis, lumbosacral",84.64
73427,84.66,"Revision or replacement of artificial spinal disc prosthesis, cervical",84.66
73428,84.67,"Revision or replacement of artificial spinal disc prosthesis, thoracic",84.67
73429,84.68,"Revision or replacement of artificial spinal disc prosthesis, lumbosacral",84.68
73430,84.69,"Revision or replacement of artificial spinal disc prosthesis, not otherwise specified",84.69
74238,34.5,Pleurectomy,34.5
74240,34.59,Other excision of pleura,34.59
74385,08.85,"Other repair of laceration of eyelid, full-thickness",08.85
74421,84.26,Foot reattachment,84.26
76235,77.95,"Total ostectomy, femur",77.95
77902,97.25,Replacement of other vaginal pessary,97.25
78221,33.27,Closed endoscopic biopsy of lung,33.27
78249,35.96,Percutaneous balloon valvuloplasty,35.96
78279,09.52,Incision of lacrimal canaliculi,09.52
78387,49.46,Excision of hemorrhoids,49.46
78454,76.42,Other total mandibulectomy,76.42
78516,49.93,Other incision of anus,49.93
78550,31.61,Suture of laceration of larynx,31.61
78573,70.72,Repair of colovaginal fistula,70.72
78765,76.75,Closed reduction of mandibular fracture,76.75
78808,64.5,"Operations for sex transformation, not elsewhere classified",64.5
78829,70.74,Repair of other vaginoenteric fistula,70.74
78983,21.71,Closed reduction of nasal fracture,21.71
79108,20.62,Revision of fenestration of inner ear,20.62
79311,08.02,Severing of blepharorrhaphy,08.02
79322,35.28,Open and other replacement of tricuspid valve,35.28
81046,00.94,Intra-operative neurophysiologic monitoring,00.94
81292,77.42,"Biopsy of bone, humerus",77.42
82123,12.22,Biopsy of iris,12.22
82163,32.50,Thoracoscopic pneumonectomy,32.50
82178,24.5,Alveoloplasty,24.5
82243,01.24,Other craniotomy,01.24
82346,55.91,Decapsulation of kidney,55.91
82408,38.88,"Other surgical occlusion of vessels, lower limb arteries",38.88
82488,57.88,Other anastomosis of bladder,57.88
82596,77.06,"Sequestrectomy, patella",77.06
82620,21.21,Rhinoscopy,21.21
82664,79.41,"Closed reduction of separated epiphysis, humerus",79.41
82713,77.85,"Other partial ostectomy, femur",77.85
82742,04.02,Division of trigeminal nerve,04.02
83036,78.11,"Application of external fixator device, scapula, clavicle, and thorax [ribs and sternum]",78.11
83037,78.13,"Application of external fixator device, radius and ulna",78.13
83038,78.14,"Application of external fixator device, carpals and metacarpals",78.14
83039,78.17,"Application of external fixator device, tibia and fibula",78.17
83040,78.18,"Application of external fixator device, tarsals and metatarsals",78.18
83361,66.5,Total bilateral salpingectomy,66.5
83362,66.51,Removal of both fallopian tubes at same operative episode,66.51
83392,72.21,Mid forceps operation with episiotomy,72.21
83461,11.21,Scraping of cornea for smear or culture,11.21
83998,70.75,Repair of other fistula of vagina,70.75
84213,23.01,Extraction of deciduous tooth,23.01
84261,78.52,"Internal fixation of bone without fracture reduction, humerus",78.52
84607,35.22,Open and other replacement of aortic valve,35.22
84632,35.06,Transapical replacement of aortic valve,35.06
84661,60.5,Radical prostatectomy,60.5
84802,87.81,X-ray of gravid uterus,87.81
85231,68.5,Vaginal hysterectomy,68.5
85232,68.59,Other and unspecified vaginal hysterectomy,68.59
85297,68.23,Endometrial ablation,68.23
85489,81.12,Triple arthrodesis,81.12
86149,18.6,Reconstruction of external auditory canal,18.6
86817,55.53,Removal of transplanted or rejected kidney,55.53
87142,67.51,Transabdominal cerclage of cervix,67.51
87814,84.16,Disarticulation of knee,84.16
88092,76.68,Augmentation genioplasty,76.68
88139,09.42,Probing of lacrimal canaliculi,09.42
88237,75.94,Immediate postpartum manual replacement of inverted uterus,75.94
88258,83.86,Quadricepsplasty,83.86
88362,14.49,Other scleral buckling,14.49
88416,95.46,Other auditory and vestibular function tests,95.46
88571,87.15,Contrast radiogram of sinus,87.15
88707,89.2,Anatomic and physiologic measurements and manual examinations -- genitourinary system,89.2
88708,89.29,Other nonoperative genitourinary system measurements,89.29
88800,77.45,"Biopsy of bone, femur",77.45
89759,27.42,Wide excision of lesion of lip,27.42
89822,79.15,"Closed reduction of fracture with internal fixation, femur",79.15
89904,77.46,"Biopsy of bone, patella",77.46
89957,01.0,Cranial puncture,01.0
89958,01.02,Ventriculopuncture through previously implanted catheter,01.02
89959,01.09,Other cranial puncture,01.09
90073,04.7,Other cranial or peripheral neuroplasty,04.7
90074,04.79,Other neuroplasty,04.79
90422,81.22,Arthrodesis of knee,81.22
90520,79.17,"Closed reduction of fracture with internal fixation, tarsals and metatarsals",79.17
