,concept_code_y,concept_name_y,opcs
6944,X73.1,Delivery of exclusively oral chemotherapy for neoplasm,X731
6955,X72.1,Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance,X721
6966,X72.2,Delivery of complex parenteral chemotherapy for neoplasm at first attendance,X722
6977,X72.3,Delivery of simple parenteral chemotherapy for neoplasm at first attendance,X723
6988,X72.4,Delivery of subsequent element of cycle of chemotherapy for neoplasm,X724
7385,X35.2,Intravenous chemotherapy,X352
7399,X37.3,Intramuscular chemotherapy,X373
7411,X38.4,Subcutaneous chemotherapy,X384
7591,U15.3,Ventilation perfusion quotient scan,U153
7599,X65.5,Oral delivery of radiotherapy for thyroid ablation,X655
8098,L10.2,Repair of pulmonary artery using patch,L102
8365,K01,Transplantation of heart and lung,K01
9002,Y91,External beam radiotherapy,Y91
9096,E54.5,Partial lobectomy of lung NEC,E545
9482,K17.3,Aortopulmonary reconstruction with systemic to pulmonary arterial shunt,K173
9519,Y91.4,Megavoltage treatment for adaptive radiotherapy,Y914
9530,Y91.2,Megavoltage treatment for simple radiotherapy,Y912
9541,Y91.1,Megavoltage treatment for complex radiotherapy,Y911
9552,Y92.1,Technical support for preparation for radiotherapy,Y921
9563,Y92.8,Other specified support for preparation for radiotherapy,Y928
9564,Y92.9,Unspecified support for preparation for radiotherapy,Y929
9568,Y92,Support for preparation for radiotherapy,Y92
9626,X65.6,Delivery of a fraction of intraluminal brachytherapy,X656
10263,E52.1,Irrigation of bronchus NEC,E521
10335,E48.6,Fibreoptic endoscopic irrigation of lower respiratory tract,E486
10348,E50.6,Endoscopic irrigation of lower respiratory tract using rigid bronchoscope,E506
10457,J48.7,Percutaneous brachytherapy of lesion of bile duct,J487
10458,X65.7,Delivery of radionuclide therapy NEC,X657
10459,Y89.8,Other specified brachytherapy,Y898
10460,Y89.9,Unspecified brachytherapy,Y899
10461,Y90.2,Radiotherapy NEC,Y902
10680,L12.6,Pulmonary artery ligation,L126
10709,M70.6,Radioactive seed implantation into prostate,M706
10766,L13.5,Percutaneous transluminal balloon angioplasty of pulmonary artery NEC,L135
10784,C82.3,External beam radiotherapy to lesion of retina,C823
10797,L10.4,Repair of pulmonary arterial sling,L104
10811,E59.5,Percutaneous radiofrequency ablation of lesion of lung,E595
10822,L01.3,Repair of anomalous pulmonary artery origin from ascending aorta,L013
10823,L10.3,Repair of anomalous pulmonary artery NEC,L103
10882,K17.2,Total cavopulmonary connection with lateral atrial tunnel,K172
10951,K33.1,Aortic root replacement using pulmonary valve autograft with right ventricle to pulmonary artery valved conduit,K331
10966,L69.2,Pulmonary unifocalisation,L692
11036,C82.4,Plaque radiotherapy to lesion of retina,C824
11068,L06.7,Takedown of anastomosis to pulmonary artery from aorta,L067
11080,E53.3,Single lobe lung transplant,E533
11130,A10.7,Stereotactic radiosurgery on tissue of brain,A107
11145,E54.6,Reduction of lung volume,E546
11162,K17.4,Aortopulmonary reconstruction with right ventricle to pulmonary arterial valveless conduit,K174
11803,L08.3,Creation of anastomosis to pulmonary artery from subclavian artery NEC,L083
11805,L08,Other connection to pulmonary artery from subclavian artery,L08
12166,L06.2,Creation of anastomosis to main pulmonary artery from ascending aorta NEC,L062
12179,L08.2,Creation of anastomosis to left pulmonary artery from left subclavian artery NEC,L082
12264,L06.5,Creation of anastomosis to pulmonary artery from aorta NEC,L065
12265,L06,Other connection to pulmonary artery from aorta,L06
12286,L06.3,Creation of anastomosis to right pulmonary artery from ascending aorta NEC,L063
12307,L06.4,Creation of anastomosis to left pulmonary artery from descending aorta NEC,L064
12320,L08.1,Creation of anastomosis to right pulmonary artery from right subclavian artery NEC,L081
12328,E46.1,Sleeve resection of bronchus and anastomosis HFQ,E461
12344,L05.1,Creation of shunt to main pulmonary artery from ascending aorta using interposition tube prosthesis,L051
12345,L05.8,Other specified creation of shunt to pulmonary artery from aorta using interposition tube prosthesis,L058
12346,L05.9,Unspecified creation of shunt to pulmonary artery from aorta using interposition tube prosthesis,L059
12347,L05,Creation of shunt to pulmonary artery from aorta using interposition tube prosthesis,L05
12461,X45.3,Donation of lobe of lung,X453
12640,E59.3,Biopsy of lesion of lung NEC,E593
12663,E55.4,Open destruction of lesion of lung NEC,E554
12701,E46.2,Excision of cyst of bronchus,E462
12716,E57.4,Incision of lung NEC,E574
12860,E54.1,Total pneumonectomy,E541
13026,E47.1,Open biopsy of lesion of bronchus NEC,E471
13087,U15.2,Lung ventilation scanning NEC,U152
13197,L01.4,Closure of aortopulmonary window,L014
13670,U15.1,Lung perfusion scanning NEC,U151
14226,E47.3,Repair of bronchus NEC,E473
14752,E47.2,Closure of fistula of bronchus,E472
15011,L13.3,Arteriography of pulmonary artery,L133
15019,Y12.3,Electrochemotherapy to lesion of organ NOC,Y123
15150,E67.1,Endoscopic thermal bronchoplasty,E671
15294,E46.3,Excision of lesion of bronchus NEC,E463
15388,E53.8,Other specified transplantation of lung,E538
15389,E53.9,Unspecified transplantation of lung,E539
15394,E53,Transplantation of lung,E53
15433,Y91.5,Megavoltage treatment for hypofractionated stereotactic radiotherapy,Y915
15520,E57.1,Repair of lung,E571
