,concept_code_y,concept_name_y,opcs
5045,H17.5,Open relief of strangulation of colon,H175
5056,H18.1,Open colonoscopy,H181
5066,H19.1,Open biopsy of lesion of colon,H191
5074,H19.3,Enterorrhaphy of colon,H193
5086,H19.4,Open removal of foreign body from colon,H194
5099,H20.1,Fibreoptic endoscopic snare resection of lesion of colon,H201
5111,H20.2,Fibreoptic endoscopic cauterisation of lesion of colon,H202
5123,H20.3,Fibreoptic endoscopic laser destruction of lesion of colon,H203
5133,H21.1,Fibreoptic endoscopic dilation of colon,H211
5145,H21.2,Fibreoptic endoscopic coagulation of blood vessel of colon,H212
5156,H21.3,Fibreoptic endoscopic removal of foreign body from colon,H213
5170,H26.1,Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope,H261
5183,H26.2,Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope,H262
5197,H26.3,Endoscopic laser destruction of lesion of sigmoid colon using rigid sigmoidoscope,H263
5210,H26.4,Endoscopic cryotherapy to lesion of sigmoid colon using rigid sigmoidoscope,H264
5221,H27.1,Endoscopic dilation of sigmoid colon using rigid sigmoidoscope,H271
5232,H27.2,Endoscopic removal of foreign body from sigmoid colon using rigid sigmoidoscope,H272
5245,H27.3,Endoscopic insertion of tubal prosthesis into sigmoid colon using rigid sigmoidoscope,H273
5256,H30.2,Intubation of colon for pressure manometry,H302
5268,H30.3,Passage of flatus tube to reduce volvulus of sigmoid colon,H303
5281,H30.5,Irrigation of colon,H305
5295,H33.2,Proctectomy and anastomosis of colon to anus,H332
5304,H33.3,Anterior resection of rectum and anastomosis of colon to rectum using staples,H333
5315,H34.1,Open excision of lesion of rectum,H341
5325,H34.2,Open cauterisation of lesion of rectum,H342
5334,H34.3,Open cryotherapy to lesion of rectum,H343
5345,H34.4,Open laser destruction of lesion of rectum,H344
5363,H40.8,Other specified operations on rectum through anal sphincter,H408
5364,H40.9,Unspecified operations on rectum through anal sphincter,H409
5365,H41.8,Other specified other operations on rectum through anus,H418
5366,H41.9,Unspecified other operations on rectum through anus,H419
5367,H40,Operations on rectum through anal sphincter,H40
5368,H41,Other operations on rectum through anus,H41
5378,H40.1,Trans-sphincteric excision of mucosa of rectum,H401
5388,H40.3,Trans-sphincteric destruction of lesion of rectum,H403
5399,H40.4,Trans-sphincteric anastomosis of colon to anus,H404
5426,H42.6,Perineal repair of prolapse of rectum NEC,H426
5427,H42.8,Other specified perineal operations for prolapse of rectum,H428
5428,H42.9,Unspecified perineal operations for prolapse of rectum,H429
5441,H42.2,Perineal plication of levator ani muscles and anal sphincters,H422
5461,H42.3,Insertion of supralevator sling,H423
5474,H42.4,Removal of encircling suture from around perianal sphincter,H424
5483,H44.1,Manual removal of foreign body from rectum,H441
5500,H44.4,Examination of rectum under anaesthetic,H444
5509,H44.5,Massage of rectum,H445
5529,H46.1,Radiological reduction of intussusception of rectum using barium enema,H461
5544,H46.2,Hydrostatic reduction of intussusception of rectum,H462
5554,H46.3,Intubation of rectum for pressure manometry,H463
5635,H50.4,Reanastomosis of rectum to anal canal for correction of congenital atresia of rectum,H504
5644,H16.2,Caecotomy,H162
5821,H14.1,Tube caecostomy,H141
6566,H20.4,Fibreoptic endoscopic destruction of lesion of colon NEC,H204
6662,H35.1,Anterior fixation of rectum NEC,H351
6675,H35.3,Posterior fixation of rectum NEC,H353
6717,M62.4,Repair of rectoprostatic fistula,M624
6792,G71.5,Bypass of ileum by anastomosis of ileum to colon NEC,G715
6793,G72.3,Anastomosis of ileum to colon NEC,G723
6917,H11.1,Colectomy and end to end anastomosis of colon to colon NEC,H111
6918,H11.3,Colectomy and anastomosis NEC,H113
6919,H11.4,Colectomy and ileostomy NEC,H114
6920,H11.5,Colectomy and exteriorisation of bowel NEC,H115
6921,H11.8,Other specified other excision of colon,H118
6922,H11.9,Unspecified other excision of colon,H119
6925,H11,Other excision of colon,H11
7178,H05.8,Other specified total excision of colon,H058
7179,H05.9,Unspecified total excision of colon,H059
7182,H05,Total excision of colon,H05
7244,G61.3,Bypass of jejunum by anastomosis of jejunum to colon,G613
7316,H16.1,Drainage of colon,H161
7331,H20.8,Other specified endoscopic extirpation of lesion of colon,H208
7332,H20.9,Unspecified endoscopic extirpation of lesion of colon,H209
7333,H20,Endoscopic extirpation of lesion of colon,H20
7342,H37,Other endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H37
7343,H37.8,Other specified other endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H378
7344,H37.9,Unspecified other endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H379
7361,H26.5,Endoscopic destruction of lesion of sigmoid colon using rigid sigmoidoscope NEC,H265
7362,H26.7,Endoscopic resection of lesion of sigmoid colon using rigid sigmoidoscope NEC,H267
7363,H26.8,Other specified endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H268
7364,H26.9,Unspecified endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H269
7365,H26,Endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H26
7422,H33.1,Abdominoperineal excision of rectum and end colostomy,H331
7443,H34.8,Other specified open extirpation of lesion of rectum,H348
7444,H34.9,Unspecified open extirpation of lesion of rectum,H349
7445,H34,Open extirpation of lesion of rectum,H34
7454,H35.2,Posterior fixation of rectum using prosthetic material,H352
7465,H35.4,Fixation of rectum using fascia lata,H354
7498,H40.2,Trans-sphincteric excision of lesion of rectum,H402
7499,H41.2,Peranal excision of lesion of rectum,H412
7514,H41.3,Peranal destruction of lesion of rectum,H413
7532,X35.2,Intravenous chemotherapy,X352
7546,X37.3,Intramuscular chemotherapy,X373
7558,X38.4,Subcutaneous chemotherapy,X384
7641,H08.8,Other specified excision of transverse colon,H088
7642,H08.9,Unspecified excision of transverse colon,H089
7645,H08,Excision of transverse colon,H08
7949,H18.8,Other specified open endoscopic operations on colon,H188
7950,H18.9,Unspecified open endoscopic operations on colon,H189
7951,H18,Open endoscopic operations on colon,H18
8111,H41.4,Peranal mucosal proctectomy and endoanal anastomosis,H414
8345,H42,Perineal operations for prolapse of rectum,H42
8463,H04.2,Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ,H042
8696,H06.4,Extended right hemicolectomy and ileostomy HFQ,H064
8808,G02.5,Total oesophagectomy and interposition of colon NEC,G025
8809,G03.6,Partial oesophagectomy and interposition of colon NEC,G036
9044,H08.4,Transverse colectomy and ileostomy HFQ,H084
9056,H08.5,Transverse colectomy and exteriorisation of bowel NEC,H085
9066,H10.4,Sigmoid colectomy and ileostomy HFQ,H104
9124,H09.5,Left hemicolectomy and exteriorisation of bowel NEC,H095
9194,H05.3,Total colectomy and ileostomy NEC,H053
9211,H05.2,Total colectomy and ileostomy and creation of rectal fistula HFQ,H052
9278,H04.1,Panproctocolectomy and ileostomy,H041
9279,H04.3,Panproctocolectomy and anastomosis of ileum to anus NEC,H043
9545,H08.3,Transverse colectomy and anastomosis NEC,H083
9562,H09.3,Left hemicolectomy and anastomosis NEC,H093
9580,H09.4,Left hemicolectomy and ileostomy HFQ,H094
9594,H10.3,Sigmoid colectomy and anastomosis NEC,H103
9623,H33.4,Anterior resection of rectum and anastomosis NEC,H334
9684,H15.4,Closure of colostomy,H154
10349,Y91,External beam radiotherapy,Y91
10511,H07.3,Right hemicolectomy and anastomosis NEC,H073
10512,H07.8,Other specified other excision of right hemicolon,H078
10513,H07.9,Unspecified other excision of right hemicolon,H079
10517,H07,Other excision of right hemicolon,H07
10665,H05.1,Total colectomy and anastomosis of ileum to rectum,H051
11126,X65.6,Delivery of a fraction of intraluminal brachytherapy,X656
11181,H12.1,Excision of diverticulum of colon,H121
11254,H15.2,End colostomy,H152
11279,H42.5,Excision of mucosal prolapse of rectum NEC,H425
11356,H27.8,Other specified other therapeutic endoscopic operations on sigmoid colon using rigid sigmoidoscope,H278
11357,H27.9,Unspecified other therapeutic endoscopic operations on sigmoid colon using rigid sigmoidoscope,H279
12094,H14.8,Other specified exteriorisation of caecum,H148
12095,H14.9,Unspecified exteriorisation of caecum,H149
12096,H14,Exteriorisation of caecum,H14
12196,H30.1,Radiological reduction of intussusception of colon using barium enema,H301
12232,H15.8,Other specified other exteriorisation of colon,H158
12233,H15.9,Unspecified other exteriorisation of colon,H159
12234,H32.8,Other specified exteriorisation of colon,H328
12235,H32.9,Unspecified exteriorisation of colon,H329
12236,H15,Other exteriorisation of colon,H15
12237,H32,Exteriorisation of colon,H32
12333,J48.7,Percutaneous brachytherapy of lesion of bile duct,J487
12334,X65.7,Delivery of radionuclide therapy NEC,X657
12335,Y89.8,Other specified brachytherapy,Y898
12336,Y89.9,Unspecified brachytherapy,Y899
12337,Y90.2,Radiotherapy NEC,Y902
12679,U17.5,Computed tomography of colon,U175
12708,M70.6,Radioactive seed implantation into prostate,M706
12724,H20.5,Fibreoptic endoscopic submucosal resection of lesion of colon,H205
12741,C82.3,External beam radiotherapy to lesion of retina,C823
12761,H21.4,Fibreoptic endoscopic insertion of expanding metal stent into colon,H214
12777,H26.6,Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope,H266
12794,H27.4,Endoscopic insertion of expanding metal stent into sigmoid colon using rigid sigmoidoscope,H274
12842,H29.1,Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus,H291
12928,H15.7,Percutaneous endoscopic sigmoid colostomy,H157
12971,C82.4,Plaque radiotherapy to lesion of retina,C824
13001,A10.7,Stereotactic radiosurgery on tissue of brain,A107
13088,H29.8,Other specified subtotal excision of colon,H298
13089,H29.9,Unspecified subtotal excision of colon,H299
13092,H29,Subtotal excision of colon,H29
13104,H41.5,Peranal resection of rectum using staples,H415
13510,H44.2,Manual reduction of prolapse of rectum,H442
13523,R32.5,Repair of obstetric laceration of perineum and sphincter and mucosa of anus,R325
13647,H33.7,Perineal resection of rectum HFQ,H337
13715,H24.8,Other specified other therapeutic endoscopic operations on lower bowel using fibreoptic sigmoidoscope,H248
13716,H24.9,Unspecified other therapeutic endoscopic operations on lower bowel using fibreoptic sigmoidoscope,H249
13717,H25.8,Other specified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope,H258
13718,H25.9,Unspecified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope,H259
13719,H25,Diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope,H25
13720,H27,Other therapeutic endoscopic operations on sigmoid colon using rigid sigmoidoscope,H27
14011,H07.4,Right hemicolectomy and ileostomy HFQ,H074
14057,H11.2,Colectomy and side to side anastomosis of ileum to colon NEC,H112
14380,H29.4,Subtotal excision of colon and creation of colonic pouch NEC,H294
14394,H29.2,Subtotal excision of colon and rectum and creation of colonic pouch NEC,H292
14529,H15.3,Refashioning of colostomy,H153
14730,H14.4,Appendicocaecostomy,H144
14930,H34.5,Open destruction of lesion of rectum NEC,H345
14991,M37.2,Repair of vesicocolic fistula,M372
15153,H14.3,Closure of caecostomy,H143
15244,H19.2,Fixation of colon,H192
15368,P25.3,Repair of rectovaginal fistula,P253
16455,H44.8,Other specified manipulation of rectum,H448
16456,H44.9,Unspecified manipulation of rectum,H449
16457,H44,Manipulation of rectum,H44
16468,H36.8,Other specified other abdominal operations for prolapse of rectum,H368
16469,H36.9,Unspecified other abdominal operations for prolapse of rectum,H369
16587,H46.8,Other specified other operations on rectum,H468
16588,H46.9,Unspecified other operations on rectum,H469
16590,H46,Other operations on rectum,H46
16744,H20.7,Fibreoptic endoscopic mucosal resection of lesion of colon,H207
17081,H46.4,Intubation of rectum NEC,H464
17214,G72.4,Anastomosis of ileum to rectum,G724
17252,H09.8,Other specified excision of left hemicolon,H098
17253,H09.9,Unspecified excision of left hemicolon,H099
17256,H09,Excision of left hemicolon,H09
17349,H19.8,Other specified other open operations on colon,H198
17350,H19.9,Unspecified other open operations on colon,H199
17351,H21.8,Other specified other therapeutic endoscopic operations on colon,H218
17352,H21.9,Unspecified other therapeutic endoscopic operations on colon,H219
17353,H30.8,Other specified other operations on colon,H308
17354,H30.9,Unspecified other operations on colon,H309
17355,H19,Other open operations on colon,H19
17356,H21,Other therapeutic endoscopic operations on colon,H21
17357,H30,Other operations on colon,H30
17467,H30.4,Intubation of colon NEC,H304
17510,H10.5,Sigmoid colectomy and exteriorisation of bowel NEC,H105
17511,H10.8,Other specified excision of sigmoid colon,H108
17512,H10.9,Unspecified excision of sigmoid colon,H109
17516,H10,Excision of sigmoid colon,H10
17668,H12.2,Excision of lesion of colon NEC,H122
17751,H33.8,Other specified excision of rectum,H338
17752,H33.9,Unspecified excision of rectum,H339
17755,H33,Excision of rectum,H33
17902,H33.6,Anterior resection of rectum and exteriorisation of bowel,H336
17977,H16.3,Colotomy,H163
17978,H16.8,Other specified incision of colon,H168
17979,H16.9,Unspecified incision of colon,H169
17980,H16,Incision of colon,H16
18067,H15.1,Loop colostomy,H151
