,concept_code_y,concept_name_y,icd
476,DB27JZZ,Stereotactic Gamma Beam Radiosurgery of Chest Wall,DB27JZZ
477,DB28DZZ,Stereotactic Other Photon Radiosurgery of Diaphragm,DB28DZZ
478,DB28HZZ,Stereotactic Particulate Radiosurgery of Diaphragm,DB28HZZ
479,DB28JZZ,Stereotactic Gamma Beam Radiosurgery of Diaphragm,DB28JZZ
480,DW21DZZ,Stereotactic Other Photon Radiosurgery of Head and Neck,DW21DZZ
481,DW21HZZ,Stereotactic Particulate Radiosurgery of Head and Neck,DW21HZZ
482,DW21JZZ,Stereotactic Gamma Beam Radiosurgery of Head and Neck,DW21JZZ
483,DW22DZZ,Stereotactic Other Photon Radiosurgery of Chest,DW22DZZ
484,DW22HZZ,Stereotactic Particulate Radiosurgery of Chest,DW22HZZ
485,DW22JZZ,Stereotactic Gamma Beam Radiosurgery of Chest,DW22JZZ
486,DW23DZZ,Stereotactic Other Photon Radiosurgery of Abdomen,DW23DZZ
487,DW23HZZ,Stereotactic Particulate Radiosurgery of Abdomen,DW23HZZ
488,DW23JZZ,Stereotactic Gamma Beam Radiosurgery of Abdomen,DW23JZZ
489,DW26DZZ,Stereotactic Other Photon Radiosurgery of Pelvic Region,DW26DZZ
490,DW26HZZ,Stereotactic Particulate Radiosurgery of Pelvic Region,DW26HZZ
491,DW26JZZ,Stereotactic Gamma Beam Radiosurgery of Pelvic Region,DW26JZZ
492,DD20DZZ,Stereotactic Other Photon Radiosurgery of Esophagus,DD20DZZ
493,DD20HZZ,Stereotactic Particulate Radiosurgery of Esophagus,DD20HZZ
494,DD20JZZ,Stereotactic Gamma Beam Radiosurgery of Esophagus,DD20JZZ
495,DD21DZZ,Stereotactic Other Photon Radiosurgery of Stomach,DD21DZZ
496,DD21HZZ,Stereotactic Particulate Radiosurgery of Stomach,DD21HZZ
497,DD21JZZ,Stereotactic Gamma Beam Radiosurgery of Stomach,DD21JZZ
498,DD22DZZ,Stereotactic Other Photon Radiosurgery of Duodenum,DD22DZZ
499,DD22HZZ,Stereotactic Particulate Radiosurgery of Duodenum,DD22HZZ
500,DD22JZZ,Stereotactic Gamma Beam Radiosurgery of Duodenum,DD22JZZ
501,DD23DZZ,Stereotactic Other Photon Radiosurgery of Jejunum,DD23DZZ
502,DD23HZZ,Stereotactic Particulate Radiosurgery of Jejunum,DD23HZZ
503,DD23JZZ,Stereotactic Gamma Beam Radiosurgery of Jejunum,DD23JZZ
504,DD24DZZ,Stereotactic Other Photon Radiosurgery of Ileum,DD24DZZ
505,DD24HZZ,Stereotactic Particulate Radiosurgery of Ileum,DD24HZZ
506,DD24JZZ,Stereotactic Gamma Beam Radiosurgery of Ileum,DD24JZZ
507,DD25DZZ,Stereotactic Other Photon Radiosurgery of Colon,DD25DZZ
508,DD25HZZ,Stereotactic Particulate Radiosurgery of Colon,DD25HZZ
509,DD25JZZ,Stereotactic Gamma Beam Radiosurgery of Colon,DD25JZZ
510,DD27DZZ,Stereotactic Other Photon Radiosurgery of Rectum,DD27DZZ
511,DD27HZZ,Stereotactic Particulate Radiosurgery of Rectum,DD27HZZ
512,DD27JZZ,Stereotactic Gamma Beam Radiosurgery of Rectum,DD27JZZ
513,D020DZZ,Stereotactic Other Photon Radiosurgery of Brain,D020DZZ
514,D020HZZ,Stereotactic Particulate Radiosurgery of Brain,D020HZZ
515,D020JZZ,Stereotactic Gamma Beam Radiosurgery of Brain,D020JZZ
516,D021DZZ,Stereotactic Other Photon Radiosurgery of Brain Stem,D021DZZ
517,D021HZZ,Stereotactic Particulate Radiosurgery of Brain Stem,D021HZZ
518,D021JZZ,Stereotactic Gamma Beam Radiosurgery of Brain Stem,D021JZZ
519,D026DZZ,Stereotactic Other Photon Radiosurgery of Spinal Cord,D026DZZ
520,D026HZZ,Stereotactic Particulate Radiosurgery of Spinal Cord,D026HZZ
521,D026JZZ,Stereotactic Gamma Beam Radiosurgery of Spinal Cord,D026JZZ
522,D027DZZ,Stereotactic Other Photon Radiosurgery of Peripheral Nerve,D027DZZ
523,D027HZZ,Stereotactic Particulate Radiosurgery of Peripheral Nerve,D027HZZ
524,D027JZZ,Stereotactic Gamma Beam Radiosurgery of Peripheral Nerve,D027JZZ
525,DF20DZZ,Stereotactic Other Photon Radiosurgery of Liver,DF20DZZ
526,DF20HZZ,Stereotactic Particulate Radiosurgery of Liver,DF20HZZ
527,DF20JZZ,Stereotactic Gamma Beam Radiosurgery of Liver,DF20JZZ
528,DF21DZZ,Stereotactic Other Photon Radiosurgery of Gallbladder,DF21DZZ
529,DF21HZZ,Stereotactic Particulate Radiosurgery of Gallbladder,DF21HZZ
530,DF21JZZ,Stereotactic Gamma Beam Radiosurgery of Gallbladder,DF21JZZ
531,DF22DZZ,Stereotactic Other Photon Radiosurgery of Bile Ducts,DF22DZZ
532,DF22HZZ,Stereotactic Particulate Radiosurgery of Bile Ducts,DF22HZZ
533,DF22JZZ,Stereotactic Gamma Beam Radiosurgery of Bile Ducts,DF22JZZ
534,DF23DZZ,Stereotactic Other Photon Radiosurgery of Pancreas,DF23DZZ
535,DF23HZZ,Stereotactic Particulate Radiosurgery of Pancreas,DF23HZZ
536,DF23JZZ,Stereotactic Gamma Beam Radiosurgery of Pancreas,DF23JZZ
537,DG20DZZ,Stereotactic Other Photon Radiosurgery of Pituitary Gland,DG20DZZ
538,DG20HZZ,Stereotactic Particulate Radiosurgery of Pituitary Gland,DG20HZZ
539,DG20JZZ,Stereotactic Gamma Beam Radiosurgery of Pituitary Gland,DG20JZZ
540,DG21DZZ,Stereotactic Other Photon Radiosurgery of Pineal Body,DG21DZZ
541,DG21HZZ,Stereotactic Particulate Radiosurgery of Pineal Body,DG21HZZ
542,DG21JZZ,Stereotactic Gamma Beam Radiosurgery of Pineal Body,DG21JZZ
543,DG22DZZ,Stereotactic Other Photon Radiosurgery of Adrenal Glands,DG22DZZ
544,DG22HZZ,Stereotactic Particulate Radiosurgery of Adrenal Glands,DG22HZZ
545,DG22JZZ,Stereotactic Gamma Beam Radiosurgery of Adrenal Glands,DG22JZZ
546,D720DZZ,Stereotactic Other Photon Radiosurgery of Bone Marrow,D720DZZ
547,D720HZZ,Stereotactic Particulate Radiosurgery of Bone Marrow,D720HZZ
548,D720JZZ,Stereotactic Gamma Beam Radiosurgery of Bone Marrow,D720JZZ
549,D721DZZ,Stereotactic Other Photon Radiosurgery of Thymus,D721DZZ
550,D721HZZ,Stereotactic Particulate Radiosurgery of Thymus,D721HZZ
551,D721JZZ,Stereotactic Gamma Beam Radiosurgery of Thymus,D721JZZ
552,D722DZZ,Stereotactic Other Photon Radiosurgery of Spleen,D722DZZ
553,D722HZZ,Stereotactic Particulate Radiosurgery of Spleen,D722HZZ
554,D722JZZ,Stereotactic Gamma Beam Radiosurgery of Spleen,D722JZZ
555,D723DZZ,Stereotactic Other Photon Radiosurgery of Neck Lymphatics,D723DZZ
556,D723HZZ,Stereotactic Particulate Radiosurgery of Neck Lymphatics,D723HZZ
557,DG24DZZ,Stereotactic Other Photon Radiosurgery of Parathyroid Glands,DG24DZZ
558,DG24HZZ,Stereotactic Particulate Radiosurgery of Parathyroid Glands,DG24HZZ
559,DG24JZZ,Stereotactic Gamma Beam Radiosurgery of Parathyroid Glands,DG24JZZ
560,DG25DZZ,Stereotactic Other Photon Radiosurgery of Thyroid,DG25DZZ
561,DG25HZZ,Stereotactic Particulate Radiosurgery of Thyroid,DG25HZZ
562,DG25JZZ,Stereotactic Gamma Beam Radiosurgery of Thyroid,DG25JZZ
563,D723JZZ,Stereotactic Gamma Beam Radiosurgery of Neck Lymphatics,D723JZZ
564,D724DZZ,Stereotactic Other Photon Radiosurgery of Axillary Lymphatics,D724DZZ
565,D724HZZ,Stereotactic Particulate Radiosurgery of Axillary Lymphatics,D724HZZ
566,D724JZZ,Stereotactic Gamma Beam Radiosurgery of Axillary Lymphatics,D724JZZ
567,D725DZZ,Stereotactic Other Photon Radiosurgery of Thorax Lymphatics,D725DZZ
568,D725HZZ,Stereotactic Particulate Radiosurgery of Thorax Lymphatics,D725HZZ
569,D725JZZ,Stereotactic Gamma Beam Radiosurgery of Thorax Lymphatics,D725JZZ
570,D726DZZ,Stereotactic Other Photon Radiosurgery of Abdomen Lymphatics,D726DZZ
571,D726HZZ,Stereotactic Particulate Radiosurgery of Abdomen Lymphatics,D726HZZ
572,D726JZZ,Stereotactic Gamma Beam Radiosurgery of Abdomen Lymphatics,D726JZZ
573,D727DZZ,Stereotactic Other Photon Radiosurgery of Pelvis Lymphatics,D727DZZ
574,D727HZZ,Stereotactic Particulate Radiosurgery of Pelvis Lymphatics,D727HZZ
575,D727JZZ,Stereotactic Gamma Beam Radiosurgery of Pelvis Lymphatics,D727JZZ
576,D728DZZ,Stereotactic Other Photon Radiosurgery of Inguinal Lymphatics,D728DZZ
577,D728HZZ,Stereotactic Particulate Radiosurgery of Inguinal Lymphatics,D728HZZ
578,D728JZZ,Stereotactic Gamma Beam Radiosurgery of Inguinal Lymphatics,D728JZZ
579,D820DZZ,Stereotactic Other Photon Radiosurgery of Eye,D820DZZ
580,D820HZZ,Stereotactic Particulate Radiosurgery of Eye,D820HZZ
581,D820JZZ,Stereotactic Gamma Beam Radiosurgery of Eye,D820JZZ
582,DM20DZZ,Stereotactic Other Photon Radiosurgery of Left Breast,DM20DZZ
583,DM20HZZ,Stereotactic Particulate Radiosurgery of Left Breast,DM20HZZ
584,DM20JZZ,Stereotactic Gamma Beam Radiosurgery of Left Breast,DM20JZZ
585,DM21DZZ,Stereotactic Other Photon Radiosurgery of Right Breast,DM21DZZ
586,DM21HZZ,Stereotactic Particulate Radiosurgery of Right Breast,DM21HZZ
587,DM21JZZ,Stereotactic Gamma Beam Radiosurgery of Right Breast,DM21JZZ
588,D920DZZ,Stereotactic Other Photon Radiosurgery of Ear,D920DZZ
589,D920HZZ,Stereotactic Particulate Radiosurgery of Ear,D920HZZ
590,D920JZZ,Stereotactic Gamma Beam Radiosurgery of Ear,D920JZZ
591,D921DZZ,Stereotactic Other Photon Radiosurgery of Nose,D921DZZ
592,D921HZZ,Stereotactic Particulate Radiosurgery of Nose,D921HZZ
593,D921JZZ,Stereotactic Gamma Beam Radiosurgery of Nose,D921JZZ
594,D924DZZ,Stereotactic Other Photon Radiosurgery of Mouth,D924DZZ
595,D924HZZ,Stereotactic Particulate Radiosurgery of Mouth,D924HZZ
596,D924JZZ,Stereotactic Gamma Beam Radiosurgery of Mouth,D924JZZ
597,D925DZZ,Stereotactic Other Photon Radiosurgery of Tongue,D925DZZ
598,D925HZZ,Stereotactic Particulate Radiosurgery of Tongue,D925HZZ
599,D925JZZ,Stereotactic Gamma Beam Radiosurgery of Tongue,D925JZZ
600,D926DZZ,Stereotactic Other Photon Radiosurgery of Salivary Glands,D926DZZ
601,D926HZZ,Stereotactic Particulate Radiosurgery of Salivary Glands,D926HZZ
602,D926JZZ,Stereotactic Gamma Beam Radiosurgery of Salivary Glands,D926JZZ
603,D927DZZ,Stereotactic Other Photon Radiosurgery of Sinuses,D927DZZ
604,D927HZZ,Stereotactic Particulate Radiosurgery of Sinuses,D927HZZ
605,D927JZZ,Stereotactic Gamma Beam Radiosurgery of Sinuses,D927JZZ
606,D928DZZ,Stereotactic Other Photon Radiosurgery of Hard Palate,D928DZZ
607,D928HZZ,Stereotactic Particulate Radiosurgery of Hard Palate,D928HZZ
608,DT20DZZ,Stereotactic Other Photon Radiosurgery of Kidney,DT20DZZ
609,DT20HZZ,Stereotactic Particulate Radiosurgery of Kidney,DT20HZZ
610,DT20JZZ,Stereotactic Gamma Beam Radiosurgery of Kidney,DT20JZZ
611,DT21DZZ,Stereotactic Other Photon Radiosurgery of Ureter,DT21DZZ
612,DT21HZZ,Stereotactic Particulate Radiosurgery of Ureter,DT21HZZ
613,DT21JZZ,Stereotactic Gamma Beam Radiosurgery of Ureter,DT21JZZ
614,DT22DZZ,Stereotactic Other Photon Radiosurgery of Bladder,DT22DZZ
615,DT22HZZ,Stereotactic Particulate Radiosurgery of Bladder,DT22HZZ
616,DT22JZZ,Stereotactic Gamma Beam Radiosurgery of Bladder,DT22JZZ
617,DT23DZZ,Stereotactic Other Photon Radiosurgery of Urethra,DT23DZZ
618,DT23HZZ,Stereotactic Particulate Radiosurgery of Urethra,DT23HZZ
619,DT23JZZ,Stereotactic Gamma Beam Radiosurgery of Urethra,DT23JZZ
620,D928JZZ,Stereotactic Gamma Beam Radiosurgery of Hard Palate,D928JZZ
621,D929DZZ,Stereotactic Other Photon Radiosurgery of Soft Palate,D929DZZ
622,D929HZZ,Stereotactic Particulate Radiosurgery of Soft Palate,D929HZZ
623,D929JZZ,Stereotactic Gamma Beam Radiosurgery of Soft Palate,D929JZZ
624,D92BDZZ,Stereotactic Other Photon Radiosurgery of Larynx,D92BDZZ
625,D92BHZZ,Stereotactic Particulate Radiosurgery of Larynx,D92BHZZ
626,D92BJZZ,Stereotactic Gamma Beam Radiosurgery of Larynx,D92BJZZ
627,D92CDZZ,Stereotactic Other Photon Radiosurgery of Pharynx,D92CDZZ
628,D92CHZZ,Stereotactic Particulate Radiosurgery of Pharynx,D92CHZZ
629,D92CJZZ,Stereotactic Gamma Beam Radiosurgery of Pharynx,D92CJZZ
630,D92DDZZ,Stereotactic Other Photon Radiosurgery of Nasopharynx,D92DDZZ
631,D92DHZZ,Stereotactic Particulate Radiosurgery of Nasopharynx,D92DHZZ
632,D92DJZZ,Stereotactic Gamma Beam Radiosurgery of Nasopharynx,D92DJZZ
633,DU20DZZ,Stereotactic Other Photon Radiosurgery of Ovary,DU20DZZ
634,DU20HZZ,Stereotactic Particulate Radiosurgery of Ovary,DU20HZZ
635,DU20JZZ,Stereotactic Gamma Beam Radiosurgery of Ovary,DU20JZZ
636,DU21DZZ,Stereotactic Other Photon Radiosurgery of Cervix,DU21DZZ
691,0BBK0ZX,"Excision of Right Lung, Open Approach, Diagnostic",0BBK0ZX
692,0BBK0ZZ,"Excision of Right Lung, Open Approach",0BBK0ZZ
693,0BBK3ZX,"Excision of Right Lung, Percutaneous Approach, Diagnostic",0BBK3ZX
694,0BBK3ZZ,"Excision of Right Lung, Percutaneous Approach",0BBK3ZZ
695,0BBK4ZX,"Excision of Right Lung, Percutaneous Endoscopic Approach, Diagnostic",0BBK4ZX
696,0BBK4ZZ,"Excision of Right Lung, Percutaneous Endoscopic Approach",0BBK4ZZ
697,0BBK7ZX,"Excision of Right Lung, Via Natural or Artificial Opening, Diagnostic",0BBK7ZX
698,0BBK7ZZ,"Excision of Right Lung, Via Natural or Artificial Opening",0BBK7ZZ
699,0BBK8ZX,"Excision of Right Lung, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BBK8ZX
700,0BBK8ZZ,"Excision of Right Lung, Via Natural or Artificial Opening Endoscopic",0BBK8ZZ
701,0BBL0ZX,"Excision of Left Lung, Open Approach, Diagnostic",0BBL0ZX
702,0BBL0ZZ,"Excision of Left Lung, Open Approach",0BBL0ZZ
703,0BBL3ZX,"Excision of Left Lung, Percutaneous Approach, Diagnostic",0BBL3ZX
704,0BBL3ZZ,"Excision of Left Lung, Percutaneous Approach",0BBL3ZZ
705,0BBL4ZX,"Excision of Left Lung, Percutaneous Endoscopic Approach, Diagnostic",0BBL4ZX
706,0BBL4ZZ,"Excision of Left Lung, Percutaneous Endoscopic Approach",0BBL4ZZ
707,0BBL7ZX,"Excision of Left Lung, Via Natural or Artificial Opening, Diagnostic",0BBL7ZX
708,0BBL7ZZ,"Excision of Left Lung, Via Natural or Artificial Opening",0BBL7ZZ
709,0BBL8ZX,"Excision of Left Lung, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BBL8ZX
710,0BBL8ZZ,"Excision of Left Lung, Via Natural or Artificial Opening Endoscopic",0BBL8ZZ
711,0BBM0ZX,"Excision of Bilateral Lungs, Open Approach, Diagnostic",0BBM0ZX
712,0BBM0ZZ,"Excision of Bilateral Lungs, Open Approach",0BBM0ZZ
713,0BBM3ZX,"Excision of Bilateral Lungs, Percutaneous Approach, Diagnostic",0BBM3ZX
714,0BBM3ZZ,"Excision of Bilateral Lungs, Percutaneous Approach",0BBM3ZZ
715,0BBM4ZX,"Excision of Bilateral Lungs, Percutaneous Endoscopic Approach, Diagnostic",0BBM4ZX
716,0BBM4ZZ,"Excision of Bilateral Lungs, Percutaneous Endoscopic Approach",0BBM4ZZ
717,0BBM7ZX,"Excision of Bilateral Lungs, Via Natural or Artificial Opening, Diagnostic",0BBM7ZX
718,0BBM7ZZ,"Excision of Bilateral Lungs, Via Natural or Artificial Opening",0BBM7ZZ
719,0BBM8ZX,"Excision of Bilateral Lungs, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BBM8ZX
720,0BBM8ZZ,"Excision of Bilateral Lungs, Via Natural or Artificial Opening Endoscopic",0BBM8ZZ
754,02LR0CT,"Occlusion of Ductus Arteriosus with Extraluminal Device, Open Approach",02LR0CT
755,02LR0DT,"Occlusion of Ductus Arteriosus with Intraluminal Device, Open Approach",02LR0DT
756,02LR0ZT,"Occlusion of Ductus Arteriosus, Open Approach",02LR0ZT
757,02LR3CT,"Occlusion of Ductus Arteriosus with Extraluminal Device, Percutaneous Approach",02LR3CT
758,02LR3DT,"Occlusion of Ductus Arteriosus with Intraluminal Device, Percutaneous Approach",02LR3DT
759,02LR3ZT,"Occlusion of Ductus Arteriosus, Percutaneous Approach",02LR3ZT
760,02LR4CT,"Occlusion of Ductus Arteriosus with Extraluminal Device, Percutaneous Endoscopic Approach",02LR4CT
761,02LR4DT,"Occlusion of Ductus Arteriosus with Intraluminal Device, Percutaneous Endoscopic Approach",02LR4DT
762,02LR4ZT,"Occlusion of Ductus Arteriosus, Percutaneous Endoscopic Approach",02LR4ZT
783,02FQ3Z0,"Fragmentation of Right Pulmonary Artery, Percutaneous Approach, Ultrasonic",02FQ3Z0
784,02FQ3ZZ,"Fragmentation of Right Pulmonary Artery, Percutaneous Approach",02FQ3ZZ
785,02FR3Z0,"Fragmentation of Left Pulmonary Artery, Percutaneous Approach, Ultrasonic",02FR3Z0
786,02FR3ZZ,"Fragmentation of Left Pulmonary Artery, Percutaneous Approach",02FR3ZZ
787,DB12B6Z,Low Dose Rate (LDR) Brachytherapy of Lung using Cesium 131 (Cs-131),DB12B6Z
788,DB12BB1,"Low Dose Rate (LDR) Brachytherapy of Lung using Palladium 103 (Pd-103), Unidirectional Source",DB12BB1
791,0B5C0ZZ,"Destruction of Right Upper Lung Lobe, Open Approach",0B5C0ZZ
792,0B5C3ZZ,"Destruction of Right Upper Lung Lobe, Percutaneous Approach",0B5C3ZZ
793,0B5C4ZZ,"Destruction of Right Upper Lung Lobe, Percutaneous Endoscopic Approach",0B5C4ZZ
794,0B5C7ZZ,"Destruction of Right Upper Lung Lobe, Via Natural or Artificial Opening",0B5C7ZZ
795,0B5C8ZZ,"Destruction of Right Upper Lung Lobe, Via Natural or Artificial Opening Endoscopic",0B5C8ZZ
796,0B5D0ZZ,"Destruction of Right Middle Lung Lobe, Open Approach",0B5D0ZZ
797,0B5D3ZZ,"Destruction of Right Middle Lung Lobe, Percutaneous Approach",0B5D3ZZ
798,0B5D4ZZ,"Destruction of Right Middle Lung Lobe, Percutaneous Endoscopic Approach",0B5D4ZZ
799,0B5D7ZZ,"Destruction of Right Middle Lung Lobe, Via Natural or Artificial Opening",0B5D7ZZ
800,0B5D8ZZ,"Destruction of Right Middle Lung Lobe, Via Natural or Artificial Opening Endoscopic",0B5D8ZZ
801,0B5F0ZZ,"Destruction of Right Lower Lung Lobe, Open Approach",0B5F0ZZ
802,0B5F3ZZ,"Destruction of Right Lower Lung Lobe, Percutaneous Approach",0B5F3ZZ
803,0B5F4ZZ,"Destruction of Right Lower Lung Lobe, Percutaneous Endoscopic Approach",0B5F4ZZ
804,0B5F7ZZ,"Destruction of Right Lower Lung Lobe, Via Natural or Artificial Opening",0B5F7ZZ
805,0B5F8ZZ,"Destruction of Right Lower Lung Lobe, Via Natural or Artificial Opening Endoscopic",0B5F8ZZ
806,0B5G0ZZ,"Destruction of Left Upper Lung Lobe, Open Approach",0B5G0ZZ
807,0B5G3ZZ,"Destruction of Left Upper Lung Lobe, Percutaneous Approach",0B5G3ZZ
808,0B5G4ZZ,"Destruction of Left Upper Lung Lobe, Percutaneous Endoscopic Approach",0B5G4ZZ
809,0B5G7ZZ,"Destruction of Left Upper Lung Lobe, Via Natural or Artificial Opening",0B5G7ZZ
810,0B5G8ZZ,"Destruction of Left Upper Lung Lobe, Via Natural or Artificial Opening Endoscopic",0B5G8ZZ
811,0B5H0ZZ,"Destruction of Lung Lingula, Open Approach",0B5H0ZZ
812,0B5H3ZZ,"Destruction of Lung Lingula, Percutaneous Approach",0B5H3ZZ
813,0B5H4ZZ,"Destruction of Lung Lingula, Percutaneous Endoscopic Approach",0B5H4ZZ
814,0B5H7ZZ,"Destruction of Lung Lingula, Via Natural or Artificial Opening",0B5H7ZZ
815,0B5H8ZZ,"Destruction of Lung Lingula, Via Natural or Artificial Opening Endoscopic",0B5H8ZZ
816,0B5J0ZZ,"Destruction of Left Lower Lung Lobe, Open Approach",0B5J0ZZ
817,0B5J3ZZ,"Destruction of Left Lower Lung Lobe, Percutaneous Approach",0B5J3ZZ
818,0B5J4ZZ,"Destruction of Left Lower Lung Lobe, Percutaneous Endoscopic Approach",0B5J4ZZ
819,0B5J7ZZ,"Destruction of Left Lower Lung Lobe, Via Natural or Artificial Opening",0B5J7ZZ
820,0B5J8ZZ,"Destruction of Left Lower Lung Lobe, Via Natural or Artificial Opening Endoscopic",0B5J8ZZ
821,0B5K0ZZ,"Destruction of Right Lung, Open Approach",0B5K0ZZ
822,0B5K3ZZ,"Destruction of Right Lung, Percutaneous Approach",0B5K3ZZ
823,0B5K4ZZ,"Destruction of Right Lung, Percutaneous Endoscopic Approach",0B5K4ZZ
824,0B5K7ZZ,"Destruction of Right Lung, Via Natural or Artificial Opening",0B5K7ZZ
825,0B5K8ZZ,"Destruction of Right Lung, Via Natural or Artificial Opening Endoscopic",0B5K8ZZ
826,0B5L0ZZ,"Destruction of Left Lung, Open Approach",0B5L0ZZ
827,0B5L3ZZ,"Destruction of Left Lung, Percutaneous Approach",0B5L3ZZ
828,0B5L4ZZ,"Destruction of Left Lung, Percutaneous Endoscopic Approach",0B5L4ZZ
829,0B5L7ZZ,"Destruction of Left Lung, Via Natural or Artificial Opening",0B5L7ZZ
830,0B5L8ZZ,"Destruction of Left Lung, Via Natural or Artificial Opening Endoscopic",0B5L8ZZ
831,0B5M0ZZ,"Destruction of Bilateral Lungs, Open Approach",0B5M0ZZ
832,0B5M3ZZ,"Destruction of Bilateral Lungs, Percutaneous Approach",0B5M3ZZ
833,0B5M4ZZ,"Destruction of Bilateral Lungs, Percutaneous Endoscopic Approach",0B5M4ZZ
834,0B5M7ZZ,"Destruction of Bilateral Lungs, Via Natural or Artificial Opening",0B5M7ZZ
835,0B5M8ZZ,"Destruction of Bilateral Lungs, Via Natural or Artificial Opening Endoscopic",0B5M8ZZ
836,DB1297Z,High Dose Rate (HDR) Brachytherapy of Lung using Cesium 137 (Cs-137),DB1297Z
837,DB1298Z,High Dose Rate (HDR) Brachytherapy of Lung using Iridium 192 (Ir-192),DB1298Z
838,DB1299Z,High Dose Rate (HDR) Brachytherapy of Lung using Iodine 125 (I-125),DB1299Z
839,DB129BZ,High Dose Rate (HDR) Brachytherapy of Lung using Palladium 103 (Pd-103),DB129BZ
840,DB129CZ,High Dose Rate (HDR) Brachytherapy of Lung using Californium 252 (Cf-252),DB129CZ
841,DB129YZ,High Dose Rate (HDR) Brachytherapy of Lung using Other Isotope,DB129YZ
842,DB12B7Z,Low Dose Rate (LDR) Brachytherapy of Lung using Cesium 137 (Cs-137),DB12B7Z
843,DB12B8Z,Low Dose Rate (LDR) Brachytherapy of Lung using Iridium 192 (Ir-192),DB12B8Z
844,DB12B9Z,Low Dose Rate (LDR) Brachytherapy of Lung using Iodine 125 (I-125),DB12B9Z
845,DB12BBZ,Low Dose Rate (LDR) Brachytherapy of Lung using Palladium 103 (Pd-103),DB12BBZ
846,DB12BCZ,Low Dose Rate (LDR) Brachytherapy of Lung using Californium 252 (Cf-252),DB12BCZ
847,DB12BYZ,Low Dose Rate (LDR) Brachytherapy of Lung using Other Isotope,DB12BYZ
848,DBY27ZZ,Contact Radiation of Lung,DBY27ZZ
1006,3E013HZ,"Introduction of Radioactive Substance into Subcutaneous Tissue, Percutaneous Approach",3E013HZ
1007,3E023HZ,"Introduction of Radioactive Substance into Muscle, Percutaneous Approach",3E023HZ
1008,3E030HZ,"Introduction of Radioactive Substance into Peripheral Vein, Open Approach",3E030HZ
1009,3E033HZ,"Introduction of Radioactive Substance into Peripheral Vein, Percutaneous Approach",3E033HZ
1010,3E040HZ,"Introduction of Radioactive Substance into Central Vein, Open Approach",3E040HZ
1011,3E043HZ,"Introduction of Radioactive Substance into Central Vein, Percutaneous Approach",3E043HZ
1012,3E050HZ,"Introduction of Radioactive Substance into Peripheral Artery, Open Approach",3E050HZ
1013,3E053HZ,"Introduction of Radioactive Substance into Peripheral Artery, Percutaneous Approach",3E053HZ
1014,3E060HZ,"Introduction of Radioactive Substance into Central Artery, Open Approach",3E060HZ
1015,3E063HZ,"Introduction of Radioactive Substance into Central Artery, Percutaneous Approach",3E063HZ
