,concept_code_y,concept_name_y,icd
683,DG22JZZ,Stereotactic Gamma Beam Radiosurgery of Adrenal Glands,DG22JZZ
684,D720DZZ,Stereotactic Other Photon Radiosurgery of Bone Marrow,D720DZZ
685,D720HZZ,Stereotactic Particulate Radiosurgery of Bone Marrow,D720HZZ
686,D720JZZ,Stereotactic Gamma Beam Radiosurgery of Bone Marrow,D720JZZ
687,D721DZZ,Stereotactic Other Photon Radiosurgery of Thymus,D721DZZ
688,D721HZZ,Stereotactic Particulate Radiosurgery of Thymus,D721HZZ
689,D721JZZ,Stereotactic Gamma Beam Radiosurgery of Thymus,D721JZZ
690,D722DZZ,Stereotactic Other Photon Radiosurgery of Spleen,D722DZZ
691,D722HZZ,Stereotactic Particulate Radiosurgery of Spleen,D722HZZ
692,D722JZZ,Stereotactic Gamma Beam Radiosurgery of Spleen,D722JZZ
693,D723DZZ,Stereotactic Other Photon Radiosurgery of Neck Lymphatics,D723DZZ
694,D723HZZ,Stereotactic Particulate Radiosurgery of Neck Lymphatics,D723HZZ
695,DG24DZZ,Stereotactic Other Photon Radiosurgery of Parathyroid Glands,DG24DZZ
696,DG24HZZ,Stereotactic Particulate Radiosurgery of Parathyroid Glands,DG24HZZ
697,DG24JZZ,Stereotactic Gamma Beam Radiosurgery of Parathyroid Glands,DG24JZZ
698,DG25DZZ,Stereotactic Other Photon Radiosurgery of Thyroid,DG25DZZ
699,DG25HZZ,Stereotactic Particulate Radiosurgery of Thyroid,DG25HZZ
700,DG25JZZ,Stereotactic Gamma Beam Radiosurgery of Thyroid,DG25JZZ
701,D723JZZ,Stereotactic Gamma Beam Radiosurgery of Neck Lymphatics,D723JZZ
702,D724DZZ,Stereotactic Other Photon Radiosurgery of Axillary Lymphatics,D724DZZ
703,D724HZZ,Stereotactic Particulate Radiosurgery of Axillary Lymphatics,D724HZZ
704,D724JZZ,Stereotactic Gamma Beam Radiosurgery of Axillary Lymphatics,D724JZZ
705,D725DZZ,Stereotactic Other Photon Radiosurgery of Thorax Lymphatics,D725DZZ
706,D725HZZ,Stereotactic Particulate Radiosurgery of Thorax Lymphatics,D725HZZ
707,D725JZZ,Stereotactic Gamma Beam Radiosurgery of Thorax Lymphatics,D725JZZ
708,D726DZZ,Stereotactic Other Photon Radiosurgery of Abdomen Lymphatics,D726DZZ
709,D726HZZ,Stereotactic Particulate Radiosurgery of Abdomen Lymphatics,D726HZZ
710,D726JZZ,Stereotactic Gamma Beam Radiosurgery of Abdomen Lymphatics,D726JZZ
711,D727DZZ,Stereotactic Other Photon Radiosurgery of Pelvis Lymphatics,D727DZZ
712,D727HZZ,Stereotactic Particulate Radiosurgery of Pelvis Lymphatics,D727HZZ
713,D727JZZ,Stereotactic Gamma Beam Radiosurgery of Pelvis Lymphatics,D727JZZ
714,D728DZZ,Stereotactic Other Photon Radiosurgery of Inguinal Lymphatics,D728DZZ
715,D728HZZ,Stereotactic Particulate Radiosurgery of Inguinal Lymphatics,D728HZZ
716,D728JZZ,Stereotactic Gamma Beam Radiosurgery of Inguinal Lymphatics,D728JZZ
717,D820DZZ,Stereotactic Other Photon Radiosurgery of Eye,D820DZZ
718,D820HZZ,Stereotactic Particulate Radiosurgery of Eye,D820HZZ
719,D820JZZ,Stereotactic Gamma Beam Radiosurgery of Eye,D820JZZ
720,DM20DZZ,Stereotactic Other Photon Radiosurgery of Left Breast,DM20DZZ
721,DM20HZZ,Stereotactic Particulate Radiosurgery of Left Breast,DM20HZZ
722,DM20JZZ,Stereotactic Gamma Beam Radiosurgery of Left Breast,DM20JZZ
723,DM21DZZ,Stereotactic Other Photon Radiosurgery of Right Breast,DM21DZZ
724,DM21HZZ,Stereotactic Particulate Radiosurgery of Right Breast,DM21HZZ
725,DM21JZZ,Stereotactic Gamma Beam Radiosurgery of Right Breast,DM21JZZ
726,D920DZZ,Stereotactic Other Photon Radiosurgery of Ear,D920DZZ
727,D920HZZ,Stereotactic Particulate Radiosurgery of Ear,D920HZZ
728,D920JZZ,Stereotactic Gamma Beam Radiosurgery of Ear,D920JZZ
729,D921DZZ,Stereotactic Other Photon Radiosurgery of Nose,D921DZZ
730,D921HZZ,Stereotactic Particulate Radiosurgery of Nose,D921HZZ
731,D921JZZ,Stereotactic Gamma Beam Radiosurgery of Nose,D921JZZ
732,D924DZZ,Stereotactic Other Photon Radiosurgery of Mouth,D924DZZ
733,D924HZZ,Stereotactic Particulate Radiosurgery of Mouth,D924HZZ
734,D924JZZ,Stereotactic Gamma Beam Radiosurgery of Mouth,D924JZZ
735,D925DZZ,Stereotactic Other Photon Radiosurgery of Tongue,D925DZZ
736,D925HZZ,Stereotactic Particulate Radiosurgery of Tongue,D925HZZ
737,D925JZZ,Stereotactic Gamma Beam Radiosurgery of Tongue,D925JZZ
738,D926DZZ,Stereotactic Other Photon Radiosurgery of Salivary Glands,D926DZZ
739,D926HZZ,Stereotactic Particulate Radiosurgery of Salivary Glands,D926HZZ
740,D926JZZ,Stereotactic Gamma Beam Radiosurgery of Salivary Glands,D926JZZ
741,D927DZZ,Stereotactic Other Photon Radiosurgery of Sinuses,D927DZZ
742,D927HZZ,Stereotactic Particulate Radiosurgery of Sinuses,D927HZZ
743,D927JZZ,Stereotactic Gamma Beam Radiosurgery of Sinuses,D927JZZ
744,D928DZZ,Stereotactic Other Photon Radiosurgery of Hard Palate,D928DZZ
745,D928HZZ,Stereotactic Particulate Radiosurgery of Hard Palate,D928HZZ
746,DT20DZZ,Stereotactic Other Photon Radiosurgery of Kidney,DT20DZZ
747,DT20HZZ,Stereotactic Particulate Radiosurgery of Kidney,DT20HZZ
748,DT20JZZ,Stereotactic Gamma Beam Radiosurgery of Kidney,DT20JZZ
749,DT21DZZ,Stereotactic Other Photon Radiosurgery of Ureter,DT21DZZ
750,DT21HZZ,Stereotactic Particulate Radiosurgery of Ureter,DT21HZZ
751,DT21JZZ,Stereotactic Gamma Beam Radiosurgery of Ureter,DT21JZZ
752,DT22DZZ,Stereotactic Other Photon Radiosurgery of Bladder,DT22DZZ
753,DT22HZZ,Stereotactic Particulate Radiosurgery of Bladder,DT22HZZ
754,DT22JZZ,Stereotactic Gamma Beam Radiosurgery of Bladder,DT22JZZ
755,DT23DZZ,Stereotactic Other Photon Radiosurgery of Urethra,DT23DZZ
756,DT23HZZ,Stereotactic Particulate Radiosurgery of Urethra,DT23HZZ
757,DT23JZZ,Stereotactic Gamma Beam Radiosurgery of Urethra,DT23JZZ
758,D928JZZ,Stereotactic Gamma Beam Radiosurgery of Hard Palate,D928JZZ
759,D929DZZ,Stereotactic Other Photon Radiosurgery of Soft Palate,D929DZZ
760,D929HZZ,Stereotactic Particulate Radiosurgery of Soft Palate,D929HZZ
761,D929JZZ,Stereotactic Gamma Beam Radiosurgery of Soft Palate,D929JZZ
762,D92BDZZ,Stereotactic Other Photon Radiosurgery of Larynx,D92BDZZ
763,D92BHZZ,Stereotactic Particulate Radiosurgery of Larynx,D92BHZZ
764,D92BJZZ,Stereotactic Gamma Beam Radiosurgery of Larynx,D92BJZZ
765,D92CDZZ,Stereotactic Other Photon Radiosurgery of Pharynx,D92CDZZ
766,D92CHZZ,Stereotactic Particulate Radiosurgery of Pharynx,D92CHZZ
767,D92CJZZ,Stereotactic Gamma Beam Radiosurgery of Pharynx,D92CJZZ
768,D92DDZZ,Stereotactic Other Photon Radiosurgery of Nasopharynx,D92DDZZ
769,D92DHZZ,Stereotactic Particulate Radiosurgery of Nasopharynx,D92DHZZ
770,D92DJZZ,Stereotactic Gamma Beam Radiosurgery of Nasopharynx,D92DJZZ
771,DU20DZZ,Stereotactic Other Photon Radiosurgery of Ovary,DU20DZZ
772,DU20HZZ,Stereotactic Particulate Radiosurgery of Ovary,DU20HZZ
773,DU20JZZ,Stereotactic Gamma Beam Radiosurgery of Ovary,DU20JZZ
774,DU21DZZ,Stereotactic Other Photon Radiosurgery of Cervix,DU21DZZ
871,0BB30ZX,"Excision of Right Main Bronchus, Open Approach, Diagnostic",0BB30ZX
872,0BB30ZZ,"Excision of Right Main Bronchus, Open Approach",0BB30ZZ
873,0BB33ZX,"Excision of Right Main Bronchus, Percutaneous Approach, Diagnostic",0BB33ZX
874,0BB33ZZ,"Excision of Right Main Bronchus, Percutaneous Approach",0BB33ZZ
875,0BB34ZX,"Excision of Right Main Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB34ZX
876,0BB34ZZ,"Excision of Right Main Bronchus, Percutaneous Endoscopic Approach",0BB34ZZ
877,0BB37ZX,"Excision of Right Main Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB37ZX
878,0BB37ZZ,"Excision of Right Main Bronchus, Via Natural or Artificial Opening",0BB37ZZ
879,0BB38ZX,"Excision of Right Main Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB38ZX
880,0BB38ZZ,"Excision of Right Main Bronchus, Via Natural or Artificial Opening Endoscopic",0BB38ZZ
881,0BB40ZX,"Excision of Right Upper Lobe Bronchus, Open Approach, Diagnostic",0BB40ZX
882,0BB40ZZ,"Excision of Right Upper Lobe Bronchus, Open Approach",0BB40ZZ
883,0BB43ZX,"Excision of Right Upper Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB43ZX
884,0BB43ZZ,"Excision of Right Upper Lobe Bronchus, Percutaneous Approach",0BB43ZZ
885,0BB44ZX,"Excision of Right Upper Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB44ZX
886,0BB44ZZ,"Excision of Right Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BB44ZZ
887,0BB47ZX,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB47ZX
888,0BB47ZZ,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening",0BB47ZZ
889,0BB48ZX,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB48ZX
890,0BB48ZZ,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB48ZZ
891,0BB50ZX,"Excision of Right Middle Lobe Bronchus, Open Approach, Diagnostic",0BB50ZX
892,0BB50ZZ,"Excision of Right Middle Lobe Bronchus, Open Approach",0BB50ZZ
893,0BB53ZX,"Excision of Right Middle Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB53ZX
894,0BB53ZZ,"Excision of Right Middle Lobe Bronchus, Percutaneous Approach",0BB53ZZ
895,0BB54ZX,"Excision of Right Middle Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB54ZX
896,0BB54ZZ,"Excision of Right Middle Lobe Bronchus, Percutaneous Endoscopic Approach",0BB54ZZ
897,0BB57ZX,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB57ZX
898,0BB57ZZ,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening",0BB57ZZ
899,0BB58ZX,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB58ZX
900,0BB58ZZ,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB58ZZ
901,0BB60ZX,"Excision of Right Lower Lobe Bronchus, Open Approach, Diagnostic",0BB60ZX
902,0BB60ZZ,"Excision of Right Lower Lobe Bronchus, Open Approach",0BB60ZZ
903,0BB63ZX,"Excision of Right Lower Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB63ZX
904,0BB63ZZ,"Excision of Right Lower Lobe Bronchus, Percutaneous Approach",0BB63ZZ
905,0BB64ZX,"Excision of Right Lower Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB64ZX
906,0BB64ZZ,"Excision of Right Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BB64ZZ
907,0BB67ZX,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB67ZX
908,0BB67ZZ,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening",0BB67ZZ
909,0BB68ZX,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB68ZX
910,0BB68ZZ,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB68ZZ
911,0BB70ZX,"Excision of Left Main Bronchus, Open Approach, Diagnostic",0BB70ZX
912,0BB70ZZ,"Excision of Left Main Bronchus, Open Approach",0BB70ZZ
913,0BB73ZX,"Excision of Left Main Bronchus, Percutaneous Approach, Diagnostic",0BB73ZX
914,0BB73ZZ,"Excision of Left Main Bronchus, Percutaneous Approach",0BB73ZZ
915,0BB74ZX,"Excision of Left Main Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB74ZX
916,0BB74ZZ,"Excision of Left Main Bronchus, Percutaneous Endoscopic Approach",0BB74ZZ
917,0BB77ZX,"Excision of Left Main Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB77ZX
918,0BB77ZZ,"Excision of Left Main Bronchus, Via Natural or Artificial Opening",0BB77ZZ
919,0BB78ZX,"Excision of Left Main Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB78ZX
920,0BB78ZZ,"Excision of Left Main Bronchus, Via Natural or Artificial Opening Endoscopic",0BB78ZZ
921,0BB80ZX,"Excision of Left Upper Lobe Bronchus, Open Approach, Diagnostic",0BB80ZX
922,0BB80ZZ,"Excision of Left Upper Lobe Bronchus, Open Approach",0BB80ZZ
923,0BB83ZX,"Excision of Left Upper Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB83ZX
924,0BB83ZZ,"Excision of Left Upper Lobe Bronchus, Percutaneous Approach",0BB83ZZ
925,0BB84ZX,"Excision of Left Upper Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB84ZX
926,0BB84ZZ,"Excision of Left Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BB84ZZ
927,0BB87ZX,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB87ZX
928,0BB87ZZ,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening",0BB87ZZ
929,0BB88ZX,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB88ZX
930,0BB88ZZ,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB88ZZ
931,0BB90ZX,"Excision of Lingula Bronchus, Open Approach, Diagnostic",0BB90ZX
932,0BB90ZZ,"Excision of Lingula Bronchus, Open Approach",0BB90ZZ
933,0BB93ZX,"Excision of Lingula Bronchus, Percutaneous Approach, Diagnostic",0BB93ZX
934,0BB93ZZ,"Excision of Lingula Bronchus, Percutaneous Approach",0BB93ZZ
935,0BB94ZX,"Excision of Lingula Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB94ZX
936,0BB94ZZ,"Excision of Lingula Bronchus, Percutaneous Endoscopic Approach",0BB94ZZ
937,0BB97ZX,"Excision of Lingula Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB97ZX
938,0BB97ZZ,"Excision of Lingula Bronchus, Via Natural or Artificial Opening",0BB97ZZ
939,0BB98ZX,"Excision of Lingula Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB98ZX
940,0BB98ZZ,"Excision of Lingula Bronchus, Via Natural or Artificial Opening Endoscopic",0BB98ZZ
941,0BBB0ZX,"Excision of Left Lower Lobe Bronchus, Open Approach, Diagnostic",0BBB0ZX
942,0BBB0ZZ,"Excision of Left Lower Lobe Bronchus, Open Approach",0BBB0ZZ
943,0BBB3ZX,"Excision of Left Lower Lobe Bronchus, Percutaneous Approach, Diagnostic",0BBB3ZX
944,0BBB3ZZ,"Excision of Left Lower Lobe Bronchus, Percutaneous Approach",0BBB3ZZ
945,0BBB4ZX,"Excision of Left Lower Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BBB4ZX
946,0BBB4ZZ,"Excision of Left Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BBB4ZZ
947,0BBB7ZX,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BBB7ZX
948,0BBB7ZZ,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening",0BBB7ZZ
949,0BBB8ZX,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BBB8ZX
950,0BBB8ZZ,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BBB8ZZ
951,0BT30ZZ,"Resection of Right Main Bronchus, Open Approach",0BT30ZZ
952,0BT34ZZ,"Resection of Right Main Bronchus, Percutaneous Endoscopic Approach",0BT34ZZ
953,0BT40ZZ,"Resection of Right Upper Lobe Bronchus, Open Approach",0BT40ZZ
954,0BT44ZZ,"Resection of Right Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BT44ZZ
955,0BT50ZZ,"Resection of Right Middle Lobe Bronchus, Open Approach",0BT50ZZ
956,0BT54ZZ,"Resection of Right Middle Lobe Bronchus, Percutaneous Endoscopic Approach",0BT54ZZ
957,0BT60ZZ,"Resection of Right Lower Lobe Bronchus, Open Approach",0BT60ZZ
958,0BT64ZZ,"Resection of Right Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BT64ZZ
959,0BT70ZZ,"Resection of Left Main Bronchus, Open Approach",0BT70ZZ
960,0BT74ZZ,"Resection of Left Main Bronchus, Percutaneous Endoscopic Approach",0BT74ZZ
961,0BT80ZZ,"Resection of Left Upper Lobe Bronchus, Open Approach",0BT80ZZ
962,0BT84ZZ,"Resection of Left Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BT84ZZ
963,0BT90ZZ,"Resection of Lingula Bronchus, Open Approach",0BT90ZZ
964,0BT94ZZ,"Resection of Lingula Bronchus, Percutaneous Endoscopic Approach",0BT94ZZ
965,0BTB0ZZ,"Resection of Left Lower Lobe Bronchus, Open Approach",0BTB0ZZ
966,0BTB4ZZ,"Resection of Left Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BTB4ZZ
980,0BL30CZ,"Occlusion of Right Main Bronchus with Extraluminal Device, Open Approach",0BL30CZ
981,0BL30DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Open Approach",0BL30DZ
982,0BL30ZZ,"Occlusion of Right Main Bronchus, Open Approach",0BL30ZZ
983,0BL33CZ,"Occlusion of Right Main Bronchus with Extraluminal Device, Percutaneous Approach",0BL33CZ
984,0BL33DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Percutaneous Approach",0BL33DZ
985,0BL33ZZ,"Occlusion of Right Main Bronchus, Percutaneous Approach",0BL33ZZ
986,0BL34CZ,"Occlusion of Right Main Bronchus with Extraluminal Device, Percutaneous Endoscopic Approach",0BL34CZ
987,0BL34DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Percutaneous Endoscopic Approach",0BL34DZ
988,0BL34ZZ,"Occlusion of Right Main Bronchus, Percutaneous Endoscopic Approach",0BL34ZZ
989,0BL37DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Via Natural or Artificial Opening",0BL37DZ
990,0BL37ZZ,"Occlusion of Right Main Bronchus, Via Natural or Artificial Opening",0BL37ZZ
991,0BL38DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",0BL38DZ
