,concept_code_y,concept_name_y,opcs
4784,Q23.2,Salpingoophorectomy of remaining solitary fallopian tube and ovary,Q232
4785,Q24.1,Salpingoophorectomy NEC,Q241
4901,Q07.8,Other specified abdominal excision of uterus,Q078
4902,Q07.9,Unspecified abdominal excision of uterus,Q079
4903,Q07,Abdominal excision of uterus,Q07
4950,Q07.4,Total abdominal hysterectomy NEC,Q074
5067,Q43.1,Excision of wedge of ovary,Q431
5294,J56.3,Pancreaticoduodenectomy NEC,J563
5563,Q30.8,Other specified other repair of fallopian tube,Q308
5564,Q30.9,Unspecified other repair of fallopian tube,Q309
5720,E44.1,Excision of carina,E441
5893,J04.8,Other specified repair of liver,J048
5894,J04.9,Unspecified repair of liver,J049
5896,J04,Repair of liver,J04
5930,K45,Connection of thoracic artery to coronary artery,K45
6012,E01.8,Other specified excision of nose,E018
6013,E01.9,Unspecified excision of nose,E019
6014,E01,Excision of nose,E01
6223,E31.8,Other specified reconstruction of larynx,E318
6224,E31.9,Unspecified reconstruction of larynx,E319
6225,E31,Reconstruction of larynx,E31
6245,J69.3,Excision of accessory spleen,J693
6552,E40.1,Reconstruction of trachea and anastomosis HFQ,E401
6553,E40.3,Reconstruction of trachea NEC,E403
6791,E54.8,Other specified excision of lung,E548
6792,E54.9,Unspecified excision of lung,E549
6794,E54,Excision of lung,E54
7404,F04.8,Other specified other reconstruction of lip,F048
7405,F04.9,Unspecified other reconstruction of lip,F049
7406,F04,Other reconstruction of lip,F04
7467,F40.8,Other specified other repair of other part of mouth,F408
7468,F40.9,Unspecified other repair of other part of mouth,F409
7469,F40,Other repair of other part of mouth,F40
8258,E20.1,Total adenoidectomy,E201
8357,F36.1,Destruction of tonsil,F361
8570,Q01.8,Other specified excision of cervix uteri,Q018
8571,Q01.9,Unspecified excision of cervix uteri,Q019
8572,Q01,Excision of cervix uteri,Q01
8731,R30.1,Repositioning of inverted delivered uterus,R301
8809,Q23.3,Unilateral salpingectomy NEC,Q233
8810,Q23.4,Salpingectomy of remaining solitary fallopian tube NEC,Q234
8811,Q24.2,Salpingectomy NEC,Q242
8848,Q39.8,Other specified diagnostic endoscopic examination of fallopian tube,Q398
8849,Q39.9,Unspecified diagnostic endoscopic examination of fallopian tube,Q399
8850,Q39,Diagnostic endoscopic examination of fallopian tube,Q39
8948,Q30.1,Reconstruction of fallopian tube,Q301
9140,C01.8,Other specified excision of eye,C018
9141,C01.9,Unspecified excision of eye,C019
9143,C01,Excision of eye,C01
9307,C47.8,Other specified closure of cornea,C478
9308,C47.9,Unspecified closure of cornea,C479
9309,C47,Closure of cornea,C47
9464,D03.2,Reconstruction of external ear NEC,D032
10005,K11.3,Repair of defect of interventricular septum using tissue graft NEC,K113
10215,C17.1,Suture of eyelid,C171
10329,D28.1,Biopsy of lesion of ear NEC,D281
10362,J19.8,Other specified connection of gall bladder,J198
10363,J19.9,Unspecified connection of gall bladder,J199
10364,J19,Connection of gall bladder,J19
10453,J54.4,Transplantation of islet of Langerhans,J544
10899,K32.3,Closed tricuspid valvotomy,K323
10993,F55.2,Dilation of submandibular duct,F552
11225,F44.1,Total excision of parotid gland,F441
11459,E03.6,Septoplasty of nose NEC,E036
11504,A10.1,Leucotomy NEC,A101
11524,C34.7,Tenotomy of combinations of muscles of eye,C347
11549,C71.8,Other specified extracapsular extraction of lens,C718
11550,C71.9,Unspecified extracapsular extraction of lens,C719
11551,C71,Extracapsular extraction of lens,C71
11735,G02.8,Other specified total excision of oesophagus,G028
11736,G02.9,Unspecified total excision of oesophagus,G029
11737,G02,Total excision of oesophagus,G02
11807,K48.3,Open angioplasty of coronary artery,K483
11829,A01.1,Hemispherectomy,A011
11973,M43.3,Endoscopic overdistension of bladder NEC,M433
12116,G72.2,Anastomosis of ileum to transverse colon,G722
12355,Q45.8,Other specified repair of ovary,Q458
12356,Q45.9,Unspecified repair of ovary,Q459
12357,Q45,Repair of ovary,Q45
12584,U30.1,Tilt table testing,U301
12705,M37.4,Closure of exstrophy,M374
12762,M05.3,Nephropexy,M053
12794,U54.2,Delivery of rehabilitation for respiratory disorders,U542
12957,C66.1,Excision of ciliary body,C661
13149,C39.8,Other specified extirpation of lesion of conjunctiva,C398
13150,C39.9,Unspecified extirpation of lesion of conjunctiva,C399
13151,C39,Extirpation of lesion of conjunctiva,C39
13285,Q36,Other endoscopic occlusion of fallopian tube,Q36
13367,E25.2,Diagnostic endoscopic examination of pharynx and biopsy of lesion of pharynx NEC,E252
14774,H33.5,Rectosigmoidectomy and closure of rectal stump and exteriorisation of bowel,H335
15306,U17.3,Barium swallow,U173
15352,U17.4,Barium enema,U174
15353,Y90.5,Barium enema NEC,Y905
15562,F48.4,Sialography,F484
16385,U12.4,Ultrasound of bladder,U124
16420,C05.1,Reconstruction of cavity of orbit,C051
16647,A01.8,Other specified major excision of tissue of brain,A018
16648,A01.9,Unspecified major excision of tissue of brain,A019
16649,A01,Major excision of tissue of brain,A01
16657,A01.2,Total lobectomy of brain,A012
16667,A02.1,Excision of lesion of tissue of frontal lobe of brain,A021
16677,A02.2,Excision of lesion of tissue of temporal lobe of brain,A022
16687,A02.3,Excision of lesion of tissue of parietal lobe of brain,A023
16697,A02.4,Excision of lesion of tissue of occipital lobe of brain,A024
16707,A02.5,Excision of lesion of tissue of cerebellum,A025
16727,A03.8,Other specified stereotactic ablation of tissue of brain,A038
16728,A03.9,Unspecified stereotactic ablation of tissue of brain,A039
16729,A03,Stereotactic ablation of tissue of brain,A03
16746,A03.1,Stereotactic leucotomy,A031
16757,A03.2,Stereotactic ablation of tissue of thalamus,A032
16767,A03.3,Stereotactic ablation of tissue of globus pallidus,A033
16776,A03.4,Stereotactic ablation of tissue of brain stem,A034
16797,A04.8,Other specified open biopsy of lesion of tissue of brain,A048
16798,A04.9,Unspecified open biopsy of lesion of tissue of brain,A049
16810,A04.1,Open biopsy of lesion of tissue of frontal lobe of brain,A041
16821,A04.2,Open biopsy of lesion of tissue of temporal lobe of brain,A042
16832,A04.3,Open biopsy of lesion of tissue of parietal lobe of brain,A043
16843,A04.4,Open biopsy of lesion of tissue of occipital lobe of brain,A044
16854,A04.5,Open biopsy of lesion of tissue of cerebellum,A045
16865,A04.6,Open biopsy of lesion of tissue of brain stem,A046
16914,A12.8,Other specified creation of connection from ventricle of brain,A128
16915,A12.9,Unspecified creation of connection from ventricle of brain,A129
16916,A12,Creation of connection from ventricle of brain,A12
16926,A12.5,Creation of subcutaneous cerebrospinal fluid reservoir,A125
16938,A17.1,Endoscopic extirpation of lesion of ventricle of brain,A171
16962,A20.2,Ventriculography of brain,A202
16972,A25.1,Intracranial transection of optic nerve (ii),A251
16983,A26.1,Intracranial destruction of optic nerve (ii),A261
16994,A26.2,Intracranial destruction of oculomotor nerve (iii),A262
17024,A26.4,Intracranial destruction of facial nerve (vii),A264
17034,A26.7,Intracranial destruction of vagus nerve (x),A267
17063,A29.1,Excision of lesion of optic nerve (ii),A291
17076,A30.1,Repair of optic nerve (ii),A301
17088,A31.1,Intracranial stereotactic neurolysis of optic nerve (ii),A311
17100,A32.1,Decompression of optic nerve (ii),A321
17110,A34.1,Exploration of optic nerve (ii),A341
17137,A38.8,Other specified extirpation of lesion of meninges of brain,A388
17138,A38.9,Unspecified extirpation of lesion of meninges of brain,A389
17139,A43.8,Other specified other extirpation of lesion of meninges of brain,A438
17140,A43.9,Unspecified other extirpation of lesion of meninges of brain,A439
17141,A38,Extirpation of lesion of meninges of brain,A38
17156,A38.1,Extirpation of lesion of meninges of cortex of brain,A381
17166,A38.2,Extirpation of lesion of meninges of sphenoidal ridge of cranium,A382
17175,A38.3,Extirpation of lesion of meninges of subfrontal region of brain,A383
17184,A38.4,Extirpation of lesion of meninges of parasagittal region of brain,A384
17194,A38.5,Extirpation of lesion of falx cerebri,A385
17203,A38.6,Extirpation of lesion of tentorium cerebelli,A386
17216,A39.1,Repair of meningoencephalocele,A391
17226,A39.2,Repair of dura of anterior fossa of cranium,A392
17234,A39.3,Repair of dura of middle fossa of cranium,A393
17242,A39.4,Repair of dura of posterior fossa of cranium,A394
17250,A39.5,Repair of dura of vault of cranium,A395
17280,A42.1,Creation of anastomosis of dura,A421
17298,A44.8,Other specified partial extirpation of spinal cord,A448
17299,A44.9,Unspecified partial extirpation of spinal cord,A449
17300,A44,Partial extirpation of spinal cord,A44
17309,A44.1,Chordectomy of spinal cord,A441
17322,A45.4,Open biopsy of lesion of spinal cord,A454
17335,A49.1,Freeing of spinal tether NEC,A491
17348,A51.1,Extirpation of lesion of meninges of spinal cord,A511
17359,A53.1,Cerebrospinal syringostomy,A531
17375,A53.3,Creation of syringoperitoneal shunt,A533
17386,A53.4,Creation of lumboperitoneal shunt,A534
17397,A55.3,Spinal manometry,A553
17407,A47.2,Radiofrequency controlled thermal destruction of spinothalamic tract,A472
17426,C46.1,Refractive keratoplasty,C461
17435,B01.1,Transethmoidal hypophysectomy,B011
17444,B01.3,Trans-septal hypophysectomy,B013
17460,B01.4,Transcranial hypophysectomy,B014
17477,B01.2,Trans-sphenoidal hypophysectomy,B012
17490,B02.1,Cryotherapy to pituitary gland,B021
17506,B04.1,Excision of lesion of pituitary gland,B041
17515,B04.2,Biopsy of lesion of pituitary gland,B042
17527,B04.3,Decompression of pituitary gland,B043
17538,B04.4,Exploration of pituitary gland,B044
17559,B06.1,Excision of pineal gland,B061
17593,B18.1,Trans-sternal thymectomy,B181
17604,B18.2,Transcervical thymectomy,B182
17614,B20.1,Biopsy of lesion of thymus gland,B201
17627,B20.2,Exploration of thymus gland,B202
17639,B22.1,Bilateral adrenalectomy and transposition of adrenal tissue,B221
17649,B23.1,Excision of lesion of aberrant adrenal tissue,B231
17662,B23.2,Exploration of aberrant adrenal tissue,B232
17687,B25.2,Biopsy of lesion of adrenal gland NEC,B252
17697,B25.3,Embolisation of adrenal gland,B253
17747,C01.2,Enucleation of eye,C012
17784,C02.2,Destruction of lesion of orbit,C022
17785,C02.8,Other specified extirpation of lesion of orbit,C028
17786,C02.9,Unspecified extirpation of lesion of orbit,C029
17816,C04.1,Revision of prosthetic replacement for orbit,C041
17826,C04.2,Revision of prosthetic replacement for eyeball,C042
17966,C06.1,Biopsy of lesion of orbit,C061
17975,C08.1,Transposition of ligament of orbit,C081
18008,C10.2,Hair bearing flap to eyebrow,C102
18017,C10.5,Incision of lesion of eyebrow,C105
18030,C11.1,Excision of lesion of canthus,C111
18045,C11.2,Destruction of lesion of canthus,C112
18115,C12.8,Other specified extirpation of lesion of eyelid,C128
18116,C12.9,Unspecified extirpation of lesion of eyelid,C129
18117,C12,Extirpation of lesion of eyelid,C12
18138,C12.1,Excision of lesion of eyelid NEC,C121
18150,C12.2,Cauterisation of lesion of eyelid,C122
18162,C12.3,Cryotherapy to lesion of eyelid,C123
18174,C12.4,Curettage of lesion of eyelid,C124
18235,C14.2,Graft of skin to eyelid,C142
18292,C15.8,Other specified correction of deformity of eyelid,C158
18293,C15.9,Unspecified correction of deformity of eyelid,C159
18294,C15,Correction of deformity of eyelid,C15
18307,C15.3,Correction of trichiasis,C153
18316,C16.2,Lateral tarsorrhaphy,C162
18325,C16.3,Medial tarsorrhaphy,C163
18335,C16.5,Revision of tarsorrhaphy,C165
18354,C18.2,Correction of ptosis of eyelid using frontalis muscle technique,C182
18365,C18.6,Correction of ptosis of eyelid using aponeurosis technique,C186
18399,C19.8,Other specified incision of eyelid,C198
18400,C19.9,Unspecified incision of eyelid,C199
18401,C19,Incision of eyelid,C19
18420,C20.8,Other specified protective suture of eyelid,C208
18421,C20.9,Unspecified protective suture of eyelid,C209
18422,C20,Protective suture of eyelid,C20
18431,C20.1,Complete protective suture of eyelid,C201
18440,C20.2,Central protective suture of eyelid,C202
18449,C20.3,Lateral protective suture of eyelid,C203
18458,C20.4,Medial protective suture of eyelid,C204
18492,C22.2,Biopsy of lesion of eyelid,C222
18514,C24.2,Radiotherapy to lacrimal gland,C242
18525,C24.4,Biopsy of lesion of lacrimal gland,C244
18535,C25.5,Revision of anastomosis between lacrimal apparatus and nose,C255
18544,C26.3,Biopsy of lesion of lacrimal sac,C263
18554,C29.2,Enlargement of lacrimal punctum,C292
18566,C29.3,Occlusion of lacrimal punctum,C293
18591,C31.8,Other specified combined operations on muscles of eye,C318
18592,C31.9,Unspecified combined operations on muscles of eye,C319
18593,C31,Combined operations on muscles of eye,C31
18604,C31.1,Recession of medial rectus muscle and resection of lateral rectus muscle of eye,C311
18613,C31.2,Bilateral recession of medial recti muscles of eyes,C312
18622,C31.3,Bilateral resection of medial recti muscles of eyes,C313
18631,C31.4,Bilateral recession of lateral recti muscles of eyes,C314
18640,C31.5,Bilateral resection of lateral recti muscles of eyes,C315
18651,C32.3,Recession of superior rectus muscle of eye,C323
18662,C32.4,Recession of inferior rectus muscle of eye,C324
18671,C32.5,Recession of superior oblique muscle of eye,C325
18680,C32.6,Recession of inferior oblique muscle of eye,C326
18688,C32.7,Recession of combinations of muscles of eye,C327
18699,C33.3,Resection of superior rectus muscle of eye,C333
18710,C33.4,Resection of inferior rectus muscle of eye,C334
18720,C33.5,Resection of superior oblique muscle of eye,C335
18738,C33.7,Resection of combinations of muscles of eye,C337
18741,C34.8,Other specified partial division of tendon of muscle of eye,C348
18756,C34.9,Unspecified partial division of tendon of muscle of eye,C349
18757,C34,Partial division of tendon of muscle of eye,C34
18766,C34.1,Tenotomy of medial rectus muscle of eye,C341
18775,C34.2,Tenotomy of lateral rectus muscle of eye,C342
18784,C34.3,Tenotomy of superior rectus muscle of eye,C343
18793,C34.4,Tenotomy of inferior rectus muscle of eye,C344
18803,C34.5,Tenotomy of superior oblique muscle of eye,C345
18812,C34.6,Tenotomy of inferior oblique muscle of eye,C346
18821,C35.2,Lengthening of muscle of eye by muscle slide,C352
18832,C37.3,Biopsy of lesion of muscle of eye,C373
18852,C39.3,Cryotherapy to lesion of conjunctiva,C393
18864,C39.4,Curettage of lesion of conjunctiva,C394
18873,C39.5,Radiotherapy to lesion of conjunctiva,C395
18881,C40.1,Mucosal graft to conjunctiva,C401
18889,C40.2,Amniotic graft to conjunctiva,C402
18898,C40.3,Sliding graft to conjunctiva,C403
18909,C43.2,Biopsy of lesion of conjunctiva,C432
18920,C43.5,Exploration of conjunctiva,C435
18932,C43.6,Creation of hood of conjunctiva,C436
18946,C45.1,Superficial keratectomy,C451
18963,C45.3,Cauterisation of lesion of cornea,C453
18975,C45.5,Radiotherapy to lesion of cornea,C455
18985,C45.7,Debridement of lesion of cornea,C457
19001,C44.8,Other specified other plastic operations on cornea,C448
19002,C44.9,Unspecified other plastic operations on cornea,C449
19003,C44,Other plastic operations on cornea,C44
19004,C46,Plastic operations on cornea,C46
19012,C49.1,Section of cornea,C491
19023,C49.2,Trephine of cornea,C492
19033,C51.1,Biopsy of lesion of cornea,C511
19042,C51.3,Exploration of cornea,C513
19052,C53.1,Punch resection of sclera,C531
19062,C53.3,Cauterisation of lesion of sclera,C533
19086,C54.1,Overlay scleroplasty,C541
19096,C54.2,Imbrication of sclera,C542
19131,C55.8,Other specified incision of sclera,C558
19132,C55.9,Unspecified incision of sclera,C559
19133,C60.2,Inclusion of iris,C602
19134,C55,Incision of sclera,C55
19144,C57.1,Biopsy of lesion of sclera,C571
19157,C57.4,Suture of sclera,C574
19167,C60.3,Fixation of iris,C603
19183,C61.1,Laser trabeculoplasty,C611
19203,C64.4,Biopsy of lesion of iris,C644
19215,C64.6,Stretching of iris,C646
19244,C66.5,Destruction of ciliary body NEC,C665
19245,C66.8,Other specified extirpation of ciliary body,C668
19246,C66.9,Unspecified extirpation of ciliary body,C669
19247,C66,Extirpation of ciliary body,C66
19256,C66.2,Cauterisation of ciliary body,C662
19265,C69.1,Reformation of anterior chamber of eye,C691
19290,C72.8,Other specified intracapsular extraction of lens,C728
19291,C72.9,Unspecified intracapsular extraction of lens,C729
19292,C72,Intracapsular extraction of lens,C72
19306,C72.1,Forceps extraction of lens,C721
19320,C72.3,Cryoextraction of lens,C723
19331,C73.2,Capsulotomy of anterior lens capsule,C732
19341,C73.3,Capsulotomy of posterior lens capsule,C733
19364,C74.3,Mechanical lensectomy,C743
19377,C75.2,Revision of prosthetic replacement for lens,C752
19387,C77.3,Biopsy of lesion of lens,C773
19416,C79.1,Vitrectomy using anterior approach,C791
19426,C82.2,Cryotherapy to lesion of retina,C822
19435,C84.1,Epiretinal dissection,C841
19450,C84.2,Excision of lesion of retina NEC,C842
19460,C84.3,Biopsy of lesion of retina,C843
19485,C86.5,Fluorescein angiography of eye,C865
19519,D02.8,Other specified extirpation of lesion of external ear,D028
19520,D02.9,Unspecified extirpation of lesion of external ear,D029
19521,D02,Extirpation of lesion of external ear,D02
19566,D03.1,Reconstruction of external ear using graft,D031
19577,D03.4,Meatoplasty of external ear,D034
19643,D06.1,Biopsy of lesion of external ear,D061
19653,D06.2,Repair of lobe of external ear,D062
19671,D07.1,Irrigation of external auditory canal for removal of wax,D071
19681,D08.1,Extirpation of lesion of external auditory canal,D081
19691,D10.4,Simple mastoidectomy,D104
19710,D12.3,Biopsy of mastoid,D123
19834,D14.1,Tympanoplasty using graft,D141
19846,D14.3,Revision of tympanoplasty,D143
19857,D19.2,Destruction of lesion of middle ear,D192
19866,D20.1,Biopsy of lesion of middle ear,D201
19878,D15.2,Suction clearance of middle ear,D152
19897,D19.8,Other specified extirpation of lesion of middle ear,D198
19898,D19.9,Unspecified extirpation of lesion of middle ear,D199
19899,D19,Extirpation of lesion of middle ear,D19
19936,D22.1,Graft to eustachian canal,D221
19947,D24.4,Neurectomy of cochlea,D244
19962,D24.5,Transtympanic electrocochleography,D245
19981,D26.4,Neurectomy of vestibular apparatus,D264
19990,D28.2,Examination of ear under anaesthetic,D282
20015,E02.1,Total reconstruction of nose,E021
20031,E02.3,Septorhinoplasty using implant,E023
20044,E02.4,Septorhinoplasty using graft,E024
20062,E02.5,Reduction rhinoplasty,E025
20177,E09.1,Excision of lesion of external nose,E091
20192,E09.2,Destruction of lesion of external nose NEC,E092
20202,E09.3,Suture of external nose,E093
20220,E09.5,Biopsy of lesion of external nose,E095
20263,E03.3,Biopsy of lesion of septum of nose,E033
20295,E04.5,Biopsy of lesion of turbinate of nose,E045
20308,E04.6,Cauterisation of turbinate of nose,E046
20325,E05.1,Cauterisation of internal nose,E051
20345,E05.3,Embolisation of artery of internal nose,E053
20372,E08.1,Polypectomy of internal nose,E081
20470,E12.1,Ligation of maxillary artery using sublabial approach,E121
20483,E12.3,Irrigation of maxillary antrum using sublabial approach,E123
20492,E12.4,Transantral neurectomy of vidian nerve using sublabial approach,E124
20523,E13.4,Biopsy of lesion of maxillary antrum,E134
20597,E14.2,Intranasal ethmoidectomy,E142
20614,E14.3,External ethmoidectomy,E143
20626,E14.5,Bone flap to frontal sinus,E145
20644,E17.4,Lateral rhinotomy into nasal sinus NEC,E174
20841,E21.2,Pharyngoplasty using posterior pharyngeal flap,E212
20896,E23.1,Open excision of lesion of pharynx,E231
20920,E24.1,Endoscopic extirpation of lesion of nasopharynx,E241
20984,E29.5,Laryngofissure and cordectomy of vocal cord,E295
21001,E30.8,Other specified open extirpation of lesion of larynx,E308
21002,E30.9,Unspecified open extirpation of lesion of larynx,E309
21003,E30,Open extirpation of lesion of larynx,E30
21012,E30.1,Excision of lesion of larynx using thyrotomy as approach,E301
21022,E30.2,Excision of lesion of larynx using lateral pharyngotomy as approach,E302
21036,E30.3,Open destruction of lesion of larynx,E303
21046,E31.1,Laryngotracheal reconstruction using cartilage graft,E311
21056,E31.3,Division of stenosis of larynx and insertion of prosthesis into larynx,E313
21068,E33.4,Open biopsy of lesion of larynx,E334
21103,E34.2,Microtherapeutic endoscopic resection of lesion of larynx NEC,E342
21104,E34.3,Microtherapeutic endoscopic destruction of lesion of larynx NEC,E343
21105,E34.8,Other specified microtherapeutic endoscopic operations on larynx,E348
21106,E34.9,Unspecified microtherapeutic endoscopic operations on larynx,E349
21107,E34,Microtherapeutic endoscopic operations on larynx,E34
21119,E34.1,Microtherapeutic endoscopic extirpation of lesion of larynx using laser,E341
21133,E35.2,Endoscopic resection of lesion of larynx,E352
21160,E35.3,Endoscopic destruction of lesion of larynx,E353
21179,E37.9,Unspecified diagnostic microendoscopic examination of larynx,E379
21180,E37,Diagnostic microendoscopic examination of larynx,E37
21193,E39.8,Other specified partial excision of trachea,E398
21194,E39.9,Unspecified partial excision of trachea,E399
21195,E39,Partial excision of trachea,E39
21207,E39.1,Open excision of lesion of trachea,E391
21220,E40.2,Reconstruction of trachea using graft,E402
21239,E42.2,Cricothyroidostomy,E422
21254,E43.5,Closure of tracheocutaneous fistula,E435
21270,E43.1,Open destruction of lesion of trachea,E431
21305,E43.3,Tracheopexy,E433
21319,E43.4,Open biopsy of lesion of trachea,E434
21373,E44.3,Open biopsy of lesion of carina,E443
21390,E46.8,Other specified partial extirpation of bronchus,E468
21391,E46.9,Unspecified partial extirpation of bronchus,E469
21392,E46,Partial extirpation of bronchus,E46
21432,E46.4,Open destruction of lesion of bronchus,E464
21575,E48.1,Fibreoptic endoscopic snare resection of lesion of lower respiratory tract,E481
21587,E48.2,Fibreoptic endoscopic laser destruction of lesion of lower respiratory tract,E482
21597,E48.3,Fibreoptic endoscopic destruction of lesion of lower respiratory tract NEC,E483
21611,E48.5,Fibreoptic endoscopic removal of foreign body from lower respiratory tract,E485
21633,E54.2,Bilobectomy of lung,E542
21674,E54.3,Lobectomy of lung,E543
21699,E54.4,Excision of segment of lung,E544
21719,E55.8,Other specified open extirpation of lesion of lung,E558
21720,E55.9,Unspecified open extirpation of lesion of lung,E559
21721,E55,Open extirpation of lesion of lung,E55
21733,E55.1,Open decortication of lesion of lung,E551
21744,E55.2,Open excision of lesion of lung,E552
21754,E55.3,Open cauterisation of lesion of lung,E553
21766,E57.2,Ligation of bulla of lung,E572
21776,E57.3,Deflation of bulla of lung,E573
21787,E59.1,Needle biopsy of lesion of lung,E591
21799,E59.2,Aspiration biopsy of lesion of lung,E592
21818,F01.8,Other specified partial excision of lip,F018
21819,F01.9,Unspecified partial excision of lip,F019
21820,F01,Partial excision of lip,F01
21828,F01.1,Excision of vermilion border of lip and advancement of mucosa of lip,F011
21848,F02.8,Other specified extirpation of lesion of lip,F028
21849,F02.9,Unspecified extirpation of lesion of lip,F029
21868,F02.2,Destruction of lesion of lip,F022
21870,F02,Extirpation of lesion of lip,F02
21913,F03.2,Revision of primary closure of cleft lip,F032
21956,F04.1,Reconstruction of lip using tongue flap,F041
22062,F05.1,Excision of excess mucosa from lip,F051
22073,F06.2,Biopsy of lesion of lip,F062
22085,F08.1,Allotransplantation of tooth,F081
22099,F08.2,Autotransplantation of tooth,F082
22120,F08.3,Replantation of tooth,F083
22130,F08.4,Repositioning of tooth,F084
22143,F09.1,Surgical removal of impacted wisdom tooth,F091
22160,F10.8,Other specified simple extraction of tooth,F108
22161,F10.9,Unspecified simple extraction of tooth,F109
22162,F10,Simple extraction of tooth,F10
22179,F11.2,Augmentation of alveolar ridge using autobone graft,F112
22211,F13.3,Restoration of crown of tooth NEC,F133
22212,F13.4,Restoration of part of tooth using inlay NEC,F134
22213,F13.8,Other specified restoration of tooth,F138
22214,F13.9,Unspecified restoration of tooth,F139
22215,F13,Restoration of tooth,F13
22225,F13.1,Full restoration of crown of tooth,F131
22233,F13.2,Partial restoration of crown of tooth,F132
22250,F14.5,Surgical exposure of tooth,F145
22276,F16.2,Surgical arrest of postoperative bleeding from tooth socket,F162
22293,F18.8,Other specified excision of dental lesion of jaw,F188
22294,F18.9,Unspecified excision of dental lesion of jaw,F189
22296,F18,Excision of dental lesion of jaw,F18
22308,F18.1,Enucleation of dental cyst of jaw,F181
22320,F18.2,Marsupialisation of dental lesion of jaw,F182
22333,F20.2,Excision of lesion of gingiva,F202
22345,F20.3,Biopsy of lesion of gingiva,F203
22358,F20.4,Gingivoplasty,F204
22373,F20.5,Suture of gingiva,F205
22401,F23.8,Other specified extirpation of lesion of tongue,F238
22402,F23.9,Unspecified extirpation of lesion of tongue,F239
22403,F23,Extirpation of lesion of tongue,F23
22419,F23.1,Excision of lesion of tongue,F231
22448,F24.1,Biopsy of lesion of tongue,F241
22456,F26.1,Commissurectomy of tongue,F261
22521,F28.8,Other specified extirpation of lesion of palate,F288
22522,F28.9,Unspecified extirpation of lesion of palate,F289
22523,F28,Extirpation of lesion of palate,F28
22539,F28.1,Excision of lesion of palate,F281
22554,F28.2,Destruction of lesion of palate,F282
22589,F29.2,Revision of repair of cleft palate,F292
22635,F30.1,Plastic repair of palate using flap of palate,F301
22648,F30.2,Plastic repair of palate using flap of skin,F302
22661,F30.3,Plastic repair of palate using flap of tongue,F303
22673,F30.4,Plastic repair of palate using graft of skin,F304
22688,F30.5,Plastic repair of palate using flap of mucosa,F305
