,concept_code_y,concept_name_y,icd
567,DF22HZZ,Stereotactic Particulate Radiosurgery of Bile Ducts,DF22HZZ
568,DF22JZZ,Stereotactic Gamma Beam Radiosurgery of Bile Ducts,DF22JZZ
569,DF23DZZ,Stereotactic Other Photon Radiosurgery of Pancreas,DF23DZZ
570,DF23HZZ,Stereotactic Particulate Radiosurgery of Pancreas,DF23HZZ
571,DF23JZZ,Stereotactic Gamma Beam Radiosurgery of Pancreas,DF23JZZ
572,DG20DZZ,Stereotactic Other Photon Radiosurgery of Pituitary Gland,DG20DZZ
573,DG20HZZ,Stereotactic Particulate Radiosurgery of Pituitary Gland,DG20HZZ
574,DG20JZZ,Stereotactic Gamma Beam Radiosurgery of Pituitary Gland,DG20JZZ
575,DG21DZZ,Stereotactic Other Photon Radiosurgery of Pineal Body,DG21DZZ
576,DG21HZZ,Stereotactic Particulate Radiosurgery of Pineal Body,DG21HZZ
577,DG21JZZ,Stereotactic Gamma Beam Radiosurgery of Pineal Body,DG21JZZ
578,DG22DZZ,Stereotactic Other Photon Radiosurgery of Adrenal Glands,DG22DZZ
579,DG22HZZ,Stereotactic Particulate Radiosurgery of Adrenal Glands,DG22HZZ
580,DG22JZZ,Stereotactic Gamma Beam Radiosurgery of Adrenal Glands,DG22JZZ
581,D720DZZ,Stereotactic Other Photon Radiosurgery of Bone Marrow,D720DZZ
582,D720HZZ,Stereotactic Particulate Radiosurgery of Bone Marrow,D720HZZ
583,D720JZZ,Stereotactic Gamma Beam Radiosurgery of Bone Marrow,D720JZZ
584,D721DZZ,Stereotactic Other Photon Radiosurgery of Thymus,D721DZZ
585,D721HZZ,Stereotactic Particulate Radiosurgery of Thymus,D721HZZ
586,D721JZZ,Stereotactic Gamma Beam Radiosurgery of Thymus,D721JZZ
587,D722DZZ,Stereotactic Other Photon Radiosurgery of Spleen,D722DZZ
588,D722HZZ,Stereotactic Particulate Radiosurgery of Spleen,D722HZZ
589,D722JZZ,Stereotactic Gamma Beam Radiosurgery of Spleen,D722JZZ
590,D723DZZ,Stereotactic Other Photon Radiosurgery of Neck Lymphatics,D723DZZ
591,D723HZZ,Stereotactic Particulate Radiosurgery of Neck Lymphatics,D723HZZ
592,DG24DZZ,Stereotactic Other Photon Radiosurgery of Parathyroid Glands,DG24DZZ
593,DG24HZZ,Stereotactic Particulate Radiosurgery of Parathyroid Glands,DG24HZZ
594,DG24JZZ,Stereotactic Gamma Beam Radiosurgery of Parathyroid Glands,DG24JZZ
595,DG25DZZ,Stereotactic Other Photon Radiosurgery of Thyroid,DG25DZZ
596,DG25HZZ,Stereotactic Particulate Radiosurgery of Thyroid,DG25HZZ
597,DG25JZZ,Stereotactic Gamma Beam Radiosurgery of Thyroid,DG25JZZ
598,D723JZZ,Stereotactic Gamma Beam Radiosurgery of Neck Lymphatics,D723JZZ
599,D724DZZ,Stereotactic Other Photon Radiosurgery of Axillary Lymphatics,D724DZZ
600,D724HZZ,Stereotactic Particulate Radiosurgery of Axillary Lymphatics,D724HZZ
601,D724JZZ,Stereotactic Gamma Beam Radiosurgery of Axillary Lymphatics,D724JZZ
602,D725DZZ,Stereotactic Other Photon Radiosurgery of Thorax Lymphatics,D725DZZ
603,D725HZZ,Stereotactic Particulate Radiosurgery of Thorax Lymphatics,D725HZZ
604,D725JZZ,Stereotactic Gamma Beam Radiosurgery of Thorax Lymphatics,D725JZZ
605,D726DZZ,Stereotactic Other Photon Radiosurgery of Abdomen Lymphatics,D726DZZ
606,D726HZZ,Stereotactic Particulate Radiosurgery of Abdomen Lymphatics,D726HZZ
607,D726JZZ,Stereotactic Gamma Beam Radiosurgery of Abdomen Lymphatics,D726JZZ
608,D727DZZ,Stereotactic Other Photon Radiosurgery of Pelvis Lymphatics,D727DZZ
609,D727HZZ,Stereotactic Particulate Radiosurgery of Pelvis Lymphatics,D727HZZ
610,D727JZZ,Stereotactic Gamma Beam Radiosurgery of Pelvis Lymphatics,D727JZZ
611,D728DZZ,Stereotactic Other Photon Radiosurgery of Inguinal Lymphatics,D728DZZ
612,D728HZZ,Stereotactic Particulate Radiosurgery of Inguinal Lymphatics,D728HZZ
613,D728JZZ,Stereotactic Gamma Beam Radiosurgery of Inguinal Lymphatics,D728JZZ
614,D820DZZ,Stereotactic Other Photon Radiosurgery of Eye,D820DZZ
615,D820HZZ,Stereotactic Particulate Radiosurgery of Eye,D820HZZ
616,D820JZZ,Stereotactic Gamma Beam Radiosurgery of Eye,D820JZZ
617,DM20DZZ,Stereotactic Other Photon Radiosurgery of Left Breast,DM20DZZ
618,DM20HZZ,Stereotactic Particulate Radiosurgery of Left Breast,DM20HZZ
619,DM20JZZ,Stereotactic Gamma Beam Radiosurgery of Left Breast,DM20JZZ
620,DM21DZZ,Stereotactic Other Photon Radiosurgery of Right Breast,DM21DZZ
621,DM21HZZ,Stereotactic Particulate Radiosurgery of Right Breast,DM21HZZ
622,DM21JZZ,Stereotactic Gamma Beam Radiosurgery of Right Breast,DM21JZZ
623,D920DZZ,Stereotactic Other Photon Radiosurgery of Ear,D920DZZ
624,D920HZZ,Stereotactic Particulate Radiosurgery of Ear,D920HZZ
625,D920JZZ,Stereotactic Gamma Beam Radiosurgery of Ear,D920JZZ
626,D921DZZ,Stereotactic Other Photon Radiosurgery of Nose,D921DZZ
627,D921HZZ,Stereotactic Particulate Radiosurgery of Nose,D921HZZ
628,D921JZZ,Stereotactic Gamma Beam Radiosurgery of Nose,D921JZZ
629,D924DZZ,Stereotactic Other Photon Radiosurgery of Mouth,D924DZZ
630,D924HZZ,Stereotactic Particulate Radiosurgery of Mouth,D924HZZ
631,D924JZZ,Stereotactic Gamma Beam Radiosurgery of Mouth,D924JZZ
632,D925DZZ,Stereotactic Other Photon Radiosurgery of Tongue,D925DZZ
633,D925HZZ,Stereotactic Particulate Radiosurgery of Tongue,D925HZZ
634,D925JZZ,Stereotactic Gamma Beam Radiosurgery of Tongue,D925JZZ
635,D926DZZ,Stereotactic Other Photon Radiosurgery of Salivary Glands,D926DZZ
636,D926HZZ,Stereotactic Particulate Radiosurgery of Salivary Glands,D926HZZ
637,D926JZZ,Stereotactic Gamma Beam Radiosurgery of Salivary Glands,D926JZZ
638,D927DZZ,Stereotactic Other Photon Radiosurgery of Sinuses,D927DZZ
639,D927HZZ,Stereotactic Particulate Radiosurgery of Sinuses,D927HZZ
640,D927JZZ,Stereotactic Gamma Beam Radiosurgery of Sinuses,D927JZZ
641,D928DZZ,Stereotactic Other Photon Radiosurgery of Hard Palate,D928DZZ
642,D928HZZ,Stereotactic Particulate Radiosurgery of Hard Palate,D928HZZ
643,DT20DZZ,Stereotactic Other Photon Radiosurgery of Kidney,DT20DZZ
644,DT20HZZ,Stereotactic Particulate Radiosurgery of Kidney,DT20HZZ
645,DT20JZZ,Stereotactic Gamma Beam Radiosurgery of Kidney,DT20JZZ
646,DT21DZZ,Stereotactic Other Photon Radiosurgery of Ureter,DT21DZZ
647,DT21HZZ,Stereotactic Particulate Radiosurgery of Ureter,DT21HZZ
648,DT21JZZ,Stereotactic Gamma Beam Radiosurgery of Ureter,DT21JZZ
649,DT22DZZ,Stereotactic Other Photon Radiosurgery of Bladder,DT22DZZ
650,DT22HZZ,Stereotactic Particulate Radiosurgery of Bladder,DT22HZZ
651,DT22JZZ,Stereotactic Gamma Beam Radiosurgery of Bladder,DT22JZZ
652,DT23DZZ,Stereotactic Other Photon Radiosurgery of Urethra,DT23DZZ
653,DT23HZZ,Stereotactic Particulate Radiosurgery of Urethra,DT23HZZ
654,DT23JZZ,Stereotactic Gamma Beam Radiosurgery of Urethra,DT23JZZ
655,D928JZZ,Stereotactic Gamma Beam Radiosurgery of Hard Palate,D928JZZ
656,D929DZZ,Stereotactic Other Photon Radiosurgery of Soft Palate,D929DZZ
657,D929HZZ,Stereotactic Particulate Radiosurgery of Soft Palate,D929HZZ
658,D929JZZ,Stereotactic Gamma Beam Radiosurgery of Soft Palate,D929JZZ
659,D92BDZZ,Stereotactic Other Photon Radiosurgery of Larynx,D92BDZZ
660,D92BHZZ,Stereotactic Particulate Radiosurgery of Larynx,D92BHZZ
661,D92BJZZ,Stereotactic Gamma Beam Radiosurgery of Larynx,D92BJZZ
662,D92CDZZ,Stereotactic Other Photon Radiosurgery of Pharynx,D92CDZZ
663,D92CHZZ,Stereotactic Particulate Radiosurgery of Pharynx,D92CHZZ
664,D92CJZZ,Stereotactic Gamma Beam Radiosurgery of Pharynx,D92CJZZ
665,D92DDZZ,Stereotactic Other Photon Radiosurgery of Nasopharynx,D92DDZZ
666,D92DHZZ,Stereotactic Particulate Radiosurgery of Nasopharynx,D92DHZZ
667,D92DJZZ,Stereotactic Gamma Beam Radiosurgery of Nasopharynx,D92DJZZ
668,DU20DZZ,Stereotactic Other Photon Radiosurgery of Ovary,DU20DZZ
669,DU20HZZ,Stereotactic Particulate Radiosurgery of Ovary,DU20HZZ
670,DU20JZZ,Stereotactic Gamma Beam Radiosurgery of Ovary,DU20JZZ
671,DU21DZZ,Stereotactic Other Photon Radiosurgery of Cervix,DU21DZZ
723,0BB30ZX,"Excision of Right Main Bronchus, Open Approach, Diagnostic",0BB30ZX
724,0BB30ZZ,"Excision of Right Main Bronchus, Open Approach",0BB30ZZ
725,0BB33ZX,"Excision of Right Main Bronchus, Percutaneous Approach, Diagnostic",0BB33ZX
726,0BB33ZZ,"Excision of Right Main Bronchus, Percutaneous Approach",0BB33ZZ
727,0BB34ZX,"Excision of Right Main Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB34ZX
728,0BB34ZZ,"Excision of Right Main Bronchus, Percutaneous Endoscopic Approach",0BB34ZZ
729,0BB37ZX,"Excision of Right Main Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB37ZX
730,0BB37ZZ,"Excision of Right Main Bronchus, Via Natural or Artificial Opening",0BB37ZZ
731,0BB38ZX,"Excision of Right Main Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB38ZX
732,0BB38ZZ,"Excision of Right Main Bronchus, Via Natural or Artificial Opening Endoscopic",0BB38ZZ
733,0BB40ZX,"Excision of Right Upper Lobe Bronchus, Open Approach, Diagnostic",0BB40ZX
734,0BB40ZZ,"Excision of Right Upper Lobe Bronchus, Open Approach",0BB40ZZ
735,0BB43ZX,"Excision of Right Upper Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB43ZX
736,0BB43ZZ,"Excision of Right Upper Lobe Bronchus, Percutaneous Approach",0BB43ZZ
737,0BB44ZX,"Excision of Right Upper Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB44ZX
738,0BB44ZZ,"Excision of Right Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BB44ZZ
739,0BB47ZX,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB47ZX
740,0BB47ZZ,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening",0BB47ZZ
741,0BB48ZX,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB48ZX
742,0BB48ZZ,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB48ZZ
743,0BB50ZX,"Excision of Right Middle Lobe Bronchus, Open Approach, Diagnostic",0BB50ZX
744,0BB50ZZ,"Excision of Right Middle Lobe Bronchus, Open Approach",0BB50ZZ
745,0BB53ZX,"Excision of Right Middle Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB53ZX
746,0BB53ZZ,"Excision of Right Middle Lobe Bronchus, Percutaneous Approach",0BB53ZZ
747,0BB54ZX,"Excision of Right Middle Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB54ZX
748,0BB54ZZ,"Excision of Right Middle Lobe Bronchus, Percutaneous Endoscopic Approach",0BB54ZZ
749,0BB57ZX,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB57ZX
750,0BB57ZZ,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening",0BB57ZZ
751,0BB58ZX,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB58ZX
752,0BB58ZZ,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB58ZZ
753,0BB60ZX,"Excision of Right Lower Lobe Bronchus, Open Approach, Diagnostic",0BB60ZX
754,0BB60ZZ,"Excision of Right Lower Lobe Bronchus, Open Approach",0BB60ZZ
755,0BB63ZX,"Excision of Right Lower Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB63ZX
756,0BB63ZZ,"Excision of Right Lower Lobe Bronchus, Percutaneous Approach",0BB63ZZ
757,0BB64ZX,"Excision of Right Lower Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB64ZX
758,0BB64ZZ,"Excision of Right Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BB64ZZ
759,0BB67ZX,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB67ZX
760,0BB67ZZ,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening",0BB67ZZ
761,0BB68ZX,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB68ZX
762,0BB68ZZ,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB68ZZ
763,0BB70ZX,"Excision of Left Main Bronchus, Open Approach, Diagnostic",0BB70ZX
764,0BB70ZZ,"Excision of Left Main Bronchus, Open Approach",0BB70ZZ
765,0BB73ZX,"Excision of Left Main Bronchus, Percutaneous Approach, Diagnostic",0BB73ZX
766,0BB73ZZ,"Excision of Left Main Bronchus, Percutaneous Approach",0BB73ZZ
767,0BB74ZX,"Excision of Left Main Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB74ZX
768,0BB74ZZ,"Excision of Left Main Bronchus, Percutaneous Endoscopic Approach",0BB74ZZ
769,0BB77ZX,"Excision of Left Main Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB77ZX
770,0BB77ZZ,"Excision of Left Main Bronchus, Via Natural or Artificial Opening",0BB77ZZ
771,0BB78ZX,"Excision of Left Main Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB78ZX
772,0BB78ZZ,"Excision of Left Main Bronchus, Via Natural or Artificial Opening Endoscopic",0BB78ZZ
773,0BB80ZX,"Excision of Left Upper Lobe Bronchus, Open Approach, Diagnostic",0BB80ZX
774,0BB80ZZ,"Excision of Left Upper Lobe Bronchus, Open Approach",0BB80ZZ
775,0BB83ZX,"Excision of Left Upper Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB83ZX
776,0BB83ZZ,"Excision of Left Upper Lobe Bronchus, Percutaneous Approach",0BB83ZZ
777,0BB84ZX,"Excision of Left Upper Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB84ZX
778,0BB84ZZ,"Excision of Left Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BB84ZZ
779,0BB87ZX,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB87ZX
780,0BB87ZZ,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening",0BB87ZZ
781,0BB88ZX,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB88ZX
782,0BB88ZZ,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB88ZZ
783,0BB90ZX,"Excision of Lingula Bronchus, Open Approach, Diagnostic",0BB90ZX
784,0BB90ZZ,"Excision of Lingula Bronchus, Open Approach",0BB90ZZ
785,0BB93ZX,"Excision of Lingula Bronchus, Percutaneous Approach, Diagnostic",0BB93ZX
786,0BB93ZZ,"Excision of Lingula Bronchus, Percutaneous Approach",0BB93ZZ
787,0BB94ZX,"Excision of Lingula Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB94ZX
788,0BB94ZZ,"Excision of Lingula Bronchus, Percutaneous Endoscopic Approach",0BB94ZZ
789,0BB97ZX,"Excision of Lingula Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB97ZX
790,0BB97ZZ,"Excision of Lingula Bronchus, Via Natural or Artificial Opening",0BB97ZZ
791,0BB98ZX,"Excision of Lingula Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB98ZX
792,0BB98ZZ,"Excision of Lingula Bronchus, Via Natural or Artificial Opening Endoscopic",0BB98ZZ
793,0BBB0ZX,"Excision of Left Lower Lobe Bronchus, Open Approach, Diagnostic",0BBB0ZX
794,0BBB0ZZ,"Excision of Left Lower Lobe Bronchus, Open Approach",0BBB0ZZ
795,0BBB3ZX,"Excision of Left Lower Lobe Bronchus, Percutaneous Approach, Diagnostic",0BBB3ZX
796,0BBB3ZZ,"Excision of Left Lower Lobe Bronchus, Percutaneous Approach",0BBB3ZZ
797,0BBB4ZX,"Excision of Left Lower Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BBB4ZX
798,0BBB4ZZ,"Excision of Left Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BBB4ZZ
799,0BBB7ZX,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BBB7ZX
800,0BBB7ZZ,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening",0BBB7ZZ
801,0BBB8ZX,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BBB8ZX
802,0BBB8ZZ,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BBB8ZZ
803,0BT30ZZ,"Resection of Right Main Bronchus, Open Approach",0BT30ZZ
804,0BT34ZZ,"Resection of Right Main Bronchus, Percutaneous Endoscopic Approach",0BT34ZZ
805,0BT40ZZ,"Resection of Right Upper Lobe Bronchus, Open Approach",0BT40ZZ
806,0BT44ZZ,"Resection of Right Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BT44ZZ
807,0BT50ZZ,"Resection of Right Middle Lobe Bronchus, Open Approach",0BT50ZZ
808,0BT54ZZ,"Resection of Right Middle Lobe Bronchus, Percutaneous Endoscopic Approach",0BT54ZZ
809,0BT60ZZ,"Resection of Right Lower Lobe Bronchus, Open Approach",0BT60ZZ
810,0BT64ZZ,"Resection of Right Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BT64ZZ
811,0BT70ZZ,"Resection of Left Main Bronchus, Open Approach",0BT70ZZ
812,0BT74ZZ,"Resection of Left Main Bronchus, Percutaneous Endoscopic Approach",0BT74ZZ
813,0BT80ZZ,"Resection of Left Upper Lobe Bronchus, Open Approach",0BT80ZZ
814,0BT84ZZ,"Resection of Left Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BT84ZZ
815,0BT90ZZ,"Resection of Lingula Bronchus, Open Approach",0BT90ZZ
816,0BT94ZZ,"Resection of Lingula Bronchus, Percutaneous Endoscopic Approach",0BT94ZZ
817,0BTB0ZZ,"Resection of Left Lower Lobe Bronchus, Open Approach",0BTB0ZZ
818,0BTB4ZZ,"Resection of Left Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BTB4ZZ
832,0BL30CZ,"Occlusion of Right Main Bronchus with Extraluminal Device, Open Approach",0BL30CZ
833,0BL30DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Open Approach",0BL30DZ
834,0BL30ZZ,"Occlusion of Right Main Bronchus, Open Approach",0BL30ZZ
835,0BL33CZ,"Occlusion of Right Main Bronchus with Extraluminal Device, Percutaneous Approach",0BL33CZ
836,0BL33DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Percutaneous Approach",0BL33DZ
837,0BL33ZZ,"Occlusion of Right Main Bronchus, Percutaneous Approach",0BL33ZZ
838,0BL34CZ,"Occlusion of Right Main Bronchus with Extraluminal Device, Percutaneous Endoscopic Approach",0BL34CZ
839,0BL34DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Percutaneous Endoscopic Approach",0BL34DZ
840,0BL34ZZ,"Occlusion of Right Main Bronchus, Percutaneous Endoscopic Approach",0BL34ZZ
841,0BL37DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Via Natural or Artificial Opening",0BL37DZ
842,0BL37ZZ,"Occlusion of Right Main Bronchus, Via Natural or Artificial Opening",0BL37ZZ
843,0BL38DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",0BL38DZ
