,concept_code_y,concept_name_y,icd
229,DB28JZZ,Stereotactic Gamma Beam Radiosurgery of Diaphragm,DB28JZZ
230,DW21DZZ,Stereotactic Other Photon Radiosurgery of Head and Neck,DW21DZZ
231,DW21HZZ,Stereotactic Particulate Radiosurgery of Head and Neck,DW21HZZ
232,DW21JZZ,Stereotactic Gamma Beam Radiosurgery of Head and Neck,DW21JZZ
233,DW22DZZ,Stereotactic Other Photon Radiosurgery of Chest,DW22DZZ
234,DW22HZZ,Stereotactic Particulate Radiosurgery of Chest,DW22HZZ
235,DW22JZZ,Stereotactic Gamma Beam Radiosurgery of Chest,DW22JZZ
236,DW23DZZ,Stereotactic Other Photon Radiosurgery of Abdomen,DW23DZZ
237,DW23HZZ,Stereotactic Particulate Radiosurgery of Abdomen,DW23HZZ
238,DW23JZZ,Stereotactic Gamma Beam Radiosurgery of Abdomen,DW23JZZ
239,DW26DZZ,Stereotactic Other Photon Radiosurgery of Pelvic Region,DW26DZZ
240,DW26HZZ,Stereotactic Particulate Radiosurgery of Pelvic Region,DW26HZZ
241,DW26JZZ,Stereotactic Gamma Beam Radiosurgery of Pelvic Region,DW26JZZ
242,DD20DZZ,Stereotactic Other Photon Radiosurgery of Esophagus,DD20DZZ
243,DD20HZZ,Stereotactic Particulate Radiosurgery of Esophagus,DD20HZZ
244,DD20JZZ,Stereotactic Gamma Beam Radiosurgery of Esophagus,DD20JZZ
245,DD21DZZ,Stereotactic Other Photon Radiosurgery of Stomach,DD21DZZ
246,DD21HZZ,Stereotactic Particulate Radiosurgery of Stomach,DD21HZZ
247,DD21JZZ,Stereotactic Gamma Beam Radiosurgery of Stomach,DD21JZZ
248,DD22DZZ,Stereotactic Other Photon Radiosurgery of Duodenum,DD22DZZ
249,DD22HZZ,Stereotactic Particulate Radiosurgery of Duodenum,DD22HZZ
250,DD22JZZ,Stereotactic Gamma Beam Radiosurgery of Duodenum,DD22JZZ
251,DD23DZZ,Stereotactic Other Photon Radiosurgery of Jejunum,DD23DZZ
252,DD23HZZ,Stereotactic Particulate Radiosurgery of Jejunum,DD23HZZ
253,DD23JZZ,Stereotactic Gamma Beam Radiosurgery of Jejunum,DD23JZZ
254,DD24DZZ,Stereotactic Other Photon Radiosurgery of Ileum,DD24DZZ
255,DD24HZZ,Stereotactic Particulate Radiosurgery of Ileum,DD24HZZ
256,DD24JZZ,Stereotactic Gamma Beam Radiosurgery of Ileum,DD24JZZ
257,DD25DZZ,Stereotactic Other Photon Radiosurgery of Colon,DD25DZZ
258,DD25HZZ,Stereotactic Particulate Radiosurgery of Colon,DD25HZZ
259,DD25JZZ,Stereotactic Gamma Beam Radiosurgery of Colon,DD25JZZ
260,DD27DZZ,Stereotactic Other Photon Radiosurgery of Rectum,DD27DZZ
261,DD27HZZ,Stereotactic Particulate Radiosurgery of Rectum,DD27HZZ
262,DD27JZZ,Stereotactic Gamma Beam Radiosurgery of Rectum,DD27JZZ
263,D020DZZ,Stereotactic Other Photon Radiosurgery of Brain,D020DZZ
264,D020HZZ,Stereotactic Particulate Radiosurgery of Brain,D020HZZ
265,D020JZZ,Stereotactic Gamma Beam Radiosurgery of Brain,D020JZZ
266,D021DZZ,Stereotactic Other Photon Radiosurgery of Brain Stem,D021DZZ
267,D021HZZ,Stereotactic Particulate Radiosurgery of Brain Stem,D021HZZ
268,D021JZZ,Stereotactic Gamma Beam Radiosurgery of Brain Stem,D021JZZ
269,D026DZZ,Stereotactic Other Photon Radiosurgery of Spinal Cord,D026DZZ
270,D026HZZ,Stereotactic Particulate Radiosurgery of Spinal Cord,D026HZZ
271,D026JZZ,Stereotactic Gamma Beam Radiosurgery of Spinal Cord,D026JZZ
272,D027DZZ,Stereotactic Other Photon Radiosurgery of Peripheral Nerve,D027DZZ
273,D027HZZ,Stereotactic Particulate Radiosurgery of Peripheral Nerve,D027HZZ
274,D027JZZ,Stereotactic Gamma Beam Radiosurgery of Peripheral Nerve,D027JZZ
275,DF20DZZ,Stereotactic Other Photon Radiosurgery of Liver,DF20DZZ
276,DF20HZZ,Stereotactic Particulate Radiosurgery of Liver,DF20HZZ
277,DF20JZZ,Stereotactic Gamma Beam Radiosurgery of Liver,DF20JZZ
278,DF21DZZ,Stereotactic Other Photon Radiosurgery of Gallbladder,DF21DZZ
279,DF21HZZ,Stereotactic Particulate Radiosurgery of Gallbladder,DF21HZZ
280,DF21JZZ,Stereotactic Gamma Beam Radiosurgery of Gallbladder,DF21JZZ
281,DF22DZZ,Stereotactic Other Photon Radiosurgery of Bile Ducts,DF22DZZ
282,DF22HZZ,Stereotactic Particulate Radiosurgery of Bile Ducts,DF22HZZ
283,DF22JZZ,Stereotactic Gamma Beam Radiosurgery of Bile Ducts,DF22JZZ
284,DF23DZZ,Stereotactic Other Photon Radiosurgery of Pancreas,DF23DZZ
285,DF23HZZ,Stereotactic Particulate Radiosurgery of Pancreas,DF23HZZ
286,DF23JZZ,Stereotactic Gamma Beam Radiosurgery of Pancreas,DF23JZZ
287,DG20DZZ,Stereotactic Other Photon Radiosurgery of Pituitary Gland,DG20DZZ
288,DG20HZZ,Stereotactic Particulate Radiosurgery of Pituitary Gland,DG20HZZ
289,DG20JZZ,Stereotactic Gamma Beam Radiosurgery of Pituitary Gland,DG20JZZ
290,DG21DZZ,Stereotactic Other Photon Radiosurgery of Pineal Body,DG21DZZ
291,DG21HZZ,Stereotactic Particulate Radiosurgery of Pineal Body,DG21HZZ
292,DG21JZZ,Stereotactic Gamma Beam Radiosurgery of Pineal Body,DG21JZZ
293,DG22DZZ,Stereotactic Other Photon Radiosurgery of Adrenal Glands,DG22DZZ
294,DG22HZZ,Stereotactic Particulate Radiosurgery of Adrenal Glands,DG22HZZ
295,DG22JZZ,Stereotactic Gamma Beam Radiosurgery of Adrenal Glands,DG22JZZ
296,D720DZZ,Stereotactic Other Photon Radiosurgery of Bone Marrow,D720DZZ
297,D720HZZ,Stereotactic Particulate Radiosurgery of Bone Marrow,D720HZZ
298,D720JZZ,Stereotactic Gamma Beam Radiosurgery of Bone Marrow,D720JZZ
299,D721DZZ,Stereotactic Other Photon Radiosurgery of Thymus,D721DZZ
300,D721HZZ,Stereotactic Particulate Radiosurgery of Thymus,D721HZZ
301,D721JZZ,Stereotactic Gamma Beam Radiosurgery of Thymus,D721JZZ
302,D722DZZ,Stereotactic Other Photon Radiosurgery of Spleen,D722DZZ
303,D722HZZ,Stereotactic Particulate Radiosurgery of Spleen,D722HZZ
304,D722JZZ,Stereotactic Gamma Beam Radiosurgery of Spleen,D722JZZ
305,D723DZZ,Stereotactic Other Photon Radiosurgery of Neck Lymphatics,D723DZZ
306,D723HZZ,Stereotactic Particulate Radiosurgery of Neck Lymphatics,D723HZZ
307,DG24DZZ,Stereotactic Other Photon Radiosurgery of Parathyroid Glands,DG24DZZ
308,DG24HZZ,Stereotactic Particulate Radiosurgery of Parathyroid Glands,DG24HZZ
309,DG24JZZ,Stereotactic Gamma Beam Radiosurgery of Parathyroid Glands,DG24JZZ
310,DG25DZZ,Stereotactic Other Photon Radiosurgery of Thyroid,DG25DZZ
311,DG25HZZ,Stereotactic Particulate Radiosurgery of Thyroid,DG25HZZ
312,DG25JZZ,Stereotactic Gamma Beam Radiosurgery of Thyroid,DG25JZZ
313,D723JZZ,Stereotactic Gamma Beam Radiosurgery of Neck Lymphatics,D723JZZ
314,D724DZZ,Stereotactic Other Photon Radiosurgery of Axillary Lymphatics,D724DZZ
315,D724HZZ,Stereotactic Particulate Radiosurgery of Axillary Lymphatics,D724HZZ
316,D724JZZ,Stereotactic Gamma Beam Radiosurgery of Axillary Lymphatics,D724JZZ
317,D725DZZ,Stereotactic Other Photon Radiosurgery of Thorax Lymphatics,D725DZZ
318,D725HZZ,Stereotactic Particulate Radiosurgery of Thorax Lymphatics,D725HZZ
319,D725JZZ,Stereotactic Gamma Beam Radiosurgery of Thorax Lymphatics,D725JZZ
320,D726DZZ,Stereotactic Other Photon Radiosurgery of Abdomen Lymphatics,D726DZZ
321,D726HZZ,Stereotactic Particulate Radiosurgery of Abdomen Lymphatics,D726HZZ
322,D726JZZ,Stereotactic Gamma Beam Radiosurgery of Abdomen Lymphatics,D726JZZ
323,D727DZZ,Stereotactic Other Photon Radiosurgery of Pelvis Lymphatics,D727DZZ
324,D727HZZ,Stereotactic Particulate Radiosurgery of Pelvis Lymphatics,D727HZZ
325,D727JZZ,Stereotactic Gamma Beam Radiosurgery of Pelvis Lymphatics,D727JZZ
326,D728DZZ,Stereotactic Other Photon Radiosurgery of Inguinal Lymphatics,D728DZZ
327,D728HZZ,Stereotactic Particulate Radiosurgery of Inguinal Lymphatics,D728HZZ
328,D728JZZ,Stereotactic Gamma Beam Radiosurgery of Inguinal Lymphatics,D728JZZ
329,D820DZZ,Stereotactic Other Photon Radiosurgery of Eye,D820DZZ
330,D820HZZ,Stereotactic Particulate Radiosurgery of Eye,D820HZZ
331,D820JZZ,Stereotactic Gamma Beam Radiosurgery of Eye,D820JZZ
332,DM20DZZ,Stereotactic Other Photon Radiosurgery of Left Breast,DM20DZZ
333,DM20HZZ,Stereotactic Particulate Radiosurgery of Left Breast,DM20HZZ
334,DM20JZZ,Stereotactic Gamma Beam Radiosurgery of Left Breast,DM20JZZ
335,DM21DZZ,Stereotactic Other Photon Radiosurgery of Right Breast,DM21DZZ
336,DM21HZZ,Stereotactic Particulate Radiosurgery of Right Breast,DM21HZZ
337,DM21JZZ,Stereotactic Gamma Beam Radiosurgery of Right Breast,DM21JZZ
338,D920DZZ,Stereotactic Other Photon Radiosurgery of Ear,D920DZZ
339,D920HZZ,Stereotactic Particulate Radiosurgery of Ear,D920HZZ
340,D920JZZ,Stereotactic Gamma Beam Radiosurgery of Ear,D920JZZ
341,D921DZZ,Stereotactic Other Photon Radiosurgery of Nose,D921DZZ
342,D921HZZ,Stereotactic Particulate Radiosurgery of Nose,D921HZZ
343,D921JZZ,Stereotactic Gamma Beam Radiosurgery of Nose,D921JZZ
344,D924DZZ,Stereotactic Other Photon Radiosurgery of Mouth,D924DZZ
345,D924HZZ,Stereotactic Particulate Radiosurgery of Mouth,D924HZZ
346,D924JZZ,Stereotactic Gamma Beam Radiosurgery of Mouth,D924JZZ
347,D925DZZ,Stereotactic Other Photon Radiosurgery of Tongue,D925DZZ
348,D925HZZ,Stereotactic Particulate Radiosurgery of Tongue,D925HZZ
349,D925JZZ,Stereotactic Gamma Beam Radiosurgery of Tongue,D925JZZ
350,D926DZZ,Stereotactic Other Photon Radiosurgery of Salivary Glands,D926DZZ
351,D926HZZ,Stereotactic Particulate Radiosurgery of Salivary Glands,D926HZZ
352,D926JZZ,Stereotactic Gamma Beam Radiosurgery of Salivary Glands,D926JZZ
353,D927DZZ,Stereotactic Other Photon Radiosurgery of Sinuses,D927DZZ
354,D927HZZ,Stereotactic Particulate Radiosurgery of Sinuses,D927HZZ
355,D927JZZ,Stereotactic Gamma Beam Radiosurgery of Sinuses,D927JZZ
356,D928DZZ,Stereotactic Other Photon Radiosurgery of Hard Palate,D928DZZ
357,D928HZZ,Stereotactic Particulate Radiosurgery of Hard Palate,D928HZZ
358,DT20DZZ,Stereotactic Other Photon Radiosurgery of Kidney,DT20DZZ
359,DT20HZZ,Stereotactic Particulate Radiosurgery of Kidney,DT20HZZ
360,DT20JZZ,Stereotactic Gamma Beam Radiosurgery of Kidney,DT20JZZ
361,DT21DZZ,Stereotactic Other Photon Radiosurgery of Ureter,DT21DZZ
362,DT21HZZ,Stereotactic Particulate Radiosurgery of Ureter,DT21HZZ
363,DT21JZZ,Stereotactic Gamma Beam Radiosurgery of Ureter,DT21JZZ
364,DT22DZZ,Stereotactic Other Photon Radiosurgery of Bladder,DT22DZZ
365,DT22HZZ,Stereotactic Particulate Radiosurgery of Bladder,DT22HZZ
366,DT22JZZ,Stereotactic Gamma Beam Radiosurgery of Bladder,DT22JZZ
367,DT23DZZ,Stereotactic Other Photon Radiosurgery of Urethra,DT23DZZ
368,DT23HZZ,Stereotactic Particulate Radiosurgery of Urethra,DT23HZZ
369,DT23JZZ,Stereotactic Gamma Beam Radiosurgery of Urethra,DT23JZZ
370,D928JZZ,Stereotactic Gamma Beam Radiosurgery of Hard Palate,D928JZZ
371,D929DZZ,Stereotactic Other Photon Radiosurgery of Soft Palate,D929DZZ
372,D929HZZ,Stereotactic Particulate Radiosurgery of Soft Palate,D929HZZ
373,D929JZZ,Stereotactic Gamma Beam Radiosurgery of Soft Palate,D929JZZ
374,D92BDZZ,Stereotactic Other Photon Radiosurgery of Larynx,D92BDZZ
375,D92BHZZ,Stereotactic Particulate Radiosurgery of Larynx,D92BHZZ
376,D92BJZZ,Stereotactic Gamma Beam Radiosurgery of Larynx,D92BJZZ
377,D92CDZZ,Stereotactic Other Photon Radiosurgery of Pharynx,D92CDZZ
378,D92CHZZ,Stereotactic Particulate Radiosurgery of Pharynx,D92CHZZ
379,D92CJZZ,Stereotactic Gamma Beam Radiosurgery of Pharynx,D92CJZZ
380,D92DDZZ,Stereotactic Other Photon Radiosurgery of Nasopharynx,D92DDZZ
381,D92DHZZ,Stereotactic Particulate Radiosurgery of Nasopharynx,D92DHZZ
382,D92DJZZ,Stereotactic Gamma Beam Radiosurgery of Nasopharynx,D92DJZZ
383,DU20DZZ,Stereotactic Other Photon Radiosurgery of Ovary,DU20DZZ
384,DU20HZZ,Stereotactic Particulate Radiosurgery of Ovary,DU20HZZ
385,DU20JZZ,Stereotactic Gamma Beam Radiosurgery of Ovary,DU20JZZ
386,DU21DZZ,Stereotactic Other Photon Radiosurgery of Cervix,DU21DZZ
429,0BB30ZX,"Excision of Right Main Bronchus, Open Approach, Diagnostic",0BB30ZX
430,0BB30ZZ,"Excision of Right Main Bronchus, Open Approach",0BB30ZZ
431,0BB33ZX,"Excision of Right Main Bronchus, Percutaneous Approach, Diagnostic",0BB33ZX
432,0BB33ZZ,"Excision of Right Main Bronchus, Percutaneous Approach",0BB33ZZ
433,0BB34ZX,"Excision of Right Main Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB34ZX
434,0BB34ZZ,"Excision of Right Main Bronchus, Percutaneous Endoscopic Approach",0BB34ZZ
435,0BB37ZX,"Excision of Right Main Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB37ZX
436,0BB37ZZ,"Excision of Right Main Bronchus, Via Natural or Artificial Opening",0BB37ZZ
437,0BB38ZX,"Excision of Right Main Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB38ZX
438,0BB38ZZ,"Excision of Right Main Bronchus, Via Natural or Artificial Opening Endoscopic",0BB38ZZ
439,0BB40ZX,"Excision of Right Upper Lobe Bronchus, Open Approach, Diagnostic",0BB40ZX
440,0BB40ZZ,"Excision of Right Upper Lobe Bronchus, Open Approach",0BB40ZZ
441,0BB43ZX,"Excision of Right Upper Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB43ZX
442,0BB43ZZ,"Excision of Right Upper Lobe Bronchus, Percutaneous Approach",0BB43ZZ
443,0BB44ZX,"Excision of Right Upper Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB44ZX
444,0BB44ZZ,"Excision of Right Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BB44ZZ
445,0BB47ZX,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB47ZX
446,0BB47ZZ,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening",0BB47ZZ
447,0BB48ZX,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB48ZX
448,0BB48ZZ,"Excision of Right Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB48ZZ
449,0BB50ZX,"Excision of Right Middle Lobe Bronchus, Open Approach, Diagnostic",0BB50ZX
450,0BB50ZZ,"Excision of Right Middle Lobe Bronchus, Open Approach",0BB50ZZ
451,0BB53ZX,"Excision of Right Middle Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB53ZX
452,0BB53ZZ,"Excision of Right Middle Lobe Bronchus, Percutaneous Approach",0BB53ZZ
453,0BB54ZX,"Excision of Right Middle Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB54ZX
454,0BB54ZZ,"Excision of Right Middle Lobe Bronchus, Percutaneous Endoscopic Approach",0BB54ZZ
455,0BB57ZX,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB57ZX
456,0BB57ZZ,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening",0BB57ZZ
457,0BB58ZX,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB58ZX
458,0BB58ZZ,"Excision of Right Middle Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB58ZZ
459,0BB60ZX,"Excision of Right Lower Lobe Bronchus, Open Approach, Diagnostic",0BB60ZX
460,0BB60ZZ,"Excision of Right Lower Lobe Bronchus, Open Approach",0BB60ZZ
461,0BB63ZX,"Excision of Right Lower Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB63ZX
462,0BB63ZZ,"Excision of Right Lower Lobe Bronchus, Percutaneous Approach",0BB63ZZ
463,0BB64ZX,"Excision of Right Lower Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB64ZX
464,0BB64ZZ,"Excision of Right Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BB64ZZ
465,0BB67ZX,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB67ZX
466,0BB67ZZ,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening",0BB67ZZ
467,0BB68ZX,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB68ZX
468,0BB68ZZ,"Excision of Right Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB68ZZ
469,0BB70ZX,"Excision of Left Main Bronchus, Open Approach, Diagnostic",0BB70ZX
470,0BB70ZZ,"Excision of Left Main Bronchus, Open Approach",0BB70ZZ
471,0BB73ZX,"Excision of Left Main Bronchus, Percutaneous Approach, Diagnostic",0BB73ZX
472,0BB73ZZ,"Excision of Left Main Bronchus, Percutaneous Approach",0BB73ZZ
473,0BB74ZX,"Excision of Left Main Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB74ZX
474,0BB74ZZ,"Excision of Left Main Bronchus, Percutaneous Endoscopic Approach",0BB74ZZ
475,0BB77ZX,"Excision of Left Main Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB77ZX
476,0BB77ZZ,"Excision of Left Main Bronchus, Via Natural or Artificial Opening",0BB77ZZ
477,0BB78ZX,"Excision of Left Main Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB78ZX
478,0BB78ZZ,"Excision of Left Main Bronchus, Via Natural or Artificial Opening Endoscopic",0BB78ZZ
479,0BB80ZX,"Excision of Left Upper Lobe Bronchus, Open Approach, Diagnostic",0BB80ZX
480,0BB80ZZ,"Excision of Left Upper Lobe Bronchus, Open Approach",0BB80ZZ
481,0BB83ZX,"Excision of Left Upper Lobe Bronchus, Percutaneous Approach, Diagnostic",0BB83ZX
482,0BB83ZZ,"Excision of Left Upper Lobe Bronchus, Percutaneous Approach",0BB83ZZ
483,0BB84ZX,"Excision of Left Upper Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB84ZX
484,0BB84ZZ,"Excision of Left Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BB84ZZ
485,0BB87ZX,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB87ZX
486,0BB87ZZ,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening",0BB87ZZ
487,0BB88ZX,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB88ZX
488,0BB88ZZ,"Excision of Left Upper Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BB88ZZ
489,0BB90ZX,"Excision of Lingula Bronchus, Open Approach, Diagnostic",0BB90ZX
490,0BB90ZZ,"Excision of Lingula Bronchus, Open Approach",0BB90ZZ
491,0BB93ZX,"Excision of Lingula Bronchus, Percutaneous Approach, Diagnostic",0BB93ZX
492,0BB93ZZ,"Excision of Lingula Bronchus, Percutaneous Approach",0BB93ZZ
493,0BB94ZX,"Excision of Lingula Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BB94ZX
494,0BB94ZZ,"Excision of Lingula Bronchus, Percutaneous Endoscopic Approach",0BB94ZZ
495,0BB97ZX,"Excision of Lingula Bronchus, Via Natural or Artificial Opening, Diagnostic",0BB97ZX
496,0BB97ZZ,"Excision of Lingula Bronchus, Via Natural or Artificial Opening",0BB97ZZ
497,0BB98ZX,"Excision of Lingula Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BB98ZX
498,0BB98ZZ,"Excision of Lingula Bronchus, Via Natural or Artificial Opening Endoscopic",0BB98ZZ
499,0BBB0ZX,"Excision of Left Lower Lobe Bronchus, Open Approach, Diagnostic",0BBB0ZX
500,0BBB0ZZ,"Excision of Left Lower Lobe Bronchus, Open Approach",0BBB0ZZ
501,0BBB3ZX,"Excision of Left Lower Lobe Bronchus, Percutaneous Approach, Diagnostic",0BBB3ZX
502,0BBB3ZZ,"Excision of Left Lower Lobe Bronchus, Percutaneous Approach",0BBB3ZZ
503,0BBB4ZX,"Excision of Left Lower Lobe Bronchus, Percutaneous Endoscopic Approach, Diagnostic",0BBB4ZX
504,0BBB4ZZ,"Excision of Left Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BBB4ZZ
505,0BBB7ZX,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening, Diagnostic",0BBB7ZX
506,0BBB7ZZ,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening",0BBB7ZZ
507,0BBB8ZX,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic, Diagnostic",0BBB8ZX
508,0BBB8ZZ,"Excision of Left Lower Lobe Bronchus, Via Natural or Artificial Opening Endoscopic",0BBB8ZZ
509,0BT30ZZ,"Resection of Right Main Bronchus, Open Approach",0BT30ZZ
510,0BT34ZZ,"Resection of Right Main Bronchus, Percutaneous Endoscopic Approach",0BT34ZZ
511,0BT40ZZ,"Resection of Right Upper Lobe Bronchus, Open Approach",0BT40ZZ
512,0BT44ZZ,"Resection of Right Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BT44ZZ
513,0BT50ZZ,"Resection of Right Middle Lobe Bronchus, Open Approach",0BT50ZZ
514,0BT54ZZ,"Resection of Right Middle Lobe Bronchus, Percutaneous Endoscopic Approach",0BT54ZZ
515,0BT60ZZ,"Resection of Right Lower Lobe Bronchus, Open Approach",0BT60ZZ
516,0BT64ZZ,"Resection of Right Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BT64ZZ
517,0BT70ZZ,"Resection of Left Main Bronchus, Open Approach",0BT70ZZ
518,0BT74ZZ,"Resection of Left Main Bronchus, Percutaneous Endoscopic Approach",0BT74ZZ
519,0BT80ZZ,"Resection of Left Upper Lobe Bronchus, Open Approach",0BT80ZZ
520,0BT84ZZ,"Resection of Left Upper Lobe Bronchus, Percutaneous Endoscopic Approach",0BT84ZZ
521,0BT90ZZ,"Resection of Lingula Bronchus, Open Approach",0BT90ZZ
522,0BT94ZZ,"Resection of Lingula Bronchus, Percutaneous Endoscopic Approach",0BT94ZZ
523,0BTB0ZZ,"Resection of Left Lower Lobe Bronchus, Open Approach",0BTB0ZZ
524,0BTB4ZZ,"Resection of Left Lower Lobe Bronchus, Percutaneous Endoscopic Approach",0BTB4ZZ
538,0BL30CZ,"Occlusion of Right Main Bronchus with Extraluminal Device, Open Approach",0BL30CZ
539,0BL30DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Open Approach",0BL30DZ
540,0BL30ZZ,"Occlusion of Right Main Bronchus, Open Approach",0BL30ZZ
541,0BL33CZ,"Occlusion of Right Main Bronchus with Extraluminal Device, Percutaneous Approach",0BL33CZ
542,0BL33DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Percutaneous Approach",0BL33DZ
543,0BL33ZZ,"Occlusion of Right Main Bronchus, Percutaneous Approach",0BL33ZZ
544,0BL34CZ,"Occlusion of Right Main Bronchus with Extraluminal Device, Percutaneous Endoscopic Approach",0BL34CZ
545,0BL34DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Percutaneous Endoscopic Approach",0BL34DZ
546,0BL34ZZ,"Occlusion of Right Main Bronchus, Percutaneous Endoscopic Approach",0BL34ZZ
547,0BL37DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Via Natural or Artificial Opening",0BL37DZ
548,0BL37ZZ,"Occlusion of Right Main Bronchus, Via Natural or Artificial Opening",0BL37ZZ
549,0BL38DZ,"Occlusion of Right Main Bronchus with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",0BL38DZ
