,concept_code_y,concept_name_y,icd
3804,08BSXZX,"Excision of Right Conjunctiva, External Approach, Diagnostic",08BSXZX
3805,08BTXZX,"Excision of Left Conjunctiva, External Approach, Diagnostic",08BTXZX
3884,08QA0ZZ,"Repair Right Choroid, Open Approach",08QA0ZZ
3885,08QA3ZZ,"Repair Right Choroid, Percutaneous Approach",08QA3ZZ
3886,08QB0ZZ,"Repair Left Choroid, Open Approach",08QB0ZZ
3887,08QB3ZZ,"Repair Left Choroid, Percutaneous Approach",08QB3ZZ
4354,08R437Z,"Replacement of Right Vitreous with Autologous Tissue Substitute, Percutaneous Approach",08R437Z
4355,08R43JZ,"Replacement of Right Vitreous with Synthetic Substitute, Percutaneous Approach",08R43JZ
4356,08R43KZ,"Replacement of Right Vitreous with Nonautologous Tissue Substitute, Percutaneous Approach",08R43KZ
4357,08R537Z,"Replacement of Left Vitreous with Autologous Tissue Substitute, Percutaneous Approach",08R537Z
4358,08R53JZ,"Replacement of Left Vitreous with Synthetic Substitute, Percutaneous Approach",08R53JZ
4359,08R53KZ,"Replacement of Left Vitreous with Nonautologous Tissue Substitute, Percutaneous Approach",08R53KZ
4378,085E3ZZ,"Destruction of Right Retina, Percutaneous Approach",085E3ZZ
4379,085F3ZZ,"Destruction of Left Retina, Percutaneous Approach",085F3ZZ
4380,085G3ZZ,"Destruction of Right Retinal Vessel, Percutaneous Approach",085G3ZZ
4381,085H3ZZ,"Destruction of Left Retinal Vessel, Percutaneous Approach",085H3ZZ
4650,08TC3ZZ,"Resection of Right Iris, Percutaneous Approach",08TC3ZZ
4651,08TD3ZZ,"Resection of Left Iris, Percutaneous Approach",08TD3ZZ
4653,08BC3ZZ,"Excision of Right Iris, Percutaneous Approach",08BC3ZZ
4655,08BD3ZZ,"Excision of Left Iris, Percutaneous Approach",08BD3ZZ
4786,08543ZZ,"Destruction of Right Vitreous, Percutaneous Approach",08543ZZ
4787,08553ZZ,"Destruction of Left Vitreous, Percutaneous Approach",08553ZZ
4790,08F43ZZ,"Fragmentation in Right Vitreous, Percutaneous Approach",08F43ZZ
4791,08F4XZZ,"Fragmentation in Right Vitreous, External Approach",08F4XZZ
4792,08F53ZZ,"Fragmentation in Left Vitreous, Percutaneous Approach",08F53ZZ
4793,08F5XZZ,"Fragmentation in Left Vitreous, External Approach",08F5XZZ
6728,08BSXZZ,"Excision of Right Conjunctiva, External Approach",08BSXZZ
6730,08BTXZZ,"Excision of Left Conjunctiva, External Approach",08BTXZZ
7217,0856XZZ,"Destruction of Right Sclera, External Approach",0856XZZ
7218,0857XZZ,"Destruction of Left Sclera, External Approach",0857XZZ
7635,08D8XZX,"Extraction of Right Cornea, External Approach, Diagnostic",08D8XZX
7636,08D9XZX,"Extraction of Left Cornea, External Approach, Diagnostic",08D9XZX
7698,085J3ZZ,"Destruction of Right Lens, Percutaneous Approach",085J3ZZ
7699,085K3ZZ,"Destruction of Left Lens, Percutaneous Approach",085K3ZZ
7717,08QE3ZZ,"Repair Right Retina, Percutaneous Approach",08QE3ZZ
7718,08QF3ZZ,"Repair Left Retina, Percutaneous Approach",08QF3ZZ
7719,08QG3ZZ,"Repair Right Retinal Vessel, Percutaneous Approach",08QG3ZZ
7720,08QH3ZZ,"Repair Left Retinal Vessel, Percutaneous Approach",08QH3ZZ
8626,0858XZZ,"Destruction of Right Cornea, External Approach",0858XZZ
8627,0859XZZ,"Destruction of Left Cornea, External Approach",0859XZZ
9084,08QJ3ZZ,"Repair Right Lens, Percutaneous Approach",08QJ3ZZ
9085,08QK3ZZ,"Repair Left Lens, Percutaneous Approach",08QK3ZZ
9276,08123J4,"Bypass Right Anterior Chamber to Sclera with Synthetic Substitute, Percutaneous Approach",08123J4
9277,08123K4,"Bypass Right Anterior Chamber to Sclera with Nonautologous Tissue Substitute, Percutaneous Approach",08123K4
9278,08123Z4,"Bypass Right Anterior Chamber to Sclera, Percutaneous Approach",08123Z4
9279,08133J4,"Bypass Left Anterior Chamber to Sclera with Synthetic Substitute, Percutaneous Approach",08133J4
9280,08133K4,"Bypass Left Anterior Chamber to Sclera with Nonautologous Tissue Substitute, Percutaneous Approach",08133K4
9281,08133Z4,"Bypass Left Anterior Chamber to Sclera, Percutaneous Approach",08133Z4
9282,08Q6XZZ,"Repair Right Sclera, External Approach",08Q6XZZ
9283,08Q7XZZ,"Repair Left Sclera, External Approach",08Q7XZZ
9372,085C3ZZ,"Destruction of Right Iris, Percutaneous Approach",085C3ZZ
9373,085D3ZZ,"Destruction of Left Iris, Percutaneous Approach",085D3ZZ
9414,08DJ3ZZ,"Extraction of Right Lens, Percutaneous Approach",08DJ3ZZ
9415,08DK3ZZ,"Extraction of Left Lens, Percutaneous Approach",08DK3ZZ
9525,08C43ZZ,"Extirpation of Matter from Right Vitreous, Percutaneous Approach",08C43ZZ
9526,08C4XZZ,"Extirpation of Matter from Right Vitreous, External Approach",08C4XZZ
9527,08C53ZZ,"Extirpation of Matter from Left Vitreous, Percutaneous Approach",08C53ZZ
9528,08C5XZZ,"Extirpation of Matter from Left Vitreous, External Approach",08C5XZZ
9610,08QSXZZ,"Repair Right Conjunctiva, External Approach",08QSXZZ
9611,08QTXZZ,"Repair Left Conjunctiva, External Approach",08QTXZZ
9759,08RSX7Z,"Replacement of Right Conjunctiva with Autologous Tissue Substitute, External Approach",08RSX7Z
9760,08RSXKZ,"Replacement of Right Conjunctiva with Nonautologous Tissue Substitute, External Approach",08RSXKZ
9761,08RTX7Z,"Replacement of Left Conjunctiva with Autologous Tissue Substitute, External Approach",08RTX7Z
9762,08RTXKZ,"Replacement of Left Conjunctiva with Nonautologous Tissue Substitute, External Approach",08RTXKZ
9928,08523ZZ,"Destruction of Right Anterior Chamber, Percutaneous Approach",08523ZZ
9929,08533ZZ,"Destruction of Left Anterior Chamber, Percutaneous Approach",08533ZZ
10340,02K83ZZ,"Map Conduction Mechanism, Percutaneous Approach",02K83ZZ
10341,0DBK0ZX,"Excision of Ascending Colon, Open Approach, Diagnostic",0DBK0ZX
10342,0DBK3ZX,"Excision of Ascending Colon, Percutaneous Approach, Diagnostic",0DBK3ZX
10343,0DBK4ZX,"Excision of Ascending Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBK4ZX
10344,0DBK7ZX,"Excision of Ascending Colon, Via Natural or Artificial Opening, Diagnostic",0DBK7ZX
10345,0DBK8ZX,"Excision of Ascending Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBK8ZX
10346,0DBL0ZX,"Excision of Transverse Colon, Open Approach, Diagnostic",0DBL0ZX
10347,0DBL3ZX,"Excision of Transverse Colon, Percutaneous Approach, Diagnostic",0DBL3ZX
10348,0DBL4ZX,"Excision of Transverse Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBL4ZX
10349,0DBL7ZX,"Excision of Transverse Colon, Via Natural or Artificial Opening, Diagnostic",0DBL7ZX
10350,0DBL8ZX,"Excision of Transverse Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBL8ZX
10351,0DBM0ZX,"Excision of Descending Colon, Open Approach, Diagnostic",0DBM0ZX
10352,0DBM3ZX,"Excision of Descending Colon, Percutaneous Approach, Diagnostic",0DBM3ZX
10353,0DBM4ZX,"Excision of Descending Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBM4ZX
10354,0DBM7ZX,"Excision of Descending Colon, Via Natural or Artificial Opening, Diagnostic",0DBM7ZX
10355,0DBM8ZX,"Excision of Descending Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBM8ZX
10356,0DBN0ZX,"Excision of Sigmoid Colon, Open Approach, Diagnostic",0DBN0ZX
10357,0DBN3ZX,"Excision of Sigmoid Colon, Percutaneous Approach, Diagnostic",0DBN3ZX
10358,0DBN4ZX,"Excision of Sigmoid Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBN4ZX
10359,0DBN7ZX,"Excision of Sigmoid Colon, Via Natural or Artificial Opening, Diagnostic",0DBN7ZX
10360,0DBN8ZX,"Excision of Sigmoid Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBN8ZX
10374,085A0ZZ,"Destruction of Right Choroid, Open Approach",085A0ZZ
10375,085A3ZZ,"Destruction of Right Choroid, Percutaneous Approach",085A3ZZ
10376,085B0ZZ,"Destruction of Left Choroid, Open Approach",085B0ZZ
10377,085B3ZZ,"Destruction of Left Choroid, Percutaneous Approach",085B3ZZ
