,concept_code_y,concept_name_y,opcs
2946,H20.1,Fibreoptic endoscopic snare resection of lesion of colon,H201
2958,H20.2,Fibreoptic endoscopic cauterisation of lesion of colon,H202
2970,H20.3,Fibreoptic endoscopic laser destruction of lesion of colon,H203
2980,H21.1,Fibreoptic endoscopic dilation of colon,H211
2992,H21.2,Fibreoptic endoscopic coagulation of blood vessel of colon,H212
3006,H26.1,Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope,H261
3019,H26.2,Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope,H262
3033,H26.3,Endoscopic laser destruction of lesion of sigmoid colon using rigid sigmoidoscope,H263
3046,H26.4,Endoscopic cryotherapy to lesion of sigmoid colon using rigid sigmoidoscope,H264
3057,H27.1,Endoscopic dilation of sigmoid colon using rigid sigmoidoscope,H271
3070,H30.5,Irrigation of colon,H305
3084,H33.2,Proctectomy and anastomosis of colon to anus,H332
3093,H33.3,Anterior resection of rectum and anastomosis of colon to rectum using staples,H333
3104,H34.1,Open excision of lesion of rectum,H341
3114,H34.2,Open cauterisation of lesion of rectum,H342
3123,H34.3,Open cryotherapy to lesion of rectum,H343
3134,H34.4,Open laser destruction of lesion of rectum,H344
3144,H40.1,Trans-sphincteric excision of mucosa of rectum,H401
3154,H40.3,Trans-sphincteric destruction of lesion of rectum,H403
3165,H40.4,Trans-sphincteric anastomosis of colon to anus,H404
3192,H42.6,Perineal repair of prolapse of rectum NEC,H426
3193,H42.8,Other specified perineal operations for prolapse of rectum,H428
3194,H42.9,Unspecified perineal operations for prolapse of rectum,H429
3206,H42.1,Insertion of encircling suture around perianal sphincter,H421
3218,H42.2,Perineal plication of levator ani muscles and anal sphincters,H422
3238,H42.3,Insertion of supralevator sling,H423
3248,H44.4,Examination of rectum under anaesthetic,H444
3257,H44.5,Massage of rectum,H445
3277,H46.1,Radiological reduction of intussusception of rectum using barium enema,H461
3292,H46.2,Hydrostatic reduction of intussusception of rectum,H462
3379,H47.1,Excision of sphincter of anus,H471
3393,H48.2,Excision of skin tag of anus,H482
3407,H48.3,Excision of perianal wart,H483
3420,H48.1,Excision of polyp of anus,H481
3447,H49.8,Other specified destruction of lesion of anus,H498
3448,H49.9,Unspecified destruction of lesion of anus,H499
3449,H49,Destruction of lesion of anus,H49
3465,H49.1,Cauterisation of lesion of anus,H491
3477,H49.2,Laser destruction of lesion of anus,H492
3487,H49.3,Cryotherapy to lesion of anus,H493
3507,H50.1,Posterior repair of anal sphincter,H501
3515,H50.2,Anterior repair of anal sphincter,H502
3533,H50.4,Reanastomosis of rectum to anal canal for correction of congenital atresia of rectum,H504
3541,H51.2,Partial internal sphincterotomy for haemorrhoid,H512
3574,H52.8,Other specified destruction of haemorrhoid,H528
3575,H52.9,Unspecified destruction of haemorrhoid,H529
3576,H52,Destruction of haemorrhoid,H52
3587,H52.2,Infrared photocoagulation of haemorrhoid,H522
3601,H52.4,Rubber band ligation of haemorrhoid,H524
3612,H53.2,Forced manual dilation of anus for haemorrhoid,H532
3628,H54.8,Other specified dilation of anal sphincter,H548
3629,H54.9,Unspecified dilation of anal sphincter,H549
3630,H54,Dilation of anal sphincter,H54
3647,H55.5,Fistulography of anal fistula,H555
3656,H56.1,Biopsy of lesion of anus,H561
3665,H56.2,Lateral sphincterotomy of anus,H562
3674,H16.2,Caecotomy,H162
3719,R32.2,Repair of obstetric laceration of perineum and sphincter of anus,R322
4357,H20.4,Fibreoptic endoscopic destruction of lesion of colon NEC,H204
4476,H35.1,Anterior fixation of rectum NEC,H351
4489,H35.3,Posterior fixation of rectum NEC,H353
4584,M62.4,Repair of rectoprostatic fistula,M624
4677,G71.5,Bypass of ileum by anastomosis of ileum to colon NEC,G715
4678,G72.3,Anastomosis of ileum to colon NEC,G723
4766,H11.1,Colectomy and end to end anastomosis of colon to colon NEC,H111
4767,H11.3,Colectomy and anastomosis NEC,H113
4768,H11.4,Colectomy and ileostomy NEC,H114
4769,H11.5,Colectomy and exteriorisation of bowel NEC,H115
4770,H11.8,Other specified other excision of colon,H118
4771,H11.9,Unspecified other excision of colon,H119
4774,H11,Other excision of colon,H11
4948,H51.1,Haemorrhoidectomy,H511
4949,H51.8,Other specified excision of haemorrhoid,H518
4950,H51.9,Unspecified excision of haemorrhoid,H519
4951,H51,Excision of haemorrhoid,H51
5097,H05.8,Other specified total excision of colon,H058
5098,H05.9,Unspecified total excision of colon,H059
5101,H05,Total excision of colon,H05
5163,G61.3,Bypass of jejunum by anastomosis of jejunum to colon,G613
5178,H20.8,Other specified endoscopic extirpation of lesion of colon,H208
5179,H20.9,Unspecified endoscopic extirpation of lesion of colon,H209
5180,H20,Endoscopic extirpation of lesion of colon,H20
5189,H37,Other endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H37
5190,H37.8,Other specified other endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H378
5191,H37.9,Unspecified other endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H379
5208,H26.5,Endoscopic destruction of lesion of sigmoid colon using rigid sigmoidoscope NEC,H265
5209,H26.7,Endoscopic resection of lesion of sigmoid colon using rigid sigmoidoscope NEC,H267
5210,H26.8,Other specified endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H268
5211,H26.9,Unspecified endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H269
5212,H26,Endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H26
5260,H34.8,Other specified open extirpation of lesion of rectum,H348
5261,H34.9,Unspecified open extirpation of lesion of rectum,H349
5262,H34,Open extirpation of lesion of rectum,H34
5271,H35.2,Posterior fixation of rectum using prosthetic material,H352
5282,H35.4,Fixation of rectum using fascia lata,H354
5315,H40.2,Trans-sphincteric excision of lesion of rectum,H402
5316,H41.2,Peranal excision of lesion of rectum,H412
5331,H41.3,Peranal destruction of lesion of rectum,H413
5347,H50.3,Cutback of covered anus,H503
5361,X37.3,Intramuscular chemotherapy,X373
5422,H08.8,Other specified excision of transverse colon,H088
5423,H08.9,Unspecified excision of transverse colon,H089
5426,H08,Excision of transverse colon,H08
5438,H54.1,Anorectal stretch,H541
5716,H18.8,Other specified open endoscopic operations on colon,H188
5717,H18.9,Unspecified open endoscopic operations on colon,H189
5718,H18,Open endoscopic operations on colon,H18
5902,H41.4,Peranal mucosal proctectomy and endoanal anastomosis,H414
6189,H52.1,Cryotherapy to haemorrhoid,H521
6199,H42,Perineal operations for prolapse of rectum,H42
6344,H04.2,Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ,H042
6397,H06.4,Extended right hemicolectomy and ileostomy HFQ,H064
6505,G02.5,Total oesophagectomy and interposition of colon NEC,G025
6506,G03.6,Partial oesophagectomy and interposition of colon NEC,G036
6737,H08.4,Transverse colectomy and ileostomy HFQ,H084
6749,H08.5,Transverse colectomy and exteriorisation of bowel NEC,H085
6759,H10.4,Sigmoid colectomy and ileostomy HFQ,H104
6817,H09.5,Left hemicolectomy and exteriorisation of bowel NEC,H095
6887,H05.3,Total colectomy and ileostomy NEC,H053
6904,H05.2,Total colectomy and ileostomy and creation of rectal fistula HFQ,H052
6981,H04.1,Panproctocolectomy and ileostomy,H041
6982,H04.3,Panproctocolectomy and anastomosis of ileum to anus NEC,H043
7180,H08.3,Transverse colectomy and anastomosis NEC,H083
7197,H09.3,Left hemicolectomy and anastomosis NEC,H093
7215,H09.4,Left hemicolectomy and ileostomy HFQ,H094
7229,H10.3,Sigmoid colectomy and anastomosis NEC,H103
7258,H33.4,Anterior resection of rectum and anastomosis NEC,H334
7319,H15.4,Closure of colostomy,H154
7984,Y91,External beam radiotherapy,Y91
8166,H07.3,Right hemicolectomy and anastomosis NEC,H073
8167,H07.8,Other specified other excision of right hemicolon,H078
8168,H07.9,Unspecified other excision of right hemicolon,H079
8172,H07,Other excision of right hemicolon,H07
8376,H05.1,Total colectomy and anastomosis of ileum to rectum,H051
8843,H12.1,Excision of diverticulum of colon,H121
8876,H15.2,End colostomy,H152
8877,H33.1,Abdominoperineal excision of rectum and end colostomy,H331
8889,H42.5,Excision of mucosal prolapse of rectum NEC,H425
8920,H56.4,Excision of anal fissure,H564
9114,H14.8,Other specified exteriorisation of caecum,H148
9115,H14.9,Unspecified exteriorisation of caecum,H149
9116,H14,Exteriorisation of caecum,H14
9199,H30.1,Radiological reduction of intussusception of colon using barium enema,H301
9235,H15.8,Other specified other exteriorisation of colon,H158
9236,H15.9,Unspecified other exteriorisation of colon,H159
9237,H32.8,Other specified exteriorisation of colon,H328
9238,H32.9,Unspecified exteriorisation of colon,H329
9239,H15,Other exteriorisation of colon,H15
9240,H32,Exteriorisation of colon,H32
9524,U17.5,Computed tomography of colon,U175
9540,H20.5,Fibreoptic endoscopic submucosal resection of lesion of colon,H205
9557,C82.3,External beam radiotherapy to lesion of retina,C823
9573,H26.6,Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope,H266
9586,H66.1,Excision of ileoanal pouch,H661
9634,H29.1,Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus,H291
9720,H15.7,Percutaneous endoscopic sigmoid colostomy,H157
9776,A10.7,Stereotactic radiosurgery on tissue of brain,A107
9794,H57.4,Creation of graciloplasty sphincter,H574
9795,H57.5,Placement of dynamic graciloplasty sphincter,H575
9884,H29.8,Other specified subtotal excision of colon,H298
9885,H29.9,Unspecified subtotal excision of colon,H299
9888,H29,Subtotal excision of colon,H29
9900,H41.5,Peranal resection of rectum using staples,H415
10200,H44.2,Manual reduction of prolapse of rectum,H442
10213,R32.5,Repair of obstetric laceration of perineum and sphincter and mucosa of anus,R325
10247,H55.7,Repair of anal fistula using plug,H557
10370,H33.7,Perineal resection of rectum HFQ,H337
10438,H24.8,Other specified other therapeutic endoscopic operations on lower bowel using fibreoptic sigmoidoscope,H248
10439,H24.9,Unspecified other therapeutic endoscopic operations on lower bowel using fibreoptic sigmoidoscope,H249
10440,H25.8,Other specified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope,H258
10441,H25.9,Unspecified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope,H259
10442,H25,Diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope,H25
10443,H27,Other therapeutic endoscopic operations on sigmoid colon using rigid sigmoidoscope,H27
10737,H07.4,Right hemicolectomy and ileostomy HFQ,H074
10783,H11.2,Colectomy and side to side anastomosis of ileum to colon NEC,H112
11007,H29.4,Subtotal excision of colon and creation of colonic pouch NEC,H294
11021,H29.2,Subtotal excision of colon and rectum and creation of colonic pouch NEC,H292
11183,H50.8,Other specified repair of anus,H508
11184,H50.9,Unspecified repair of anus,H509
11185,H50,Repair of anus,H50
11312,H48.8,Other specified excision of lesion of anus,H488
11313,H48.9,Unspecified excision of lesion of anus,H489
11314,H48,Excision of lesion of anus,H48
11329,H14.4,Appendicocaecostomy,H144
11495,H53.3,Manual reduction of prolapsed haemorrhoid,H533
11558,H34.5,Open destruction of lesion of rectum NEC,H345
11619,M37.2,Repair of vesicocolic fistula,M372
11802,H14.3,Closure of caecostomy,H143
11913,H19.2,Fixation of colon,H192
12041,P25.3,Repair of rectovaginal fistula,P253
12531,G72.5,Anastomosis of ileum to anus and creation of pouch HFQ,G725
13226,H44.8,Other specified manipulation of rectum,H448
13227,H44.9,Unspecified manipulation of rectum,H449
13228,H44,Manipulation of rectum,H44
13239,H36.8,Other specified other abdominal operations for prolapse of rectum,H368
13240,H36.9,Unspecified other abdominal operations for prolapse of rectum,H369
13446,H20.7,Fibreoptic endoscopic mucosal resection of lesion of colon,H207
13922,G72.4,Anastomosis of ileum to rectum,G724
13960,H09.8,Other specified excision of left hemicolon,H098
13961,H09.9,Unspecified excision of left hemicolon,H099
13964,H09,Excision of left hemicolon,H09
14079,H52.3,Injection of sclerosing substance into haemorrhoid,H523
14122,H10.5,Sigmoid colectomy and exteriorisation of bowel NEC,H105
14123,H10.8,Other specified excision of sigmoid colon,H108
14124,H10.9,Unspecified excision of sigmoid colon,H109
14128,H10,Excision of sigmoid colon,H10
14277,H12.2,Excision of lesion of colon NEC,H122
14360,H33.8,Other specified excision of rectum,H338
14361,H33.9,Unspecified excision of rectum,H339
14364,H33,Excision of rectum,H33
14532,H33.6,Anterior resection of rectum and exteriorisation of bowel,H336
14634,H16.3,Colotomy,H163
14635,H16.8,Other specified incision of colon,H168
14636,H16.9,Unspecified incision of colon,H169
14637,H16,Incision of colon,H16
14732,H15.1,Loop colostomy,H151
