,concept_code_y,concept_name_y,icd
8763,34.24,Other pleural biopsy,34.24
8911,68.4,Total abdominal hysterectomy,68.4
8912,68.49,Other and unspecified total abdominal hysterectomy,68.49
9017,65.22,Wedge resection of ovary,65.22
9064,68.14,Open biopsy of uterine ligaments,68.14
9346,63.92,Epididymotomy,63.92
9524,66.7,Repair of fallopian tube,66.7
9525,66.79,Other repair of fallopian tube,66.79
9630,35.51,"Repair of atrial septal defect with prosthesis, open technique",35.51
9739,88.82,Ocular thermography,88.82
9990,95.16,P32 and other tracer studies of eye,95.16
10004,62.11,Closed [percutaneous] [needle] biopsy of testis,62.11
10071,78.35,"Limb lengthening procedures, femur",78.35
10101,68.16,Closed biopsy of uterus,68.16
10131,50.6,Repair of liver,50.6
10132,50.69,Other repair of liver,50.69
10245,80.15,"Other arthrotomy, hip",80.15
10246,80.45,"Division of joint capsule, ligament, or cartilage, hip",80.45
10330,78.55,"Internal fixation of bone without fracture reduction, femur",78.55
10958,80.48,"Division of joint capsule, ligament, or cartilage, foot and toe",80.48
12076,21.4,Resection of nose,21.4
12227,04.04,Other incision of cranial and peripheral nerves,04.04
12294,31.75,Reconstruction of trachea and construction of artificial larynx,31.75
12325,32.1,Other excision of bronchus,32.1
12809,32.9,Other excision of lung,32.9
13692,27.4,Excision of other parts of mouth,27.4
13693,27.49,Other excision of mouth,27.49
13768,26.49,Other repair and plastic operations on salivary gland or duct,26.49
14157,28.6,Adenoidectomy without tonsillectomy,28.6
14477,62.3,Unilateral orchiectomy,62.3
15163,66.52,Removal of remaining fallopian tube,66.52
15164,66.6,Other salpingectomy,66.6
15503,03.5,Plastic operations on spinal cord structures,03.5
15504,03.59,Other repair and plastic operations on spinal cord structures,03.59
15937,18.71,Construction of auricle of ear,18.71
16096,89.69,Monitoring of coronary blood flow,89.69
16140,70.24,Vaginal biopsy,70.24
16208,77.92,"Total ostectomy, humerus",77.92
16544,86.65,Heterograft to skin,86.65
16607,35.62,Repair of ventricular septal defect with tissue graft,35.62
16621,20.23,Incision of middle ear,20.23
16741,77.86,"Other partial ostectomy, patella",77.86
16908,58.21,Perineal urethroscopy,58.21
17015,77.56,Repair of hammer toe,77.56
17030,08.42,Repair of entropion or ectropion by suture technique,08.42
17126,20.32,Biopsy of middle and inner ear,20.32
17145,61.11,Biopsy of scrotum or tunica vaginalis,61.11
17146,63.01,"Biopsy of spermatic cord, epididymis, or vas deferens",63.01
17206,12.83,"Revision of operative wound of anterior segment, not elsewhere classified",12.83
17981,35.04,"Closed heart valvotomy, tricuspid valve",35.04
18022,57.17,Percutaneous cystostomy,57.17
18031,57.18,Other suprapubic cystostomy,57.18
18032,57.2,Vesicostomy,57.2
18033,57.21,Vesicostomy,57.21
18034,57.22,Revision or closure of vesicostomy,57.22
18477,21.88,Other septoplasty,21.88
18711,80.06,"Arthrotomy for removal of prosthesis without replacement, knee",80.06
18766,13.5,Other extracapsular extraction of lens,13.5
18767,13.59,Other extracapsular extraction of lens,13.59
18800,31.91,Division of laryngeal nerve,31.91
18844,77.4,Biopsy of bone,77.4
18845,77.40,"Biopsy of bone, unspecified site",77.40
18846,77.41,"Biopsy of bone, scapula, clavicle, and thorax [ribs and sternum]",77.41
18847,77.43,"Biopsy of bone, radius and ulna",77.43
18848,77.44,"Biopsy of bone, carpals and metacarpals",77.44
18849,77.47,"Biopsy of bone, tibia and fibula",77.47
18850,77.48,"Biopsy of bone, tarsals and metatarsals",77.48
18851,77.49,"Biopsy of bone, other bones",77.49
18933,09.72,Other repair of punctum,09.72
19078,36.03,Open chest coronary artery angioplasty,36.03
19100,01.52,Hemispherectomy,01.52
19136,16.65,Secondary graft to exenteration cavity,16.65
19251,96.25,Therapeutic distention of bladder,96.25
19362,08.62,Reconstruction of eyelid with mucous membrane flap or graft,08.62
19542,86.92,Electrolysis and other epilation of skin,86.92
19658,65.7,Repair of ovary,65.7
19659,65.71,Other simple suture of ovary,65.71
19660,65.72,Other reimplantation of ovary,65.72
19661,65.73,Other salpingo-oophoroplasty,65.73
19662,65.74,Laparoscopic simple suture of ovary,65.74
19663,65.75,Laparoscopic reimplantation of ovary,65.75
19664,65.79,Other repair of ovary,65.79
19717,78.42,"Other repair or plastic operations on bone, humerus",78.42
19934,57.86,Repair of bladder exstrophy,57.86
19950,50.14,Laparoscopic liver biopsy,50.14
19987,55.7,Nephropexy,55.7
20088,44.01,Truncal vagotomy,44.01
20128,36.31,Open chest transmyocardial revascularization,36.31
20129,36.32,Other transmyocardial revascularization,36.32
20130,36.33,Endoscopic transmyocardial revascularization,36.33
20131,36.34,Percutaneous transmyocardial revascularization,36.34
20214,61.92,Excision of lesion of tunica vaginalis other than hydrocele,61.92
20287,49.91,Incision of anal septum,49.91
20385,87.01,Pneumoencephalogram,87.01
20431,10.32,Destruction of lesion of conjunctiva,10.32
20432,10.33,Other destructive procedures on conjunctiva,10.33
20618,29.12,Pharyngeal biopsy,29.12
20650,18.0,Incision of external ear,18.0
20651,18.09,Other incision of external ear,18.09
21050,89.11,Tonometry,89.11
21200,89.50,Ambulatory cardiac monitoring,89.50
21222,81.01,Atlas-axis spinal fusion,81.01
21223,81.31,Refusion of atlas-axis spine,81.31
21372,78.5,Internal fixation of bone without fracture reduction,78.5
21373,78.50,"Internal fixation of bone without fracture reduction, unspecified site",78.50
21374,78.51,"Internal fixation of bone without fracture reduction, scapula, clavicle, and thorax [ribs and sternum]",78.51
21375,78.53,"Internal fixation of bone without fracture reduction, radius and ulna",78.53
21376,78.54,"Internal fixation of bone without fracture reduction, carpals and metacarpals",78.54
21377,78.57,"Internal fixation of bone without fracture reduction, tibia and fibula",78.57
21378,78.58,"Internal fixation of bone without fracture reduction, tarsals and metatarsals",78.58
21379,78.59,"Internal fixation of bone without fracture reduction, other bones",78.59
22850,87.14,Contrast radiogram of orbit,87.14
24779,04.12,Open biopsy of cranial or peripheral nerve or ganglion,04.12
26388,50.4,Total hepatectomy,50.4
26427,16.4,Enucleation of eyeball,16.4
26428,16.41,Enucleation of eyeball with synchronous implant into Tenon's capsule with attachment of muscles,16.41
26429,16.42,Enucleation of eyeball with other synchronous implant,16.42
26430,16.49,Other enucleation of eyeball,16.49
26462,16.52,Exenteration of orbit with therapeutic removal of orbital bone,16.52
26857,08.4,Repair of entropion or ectropion,08.4
26858,08.41,Repair of entropion or ectropion by thermocauterization,08.41
26859,08.43,Repair of entropion or ectropion with wedge resection,08.43
26860,08.44,Repair of entropion or ectropion with lid reconstruction,08.44
26861,08.49,Other repair of entropion or ectropion,08.49
26918,08.31,Repair of blepharoptosis by frontalis muscle technique with suture,08.31
26919,08.32,Repair of blepharoptosis by frontalis muscle technique with fascial sling,08.32
26942,08.0,Incision of eyelid,08.0
26943,08.09,Other incision of eyelid,08.09
27737,13.1,Intracapsular extraction of lens,13.1
27738,13.19,Other intracapsular extraction of lens,13.19
27862,14.71,"Removal of vitreous, anterior approach",14.71
28071,20.41,Simple mastoidectomy,20.41
28210,19.6,Revision of tympanoplasty,19.6
28364,21.83,Total nasal reconstruction,21.83
28394,21.85,Augmentation rhinoplasty,21.85
28512,21.5,Submucous resection of nasal septum,21.5
28585,21.04,Control of epistaxis by ligation of ethmoidal arteries,21.04
29439,32.4,Lobectomy of lung,32.4
29440,32.49,Other lobectomy of lung,32.49
29484,32.3,Segmental resection of lung,32.3
29485,32.30,Thoracoscopic segmental resection of lung,32.30
29486,32.39,Other and unspecified segmental resection of lung,32.39
29840,23.0,Forceps extraction of tooth,23.0
29841,23.09,Extraction of other tooth,23.09
29874,23.4,Other dental restoration,23.4
29875,23.49,Other dental restoration,23.49
29922,24.6,Exposure of tooth,24.6
29967,24.4,Excision of dental lesion of jaw,24.4
30009,24.31,Excision of lesion or tissue of gum,24.31
30034,24.2,Gingivoplasty,24.2
30185,27.3,Excision of lesion or tissue of bony palate,27.3
30238,27.63,Revision of cleft palate repair,27.63
30352,28.2,Tonsillectomy without adenoidectomy,28.2
30816,49.03,Excision of perianal skin tags,49.03
31006,96.23,Dilation of anal sphincter,96.23
31067,50.51,Auxiliary liver transplant,50.51
31117,50.21,Marsupialization of lesion of liver,50.21
31184,14.41,Scleral buckling with implant,14.41
31675,35.00,"Closed heart valvotomy, unspecified valve",35.00
32335,88.55,Coronary arteriography using a single catheter,88.55
32743,55.61,Renal autotransplantation,55.61
32789,55.5,Complete nephrectomy,55.5
32934,55.11,Pyelotomy,55.11
32985,87.75,Percutaneous pyelogram,87.75
33118,56.8,Repair of ureter,56.8
33119,56.84,Closure of other fistula of ureter,56.84
33120,56.89,Other repair of ureter,56.89
33469,57.34,Open biopsy of bladder,57.34
33655,60.12,Open biopsy of prostate,60.12
33687,60.21,Transurethral (ultrasound) guided laser induced prostatectomy (TULIP),60.21
33727,60.95,Transurethral balloon dilation of the prostatic urethra,60.95
34021,63.2,Excision of cyst of epididymis,63.2
34036,63.71,Ligation of vas deferens,63.71
34155,64.43,Construction of penis,64.43
34226,99.95,Stretching of foreskin,99.95
34276,64.11,Biopsy of penis,64.11
34299,64.42,Release of chordee,64.42
34424,71.61,Unilateral vulvectomy,71.61
34594,70.76,Hymenorrhaphy,70.76
34717,70.6,Vaginal construction and reconstruction,70.6
34718,70.62,Vaginal reconstruction,70.62
34719,70.64,Vaginal reconstruction with graft or prosthesis,70.64
34720,70.94,Insertion of biological graft,70.94
34721,70.95,Insertion of synthetic graft or prosthesis,70.95
34927,68.3,Subtotal abdominal hysterectomy,68.3
34928,68.39,Other and unspecified subtotal abdominal hysterectomy,68.39
34959,69.5,Aspiration curettage of uterus,69.5
34960,69.52,Aspiration curettage following delivery or abortion,69.52
34961,69.59,Other aspiration curettage of uterus,69.59
34962,69.6,Menstrual extraction or regulation,69.6
35070,62.0,Incision of testis,62.0
35496,94.24,Chemical shock therapy,94.24
35554,25.01,Closed [needle] biopsy of tongue,25.01
35659,75.93,Surgical correction of inverted uterus,75.93
36202,87.9,X-ray of male genital organs,87.9
36203,87.91,Contrast seminal vesiculogram,87.91
36204,87.92,Other x-ray of prostate and seminal vesicles,87.92
36205,87.93,Contrast epididymogram,87.93
36206,87.95,Other x-ray of epididymis and vas deferens,87.95
36207,87.99,Other x-ray of male genital organs,87.99
36233,18.5,Surgical correction of prominent ear,18.5
36527,34.51,Decortication of lung,34.51
36528,34.52,Thoracoscopic decortication of lung,34.52
36788,57.51,Excision of urachus,57.51
38643,84.82,Insertion or replacement of pedicle-based dynamic stabilization device(s),84.82
38644,84.83,Revision of pedicle-based dynamic stabilization device(s),84.83
39485,79.02,"Closed reduction of fracture without internal fixation, radius and ulna",79.02
39610,93.45,Thomas' splint traction,93.45
39930,76.93,Closed reduction of temporomandibular dislocation,76.93
40698,09.7,Repair of canaliculus and punctum,09.7
40741,50.5,Liver transplant,50.5
40742,50.59,Other transplant of liver,50.59
41296,20.21,Incision of mastoid,20.21
41566,96.47,Irrigation of cystostomy,96.47
41621,21.1,Incision of nose,21.1
41720,72.0,Low forceps operation,72.0
41767,36.91,Repair of aneurysm of coronary vessel,36.91
41858,05.21,Sphenopalatine ganglionectomy,05.21
42263,56.72,Revision of ureterointestinal anastomosis,56.72
42358,81.42,Five-in-one repair of knee,81.42
42359,81.47,Other repair of knee,81.47
42464,33.92,Ligation of bronchus,33.92
42557,13.64,Discission of secondary membrane [after cataract],13.64
42664,49.52,Posterior anal sphincterotomy,49.52
42672,12.43,"Destruction of lesion of ciliary body, nonexcisional",12.43
42682,27.71,Incision of uvula,27.71
42710,72.51,Partial breech extraction with forceps to aftercoming head,72.51
42720,79.67,"Debridement of open fracture site, tarsals and metatarsals",79.67
42905,08.71,"Reconstruction of eyelid involving lid margin, partial-thickness",08.71
42913,08.11,Biopsy of eyelid,08.11
42990,88.83,Bone thermography,88.83
43035,37.25,Biopsy of heart,37.25
43119,95.13,Ultrasound study of eye,95.13
43181,09.11,Biopsy of lacrimal gland,09.11
43237,03.72,Spinal subarachnoid-ureteral shunt,03.72
43248,86.66,Homograft to skin,86.66
43362,79.77,Closed reduction of dislocation of ankle,79.77
43442,76.7,Reduction of facial fracture,76.7
43443,76.70,"Reduction of facial fracture, not otherwise specified",76.70
43444,76.71,Closed reduction of malar and zygomatic fracture,76.71
43445,76.72,Open reduction of malar and zygomatic fracture,76.72
43446,76.78,Other closed reduction of facial fracture,76.78
43447,76.79,Other open reduction of facial fracture,76.79
43516,95.11,Fundus photography,95.11
43798,07.52,Incision of pineal gland,07.52
43877,09.12,Biopsy of lacrimal sac,09.12
44209,03.2,Chordotomy,03.2
44210,03.29,Other chordotomy,03.29
44244,15.21,Lengthening procedure on one extraocular muscle,15.21
44390,15.22,Shortening procedure on one extraocular muscle,15.22
44453,79.87,Open reduction of dislocation of ankle,79.87
44761,86.64,Hair transplant,86.64
44840,84.12,Amputation through foot,84.12
45010,96.44,Vaginal douche,96.44
45069,16.64,Other revision of enucleation socket,16.64
45112,40.24,Excision of inguinal lymph node,40.24
45172,01.15,Biopsy of skull,01.15
45267,35.61,Repair of atrial septal defect with tissue graft,35.61
45390,57.92,Dilation of bladder neck,57.92
45420,28.4,Excision of tonsil tag,28.4
45433,58.23,Biopsy of urethra,58.23
45458,95.41,Audiometry,95.41
45516,34.82,Suture of laceration of diaphragm,34.82
45582,64.45,Replantation of penis,64.45
45633,19.0,Stapes mobilization,19.0
45671,63.82,Reconstruction of surgically divided vas deferens,63.82
45688,69.23,Vaginal repair of chronic inversion of uterus,69.23
45708,04.06,Other cranial or peripheral ganglionectomy,04.06
45752,10.0,Removal of embedded foreign body from conjunctiva by incision,10.0
45850,08.7,Other reconstruction of eyelid,08.7
45851,08.70,"Reconstruction of eyelid, not otherwise specified",08.70
45852,08.72,"Other reconstruction of eyelid, partial-thickness",08.72
45853,08.74,"Other reconstruction of eyelid, full-thickness",08.74
46252,63.7,Vasectomy and ligation of vas deferens,63.7
46253,63.73,Vasectomy,63.73
46729,31.64,Repair of laryngeal fracture,31.64
46909,49.72,Anal cerclage,49.72
46994,77.62,"Local excision of lesion or tissue of bone, humerus",77.62
47076,87.12,Other dental x-ray,87.12
47124,08.5,Other adjustment of lid position,08.5
47125,08.59,Other adjustment of lid position,08.59
47204,86.26,Ligation of dermal appendage,86.26
47988,35.70,Other and unspecified repair of unspecified septal defect of heart,35.70
48359,56.83,Closure of ureterostomy,56.83
48582,16.66,Other revision of exenteration cavity,16.66
48627,01.13,Closed [percutaneous] [needle] biopsy of brain,01.13
49046,00.62,Percutaneous angioplasty of intracranial vessel(s),00.62
49645,03.7,Shunt of spinal theca,03.7
49646,03.79,Other shunt of spinal theca,03.79
50495,77.02,"Sequestrectomy, humerus",77.02
50838,08.20,"Removal of lesion of eyelid, not otherwise specified",08.20
51037,09.23,Total dacryoadenectomy,09.23
51582,12.39,Other iridoplasty,12.39
52046,18.21,Excision of preauricular sinus,18.21
52353,21.87,Other rhinoplasty,21.87
52780,29.32,Pharyngeal diverticulectomy,29.32
53187,96.55,Tracheostomy toilette,96.55
53483,33.28,Open biopsy of lung,33.28
53709,33.51,Unilateral lung transplantation,33.51
53825,96.56,Other lavage of bronchus and trachea,96.56
55802,35.34,Infundibulectomy,35.34
56572,38.31,"Resection of vessel with anastomosis, intracranial vessels",38.31
56791,68.11,Digital examination of uterus,68.11
56792,68.12,Hysteroscopy,68.12
56833,83.12,Adductor tenotomy of hip,83.12
57088,77.04,"Sequestrectomy, carpals and metacarpals",77.04
57129,27.54,Repair of cleft lip,27.54
57994,25.4,Radical glossectomy,25.4
58008,27.62,Correction of cleft palate,27.62
58503,48.92,Anorectal myectomy,48.92
58514,49.79,Other repair of anal sphincter,49.79
58732,88.98,Bone mineral density studies,88.98
59712,27.92,"Incision of mouth, unspecified structure",27.92
59759,07.62,"Partial excision of pituitary gland, transsphenoidal approach",07.62
60095,68.9,Other and unspecified hysterectomy,68.9
60192,68.31,Laparoscopic supracervical hysterectomy [LSH],68.31
60669,69.94,Manual replacement of inverted uterus,69.94
60691,70.71,Suture of laceration of vagina,70.71
60920,53.2,Unilateral repair of femoral hernia,53.2
60921,53.21,Unilateral repair of femoral hernia with graft or prosthesis,53.21
60922,53.29,Other unilateral femoral herniorrhaphy,53.29
61181,94.27,Other electroshock therapy,94.27
61289,08.83,"Other repair of laceration of eyelid, partial-thickness",08.83
61595,93.55,Dental wiring,93.55
62245,25.92,Lingual frenectomy,25.92
62857,81.56,Total ankle replacement,81.56
63189,84.6,Replacement of spinal disc,84.6
63190,84.61,"Insertion of partial spinal disc prosthesis, cervical",84.61
63191,84.64,"Insertion of partial spinal disc prosthesis, lumbosacral",84.64
63192,84.66,"Revision or replacement of artificial spinal disc prosthesis, cervical",84.66
63193,84.67,"Revision or replacement of artificial spinal disc prosthesis, thoracic",84.67
63194,84.68,"Revision or replacement of artificial spinal disc prosthesis, lumbosacral",84.68
63195,84.69,"Revision or replacement of artificial spinal disc prosthesis, not otherwise specified",84.69
63857,34.5,Pleurectomy,34.5
63859,34.59,Other excision of pleura,34.59
63980,08.85,"Other repair of laceration of eyelid, full-thickness",08.85
64016,84.26,Foot reattachment,84.26
65461,77.95,"Total ostectomy, femur",77.95
67078,97.25,Replacement of other vaginal pessary,97.25
67269,35.96,Percutaneous balloon valvuloplasty,35.96
67299,09.52,Incision of lacrimal canaliculi,09.52
67394,49.46,Excision of hemorrhoids,49.46
67451,76.42,Other total mandibulectomy,76.42
67495,49.93,Other incision of anus,49.93
67529,31.61,Suture of laceration of larynx,31.61
67707,76.75,Closed reduction of mandibular fracture,76.75
67736,64.5,"Operations for sex transformation, not elsewhere classified",64.5
67854,21.71,Closed reduction of nasal fracture,21.71
67979,20.62,Revision of fenestration of inner ear,20.62
68134,08.02,Severing of blepharorrhaphy,08.02
68145,35.28,Open and other replacement of tricuspid valve,35.28
69646,00.94,Intra-operative neurophysiologic monitoring,00.94
69846,77.42,"Biopsy of bone, humerus",77.42
70655,12.22,Biopsy of iris,12.22
70686,32.50,Thoracoscopic pneumonectomy,32.50
70701,24.5,Alveoloplasty,24.5
70755,01.24,Other craniotomy,01.24
70847,55.91,Decapsulation of kidney,55.91
70930,57.88,Other anastomosis of bladder,57.88
71038,77.06,"Sequestrectomy, patella",77.06
71062,21.21,Rhinoscopy,21.21
71082,79.41,"Closed reduction of separated epiphysis, humerus",79.41
71116,77.85,"Other partial ostectomy, femur",77.85
71145,04.02,Division of trigeminal nerve,04.02
71458,78.11,"Application of external fixator device, scapula, clavicle, and thorax [ribs and sternum]",78.11
71459,78.13,"Application of external fixator device, radius and ulna",78.13
71460,78.14,"Application of external fixator device, carpals and metacarpals",78.14
71461,78.17,"Application of external fixator device, tibia and fibula",78.17
71462,78.18,"Application of external fixator device, tarsals and metatarsals",78.18
71787,11.21,Scraping of cornea for smear or culture,11.21
72312,70.75,Repair of other fistula of vagina,70.75
72503,23.01,Extraction of deciduous tooth,23.01
72522,78.52,"Internal fixation of bone without fracture reduction, humerus",78.52
72780,35.22,Open and other replacement of aortic valve,35.22
72805,35.06,Transapical replacement of aortic valve,35.06
72841,60.5,Radical prostatectomy,60.5
72950,87.81,X-ray of gravid uterus,87.81
73285,68.5,Vaginal hysterectomy,68.5
73286,68.59,Other and unspecified vaginal hysterectomy,68.59
73351,68.23,Endometrial ablation,68.23
74112,18.6,Reconstruction of external auditory canal,18.6
74879,67.51,Transabdominal cerclage of cervix,67.51
75519,84.16,Disarticulation of knee,84.16
75733,76.68,Augmentation genioplasty,76.68
75780,09.42,Probing of lacrimal canaliculi,09.42
75878,75.94,Immediate postpartum manual replacement of inverted uterus,75.94
75899,83.86,Quadricepsplasty,83.86
75972,14.49,Other scleral buckling,14.49
76026,95.46,Other auditory and vestibular function tests,95.46
76153,87.15,Contrast radiogram of sinus,87.15
76345,89.2,Anatomic and physiologic measurements and manual examinations -- genitourinary system,89.2
76346,89.29,Other nonoperative genitourinary system measurements,89.29
76426,77.45,"Biopsy of bone, femur",77.45
77253,27.42,Wide excision of lesion of lip,27.42
77326,77.46,"Biopsy of bone, patella",77.46
77367,01.0,Cranial puncture,01.0
77368,01.02,Ventriculopuncture through previously implanted catheter,01.02
77369,01.09,Other cranial puncture,01.09
77483,04.7,Other cranial or peripheral neuroplasty,04.7
77484,04.79,Other neuroplasty,04.79
77799,81.22,Arthrodesis of knee,81.22
78003,55.23,Closed [percutaneous] [needle] biopsy of kidney,55.23
78859,21.2,Diagnostic procedures on nose,21.2
78860,21.29,Other diagnostic procedures on nose,21.29
78937,77.5,Excision and repair of bunion and other toe deformities,77.5
78938,77.52,Bunionectomy with soft tissue correction and arthrodesis,77.52
78939,77.59,Other bunionectomy,77.59
79183,71.11,Biopsy of vulva,71.11
79225,69.2,Repair of uterine supporting structures,69.2
79226,69.22,Other uterine suspension,69.22
79227,69.29,Other repair of uterus and supporting structures,69.29
79751,55.22,Pyeloscopy,55.22
79828,27.6,Palatoplasty,27.6
79829,27.64,Insertion of palatal implant,27.64
79830,27.69,Other plastic repair of palate,27.69
79974,31.62,Closure of fistula of larynx,31.62
80445,03.31,Spinal tap,03.31
80688,89.19,Video and radio-telemetered electroencephalographic monitoring,89.19
81025,79.6,Debridement of open fracture site,79.6
81026,79.60,"Debridement of open fracture, unspecified site",79.60
81027,79.62,"Debridement of open fracture site, radius and ulna",79.62
81028,79.66,"Debridement of open fracture site, tibia and fibula",79.66
81030,79.69,"Debridement of open fracture site, other specified bone",79.69
81073,77.03,"Sequestrectomy, radius and ulna",77.03
81142,05.22,Cervical sympathectomy,05.22
81507,99.62,Other electric countershock of heart,99.62
82145,82.02,Myotomy of hand,82.02
82706,20.01,Myringotomy with insertion of tube,20.01
82828,07.54,Total excision of pineal gland,07.54
82957,03.1,Division of intraspinal nerve root,03.1
83022,03.02,Reopening of laminectomy site,03.02
83229,33.91,Bronchial dilation,33.91
83669,32.0,Local excision or destruction of lesion or tissue of bronchus,32.0
83671,32.2,Local excision or destruction of lesion or tissue of lung,32.2
83680,32,Excision of lung and bronchus,32
83715,30.4,Radical laryngectomy,30.4
83843,33.26,Closed [percutaneous] [needle] biopsy of lung,33.26
84063,50.11,Closed (percutaneous) [needle] biopsy of liver,50.11
84265,33.21,Bronchoscopy through artificial stoma,33.21
84281,31.41,Tracheoscopy through artificial stoma,31.41
84758,57.87,Reconstruction of urinary bladder,57.87
84940,58.46,Other reconstruction of urethra,58.46
84975,58.42,Closure of urethrostomy,58.42
85257,71.5,Radical vulvectomy,71.5
85298,55.86,Anastomosis of kidney,55.86
85421,78.3,Limb lengthening procedures,78.3
85422,78.30,"Limb lengthening procedures, unspecified site",78.30
85423,78.33,"Limb lengthening procedures, radius and ulna",78.33
85424,78.34,"Limb lengthening procedures, carpals and metacarpals",78.34
85425,78.37,"Limb lengthening procedures, tibia and fibula",78.37
85426,78.38,"Limb lengthening procedures, tarsals and metatarsals",78.38
85427,78.39,"Limb lengthening procedures, other bones",78.39
85513,79.4,Closed reduction of separated epiphysis,79.4
85514,79.40,"Closed reduction of separated epiphysis, unspecified site",79.40
85515,79.46,"Closed reduction of separated epiphysis, tibia and fibula",79.46
85516,79.49,"Closed reduction of separated epiphysis, other specified bone",79.49
85544,79.5,Open reduction of separated epiphysis,79.5
85545,79.50,"Open reduction of separated epiphysis, unspecified site",79.50
85546,79.56,"Open reduction of separated epiphysis, tibia and fibula",79.56
85547,79.59,"Open reduction of separated epiphysis, other specified bone",79.59
85622,86.24,Chemosurgery of skin,86.24
85637,22.3,External maxillary antrotomy,22.3
85638,22.39,Other external maxillary antrotomy,22.39
85876,77.2,Wedge osteotomy,77.2
85877,77.20,"Wedge osteotomy, unspecified site",77.20
85878,77.21,"Wedge osteotomy, scapula, clavicle, and thorax [ribs and sternum]",77.21
85879,77.23,"Wedge osteotomy, radius and ulna",77.23
85880,77.24,"Wedge osteotomy, carpals and metacarpals",77.24
85881,77.27,"Wedge osteotomy, tibia and fibula",77.27
85882,77.28,"Wedge osteotomy, tarsals and metatarsals",77.28
85883,77.29,"Wedge osteotomy, other bones",77.29
85936,49.44,Destruction of hemorrhoids by cryotherapy,49.44
85948,01.21,Incision and drainage of cranial sinus,01.21
86009,11.5,Repair of cornea,11.5
86010,11.59,Other repair of cornea,11.59
86032,79.78,Closed reduction of dislocation of foot and toe,79.78
86146,89.52,Electrocardiogram,89.52
86520,31.73,Closure of other fistula of trachea,31.73
86536,11.7,Other reconstructive and refractive surgery on cornea,11.7
86537,11.79,Other reconstructive and refractive surgery on cornea,11.79
86599,87.8,X-ray of female genital organs,87.8
86600,87.83,Opaque dye contrast hysterosalpingogram,87.83
86601,87.85,Other x-ray of fallopian tubes and uterus,87.85
86602,87.89,Other x-ray of female genital organs,87.89
86777,16.63,Revision of enucleation socket with graft,16.63
86803,88.91,Magnetic resonance imaging of brain and brain stem,88.91
86844,67.62,Repair of fistula of cervix,67.62
86885,08.23,"Excision of major lesion of eyelid, partial-thickness",08.23
86940,16.31,Removal of ocular contents with synchronous implant into scleral shell,16.31
86956,79.24,"Open reduction of fracture without internal fixation, phalanges of hand",79.24
