,concept_code_y,concept_name_y,icd
8957,69.02,Dilation and curettage following delivery or abortion,69.02
8958,69.09,Other dilation and curettage,69.09
9194,74.3,Removal of extratubal ectopic pregnancy,74.3
9195,74.4,Cesarean section of other specified type,74.4
9196,74.9,Cesarean section of unspecified type,74.9
9197,74.99,Other cesarean section of unspecified type,74.99
9222,74,Cesarean section and removal of fetus,74
10578,27.23,Biopsy of lip,27.23
10640,34.20,Thoracoscopic pleural biopsy,34.20
10657,34.24,Other pleural biopsy,34.24
10707,65.4,Unilateral salpingo-oophorectomy,65.4
10708,65.49,Other unilateral salpingo-oophorectomy,65.49
10709,65.62,Other removal of remaining ovary and tube,65.62
10889,68.4,Total abdominal hysterectomy,68.4
10890,68.49,Other and unspecified total abdominal hysterectomy,68.49
11017,65.22,Wedge resection of ovary,65.22
11138,42.25,Open biopsy of esophagus,42.25
11150,41.33,Open biopsy of spleen,41.33
11312,56.71,Urinary diversion to intestine,56.71
11525,66.7,Repair of fallopian tube,66.7
11526,66.79,Other repair of fallopian tube,66.79
11623,35.51,"Repair of atrial septal defect with prosthesis, open technique",35.51
11685,88.82,Ocular thermography,88.82
11695,95.16,P32 and other tracer studies of eye,95.16
11772,68.16,Closed biopsy of uterus,68.16
11910,50.6,Repair of liver,50.6
11911,50.69,Other repair of liver,50.69
12041,21.4,Resection of nose,21.4
12254,31.75,Reconstruction of trachea and construction of artificial larynx,31.75
12285,41.93,Excision of accessory spleen,41.93
12297,32.1,Other excision of bronchus,32.1
12781,32.9,Other excision of lung,32.9
13397,27.4,Excision of other parts of mouth,27.4
13398,27.49,Other excision of mouth,27.49
13473,26.49,Other repair and plastic operations on salivary gland or duct,26.49
14288,28.6,Adenoidectomy without tonsillectomy,28.6
14811,66.52,Removal of remaining fallopian tube,66.52
14812,66.6,Other salpingectomy,66.6
15131,03.5,Plastic operations on spinal cord structures,03.5
15132,03.59,Other repair and plastic operations on spinal cord structures,03.59
15509,18.71,Construction of auricle of ear,18.71
15700,89.69,Monitoring of coronary blood flow,89.69
16173,35.62,Repair of ventricular septal defect with tissue graft,35.62
16187,20.23,Incision of middle ear,20.23
16374,08.42,Repair of entropion or ectropion by suture technique,08.42
16492,20.32,Biopsy of middle and inner ear,20.32
16522,51.35,Other gallbladder anastomosis,51.35
16621,52.84,Autotransplantation of cells of Islets of Langerhans,52.84
16622,52.86,"Transplantation of cells of Islets of Langerhans, not otherwise specified",52.86
16648,12.83,"Revision of operative wound of anterior segment, not elsewhere classified",12.83
17066,35.04,"Closed heart valvotomy, tricuspid valve",35.04
17080,57.17,Percutaneous cystostomy,57.17
17089,57.18,Other suprapubic cystostomy,57.18
17090,57.2,Vesicostomy,57.2
17091,57.21,Vesicostomy,57.21
17092,57.22,Revision or closure of vesicostomy,57.22
17174,48.23,Rigid proctosigmoidoscopy,48.23
17611,21.88,Other septoplasty,21.88
17833,13.5,Other extracapsular extraction of lens,13.5
17834,13.59,Other extracapsular extraction of lens,13.59
17864,44.11,Transabdominal gastroscopy,44.11
17901,47.92,Closure of appendiceal fistula,47.92
17916,09.72,Other repair of punctum,09.72
17933,17.36,Laparoscopic sigmoidectomy,17.36
18008,42.42,Total esophagectomy,42.42
18089,36.03,Open chest coronary artery angioplasty,36.03
18111,01.52,Hemispherectomy,01.52
18133,16.65,Secondary graft to exenteration cavity,16.65
18211,36.13,(Aorto)coronary bypass of three coronary arteries,36.13
18233,96.25,Therapeutic distention of bladder,96.25
18399,08.62,Reconstruction of eyelid with mucous membrane flap or graft,08.62
18738,65.7,Repair of ovary,65.7
18739,65.71,Other simple suture of ovary,65.71
18740,65.72,Other reimplantation of ovary,65.72
18741,65.73,Other salpingo-oophoroplasty,65.73
18742,65.74,Laparoscopic simple suture of ovary,65.74
18743,65.75,Laparoscopic reimplantation of ovary,65.75
18744,65.79,Other repair of ovary,65.79
18903,51.36,Choledochoenterostomy,51.36
19128,57.86,Repair of bladder exstrophy,57.86
19144,50.14,Laparoscopic liver biopsy,50.14
19160,52.95,Other repair of pancreas,52.95
19180,55.7,Nephropexy,55.7
19281,36.31,Open chest transmyocardial revascularization,36.31
19282,36.32,Other transmyocardial revascularization,36.32
19283,36.33,Endoscopic transmyocardial revascularization,36.33
19284,36.34,Percutaneous transmyocardial revascularization,36.34
19403,72.31,High forceps operation with episiotomy,72.31
19471,87.01,Pneumoencephalogram,87.01
19565,10.32,Destruction of lesion of conjunctiva,10.32
19566,10.33,Other destructive procedures on conjunctiva,10.33
19648,42.22,Esophagoscopy through artificial stoma,42.22
19697,96.07,Insertion of other (naso-)gastric tube,96.07
19698,96.08,Insertion of (naso-)intestinal tube,96.08
19709,44.63,Closure of other gastric fistula,44.63
19758,29.12,Pharyngeal biopsy,29.12
19790,18.0,Incision of external ear,18.0
19791,18.09,Other incision of external ear,18.09
20306,89.11,Tonometry,89.11
20355,95.45,Rotation tests,95.45
20436,89.50,Ambulatory cardiac monitoring,89.50
21236,14.32,Repair of retinal tear by cryotherapy,14.32
21569,87.14,Contrast radiogram of orbit,87.14
21689,87.61,Barium swallow,87.61
21816,87.77,Other cystogram,87.77
21912,87.83,Opaque dye contrast hysterosalpingogram,87.83
23110,48.82,Excision of perirectal tissue,48.82
24186,50.4,Total hepatectomy,50.4
24246,16.4,Enucleation of eyeball,16.4
24247,16.41,Enucleation of eyeball with synchronous implant into Tenon's capsule with attachment of muscles,16.41
24248,16.42,Enucleation of eyeball with other synchronous implant,16.42
24249,16.49,Other enucleation of eyeball,16.49
24281,16.52,Exenteration of orbit with therapeutic removal of orbital bone,16.52
24733,08.61,Reconstruction of eyelid with skin flap or graft,08.61
24794,08.4,Repair of entropion or ectropion,08.4
24795,08.41,Repair of entropion or ectropion by thermocauterization,08.41
24796,08.43,Repair of entropion or ectropion with wedge resection,08.43
24797,08.44,Repair of entropion or ectropion with lid reconstruction,08.44
24798,08.49,Other repair of entropion or ectropion,08.49
24868,08.31,Repair of blepharoptosis by frontalis muscle technique with suture,08.31
24869,08.32,Repair of blepharoptosis by frontalis muscle technique with fascial sling,08.32
24892,08.0,Incision of eyelid,08.0
24893,08.09,Other incision of eyelid,08.09
25789,13.1,Intracapsular extraction of lens,13.1
25790,13.19,Other intracapsular extraction of lens,13.19
25922,14.71,"Removal of vitreous, anterior approach",14.71
26205,20.41,Simple mastoidectomy,20.41
26358,19.6,Revision of tympanoplasty,19.6
26527,21.83,Total nasal reconstruction,21.83
26586,21.85,Augmentation rhinoplasty,21.85
26762,21.5,Submucous resection of nasal septum,21.5
26849,21.04,Control of epistaxis by ligation of ethmoidal arteries,21.04
27992,31.95,Tracheoesophageal fistulization,31.95
28140,32.4,Lobectomy of lung,32.4
28141,32.49,Other lobectomy of lung,32.49
28185,32.3,Segmental resection of lung,32.3
28186,32.30,Thoracoscopic segmental resection of lung,32.30
28187,32.39,Other and unspecified segmental resection of lung,32.39
28648,23.0,Forceps extraction of tooth,23.0
28649,23.09,Extraction of other tooth,23.09
28690,23.4,Other dental restoration,23.4
28691,23.49,Other dental restoration,23.49
28738,24.6,Exposure of tooth,24.6
28783,24.4,Excision of dental lesion of jaw,24.4
28825,24.31,Excision of lesion or tissue of gum,24.31
28850,24.2,Gingivoplasty,24.2
29020,27.3,Excision of lesion or tissue of bony palate,27.3
29073,27.63,Revision of cleft palate repair,27.63
29267,28.2,Tonsillectomy without adenoidectomy,28.2
30487,43.3,Pyloromyotomy,43.3
30602,96.33,Gastric lavage,96.33
33338,48.72,Closure of proctostomy,48.72
33464,50.51,Auxiliary liver transplant,50.51
33514,50.21,Marsupialization of lesion of liver,50.21
33811,46.41,Revision of stoma of small intestine,46.41
33836,14.41,Scleral buckling with implant,14.41
33913,52.13,Endoscopic retrograde pancreatography [ERP],52.13
34034,52.51,Proximal pancreatectomy,52.51
34304,41.5,Total splenectomy,41.5
35026,35.00,"Closed heart valvotomy, unspecified valve",35.00
35750,88.54,Combined right and left heart angiocardiography,88.54
35765,88.55,Coronary arteriography using a single catheter,88.55
36040,55.61,Renal autotransplantation,55.61
36086,55.5,Complete nephrectomy,55.5
36123,55.51,Nephroureterectomy,55.51
36278,55.11,Pyelotomy,55.11
36357,87.75,Percutaneous pyelogram,87.75
36406,48.74,Rectorectostomy,48.74
36448,56.74,Ureteroneocystostomy,56.74
36709,57.34,Open biopsy of bladder,57.34
37109,68.3,Subtotal abdominal hysterectomy,68.3
37110,68.39,Other and unspecified subtotal abdominal hysterectomy,68.39
37141,69.5,Aspiration curettage of uterus,69.5
37142,69.52,Aspiration curettage following delivery or abortion,69.52
37143,69.59,Other aspiration curettage of uterus,69.59
37144,69.6,Menstrual extraction or regulation,69.6
37826,94.24,Chemical shock therapy,94.24
37865,25.01,Closed [needle] biopsy of tongue,25.01
38008,75.93,Surgical correction of inverted uterus,75.93
38170,18.5,Surgical correction of prominent ear,18.5
38251,34.51,Decortication of lung,34.51
38252,34.52,Thoracoscopic decortication of lung,34.52
39304,72.1,Low forceps operation with episiotomy,72.1
39483,76.93,Closed reduction of temporomandibular dislocation,76.93
39610,09.7,Repair of canaliculus and punctum,09.7
39653,50.5,Liver transplant,50.5
39654,50.59,Other transplant of liver,50.59
39787,46.74,"Closure of fistula of small intestine, except duodenum",46.74
39912,13.3,Extracapsular extraction of lens by simple aspiration (and irrigation) technique,13.3
39988,20.21,Incision of mastoid,20.21
40008,42.39,Other destruction of lesion or tissue of esophagus,42.39
40063,96.31,Gastric cooling,96.31
40156,74.91,Hysterotomy to terminate pregnancy,74.91
40266,96.47,Irrigation of cystostomy,96.47
40349,21.1,Incision of nose,21.1
40469,72.0,Low forceps operation,72.0
40513,55.54,Bilateral nephrectomy,55.54
40534,46.7,Other repair of intestine,46.7
40535,46.79,Other repair of intestine,46.79
40616,36.91,Repair of aneurysm of coronary vessel,36.91
40896,21.07,Control of epistaxis by excision of nasal mucosa and skin grafting of septum and lateral nasal wall,21.07
40944,33.92,Ligation of bronchus,33.92
41049,13.64,Discission of secondary membrane [after cataract],13.64
41121,51.81,Dilation of sphincter of Oddi,51.81
41177,12.43,"Destruction of lesion of ciliary body, nonexcisional",12.43
41212,27.71,Incision of uvula,27.71
41240,72.51,Partial breech extraction with forceps to aftercoming head,72.51
41322,42.92,Dilation of esophagus,42.92
41474,08.71,"Reconstruction of eyelid involving lid margin, partial-thickness",08.71
41482,08.11,Biopsy of eyelid,08.11
41594,37.25,Biopsy of heart,37.25
41691,95.13,Ultrasound study of eye,95.13
41753,09.11,Biopsy of lacrimal gland,09.11
41803,03.72,Spinal subarachnoid-ureteral shunt,03.72
41909,76.7,Reduction of facial fracture,76.7
41910,76.70,"Reduction of facial fracture, not otherwise specified",76.70
41911,76.71,Closed reduction of malar and zygomatic fracture,76.71
41912,76.72,Open reduction of malar and zygomatic fracture,76.72
41913,76.78,Other closed reduction of facial fracture,76.78
41914,76.79,Other open reduction of facial fracture,76.79
41949,95.11,Fundus photography,95.11
42243,07.52,Incision of pineal gland,07.52
42398,46.6,Fixation of intestine,46.6
42399,46.60,"Fixation of intestine, not otherwise specified",46.60
42400,46.62,Other fixation of small intestine,46.62
42401,46.64,Other fixation of large intestine,46.64
42433,09.12,Biopsy of lacrimal sac,09.12
42720,03.2,Chordotomy,03.2
42721,03.29,Other chordotomy,03.29
42755,15.21,Lengthening procedure on one extraocular muscle,15.21
42841,15.22,Shortening procedure on one extraocular muscle,15.22
42927,89.32,Esophageal manometry,89.32
42963,42.12,Exteriorization of esophageal pouch,42.12
43348,87.65,Other x-ray of intestine,87.65
43392,16.64,Other revision of enucleation socket,16.64
43452,01.15,Biopsy of skull,01.15
43559,35.61,Repair of atrial septal defect with tissue graft,35.61
43645,57.92,Dilation of bladder neck,57.92
43698,28.4,Excision of tonsil tag,28.4
43723,48.73,Closure of other rectal fistula,48.73
43786,34.82,Suture of laceration of diaphragm,34.82
43854,19.0,Stapes mobilization,19.0
43892,69.23,Vaginal repair of chronic inversion of uterus,69.23
43931,10.0,Removal of embedded foreign body from conjunctiva by incision,10.0
44049,08.7,Other reconstruction of eyelid,08.7
44050,08.70,"Reconstruction of eyelid, not otherwise specified",08.70
44051,08.72,"Other reconstruction of eyelid, partial-thickness",08.72
44052,08.74,"Other reconstruction of eyelid, full-thickness",08.74
44733,31.64,Repair of laryngeal fracture,31.64
45089,87.12,Other dental x-ray,87.12
45137,08.5,Other adjustment of lid position,08.5
45138,08.59,Other adjustment of lid position,08.59
45384,35.70,Other and unspecified repair of unspecified septal defect of heart,35.70
45457,42.8,Other repair of esophagus,42.8
45458,42.89,Other repair of esophagus,42.89
45791,16.66,Other revision of exenteration cavity,16.66
45836,01.13,Closed [percutaneous] [needle] biopsy of brain,01.13
46352,00.62,Percutaneous angioplasty of intracranial vessel(s),00.62
46844,03.7,Shunt of spinal theca,03.7
46845,03.79,Other shunt of spinal theca,03.79
47018,14.33,Repair of retinal tear by xenon arc photocoagulation,14.33
47030,48.31,Radical electrocoagulation of rectal lesion or tissue,48.31
47031,48.32,Other electrocoagulation of rectal lesion or tissue,48.32
47486,08.20,"Removal of lesion of eyelid, not otherwise specified",08.20
47825,09.23,Total dacryoadenectomy,09.23
47857,09.81,Dacryocystorhinostomy [DCR],09.81
48372,11.71,Keratomileusis,11.71
48486,12.39,Other iridoplasty,12.39
48984,18.21,Excision of preauricular sinus,18.21
49406,21.87,Other rhinoplasty,21.87
49937,29.32,Pharyngeal diverticulectomy,29.32
50614,96.55,Tracheostomy toilette,96.55
50934,33.28,Open biopsy of lung,33.28
51169,33.51,Unilateral lung transplantation,33.51
51181,33.52,Bilateral lung transplantation,33.52
51316,96.56,Other lavage of bronchus and trachea,96.56
53269,35.94,Creation of conduit between atrium and pulmonary artery,35.94
53612,35.34,Infundibulectomy,35.34
54545,27.55,Full-thickness skin graft to lip and mouth,27.55
54652,38.31,"Resection of vessel with anastomosis, intracranial vessels",38.31
54760,68.11,Digital examination of uterus,68.11
54761,68.12,Hysteroscopy,68.12
54924,41.42,Excision of lesion or tissue of spleen,41.42
55028,27.54,Repair of cleft lip,27.54
55974,46.81,Intra-abdominal manipulation of small intestine,46.81
56035,25.4,Radical glossectomy,25.4
56049,27.62,Correction of cleft palate,27.62
56554,45.13,Other endoscopy of small intestine,45.13
56820,42.7,Esophagomyotomy,42.7
56939,96.06,Insertion of Sengstaken tube,96.06
57979,48.65,Duhamel resection of rectum,48.65
58110,45.9,Intestinal anastomosis,45.9
58111,45.90,"Intestinal anastomosis, not otherwise specified",45.90
58112,45.93,Other small-to-large intestinal anastomosis,45.93
58803,51.85,Endoscopic sphincterotomy and papillotomy,51.85
59572,27.92,"Incision of mouth, unspecified structure",27.92
59671,07.62,"Partial excision of pituitary gland, transsphenoidal approach",07.62
59793,68.9,Other and unspecified hysterectomy,68.9
59890,68.31,Laparoscopic supracervical hysterectomy [LSH],68.31
59905,68.61,Laparoscopic radical abdominal hysterectomy,68.61
60290,72.6,Forceps application to aftercoming head,72.6
60441,69.94,Manual replacement of inverted uterus,69.94
60498,07.81,Other partial excision of thymus,07.81
60499,07.83,Thoracoscopic partial excision of thymus,07.83
60779,94.27,Other electroshock therapy,94.27
60883,08.83,"Other repair of laceration of eyelid, partial-thickness",08.83
60994,88.71,Diagnostic ultrasound of head and neck,88.71
61011,25.92,Lingual frenectomy,25.92
61512,34.5,Pleurectomy,34.5
61514,34.59,Other excision of pleura,34.59
61648,08.85,"Other repair of laceration of eyelid, full-thickness",08.85
64557,33.27,Closed endoscopic biopsy of lung,33.27
64574,56.5,Cutaneous uretero-ileostomy,56.5
64575,56.51,Formation of cutaneous uretero-ileostomy,56.51
64587,35.96,Percutaneous balloon valvuloplasty,35.96
64643,09.52,Incision of lacrimal canaliculi,09.52
64690,06.4,Complete thyroidectomy,06.4
64787,76.42,Other total mandibulectomy,76.42
64823,31.61,Suture of laceration of larynx,31.61
64846,70.72,Repair of colovaginal fistula,70.72
65029,76.75,Closed reduction of mandibular fracture,76.75
65089,70.74,Repair of other vaginoenteric fistula,70.74
65213,21.71,Closed reduction of nasal fracture,21.71
65326,20.62,Revision of fenestration of inner ear,20.62
65476,08.02,Severing of blepharorrhaphy,08.02
65487,35.28,Open and other replacement of tricuspid valve,35.28
67054,12.22,Biopsy of iris,12.22
67085,32.50,Thoracoscopic pneumonectomy,32.50
67100,24.5,Alveoloplasty,24.5
67165,01.24,Other craniotomy,01.24
67243,55.91,Decapsulation of kidney,55.91
67312,57.88,Other anastomosis of bladder,57.88
67409,21.21,Rhinoscopy,21.21
67570,66.5,Total bilateral salpingectomy,66.5
67571,66.51,Removal of both fallopian tubes at same operative episode,66.51
67586,72.21,Mid forceps operation with episiotomy,72.21
67634,11.21,Scraping of cornea for smear or culture,11.21
68271,23.01,Extraction of deciduous tooth,23.01
68513,35.22,Open and other replacement of aortic valve,35.22
68538,35.06,Transapical replacement of aortic valve,35.06
68618,45.8,Total intra-abdominal colectomy,45.8
68619,45.81,Laparoscopic total intra-abdominal colectomy,45.81
68620,45.82,Open total intra-abdominal colectomy,45.82
68621,45.83,Other and unspecified total intra-abdominal colectomy,45.83
68679,87.81,X-ray of gravid uterus,87.81
68704,43.9,Total gastrectomy,43.9
68705,43.99,Other total gastrectomy,43.99
68923,68.5,Vaginal hysterectomy,68.5
68924,68.59,Other and unspecified vaginal hysterectomy,68.59
68989,68.23,Endometrial ablation,68.23
69420,18.6,Reconstruction of external auditory canal,18.6
70207,48.5,Abdominoperineal resection of rectum,48.5
70208,48.50,"Abdominoperineal resection of the rectum, not otherwise specified",48.50
70209,48.51,Laparoscopic abdominoperineal resection of the rectum,48.51
70210,48.52,Open abdominoperineal resection of the rectum,48.52
70211,48.59,Other abdominoperineal resection of the rectum,48.59
70672,55.53,Removal of transplanted or rejected kidney,55.53
70797,67.51,Transabdominal cerclage of cervix,67.51
71001,44.62,Closure of gastrostomy,44.62
71030,76.68,Augmentation genioplasty,76.68
71089,09.42,Probing of lacrimal canaliculi,09.42
71154,75.94,Immediate postpartum manual replacement of inverted uterus,75.94
71206,14.49,Other scleral buckling,14.49
71312,87.15,Contrast radiogram of sinus,87.15
71515,45.74,Open and other resection of transverse colon,45.74
71612,17.3,Laparoscopic partial excision of large intestine,17.3
71613,17.39,Other laparoscopic partial excision of large intestine,17.39
71614,45.79,Other and unspecified partial excision of large intestine,45.79
72452,51.91,Repair of laceration of gallbladder,51.91
72462,27.42,Wide excision of lesion of lip,27.42
72615,01.0,Cranial puncture,01.0
72616,01.02,Ventriculopuncture through previously implanted catheter,01.02
72617,01.09,Other cranial puncture,01.09
72883,48.36,[Endoscopic] polypectomy of rectum,48.36
73011,33.24,Closed [endoscopic] biopsy of bronchus,33.24
73128,48.24,Closed [endoscopic] biopsy of rectum,48.24
73168,55.23,Closed [percutaneous] [needle] biopsy of kidney,55.23
73503,07.11,Closed [percutaneous] [needle] biopsy of adrenal gland,07.11
73717,21.2,Diagnostic procedures on nose,21.2
73718,21.29,Other diagnostic procedures on nose,21.29
73874,69.2,Repair of uterine supporting structures,69.2
73875,69.22,Other uterine suspension,69.22
73876,69.29,Other repair of uterus and supporting structures,69.29
73937,69.01,Dilation and curettage for termination of pregnancy,69.01
74034,08.91,Electrosurgical epilation of eyelid,08.91
74113,48.41,Soave submucosal resection of rectum,48.41
74896,55.22,Pyeloscopy,55.22
75010,27.6,Palatoplasty,27.6
75011,27.64,Insertion of palatal implant,27.64
75012,27.69,Other plastic repair of palate,27.69
75036,48.7,Repair of rectum,48.7
75039,48.79,Other repair of rectum,48.79
75121,31.62,Closure of fistula of larynx,31.62
75392,03.31,Spinal tap,03.31
75436,89.19,Video and radio-telemetered electroencephalographic monitoring,89.19
75959,99.62,Other electric countershock of heart,99.62
76027,96.37,Proctoclysis,96.37
76574,20.01,Myringotomy with insertion of tube,20.01
76658,07.54,Total excision of pineal gland,07.54
76786,87.72,Other nephrotomogram,87.72
76935,07.94,Transplantation of thymus,07.94
77069,33.91,Bronchial dilation,33.91
77240,41.1,Puncture of spleen,41.1
77266,42.6,Antesternal anastomosis of esophagus,42.6
77267,42.61,Antesternal esophagoesophagostomy,42.61
77269,42.63,Antesternal esophageal anastomosis with interposition of small bowel,42.63
77270,42.64,Other antesternal esophagoenterostomy,42.64
77271,42.65,Antesternal esophageal anastomosis with interposition of colon,42.65
77272,42.66,Other antesternal esophagocolostomy,42.66
77273,42.68,Other antesternal esophageal anastomosis with interposition,42.68
77274,42.69,Other antesternal anastomosis of esophagus,42.69
77598,32.0,Local excision or destruction of lesion or tissue of bronchus,32.0
77600,32.2,Local excision or destruction of lesion or tissue of lung,32.2
77609,32,Excision of lung and bronchus,32
77657,30.4,Radical laryngectomy,30.4
77785,33.26,Closed [percutaneous] [needle] biopsy of lung,33.26
77931,50.11,Closed (percutaneous) [needle] biopsy of liver,50.11
78096,33.21,Bronchoscopy through artificial stoma,33.21
78123,31.41,Tracheoscopy through artificial stoma,31.41
78463,57.87,Reconstruction of urinary bladder,57.87
78774,44.5,Revision of gastric anastomosis,44.5
78954,44.3,Gastroenterostomy without gastrectomy,44.3
78955,44.32,Percutaneous [endoscopic] gastrojejunostomy,44.32
78956,44.39,Other gastroenterostomy without gastrectomy,44.39
78968,53.3,Bilateral repair of femoral hernia,53.3
78969,53.39,Other bilateral femoral herniorrhaphy,53.39
78986,52.7,Radical pancreaticoduodenectomy,52.7
79014,52.5,Partial pancreatectomy,52.5
79015,52.59,Other partial pancreatectomy,52.59
79078,46.91,Myotomy of sigmoid colon,46.91
79154,66.63,"Bilateral partial salpingectomy, not otherwise specified",66.63
79382,55.86,Anastomosis of kidney,55.86
79509,76.91,Bone graft to facial bone,76.91
79572,22.3,External maxillary antrotomy,22.3
79573,22.39,Other external maxillary antrotomy,22.39
79654,28.3,Tonsillectomy with adenoidectomy,28.3
79668,45.42,Endoscopic polypectomy of large intestine,45.42
79775,01.21,Incision and drainage of cranial sinus,01.21
79839,20.91,Tympanosympathectomy,20.91
79853,11.5,Repair of cornea,11.5
79854,11.59,Other repair of cornea,11.59
79963,89.52,Electrocardiogram,89.52
80309,31.73,Closure of other fistula of trachea,31.73
80325,11.7,Other reconstructive and refractive surgery on cornea,11.7
80326,11.79,Other reconstructive and refractive surgery on cornea,11.79
80436,16.63,Revision of enucleation socket with graft,16.63
80454,88.91,Magnetic resonance imaging of brain and brain stem,88.91
80495,48.21,Transabdominal proctosigmoidoscopy,48.21
80504,67.62,Repair of fistula of cervix,67.62
80560,08.23,"Excision of major lesion of eyelid, partial-thickness",08.23
80577,12.61,Trephination of sclera with iridectomy,12.61
80638,16.31,Removal of ocular contents with synchronous implant into scleral shell,16.31
80683,36.11,(Aorto)coronary bypass of one coronary artery,36.11
80693,65.6,Bilateral salpingo-oophorectomy,65.6
80694,65.61,Other removal of both ovaries and tubes at same operative episode,65.61
80696,65.64,Laparoscopic removal of remaining ovary and tube,65.64
80721,27.43,Other excision of lesion or tissue of lip,27.43
80799,12.11,Iridotomy with transfixion,12.11
81091,66.4,Total unilateral salpingectomy,66.4
81218,44.21,Dilation of pylorus by incision,44.21
81301,35.52,"Repair of atrial septal defect with prosthesis, closed technique",35.52
81555,42.84,"Repair of esophageal fistula, not elsewhere classified",42.84
81607,29.33,Pharyngectomy (partial),29.33
81644,01.11,Closed [percutaneous] [needle] biopsy of cerebral meninges,01.11
81645,01.12,Open biopsy of cerebral meninges,01.12
81699,07.3,Bilateral adrenalectomy,07.3
81929,34.27,Biopsy of diaphragm,34.27
81960,21.7,Reduction of nasal fracture,21.7
82346,10.21,Biopsy of conjunctiva,10.21
82417,87.04,Other tomography of head,87.04
82520,27.72,Excision of uvula,27.72
82614,87.66,Contrast pancreatogram,87.66
82907,95.14,X-ray study of eye,95.14
83038,44.6,Other repair of stomach,44.6
83039,44.69,Other repair of stomach,44.69
83152,26.11,Closed [needle] biopsy of salivary gland or duct,26.11
83153,27.24,"Biopsy of mouth, unspecified structure",27.24
83181,35.1,Open heart valvuloplasty without replacement,35.1
83182,35.10,"Open heart valvuloplasty without replacement, unspecified valve",35.10
83345,07.92,Other incision of thymus,07.92
83346,07.95,Thoracoscopic incision of thymus,07.95
83396,96.21,Dilation of frontonasal duct,96.21
83499,44.12,Gastroscopy through artificial stoma,44.12
83530,45.43,Endoscopic destruction of other lesion or tissue of large intestine,45.43
83626,27.1,Incision of palate,27.1
83763,45.02,Other incision of small intestine,45.02
83977,44.41,Suture of gastric ulcer site,44.41
83998,44.42,Suture of duodenal ulcer site,44.42
84052,76.3,Partial ostectomy of facial bone,76.3
84053,76.39,Partial ostectomy of other facial bone,76.39
84139,56.1,Ureteral meatotomy,56.1
84152,76.74,Open reduction of maxillary fracture,76.74
84174,76.73,Closed reduction of maxillary fracture,76.73
84197,76.76,Open reduction of mandibular fracture,76.76
84684,17.32,Laparoscopic cecectomy,17.32
84685,45.72,Open and other cecectomy,45.72
84732,17.34,Laparoscopic resection of transverse colon,17.34
85194,68.6,Radical abdominal hysterectomy,68.6
85195,68.69,Other and unspecified radical abdominal hysterectomy,68.69
85263,31.44,Closed [endoscopic] biopsy of trachea,31.44
85336,55.82,Closure of nephrostomy and pyelostomy,55.82
85460,44.31,High gastric bypass,44.31
85606,35.25,Open and other replacement of pulmonary valve with tissue graft,35.25
85952,12.64,Trabeculectomy ab externo,12.64
