,concept_code_y,concept_name_y,opcs
3845,C69.2,Paracentesis of anterior chamber of eye,C692
3935,C44.2,Laser in situ keratomileusis,C442
4255,C82.8,Other specified destruction of lesion of retina,C828
4256,C82.9,Unspecified destruction of lesion of retina,C829
4257,C82,Destruction of lesion of retina,C82
4268,C66.4,Laser photocoagulation of ciliary body,C664
4542,C59.8,Other specified excision of iris,C598
4543,C59.9,Unspecified excision of iris,C599
4544,C59,Excision of iris,C59
4566,C72.2,Suction extraction of lens,C722
4592,C62.3,Laser iridotomy,C623
4673,C01.3,Evisceration of eye,C013
4711,C86.3,Suture of eye NEC,C863
4841,C62.8,Other specified incision of iris,C628
4842,C62.9,Unspecified incision of iris,C629
4843,C62,Incision of iris,C62
5072,C39.1,Excision of lesion of conjunctiva,C391
5185,C44.4,Photorefractive keratectomy,C444
5292,C46.7,Transplant of corneal limbal cells,C467
5469,C82.6,Laser photocoagulation to lesion of retina NEC,C826
5980,C44.5,Laser subepithelial keratomileusis,C445
6315,C46.5,Deep lamellar graft to cornea,C465
6430,C46.3,Penetrating graft to cornea,C463
6624,C88.8,Other specified destruction of subretinal lesion,C888
6625,C88.9,Unspecified destruction of subretinal lesion,C889
6626,C88,Destruction of subretinal lesion,C88
6657,C83.8,Other specified translocation of retina,C838
6658,C83.9,Unspecified translocation of retina,C839
6660,C83,Translocation of retina,C83
6671,C87.4,Ultrasonic evaluation of retina,C874
6686,C47.4,Gluing of cornea,C474
6696,C52.2,Deep sclerectomy without spacer,C522
6711,C79.5,Internal tamponade of retina using gas,C795
6728,C82.3,External beam radiotherapy to lesion of retina,C823
6760,C43.7,Transplantation of conjunctiva,C437
6772,C52.1,Deep sclerectomy with spacer,C521
6782,C83.3,Limited macular translocation,C833
6808,C85.5,Retinopexy NEC,C855
6809,C85.8,Other specified fixation of retina,C858
6810,C85.9,Unspecified fixation of retina,C859
6813,C85,Fixation of retina,C85
6842,C79.6,Internal tamponade of retina using liquid,C796
6864,C87.8,Other specified evaluation of retina,C878
6865,C87.9,Unspecified evaluation of retina,C879
6868,C87,Evaluation of retina,C87
6891,C85.3,Retinopexy using mechanical tacks,C853
6906,C85.1,Retinopexy using cryotherapy,C851
6922,C65.2,Injection of bleb,C652
6934,C85.4,Retinopexy using tissue adhesive,C854
6947,C88.2,Photodynamic therapy to subretinal lesion,C882
6959,C83.1,Pigment epithelium translocation of retina,C831
6982,C84.4,Retinal vascular sheathotomy,C844
7024,C53.4,Destruction of lesion of sclera NEC,C534
7025,C53,Extirpation of lesion of sclera,C53
7156,C64.1,Excision of prolapsed iris,C641
7385,C86.1,Biopsy of lesion of eye NEC,C861
7698,C64.2,Excision of lesion of iris,C642
7766,C69.4,Irrigation of anterior chamber of eye,C694
7868,C49.3,Radial keratotomy,C493
7898,C55.2,Corneoscleral trephine,C552
8253,C86.2,Repair of globe,C862
8285,C39.2,Cauterisation of lesion of conjunctiva,C392
8342,C53.2,Excision of lesion of sclera NEC,C532
8343,C53.8,Other specified extirpation of lesion of sclera,C538
8344,C53.9,Unspecified extirpation of lesion of sclera,C539
8431,C47.1,Suture of cornea,C471
8455,C49.8,Other specified incision of cornea,C498
8456,C49.9,Unspecified incision of cornea,C499
8457,C49,Incision of cornea,C49
8483,C73.1,Membranectomy of lens,C731
8484,C77.1,Capsulectomy,C771
8507,C41.1,Peritomy,C411
8574,C71.3,Aspiration of lens,C713
8652,A84.5,Electroretinography NEC,A845
8867,C85.2,Retinopexy using diathermy,C852
8941,C66.3,Cryotherapy to ciliary body,C663
9063,C57.2,Repair of sclera,C572
9090,C41.8,Other specified incision of conjunctiva,C418
9091,C41.9,Unspecified incision of conjunctiva,C419
9092,C41,Incision of conjunctiva,C41
9141,C64.3,Destruction of lesion of iris,C643
9151,C73,Incision of capsule of lens,C73
9200,C74.8,Other specified other extraction of lens,C748
9201,C74.9,Unspecified other extraction of lens,C749
9202,C74,Other extraction of lens,C74
9273,C45.2,Excision of lesion of cornea NEC,C452
9274,C45.8,Other specified extirpation of lesion of cornea,C458
9275,C45.9,Unspecified extirpation of lesion of cornea,C459
9392,C40.8,Other specified repair of conjunctiva,C408
9393,C40.9,Unspecified repair of conjunctiva,C409
9394,C40,Repair of conjunctiva,C40
9604,C81,Photocoagulation of retina for detachment,C81
9660,C25.2,Conjunctivodacryocystorhinostomy,C252
9807,C40.5,Suture of conjunctiva,C405
9821,C61.2,Trabeculotomy,C612
9887,C46.2,Lamellar graft to cornea NEC,C462
10000,C81.2,Laser photocoagulation of retina for detachment,C812
10063,C73.4,Capsulotomy of lens NEC,C734
10064,C73.8,Other specified incision of capsule of lens,C738
10065,C73.9,Unspecified incision of capsule of lens,C739
10142,C79.2,Vitrectomy using pars plana approach,C792
10187,C62.1,Iridosclerotomy,C621
10228,C67.1,Separation of ciliary body,C671
10365,C65.3,Revision of bleb NEC,C653
