,concept_code_y,concept_name_y,opcs
5973,D01.1,Total excision of external ear,D011
6056,G23.8,Other specified repair of diaphragmatic hernia,G238
6057,G23.9,Unspecified repair of diaphragmatic hernia,G239
6058,G23,Repair of diaphragmatic hernia,G23
6157,F11.4,Vestibuloplasty of mouth,F114
7129,T11.1,Diagnostic endoscopic examination of pleura and biopsy of lesion of pleura,T111
7282,Q07.8,Other specified abdominal excision of uterus,Q078
7283,Q07.9,Unspecified abdominal excision of uterus,Q079
7284,Q07,Abdominal excision of uterus,Q07
7311,Q07.4,Total abdominal hysterectomy NEC,Q074
7377,Q43.1,Excision of wedge of ovary,Q431
7820,Q30.8,Other specified other repair of fallopian tube,Q308
7821,Q30.9,Unspecified other repair of fallopian tube,Q309
7987,E44.1,Excision of carina,E441
8149,J04.8,Other specified repair of liver,J048
8150,J04.9,Unspecified repair of liver,J049
8152,J04,Repair of liver,J04
8163,K45,Connection of thoracic artery to coronary artery,K45
8245,E01.8,Other specified excision of nose,E018
8246,E01.9,Unspecified excision of nose,E019
8247,E01,Excision of nose,E01
8445,E31.8,Other specified reconstruction of larynx,E318
8446,E31.9,Unspecified reconstruction of larynx,E319
8447,E31,Reconstruction of larynx,E31
8467,J69.3,Excision of accessory spleen,J693
8774,E40.1,Reconstruction of trachea and anastomosis HFQ,E401
8775,E40.3,Reconstruction of trachea NEC,E403
9013,E54.8,Other specified excision of lung,E548
9014,E54.9,Unspecified excision of lung,E549
9016,E54,Excision of lung,E54
9636,F04.8,Other specified other reconstruction of lip,F048
9637,F04.9,Unspecified other reconstruction of lip,F049
9638,F04,Other reconstruction of lip,F04
9699,F40.8,Other specified other repair of other part of mouth,F408
9700,F40.9,Unspecified other repair of other part of mouth,F409
9701,F40,Other repair of other part of mouth,F40
10479,E20.1,Total adenoidectomy,E201
10578,F36.1,Destruction of tonsil,F361
10791,Q01.8,Other specified excision of cervix uteri,Q018
10792,Q01.9,Unspecified excision of cervix uteri,Q019
10793,Q01,Excision of cervix uteri,Q01
10952,R30.1,Repositioning of inverted delivered uterus,R301
11030,Q23.3,Unilateral salpingectomy NEC,Q233
11031,Q23.4,Salpingectomy of remaining solitary fallopian tube NEC,Q234
11032,Q24.2,Salpingectomy NEC,Q242
11069,Q39.8,Other specified diagnostic endoscopic examination of fallopian tube,Q398
11070,Q39.9,Unspecified diagnostic endoscopic examination of fallopian tube,Q399
11071,Q39,Diagnostic endoscopic examination of fallopian tube,Q39
11169,Q30.1,Reconstruction of fallopian tube,Q301
11361,C01.8,Other specified excision of eye,C018
11362,C01.9,Unspecified excision of eye,C019
11364,C01,Excision of eye,C01
11528,C47.8,Other specified closure of cornea,C478
11529,C47.9,Unspecified closure of cornea,C479
11530,C47,Closure of cornea,C47
11685,D03.2,Reconstruction of external ear NEC,D032
12182,K11.3,Repair of defect of interventricular septum using tissue graft NEC,K113
12339,C17.1,Suture of eyelid,C171
12408,D28.1,Biopsy of lesion of ear NEC,D281
12441,J19.8,Other specified connection of gall bladder,J198
12442,J19.9,Unspecified connection of gall bladder,J199
12443,J19,Connection of gall bladder,J19
12532,J54.4,Transplantation of islet of Langerhans,J544
12958,K32.3,Closed tricuspid valvotomy,K323
13043,F55.2,Dilation of submandibular duct,F552
13180,F44.1,Total excision of parotid gland,F441
13354,E03.6,Septoplasty of nose NEC,E036
13494,A10.1,Leucotomy NEC,A101
13514,C34.7,Tenotomy of combinations of muscles of eye,C347
13539,C71.8,Other specified extracapsular extraction of lens,C718
13540,C71.9,Unspecified extracapsular extraction of lens,C719
13541,C71,Extracapsular extraction of lens,C71
13658,G02.8,Other specified total excision of oesophagus,G028
13659,G02.9,Unspecified total excision of oesophagus,G029
13660,G02,Total excision of oesophagus,G02
13683,K48.3,Open angioplasty of coronary artery,K483
13705,A01.1,Hemispherectomy,A011
13811,M43.3,Endoscopic overdistension of bladder NEC,M433
14171,Q45.8,Other specified repair of ovary,Q458
14172,Q45.9,Unspecified repair of ovary,Q459
14173,Q45,Repair of ovary,Q45
14231,U30.1,Tilt table testing,U301
14360,M37.4,Closure of exstrophy,M374
14417,M05.3,Nephropexy,M053
14449,U54.2,Delivery of rehabilitation for respiratory disorders,U542
14524,C66.1,Excision of ciliary body,C661
14613,C39.8,Other specified extirpation of lesion of conjunctiva,C398
14614,C39.9,Unspecified extirpation of lesion of conjunctiva,C399
14615,C39,Extirpation of lesion of conjunctiva,C39
14760,E25.2,Diagnostic endoscopic examination of pharynx and biopsy of lesion of pharynx NEC,E252
15830,U17.3,Barium swallow,U173
15876,U17.4,Barium enema,U174
15877,Y90.5,Barium enema NEC,Y905
16054,F48.4,Sialography,F484
16801,R36.2,Viability scan,R362
16864,U12.4,Ultrasound of bladder,U124
16887,C05.1,Reconstruction of cavity of orbit,C051
17066,A01.8,Other specified major excision of tissue of brain,A018
17067,A01.9,Unspecified major excision of tissue of brain,A019
17068,A01,Major excision of tissue of brain,A01
17076,A01.2,Total lobectomy of brain,A012
17086,A02.1,Excision of lesion of tissue of frontal lobe of brain,A021
17096,A02.2,Excision of lesion of tissue of temporal lobe of brain,A022
17106,A02.3,Excision of lesion of tissue of parietal lobe of brain,A023
17116,A02.4,Excision of lesion of tissue of occipital lobe of brain,A024
17126,A02.5,Excision of lesion of tissue of cerebellum,A025
17146,A03.8,Other specified stereotactic ablation of tissue of brain,A038
17147,A03.9,Unspecified stereotactic ablation of tissue of brain,A039
17148,A03,Stereotactic ablation of tissue of brain,A03
17159,A03.2,Stereotactic ablation of tissue of thalamus,A032
17169,A03.3,Stereotactic ablation of tissue of globus pallidus,A033
17178,A03.4,Stereotactic ablation of tissue of brain stem,A034
17199,A04.8,Other specified open biopsy of lesion of tissue of brain,A048
17200,A04.9,Unspecified open biopsy of lesion of tissue of brain,A049
17212,A04.1,Open biopsy of lesion of tissue of frontal lobe of brain,A041
17223,A04.2,Open biopsy of lesion of tissue of temporal lobe of brain,A042
17234,A04.3,Open biopsy of lesion of tissue of parietal lobe of brain,A043
17245,A04.4,Open biopsy of lesion of tissue of occipital lobe of brain,A044
17256,A04.5,Open biopsy of lesion of tissue of cerebellum,A045
17267,A04.6,Open biopsy of lesion of tissue of brain stem,A046
17316,A12.8,Other specified creation of connection from ventricle of brain,A128
17317,A12.9,Unspecified creation of connection from ventricle of brain,A129
17318,A12,Creation of connection from ventricle of brain,A12
17328,A12.5,Creation of subcutaneous cerebrospinal fluid reservoir,A125
17352,A20.2,Ventriculography of brain,A202
17362,A25.1,Intracranial transection of optic nerve (ii),A251
17373,A29.1,Excision of lesion of optic nerve (ii),A291
17386,A30.1,Repair of optic nerve (ii),A301
17398,A31.1,Intracranial stereotactic neurolysis of optic nerve (ii),A311
17410,A32.1,Decompression of optic nerve (ii),A321
17420,A34.1,Exploration of optic nerve (ii),A341
17447,A38.8,Other specified extirpation of lesion of meninges of brain,A388
17448,A38.9,Unspecified extirpation of lesion of meninges of brain,A389
17449,A43.8,Other specified other extirpation of lesion of meninges of brain,A438
17450,A43.9,Unspecified other extirpation of lesion of meninges of brain,A439
17451,A38,Extirpation of lesion of meninges of brain,A38
17466,A38.1,Extirpation of lesion of meninges of cortex of brain,A381
17476,A38.2,Extirpation of lesion of meninges of sphenoidal ridge of cranium,A382
17485,A38.3,Extirpation of lesion of meninges of subfrontal region of brain,A383
17494,A38.4,Extirpation of lesion of meninges of parasagittal region of brain,A384
17504,A38.5,Extirpation of lesion of falx cerebri,A385
17513,A38.6,Extirpation of lesion of tentorium cerebelli,A386
17522,A39.2,Repair of dura of anterior fossa of cranium,A392
17530,A39.3,Repair of dura of middle fossa of cranium,A393
17538,A39.4,Repair of dura of posterior fossa of cranium,A394
17546,A39.5,Repair of dura of vault of cranium,A395
17576,A42.1,Creation of anastomosis of dura,A421
17594,A44.8,Other specified partial extirpation of spinal cord,A448
17595,A44.9,Unspecified partial extirpation of spinal cord,A449
17596,A44,Partial extirpation of spinal cord,A44
17605,A44.1,Chordectomy of spinal cord,A441
17618,A45.4,Open biopsy of lesion of spinal cord,A454
17629,A51.1,Extirpation of lesion of meninges of spinal cord,A511
17640,A53.1,Cerebrospinal syringostomy,A531
17656,A53.3,Creation of syringoperitoneal shunt,A533
17667,A55.3,Spinal manometry,A553
17677,A47.2,Radiofrequency controlled thermal destruction of spinothalamic tract,A472
17696,C46.1,Refractive keratoplasty,C461
17705,B01.1,Transethmoidal hypophysectomy,B011
17714,B01.3,Trans-septal hypophysectomy,B013
17730,B01.4,Transcranial hypophysectomy,B014
17747,B01.2,Trans-sphenoidal hypophysectomy,B012
17760,B02.1,Cryotherapy to pituitary gland,B021
17776,B04.1,Excision of lesion of pituitary gland,B041
17785,B04.2,Biopsy of lesion of pituitary gland,B042
17797,B04.3,Decompression of pituitary gland,B043
17808,B04.4,Exploration of pituitary gland,B044
17829,B06.1,Excision of pineal gland,B061
17839,B18.1,Trans-sternal thymectomy,B181
17850,B18.2,Transcervical thymectomy,B182
17860,B20.1,Biopsy of lesion of thymus gland,B201
17873,B20.2,Exploration of thymus gland,B202
17883,B23.1,Excision of lesion of aberrant adrenal tissue,B231
17896,B23.2,Exploration of aberrant adrenal tissue,B232
17921,B25.2,Biopsy of lesion of adrenal gland NEC,B252
17931,B25.3,Embolisation of adrenal gland,B253
17981,C01.2,Enucleation of eye,C012
18018,C02.2,Destruction of lesion of orbit,C022
18019,C02.8,Other specified extirpation of lesion of orbit,C028
18020,C02.9,Unspecified extirpation of lesion of orbit,C029
18050,C04.1,Revision of prosthetic replacement for orbit,C041
18060,C04.2,Revision of prosthetic replacement for eyeball,C042
18160,C06.1,Biopsy of lesion of orbit,C061
18169,C08.1,Transposition of ligament of orbit,C081
18188,C10.2,Hair bearing flap to eyebrow,C102
18197,C10.5,Incision of lesion of eyebrow,C105
18210,C11.1,Excision of lesion of canthus,C111
18225,C11.2,Destruction of lesion of canthus,C112
18286,C12.8,Other specified extirpation of lesion of eyelid,C128
18287,C12.9,Unspecified extirpation of lesion of eyelid,C129
18288,C12,Extirpation of lesion of eyelid,C12
18309,C12.1,Excision of lesion of eyelid NEC,C121
18321,C12.2,Cauterisation of lesion of eyelid,C122
18333,C12.3,Cryotherapy to lesion of eyelid,C123
18345,C12.4,Curettage of lesion of eyelid,C124
18408,C15.8,Other specified correction of deformity of eyelid,C158
18409,C15.9,Unspecified correction of deformity of eyelid,C159
18410,C15,Correction of deformity of eyelid,C15
18419,C16.2,Lateral tarsorrhaphy,C162
18428,C16.3,Medial tarsorrhaphy,C163
18438,C16.5,Revision of tarsorrhaphy,C165
18457,C18.2,Correction of ptosis of eyelid using frontalis muscle technique,C182
18468,C18.6,Correction of ptosis of eyelid using aponeurosis technique,C186
18502,C19.8,Other specified incision of eyelid,C198
18503,C19.9,Unspecified incision of eyelid,C199
18504,C19,Incision of eyelid,C19
18523,C20.8,Other specified protective suture of eyelid,C208
18524,C20.9,Unspecified protective suture of eyelid,C209
18525,C20,Protective suture of eyelid,C20
18534,C20.1,Complete protective suture of eyelid,C201
18543,C20.2,Central protective suture of eyelid,C202
18552,C20.3,Lateral protective suture of eyelid,C203
18561,C20.4,Medial protective suture of eyelid,C204
18583,C22.2,Biopsy of lesion of eyelid,C222
18605,C24.2,Radiotherapy to lacrimal gland,C242
18616,C24.4,Biopsy of lesion of lacrimal gland,C244
18626,C25.5,Revision of anastomosis between lacrimal apparatus and nose,C255
18635,C26.3,Biopsy of lesion of lacrimal sac,C263
18645,C29.2,Enlargement of lacrimal punctum,C292
18657,C29.3,Occlusion of lacrimal punctum,C293
18682,C31.8,Other specified combined operations on muscles of eye,C318
18683,C31.9,Unspecified combined operations on muscles of eye,C319
18684,C31,Combined operations on muscles of eye,C31
18695,C32.3,Recession of superior rectus muscle of eye,C323
18706,C32.4,Recession of inferior rectus muscle of eye,C324
18715,C32.5,Recession of superior oblique muscle of eye,C325
18724,C32.6,Recession of inferior oblique muscle of eye,C326
18732,C32.7,Recession of combinations of muscles of eye,C327
18743,C33.3,Resection of superior rectus muscle of eye,C333
18754,C33.4,Resection of inferior rectus muscle of eye,C334
18764,C33.5,Resection of superior oblique muscle of eye,C335
18782,C33.7,Resection of combinations of muscles of eye,C337
18791,C34.1,Tenotomy of medial rectus muscle of eye,C341
18800,C34.2,Tenotomy of lateral rectus muscle of eye,C342
18809,C34.3,Tenotomy of superior rectus muscle of eye,C343
18818,C34.4,Tenotomy of inferior rectus muscle of eye,C344
18828,C34.5,Tenotomy of superior oblique muscle of eye,C345
18837,C34.6,Tenotomy of inferior oblique muscle of eye,C346
18846,C35.2,Lengthening of muscle of eye by muscle slide,C352
18857,C37.3,Biopsy of lesion of muscle of eye,C373
18867,C39.3,Cryotherapy to lesion of conjunctiva,C393
18879,C39.4,Curettage of lesion of conjunctiva,C394
18888,C39.5,Radiotherapy to lesion of conjunctiva,C395
18896,C40.1,Mucosal graft to conjunctiva,C401
18904,C40.2,Amniotic graft to conjunctiva,C402
18915,C43.2,Biopsy of lesion of conjunctiva,C432
18926,C43.5,Exploration of conjunctiva,C435
18938,C43.6,Creation of hood of conjunctiva,C436
18952,C45.1,Superficial keratectomy,C451
18969,C45.3,Cauterisation of lesion of cornea,C453
18981,C45.5,Radiotherapy to lesion of cornea,C455
18991,C45.7,Debridement of lesion of cornea,C457
19007,C44.8,Other specified other plastic operations on cornea,C448
19008,C44.9,Unspecified other plastic operations on cornea,C449
19009,C44,Other plastic operations on cornea,C44
19010,C46,Plastic operations on cornea,C46
19018,C49.1,Section of cornea,C491
19029,C49.2,Trephine of cornea,C492
19039,C51.1,Biopsy of lesion of cornea,C511
19048,C51.3,Exploration of cornea,C513
19058,C53.1,Punch resection of sclera,C531
19068,C53.3,Cauterisation of lesion of sclera,C533
19089,C54.2,Imbrication of sclera,C542
19124,C55.8,Other specified incision of sclera,C558
19125,C55.9,Unspecified incision of sclera,C559
19126,C60.2,Inclusion of iris,C602
19127,C55,Incision of sclera,C55
19137,C57.1,Biopsy of lesion of sclera,C571
19150,C57.4,Suture of sclera,C574
19160,C60.3,Fixation of iris,C603
19176,C61.1,Laser trabeculoplasty,C611
19196,C64.4,Biopsy of lesion of iris,C644
19208,C64.6,Stretching of iris,C646
19237,C66.5,Destruction of ciliary body NEC,C665
19238,C66.8,Other specified extirpation of ciliary body,C668
19239,C66.9,Unspecified extirpation of ciliary body,C669
19240,C66,Extirpation of ciliary body,C66
19249,C66.2,Cauterisation of ciliary body,C662
19258,C69.1,Reformation of anterior chamber of eye,C691
19283,C72.8,Other specified intracapsular extraction of lens,C728
19284,C72.9,Unspecified intracapsular extraction of lens,C729
19285,C72,Intracapsular extraction of lens,C72
19299,C72.1,Forceps extraction of lens,C721
19313,C72.3,Cryoextraction of lens,C723
19324,C73.2,Capsulotomy of anterior lens capsule,C732
19334,C73.3,Capsulotomy of posterior lens capsule,C733
19357,C74.3,Mechanical lensectomy,C743
19370,C75.2,Revision of prosthetic replacement for lens,C752
19380,C77.3,Biopsy of lesion of lens,C773
19401,C79.1,Vitrectomy using anterior approach,C791
19411,C82.2,Cryotherapy to lesion of retina,C822
19420,C84.1,Epiretinal dissection,C841
19435,C84.2,Excision of lesion of retina NEC,C842
19445,C84.3,Biopsy of lesion of retina,C843
19470,C86.5,Fluorescein angiography of eye,C865
19504,D02.8,Other specified extirpation of lesion of external ear,D028
19505,D02.9,Unspecified extirpation of lesion of external ear,D029
19506,D02,Extirpation of lesion of external ear,D02
19545,D03.4,Meatoplasty of external ear,D034
19554,D06.1,Biopsy of lesion of external ear,D061
19564,D06.2,Repair of lobe of external ear,D062
19582,D07.1,Irrigation of external auditory canal for removal of wax,D071
19592,D08.1,Extirpation of lesion of external auditory canal,D081
19602,D10.4,Simple mastoidectomy,D104
19621,D12.3,Biopsy of mastoid,D123
19731,D14.1,Tympanoplasty using graft,D141
19743,D14.3,Revision of tympanoplasty,D143
19754,D19.2,Destruction of lesion of middle ear,D192
19763,D20.1,Biopsy of lesion of middle ear,D201
19775,D15.2,Suction clearance of middle ear,D152
19794,D19.8,Other specified extirpation of lesion of middle ear,D198
19795,D19.9,Unspecified extirpation of lesion of middle ear,D199
19796,D19,Extirpation of lesion of middle ear,D19
19833,D22.1,Graft to eustachian canal,D221
19844,D24.4,Neurectomy of cochlea,D244
19863,D26.4,Neurectomy of vestibular apparatus,D264
19872,D28.2,Examination of ear under anaesthetic,D282
19897,E02.1,Total reconstruction of nose,E021
19915,E02.5,Reduction rhinoplasty,E025
19972,E09.1,Excision of lesion of external nose,E091
19987,E09.2,Destruction of lesion of external nose NEC,E092
19997,E09.3,Suture of external nose,E093
20015,E09.5,Biopsy of lesion of external nose,E095
20058,E03.3,Biopsy of lesion of septum of nose,E033
20090,E04.5,Biopsy of lesion of turbinate of nose,E045
20106,E05.1,Cauterisation of internal nose,E051
20126,E05.3,Embolisation of artery of internal nose,E053
20153,E08.1,Polypectomy of internal nose,E081
20229,E12.1,Ligation of maxillary artery using sublabial approach,E121
20238,E12.4,Transantral neurectomy of vidian nerve using sublabial approach,E124
20283,E13.4,Biopsy of lesion of maxillary antrum,E134
20335,E14.2,Intranasal ethmoidectomy,E142
20352,E14.3,External ethmoidectomy,E143
20370,E17.4,Lateral rhinotomy into nasal sinus NEC,E174
20475,E23.1,Open excision of lesion of pharynx,E231
20487,E24.1,Endoscopic extirpation of lesion of nasopharynx,E241
20543,E30.8,Other specified open extirpation of lesion of larynx,E308
20544,E30.9,Unspecified open extirpation of lesion of larynx,E309
20545,E30,Open extirpation of lesion of larynx,E30
20554,E30.1,Excision of lesion of larynx using thyrotomy as approach,E301
20564,E30.2,Excision of lesion of larynx using lateral pharyngotomy as approach,E302
20578,E30.3,Open destruction of lesion of larynx,E303
20590,E33.4,Open biopsy of lesion of larynx,E334
20625,E34.2,Microtherapeutic endoscopic resection of lesion of larynx NEC,E342
20626,E34.3,Microtherapeutic endoscopic destruction of lesion of larynx NEC,E343
20627,E34.8,Other specified microtherapeutic endoscopic operations on larynx,E348
20628,E34.9,Unspecified microtherapeutic endoscopic operations on larynx,E349
20629,E34,Microtherapeutic endoscopic operations on larynx,E34
20641,E34.1,Microtherapeutic endoscopic extirpation of lesion of larynx using laser,E341
20655,E35.2,Endoscopic resection of lesion of larynx,E352
20682,E35.3,Endoscopic destruction of lesion of larynx,E353
20701,E37.9,Unspecified diagnostic microendoscopic examination of larynx,E379
20702,E37,Diagnostic microendoscopic examination of larynx,E37
20715,E39.8,Other specified partial excision of trachea,E398
20716,E39.9,Unspecified partial excision of trachea,E399
20717,E39,Partial excision of trachea,E39
20729,E39.1,Open excision of lesion of trachea,E391
20748,E42.2,Cricothyroidostomy,E422
20764,E43.1,Open destruction of lesion of trachea,E431
20799,E43.3,Tracheopexy,E433
20813,E43.4,Open biopsy of lesion of trachea,E434
20835,E44.3,Open biopsy of lesion of carina,E443
20852,E46.8,Other specified partial extirpation of bronchus,E468
20853,E46.9,Unspecified partial extirpation of bronchus,E469
20854,E46,Partial extirpation of bronchus,E46
20882,E46.4,Open destruction of lesion of bronchus,E464
20924,E48.5,Fibreoptic endoscopic removal of foreign body from lower respiratory tract,E485
20932,E54.2,Bilobectomy of lung,E542
20973,E54.3,Lobectomy of lung,E543
20998,E54.4,Excision of segment of lung,E544
21018,E55.8,Other specified open extirpation of lesion of lung,E558
21019,E55.9,Unspecified open extirpation of lesion of lung,E559
21020,E55,Open extirpation of lesion of lung,E55
21032,E55.1,Open decortication of lesion of lung,E551
21043,E55.2,Open excision of lesion of lung,E552
21053,E55.3,Open cauterisation of lesion of lung,E553
21063,E57.3,Deflation of bulla of lung,E573
21074,E59.1,Needle biopsy of lesion of lung,E591
21086,E59.2,Aspiration biopsy of lesion of lung,E592
21105,F01.8,Other specified partial excision of lip,F018
21106,F01.9,Unspecified partial excision of lip,F019
21107,F01,Partial excision of lip,F01
21115,F01.1,Excision of vermilion border of lip and advancement of mucosa of lip,F011
21135,F02.8,Other specified extirpation of lesion of lip,F028
21136,F02.9,Unspecified extirpation of lesion of lip,F029
21158,F03.2,Revision of primary closure of cleft lip,F032
21244,F05.1,Excision of excess mucosa from lip,F051
21255,F06.2,Biopsy of lesion of lip,F062
21267,F08.1,Allotransplantation of tooth,F081
21281,F08.2,Autotransplantation of tooth,F082
21302,F08.3,Replantation of tooth,F083
21312,F08.4,Repositioning of tooth,F084
21325,F09.1,Surgical removal of impacted wisdom tooth,F091
21342,F10.8,Other specified simple extraction of tooth,F108
21343,F10.9,Unspecified simple extraction of tooth,F109
21344,F10,Simple extraction of tooth,F10
21385,F13.3,Restoration of crown of tooth NEC,F133
21386,F13.4,Restoration of part of tooth using inlay NEC,F134
21387,F13.8,Other specified restoration of tooth,F138
21388,F13.9,Unspecified restoration of tooth,F139
21389,F13,Restoration of tooth,F13
21399,F13.1,Full restoration of crown of tooth,F131
21407,F13.2,Partial restoration of crown of tooth,F132
21424,F14.5,Surgical exposure of tooth,F145
21450,F16.2,Surgical arrest of postoperative bleeding from tooth socket,F162
21467,F18.8,Other specified excision of dental lesion of jaw,F188
21468,F18.9,Unspecified excision of dental lesion of jaw,F189
21470,F18,Excision of dental lesion of jaw,F18
21482,F18.1,Enucleation of dental cyst of jaw,F181
21494,F18.2,Marsupialisation of dental lesion of jaw,F182
21507,F20.2,Excision of lesion of gingiva,F202
21519,F20.3,Biopsy of lesion of gingiva,F203
21532,F20.4,Gingivoplasty,F204
21547,F20.5,Suture of gingiva,F205
21566,F23.8,Other specified extirpation of lesion of tongue,F238
21567,F23.9,Unspecified extirpation of lesion of tongue,F239
21568,F23,Extirpation of lesion of tongue,F23
21584,F23.1,Excision of lesion of tongue,F231
21613,F24.1,Biopsy of lesion of tongue,F241
21621,F26.1,Commissurectomy of tongue,F261
21668,F28.8,Other specified extirpation of lesion of palate,F288
21669,F28.9,Unspecified extirpation of lesion of palate,F289
21670,F28,Extirpation of lesion of palate,F28
21686,F28.1,Excision of lesion of palate,F281
21701,F28.2,Destruction of lesion of palate,F282
21736,F29.2,Revision of repair of cleft palate,F292
21782,F30.2,Plastic repair of palate using flap of skin,F302
21797,F30.5,Plastic repair of palate using flap of mucosa,F305
21818,F32.1,Biopsy of lesion of palate,F321
21888,F34.4,Bilateral excision of tonsil NEC,F344
21889,F34.8,Other specified excision of tonsil,F348
21890,F34.9,Unspecified excision of tonsil,F349
21893,F34,Excision of tonsil,F34
21916,F36.2,Biopsy of lesion of tonsil,F362
21938,F38.3,Destruction of lesion of floor of mouth,F383
22031,F45.2,Excision of lesion of submandibular gland,F452
22043,F45.3,Excision of lesion of sublingual gland,F453
22052,F46.1,Incision of parotid gland,F461
22061,F46.2,Incision of submandibular gland,F462
22071,F46.3,Incision of sublingual gland,F463
22082,F48.1,Biopsy of lesion of salivary gland,F481
22117,F50.2,Transposition of submandibular duct,F502
22127,F52.2,Ligation of submandibular duct,F522
22146,G04.8,Other specified open extirpation of lesion of oesophagus,G048
22147,G04.9,Unspecified open extirpation of lesion of oesophagus,G049
22148,G04,Open extirpation of lesion of oesophagus,G04
22160,G04.2,Open laser destruction of lesion of oesophagus,G042
22172,G05.1,Bypass of oesophagus by anastomosis of oesophagus to oesophagus,G051
22182,G06.1,Revision of interposition anastomosis of oesophagus,G061
22191,G06.0,Conversion from previous direct anastomosis of oesophagus,G060
22200,G07.4,Repair of rupture of oesophagus,G074
22210,G10.2,Transection of oesophagus using staple gun,G102
22220,G13.1,Open biopsy of lesion of oesophagus,G131
22223,G12,Other fibreoptic endoscopic extirpation of lesion of oesophagus,G12
22224,G12.8,Other specified other fibreoptic endoscopic extirpation of lesion of oesophagus,G128
22225,G12.9,Unspecified other fibreoptic endoscopic extirpation of lesion of oesophagus,G129
22226,G20,Therapeutic fibreoptic endoscopic operations on oesophagus,G20
22227,G20.8,Other specified therapeutic fibreoptic endoscopic operations on oesophagus,G208
22228,G20.9,Unspecified therapeutic fibreoptic endoscopic operations on oesophagus,G209
22243,G14.5,Fibreoptic endoscopic destruction of lesion of oesophagus NEC,G145
22244,G14.8,Other specified fibreoptic endoscopic extirpation of lesion of oesophagus,G148
22245,G14.9,Unspecified fibreoptic endoscopic extirpation of lesion of oesophagus,G149
22246,G14,Fibreoptic endoscopic extirpation of lesion of oesophagus,G14
22262,G14.4,Fibreoptic endoscopic injection sclerotherapy to varices of oesophagus,G144
22277,G15.1,Fibreoptic endoscopic removal of foreign body from oesophagus,G151
22303,G17.8,Other specified endoscopic extirpation of lesion of oesophagus using rigid oesophagoscope,G178
22304,G17.9,Unspecified endoscopic extirpation of lesion of oesophagus using rigid oesophagoscope,G179
22305,G17,Endoscopic extirpation of lesion of oesophagus using rigid oesophagoscope,G17
22321,G17.4,Endoscopic injection sclerotherapy to varices of oesophagus using rigid oesophagoscope,G174
22352,G18.1,Endoscopic removal of foreign body from oesophagus using rigid oesophagoscope,G181
22376,G23.3,Repair of oesophageal hiatus using abdominal approach,G233
22395,G25.1,Revision of fundoplication of stomach,G251
22403,G27.1,Total gastrectomy and excision of surrounding tissue,G271
22429,G29.8,Other specified open extirpation of lesion of stomach,G298
22430,G29.9,Unspecified open extirpation of lesion of stomach,G299
22431,G29,Open extirpation of lesion of stomach,G29
22441,G29.1,Open excision of polyp of stomach,G291
22452,G29.3,Open laser destruction of lesion of stomach,G293
22463,G29.5,Cryotherapy to lesion of stomach,G295
22483,G30.8,Other specified plastic operations on stomach,G308
22484,G30.9,Unspecified plastic operations on stomach,G309
22485,G30,Plastic operations on stomach,G30
22524,G38.1,Open biopsy of lesion of stomach,G381
22549,G40.1,Pyloromyotomy,G401
22550,G40.8,Other specified incision of pylorus,G408
22551,G40.9,Unspecified incision of pylorus,G409
22552,G40,Incision of pylorus,G40
22564,G40.2,Repair of congenital atresia of pylorus,G402
