,concept_code_y,concept_name_y,opcs
24334,P30.8,Other specified other repair of vault of vagina,P308
24335,P30.9,Unspecified other repair of vault of vagina,P309
24357,P24.8,Other specified repair of vault of vagina,P248
24358,P24.9,Unspecified repair of vault of vagina,P249
24359,P24,Repair of vault of vagina,P24
24370,A03.2,Stereotactic ablation of tissue of thalamus,A032
24380,A03.3,Stereotactic ablation of tissue of globus pallidus,A033
24389,A03.4,Stereotactic ablation of tissue of brain stem,A034
24410,A04.8,Other specified open biopsy of lesion of tissue of brain,A048
24411,A04.9,Unspecified open biopsy of lesion of tissue of brain,A049
24423,A04.1,Open biopsy of lesion of tissue of frontal lobe of brain,A041
24434,A04.2,Open biopsy of lesion of tissue of temporal lobe of brain,A042
24445,A04.3,Open biopsy of lesion of tissue of parietal lobe of brain,A043
24456,A04.4,Open biopsy of lesion of tissue of occipital lobe of brain,A044
24467,A04.5,Open biopsy of lesion of tissue of cerebellum,A045
24478,A04.6,Open biopsy of lesion of tissue of brain stem,A046
24527,A12.8,Other specified creation of connection from ventricle of brain,A128
24528,A12.9,Unspecified creation of connection from ventricle of brain,A129
24529,A12,Creation of connection from ventricle of brain,A12
24539,A12.5,Creation of subcutaneous cerebrospinal fluid reservoir,A125
24563,A20.2,Ventriculography of brain,A202
24592,A25.8,Intracranial transection of specified cranial nerve NEC,A258
24593,A25.9,Unspecified intracranial transection of cranial nerve,A259
24594,A25,Intracranial transection of cranial nerve,A25
24604,A25.1,Intracranial transection of optic nerve (ii),A251
24614,A25.2,Intracranial transection of oculomotor nerve (iii),A252
24643,A25.3,Intracranial transection of trigeminal nerve (v),A253
24653,A25.4,Intracranial transection of facial nerve (vii),A254
24663,A25.5,Intracranial transection of acoustic nerve (viii),A255
24673,A25.6,Intracranial transection of glossopharyngeal nerve (ix),A256
24682,A25.7,Intracranial transection of vagus nerve (x),A257
24709,A26.5,Intracranial destruction of acoustic nerve (viii),A265
24717,A26.6,Intracranial destruction of glossopharyngeal nerve (ix),A266
24728,A29.1,Excision of lesion of optic nerve (ii),A291
24739,A29.2,Excision of lesion of oculomotor nerve (iii),A292
24840,A29.3,Excision of lesion of trigeminal nerve (v),A293
24851,A29.4,Excision of lesion of facial nerve (vii),A294
24863,A29.5,Excision of lesion of acoustic nerve (viii),A295
24873,A29.6,Excision of lesion of glossopharyngeal nerve (ix),A296
24884,A29.7,Excision of lesion of vagus nerve (x),A297
24917,A30.1,Repair of optic nerve (ii),A301
24931,A30.2,Repair of oculomotor nerve (iii),A302
24970,A30.3,Repair of trigeminal nerve (v),A303
24987,A30.4,Repair of facial nerve (vii),A304
25000,A30.5,Repair of acoustic nerve (viii),A305
25012,A30.6,Repair of glossopharyngeal nerve (ix),A306
25025,A30.7,Repair of vagus nerve (x),A307
25065,A31.1,Intracranial stereotactic neurolysis of optic nerve (ii),A311
25077,A31.2,Intracranial stereotactic neurolysis of oculomotor nerve (iii),A312
25109,A31.3,Intracranial stereotactic neurolysis of trigeminal nerve (v),A313
25121,A31.4,Intracranial stereotactic neurolysis of facial nerve (vii),A314
25133,A31.5,Intracranial stereotactic neurolysis of acoustic nerve (viii),A315
25143,A31.6,Intracranial stereotactic neurolysis of glossopharyngeal nerve (ix),A316
25155,A31.7,Intracranial stereotactic neurolysis of vagus nerve (x),A317
25189,A32.1,Decompression of optic nerve (ii),A321
25200,A32.2,Decompression of oculomotor nerve (iii),A322
25232,A32.3,Decompression of trigeminal nerve (v),A323
25244,A32.5,Decompression of acoustic nerve (viii),A325
25254,A32.6,Decompression of glossopharyngeal nerve (ix),A326
25265,A32.7,Decompression of vagus nerve (x),A327
25308,A33.8,Other specified neurostimulation of cranial nerve,A338
25309,A33.9,Unspecified neurostimulation of cranial nerve,A339
25310,A33,Neurostimulation of cranial nerve,A33
25320,A34.1,Exploration of optic nerve (ii),A341
25332,A34.2,Exploration of oculomotor nerve (iii),A342
25363,A34.3,Exploration of trigeminal nerve (v),A343
25373,A34.4,Exploration of facial nerve (vii),A344
25384,A34.5,Exploration of acoustic nerve (viii),A345
25393,A34.6,Exploration of glossopharyngeal nerve (ix),A346
25403,A34.7,Exploration of vagus nerve (x),A347
25431,A36.3,Biopsy of lesion of cranial nerve,A363
25458,A38.8,Other specified extirpation of lesion of meninges of brain,A388
25459,A38.9,Unspecified extirpation of lesion of meninges of brain,A389
25460,A43.8,Other specified other extirpation of lesion of meninges of brain,A438
25461,A43.9,Unspecified other extirpation of lesion of meninges of brain,A439
25462,A38,Extirpation of lesion of meninges of brain,A38
25477,A38.1,Extirpation of lesion of meninges of cortex of brain,A381
25487,A38.2,Extirpation of lesion of meninges of sphenoidal ridge of cranium,A382
25496,A38.3,Extirpation of lesion of meninges of subfrontal region of brain,A383
25505,A38.4,Extirpation of lesion of meninges of parasagittal region of brain,A384
25515,A38.5,Extirpation of lesion of falx cerebri,A385
25524,A38.6,Extirpation of lesion of tentorium cerebelli,A386
25533,A39.2,Repair of dura of anterior fossa of cranium,A392
25541,A39.3,Repair of dura of middle fossa of cranium,A393
25549,A39.4,Repair of dura of posterior fossa of cranium,A394
25557,A39.5,Repair of dura of vault of cranium,A395
25587,A42.1,Creation of anastomosis of dura,A421
25605,A44.8,Other specified partial extirpation of spinal cord,A448
25606,A44.9,Unspecified partial extirpation of spinal cord,A449
25607,A44,Partial extirpation of spinal cord,A44
25616,A44.1,Chordectomy of spinal cord,A441
25629,A45.4,Open biopsy of lesion of spinal cord,A454
25640,A51.1,Extirpation of lesion of meninges of spinal cord,A511
25651,A53.1,Cerebrospinal syringostomy,A531
25667,A53.3,Creation of syringoperitoneal shunt,A533
25678,A55.3,Spinal manometry,A553
25686,A57.4,Injection of destructive substance into spinal nerve root,A574
25696,A57.3,Radiofrequency controlled thermal destruction of spinal nerve root,A573
25706,A47.2,Radiofrequency controlled thermal destruction of spinothalamic tract,A472
25725,C46.1,Refractive keratoplasty,C461
25734,A59.1,Total sacrifice of peripheral nerve,A591
25743,A59.2,Partial sacrifice of peripheral nerve,A592
25763,A60.1,Enucleation of peripheral nerve,A601
25779,A60.5,Injection of destructive substance into peripheral nerve,A605
25799,A60.4,Radiofrequency controlled thermal destruction of peripheral nerve,A604
25824,A61.2,Cryotherapy to lesion of peripheral nerve,A612
25837,A61.3,Radiotherapy to lesion of peripheral nerve,A613
25866,A62.3,Microsurgical graft to peripheral nerve NEC,A623
25867,A62.4,Primary microsurgical repair of peripheral nerve NEC,A624
25868,A62.5,Secondary microsurgical repair of peripheral nerve NEC,A625
25869,A62.6,Microsurgical graft to multiple peripheral nerves NEC,A626
25870,A62.7,Microsurgical repair of multiple peripheral nerves NEC,A627
25871,A62.8,Other specified microsurgical repair of peripheral nerve,A628
25872,A62.9,Unspecified microsurgical repair of peripheral nerve,A629
25873,A62,Microsurgical repair of peripheral nerve,A62
25884,A62.1,Primary microsurgical graft to peripheral nerve,A621
25892,A62.2,Secondary microsurgical graft to peripheral nerve,A622
25915,A64.1,Primary approximation of peripheral nerve,A641
25923,A64.3,Secondary repair of peripheral nerve and mobilisation of peripheral nerve,A643
25944,A65.8,Other specified release of entrapment of peripheral nerve at wrist,A658
25945,A65.9,Unspecified release of entrapment of peripheral nerve at wrist,A659
25946,A65,Release of entrapment of peripheral nerve at wrist,A65
25955,A65.2,Canal of Guyon release,A652
26005,A66.8,Other specified release of entrapment of peripheral nerve at ankle,A668
26006,A66.9,Unspecified release of entrapment of peripheral nerve at ankle,A669
26007,A66,Release of entrapment of peripheral nerve at ankle,A66
26018,A67.1,Cubital tunnel release,A671
26043,A69.1,Revision of neurolysis of peripheral nerve and transposition of peripheral nerve,A691
26044,A69.8,Other specified revision of release of peripheral nerve,A698
26045,A69.9,Unspecified revision of release of peripheral nerve,A699
26046,A69,Revision of release of peripheral nerve,A69
26079,A70.8,Other specified neurostimulation of peripheral nerve,A708
26080,A70.9,Unspecified neurostimulation of peripheral nerve,A709
26081,A70,Neurostimulation of peripheral nerve,A70
26091,A73.1,Biopsy of lesion of peripheral nerve,A731
26115,A76.1,Chemical destruction of cervical sympathetic nerve,A761
26130,A77.1,Cryotherapy to cervical sympathetic nerve,A771
26141,A78.1,Radiofrequency controlled thermal destruction of cervical sympathetic nerve,A781
26152,A76.3,Chemical destruction of lumbar sympathetic nerve,A763
26163,A77.3,Cryotherapy to lumbar sympathetic nerve,A773
26175,A78.3,Radiofrequency controlled thermal destruction of lumbar sympathetic nerve,A783
26192,A75.2,Excision of thoracic sympathetic nerve,A752
26202,A76.2,Chemical destruction of thoracic sympathetic nerve,A762
26212,A76.4,Chemical destruction of perivascular sympathetic nerve,A764
26220,A77.4,Cryotherapy to perivascular sympathetic nerve,A774
26230,A78.4,Radiofrequency controlled thermal destruction of perivascular sympathetic nerve,A784
26239,A76.5,Chemical destruction of splanchnic sympathetic nerve,A765
26252,A78.5,Radiofrequency controlled thermal destruction of splanchnic sympathetic nerve,A785
26261,B01.1,Transethmoidal hypophysectomy,B011
26270,B01.3,Trans-septal hypophysectomy,B013
26286,B01.4,Transcranial hypophysectomy,B014
26303,B01.2,Trans-sphenoidal hypophysectomy,B012
26316,B02.1,Cryotherapy to pituitary gland,B021
26332,B04.1,Excision of lesion of pituitary gland,B041
26341,B04.2,Biopsy of lesion of pituitary gland,B042
26353,B04.3,Decompression of pituitary gland,B043
26364,B04.4,Exploration of pituitary gland,B044
26385,B06.1,Excision of pineal gland,B061
26449,C01.2,Enucleation of eye,C012
26486,C02.2,Destruction of lesion of orbit,C022
26487,C02.8,Other specified extirpation of lesion of orbit,C028
26488,C02.9,Unspecified extirpation of lesion of orbit,C029
26518,C04.1,Revision of prosthetic replacement for orbit,C041
26528,C04.2,Revision of prosthetic replacement for eyeball,C042
26628,C06.1,Biopsy of lesion of orbit,C061
26637,C08.1,Transposition of ligament of orbit,C081
26656,C10.2,Hair bearing flap to eyebrow,C102
26665,C10.5,Incision of lesion of eyebrow,C105
26678,C11.1,Excision of lesion of canthus,C111
26693,C11.2,Destruction of lesion of canthus,C112
26754,C12.8,Other specified extirpation of lesion of eyelid,C128
26755,C12.9,Unspecified extirpation of lesion of eyelid,C129
26756,C12,Extirpation of lesion of eyelid,C12
26777,C12.1,Excision of lesion of eyelid NEC,C121
26789,C12.2,Cauterisation of lesion of eyelid,C122
26801,C12.3,Cryotherapy to lesion of eyelid,C123
26813,C12.4,Curettage of lesion of eyelid,C124
26876,C15.8,Other specified correction of deformity of eyelid,C158
26877,C15.9,Unspecified correction of deformity of eyelid,C159
26878,C15,Correction of deformity of eyelid,C15
26887,C16.2,Lateral tarsorrhaphy,C162
26896,C16.3,Medial tarsorrhaphy,C163
26906,C16.5,Revision of tarsorrhaphy,C165
26925,C18.2,Correction of ptosis of eyelid using frontalis muscle technique,C182
26936,C18.6,Correction of ptosis of eyelid using aponeurosis technique,C186
26970,C19.8,Other specified incision of eyelid,C198
26971,C19.9,Unspecified incision of eyelid,C199
26972,C19,Incision of eyelid,C19
26991,C20.8,Other specified protective suture of eyelid,C208
26992,C20.9,Unspecified protective suture of eyelid,C209
26993,C20,Protective suture of eyelid,C20
27002,C20.1,Complete protective suture of eyelid,C201
27011,C20.2,Central protective suture of eyelid,C202
27020,C20.3,Lateral protective suture of eyelid,C203
27029,C20.4,Medial protective suture of eyelid,C204
27051,C22.2,Biopsy of lesion of eyelid,C222
27073,C24.2,Radiotherapy to lacrimal gland,C242
27084,C24.4,Biopsy of lesion of lacrimal gland,C244
27094,C25.5,Revision of anastomosis between lacrimal apparatus and nose,C255
27103,C26.3,Biopsy of lesion of lacrimal sac,C263
27113,C29.2,Enlargement of lacrimal punctum,C292
27125,C29.3,Occlusion of lacrimal punctum,C293
27150,C31.8,Other specified combined operations on muscles of eye,C318
27151,C31.9,Unspecified combined operations on muscles of eye,C319
27152,C31,Combined operations on muscles of eye,C31
27163,C32.3,Recession of superior rectus muscle of eye,C323
27174,C32.4,Recession of inferior rectus muscle of eye,C324
27183,C32.5,Recession of superior oblique muscle of eye,C325
27192,C32.6,Recession of inferior oblique muscle of eye,C326
27200,C32.7,Recession of combinations of muscles of eye,C327
27211,C33.3,Resection of superior rectus muscle of eye,C333
27222,C33.4,Resection of inferior rectus muscle of eye,C334
27232,C33.5,Resection of superior oblique muscle of eye,C335
27250,C33.7,Resection of combinations of muscles of eye,C337
27259,C34.1,Tenotomy of medial rectus muscle of eye,C341
27268,C34.2,Tenotomy of lateral rectus muscle of eye,C342
27277,C34.3,Tenotomy of superior rectus muscle of eye,C343
27286,C34.4,Tenotomy of inferior rectus muscle of eye,C344
27296,C34.5,Tenotomy of superior oblique muscle of eye,C345
27305,C34.6,Tenotomy of inferior oblique muscle of eye,C346
27314,C35.2,Lengthening of muscle of eye by muscle slide,C352
27325,C37.3,Biopsy of lesion of muscle of eye,C373
27335,C39.3,Cryotherapy to lesion of conjunctiva,C393
27347,C39.4,Curettage of lesion of conjunctiva,C394
27356,C39.5,Radiotherapy to lesion of conjunctiva,C395
27364,C40.1,Mucosal graft to conjunctiva,C401
27372,C40.2,Amniotic graft to conjunctiva,C402
27383,C43.2,Biopsy of lesion of conjunctiva,C432
27394,C43.5,Exploration of conjunctiva,C435
27406,C43.6,Creation of hood of conjunctiva,C436
27420,C45.1,Superficial keratectomy,C451
27437,C45.3,Cauterisation of lesion of cornea,C453
27449,C45.5,Radiotherapy to lesion of cornea,C455
27459,C45.7,Debridement of lesion of cornea,C457
27475,C44.8,Other specified other plastic operations on cornea,C448
27476,C44.9,Unspecified other plastic operations on cornea,C449
27477,C44,Other plastic operations on cornea,C44
27478,C46,Plastic operations on cornea,C46
27486,C49.1,Section of cornea,C491
27497,C49.2,Trephine of cornea,C492
27507,C51.1,Biopsy of lesion of cornea,C511
27516,C51.3,Exploration of cornea,C513
27526,C53.1,Punch resection of sclera,C531
27536,C53.3,Cauterisation of lesion of sclera,C533
27557,C54.2,Imbrication of sclera,C542
27592,C55.8,Other specified incision of sclera,C558
27593,C55.9,Unspecified incision of sclera,C559
27594,C60.2,Inclusion of iris,C602
27595,C55,Incision of sclera,C55
27605,C57.1,Biopsy of lesion of sclera,C571
27618,C57.4,Suture of sclera,C574
27628,C60.3,Fixation of iris,C603
27644,C61.1,Laser trabeculoplasty,C611
27672,C64.4,Biopsy of lesion of iris,C644
27684,C64.6,Stretching of iris,C646
27713,C66.5,Destruction of ciliary body NEC,C665
27714,C66.8,Other specified extirpation of ciliary body,C668
27715,C66.9,Unspecified extirpation of ciliary body,C669
27716,C66,Extirpation of ciliary body,C66
27725,C66.2,Cauterisation of ciliary body,C662
27734,C69.1,Reformation of anterior chamber of eye,C691
27759,C72.8,Other specified intracapsular extraction of lens,C728
27760,C72.9,Unspecified intracapsular extraction of lens,C729
27761,C72,Intracapsular extraction of lens,C72
27775,C72.1,Forceps extraction of lens,C721
27789,C72.3,Cryoextraction of lens,C723
27800,C73.2,Capsulotomy of anterior lens capsule,C732
27810,C73.3,Capsulotomy of posterior lens capsule,C733
27833,C74.3,Mechanical lensectomy,C743
27846,C75.2,Revision of prosthetic replacement for lens,C752
27856,C77.3,Biopsy of lesion of lens,C773
27877,C79.1,Vitrectomy using anterior approach,C791
27887,C82.2,Cryotherapy to lesion of retina,C822
27896,C84.1,Epiretinal dissection,C841
27911,C84.2,Excision of lesion of retina NEC,C842
27921,C84.3,Biopsy of lesion of retina,C843
27946,C86.5,Fluorescein angiography of eye,C865
27980,D02.8,Other specified extirpation of lesion of external ear,D028
27981,D02.9,Unspecified extirpation of lesion of external ear,D029
27982,D02,Extirpation of lesion of external ear,D02
28021,D03.4,Meatoplasty of external ear,D034
28030,D06.1,Biopsy of lesion of external ear,D061
28040,D06.2,Repair of lobe of external ear,D062
28058,D07.1,Irrigation of external auditory canal for removal of wax,D071
28068,D08.1,Extirpation of lesion of external auditory canal,D081
28078,D10.4,Simple mastoidectomy,D104
28097,D12.3,Biopsy of mastoid,D123
28207,D14.1,Tympanoplasty using graft,D141
28219,D14.3,Revision of tympanoplasty,D143
28230,D19.2,Destruction of lesion of middle ear,D192
28239,D20.1,Biopsy of lesion of middle ear,D201
28251,D15.2,Suction clearance of middle ear,D152
28270,D19.8,Other specified extirpation of lesion of middle ear,D198
28271,D19.9,Unspecified extirpation of lesion of middle ear,D199
28272,D19,Extirpation of lesion of middle ear,D19
28309,D22.1,Graft to eustachian canal,D221
28320,D24.4,Neurectomy of cochlea,D244
28339,D26.4,Neurectomy of vestibular apparatus,D264
28348,D28.2,Examination of ear under anaesthetic,D282
28373,E02.1,Total reconstruction of nose,E021
28391,E02.5,Reduction rhinoplasty,E025
28448,E09.1,Excision of lesion of external nose,E091
28463,E09.2,Destruction of lesion of external nose NEC,E092
28473,E09.3,Suture of external nose,E093
28491,E09.5,Biopsy of lesion of external nose,E095
28534,E03.3,Biopsy of lesion of septum of nose,E033
28566,E04.5,Biopsy of lesion of turbinate of nose,E045
28582,E05.1,Cauterisation of internal nose,E051
28602,E05.3,Embolisation of artery of internal nose,E053
28629,E08.1,Polypectomy of internal nose,E081
28705,E12.1,Ligation of maxillary artery using sublabial approach,E121
28714,E12.4,Transantral neurectomy of vidian nerve using sublabial approach,E124
28737,E13.4,Biopsy of lesion of maxillary antrum,E134
28798,E14.2,Intranasal ethmoidectomy,E142
28815,E14.3,External ethmoidectomy,E143
28833,E17.4,Lateral rhinotomy into nasal sinus NEC,E174
28958,E23.1,Open excision of lesion of pharynx,E231
28978,E24.1,Endoscopic extirpation of lesion of nasopharynx,E241
29034,E30.8,Other specified open extirpation of lesion of larynx,E308
29035,E30.9,Unspecified open extirpation of lesion of larynx,E309
29036,E30,Open extirpation of lesion of larynx,E30
29045,E30.1,Excision of lesion of larynx using thyrotomy as approach,E301
29055,E30.2,Excision of lesion of larynx using lateral pharyngotomy as approach,E302
29069,E30.3,Open destruction of lesion of larynx,E303
29092,E33.4,Open biopsy of lesion of larynx,E334
29127,E34.2,Microtherapeutic endoscopic resection of lesion of larynx NEC,E342
