,concept_code_y,concept_name_y,opcs
5024,H19.3,Enterorrhaphy of colon,H193
5037,H20.1,Fibreoptic endoscopic snare resection of lesion of colon,H201
5049,H20.2,Fibreoptic endoscopic cauterisation of lesion of colon,H202
5061,H20.3,Fibreoptic endoscopic laser destruction of lesion of colon,H203
5071,H21.1,Fibreoptic endoscopic dilation of colon,H211
5083,H21.2,Fibreoptic endoscopic coagulation of blood vessel of colon,H212
5097,H26.1,Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope,H261
5110,H26.2,Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope,H262
5124,H26.3,Endoscopic laser destruction of lesion of sigmoid colon using rigid sigmoidoscope,H263
5137,H26.4,Endoscopic cryotherapy to lesion of sigmoid colon using rigid sigmoidoscope,H264
5148,H27.1,Endoscopic dilation of sigmoid colon using rigid sigmoidoscope,H271
5161,H30.5,Irrigation of colon,H305
5175,H33.2,Proctectomy and anastomosis of colon to anus,H332
5184,H33.3,Anterior resection of rectum and anastomosis of colon to rectum using staples,H333
5195,H34.1,Open excision of lesion of rectum,H341
5205,H34.2,Open cauterisation of lesion of rectum,H342
5214,H34.3,Open cryotherapy to lesion of rectum,H343
5225,H34.4,Open laser destruction of lesion of rectum,H344
5235,H40.1,Trans-sphincteric excision of mucosa of rectum,H401
5245,H40.3,Trans-sphincteric destruction of lesion of rectum,H403
5256,H40.4,Trans-sphincteric anastomosis of colon to anus,H404
5283,H42.6,Perineal repair of prolapse of rectum NEC,H426
5284,H42.8,Other specified perineal operations for prolapse of rectum,H428
5285,H42.9,Unspecified perineal operations for prolapse of rectum,H429
5297,H42.1,Insertion of encircling suture around perianal sphincter,H421
5309,H42.2,Perineal plication of levator ani muscles and anal sphincters,H422
5329,H42.3,Insertion of supralevator sling,H423
5339,H44.4,Examination of rectum under anaesthetic,H444
5348,H44.5,Massage of rectum,H445
5368,H46.1,Radiological reduction of intussusception of rectum using barium enema,H461
5383,H46.2,Hydrostatic reduction of intussusception of rectum,H462
5470,H47.1,Excision of sphincter of anus,H471
5484,H48.2,Excision of skin tag of anus,H482
5498,H48.3,Excision of perianal wart,H483
5511,H48.1,Excision of polyp of anus,H481
5538,H49.8,Other specified destruction of lesion of anus,H498
5539,H49.9,Unspecified destruction of lesion of anus,H499
5540,H49,Destruction of lesion of anus,H49
5556,H49.1,Cauterisation of lesion of anus,H491
5568,H49.2,Laser destruction of lesion of anus,H492
5578,H49.3,Cryotherapy to lesion of anus,H493
5598,H50.1,Posterior repair of anal sphincter,H501
5606,H50.2,Anterior repair of anal sphincter,H502
5624,H50.4,Reanastomosis of rectum to anal canal for correction of congenital atresia of rectum,H504
5632,H51.2,Partial internal sphincterotomy for haemorrhoid,H512
5665,H52.8,Other specified destruction of haemorrhoid,H528
5666,H52.9,Unspecified destruction of haemorrhoid,H529
5667,H52,Destruction of haemorrhoid,H52
5678,H52.2,Infrared photocoagulation of haemorrhoid,H522
5692,H52.4,Rubber band ligation of haemorrhoid,H524
5703,H53.2,Forced manual dilation of anus for haemorrhoid,H532
5719,H54.8,Other specified dilation of anal sphincter,H548
5720,H54.9,Unspecified dilation of anal sphincter,H549
5721,H54,Dilation of anal sphincter,H54
5738,H55.5,Fistulography of anal fistula,H555
5747,H56.1,Biopsy of lesion of anus,H561
5756,H56.2,Lateral sphincterotomy of anus,H562
5765,H16.2,Caecotomy,H162
5810,R32.2,Repair of obstetric laceration of perineum and sphincter of anus,R322
6060,H51.3,Stapled haemorrhoidectomy,H513
6081,G73.4,Resection of ileocolic anastomosis,G734
6598,X65.8,Other specified radiotherapy delivery,X658
6599,X65.9,Unspecified radiotherapy delivery,X659
6608,X65,Radiotherapy delivery,X65
6671,H29.3,Subtotal excision of colon and creation of colonic pouch and anastomosis of colon to rectum,H293
6731,X73.8,Other specified delivery of oral chemotherapy for neoplasm,X738
6732,X73.9,Unspecified delivery of oral chemotherapy for neoplasm,X739
6737,X73,Delivery of oral chemotherapy for neoplasm,X73
6800,H20.4,Fibreoptic endoscopic destruction of lesion of colon NEC,H204
6919,H35.1,Anterior fixation of rectum NEC,H351
6932,H35.3,Posterior fixation of rectum NEC,H353
7027,M62.4,Repair of rectoprostatic fistula,M624
7053,X72.8,Other specified delivery of chemotherapy for neoplasm,X728
7054,X72.9,Unspecified delivery of chemotherapy for neoplasm,X729
7063,X72,Delivery of chemotherapy for neoplasm,X72
7145,G71.5,Bypass of ileum by anastomosis of ileum to colon NEC,G715
7146,G72.3,Anastomosis of ileum to colon NEC,G723
7159,X65.1,Delivery of a fraction of total body irradiation,X651
7169,X65.2,Delivery of a fraction of intracavitary radiotherapy,X652
7179,Y91.3,Superficial or orthovoltage treatment for radiotherapy,Y913
7201,H66.2,Revision of ileoanal pouch,H662
7215,X65.3,Delivery of a fraction of interstitial radiotherapy,X653
7248,X73.1,Delivery of exclusively oral chemotherapy for neoplasm,X731
7259,X72.1,Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance,X721
7270,X72.2,Delivery of complex parenteral chemotherapy for neoplasm at first attendance,X722
7281,X72.3,Delivery of simple parenteral chemotherapy for neoplasm at first attendance,X723
7292,X72.4,Delivery of subsequent element of cycle of chemotherapy for neoplasm,X724
7354,H11.1,Colectomy and end to end anastomosis of colon to colon NEC,H111
7355,H11.3,Colectomy and anastomosis NEC,H113
7356,H11.4,Colectomy and ileostomy NEC,H114
7357,H11.5,Colectomy and exteriorisation of bowel NEC,H115
7358,H11.8,Other specified other excision of colon,H118
7359,H11.9,Unspecified other excision of colon,H119
7362,H11,Other excision of colon,H11
7552,H51.1,Haemorrhoidectomy,H511
7553,H51.8,Other specified excision of haemorrhoid,H518
7554,H51.9,Unspecified excision of haemorrhoid,H519
7555,H51,Excision of haemorrhoid,H51
7693,H05.8,Other specified total excision of colon,H058
7694,H05.9,Unspecified total excision of colon,H059
7697,H05,Total excision of colon,H05
7759,G61.3,Bypass of jejunum by anastomosis of jejunum to colon,G613
7774,H20.8,Other specified endoscopic extirpation of lesion of colon,H208
7775,H20.9,Unspecified endoscopic extirpation of lesion of colon,H209
7776,H20,Endoscopic extirpation of lesion of colon,H20
7785,H37,Other endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H37
7786,H37.8,Other specified other endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H378
7787,H37.9,Unspecified other endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H379
7804,H26.5,Endoscopic destruction of lesion of sigmoid colon using rigid sigmoidoscope NEC,H265
7805,H26.7,Endoscopic resection of lesion of sigmoid colon using rigid sigmoidoscope NEC,H267
7806,H26.8,Other specified endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H268
7807,H26.9,Unspecified endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H269
7808,H26,Endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope,H26
7865,H33.1,Abdominoperineal excision of rectum and end colostomy,H331
7886,H34.8,Other specified open extirpation of lesion of rectum,H348
7887,H34.9,Unspecified open extirpation of lesion of rectum,H349
7888,H34,Open extirpation of lesion of rectum,H34
7897,H35.2,Posterior fixation of rectum using prosthetic material,H352
7908,H35.4,Fixation of rectum using fascia lata,H354
7941,H40.2,Trans-sphincteric excision of lesion of rectum,H402
7942,H41.2,Peranal excision of lesion of rectum,H412
7957,H41.3,Peranal destruction of lesion of rectum,H413
7973,H50.3,Cutback of covered anus,H503
7991,X35.2,Intravenous chemotherapy,X352
8005,X37.3,Intramuscular chemotherapy,X373
8017,X38.4,Subcutaneous chemotherapy,X384
8096,H08.8,Other specified excision of transverse colon,H088
8097,H08.9,Unspecified excision of transverse colon,H089
8100,H08,Excision of transverse colon,H08
8138,H54.1,Anorectal stretch,H541
8416,H18.8,Other specified open endoscopic operations on colon,H188
8417,H18.9,Unspecified open endoscopic operations on colon,H189
8418,H18,Open endoscopic operations on colon,H18
8602,H41.4,Peranal mucosal proctectomy and endoanal anastomosis,H414
8696,X65.5,Oral delivery of radiotherapy for thyroid ablation,X655
8899,H52.1,Cryotherapy to haemorrhoid,H521
8909,H42,Perineal operations for prolapse of rectum,H42
9044,H04.2,Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ,H042
9271,H06.4,Extended right hemicolectomy and ileostomy HFQ,H064
9379,G02.5,Total oesophagectomy and interposition of colon NEC,G025
9380,G03.6,Partial oesophagectomy and interposition of colon NEC,G036
9611,H08.4,Transverse colectomy and ileostomy HFQ,H084
9623,H08.5,Transverse colectomy and exteriorisation of bowel NEC,H085
9633,H10.4,Sigmoid colectomy and ileostomy HFQ,H104
9691,H09.5,Left hemicolectomy and exteriorisation of bowel NEC,H095
9761,H05.3,Total colectomy and ileostomy NEC,H053
9778,H05.2,Total colectomy and ileostomy and creation of rectal fistula HFQ,H052
9864,H04.1,Panproctocolectomy and ileostomy,H041
9865,H04.3,Panproctocolectomy and anastomosis of ileum to anus NEC,H043
10149,H08.3,Transverse colectomy and anastomosis NEC,H083
10166,H09.3,Left hemicolectomy and anastomosis NEC,H093
10184,H09.4,Left hemicolectomy and ileostomy HFQ,H094
10198,H10.3,Sigmoid colectomy and anastomosis NEC,H103
10227,H33.4,Anterior resection of rectum and anastomosis NEC,H334
10288,H15.4,Closure of colostomy,H154
10953,Y91,External beam radiotherapy,Y91
11126,H07.3,Right hemicolectomy and anastomosis NEC,H073
11127,H07.8,Other specified other excision of right hemicolon,H078
11128,H07.9,Unspecified other excision of right hemicolon,H079
11132,H07,Other excision of right hemicolon,H07
11336,H05.1,Total colectomy and anastomosis of ileum to rectum,H051
11738,Y91.4,Megavoltage treatment for adaptive radiotherapy,Y914
11749,Y91.2,Megavoltage treatment for simple radiotherapy,Y912
11760,Y91.1,Megavoltage treatment for complex radiotherapy,Y911
11771,Y92.1,Technical support for preparation for radiotherapy,Y921
11782,Y92.8,Other specified support for preparation for radiotherapy,Y928
11783,Y92.9,Unspecified support for preparation for radiotherapy,Y929
11787,Y92,Support for preparation for radiotherapy,Y92
11854,X65.6,Delivery of a fraction of intraluminal brachytherapy,X656
11921,H12.1,Excision of diverticulum of colon,H121
11933,H42.5,Excision of mucosal prolapse of rectum NEC,H425
11973,H56.4,Excision of anal fissure,H564
12599,H14.8,Other specified exteriorisation of caecum,H148
12600,H14.9,Unspecified exteriorisation of caecum,H149
12601,H14,Exteriorisation of caecum,H14
12627,H30.1,Radiological reduction of intussusception of colon using barium enema,H301
12663,H15.8,Other specified other exteriorisation of colon,H158
12664,H15.9,Unspecified other exteriorisation of colon,H159
12665,H32.8,Other specified exteriorisation of colon,H328
12666,H32.9,Unspecified exteriorisation of colon,H329
12667,H15,Other exteriorisation of colon,H15
12668,H32,Exteriorisation of colon,H32
12764,J48.7,Percutaneous brachytherapy of lesion of bile duct,J487
12765,X65.7,Delivery of radionuclide therapy NEC,X657
12766,Y89.8,Other specified brachytherapy,Y898
12767,Y89.9,Unspecified brachytherapy,Y899
12768,Y90.2,Radiotherapy NEC,Y902
13139,U17.5,Computed tomography of colon,U175
13168,M70.6,Radioactive seed implantation into prostate,M706
13184,H20.5,Fibreoptic endoscopic submucosal resection of lesion of colon,H205
13201,C82.3,External beam radiotherapy to lesion of retina,C823
13217,H26.6,Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope,H266
13230,H66.1,Excision of ileoanal pouch,H661
13278,H29.1,Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus,H291
13388,C82.4,Plaque radiotherapy to lesion of retina,C824
13418,A10.7,Stereotactic radiosurgery on tissue of brain,A107
13436,H57.4,Creation of graciloplasty sphincter,H574
13437,H57.5,Placement of dynamic graciloplasty sphincter,H575
13526,H29.8,Other specified subtotal excision of colon,H298
13527,H29.9,Unspecified subtotal excision of colon,H299
13530,H29,Subtotal excision of colon,H29
13542,H41.5,Peranal resection of rectum using staples,H415
14015,H44.2,Manual reduction of prolapse of rectum,H442
14028,R32.5,Repair of obstetric laceration of perineum and sphincter and mucosa of anus,R325
14062,H55.7,Repair of anal fistula using plug,H557
14185,H33.7,Perineal resection of rectum HFQ,H337
14253,H24.8,Other specified other therapeutic endoscopic operations on lower bowel using fibreoptic sigmoidoscope,H248
14254,H24.9,Unspecified other therapeutic endoscopic operations on lower bowel using fibreoptic sigmoidoscope,H249
14255,H25.8,Other specified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope,H258
14256,H25.9,Unspecified diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope,H259
14257,H25,Diagnostic endoscopic examination of lower bowel using fibreoptic sigmoidoscope,H25
14258,H27,Other therapeutic endoscopic operations on sigmoid colon using rigid sigmoidoscope,H27
14565,H07.4,Right hemicolectomy and ileostomy HFQ,H074
14611,H11.2,Colectomy and side to side anastomosis of ileum to colon NEC,H112
14955,H29.4,Subtotal excision of colon and creation of colonic pouch NEC,H294
14969,H29.2,Subtotal excision of colon and rectum and creation of colonic pouch NEC,H292
15131,H50.8,Other specified repair of anus,H508
15132,H50.9,Unspecified repair of anus,H509
15133,H50,Repair of anus,H50
15272,H48.8,Other specified excision of lesion of anus,H488
15273,H48.9,Unspecified excision of lesion of anus,H489
15274,H48,Excision of lesion of anus,H48
15289,H14.4,Appendicocaecostomy,H144
15429,H53.3,Manual reduction of prolapsed haemorrhoid,H533
15492,H34.5,Open destruction of lesion of rectum NEC,H345
15553,M37.2,Repair of vesicocolic fistula,M372
15728,H14.3,Closure of caecostomy,H143
15839,H19.2,Fixation of colon,H192
15970,P25.3,Repair of rectovaginal fistula,P253
16492,G72.5,Anastomosis of ileum to anus and creation of pouch HFQ,G725
17187,H44.8,Other specified manipulation of rectum,H448
17188,H44.9,Unspecified manipulation of rectum,H449
17189,H44,Manipulation of rectum,H44
17200,H36.8,Other specified other abdominal operations for prolapse of rectum,H368
17201,H36.9,Unspecified other abdominal operations for prolapse of rectum,H369
17426,H20.7,Fibreoptic endoscopic mucosal resection of lesion of colon,H207
17730,H70.2,Diagnostic endoscopic examination of colonic pouch using rigid sigmoidoscope NEC,H702
17767,H66.8,Other specified therapeutic operations on ileoanal pouch,H668
17768,H66.9,Unspecified therapeutic operations on ileoanal pouch,H669
17771,H66,Therapeutic operations on ileoanal pouch,H66
17967,G72.4,Anastomosis of ileum to rectum,G724
18030,H09.8,Other specified excision of left hemicolon,H098
18031,H09.9,Unspecified excision of left hemicolon,H099
18034,H09,Excision of left hemicolon,H09
18490,H52.3,Injection of sclerosing substance into haemorrhoid,H523
18498,Y12.3,Electrochemotherapy to lesion of organ NOC,Y123
18547,H10.5,Sigmoid colectomy and exteriorisation of bowel NEC,H105
18548,H10.8,Other specified excision of sigmoid colon,H108
18549,H10.9,Unspecified excision of sigmoid colon,H109
18553,H10,Excision of sigmoid colon,H10
18773,H12.2,Excision of lesion of colon NEC,H122
18856,H33.8,Other specified excision of rectum,H338
18857,H33.9,Unspecified excision of rectum,H339
18860,H33,Excision of rectum,H33
18983,H06.1,Extended right hemicolectomy and end to end anastomosis,H061
18984,H06.5,Extended right hemicolectomy and end to side anastomosis,H065
18998,H07.5,Right hemicolectomy and end to side anastomosis,H075
19011,H08.6,Transverse colectomy and end to side anastomosis,H086
19039,H09.6,Left hemicolectomy and end to side anastomosis,H096
19052,H10.6,Sigmoid colectomy and end to side anastomosis,H106
19067,H11.6,Colectomy and end to side anastomosis NEC,H116
19091,Y91.5,Megavoltage treatment for hypofractionated stereotactic radiotherapy,Y915
19123,H33.6,Anterior resection of rectum and exteriorisation of bowel,H336
19165,H32.1,Resiting of colostomy,H321
19260,H16.3,Colotomy,H163
19261,H16.8,Other specified incision of colon,H168
19262,H16.9,Unspecified incision of colon,H169
19263,H16,Incision of colon,H16
