,concept_code_y,concept_name_y,icd
1642,0DBV4ZX,"Excision of Mesentery, Percutaneous Endoscopic Approach, Diagnostic",0DBV4ZX
2087,0DQU0ZZ,"Repair Omentum, Open Approach",0DQU0ZZ
2088,0DQU3ZZ,"Repair Omentum, Percutaneous Approach",0DQU3ZZ
2089,0DQU4ZZ,"Repair Omentum, Percutaneous Endoscopic Approach",0DQU4ZZ
2245,0DBJ0ZZ,"Excision of Appendix, Open Approach",0DBJ0ZZ
2246,0DBJ3ZZ,"Excision of Appendix, Percutaneous Approach",0DBJ3ZZ
2247,0DBJ7ZZ,"Excision of Appendix, Via Natural or Artificial Opening",0DBJ7ZZ
2248,0DTJ0ZZ,"Resection of Appendix, Open Approach",0DTJ0ZZ
2249,0DTJ7ZZ,"Resection of Appendix, Via Natural or Artificial Opening",0DTJ7ZZ
2254,0DBJ4ZZ,"Excision of Appendix, Percutaneous Endoscopic Approach",0DBJ4ZZ
2255,0DTJ4ZZ,"Resection of Appendix, Percutaneous Endoscopic Approach",0DTJ4ZZ
2271,0DQV0ZZ,"Repair Mesentery, Open Approach",0DQV0ZZ
2272,0DQV3ZZ,"Repair Mesentery, Percutaneous Approach",0DQV3ZZ
2273,0DQV4ZZ,"Repair Mesentery, Percutaneous Endoscopic Approach",0DQV4ZZ
2479,0D5W3ZZ,"Destruction of Peritoneum, Percutaneous Approach",0D5W3ZZ
2480,0D5W4ZZ,"Destruction of Peritoneum, Percutaneous Endoscopic Approach",0D5W4ZZ
2498,0UNF0ZZ,"Release Cul-de-sac, Open Approach",0UNF0ZZ
2499,0UNF3ZZ,"Release Cul-de-sac, Percutaneous Approach",0UNF3ZZ
2500,0UNF7ZZ,"Release Cul-de-sac, Via Natural or Artificial Opening",0UNF7ZZ
2503,0UNF4ZZ,"Release Cul-de-sac, Percutaneous Endoscopic Approach",0UNF4ZZ
2504,0UNF8ZZ,"Release Cul-de-sac, Via Natural or Artificial Opening Endoscopic",0UNF8ZZ
2617,0DBU4ZZ,"Excision of Omentum, Percutaneous Endoscopic Approach",0DBU4ZZ
2618,0DTU4ZZ,"Resection of Omentum, Percutaneous Endoscopic Approach",0DTU4ZZ
2686,BD48ZZZ,Ultrasonography of Appendix,BD48ZZZ
2979,0DBU0ZZ,"Excision of Omentum, Open Approach",0DBU0ZZ
2981,0DBU3ZZ,"Excision of Omentum, Percutaneous Approach",0DBU3ZZ
2982,0DTU0ZZ,"Resection of Omentum, Open Approach",0DTU0ZZ
3031,0DBJ8ZZ,"Excision of Appendix, Via Natural or Artificial Opening Endoscopic",0DBJ8ZZ
3032,0DTJ8ZZ,"Resection of Appendix, Via Natural or Artificial Opening Endoscopic",0DTJ8ZZ
