,concept_code_y,concept_name_y,icd
4228,085G3ZZ,"Destruction of Right Retinal Vessel, Percutaneous Approach",085G3ZZ
4229,085H3ZZ,"Destruction of Left Retinal Vessel, Percutaneous Approach",085H3ZZ
4498,08TC3ZZ,"Resection of Right Iris, Percutaneous Approach",08TC3ZZ
4499,08TD3ZZ,"Resection of Left Iris, Percutaneous Approach",08TD3ZZ
4501,08BC3ZZ,"Excision of Right Iris, Percutaneous Approach",08BC3ZZ
4503,08BD3ZZ,"Excision of Left Iris, Percutaneous Approach",08BD3ZZ
4634,08543ZZ,"Destruction of Right Vitreous, Percutaneous Approach",08543ZZ
4635,08553ZZ,"Destruction of Left Vitreous, Percutaneous Approach",08553ZZ
4638,08F43ZZ,"Fragmentation in Right Vitreous, Percutaneous Approach",08F43ZZ
4639,08F4XZZ,"Fragmentation in Right Vitreous, External Approach",08F4XZZ
4640,08F53ZZ,"Fragmentation in Left Vitreous, Percutaneous Approach",08F53ZZ
4641,08F5XZZ,"Fragmentation in Left Vitreous, External Approach",08F5XZZ
6537,08BSXZZ,"Excision of Right Conjunctiva, External Approach",08BSXZZ
6539,08BTXZZ,"Excision of Left Conjunctiva, External Approach",08BTXZZ
7011,0856XZZ,"Destruction of Right Sclera, External Approach",0856XZZ
7012,0857XZZ,"Destruction of Left Sclera, External Approach",0857XZZ
7417,08D8XZX,"Extraction of Right Cornea, External Approach, Diagnostic",08D8XZX
7418,08D9XZX,"Extraction of Left Cornea, External Approach, Diagnostic",08D9XZX
7480,085J3ZZ,"Destruction of Right Lens, Percutaneous Approach",085J3ZZ
7481,085K3ZZ,"Destruction of Left Lens, Percutaneous Approach",085K3ZZ
7499,08QE3ZZ,"Repair Right Retina, Percutaneous Approach",08QE3ZZ
7500,08QF3ZZ,"Repair Left Retina, Percutaneous Approach",08QF3ZZ
7501,08QG3ZZ,"Repair Right Retinal Vessel, Percutaneous Approach",08QG3ZZ
7502,08QH3ZZ,"Repair Left Retinal Vessel, Percutaneous Approach",08QH3ZZ
8397,0858XZZ,"Destruction of Right Cornea, External Approach",0858XZZ
8398,0859XZZ,"Destruction of Left Cornea, External Approach",0859XZZ
8842,08QJ3ZZ,"Repair Right Lens, Percutaneous Approach",08QJ3ZZ
8843,08QK3ZZ,"Repair Left Lens, Percutaneous Approach",08QK3ZZ
9034,08123J4,"Bypass Right Anterior Chamber to Sclera with Synthetic Substitute, Percutaneous Approach",08123J4
9035,08123K4,"Bypass Right Anterior Chamber to Sclera with Nonautologous Tissue Substitute, Percutaneous Approach",08123K4
9036,08123Z4,"Bypass Right Anterior Chamber to Sclera, Percutaneous Approach",08123Z4
9037,08133J4,"Bypass Left Anterior Chamber to Sclera with Synthetic Substitute, Percutaneous Approach",08133J4
9038,08133K4,"Bypass Left Anterior Chamber to Sclera with Nonautologous Tissue Substitute, Percutaneous Approach",08133K4
9039,08133Z4,"Bypass Left Anterior Chamber to Sclera, Percutaneous Approach",08133Z4
9040,08Q6XZZ,"Repair Right Sclera, External Approach",08Q6XZZ
9041,08Q7XZZ,"Repair Left Sclera, External Approach",08Q7XZZ
9130,085C3ZZ,"Destruction of Right Iris, Percutaneous Approach",085C3ZZ
9131,085D3ZZ,"Destruction of Left Iris, Percutaneous Approach",085D3ZZ
9172,08DJ3ZZ,"Extraction of Right Lens, Percutaneous Approach",08DJ3ZZ
9173,08DK3ZZ,"Extraction of Left Lens, Percutaneous Approach",08DK3ZZ
9283,08C43ZZ,"Extirpation of Matter from Right Vitreous, Percutaneous Approach",08C43ZZ
9284,08C4XZZ,"Extirpation of Matter from Right Vitreous, External Approach",08C4XZZ
9285,08C53ZZ,"Extirpation of Matter from Left Vitreous, Percutaneous Approach",08C53ZZ
9286,08C5XZZ,"Extirpation of Matter from Left Vitreous, External Approach",08C5XZZ
9368,08QSXZZ,"Repair Right Conjunctiva, External Approach",08QSXZZ
9369,08QTXZZ,"Repair Left Conjunctiva, External Approach",08QTXZZ
9517,08RSX7Z,"Replacement of Right Conjunctiva with Autologous Tissue Substitute, External Approach",08RSX7Z
9518,08RSXKZ,"Replacement of Right Conjunctiva with Nonautologous Tissue Substitute, External Approach",08RSXKZ
9519,08RTX7Z,"Replacement of Left Conjunctiva with Autologous Tissue Substitute, External Approach",08RTX7Z
9520,08RTXKZ,"Replacement of Left Conjunctiva with Nonautologous Tissue Substitute, External Approach",08RTXKZ
9686,08523ZZ,"Destruction of Right Anterior Chamber, Percutaneous Approach",08523ZZ
9687,08533ZZ,"Destruction of Left Anterior Chamber, Percutaneous Approach",08533ZZ
10076,02K83ZZ,"Map Conduction Mechanism, Percutaneous Approach",02K83ZZ
10077,0DBK0ZX,"Excision of Ascending Colon, Open Approach, Diagnostic",0DBK0ZX
10078,0DBK3ZX,"Excision of Ascending Colon, Percutaneous Approach, Diagnostic",0DBK3ZX
10079,0DBK4ZX,"Excision of Ascending Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBK4ZX
10080,0DBK7ZX,"Excision of Ascending Colon, Via Natural or Artificial Opening, Diagnostic",0DBK7ZX
10081,0DBK8ZX,"Excision of Ascending Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBK8ZX
10082,0DBL0ZX,"Excision of Transverse Colon, Open Approach, Diagnostic",0DBL0ZX
10083,0DBL3ZX,"Excision of Transverse Colon, Percutaneous Approach, Diagnostic",0DBL3ZX
10084,0DBL4ZX,"Excision of Transverse Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBL4ZX
10085,0DBL7ZX,"Excision of Transverse Colon, Via Natural or Artificial Opening, Diagnostic",0DBL7ZX
10086,0DBL8ZX,"Excision of Transverse Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBL8ZX
10087,0DBM0ZX,"Excision of Descending Colon, Open Approach, Diagnostic",0DBM0ZX
10088,0DBM3ZX,"Excision of Descending Colon, Percutaneous Approach, Diagnostic",0DBM3ZX
10089,0DBM4ZX,"Excision of Descending Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBM4ZX
10090,0DBM7ZX,"Excision of Descending Colon, Via Natural or Artificial Opening, Diagnostic",0DBM7ZX
10091,0DBM8ZX,"Excision of Descending Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBM8ZX
10092,0DBN0ZX,"Excision of Sigmoid Colon, Open Approach, Diagnostic",0DBN0ZX
10093,0DBN3ZX,"Excision of Sigmoid Colon, Percutaneous Approach, Diagnostic",0DBN3ZX
10094,0DBN4ZX,"Excision of Sigmoid Colon, Percutaneous Endoscopic Approach, Diagnostic",0DBN4ZX
10095,0DBN7ZX,"Excision of Sigmoid Colon, Via Natural or Artificial Opening, Diagnostic",0DBN7ZX
10096,0DBN8ZX,"Excision of Sigmoid Colon, Via Natural or Artificial Opening Endoscopic, Diagnostic",0DBN8ZX
10110,085A0ZZ,"Destruction of Right Choroid, Open Approach",085A0ZZ
10111,085A3ZZ,"Destruction of Right Choroid, Percutaneous Approach",085A3ZZ
10112,085B0ZZ,"Destruction of Left Choroid, Open Approach",085B0ZZ
10113,085B3ZZ,"Destruction of Left Choroid, Percutaneous Approach",085B3ZZ
