,concept_code_y,concept_name_y,icd
1815,0DQV4ZZ,"Repair Mesentery, Percutaneous Endoscopic Approach",0DQV4ZZ
1971,0D5W3ZZ,"Destruction of Peritoneum, Percutaneous Approach",0D5W3ZZ
1972,0D5W4ZZ,"Destruction of Peritoneum, Percutaneous Endoscopic Approach",0D5W4ZZ
1990,0UNF0ZZ,"Release Cul-de-sac, Open Approach",0UNF0ZZ
1991,0UNF3ZZ,"Release Cul-de-sac, Percutaneous Approach",0UNF3ZZ
1992,0UNF7ZZ,"Release Cul-de-sac, Via Natural or Artificial Opening",0UNF7ZZ
1995,0UNF4ZZ,"Release Cul-de-sac, Percutaneous Endoscopic Approach",0UNF4ZZ
1996,0UNF8ZZ,"Release Cul-de-sac, Via Natural or Artificial Opening Endoscopic",0UNF8ZZ
2069,BD48ZZZ,Ultrasonography of Appendix,BD48ZZZ
2267,0DBU0ZZ,"Excision of Omentum, Open Approach",0DBU0ZZ
2269,0DBU3ZZ,"Excision of Omentum, Percutaneous Approach",0DBU3ZZ
2270,0DTU0ZZ,"Resection of Omentum, Open Approach",0DTU0ZZ
2307,0DBJ8ZZ,"Excision of Appendix, Via Natural or Artificial Opening Endoscopic",0DBJ8ZZ
2308,0DTJ8ZZ,"Resection of Appendix, Via Natural or Artificial Opening Endoscopic",0DTJ8ZZ
