,concept_code_y,concept_name_y,icd
393,D721DZZ,Stereotactic Other Photon Radiosurgery of Thymus,D721DZZ
394,D721HZZ,Stereotactic Particulate Radiosurgery of Thymus,D721HZZ
395,D721JZZ,Stereotactic Gamma Beam Radiosurgery of Thymus,D721JZZ
396,D722DZZ,Stereotactic Other Photon Radiosurgery of Spleen,D722DZZ
397,D722HZZ,Stereotactic Particulate Radiosurgery of Spleen,D722HZZ
398,D722JZZ,Stereotactic Gamma Beam Radiosurgery of Spleen,D722JZZ
399,D723DZZ,Stereotactic Other Photon Radiosurgery of Neck Lymphatics,D723DZZ
400,D723HZZ,Stereotactic Particulate Radiosurgery of Neck Lymphatics,D723HZZ
401,DG24DZZ,Stereotactic Other Photon Radiosurgery of Parathyroid Glands,DG24DZZ
402,DG24HZZ,Stereotactic Particulate Radiosurgery of Parathyroid Glands,DG24HZZ
403,DG24JZZ,Stereotactic Gamma Beam Radiosurgery of Parathyroid Glands,DG24JZZ
404,DG25DZZ,Stereotactic Other Photon Radiosurgery of Thyroid,DG25DZZ
405,DG25HZZ,Stereotactic Particulate Radiosurgery of Thyroid,DG25HZZ
406,DG25JZZ,Stereotactic Gamma Beam Radiosurgery of Thyroid,DG25JZZ
407,D723JZZ,Stereotactic Gamma Beam Radiosurgery of Neck Lymphatics,D723JZZ
408,D724DZZ,Stereotactic Other Photon Radiosurgery of Axillary Lymphatics,D724DZZ
409,D724HZZ,Stereotactic Particulate Radiosurgery of Axillary Lymphatics,D724HZZ
410,D724JZZ,Stereotactic Gamma Beam Radiosurgery of Axillary Lymphatics,D724JZZ
411,D725DZZ,Stereotactic Other Photon Radiosurgery of Thorax Lymphatics,D725DZZ
412,D725HZZ,Stereotactic Particulate Radiosurgery of Thorax Lymphatics,D725HZZ
413,D725JZZ,Stereotactic Gamma Beam Radiosurgery of Thorax Lymphatics,D725JZZ
414,D726DZZ,Stereotactic Other Photon Radiosurgery of Abdomen Lymphatics,D726DZZ
415,D726HZZ,Stereotactic Particulate Radiosurgery of Abdomen Lymphatics,D726HZZ
416,D726JZZ,Stereotactic Gamma Beam Radiosurgery of Abdomen Lymphatics,D726JZZ
417,D727DZZ,Stereotactic Other Photon Radiosurgery of Pelvis Lymphatics,D727DZZ
418,D727HZZ,Stereotactic Particulate Radiosurgery of Pelvis Lymphatics,D727HZZ
419,D727JZZ,Stereotactic Gamma Beam Radiosurgery of Pelvis Lymphatics,D727JZZ
420,D728DZZ,Stereotactic Other Photon Radiosurgery of Inguinal Lymphatics,D728DZZ
421,D728HZZ,Stereotactic Particulate Radiosurgery of Inguinal Lymphatics,D728HZZ
422,D728JZZ,Stereotactic Gamma Beam Radiosurgery of Inguinal Lymphatics,D728JZZ
423,D820DZZ,Stereotactic Other Photon Radiosurgery of Eye,D820DZZ
424,D820HZZ,Stereotactic Particulate Radiosurgery of Eye,D820HZZ
425,D820JZZ,Stereotactic Gamma Beam Radiosurgery of Eye,D820JZZ
426,DM20DZZ,Stereotactic Other Photon Radiosurgery of Left Breast,DM20DZZ
427,DM20HZZ,Stereotactic Particulate Radiosurgery of Left Breast,DM20HZZ
428,DM20JZZ,Stereotactic Gamma Beam Radiosurgery of Left Breast,DM20JZZ
429,DM21DZZ,Stereotactic Other Photon Radiosurgery of Right Breast,DM21DZZ
430,DM21HZZ,Stereotactic Particulate Radiosurgery of Right Breast,DM21HZZ
431,DM21JZZ,Stereotactic Gamma Beam Radiosurgery of Right Breast,DM21JZZ
432,D920DZZ,Stereotactic Other Photon Radiosurgery of Ear,D920DZZ
433,D920HZZ,Stereotactic Particulate Radiosurgery of Ear,D920HZZ
434,D920JZZ,Stereotactic Gamma Beam Radiosurgery of Ear,D920JZZ
435,D921DZZ,Stereotactic Other Photon Radiosurgery of Nose,D921DZZ
436,D921HZZ,Stereotactic Particulate Radiosurgery of Nose,D921HZZ
437,D921JZZ,Stereotactic Gamma Beam Radiosurgery of Nose,D921JZZ
438,D924DZZ,Stereotactic Other Photon Radiosurgery of Mouth,D924DZZ
439,D924HZZ,Stereotactic Particulate Radiosurgery of Mouth,D924HZZ
440,D924JZZ,Stereotactic Gamma Beam Radiosurgery of Mouth,D924JZZ
441,D925DZZ,Stereotactic Other Photon Radiosurgery of Tongue,D925DZZ
442,D925HZZ,Stereotactic Particulate Radiosurgery of Tongue,D925HZZ
443,D925JZZ,Stereotactic Gamma Beam Radiosurgery of Tongue,D925JZZ
444,D926DZZ,Stereotactic Other Photon Radiosurgery of Salivary Glands,D926DZZ
445,D926HZZ,Stereotactic Particulate Radiosurgery of Salivary Glands,D926HZZ
446,D926JZZ,Stereotactic Gamma Beam Radiosurgery of Salivary Glands,D926JZZ
447,D927DZZ,Stereotactic Other Photon Radiosurgery of Sinuses,D927DZZ
448,D927HZZ,Stereotactic Particulate Radiosurgery of Sinuses,D927HZZ
449,D927JZZ,Stereotactic Gamma Beam Radiosurgery of Sinuses,D927JZZ
450,D928DZZ,Stereotactic Other Photon Radiosurgery of Hard Palate,D928DZZ
451,D928HZZ,Stereotactic Particulate Radiosurgery of Hard Palate,D928HZZ
452,DT20DZZ,Stereotactic Other Photon Radiosurgery of Kidney,DT20DZZ
453,DT20HZZ,Stereotactic Particulate Radiosurgery of Kidney,DT20HZZ
454,DT20JZZ,Stereotactic Gamma Beam Radiosurgery of Kidney,DT20JZZ
455,DT21DZZ,Stereotactic Other Photon Radiosurgery of Ureter,DT21DZZ
456,DT21HZZ,Stereotactic Particulate Radiosurgery of Ureter,DT21HZZ
457,DT21JZZ,Stereotactic Gamma Beam Radiosurgery of Ureter,DT21JZZ
458,DT22DZZ,Stereotactic Other Photon Radiosurgery of Bladder,DT22DZZ
459,DT22HZZ,Stereotactic Particulate Radiosurgery of Bladder,DT22HZZ
460,DT22JZZ,Stereotactic Gamma Beam Radiosurgery of Bladder,DT22JZZ
461,DT23DZZ,Stereotactic Other Photon Radiosurgery of Urethra,DT23DZZ
462,DT23HZZ,Stereotactic Particulate Radiosurgery of Urethra,DT23HZZ
463,DT23JZZ,Stereotactic Gamma Beam Radiosurgery of Urethra,DT23JZZ
464,D928JZZ,Stereotactic Gamma Beam Radiosurgery of Hard Palate,D928JZZ
465,D929DZZ,Stereotactic Other Photon Radiosurgery of Soft Palate,D929DZZ
466,D929HZZ,Stereotactic Particulate Radiosurgery of Soft Palate,D929HZZ
467,D929JZZ,Stereotactic Gamma Beam Radiosurgery of Soft Palate,D929JZZ
468,D92BDZZ,Stereotactic Other Photon Radiosurgery of Larynx,D92BDZZ
469,D92BHZZ,Stereotactic Particulate Radiosurgery of Larynx,D92BHZZ
470,D92BJZZ,Stereotactic Gamma Beam Radiosurgery of Larynx,D92BJZZ
471,D92CDZZ,Stereotactic Other Photon Radiosurgery of Pharynx,D92CDZZ
472,D92CHZZ,Stereotactic Particulate Radiosurgery of Pharynx,D92CHZZ
473,D92CJZZ,Stereotactic Gamma Beam Radiosurgery of Pharynx,D92CJZZ
474,D92DDZZ,Stereotactic Other Photon Radiosurgery of Nasopharynx,D92DDZZ
475,D92DHZZ,Stereotactic Particulate Radiosurgery of Nasopharynx,D92DHZZ
476,D92DJZZ,Stereotactic Gamma Beam Radiosurgery of Nasopharynx,D92DJZZ
477,DU20DZZ,Stereotactic Other Photon Radiosurgery of Ovary,DU20DZZ
478,DU20HZZ,Stereotactic Particulate Radiosurgery of Ovary,DU20HZZ
479,DU20JZZ,Stereotactic Gamma Beam Radiosurgery of Ovary,DU20JZZ
480,DU21DZZ,Stereotactic Other Photon Radiosurgery of Cervix,DU21DZZ
543,0DLQ0CZ,"Occlusion of Anus with Extraluminal Device, Open Approach",0DLQ0CZ
544,0DLQ0DZ,"Occlusion of Anus with Intraluminal Device, Open Approach",0DLQ0DZ
545,0DLQ0ZZ,"Occlusion of Anus, Open Approach",0DLQ0ZZ
546,0DLQ3CZ,"Occlusion of Anus with Extraluminal Device, Percutaneous Approach",0DLQ3CZ
547,0DLQ3DZ,"Occlusion of Anus with Intraluminal Device, Percutaneous Approach",0DLQ3DZ
548,0DLQ3ZZ,"Occlusion of Anus, Percutaneous Approach",0DLQ3ZZ
549,0DLQ4CZ,"Occlusion of Anus with Extraluminal Device, Percutaneous Endoscopic Approach",0DLQ4CZ
550,0DLQ4DZ,"Occlusion of Anus with Intraluminal Device, Percutaneous Endoscopic Approach",0DLQ4DZ
551,0DLQ4ZZ,"Occlusion of Anus, Percutaneous Endoscopic Approach",0DLQ4ZZ
552,0DLQ7DZ,"Occlusion of Anus with Intraluminal Device, Via Natural or Artificial Opening",0DLQ7DZ
553,0DLQ7ZZ,"Occlusion of Anus, Via Natural or Artificial Opening",0DLQ7ZZ
554,0DLQ8DZ,"Occlusion of Anus with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",0DLQ8DZ
555,0DLQ8ZZ,"Occlusion of Anus, Via Natural or Artificial Opening Endoscopic",0DLQ8ZZ
556,0DLQXCZ,"Occlusion of Anus with Extraluminal Device, External Approach",0DLQXCZ
557,0DLQXDZ,"Occlusion of Anus with Intraluminal Device, External Approach",0DLQXDZ
558,0DLQXZZ,"Occlusion of Anus, External Approach",0DLQXZZ
574,0DLP0CZ,"Occlusion of Rectum with Extraluminal Device, Open Approach",0DLP0CZ
575,0DLP0DZ,"Occlusion of Rectum with Intraluminal Device, Open Approach",0DLP0DZ
576,0DLP0ZZ,"Occlusion of Rectum, Open Approach",0DLP0ZZ
577,0DLP3CZ,"Occlusion of Rectum with Extraluminal Device, Percutaneous Approach",0DLP3CZ
578,0DLP3DZ,"Occlusion of Rectum with Intraluminal Device, Percutaneous Approach",0DLP3DZ
579,0DLP3ZZ,"Occlusion of Rectum, Percutaneous Approach",0DLP3ZZ
580,0DLP4CZ,"Occlusion of Rectum with Extraluminal Device, Percutaneous Endoscopic Approach",0DLP4CZ
581,0DLP4DZ,"Occlusion of Rectum with Intraluminal Device, Percutaneous Endoscopic Approach",0DLP4DZ
582,0DLP4ZZ,"Occlusion of Rectum, Percutaneous Endoscopic Approach",0DLP4ZZ
583,0DLP7DZ,"Occlusion of Rectum with Intraluminal Device, Via Natural or Artificial Opening",0DLP7DZ
584,0DLP7ZZ,"Occlusion of Rectum, Via Natural or Artificial Opening",0DLP7ZZ
585,0DLP8DZ,"Occlusion of Rectum with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",0DLP8DZ
586,0DLP8ZZ,"Occlusion of Rectum, Via Natural or Artificial Opening Endoscopic",0DLP8ZZ
623,DD17B6Z,Low Dose Rate (LDR) Brachytherapy of Rectum using Cesium 131 (Cs-131),DD17B6Z
624,DD17BB1,"Low Dose Rate (LDR) Brachytherapy of Rectum using Palladium 103 (Pd-103), Unidirectional Source",DD17BB1
627,0D5P0ZZ,"Destruction of Rectum, Open Approach",0D5P0ZZ
628,0D5P3ZZ,"Destruction of Rectum, Percutaneous Approach",0D5P3ZZ
629,0D5P4ZZ,"Destruction of Rectum, Percutaneous Endoscopic Approach",0D5P4ZZ
630,0D5P7ZZ,"Destruction of Rectum, Via Natural or Artificial Opening",0D5P7ZZ
631,0D5P8ZZ,"Destruction of Rectum, Via Natural or Artificial Opening Endoscopic",0D5P8ZZ
632,DD1797Z,High Dose Rate (HDR) Brachytherapy of Rectum using Cesium 137 (Cs-137),DD1797Z
633,DD1798Z,High Dose Rate (HDR) Brachytherapy of Rectum using Iridium 192 (Ir-192),DD1798Z
634,DD1799Z,High Dose Rate (HDR) Brachytherapy of Rectum using Iodine 125 (I-125),DD1799Z
635,DD179BZ,High Dose Rate (HDR) Brachytherapy of Rectum using Palladium 103 (Pd-103),DD179BZ
636,DD179CZ,High Dose Rate (HDR) Brachytherapy of Rectum using Californium 252 (Cf-252),DD179CZ
637,DD179YZ,High Dose Rate (HDR) Brachytherapy of Rectum using Other Isotope,DD179YZ
638,DD17B7Z,Low Dose Rate (LDR) Brachytherapy of Rectum using Cesium 137 (Cs-137),DD17B7Z
639,DD17B8Z,Low Dose Rate (LDR) Brachytherapy of Rectum using Iridium 192 (Ir-192),DD17B8Z
640,DD17B9Z,Low Dose Rate (LDR) Brachytherapy of Rectum using Iodine 125 (I-125),DD17B9Z
641,DD17BBZ,Low Dose Rate (LDR) Brachytherapy of Rectum using Palladium 103 (Pd-103),DD17BBZ
642,DD17BCZ,Low Dose Rate (LDR) Brachytherapy of Rectum using Californium 252 (Cf-252),DD17BCZ
643,DD17BYZ,Low Dose Rate (LDR) Brachytherapy of Rectum using Other Isotope,DD17BYZ
644,DDY77ZZ,Contact Radiation of Rectum,DDY77ZZ
791,0D1M47N,"Bypass Descending Colon to Sigmoid Colon with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1M47N
792,0D1M4JN,"Bypass Descending Colon to Sigmoid Colon with Synthetic Substitute, Percutaneous Endoscopic Approach",0D1M4JN
793,0D1M4KN,"Bypass Descending Colon to Sigmoid Colon with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1M4KN
794,0D1M4ZN,"Bypass Descending Colon to Sigmoid Colon, Percutaneous Endoscopic Approach",0D1M4ZN
795,0D1M87N,"Bypass Descending Colon to Sigmoid Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1M87N
796,0D1M8JN,"Bypass Descending Colon to Sigmoid Colon with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",0D1M8JN
797,0D1M8KN,"Bypass Descending Colon to Sigmoid Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1M8KN
798,0D1M8ZN,"Bypass Descending Colon to Sigmoid Colon, Via Natural or Artificial Opening Endoscopic",0D1M8ZN
799,0D1N3J4,"Bypass Sigmoid Colon to Cutaneous with Synthetic Substitute, Percutaneous Approach",0D1N3J4
800,0D1N474,"Bypass Sigmoid Colon to Cutaneous with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1N474
801,0D1N47N,"Bypass Sigmoid Colon to Sigmoid Colon with Autologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1N47N
802,0D1N4J4,"Bypass Sigmoid Colon to Cutaneous with Synthetic Substitute, Percutaneous Endoscopic Approach",0D1N4J4
803,0D1N4JN,"Bypass Sigmoid Colon to Sigmoid Colon with Synthetic Substitute, Percutaneous Endoscopic Approach",0D1N4JN
804,0D1N4K4,"Bypass Sigmoid Colon to Cutaneous with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1N4K4
805,0D1N4KN,"Bypass Sigmoid Colon to Sigmoid Colon with Nonautologous Tissue Substitute, Percutaneous Endoscopic Approach",0D1N4KN
806,0D1N4Z4,"Bypass Sigmoid Colon to Cutaneous, Percutaneous Endoscopic Approach",0D1N4Z4
807,0D1N4ZN,"Bypass Sigmoid Colon to Sigmoid Colon, Percutaneous Endoscopic Approach",0D1N4ZN
808,0D1N874,"Bypass Sigmoid Colon to Cutaneous with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1N874
809,0D1N87N,"Bypass Sigmoid Colon to Sigmoid Colon with Autologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1N87N
810,0D1N8J4,"Bypass Sigmoid Colon to Cutaneous with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",0D1N8J4
811,0D1N8JN,"Bypass Sigmoid Colon to Sigmoid Colon with Synthetic Substitute, Via Natural or Artificial Opening Endoscopic",0D1N8JN
812,0D1N8K4,"Bypass Sigmoid Colon to Cutaneous with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1N8K4
813,0D1N8KN,"Bypass Sigmoid Colon to Sigmoid Colon with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",0D1N8KN
814,0D1N8Z4,"Bypass Sigmoid Colon to Cutaneous, Via Natural or Artificial Opening Endoscopic",0D1N8Z4
815,0D1N8ZN,"Bypass Sigmoid Colon to Sigmoid Colon, Via Natural or Artificial Opening Endoscopic",0D1N8ZN
961,D0Y0CZZ,Intraoperative Radiation Therapy (IORT) of Brain,D0Y0CZZ
962,D0Y1CZZ,Intraoperative Radiation Therapy (IORT) of Brain Stem,D0Y1CZZ
963,D0Y6CZZ,Intraoperative Radiation Therapy (IORT) of Spinal Cord,D0Y6CZZ
964,D0Y7CZZ,Intraoperative Radiation Therapy (IORT) of Peripheral Nerve,D0Y7CZZ
970,DB023Z0,"Beam Radiation of Lung using Electrons, Intraoperative",DB023Z0
971,DB053Z0,"Beam Radiation of Pleura using Electrons, Intraoperative",DB053Z0
972,DB063Z0,"Beam Radiation of Mediastinum using Electrons, Intraoperative",DB063Z0
973,DB073Z0,"Beam Radiation of Chest Wall using Electrons, Intraoperative",DB073Z0
974,DB083Z0,"Beam Radiation of Diaphragm using Electrons, Intraoperative",DB083Z0
975,DUY0CZZ,Intraoperative Radiation Therapy (IORT) of Ovary,DUY0CZZ
976,DUY1CZZ,Intraoperative Radiation Therapy (IORT) of Cervix,DUY1CZZ
977,DUY2CZZ,Intraoperative Radiation Therapy (IORT) of Uterus,DUY2CZZ
978,DV003Z0,"Beam Radiation of Prostate using Electrons, Intraoperative",DV003Z0
979,DV013Z0,"Beam Radiation of Testis using Electrons, Intraoperative",DV013Z0
980,DVY0CZZ,Intraoperative Radiation Therapy (IORT) of Prostate,DVY0CZZ
981,DW013Z0,"Beam Radiation of Head and Neck using Electrons, Intraoperative",DW013Z0
982,DW023Z0,"Beam Radiation of Chest using Electrons, Intraoperative",DW023Z0
983,DW033Z0,"Beam Radiation of Abdomen using Electrons, Intraoperative",DW033Z0
984,DW043Z0,"Beam Radiation of Hemibody using Electrons, Intraoperative",DW043Z0
985,DW053Z0,"Beam Radiation of Whole Body using Electrons, Intraoperative",DW053Z0
986,DW063Z0,"Beam Radiation of Pelvic Region using Electrons, Intraoperative",DW063Z0
