,concept_code_y,concept_name_y,icd
2611,0QBS0ZX,"Excision of Coccyx, Open Approach, Diagnostic",0QBS0ZX
2612,0QBS0ZZ,"Excision of Coccyx, Open Approach",0QBS0ZZ
2613,0QBS3ZX,"Excision of Coccyx, Percutaneous Approach, Diagnostic",0QBS3ZX
2614,0QBS3ZZ,"Excision of Coccyx, Percutaneous Approach",0QBS3ZZ
2615,0QBS4ZX,"Excision of Coccyx, Percutaneous Endoscopic Approach, Diagnostic",0QBS4ZX
2616,0QBS4ZZ,"Excision of Coccyx, Percutaneous Endoscopic Approach",0QBS4ZZ
2617,0QTS0ZZ,"Resection of Coccyx, Open Approach",0QTS0ZZ
2630,0Q500ZZ,"Destruction of Lumbar Vertebra, Open Approach",0Q500ZZ
2631,0Q503ZZ,"Destruction of Lumbar Vertebra, Percutaneous Approach",0Q503ZZ
2632,0Q504ZZ,"Destruction of Lumbar Vertebra, Percutaneous Endoscopic Approach",0Q504ZZ
2633,0Q5S0ZZ,"Destruction of Coccyx, Open Approach",0Q5S0ZZ
2634,0Q5S3ZZ,"Destruction of Coccyx, Percutaneous Approach",0Q5S3ZZ
2635,0Q5S4ZZ,"Destruction of Coccyx, Percutaneous Endoscopic Approach",0Q5S4ZZ
2636,0P530ZZ,"Destruction of Cervical Vertebra, Open Approach",0P530ZZ
2637,0P533ZZ,"Destruction of Cervical Vertebra, Percutaneous Approach",0P533ZZ
2638,0P534ZZ,"Destruction of Cervical Vertebra, Percutaneous Endoscopic Approach",0P534ZZ
2639,0P540ZZ,"Destruction of Thoracic Vertebra, Open Approach",0P540ZZ
2640,0P543ZZ,"Destruction of Thoracic Vertebra, Percutaneous Approach",0P543ZZ
2641,0P544ZZ,"Destruction of Thoracic Vertebra, Percutaneous Endoscopic Approach",0P544ZZ
2665,09BP0ZX,"Excision of Accessory Sinus, Open Approach, Diagnostic",09BP0ZX
2666,09BP0ZZ,"Excision of Accessory Sinus, Open Approach",09BP0ZZ
2667,09BP3ZX,"Excision of Accessory Sinus, Percutaneous Approach, Diagnostic",09BP3ZX
2668,09BP3ZZ,"Excision of Accessory Sinus, Percutaneous Approach",09BP3ZZ
2669,09BP4ZX,"Excision of Accessory Sinus, Percutaneous Endoscopic Approach, Diagnostic",09BP4ZX
2670,09BP4ZZ,"Excision of Accessory Sinus, Percutaneous Endoscopic Approach",09BP4ZZ
2671,09TP0ZZ,"Resection of Accessory Sinus, Open Approach",09TP0ZZ
2672,09TP4ZZ,"Resection of Accessory Sinus, Percutaneous Endoscopic Approach",09TP4ZZ
2687,09BP8ZX,"Excision of Accessory Sinus, Via Natural or Artificial Opening Endoscopic, Diagnostic",09BP8ZX
2688,09BP8ZZ,"Excision of Accessory Sinus, Via Natural or Artificial Opening Endoscopic",09BP8ZZ
2689,09TP8ZZ,"Resection of Accessory Sinus, Via Natural or Artificial Opening Endoscopic",09TP8ZZ
2691,D917B6Z,Low Dose Rate (LDR) Brachytherapy of Sinuses using Cesium 131 (Cs-131),D917B6Z
2692,D917BB1,"Low Dose Rate (LDR) Brachytherapy of Sinuses using Palladium 103 (Pd-103), Unidirectional Source",D917BB1
2695,095P0ZZ,"Destruction of Accessory Sinus, Open Approach",095P0ZZ
2696,095P3ZZ,"Destruction of Accessory Sinus, Percutaneous Approach",095P3ZZ
2697,095P4ZZ,"Destruction of Accessory Sinus, Percutaneous Endoscopic Approach",095P4ZZ
2698,095Q0ZZ,"Destruction of Right Maxillary Sinus, Open Approach",095Q0ZZ
2699,095Q3ZZ,"Destruction of Right Maxillary Sinus, Percutaneous Approach",095Q3ZZ
2700,095Q4ZZ,"Destruction of Right Maxillary Sinus, Percutaneous Endoscopic Approach",095Q4ZZ
2701,095R0ZZ,"Destruction of Left Maxillary Sinus, Open Approach",095R0ZZ
2702,095R3ZZ,"Destruction of Left Maxillary Sinus, Percutaneous Approach",095R3ZZ
2703,095R4ZZ,"Destruction of Left Maxillary Sinus, Percutaneous Endoscopic Approach",095R4ZZ
2704,095S0ZZ,"Destruction of Right Frontal Sinus, Open Approach",095S0ZZ
2705,095S3ZZ,"Destruction of Right Frontal Sinus, Percutaneous Approach",095S3ZZ
2706,095S4ZZ,"Destruction of Right Frontal Sinus, Percutaneous Endoscopic Approach",095S4ZZ
2707,095T0ZZ,"Destruction of Left Frontal Sinus, Open Approach",095T0ZZ
2708,095T3ZZ,"Destruction of Left Frontal Sinus, Percutaneous Approach",095T3ZZ
2709,095T4ZZ,"Destruction of Left Frontal Sinus, Percutaneous Endoscopic Approach",095T4ZZ
2710,095U0ZZ,"Destruction of Right Ethmoid Sinus, Open Approach",095U0ZZ
2711,095U3ZZ,"Destruction of Right Ethmoid Sinus, Percutaneous Approach",095U3ZZ
2712,095U4ZZ,"Destruction of Right Ethmoid Sinus, Percutaneous Endoscopic Approach",095U4ZZ
2713,095V0ZZ,"Destruction of Left Ethmoid Sinus, Open Approach",095V0ZZ
2714,095V3ZZ,"Destruction of Left Ethmoid Sinus, Percutaneous Approach",095V3ZZ
2715,095V4ZZ,"Destruction of Left Ethmoid Sinus, Percutaneous Endoscopic Approach",095V4ZZ
2716,095W0ZZ,"Destruction of Right Sphenoid Sinus, Open Approach",095W0ZZ
2717,095W3ZZ,"Destruction of Right Sphenoid Sinus, Percutaneous Approach",095W3ZZ
2718,095W4ZZ,"Destruction of Right Sphenoid Sinus, Percutaneous Endoscopic Approach",095W4ZZ
2719,095X0ZZ,"Destruction of Left Sphenoid Sinus, Open Approach",095X0ZZ
2720,095X3ZZ,"Destruction of Left Sphenoid Sinus, Percutaneous Approach",095X3ZZ
2721,095X4ZZ,"Destruction of Left Sphenoid Sinus, Percutaneous Endoscopic Approach",095X4ZZ
2722,D91797Z,High Dose Rate (HDR) Brachytherapy of Sinuses using Cesium 137 (Cs-137),D91797Z
2723,D91798Z,High Dose Rate (HDR) Brachytherapy of Sinuses using Iridium 192 (Ir-192),D91798Z
2724,D91799Z,High Dose Rate (HDR) Brachytherapy of Sinuses using Iodine 125 (I-125),D91799Z
2725,D9179BZ,High Dose Rate (HDR) Brachytherapy of Sinuses using Palladium 103 (Pd-103),D9179BZ
2726,D9179CZ,High Dose Rate (HDR) Brachytherapy of Sinuses using Californium 252 (Cf-252),D9179CZ
2727,D9179YZ,High Dose Rate (HDR) Brachytherapy of Sinuses using Other Isotope,D9179YZ
2728,D917B7Z,Low Dose Rate (LDR) Brachytherapy of Sinuses using Cesium 137 (Cs-137),D917B7Z
2729,D917B8Z,Low Dose Rate (LDR) Brachytherapy of Sinuses using Iridium 192 (Ir-192),D917B8Z
2730,D917B9Z,Low Dose Rate (LDR) Brachytherapy of Sinuses using Iodine 125 (I-125),D917B9Z
2731,D917BBZ,Low Dose Rate (LDR) Brachytherapy of Sinuses using Palladium 103 (Pd-103),D917BBZ
2732,D917BCZ,Low Dose Rate (LDR) Brachytherapy of Sinuses using Californium 252 (Cf-252),D917BCZ
2733,D917BYZ,Low Dose Rate (LDR) Brachytherapy of Sinuses using Other Isotope,D917BYZ
2734,D9Y77ZZ,Contact Radiation of Sinuses,D9Y77ZZ
2744,095P8ZZ,"Destruction of Accessory Sinus, Via Natural or Artificial Opening Endoscopic",095P8ZZ
2745,095Q8ZZ,"Destruction of Right Maxillary Sinus, Via Natural or Artificial Opening Endoscopic",095Q8ZZ
2746,095R8ZZ,"Destruction of Left Maxillary Sinus, Via Natural or Artificial Opening Endoscopic",095R8ZZ
2747,095S8ZZ,"Destruction of Right Frontal Sinus, Via Natural or Artificial Opening Endoscopic",095S8ZZ
2748,095T8ZZ,"Destruction of Left Frontal Sinus, Via Natural or Artificial Opening Endoscopic",095T8ZZ
2749,095U8ZZ,"Destruction of Right Ethmoid Sinus, Via Natural or Artificial Opening Endoscopic",095U8ZZ
2750,095V8ZZ,"Destruction of Left Ethmoid Sinus, Via Natural or Artificial Opening Endoscopic",095V8ZZ
2751,095W8ZZ,"Destruction of Right Sphenoid Sinus, Via Natural or Artificial Opening Endoscopic",095W8ZZ
2752,095X8ZZ,"Destruction of Left Sphenoid Sinus, Via Natural or Artificial Opening Endoscopic",095X8ZZ
2791,0HB6XZX,"Excision of Back Skin, External Approach, Diagnostic",0HB6XZX
2792,0HB6XZZ,"Excision of Back Skin, External Approach",0HB6XZZ
2793,0HB7XZZ,"Excision of Abdomen Skin, External Approach",0HB7XZZ
2826,0HBKXZX,"Excision of Right Lower Leg Skin, External Approach, Diagnostic",0HBKXZX
2827,0HBKXZZ,"Excision of Right Lower Leg Skin, External Approach",0HBKXZZ
2828,0HBLXZX,"Excision of Left Lower Leg Skin, External Approach, Diagnostic",0HBLXZX
2829,0HBLXZZ,"Excision of Left Lower Leg Skin, External Approach",0HBLXZZ
2832,0HB8XZX,"Excision of Buttock Skin, External Approach, Diagnostic",0HB8XZX
2833,0HB8XZZ,"Excision of Buttock Skin, External Approach",0HB8XZZ
2834,0HBDXZX,"Excision of Right Lower Arm Skin, External Approach, Diagnostic",0HBDXZX
2835,0HBDXZZ,"Excision of Right Lower Arm Skin, External Approach",0HBDXZZ
2836,0HBEXZX,"Excision of Left Lower Arm Skin, External Approach, Diagnostic",0HBEXZX
2837,0HBEXZZ,"Excision of Left Lower Arm Skin, External Approach",0HBEXZZ
2854,0H58XZD,"Destruction of Buttock Skin, Multiple, External Approach",0H58XZD
2855,0H58XZZ,"Destruction of Buttock Skin, External Approach",0H58XZZ
2856,DHY97ZZ,Contact Radiation of Buttock Skin,DHY97ZZ
2868,D91FB6Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Cesium 131 (Cs-131),D91FB6Z
2869,D91FBB1,"Low Dose Rate (LDR) Brachytherapy of Oropharynx using Palladium 103 (Pd-103), Unidirectional Source",D91FBB1
2872,0C5M0ZZ,"Destruction of Pharynx, Open Approach",0C5M0ZZ
2873,0C5M3ZZ,"Destruction of Pharynx, Percutaneous Approach",0C5M3ZZ
2874,0C5M4ZZ,"Destruction of Pharynx, Percutaneous Endoscopic Approach",0C5M4ZZ
2875,0C5M7ZZ,"Destruction of Pharynx, Via Natural or Artificial Opening",0C5M7ZZ
2876,0C5M8ZZ,"Destruction of Pharynx, Via Natural or Artificial Opening Endoscopic",0C5M8ZZ
2877,D91F97Z,High Dose Rate (HDR) Brachytherapy of Oropharynx using Cesium 137 (Cs-137),D91F97Z
2878,D91F98Z,High Dose Rate (HDR) Brachytherapy of Oropharynx using Iridium 192 (Ir-192),D91F98Z
2879,D91F99Z,High Dose Rate (HDR) Brachytherapy of Oropharynx using Iodine 125 (I-125),D91F99Z
2880,D91F9BZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Palladium 103 (Pd-103),D91F9BZ
2881,D91F9CZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Californium 252 (Cf-252),D91F9CZ
2882,D91F9YZ,High Dose Rate (HDR) Brachytherapy of Oropharynx using Other Isotope,D91F9YZ
2883,D91FB7Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Cesium 137 (Cs-137),D91FB7Z
2884,D91FB8Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Iridium 192 (Ir-192),D91FB8Z
2885,D91FB9Z,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Iodine 125 (I-125),D91FB9Z
2886,D91FBBZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Palladium 103 (Pd-103),D91FBBZ
2887,D91FBCZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Californium 252 (Cf-252),D91FBCZ
2888,D91FBYZ,Low Dose Rate (LDR) Brachytherapy of Oropharynx using Other Isotope,D91FBYZ
2889,D9YF7ZZ,Contact Radiation of Oropharynx,D9YF7ZZ
2929,0FB00ZX,"Excision of Liver, Open Approach, Diagnostic",0FB00ZX
2930,0FB00ZZ,"Excision of Liver, Open Approach",0FB00ZZ
2931,0FB03ZX,"Excision of Liver, Percutaneous Approach, Diagnostic",0FB03ZX
2932,0FB03ZZ,"Excision of Liver, Percutaneous Approach",0FB03ZZ
2933,0FB04ZX,"Excision of Liver, Percutaneous Endoscopic Approach, Diagnostic",0FB04ZX
2934,0FB04ZZ,"Excision of Liver, Percutaneous Endoscopic Approach",0FB04ZZ
3070,0TB00ZX,"Excision of Right Kidney, Open Approach, Diagnostic",0TB00ZX
3071,0TB00ZZ,"Excision of Right Kidney, Open Approach",0TB00ZZ
3072,0TB03ZX,"Excision of Right Kidney, Percutaneous Approach, Diagnostic",0TB03ZX
3073,0TB03ZZ,"Excision of Right Kidney, Percutaneous Approach",0TB03ZZ
3074,0TB04ZX,"Excision of Right Kidney, Percutaneous Endoscopic Approach, Diagnostic",0TB04ZX
3075,0TB04ZZ,"Excision of Right Kidney, Percutaneous Endoscopic Approach",0TB04ZZ
3076,0TB07ZX,"Excision of Right Kidney, Via Natural or Artificial Opening, Diagnostic",0TB07ZX
3077,0TB07ZZ,"Excision of Right Kidney, Via Natural or Artificial Opening",0TB07ZZ
3078,0TB08ZX,"Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB08ZX
3079,0TB08ZZ,"Excision of Right Kidney, Via Natural or Artificial Opening Endoscopic",0TB08ZZ
3080,0TB10ZX,"Excision of Left Kidney, Open Approach, Diagnostic",0TB10ZX
3081,0TB10ZZ,"Excision of Left Kidney, Open Approach",0TB10ZZ
3082,0TB13ZX,"Excision of Left Kidney, Percutaneous Approach, Diagnostic",0TB13ZX
3083,0TB13ZZ,"Excision of Left Kidney, Percutaneous Approach",0TB13ZZ
3084,0TB14ZX,"Excision of Left Kidney, Percutaneous Endoscopic Approach, Diagnostic",0TB14ZX
3085,0TB14ZZ,"Excision of Left Kidney, Percutaneous Endoscopic Approach",0TB14ZZ
3086,0TB17ZX,"Excision of Left Kidney, Via Natural or Artificial Opening, Diagnostic",0TB17ZX
3087,0TB17ZZ,"Excision of Left Kidney, Via Natural or Artificial Opening",0TB17ZZ
3088,0TB18ZX,"Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB18ZX
3089,0TB18ZZ,"Excision of Left Kidney, Via Natural or Artificial Opening Endoscopic",0TB18ZZ
3132,DT10B6Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Cesium 131 (Cs-131),DT10B6Z
3133,DT10BB1,"Low Dose Rate (LDR) Brachytherapy of Kidney using Palladium 103 (Pd-103), Unidirectional Source",DT10BB1
3139,0T503ZZ,"Destruction of Right Kidney, Percutaneous Approach",0T503ZZ
3140,0T504ZZ,"Destruction of Right Kidney, Percutaneous Endoscopic Approach",0T504ZZ
3141,0T507ZZ,"Destruction of Right Kidney, Via Natural or Artificial Opening",0T507ZZ
3142,0T508ZZ,"Destruction of Right Kidney, Via Natural or Artificial Opening Endoscopic",0T508ZZ
3143,0T513ZZ,"Destruction of Left Kidney, Percutaneous Approach",0T513ZZ
3144,0T514ZZ,"Destruction of Left Kidney, Percutaneous Endoscopic Approach",0T514ZZ
3145,0T517ZZ,"Destruction of Left Kidney, Via Natural or Artificial Opening",0T517ZZ
3146,0T518ZZ,"Destruction of Left Kidney, Via Natural or Artificial Opening Endoscopic",0T518ZZ
3147,0T533ZZ,"Destruction of Right Kidney Pelvis, Percutaneous Approach",0T533ZZ
3148,0T534ZZ,"Destruction of Right Kidney Pelvis, Percutaneous Endoscopic Approach",0T534ZZ
3149,0T537ZZ,"Destruction of Right Kidney Pelvis, Via Natural or Artificial Opening",0T537ZZ
3150,0T538ZZ,"Destruction of Right Kidney Pelvis, Via Natural or Artificial Opening Endoscopic",0T538ZZ
3151,0T543ZZ,"Destruction of Left Kidney Pelvis, Percutaneous Approach",0T543ZZ
3152,0T544ZZ,"Destruction of Left Kidney Pelvis, Percutaneous Endoscopic Approach",0T544ZZ
3153,0T547ZZ,"Destruction of Left Kidney Pelvis, Via Natural or Artificial Opening",0T547ZZ
3154,0T548ZZ,"Destruction of Left Kidney Pelvis, Via Natural or Artificial Opening Endoscopic",0T548ZZ
3155,DT1097Z,High Dose Rate (HDR) Brachytherapy of Kidney using Cesium 137 (Cs-137),DT1097Z
3156,DT1098Z,High Dose Rate (HDR) Brachytherapy of Kidney using Iridium 192 (Ir-192),DT1098Z
3157,DT1099Z,High Dose Rate (HDR) Brachytherapy of Kidney using Iodine 125 (I-125),DT1099Z
3158,DT109BZ,High Dose Rate (HDR) Brachytherapy of Kidney using Palladium 103 (Pd-103),DT109BZ
3159,DT109CZ,High Dose Rate (HDR) Brachytherapy of Kidney using Californium 252 (Cf-252),DT109CZ
3160,DT109YZ,High Dose Rate (HDR) Brachytherapy of Kidney using Other Isotope,DT109YZ
3161,DT10B7Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Cesium 137 (Cs-137),DT10B7Z
3162,DT10B8Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Iridium 192 (Ir-192),DT10B8Z
3163,DT10B9Z,Low Dose Rate (LDR) Brachytherapy of Kidney using Iodine 125 (I-125),DT10B9Z
3164,DT10BBZ,Low Dose Rate (LDR) Brachytherapy of Kidney using Palladium 103 (Pd-103),DT10BBZ
3165,DT10BCZ,Low Dose Rate (LDR) Brachytherapy of Kidney using Californium 252 (Cf-252),DT10BCZ
3166,DT10BYZ,Low Dose Rate (LDR) Brachytherapy of Kidney using Other Isotope,DT10BYZ
3167,DTY07ZZ,Contact Radiation of Kidney,DTY07ZZ
3213,0TB60ZX,"Excision of Right Ureter, Open Approach, Diagnostic",0TB60ZX
3214,0TB60ZZ,"Excision of Right Ureter, Open Approach",0TB60ZZ
3215,0TB63ZX,"Excision of Right Ureter, Percutaneous Approach, Diagnostic",0TB63ZX
3216,0TB63ZZ,"Excision of Right Ureter, Percutaneous Approach",0TB63ZZ
3217,0TB64ZX,"Excision of Right Ureter, Percutaneous Endoscopic Approach, Diagnostic",0TB64ZX
3218,0TB64ZZ,"Excision of Right Ureter, Percutaneous Endoscopic Approach",0TB64ZZ
3219,0TB67ZX,"Excision of Right Ureter, Via Natural or Artificial Opening, Diagnostic",0TB67ZX
3220,0TB67ZZ,"Excision of Right Ureter, Via Natural or Artificial Opening",0TB67ZZ
3221,0TB68ZX,"Excision of Right Ureter, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB68ZX
3222,0TB68ZZ,"Excision of Right Ureter, Via Natural or Artificial Opening Endoscopic",0TB68ZZ
3223,0TB70ZX,"Excision of Left Ureter, Open Approach, Diagnostic",0TB70ZX
3224,0TB70ZZ,"Excision of Left Ureter, Open Approach",0TB70ZZ
3225,0TB73ZX,"Excision of Left Ureter, Percutaneous Approach, Diagnostic",0TB73ZX
3226,0TB73ZZ,"Excision of Left Ureter, Percutaneous Approach",0TB73ZZ
3227,0TB74ZX,"Excision of Left Ureter, Percutaneous Endoscopic Approach, Diagnostic",0TB74ZX
3228,0TB74ZZ,"Excision of Left Ureter, Percutaneous Endoscopic Approach",0TB74ZZ
3229,0TB77ZX,"Excision of Left Ureter, Via Natural or Artificial Opening, Diagnostic",0TB77ZX
3230,0TB77ZZ,"Excision of Left Ureter, Via Natural or Artificial Opening",0TB77ZZ
3231,0TB78ZX,"Excision of Left Ureter, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TB78ZX
3232,0TB78ZZ,"Excision of Left Ureter, Via Natural or Artificial Opening Endoscopic",0TB78ZZ
3303,DT11B6Z,Low Dose Rate (LDR) Brachytherapy of Ureter using Cesium 131 (Cs-131),DT11B6Z
3304,DT11BB1,"Low Dose Rate (LDR) Brachytherapy of Ureter using Palladium 103 (Pd-103), Unidirectional Source",DT11BB1
3307,0TF60ZZ,"Fragmentation in Right Ureter, Open Approach",0TF60ZZ
3308,0TF63ZZ,"Fragmentation in Right Ureter, Percutaneous Approach",0TF63ZZ
3309,0TF64ZZ,"Fragmentation in Right Ureter, Percutaneous Endoscopic Approach",0TF64ZZ
3310,0TF67ZZ,"Fragmentation in Right Ureter, Via Natural or Artificial Opening",0TF67ZZ
3311,0TF6XZZ,"Fragmentation in Right Ureter, External Approach",0TF6XZZ
3312,0TF70ZZ,"Fragmentation in Left Ureter, Open Approach",0TF70ZZ
3313,0TF73ZZ,"Fragmentation in Left Ureter, Percutaneous Approach",0TF73ZZ
3314,0TF74ZZ,"Fragmentation in Left Ureter, Percutaneous Endoscopic Approach",0TF74ZZ
3315,0TF77ZZ,"Fragmentation in Left Ureter, Via Natural or Artificial Opening",0TF77ZZ
3316,0TF7XZZ,"Fragmentation in Left Ureter, External Approach",0TF7XZZ
3317,0T560ZZ,"Destruction of Right Ureter, Open Approach",0T560ZZ
3318,0T563ZZ,"Destruction of Right Ureter, Percutaneous Approach",0T563ZZ
3319,0T564ZZ,"Destruction of Right Ureter, Percutaneous Endoscopic Approach",0T564ZZ
3320,0T567ZZ,"Destruction of Right Ureter, Via Natural or Artificial Opening",0T567ZZ
3321,0T568ZZ,"Destruction of Right Ureter, Via Natural or Artificial Opening Endoscopic",0T568ZZ
3322,0T570ZZ,"Destruction of Left Ureter, Open Approach",0T570ZZ
3323,0T573ZZ,"Destruction of Left Ureter, Percutaneous Approach",0T573ZZ
3324,0T574ZZ,"Destruction of Left Ureter, Percutaneous Endoscopic Approach",0T574ZZ
3325,0T577ZZ,"Destruction of Left Ureter, Via Natural or Artificial Opening",0T577ZZ
3326,0T578ZZ,"Destruction of Left Ureter, Via Natural or Artificial Opening Endoscopic",0T578ZZ
3327,DT1197Z,High Dose Rate (HDR) Brachytherapy of Ureter using Cesium 137 (Cs-137),DT1197Z
3328,DT1198Z,High Dose Rate (HDR) Brachytherapy of Ureter using Iridium 192 (Ir-192),DT1198Z
3329,DT1199Z,High Dose Rate (HDR) Brachytherapy of Ureter using Iodine 125 (I-125),DT1199Z
3330,DT119BZ,High Dose Rate (HDR) Brachytherapy of Ureter using Palladium 103 (Pd-103),DT119BZ
3331,DT119CZ,High Dose Rate (HDR) Brachytherapy of Ureter using Californium 252 (Cf-252),DT119CZ
3332,DT119YZ,High Dose Rate (HDR) Brachytherapy of Ureter using Other Isotope,DT119YZ
3333,DT11B7Z,Low Dose Rate (LDR) Brachytherapy of Ureter using Cesium 137 (Cs-137),DT11B7Z
3334,DT11B8Z,Low Dose Rate (LDR) Brachytherapy of Ureter using Iridium 192 (Ir-192),DT11B8Z
3335,DT11B9Z,Low Dose Rate (LDR) Brachytherapy of Ureter using Iodine 125 (I-125),DT11B9Z
3336,DT11BBZ,Low Dose Rate (LDR) Brachytherapy of Ureter using Palladium 103 (Pd-103),DT11BBZ
3337,DT11BCZ,Low Dose Rate (LDR) Brachytherapy of Ureter using Californium 252 (Cf-252),DT11BCZ
3338,DT11BYZ,Low Dose Rate (LDR) Brachytherapy of Ureter using Other Isotope,DT11BYZ
3339,DTY17ZZ,Contact Radiation of Ureter,DTY17ZZ
3369,0TBB3ZX,"Excision of Bladder, Percutaneous Approach, Diagnostic",0TBB3ZX
3370,0TBB3ZZ,"Excision of Bladder, Percutaneous Approach",0TBB3ZZ
3371,0TBB4ZX,"Excision of Bladder, Percutaneous Endoscopic Approach, Diagnostic",0TBB4ZX
3372,0TBB4ZZ,"Excision of Bladder, Percutaneous Endoscopic Approach",0TBB4ZZ
3373,0TBB7ZX,"Excision of Bladder, Via Natural or Artificial Opening, Diagnostic",0TBB7ZX
3374,0TBB7ZZ,"Excision of Bladder, Via Natural or Artificial Opening",0TBB7ZZ
3375,0TBB8ZX,"Excision of Bladder, Via Natural or Artificial Opening Endoscopic, Diagnostic",0TBB8ZX
3376,0TBB8ZZ,"Excision of Bladder, Via Natural or Artificial Opening Endoscopic",0TBB8ZZ
3430,0TFB4ZZ,"Fragmentation in Bladder, Percutaneous Endoscopic Approach",0TFB4ZZ
3431,0TFB3ZZ,"Fragmentation in Bladder, Percutaneous Approach",0TFB3ZZ
3432,0TFB7ZZ,"Fragmentation in Bladder, Via Natural or Artificial Opening",0TFB7ZZ
