,concept_code_y,concept_name_y,opcs
5043,13.42,Mechanical phacofragmentation and aspiration of cataract by posterior route,13.42
5058,10.31,Excision of lesion or tissue of conjunctiva,10.31
5104,11.3,Excision of pterygium,11.3
5105,11.39,Other excision of pterygium,11.39
5347,09.82,Conjunctivocystorhinostomy,09.82
5512,12.21,Diagnostic aspiration of anterior chamber of eye,12.21
5580,11.76,Epikeratophakia,11.76
5605,11.32,Excision of pterygium with corneal graft,11.32
6205,14.23,Destruction of chorioretinal lesion by xenon arc photocoagulation,14.23
6404,11.64,Other penetrating keratoplasty,11.64
7047,14.73,Mechanical vitrectomy by anterior approach,14.73
7147,12.13,Excision of prolapsed iris,12.13
7391,12.54,Trabeculotomy ab externo,12.54
7414,11.22,Biopsy of cornea,11.22
7437,13.71,"Insertion of intraocular lens prosthesis at time of cataract extraction, one-stage",13.71
7531,12.63,Iridencleisis and iridotasis,12.63
7550,12.35,Coreoplasty,12.35
7690,12.42,Excision of lesion of iris,12.42
7744,14.24,Destruction of chorioretinal lesion by laser photocoagulation,14.24
7745,14.25,Destruction of chorioretinal lesion by photocoagulation of unspecified type,14.25
7783,96.51,Irrigation of eye,96.51
7856,11.75,Radial keratotomy,11.75
7901,16.21,Ophthalmoscopy,16.21
7939,11.53,Repair of corneal laceration or wound with conjunctival flap,11.53
8055,14.51,Repair of retinal detachment with diathermy,14.51
8132,10.6,Repair of laceration of conjunctiva,10.6
8176,11.43,Cryotherapy of corneal lesion,11.43
8266,14.74,Other mechanical vitrectomy,14.74
8292,11.6,Corneal transplant,11.6
8293,11.60,"Corneal transplant, not otherwise specified",11.60
8294,11.62,Other lamellar keratoplasty,11.62
8296,11.69,Other corneal transplant,11.69
8434,11.1,Incision of cornea,11.1
8540,14.27,Destruction of chorioretinal lesion by implantation of radiation source,14.27
8631,95.21,Electroretinogram [ERG],95.21
8655,14.35,Repair of retinal tear by photocoagulation of unspecified type,14.35
8678,13.11,Intracapsular extraction of lens by temporal inferior route,13.11
8722,11.51,Suture of corneal laceration,11.51
8733,13.2,Extracapsular extraction of lens by linear extraction technique,13.2
8855,12.85,Repair of scleral staphyloma with graft,12.85
8921,11.63,Penetrating keratoplasty with autograft,11.63
8934,12.72,Cyclocryotherapy,12.72
9070,10.1,Other incision of conjunctiva,10.1
9129,12.41,"Destruction of lesion of iris, nonexcisional",12.41
9223,12.81,Suture of laceration of sclera,12.81
9282,14.72,Other removal of vitreous,14.72
9364,10.4,Conjunctivoplasty,10.4
9367,10.49,Other conjunctivoplasty,10.49
9507,14.52,Repair of retinal detachment with cryotherapy,14.52
9586,14.55,Repair of retinal detachment with photocoagulation of unspecified type,14.55
9644,09.83,Conjunctivorhinostomy with insertion of tube or stent,09.83
9833,14.21,Destruction of chorioretinal lesion by diathermy,14.21
9920,11.31,Transposition of pterygium,11.31
9934,12.88,Other scleral reinforcement,12.88
9965,12.65,Other scleral fistulization with iridectomy,12.65
9990,14.54,Repair of retinal detachment with laser photocoagulation,14.54
10003,14.26,Destruction of chorioretinal lesion by radiation therapy,14.26
10020,12.93,Removal or destruction of epithelial downgrowth from anterior chamber,12.93
10027,12.86,Other repair of scleral staphyloma,12.86
10145,12.5,Facilitation of intraocular circulation,12.5
10146,12.59,Other facilitation of intraocular circulation,12.59
10210,12.55,Cyclodialysis,12.55
10242,12.44,Excision of lesion of ciliary body,12.44
10277,14.4,Repair of retinal detachment with scleral buckling and implant,14.4
10278,14.5,Other repair of retinal detachment,14.5
10279,14.59,Other repair of retinal detachment,14.59
10393,12.66,Postoperative revision of scleral fistulization procedure,12.66
