conceptId,idAndFsnTerm
829831000000100,829831000000100 | Insertion of fiducial marker into lung using computed tomography guidance (procedure) |
820511000168109,820511000168109 | Thyroplasty (procedure) |
582101000119108,582101000119108 | Computed tomography angiography of head with contrast (procedure) |
572021000119109,572021000119109 | Computed tomography of maxillofacial area without contrast (procedure) |
571921000119104,571921000119104 | Single photon emission computed tomography of liver (procedure) |
527231000119104,527231000119104 | Computed tomography of temporal bone without contrast (procedure) |
510831000124107,510831000124107 | Disarticulation of right ankle (procedure) |
504981000119108,504981000119108 | Computed tomography of heart without contrast with calcium scoring (procedure) |
492991000119105,492991000119105 | Computed tomography of posterior fossa without contrast (procedure) |
489801000119103,489801000119103 | Magnetic resonance imaging of brain without contrast (procedure) |
472191000119101,472191000119101 | Thrombolysis of cerebral artery by intravenous infusion (procedure) |
454511000124109,454511000124109 | Augmentation of maxillary sinus (procedure) |
453391000124106,453391000124106 | Disarticulation of left knee (procedure) |
453381000124108,453381000124108 | Disarticulation of right knee (procedure) |
438281000119106,438281000119106 | Magnetic resonance imaging of posterior fossa without contrast (procedure) |
437731000119100,437731000119100 | Magnetic resonance angiography of head without contrast (procedure) |
431451000124107,431451000124107 | Repair of lipomeningocele (procedure) |
426101000119109,426101000119109 | Computed tomography of adrenal gland without contrast (procedure) |
422851000119101,422851000119101 | Two dimensional echocardiography of fetus (procedure) |
412541000119105,412541000119105 | Computed tomography of internal auditory structure without contrast (procedure) |
412461000119108,412461000119108 | Magnetic resonance imaging of pituitary fossa without contrast (procedure) |
412361000119103,412361000119103 | Cervical esophagram (procedure) |
411291000119109,411291000119109 | Computed tomography of temporomandibular joint without contrast (procedure) |
410371000119105,410371000119105 | Computed tomography of right femur with contrast (procedure) |
410361000119104,410361000119104 | Computed tomography of left femur with contrast (procedure) |
410351000119101,410351000119101 | Computed tomography of right foot with contrast (procedure) |
410341000119103,410341000119103 | Computed tomography of left foot with contrast (procedure) |
410331000119107,410331000119107 | Computed tomography of right knee with contrast (procedure) |
410321000119109,410321000119109 | Computed tomography of left knee with contrast (procedure) |
410271000119102,410271000119102 | Computed tomography of right femur without contrast (procedure) |
410261000119108,410261000119108 | Computed tomography of left femur without contrast (procedure) |
409901000119107,409901000119107 | Magnetic resonance imaging of liver without contrast (procedure) |
409871000119107,409871000119107 | Magnetic resonance imaging of pancreas without contrast (procedure) |
409841000119100,409841000119100 | Magnetic resonance imaging of kidney without contrast (procedure) |
409701000119109,409701000119109 | Computed tomography of left ankle with contrast (procedure) |
409571000119109,409571000119109 | Magnetic resonance imaging of adrenal gland without contrast (procedure) |
409421000119109,409421000119109 | Computed tomography of right ankle with contrast (procedure) |
406571000119104,406571000119104 | Magnetic resonance imaging of paranasal sinuses without contrast (procedure) |
405481000119105,405481000119105 | Single photon emission computed tomography of liver with vascular flow (procedure) |
396321000119104,396321000119104 | Single photon emission computed tomography of cerebrospinal fluid flow (procedure) |
395611000119106,395611000119106 | Magnetic resonance imaging of brain and brain stem with contrast (procedure) |
394681000119101,394681000119101 | Echoencephalography A and B-mode (procedure) |
394591000119102,394591000119102 | Shuntogram of indwelling nonvascular shunt using fluoroscopic guidance (procedure) |
391131000119106,391131000119106 | Ultrasonography for qualitative amniotic fluid volume (procedure) |
388131000119100,388131000119100 | Computed tomography of mastoid without contrast (procedure) |
385111000119104,385111000119104 | Computed tomography of facial bones without contrast (procedure) |
384091000119108,384091000119108 | Fluoroscopic barium enema via colostomy (procedure) |
384051000119103,384051000119103 | Fluoroscopy of esophagus with contrast (procedure) |
384041000119100,384041000119100 | Fluoroscopy of esophagus with barium (procedure) |
383471000119101,383471000119101 | Computed tomography of paranasal sinus without contrast (procedure) |
383401000119106,383401000119106 | Computed tomography of middle ear without contrast (procedure) |
383381000119106,383381000119106 | Computed tomography of orbit without contrast (procedure) |
383371000119108,383371000119108 | Computed tomography of head without contrast (procedure) |
383321000119107,383321000119107 | Magnetic resonance imaging of brain and brain stem without contrast (procedure) |
383311000119100,383311000119100 | Magnetic resonance imaging of orbits without contrast (procedure) |
105311000220107,105311000220107 | Maxillary anterior occlusal plain X-ray (procedure) |
105301000220109,105301000220109 | Lateral cephalometric X-ray (procedure) |
105291000220108,105291000220108 | Vertical bitewing x-ray of teeth (procedure) |
105281000220105,105281000220105 | Horizontal bitewing x-ray of teeth (procedure) |
104901000220107,104901000220107 | Restoration of tooth using ceramic onlay (procedure) |
104891000220108,104891000220108 | Restoration of tooth using metal onlay (procedure) |
104881000220105,104881000220105 | Restoration of tooth using composite resin onlay (procedure) |
81921000112100,81921000112100 | Implantation of osseointegrated bone anchor into bone of face (procedure) |
69621000052107,69621000052107 | Flexible bronchoscopy (procedure) |
62461000052109,62461000052109 | Second transurethral resection of bladder (procedure) |
38651000087102,38651000087102 | Repair of hallux valgus of right foot (procedure) |
38641000087100,38641000087100 | Repair of hallux valgus of left foot (procedure) |
36091000087102,36091000087102 | Repair of right middle ear (procedure) |
36061000087105,36061000087105 | Repair of left middle ear (procedure) |
36021000087100,36021000087100 | Excision of right stapes (procedure) |
36011000087108,36011000087108 | Excision of right mastoid (procedure) |
35981000087105,35981000087105 | Excision of left stapes (procedure) |
35971000087108,35971000087108 | Excision of left mastoid (procedure) |
35171000087106,35171000087106 | 7 day ambulatory electrocardiographic monitoring (procedure) |
35161000087102,35161000087102 | 14 day ambulatory electrocardiographic monitoring (procedure) |
34291000175108,34291000175108 | Nocturnal dual pressure spontaneous ventilation support (regime/therapy) |
34281000175105,34281000175105 | Nocturnal continuous positive airway pressure (regime/therapy) |
21491000087101,21491000087101 | Ultrasonography of toe of left foot (procedure) |
21471000087100,21471000087100 | Magnetic resonance imaging of calf of right lower leg with contrast (procedure) |
21461000087109,21461000087109 | Plain X-ray of left salivary gland (procedure) |
21321000087109,21321000087109 | Doppler ultrasonography of left saphenous vein (procedure) |
21291000087102,21291000087102 | Doppler ultrasonography of right saphenous vein (procedure) |
21231000087103,21231000087103 | Plain X-ray of right salivary gland (procedure) |
21211000087108,21211000087108 | Magnetic resonance imaging of calf of left lower leg with contrast (procedure) |
21151000087104,21151000087104 | Ultrasonography of toe of right foot (procedure) |
20381000087101,20381000087101 | Magnetic resonance imaging of right calf (procedure) |
20371000087103,20371000087103 | Magnetic resonance imaging of left calf (procedure) |
20221000087106,20221000087106 | Magnetic resonance arthrography of left knee (procedure) |
19971000087103,19971000087103 | Magnetic resonance arthrography of right ankle (procedure) |
19831000087106,19831000087106 | Magnetic resonance arthrography of right hip (procedure) |
19741000087109,19741000087109 | Magnetic resonance arthrography of right knee (procedure) |
19651000087101,19651000087101 | Magnetic resonance arthrography of left ankle (procedure) |
19621000087108,19621000087108 | Magnetic resonance arthrography of left hip (procedure) |
18291000087100,18291000087100 | Computed tomography angiography of right lower limb with contrast (procedure) |
18061000087100,18061000087100 | Doppler ultrasonography of vein of left lower limb (procedure) |
17921000087107,17921000087107 | Doppler ultrasonography of vein of right lower limb (procedure) |
17901000087101,17901000087101 | Computed tomography angiography of left lower limb with contrast (procedure) |
17521000087102,17521000087102 | Magnetic resonance imaging of right thigh with contrast (procedure) |
17511000087105,17511000087105 | Magnetic resonance imaging of left thigh with contrast (procedure) |
17481000087102,17481000087102 | Magnetic resonance angiography of right lower limb with contrast (procedure) |
17471000087104,17471000087104 | Magnetic resonance angiography of left lower limb with contrast (procedure) |
17221000087104,17221000087104 | Aspiration of right lower limb using ultrasonographic guidance (procedure) |
17211000087107,17211000087107 | Aspiration of left lower limb using ultrasonographic guidance (procedure) |
17011000087103,17011000087103 | Puncture of cyst of right kidney using ultrasonographic guidance (procedure) |
17001000087100,17001000087100 | Puncture of cyst of left kidney using ultrasonographic guidance (procedure) |
16841000087107,16841000087107 | Magnetic resonance imaging of right thigh (procedure) |
16831000087101,16831000087101 | Magnetic resonance imaging of left thigh (procedure) |
14521000087106,14521000087106 | Doppler ultrasonography of left femoral artery (procedure) |
14511000087103,14511000087103 | Doppler ultrasonography of right femoral artery (procedure) |
14331000087103,14331000087103 | Doppler ultrasonography of vascular structure of right lower limb (procedure) |
14321000087100,14321000087100 | Doppler ultrasonography of vascular structure of left lower limb (procedure) |
14301000087106,14301000087106 | Drainage of right lower limb using ultrasonographic guidance (procedure) |
14291000087107,14291000087107 | Drainage of left lower limb using ultrasonographic guidance (procedure) |
13871000087105,13871000087105 | Aspiration of cyst of left kidney using ultrasonographic guidance (procedure) |
13861000087101,13861000087101 | Aspiration of cyst of right kidney using ultrasonographic guidance (procedure) |
13401000087102,13401000087102 | Right nephrostomy using ultrasonographic guidance (procedure) |
13391000087100,13391000087100 | Left nephrostomy using ultrasonographic guidance (procedure) |
12731000087108,12731000087108 | Injection of left lower limb using ultrasonographic guidance (procedure) |
12511000087107,12511000087107 | Computed tomography arthrography of left lower limb (procedure) |
11981000087102,11981000087102 | Computed tomography arthrography of right lower limb (procedure) |
11691000087107,11691000087107 | Ultrasonography of left adrenal gland (procedure) |
11681000087105,11681000087105 | Ultrasonography of right adrenal gland (procedure) |
11611000087101,11611000087101 | Ultrasonography of right buttock (procedure) |
11581000087109,11581000087109 | Ultrasonography of left kidney (procedure) |
11521000087108,11521000087108 | Ultrasonography of right kidney (procedure) |
11491000087105,11491000087105 | Ultrasonography of left buttock (procedure) |
11381000087101,11381000087101 | Magnetic resonance imaging of joint of left lower extremity (procedure) |
11361000087107,11361000087107 | Magnetic resonance imaging of joint of right lower extremity (procedure) |
11181000087104,11181000087104 | Stripping of left hemidiaphragm (procedure) |
11171000087101,11171000087101 | Stripping of right hemidiaphragm (procedure) |
10591000087100,10591000087100 | Excision of right hemidiaphragm (procedure) |
10541000087107,10541000087107 | Excision of left hemidiaphragm (procedure) |
10371000132109,10371000132109 | Colonoscopic snare polypectomy of colon (procedure) |
10361000132103,10361000132103 | Endoscopic cauterization of polyp of colon (procedure) |
9251000087100,9251000087100 | Plain X-ray of right lower limb (procedure) |
9241000087103,9241000087103 | Plain X-ray of left lower limb (procedure) |
9121000087101,9121000087101 | Doppler ultrasonography of artery of left inguinal region (procedure) |
9111000087109,9111000087109 | Doppler ultrasonography of artery of right inguinal region (procedure) |
7161000179101,7161000179101 | Antireflux procedure associated esophagomyotomy (procedure) |
7151000179104,7151000179104 | Excision of benign neoplasm of esophagus (procedure) |
7131000179105,7131000179105 | Excision of neoplasm of pleura (procedure) |
6591000179103,6591000179103 | Laparoscopic biopsy of transplanted pancreas (procedure) |
6571000179102,6571000179102 | Percutaneous needle biopsy of transplanted pancreas (procedure) |
6561000179108,6561000179108 | Open nephrectomy from live donor (procedure) |
6521000179101,6521000179101 | Microsurgery of larynx using tungsten microelectrode (procedure) |
6511000179106,6511000179106 | Microsurgery of larynx (procedure) |
6501000179109,6501000179109 | Laparoscopic biopsy of transplanted kidney (procedure) |
6421000087103,6421000087103 | Fluoroscopic antegrade pyelography of right renal pelvis (procedure) |
6411000087106,6411000087106 | Fluoroscopic antegrade pyelography of left renal pelvis (procedure) |
6291000087101,6291000087101 | Doppler ultrasonography flow mapping of vein of left lower limb (procedure) |
6281000087103,6281000087103 | Doppler ultrasonography flow mapping of vein of right lower limb (procedure) |
6241000087108,6241000087108 | Doppler ultrasonography of artery of right lower limb (procedure) |
6231000087102,6231000087102 | Doppler ultrasonography of artery of left lower limb (procedure) |
6211000087107,6211000087107 | Plain X-ray of all toes of right foot (procedure) |
6201000087105,6201000087105 | Plain X-ray of all toes of left foot (procedure) |
5241000179100,5241000179100 | Three dimensional obstetric ultrasonography in third trimester (procedure) |
5231000179108,5231000179108 | Three dimensional obstetric ultrasonography (procedure) |
5091000087100,5091000087100 | Fluoroscopic arthrography of right lower limb joint (procedure) |
5081000087102,5081000087102 | Fluoroscopic arthrography of left lower limb joint (procedure) |
5051000087105,5051000087105 | Fluoroscopic arthrography of right hip joint (procedure) |
5041000087107,5041000087107 | Fluoroscopic arthrography of left hip joint (procedure) |
4891000087108,4891000087108 | Computed tomography of right femur (procedure) |
4871000087109,4871000087109 | Computed tomography of left femur (procedure) |
4771000087102,4771000087102 | Computed tomography of right calcaneum with contrast (procedure) |
4761000087106,4761000087106 | Computed tomography of left calcaneum with contrast (procedure) |
4701000087107,4701000087107 | Angiography of right femoral artery (procedure) |
4691000087107,4691000087107 | Angiography of left femoral artery (procedure) |
4531000087105,4531000087105 | Fluoroscopic right nephrostography (procedure) |
4521000087108,4521000087108 | Fluoroscopic left nephrostography (procedure) |
4511000087100,4511000087100 | Lithotripsy of right kidney using fluoroscopic guidance (procedure) |
4501000087102,4501000087102 | Lithotripsy of left kidney using fluoroscopic guidance (procedure) |
4461000087102,4461000087102 | Fluoroscopic arthrography of right temporomandibular joint (procedure) |
4451000087100,4451000087100 | Fluoroscopic arthrography of left temporomandibular joint (procedure) |
4421000087107,4421000087107 | Fluoroscopic arthrography of right knee (procedure) |
4411000087104,4411000087104 | Fluoroscopic arthrography of left knee (procedure) |
4371000087103,4371000087103 | Fluoroscopic arthrography of right ankle (procedure) |
4361000087107,4361000087107 | Fluoroscopic arthrography of left ankle (procedure) |
4271000087105,4271000087105 | Computed tomography of right foot (procedure) |
4261000087101,4261000087101 | Computed tomography of left foot (procedure) |
4171000087101,4171000087101 | Computed tomography of right calcaneum (procedure) |
4161000087105,4161000087105 | Computed tomography of left calcaneum (procedure) |
3691000087105,3691000087105 | Plain X-ray of right patella (procedure) |
3681000087108,3681000087108 | Plain X-ray of left patella (procedure) |
3651000087100,3651000087100 | Plain X-ray of right hip (procedure) |
3641000087103,3641000087103 | Plain X-ray of left hip (procedure) |
3551000087104,3551000087104 | Plain X-ray of right femur (procedure) |
3541000087102,3541000087102 | Plain X-ray of left femur (procedure) |
3491000087108,3491000087108 | Plain X-ray of right calcaneum (procedure) |
3481000087106,3481000087106 | Plain X-ray of left calcaneum (procedure) |
3051000087109,3051000087109 | Magnetic resonance imaging of right lower limb with contrast (procedure) |
3041000087106,3041000087106 | Magnetic resonance imaging of left lower limb with contrast (procedure) |
2711000087100,2711000087100 | Magnetic resonance imaging of right kidney with contrast (procedure) |
2701000087102,2701000087102 | Magnetic resonance imaging of left kidney with contrast (procedure) |
2521000087101,2521000087101 | Magnetic resonance imaging of right lower limb (procedure) |
2511000087109,2511000087109 | Magnetic resonance imaging of left lower limb (procedure) |
2501000087107,2501000087107 | Magnetic resonance imaging of right knee with contrast (procedure) |
2491000087104,2491000087104 | Magnetic resonance imaging of right knee (procedure) |
2481000087101,2481000087101 | Magnetic resonance imaging of left knee with contrast (procedure) |
2471000087103,2471000087103 | Magnetic resonance imaging of left knee (procedure) |
2421000087102,2421000087102 | Magnetic resonance imaging of right hip with contrast (procedure) |
2411000087105,2411000087105 | Magnetic resonance imaging of right hip (procedure) |
2401000087108,2401000087108 | Magnetic resonance imaging of left hip with contrast (procedure) |
2391000087105,2391000087105 | Magnetic resonance imaging of left hip (procedure) |
2301000087101,2301000087101 | Magnetic resonance imaging of right foot with contrast (procedure) |
2291000087100,2291000087100 | Magnetic resonance imaging of right foot (procedure) |
2281000087102,2281000087102 | Magnetic resonance imaging of left foot with contrast (procedure) |
2271000087104,2271000087104 | Magnetic resonance imaging of left foot (procedure) |
2261000087108,2261000087108 | Magnetic resonance imaging of right femur with contrast (procedure) |
2251000087105,2251000087105 | Magnetic resonance imaging of right femur (procedure) |
2241000087107,2241000087107 | Magnetic resonance imaging of left femur with contrast (procedure) |
2231000087101,2231000087101 | Magnetic resonance imaging of left femur (procedure) |
2081000087106,2081000087106 | Magnetic resonance imaging of right ankle with contrast (procedure) |
2071000087109,2071000087109 | Magnetic resonance imaging of right ankle (procedure) |
2061000087100,2061000087100 | Magnetic resonance imaging of left ankle with contrast (procedure) |
2051000087103,2051000087103 | Magnetic resonance imaging of left ankle (procedure) |
1891000087105,1891000087105 | Computed tomography of right lower limb with contrast (procedure) |
1881000087108,1881000087108 | Computed tomography of left lower limb with contrast (procedure) |
1451000087102,1451000087102 | Computed tomography of right lower limb (procedure) |
1441000087100,1441000087100 | Computed tomography of left lower limb (procedure) |
1421000087109,1421000087109 | Computed tomography of right knee (procedure) |
1411000087101,1411000087101 | Computed tomography of left knee (procedure) |
1361000087109,1361000087109 | Computed tomography of right hip with contrast (procedure) |
1351000087106,1351000087106 | Computed tomography of right hip (procedure) |
1341000087108,1341000087108 | Computed tomography of left hip with contrast (procedure) |
1331000087102,1331000087102 | Computed tomography of left hip (procedure) |
1251000087101,1251000087101 | Ultrasonography of right thigh (procedure) |
1241000087104,1241000087104 | Ultrasonography of left thigh (procedure) |
1211000087100,1211000087100 | Ultrasonography of right salivary gland (procedure) |
1201000087102,1201000087102 | Ultrasonography of left salivary gland (procedure) |
1191000087104,1191000087104 | Ultrasonography of right lower limb (procedure) |
1181000087101,1181000087101 | Ultrasonography of left lower limb (procedure) |
1171000087103,1171000087103 | Ultrasonography of right knee region (procedure) |
1161000087107,1161000087107 | Ultrasonography of left knee region (procedure) |
1041000087105,1041000087105 | Ultrasonography of right foot (procedure) |
1031000087104,1031000087104 | Ultrasonography of left foot (procedure) |
1001000087107,1001000087107 | Ultrasonography of calf of right lower leg (procedure) |
991000087101,991000087101 | Ultrasonography of calf of left lower leg (procedure) |
901000087105,901000087105 | Ultrasonography of right ankle (procedure) |
891000087109,891000087109 | Ultrasonography of left ankle (procedure) |
881000087107,881000087107 | Ultrasonography of right Achilles tendon (procedure) |
871000087105,871000087105 | Ultrasonography of left Achilles tendon (procedure) |
691000087108,691000087108 | Drainage of right lower limb using fluoroscopic guidance (procedure) |
681000087106,681000087106 | Drainage of left lower limb using fluoroscopic guidance (procedure) |
621000087105,621000087105 | Injection of right lower limb using fluoroscopic guidance (procedure) |
611000087102,611000087102 | Injection of left lower limb using fluoroscopic guidance (procedure) |
581000087105,581000087105 | Aspiration of right lower limb using fluoroscopic guidance (procedure) |
571000087108,571000087108 | Aspiration of left lower limb using fluoroscopic guidance (procedure) |
401000087102,401000087102 | Fluoroscopic venography of right lower limb with contrast (procedure) |
391000087100,391000087100 | Fluoroscopic venography of left lower limb with contrast (procedure) |
261000087102,261000087102 | Right nephrostomy using fluoroscopic guidance (procedure) |
251000087100,251000087100 | Left nephrostomy using fluoroscopic guidance (procedure) |
101000087107,101000087107 | Fluoroscopic retrograde pyelography of right renal pelvis (procedure) |
91000087106,91000087106 | Fluoroscopic retrograde pyelography of left renal pelvis (procedure) |
81000087109,81000087109 | Fluoroscopy of right lower limb (procedure) |
71000087107,71000087107 | Fluoroscopy of left lower limb (procedure) |
61000087103,61000087103 | Fluoroscopic bronchography of right bronchus (procedure) |
51000087101,51000087101 | Fluoroscopic bronchography of left bronchus (procedure) |
1286918004,1286918004 | Portable electronic applanation tonometry (procedure) |
1286917009,1286917009 | Tonometry by palpation (procedure) |
1286913008,1286913008 | Goldmann correlated tonometry using ocular response analyzer (procedure) |
1286906008,1286906008 | Corneal compensated tonometry using ocular response analyzer (procedure) |
1286902005,1286902005 | Dynamic contour tonometry (procedure) |
1286871003,1286871003 | Mackay-Marg tonometry (procedure) |
1286870002,1286870002 | Rebound tonometry (procedure) |
1285671009,1285671009 | Removal of prosthesis of joint of right hip (procedure) |
1285670005,1285670005 | Removal of prosthesis of joint of left hip (procedure) |
1285473004,1285473004 | Electrical cardiometry (procedure) |
1284923001,1284923001 | Drainage of gallbladder using endoscopic ultrasonography guidance (procedure) |
1279670007,1279670007 | Harvesting of cornea (procedure) |
1279572008,1279572008 | Repair of defect of atrioventricular septum with prosthesis (procedure) |
1269449005,1269449005 | Disarticulation of left ankle joint (procedure) |
1269317006,1269317006 | Radiotherapy to urinary bladder (procedure) |
1268651008,1268651008 | Transvaginal repair of chronic inversion of uterus (procedure) |
1268525002,1268525002 | Excision of aneurysm of right cardiac ventricle (procedure) |
1268322000,1268322000 | Aspiration curettage of uterus (procedure) |
1264534001,1264534001 | Paracentesis of gallbladder (procedure) |
1264533007,1264533007 | Paracentesis of urinary bladder (procedure) |
1264532002,1264532002 | Restoration of tooth using porcelain fused to noble metal crown (procedure) |
1264389002,1264389002 | Radiation therapy to oral cavity (procedure) |
1264200003,1264200003 | Excision of lesion of rectum by transanal minimal invasive surgery (procedure) |
1263772002,1263772002 | Restoration of tooth using composite resin crown (procedure) |
1263754008,1263754008 | Percutaneous gastrostomy using imaging guidance (procedure) |
1263734007,1263734007 | Endoscopic control of hemorrhage of duodenum using argon plasma coagulation (procedure) |
1263705001,1263705001 | Fiberoptic endoscopic coagulation of hemorrhage of esophagus using hemostatic spray (procedure) |
1263602007,1263602007 | Endoscopic control of hemorrhage of stomach using argon plasma coagulation (procedure) |
1263598005,1263598005 | Laparoscopic plication of greater curvature of stomach (procedure) |
1263412009,1263412009 | Excision of entire pyloric portion of stomach (procedure) |
1263398006,1263398006 | Proctoscopic control of rectal bleeding using electrocoagulation (procedure) |
1263397001,1263397001 | Colonoscopic control of rectal bleeding using electrocoagulation (procedure) |
1260482004,1260482004 | Insertion of stent into colon using colonoscope (procedure) |
1260434005,1260434005 | Total gastrectomy using robotic assistance (procedure) |
1260433004,1260433004 | Subtotal gastrectomy using robotic assistance (procedure) |
1260411001,1260411001 | Continuous flow apneic ventilation (regime/therapy) |
1260408002,1260408002 | Segmental excision of duodenum (procedure) |
1260402001,1260402001 | Laparoscopic excision of entire pyloric portion of stomach (procedure) |
1260291002,1260291002 | Central pancreatectomy using robotic assistance (procedure) |
1259985002,1259985002 | Creation of opening in cranium using twist drill (procedure) |
1259984003,1259984003 | External drainage of brain ventricle using twist drill hole technique (procedure) |
1259949002,1259949002 | Elevation of gingival flap and open debridement of surface of oral implant (procedure) |
1259864003,1259864003 | Pressure support ventilation (regime/therapy) |
1259294000,1259294000 | Restoration of tooth using prefabricated zirconia dental crown (procedure) |
1258985005,1258985005 | Invasive mechanical ventilation (regime/therapy) |
1258931005,1258931005 | Percutaneous coronary intervention on distal segment of left main coronary artery (procedure) |
1258930006,1258930006 | Percutaneous coronary intervention on mid-segment of left main coronary artery (procedure) |
1258886005,1258886005 | Reduction of intussusception of intestine using enema (procedure) |
1258874007,1258874007 | Replacement of intrathecal implantable infusion pump and spinal segment of intrathecal catheter using fluoroscopic guidance (procedure) |
1258865005,1258865005 | Open irreversible electroporation of neoplasm of liver (procedure) |
1258864009,1258864009 | Laparoscopic irreversible electroporation ablation of neoplasm of liver (procedure) |
1256042007,1256042007 | Restoration of tooth with coverage of all cusps using dental filling material (procedure) |
1256041000,1256041000 | Restoration of tooth using metal dental crown (procedure) |
1256039001,1256039001 | Restoration of tooth using metal overlay (procedure) |
1256011002,1256011002 | Restoration of tooth using ceramic overlay (procedure) |
1255983002,1255983002 | Preparation of core of tooth using Nayyar technique with amalgam dental filling material (procedure) |
1255970003,1255970003 | Replacement of spinal segment of intrathecal catheter using fluoroscopic guidance (procedure) |
1255969004,1255969004 | Replacement of pump segment of intrathecal catheter using fluoroscopic guidance (procedure) |
1255968007,1255968007 | Replacement of intrathecal implantable infusion pump and intrathecal catheter using fluoroscopic guidance (procedure) |
1255964009,1255964009 | Preparation of core of tooth using Nayyar technique with composite dental filling material (procedure) |
1255931009,1255931009 | Endoscopic argon plasma coagulation of pancreas (procedure) |
1255925006,1255925006 | Endoscopic debridement of pancreatic and peripancreatic necrosis (procedure) |
1255923004,1255923004 | Central pancreatectomy (procedure) |
1255833006,1255833006 | Bronchoscopic insertion of stent into trachea (procedure) |
1255471008,1255471008 | Repair of spinal dura mater (procedure) |
1255432005,1255432005 | Subtotal excision of distal pancreas using robotic assistance (procedure) |
1255431003,1255431003 | Laparoscopic subtotal excision of distal pancreas (procedure) |
1255426000,1255426000 | Percutaneous drainage of liver using imaging guidance (procedure) |
1255425001,1255425001 | Percutaneous cryoablation of lesion of liver (procedure) |
1255424002,1255424002 | Laparoscopic excision of part of liver using robotic assistance (procedure) |
