conceptId,idAndFsnTerm
421339001,421339001 | Computer-assisted videokeratoscopy (procedure) |
421239004,421239004 | Transillumination of eye (procedure) |
421022008,421022008 | Tear film evaluation (procedure) |
420679009,420679009 | Cross-cylinder refraction (procedure) |
420424006,420424006 | Cryotherapy of ocular surface (procedure) |
420029005,420029005 | Endolaser photocoagulation (procedure) |
419866008,419866008 | Scleral spacing procedure (procedure) |
419709005,419709005 | Conjunctival autograft to conjunctiva (procedure) |
418170009,418170009 | Yag laser trabeculotomy (procedure) |
418121005,418121005 | Bimanual phacoemulsification of lens with intraocular lens implantation (procedure) |
417587001,417587001 | Integrated ray-trace triangulation acquisition laser scanning with conventional fundus imaging (procedure) |
417586005,417586005 | Lissamine green B staining of eye (procedure) |
416100002,416100002 | Ciliary body ablation (procedure) |
415745004,415745004 | Transverse keratotomy (procedure) |
415349007,415349007 | Rose bengal staining of eye (procedure) |
415282007,415282007 | Refractive lensectomy with intraocular lens implantation (procedure) |
415281000,415281000 | Refractive lensectomy (procedure) |
415170005,415170005 | Presbyopic refractive lensectomy (procedure) |
415106000,415106000 | Placido disk-based topography (procedure) |
415038008,415038008 | Partial coherence interferometry biometry (procedure) |
414535006,414535006 | Intraocular refractive surgery (procedure) |
414273009,414273009 | Fluorescein staining of eye (procedure) |
414085008,414085008 | Elevation-based corneal topography (procedure) |
413955007,413955007 | Deep sclerectomy with collagen implant (procedure) |
413954006,413954006 | Deep sclerectomy (procedure) |
413651001,413651001 | Bioptics (procedure) |
413572007,413572007 | Arcuate keratotomy (procedure) |
413550005,413550005 | Anterior ciliary sclerotomy (procedure) |
413180006,413180006 | Pan retinal photocoagulation for diabetes (procedure) |
412733003,412733003 | Transcleral diode laser cycloablation (procedure) |
410456003,410456003 | Corneal pachymetry (procedure) |
410455004,410455004 | Slit lamp fundus examination (procedure) |
410452001,410452001 | Monocular indirect ophthalmoscopy (procedure) |
410451008,410451008 | Indirect ophthalmoscopy (procedure) |
410450009,410450009 | Direct ophthalmoscopy (procedure) |
410440008,410440008 | Diabetic Retinopathy Study 7 field stereoscopic fundus photography (procedure) |
408763006,408763006 | Needle revision of failed filtering bleb (procedure) |
404665001,404665001 | Lens implant power determination following refractive surgery (procedure) |
404637003,404637003 | Gonioplasty (procedure) |
404636007,404636007 | Argon laser trabeculoplasty (procedure) |
404629006,404629006 | Yttrium-aluminum-garnet laser anterior capsulotomy (procedure) |
404627008,404627008 | Posterior capsulorrhexis (procedure) |
404626004,404626004 | Anterior capsulorrhexis (procedure) |
401306006,401306006 | Phacoemulsification of lens and insertion of prosthetic replacement (procedure) |
399867007,399867007 | Laser photocoagulation to retina (procedure) |
398952004,398952004 | Sectoral photocoagulation (procedure) |
398874009,398874009 | Focal photocoagulation (procedure) |
398750002,398750002 | Grid photocoagulation (procedure) |
398031005,398031005 | Enucleation of eyeball with insertion of orbital implant (procedure) |
397994004,397994004 | Enucleation of eyeball with implant into Tenon's capsule (procedure) |
397800002,397800002 | Implantation of inert material in Tenon's capsule with enucleation of eyeball (procedure) |
397574004,397574004 | Sector retinal photocoagulation (procedure) |
397560006,397560006 | Anterior stromal corneal puncture (procedure) |
397557004,397557004 | Corneal esthesiometry (procedure) |
397554006,397554006 | Limbal stem cell transplantation (procedure) |
397544007,397544007 | Complicated cataract surgery (procedure) |
397539000,397539000 | Grid retinal photocoagulation (procedure) |
397538008,397538008 | Focal laser photocoagulation of retina (procedure) |
397537003,397537003 | Laser cycloablation (procedure) |
397524001,397524001 | Retinoscopy (procedure) |
397523007,397523007 | Keratoscopy (procedure) |
397521009,397521009 | Ultrasound biomicroscopy of anterior segment of eyeball (procedure) |
397520005,397520005 | Optical pachymetry (procedure) |
397313004,397313004 | Limbal relaxing incision (procedure) |
397112000,397112000 | Simple excision of pterygium (procedure) |
397110008,397110008 | Keratectomy for pterygium (procedure) |
392338001,392338001 | Indentation tonometry (procedure) |
392028003,392028003 | Selective laser trabeculoplasty (procedure) |
392005004,392005004 | Scanning laser polarimetry (procedure) |
391999003,391999003 | Confocal scanning laser ophthalmoscopy (procedure) |
389155005,389155005 | Direct gonioscopy (procedure) |
389154009,389154009 | Indentation gonioscopy (procedure) |
389153003,389153003 | Indirect gonioscopy (procedure) |
389152008,389152008 | Goldmann applanation tonometry (procedure) |
389151001,389151001 | Perkins applanation tonometry (procedure) |
389150000,389150000 | Non-contact tonometry (procedure) |
389149000,389149000 | Schiotz tonometry (procedure) |
388289006,388289006 | Curettage of chalazion (procedure) |
386608003,386608003 | Sphincterotomy of iris (procedure) |
386607008,386607008 | Iridotomy (procedure) |
385441004,385441004 | Rodding of conjunctiva (procedure) |
373359009,373359009 | Surgical closure of eye structure (procedure) |
373358001,373358001 | Suture of eye proper (procedure) |
373357006,373357006 | Excision of lesion of eye proper (procedure) |
373356002,373356002 | Evisceration of eye proper (procedure) |
373355003,373355003 | Destructive procedure of eye proper (procedure) |
371348009,371348009 | Argon laser iridotomy (procedure) |
371346008,371346008 | Yttrium-aluminum-garnet laser iridotomy (procedure) |
371345007,371345007 | Laser iridotomy (procedure) |
363255004,363255004 | Paracentesis of eye (procedure) |
363115007,363115007 | Exploration of eye (procedure) |
363096005,363096005 | Division of eye structure (procedure) |
360411008,360411008 | Capsulotomy of lens with removal of foreign body (procedure) |
360405005,360405005 | Removal of foreign body of lens by incision (procedure) |
359957005,359957005 | Photocoagulation of eye (procedure) |
359951006,359951006 | Cycloelectrolysis (procedure) |
359948004,359948004 | Cyclodiathermy (procedure) |
359858004,359858004 | Barkan operation (procedure) |
359856000,359856000 | Goniotomy without goniopuncture (procedure) |
359851005,359851005 | Excision of prominence of cornea in staphyloma (procedure) |
359577008,359577008 | Goniotomy with goniopuncture (procedure) |
359573007,359573007 | Barkan operation with goniopuncture (procedure) |
346742000,346742000 | Suture of cornea with conjunctival flap (procedure) |
336651000,336651000 | Extraction of primary membranous cataract by mechanical fragmentation (procedure) |
335636001,335636001 | Extraction of primary membranous cataract by phacofragmentation (procedure) |
314972008,314972008 | Indirect fundoscopy following mydriatic (procedure) |
314971001,314971001 | Camera fundoscopy (procedure) |
314233004,314233004 | Second stage polyethylene terephthalate mesh keratoprosthesis (procedure) |
314133005,314133005 | Resuturing of trabeculectomy (procedure) |
314126005,314126005 | Excision of pupillary membrane (procedure) |
314125009,314125009 | Refraction under general anesthetic (procedure) |
314117007,314117007 | Revision of trabeculectomy (procedure) |
313275006,313275006 | Astigmatic keratotomy (procedure) |
312714009,312714009 | Relocation of intraocular lens from vitreous cavity (procedure) |
312713003,312713003 | Panretinal photocoagulation (procedure) |
312712008,312712008 | Removal of internal limiting membrane (procedure) |
312707007,312707007 | Removal of soft lens matter (procedure) |
312706003,312706003 | Removal of retained lens nucleus (procedure) |
312705004,312705004 | Removal of retained lens matter (procedure) |
310662003,310662003 | Laser destruction of lesion of retina (procedure) |
310561004,310561004 | Preretinal membranectomy by hydrodelamination (procedure) |
310560003,310560003 | Preretinal membranectomy by segmentation (procedure) |
310559008,310559008 | Preretinal membranectomy by delamination (procedure) |
310558000,310558000 | Preretinal membranectomy by peeling (procedure) |
310441008,310441008 | Buckling of sclera using explant (procedure) |
309556000,309556000 | Yttrium-aluminum-garnet laser posterior capsulotomy (procedure) |
308110009,308110009 | Direct fundoscopy following mydriatic (procedure) |
303636000,303636000 | Conjunctival biopsy (procedure) |
300016001,300016001 | Excision of choroid neoplasm (procedure) |
300015002,300015002 | Excision of retinal neoplasm (procedure) |
297840009,297840009 | Excision of vitreous opacity by anterior approach (procedure) |
295850006,295850006 | Repair of iris (procedure) |
294832005,294832005 | Formation of pupil (procedure) |
293820001,293820001 | Keratoplasty (procedure) |
291790006,291790006 | Repair of cornea (procedure) |
290015004,290015004 | Conjunctival graft procedure (procedure) |
287500007,287500007 | Non-surgical conjunctival biopsy (procedure) |
287242008,287242008 | Posterior chamber of eye foreign body removal by incision (procedure) |
282445003,282445003 | Removal of lesion of conjunctiva (procedure) |
274798009,274798009 | Examination of retina (procedure) |
274337004,274337004 | Surgical biopsy of cornea (procedure) |
274336008,274336008 | Surgical biopsy of eye (procedure) |
274316007,274316007 | Non-surgical eye biopsy (procedure) |
265297009,265297009 | Cauterization of lesion of retina (procedure) |
265295001,265295001 | Simple linear extraction of lens (procedure) |
265294002,265294002 | Surgical iridotomy (procedure) |
265293008,265293008 | Goniopuncture (procedure) |
265292003,265292003 | Goniotomy (procedure) |
265289002,265289002 | Surgical iridectomy (procedure) |
259222004,259222004 | Scraping of corneal epithelium (procedure) |
252890009,252890009 | Refraction assessment - referred to cornea (procedure) |
252889000,252889000 | Refraction assessment - intermediate distance (procedure) |
252888008,252888008 | Refraction assessment - near (procedure) |
252887003,252887003 | Refraction assessment - distance (procedure) |
252846004,252846004 | Scanning laser ophthalmoscopy (procedure) |
252844001,252844001 | Prone provocative test (procedure) |
252843007,252843007 | Darkroom test (procedure) |
252842002,252842002 | Pilocarpine/Phenylephrine test (procedure) |
252841009,252841009 | Mydriatic test (procedure) |
252840005,252840005 | Provocative pupil block test (procedure) |
252839008,252839008 | Supine provocative test (procedure) |
252838000,252838000 | Provocative outflow facility test (procedure) |
252837005,252837005 | Tonography (procedure) |
252836001,252836001 | Extended tonometry - 24 hours (procedure) |
252835002,252835002 | Extended tonometry - office hours (procedure) |
252833009,252833009 | Extended tonometry (procedure) |
252832004,252832004 | Intraocular pressure test (procedure) |
252831006,252831006 | Lens implant power determination (procedure) |
252830007,252830007 | Corneal topography (procedure) |
252829002,252829002 | Corneal specular microscopy (procedure) |
252828005,252828005 | Keratometry (procedure) |
252804008,252804008 | Pneumatic tonometry (procedure) |
252803002,252803002 | Applanation tonometry (procedure) |
247042001,247042001 | Holth iridencleisis (procedure) |
241723004,241723004 | Eye protection using goggles or spectacles (procedure) |
241721002,241721002 | Padding over eyelid (procedure) |
241720001,241720001 | Taping of eyelid (procedure) |
241719007,241719007 | Patient eye protection (procedure) |
241037002,241037002 | X-ray of eye for foreign body (procedure) |
231787003,231787003 | Biopsy of lesion of choroid (procedure) |
231786007,231786007 | Diathermy of choroid (procedure) |
231785006,231785006 | Excision of lesion of choroid (procedure) |
231779004,231779004 | Injection of silicone oil into vitreous (procedure) |
231775005,231775005 | Retinectomy (procedure) |
231774009,231774009 | Retinotomy (procedure) |
231773003,231773003 | Subretinal membranectomy (procedure) |
231772008,231772008 | Preretinal membranectomy (procedure) |
231771001,231771001 | Transvitreal membranectomy (procedure) |
231767004,231767004 | Scleral thinning procedure (procedure) |
231766008,231766008 | Pneumatic retinopexy (procedure) |
231764006,231764006 | Radiotherapy to retina (procedure) |
231762005,231762005 | Photocoagulation to retina (procedure) |
231761003,231761003 | Endocryotherapy to retina (procedure) |
231760002,231760002 | Cryotherapy to retina (procedure) |
231759007,231759007 | Endodiathermy of retina (procedure) |
231756000,231756000 | Vitreous base vitrectomy (procedure) |
231754002,231754002 | Biopsy of vitreous (procedure) |
231752003,231752003 | Repositioning of intraocular lens (procedure) |
231751005,231751005 | Exchange of intraocular lens (procedure) |
231749006,231749006 | Capsulorrhexis of lens capsule (procedure) |
231748003,231748003 | Laser capsulotomy of lens capsule (procedure) |
231747008,231747008 | Surgical capsulotomy of lens capsule (procedure) |
231744001,"231744001 | Cataract extraction, insertion of intraocular lens and trabeculectomy (procedure) |"
231741009,231741009 | Revision of anterior chamber (procedure) |
231740005,231740005 | Cyclochoroidectomy (procedure) |
231739008,231739008 | Iridocyclochoroidectomy (procedure) |
231738000,231738000 | Partial excision of ciliary body (procedure) |
231737005,231737005 | Radiotherapy to ciliary body (procedure) |
231736001,231736001 | Ultrasound destruction of ciliary body (procedure) |
231735002,231735002 | Surgical trabeculoplasty (procedure) |
231734003,231734003 | Trabeculoplasty (procedure) |
231730007,231730007 | Iridoplasty (procedure) |
231728005,231728005 | Repair of prolapsed iris (procedure) |
231727000,231727000 | Sector iridectomy (procedure) |
231726009,231726009 | Laser iridectomy (procedure) |
231725008,231725008 | Surgical peripheral iridectomy (procedure) |
231724007,231724007 | Peripheral iridectomy (procedure) |
231718001,231718001 | Laser sclerostomy (procedure) |
231717006,231717006 | Cautery sclerostomy (procedure) |
231716002,231716002 | Insertion of corneal tension suture (procedure) |
231715003,231715003 | Relieving incision of cornea (procedure) |
231714004,231714004 | Wedge excision of cornea (procedure) |
231708006,231708006 | Surgical correction of astigmatism (procedure) |
231704008,231704008 | Surgical superficial keratectomy (procedure) |
231703002,231703002 | Radial conjunctival incision (procedure) |
231559005,231559005 | Biopsy of lesion of globe (procedure) |
225704005,225704005 | Rodding of palpebral conjunctiva (procedure) |
225701002,225701002 | Massaging of the eye (procedure) |
225693001,225693001 | Applying double eye pad (procedure) |
225692006,225692006 | Applying eye pad and bandage (procedure) |
225691004,225691004 | Applying eye pad and shield (procedure) |
225687009,225687009 | Observing eye during eye care (procedure) |
225684002,225684002 | Cleaning eye (procedure) |
225683008,225683008 | Bathing eye (procedure) |
223217009,223217009 | Removal of embedded foreign body from conjunctiva by incision (procedure) |
206175003,206175003 | Insertion of ocular implant with synchronous evisceration (procedure) |
205336009,205336009 | Enucleation of eye without implant (procedure) |
203952001,"203952001 | Repair of eye, multiple structures (procedure) |"
203644001,203644001 | Sclerostomy (procedure) |
193845004,193845004 | Excisional biopsy of conjunctiva (procedure) |
172586003,172586003 | Panretinal photocoagulation for glaucoma (procedure) |
172574001,172574001 | Reposition plombage for detachment (procedure) |
172573007,172573007 | Biopsy of retinal lesion (procedure) |
172572002,172572002 | Excision of retinal lesion (procedure) |
172571009,172571009 | Epiretinal dissection (procedure) |
172565003,172565003 | Cryotherapy to lesion of retina (procedure) |
172555009,172555009 | Anterior vitrectomy (procedure) |
172547002,172547002 | Biopsy of lesion of lens (procedure) |
172542008,172542008 | Revision of intraocular lens (procedure) |
172538005,172538005 | Mechanical lensectomy (procedure) |
172532006,172532006 | Yttrium-aluminum-garnet laser capsulotomy of lens (procedure) |
172530003,172530003 | Capsulotomy of posterior lens capsule (procedure) |
172529008,172529008 | Capsulotomy of anterior lens capsule (procedure) |
172525002,172525002 | Cryoextraction of lens (procedure) |
172524003,172524003 | Forceps extraction of lens (procedure) |
172523009,172523009 | Intracapsular extraction of lens (procedure) |
172517004,172517004 | Reformation of anterior chamber of eye (procedure) |
172509007,172509007 | Cauterization of ciliary body (procedure) |
172508004,172508004 | Destruction of ciliary body (procedure) |
172499002,172499002 | Stretching of iris (procedure) |
172497000,172497000 | Biopsy of lesion of iris (procedure) |
172485001,172485001 | Laser trabeculoplasty (procedure) |
172477005,172477005 | Fixation of iris (procedure) |
172469006,172469006 | Suture of sclera (procedure) |
172468003,172468003 | Biopsy of lesion of sclera (procedure) |
172460005,172460005 | Incision of sclera (procedure) |
172452009,172452009 | Imbrication of sclera (procedure) |
172447004,172447004 | Cauterization of lesion of sclera (procedure) |
172445007,172445007 | Punch resection of sclera (procedure) |
172437002,172437002 | Exploration of cornea (procedure) |
172435005,172435005 | Biopsy of lesion of cornea (procedure) |
172430000,172430000 | Trephine of cornea (procedure) |
172429005,172429005 | Section of cornea (procedure) |
172415009,172415009 | Plastic operations on cornea (procedure) |
172410004,172410004 | Debridement of corneal lesion (procedure) |
172408001,172408001 | Radiotherapy of corneal lesion (procedure) |
172407006,172407006 | Cauterization of corneal lesion (procedure) |
172405003,172405003 | Superficial keratectomy (procedure) |
172401007,172401007 | Creation of conjunctival hood (procedure) |
172400008,172400008 | Exploration of conjunctiva (procedure) |
172399001,172399001 | Biopsy of lesion of conjunctiva (procedure) |
172390002,172390002 | Amniotic graft to conjunctiva (procedure) |
172389006,172389006 | Mucosal graft to conjunctiva (procedure) |
172386004,172386004 | Radiotherapy of conjunctival lesion (procedure) |
172385000,172385000 | Curettage of lesion of conjunctiva (procedure) |
172384001,172384001 | Cryotherapy of conjunctival lesion (procedure) |
172132001,172132001 | Enucleation of eyeball (procedure) |
169425004,169425004 | Laser therapy for retinal lesion (procedure) |
165162000,165162000 | Diagnostic dye to eye (procedure) |
165012008,165012008 | Subconjunct. allergy challenge (procedure) |
164729009,164729009 | Tonometry (procedure) |
120127007,120127007 | Posterior segment of eye transplantation (procedure) |
120126003,120126003 | Posterior segment of eye reconstruction (procedure) |
120125004,120125004 | Posterior segment of eye closure (procedure) |
120122001,120122001 | Lens reconstruction (procedure) |
120121008,120121008 | Lens closure (procedure) |
120119003,120119003 | Anterior segment of eye repair (procedure) |
120118006,120118006 | Anterior segment of eye reconstruction (procedure) |
120117001,120117001 | Anterior segment of eye closure (procedure) |
120114008,120114008 | Cornea closure (procedure) |
120095006,120095006 | Eye structure transplantation (procedure) |
120092009,120092009 | Eye reconstruction (procedure) |
120086003,120086003 | Eye excision (procedure) |
120085004,120085004 | Eye incision (procedure) |
113113000,"113113000 | Ophthalmic echography, A-mode (procedure) |"
112970003,112970003 | Destruction of lesion of choroid by xenon arc photocoagulation (procedure) |
112967002,112967002 | Incision of posterior segment of eye (procedure) |
112962008,112962008 | Repair of perforating laceration of cornea not involving uveal tissue (procedure) |
108156003,108156003 | Posterior segment of eye excision (procedure) |
108150009,108150009 | Anterior segment of eye endoscopy (procedure) |
108148001,108148001 | Anterior segment of eye excision (procedure) |
108147006,108147006 | Anterior segment of eye incision (procedure) |
108143005,108143005 | Cornea excision (procedure) |
91552000,91552000 | Postoperative revision of scleral fistulization procedure (procedure) |
91084003,91084003 | Gonioscopy with evaluation (procedure) |
90854001,90854001 | Revision of filtering bleb (procedure) |
90243001,90243001 | Diathermy of lesion of retina (procedure) |
89942008,89942008 | Removal of foreign body of iris by incision (procedure) |
89176003,89176003 | Implantation of vitreous for retinal reattachment with buckling (procedure) |
88812000,88812000 | Excision of lesion of ciliary body (procedure) |
88044000,88044000 | Repair of perforating laceration of sclera not involving uveal tissue (procedure) |
87639009,87639009 | Facilitation of intraocular circulation (procedure) |
87021001,87021001 | Mechanical vitrectomy by pars plana approach (procedure) |
86948006,86948006 | Destruction of lesion of choroid (procedure) |
85785001,85785001 | Capsulotomy of lens (procedure) |
85645002,85645002 | Repair of scleral staphyloma (procedure) |
85145001,85145001 | Removal of foreign body of cornea with slit lamp (procedure) |
84551008,84551008 | Overlapping of sclera for buckling (procedure) |
84542000,84542000 | Removal of foreign body of anterior chamber of eye by incision with use of magnet (procedure) |
84077007,84077007 | Reinforcement of sclera (procedure) |
84072001,84072001 | Transposition of pterygium (procedure) |
83202004,83202004 | Repair of ciliary body (procedure) |
82819003,82819003 | Manipulation of eyeball (procedure) |
82736000,82736000 | Trabeculotomy (procedure) |
82643002,82643002 | Suture of conjunctiva (procedure) |
82627009,82627009 | Discission of vitreous strands by anterior approach (procedure) |
82382005,82382005 | Subtotal removal of vitreous by anterior approach with mechanical vitrectomy (procedure) |
82027008,82027008 | Iridectomy with filtering operation for glaucoma (procedure) |
81924001,81924001 | Destruction of lesion of retina by photocoagulation (procedure) |
81177005,81177005 | Destruction of lesion of choroid by laser photocoagulation (procedure) |
81085004,81085004 | Destructive procedure of anterior segment of eye (procedure) |
80806006,80806006 | Scleral buckling with air tamponade (procedure) |
80632003,"80632003 | Vitrectomy, complex, multiple procedures (procedure) |"
80000004,80000004 | Cauterization of fistula of cornea (procedure) |
79107000,79107000 | Pleating of sclera for buckling (procedure) |
78191003,78191003 | Capsulotomy of lens with removal of foreign body by magnet extraction (procedure) |
77950003,77950003 | Repair of retina for retinal detachment by cryotherapy (procedure) |
77772005,77772005 | Incision and drainage of eyeball (procedure) |
77184003,77184003 | Cauterization of conjunctiva (procedure) |
76949005,76949005 | Gonioscopy (procedure) |
76824005,76824005 | Repair of conjunctiva for late effect of trachoma (procedure) |
76458006,76458006 | Photocoagulation of iris (procedure) |
76135002,76135002 | Repair of conjunctiva (procedure) |
75985002,75985002 | Serial tonometry-tonography with evaluation (procedure) |
75903006,75903006 | Destruction of lesion of retina by xenon arc photocoagulation (procedure) |
75792002,75792002 | Transplantation of vitreous (procedure) |
75734004,75734004 | Removal of foreign body from choroid by incision (procedure) |
75732000,75732000 | Vitrectomy (procedure) |
75588007,75588007 | Excision of lesion of cornea (procedure) |
75396001,75396001 | Conjunctivoplasty with reconstruction of cul-de-sac and extensive rearrangement (procedure) |
75318004,75318004 | Suture of laceration of sclera (procedure) |
75227000,75227000 | Excision and prosthetic replacement of lens (procedure) |
75170007,75170007 | Extraction of lens of eye (procedure) |
74220006,"74220006 | Vitrectomy, complex (procedure) |"
74184007,"74184007 | Incisional discission of lens capsule, initial (procedure) |"
73689008,73689008 | Destruction of lesion of iris (procedure) |
73070007,73070007 | Destruction of lesion of choroid by cryotherapy (procedure) |
72713004,72713004 | Incision of conjunctiva (procedure) |
72710001,72710001 | Repair of sclera (procedure) |
72199008,72199008 | Removal of foreign body from vitreous by incision (procedure) |
72019009,72019009 | Mechanical vitrectomy by posterior approach (procedure) |
71091006,71091006 | Cryotherapy of ciliary body (procedure) |
70796002,70796002 | Closure of fistula of cornea with lamellar homograft (procedure) |
70202005,70202005 | Repair of scleral staphyloma with graft (procedure) |
70107009,70107009 | Repair of ocular lens (procedure) |
69235008,69235008 | Infolding of sclera for buckling (procedure) |
68999001,68999001 | Reattachment of retina by electrocoagulation (procedure) |
68366009,68366009 | Release of encircling material of posterior segment of eye (procedure) |
67991000,67991000 | Extracapsular extraction of lens by linear extraction technique (procedure) |
66960000,66960000 | Suture of corneal laceration (procedure) |
66922009,66922009 | Division of goniosynechiae (procedure) |
66542005,66542005 | Zonulolysis with lens extraction (procedure) |
66359001,66359001 | Intracapsular extraction of lens by inferior temporal route (procedure) |
66208000,66208000 | Repair of retina for retinal tear or defect by photocoagulation (procedure) |
65839000,65839000 | Ophthalmic ultrasonic foreign body localization (procedure) |
65812008,65812008 | Removal of secondary membranous cataract with iridectomy (procedure) |
64971001,64971001 | Fulguration of retina (procedure) |
64943007,64943007 | Destruction of lesion of choroid by photocoagulation (procedure) |
63913004,63913004 | Tonography with water provocation (procedure) |
63506005,63506005 | Destruction of lesion of choroid by radiation therapy (procedure) |
63356004,63356004 | Capsulectomy of lens (procedure) |
62935003,62935003 | Incision of cornea (procedure) |
62428002,62428002 | Suture of cornea (procedure) |
62236008,62236008 | Delimiting keratotomy (procedure) |
62196000,62196000 | Destructive procedure of cornea (procedure) |
62178009,62178009 | Cauterization of iris (procedure) |
