conceptId,idAndFsnTerm
233214006,233214006 | Angioplasty of pulmonary artery (procedure) |
233213000,233213000 | Reconstruction of pulmonary artery (procedure) |
233211003,233211003 | Resection and end-to-end anastomosis of pulmonary trunk (procedure) |
233209007,233209007 | Reimplantation of pulmonary artery (procedure) |
233208004,233208004 | Pulmonary trunk and artery banding operation (procedure) |
232697001,232697001 | Lung reinflation (procedure) |
232661005,232661005 | Removal of lung from donor (procedure) |
232660006,232660006 | Bilateral sequential single lung transplant (procedure) |
232657004,232657004 | Single lung transplant (procedure) |
232656008,232656008 | Intercostal puncture of lung bulla (procedure) |
232655007,232655007 | Aspiration of lung lesion (procedure) |
232653000,232653000 | Repair of lung laceration (procedure) |
232652005,232652005 | Cavernostomizing of bulla of lung (procedure) |
232651003,232651003 | Excision of bulla of lung (procedure) |
232650002,232650002 | Oversewing of bulla of lung (procedure) |
232649002,232649002 | Repair of bulla of lung (procedure) |
232648005,232648005 | Excision of lung sequestration (procedure) |
232647000,232647000 | Pneumonectomy with tracheobronchoplasty (procedure) |
232646009,232646009 | Completion pneumonectomy (procedure) |
232644007,232644007 | Extrapleural pneumonectomy (procedure) |
232643001,232643001 | Intrapericardial pneumonectomy (procedure) |
232642006,232642006 | Extrapericardial pneumonectomy (procedure) |
232641004,232641004 | Lobectomy of lung with excision of part of adjacent lobe (procedure) |
232640003,232640003 | Lobectomy with bronchoplastic procedure (procedure) |
232639000,232639000 | Excision of segment of left lower lobe (procedure) |
232638008,232638008 | Excision of segment of left upper lobe (procedure) |
232637003,232637003 | Excision of segment of right lower lobe (procedure) |
232636007,232636007 | Excision of segment of middle lobe of right lung (procedure) |
232635006,232635006 | Excision of segment of right upper lobe (procedure) |
232634005,232634005 | Multiple wedge excisions of lung (procedure) |
232633004,232633004 | Single wedge excision of lung (procedure) |
232632009,232632009 | Wedge excision of lung (procedure) |
232631002,232631002 | Enucleation of lung lesion (procedure) |
232628003,232628003 | Open biopsy of lung (procedure) |
232625000,232625000 | Repair of ruptured bronchus (procedure) |
232624001,232624001 | Open excision of bronchial lesion (procedure) |
232623007,232623007 | Open biopsy of bronchial lesion (procedure) |
232622002,232622002 | Open procedure to bronchus (procedure) |
175267003,175267003 | Percutaneous transluminal embolization of pulmonary artery (procedure) |
175263004,175263004 | Open embolization of pulmonary artery (procedure) |
175254001,175254001 | Repair of pulmonary artery using prosthesis (procedure) |
175253007,175253007 | Repair of pulmonary artery (procedure) |
173191000,173191000 | Aspiration biopsy of lesion of lung (procedure) |
173190004,173190004 | Needle biopsy of lesion of lung (procedure) |
173185002,173185002 | Deflation of bulla of lung (procedure) |
173184003,173184003 | Ligation of bulla of lung (procedure) |
173179009,173179009 | Open cauterization of lesion of lung (procedure) |
173178001,173178001 | Open excision of lesion of lung (procedure) |
173177006,173177006 | Open decortication of lesion of lung (procedure) |
173176002,173176002 | Open extirpation of lesion of lung (procedure) |
173172000,173172000 | Excision of segment of lung (procedure) |
173171007,173171007 | Lobectomy of lung (procedure) |
173170008,173170008 | Bilobectomy of lung (procedure) |
173102001,173102001 | Open destruction of lesion of bronchus (procedure) |
173098009,173098009 | Partial extirpation of bronchus (procedure) |
169142004,169142004 | Isotope static scan lung (procedure) |
169115000,169115000 | Photofluorography of lungs (procedure) |
169091007,169091007 | Stereotactic/stereoscopic test - lungs (procedure) |
169061002,169061002 | Serial radiography of lungs (procedure) |
169057008,169057008 | Kymography - lungs (procedure) |
169021003,169021003 | Fluoroscopy and radiography - lungs (procedure) |
169003001,169003001 | Fluoroscopy - lungs (procedure) |
168812006,168812006 | Selective bronchography (procedure) |
119756006,119756006 | Lung destructive procedure (procedure) |
119755005,119755005 | Lung reconstruction (procedure) |
119753003,119753003 | Lung closure (procedure) |
119746007,119746007 | Lung excision (procedure) |
119744005,119744005 | Bronchus manipulation (procedure) |
119743004,119743004 | Bronchus transplantation (procedure) |
119741002,119741002 | Bronchus destructive procedure (procedure) |
119738006,119738006 | Bronchus reconstruction (procedure) |
119736005,119736005 | Bronchus closure (procedure) |
119730004,119730004 | Bronchus excision (procedure) |
116030005,116030005 | Wedge biopsy of lung (procedure) |
112813007,112813007 | Reimplantation of pulmonary artery for hemitruncus repair (procedure) |
91567001,91567001 | Take-down of stoma of bronchus (procedure) |
91160008,91160008 | Transcricoid bronchography (procedure) |
90249002,90249002 | Pneumocentesis (procedure) |
89862001,89862001 | Repair of lung (procedure) |
88628008,88628008 | Ultrasonography of lung (procedure) |
88039007,88039007 | Transplant of lung (procedure) |
87674005,"87674005 | Pulmonary ventilation study, total (procedure) |"
87101000,87101000 | Excision of lesion of bronchus (procedure) |
86811003,"86811003 | Pulmonary ventilation study, aerosol (procedure) |"
86112008,86112008 | Bronchoplasty (procedure) |
84200003,84200003 | Angiography of pulmonary arteries (procedure) |
82651004,82651004 | Suture of lung (procedure) |
79789005,79789005 | Open repair of major bronchial fistula (procedure) |
79653008,79653008 | Local destruction of lesion of bronchus (procedure) |
78603008,78603008 | Biopsy of lung (procedure) |
77648009,77648009 | Excision of lesion of lung (procedure) |
75766009,"75766009 | Pulmonary ventilation study, gaseous (procedure) |"
72109001,72109001 | Repair of bronchus (procedure) |
62843007,62843007 | Manipulation of lung (procedure) |
61339001,61339001 | Catheterization with bronchial brush biopsy (procedure) |
59325001,59325001 | Fine needle biopsy of bronchus (procedure) |
58074001,58074001 | Bronchoplasty with graft repair (procedure) |
57113004,57113004 | Pulmonary ventilation study (procedure) |
56909003,56909003 | Puncture and aspiration of bronchus (procedure) |
55498000,55498000 | Endotracheal bronchography (procedure) |
49795001,49795001 | Total pneumonectomy (procedure) |
49528005,49528005 | Local destruction of lesion of lung (procedure) |
49045006,49045006 | Incision of bronchus (procedure) |
46412002,46412002 | Apicectomy lung (procedure) |
45558009,45558009 | Incision of lung (procedure) |
43831007,43831007 | Percutaneous core needle biopsy of lung (procedure) |
42340005,42340005 | Pulmonary artery wedge pressure monitoring (regime/therapy) |
35295005,35295005 | Percutaneous fine needle biopsy of lung (procedure) |
29785002,29785002 | Core needle biopsy of bronchus (procedure) |
25184000,25184000 | Revision of stoma of bronchus (procedure) |
24599003,24599003 | Pulmonary artery pressure monitoring (regime/therapy) |
20142006,20142006 | Excision of accessory or ectopic lung tissue (procedure) |
19095002,19095002 | Ligation of bronchus (procedure) |
15648005,15648005 | Banding of pulmonary artery (procedure) |
15015009,"15015009 | Excision of bronchus, wide sleeve (procedure) |"
14681002,14681002 | Reimplantation of lung (procedure) |
12986006,12986006 | Excision of Pancoast tumor of lung (procedure) |
5632009,5632009 | Open biopsy of bronchus (procedure) |
4539004,4539004 | Excision of bronchogenic cyst (procedure) |
3654008,3654008 | Lingulectomy of lung (procedure) |
2079001,2079001 | Reimplantation of anomalous pulmonary artery (procedure) |
435001,435001 | Pulmonary inhalation study (procedure) |
