snomed,opcs,opcs_term
181695006,Q188,Q18.8 Other specified diagnostic endoscopic examination of uterus
66364002,Z708,Z70.8 Specified radius NEC
8271002,W328,W32.8 Other specified other graft of bone
20431000087109,U133,U13.3 Magnetic resonance imaging of bone
47458005,W489,W48.9 Unspecified other prosthetic replacement of head of femur
63187005,Q521,Q52.1 Excision of lesion of broad ligament of uterus
29835002,E641,E64.1 Endoscopic extirpation of lesion of nasal cavity
29193008,W661,W66.1 Primary closed reduction of fracture dislocation of joint and skeletal traction HFQ
21335006,E083,E08.3 Correction of congenital atresia of choana
783294001,Z482,Z48.2 Skin of neck
119913009,Y258,Y25.8 Other specified suture of organ NOC
30025009,A623,A62.3 Microsurgical graft to peripheral nerve NEC
234327001,Z753,Z75.3 Wing of ilium
18245001,T629,T62.9 Unspecified operations on bursa
30025009,A642,A64.2 Primary repair of peripheral nerve NEC
1055304003,E148,E14.8 Other specified operations on frontal sinus
171708000,A392,A39.2 Repair of dura of anterior fossa of cranium
405463009,L563,L56.3 Emergency replacement of aneurysmal femoral artery by anastomosis of femoral artery to popliteal artery using vein graft
72865008,W328,W32.8 Other specified other graft of bone
179294005,W372,W37.2 Conversion to total prosthetic replacement of hip joint using cement
405446005,X122,X12.2 Excision of lesion of amputation stump
418539009,Y532,Y53.2 Approach to organ under ultrasonic control
33510000,Z752,Z75.2 Ala of sacrum
177242002,S019,S01.9 Unspecified plastic excision of skin of head or neck
440531000,W253,W25.3 Remanipulation of fracture of bone and external fixation HFQ
66364002,Z702,Z70.2 Neck of radius
57069006,W315,W31.5 Vascularised pedicle autograft of bone
429867000,U051,U05.1 Computed tomography of head
115960007,X692,X69.2 Delivery of a fraction of total skin radiotherapy
43179002,S472,S47.2 Drainage of lesion of skin NEC
79457000,Z779,Z77.9 Tibia NEC
172667002,D142,D14.2 Tympanoplasty NEC
32350008,S306,S30.6 Removal of flap of skin to head or neck
119718005,Y013,Y01.3 Xenoreplacement of organ NOC
442960009,Z481,Z48.1 Skin of scalp
178797006,V551,V55.1 One level of spine
446862000,C722,C72.2 Suction extraction of lens
16841000087107,Y971,Y97.1 Radiology with pre and post contrast
49276007,U206,U20.6 Fetal echocardiography
274339001,E095,E09.5 Biopsy of lesion of external nose
173309002,F179,F17.9 Unspecified operations on teeth using dental crown or bridge
232622002,E473,E47.3 Repair of bronchus NEC
176536006,S208,S20.8 Other specified other distant flap of skin
890177005,K295,K29.5 Repair of valve of heart NEC
265717009,V559,V55.9 Unspecified levels of spine
349744000,D064,D06.4 Graft of skin to external ear
278539009,S279,S27.9 Unspecified other local flap of skin
65060007,Y068,Y06.8 Other specified excision of lesion of organ NOC
87031008,S082,S08.2 Curettage and cauterisation of lesion of skin NEC
83061004,K585,K58.5 Transluminal intracardiac echocardiography
46779000,A628,A62.8 Other specified microsurgical repair of peripheral nerve
265472007,K258,K25.8 Other specified plastic repair of mitral valve
431846007,K731,K73.1 Renewal of intravenous single chamber cardiac pacemaker system
440531000,W261,W26.1 Manipulation of fracture of bone and skeletal traction NEC
284446003,E143,E14.3 External ethmoidectomy
426005005,Y971,Y97.1 Radiology with pre and post contrast
836273008,X151,X15.1 Combined operations for transformation from male to female
56976006,Z504,Z50.4 Skin of leg NEC
408695000,L848,L84.8 Other specified combined operations on varicose vein of leg
18291000087100,Y973,Y97.3 Radiology with post contrast
288014001,M652,M65.2 Endoscopic resection of prostate using punch
59428000,A684,A68.4 Primary neurolysis of peripheral nerve NEC
112833006,Y189,Y18.9 Unspecified release of organ NOC
233283006,Y532,Y53.2 Approach to organ under ultrasonic control
360341006,W608,W60.8 Other specified fusion of other joint and extra-articular bone graft
274069003,S066,S06.6 Re-excision of skin margins of head or neck
241586008,Y535,Y53.5 Approach to organ under image intensifier
431795002,L961,L96.1 Percutaneous mechanical thromboembolectomy
442192009,V551,V55.1 One level of spine
52660002,Q141,Q14.1 Intra-amniotic injection of prostaglandin
432072002,W903,W90.3 Injection of therapeutic substance into joint
708924002,Z705,Z70.5 Lower end of radius NEC
9137006,C742,C74.2 Discission of cataract
440365000,W085,W08.5 Partial excision of bone NEC
172904009,E178,E17.8 Other specified operations on unspecified nasal sinus
29114001,Y221,Y22.1 Aspiration of haematoma of organ NOC
86052008,W244,W24.4 Closed reduction of fracture of small bone and fixation using screw
257838009,W292,W29.2 Adjustment to skeletal traction of bone
35807001,E061,E06.1 Packing of posterior cavity of nose NEC
238214009,S272,S27.2 Axial pattern local flap of skin NEC
418762008,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
367446003,T701,T70.1 Subcutaneous tenotomy
333837005,E521,E52.1 Irrigation of bronchus NEC
608800005,T233,T23.3 Repair of recurrent femoral hernia using sutures
257898007,M751,M75.1 Open biopsy of lesion of urethra
32495000,V022,V02.2 Remodelling of calvarium HFQ
19741000087109,Y531,Y53.1 Approach to organ under radiological control
446695008,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
31951004,W654,W65.4 Primary open reduction of fracture dislocation of joint and internal fixation NEC
205336009,C012,C01.2 Enucleation of eye
232155008,D013,D01.3 Excision of preauricular abnormality
20041002,A622,A62.2 Secondary microsurgical graft to peripheral nerve
703073006,K615,K61.5 Implantation of single chamber cardiac pacemaker system
450665004,Z489,Z48.9 Skin of head NEC
41058005,Q251,Q25.1 Excision of lesion of fallopian tube
283165009,V359,V35.9 Unspecified excision of unspecified intervertebral disc
75904000,C268,C26.8 Other specified other operations on lacrimal sac
91160008,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
311490001,V452,V45.2 Open reduction of fracture of spine NEC
119913009,J041,J04.1 Removal of lacerated fragment of liver
230951006,A282,A28.2 Extracranial transection of accessory nerve (xi) NEC
73257006,Y031,Y03.1 Maintenance of prosthesis in organ NOC
169003001,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
276921001,Y536,Y53.6 Approach to organ under video control
432430009,U216,U21.6 Ultrasound scan NEC
386682000,W598,W59.8 Other specified fusion of joint of toe
241464005,Y971,Y97.1 Radiology with pre and post contrast
447873001,W141,W14.1 Angulation diaphyseal osteotomy and internal fixation HFQ
74193008,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
168854009,Z421,Z42.1 Bladder NEC
13398004,Y229,Y22.9 Unspecified drainage of organ NOC
171491002,A088,A08.8 Other specified other biopsy of lesion of tissue of brain
241588009,Y535,Y53.5 Approach to organ under image intensifier
53328006,M736,M73.6 Urethroplasty NEC
71408000,C151,C15.1 Correction of ectropion NEC
397539000,C811,C81.1 Xenon photocoagulation of retina for detachment
418889006,Y971,Y97.1 Radiology with pre and post contrast
431451009,Z383,Z38.3 Common femoral artery
27454003,W283,W28.3 Removal of internal fixation from bone NEC
119752008,Y262,Y26.2 Plastic repair of organ NOC
449373003,W252,W25.2 Closed reduction of fracture of bone and fixation using functional bracing system
61779007,C042,C04.2 Revision of prosthetic replacement for eyeball
233049006,K094,K09.4 Repair of persistent ostium primum
445844000,U217,U21.7 Plain x-ray NEC
710302002,Y931,Y93.1 Gallium-67 imaging scan
285786003,H482,H48.2 Excision of skin tag of anus
45689001,Z982,Z98.2 Deep femoral vein
74290000,W101,W10.1 Open osteoclasis and angular correction and internal fixation HFQ
172286002,X659,X65.9 Unspecified radiotherapy delivery
35646002,S065,S06.5 Excision of lesion of skin of head or neck NEC
442303003,E578,E57.8 Other specified other open operations on lung
440570006,W263,W26.3 Remanipulation of fracture of bone and skeletal traction NEC
241116007,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
85765000,E488,E48.8 Other specified therapeutic fibreoptic endoscopic operations on lower respiratory tract
119752008,Y263,Y26.3 Stapling of organ NOC
119838003,S102,S10.2 Cryotherapy to lesion of skin of head or neck
172920004,Z724,Z72.4 Carpal bone
238199006,T272,T27.2 Repair of ventral hernia using insert of prosthetic material
429608005,V049,V04.9 Unspecified reshaping of cranium
252800004,A843,A84.3 Nerve conduction studies
440414009,W263,W26.3 Remanipulation of fracture of bone and skeletal traction NEC
451008006,F181,F18.1 Enucleation of dental cyst of jaw
715728004,Y971,Y97.1 Radiology with pre and post contrast
120036009,P181,P18.1 Complete colpocleisis
232977008,K228,K22.8 Other specified other operations on wall of atrium
107897006,S476,S47.6 Incision of skin NEC
433235006,Y953,Y95.3 From 9 weeks to < 14 weeks gestational age
764677008,J123,J12.3 Selective internal radiotherapy with microspheres to lesion of liver
40997008,C532,C53.2 Excision of lesion of sclera NEC
440440003,Z764,Z76.4 Shaft of femur
61303007,T701,T70.1 Subcutaneous tenotomy
274338009,D061,D06.1 Biopsy of lesion of external ear
359944002,Z292,Z29.2 Anus
51989001,M498,M49.8 Other specified other operations on bladder
702684006,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
1010705000,Z943,Z94.3 Left sided operation
16436161000119108,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
79661003,Z698,Z69.8 Specified humerus NEC
25433009,Z715,Z71.5 Styloid process of ulna
273999003,A304,A30.4 Repair of facial nerve (vii)
40362001,A628,A62.8 Other specified microsurgical repair of peripheral nerve
239245001,T644,T64.4 Insertion of tendon into bone NEC
232159002,S203,S20.3 Random pattern distant flap of skin to head or neck
15282006,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
429380006,Y533,Y53.3 Approach to organ under computed tomography scan control
18044005,E491,E49.1 Diagnostic fibreoptic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract
416100002,C662,C66.2 Cauterisation of ciliary body
239233005,T682,T68.2 Secondary repair of tendon using lengthening procedure
69051005,K041,K04.1 Repair of tetralogy of Fallot using valved right ventricular outflow conduit
432720004,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
278539009,S249,S24.9 Unspecified local flap of skin and muscle
232724005,K412,K41.2 Autograft replacement of two coronary arteries NEC
58551009,Y263,Y26.3 Stapling of organ NOC
76699006,W729,W72.9 Unspecified prosthetic replacement of ligament
180660000,Y548,Y54.8 Other specified harvest of nerve
287219001,Y189,Y18.9 Unspecified release of organ NOC
450668002,Z473,Z47.3 Skin of cheek
173178001,E552,E55.2 Open excision of lesion of lung
17901000087101,Z909,Z90.9 Leg region NEC
429639007,K751,K75.1 Percutaneous transluminal balloon angioplasty and insertion of 1-2 drug-eluting stents into coronary artery
442456000,Y535,Y53.5 Approach to organ under image intensifier
287696002,K742,K74.2 Renewal of dual chamber cardiac pacemaker system NEC
699145004,W281,W28.1 Application of internal fixation to bone NEC
440559004,O179,O17.9 Unspecified secondary closed reduction of fracture of bone and internal fixation
405322002,Y268,Y26.8 Other specified other repair of organ NOC
442914007,W261,W26.1 Manipulation of fracture of bone and skeletal traction NEC
707839004,V553,V55.3 Greater than two levels of spine
5065000,W672,W67.2 Secondary open reduction of traumatic dislocation of joint and skeletal traction NEC
303653007,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
287246006,A779,A77.9 Unspecified cryotherapy to sympathetic nerve
440437003,W248,W24.8 Other specified closed reduction of fracture of bone and internal fixation
73006002,V051,V05.1 Extirpation of lesion of cranium
433239000,L861,L86.1 Injection of sclerosing substance into varicose vein of leg NEC
79423008,Z798,Z79.8 Specified bone of tarsus NEC
446823009,M655,M65.5 Endoscopic resection of prostate using vapotrode
287465001,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
231428006,Y112,Y11.2 Cryotherapy to organ NOC
52213001,M011,M01.1 Autotransplantation of kidney
173280002,F083,F08.3 Replantation of tooth
234680008,F208,F20.8 Other specified operations on gingiva
270482007,V174,V17.4 Removal of fixation from mandible
90360008,Y252,Y25.2 Resuture of organ NOC
42050001,E296,E29.6 Laryngectomy NEC
718286004,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
275206008,K273,K27.3 Prosthetic replacement of tricuspid valve
373641001,W661,W66.1 Primary closed reduction of fracture dislocation of joint and skeletal traction HFQ
54342005,S103,S10.3 Chemical peeling of lesion of skin of head or neck
440414009,W268,W26.8 Other specified other closed reduction of fracture of bone
22344009,Z719,Z71.9 Ulna NEC
87031008,S105,S10.5 Electrodessication of lesion of skin of head or neck
440376001,O176,O17.6 Remanipulation of fracture of bone and fixation using plate
442573000,Z092,Z09.2 Median nerve
30195003,A063,A06.3 Excision of syncipital encephalocele
54460006,V559,V55.9 Unspecified levels of spine
88722002,K606,K60.6 Implantation of intravenous dual chamber cardiac pacemaker system
16496009,V379,V37.9 Unspecified primary fusion of joint of cervical spine
429727009,V551,V55.1 One level of spine
359672006,Y749,Y74.9 Unspecified minimal access to thoracic cavity
4501000087102,Z943,Z94.3 Left sided operation
428412000,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
427462007,U132,U13.2 Ultrasound of bone
1119345001,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
35249003,U211,U21.1 Magnetic resonance imaging NEC
1292009,Z421,Z42.1 Bladder NEC
79073004,Z989,Z98.9 Vein of lower limb NEC
52213001,M014,M01.4 Allotransplantation of kidney from cadaver heart beating
443682009,W422,W42.2 Conversion to total prosthetic replacement of knee joint NEC
37990009,W602,W60.2 Revision of arthrodesis and extra-articular bone graft NEC
717912001,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
178858008,S259,S25.9 Unspecified local flap of skin and fascia
172213004,C122,C12.2 Cauterisation of lesion of eyelid
239308005,Z759,Z75.9 Bone of pelvis NEC
767341000,N063,N06.3 Orchidectomy NEC
429823002,Y941,Y94.1 Dopamine transporter scan
82731005,Z691,Z69.1 Head of humerus
82027008,C604,C60.4 Iridoplasty NEC
49290005,A299,A29.9 Unspecified excision of lesion of cranial nerve
771084004,Q411,Q41.1 Salpingography
8508006,W157,W15.7 Osteotomy of bone of foot and fixation HFQ
26196001,W654,W65.4 Primary open reduction of fracture dislocation of joint and internal fixation NEC
440414009,O176,O17.6 Remanipulation of fracture of bone and fixation using plate
118958009,N346,N34.6 Testicular sperm extraction
432001005,U211,U21.1 Magnetic resonance imaging NEC
713555008,U136,U13.6 Computed tomography of bone
241199004,Z639,Z63.9 Bone of cranium NEC
440315009,W248,W24.8 Other specified closed reduction of fracture of bone and internal fixation
62990005,Y269,Y26.9 Unspecified other repair of organ NOC
448853008,W252,W25.2 Closed reduction of fracture of bone and fixation using functional bracing system
236168003,M305,M30.5 Diagnostic endoscopic examination of ureter and biopsy of lesion of ureter NEC
257838009,W259,W25.9 Unspecified closed reduction of fracture of bone and external fixation
427961005,Y973,Y97.3 Radiology with post contrast
448579006,W881,W88.1 Diagnostic endoscopic examination of joint and biopsy of lesion of joint NEC
438888005,Y971,Y97.1 Radiology with pre and post contrast
36817000,N352,N35.2 Dermatological non-operative interventions involving the penis
265718004,V396,V39.6 Revisional posterior interbody fusion of joint of lumbar spine
445919009,C298,C29.8 Other specified other operations on lacrimal apparatus
709193007,S054,S05.4 Microscopically controlled excision of lesion of skin using chemosurgical technique NEC
40372003,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
239340009,Z802,Z80.2 Metatarsal NEC
447334006,Z012,Z01.2 Tissue of temporal lobe of brain
178868003,W035,W03.5 Localised fusion of joints of midfoot and forefoot
47571006,Z768,Z76.8 Specified femur NEC
53276009,W593,W59.3 Fusion of first metatarsophalangeal joint NEC
713859006,Y971,Y97.1 Radiology with pre and post contrast
15257006,J023,J02.3 Resection of segment of liver
302432003,S562,S56.2 Removal of slough from skin of head or neck NEC
234742001,F178,F17.8 Other specified operations on teeth using dental crown or bridge
314119005,N201,N20.1 Excision of lesion of spermatic cord
265705007,V153,V15.3 Closed reduction of fracture of mandible NEC
8500004,Z573,Z57.3 Quadriceps
15257006,J025,J02.5 Marsupialisation of lesion of liver
274326000,Y532,Y53.2 Approach to organ under ultrasonic control
448594005,T648,T64.8 Other specified transposition of tendon
44498002,T094,T09.4 Chemical open pleurodesis
176949009,Z943,Z94.3 Left sided operation
431343007,U201,U20.1 Transthoracic echocardiography
176687003,P213,P21.3 Vaginoplasty NEC
236334001,N058,N05.8 Other specified bilateral excision of testes
439424008,W269,W26.9 Unspecified other closed reduction of fracture of bone
450340008,A784,A78.4 Radiofrequency controlled thermal destruction of perivascular sympathetic nerve
33104008,Y259,Y25.9 Unspecified suture of organ NOC
231046005,V553,V55.3 Greater than two levels of spine
287533002,E489,E48.9 Unspecified therapeutic fibreoptic endoscopic operations on lower respiratory tract
446510008,F182,F18.2 Marsupialisation of dental lesion of jaw
81250006,S062,S06.2 Marsupialisation of lesion of skin NEC
20111000087108,U136,U13.6 Computed tomography of bone
265484009,Y538,Y53.8 Other specified approach to organ under image control
120033001,P079,P07.9 Unspecified repair of vulva
76518007,Y031,Y03.1 Maintenance of prosthesis in organ NOC
36811004,C374,C37.4 Repair of muscle of eye NEC
450608000,E502,E50.2 Endoscopic laser destruction of lesion of lower respiratory tract using rigid bronchoscope
430614000,L945,L94.5 Percutaneous transluminal insertion of stent into vein NEC
179167002,Z814,Z81.4 Shoulder joint
11592005,V558,V55.8 Other specified levels of spine
73764009,W573,W57.3 Revision of excision arthroplasty of joint
41747008,U148,U14.8 Other specified nuclear bone scan
238199006,T273,T27.3 Repair of ventral hernia using sutures
113113000,Y973,Y97.3 Radiology with post contrast
448513000,V381,V38.1 Primary fusion of joint of thoracic spine
172460005,C558,C55.8 Other specified incision of sclera
709201008,Y258,Y25.8 Other specified suture of organ NOC
18776008,Y253,Y25.3 Removal of retained suture from organ NOC
239313009,W141,W14.1 Angulation diaphyseal osteotomy and internal fixation HFQ
243390001,Z662,Z66.2 Axis bone
241511008,Z909,Z90.9 Leg region NEC
303917008,U216,U21.6 Ultrasound scan NEC
44198008,M103,M10.3 Endoscopic deroofing of multiple cysts of kidney
405481000119105,U214,U21.4 Single photon emission computed tomography NEC
714030004,V551,V55.1 One level of spine
277544004,N192,N19.2 Embolisation of varicocele
14331000087103,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
178677007,V552,V55.2 Two levels of spine
34291000175108,E852,E85.2 Non-invasive ventilation NEC
5865004,W651,W65.1 Primary open reduction of fracture dislocation of joint and skeletal traction HFQ
1341000087108,U136,U13.6 Computed tomography of bone
360512003,W669,W66.9 Unspecified primary closed reduction of traumatic dislocation of joint
303237000,S068,S06.8 Other specified other excision of lesion of skin
440572003,W263,W26.3 Remanipulation of fracture of bone and skeletal traction NEC
119869004,F048,F04.8 Other specified other reconstruction of lip
