conceptId,idAndFsnTerm
90249002,90249002 | Pneumocentesis (procedure) |
89862001,89862001 | Repair of lung (procedure) |
88628008,88628008 | Ultrasonography of lung (procedure) |
88039007,88039007 | Transplant of lung (procedure) |
87674005,"87674005 | Pulmonary ventilation study, total (procedure) |"
86811003,"86811003 | Pulmonary ventilation study, aerosol (procedure) |"
82651004,82651004 | Suture of lung (procedure) |
78603008,78603008 | Biopsy of lung (procedure) |
77648009,77648009 | Excision of lesion of lung (procedure) |
75766009,"75766009 | Pulmonary ventilation study, gaseous (procedure) |"
62843007,62843007 | Manipulation of lung (procedure) |
57113004,57113004 | Pulmonary ventilation study (procedure) |
49795001,49795001 | Total pneumonectomy (procedure) |
49528005,49528005 | Local destruction of lesion of lung (procedure) |
49404006,49404006 | Surgical collapse of lung by destruction of phrenic nerve (procedure) |
47806007,47806007 | Bronchoscopy with drainage of lung abscess (procedure) |
46412002,46412002 | Apicectomy lung (procedure) |
45558009,45558009 | Incision of lung (procedure) |
43831007,43831007 | Percutaneous core needle biopsy of lung (procedure) |
35295005,35295005 | Percutaneous fine needle biopsy of lung (procedure) |
20142006,20142006 | Excision of accessory or ectopic lung tissue (procedure) |
14681002,14681002 | Reimplantation of lung (procedure) |
12986006,12986006 | Excision of Pancoast tumor of lung (procedure) |
3654008,3654008 | Lingulectomy of lung (procedure) |
435001,435001 | Pulmonary inhalation study (procedure) |
