snomed,opcs,opcs_term
169359004,Y363,Y36.3 Radioactive seed implantation NOC
447704003,A107,A10.7 Stereotactic radiosurgery on tissue of brain
33195004,O441,O44.1 Proton radiotherapy
169372003,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
228666003,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
228685000,X658,X65.8 Other specified radiotherapy delivery
64522003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
314605006,X691,X69.1 Delivery of a fraction of hemi-body radiation
228666003,Y918,Y91.8 Other specified external beam radiotherapy
169298007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
12149006,Y828,Y82.8 Other specified local anaesthetic
312248006,X651,X65.1 Delivery of a fraction of total body irradiation
11331000224100,Y916,Y91.6 Intraoperative electron beam radiotherapy
118640001,X657,X65.7 Delivery of radionuclide therapy NEC
314604005,X651,X65.1 Delivery of a fraction of total body irradiation
169310003,X651,X65.1 Delivery of a fraction of total body irradiation
77738002,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
228685000,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
228696008,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
428829005,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
38104006,X691,X69.1 Delivery of a fraction of hemi-body radiation
169368002,Y353,Y35.3 Introduction of radium into organ NOC
33195004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
228666003,O441,O44.1 Proton radiotherapy
169370006,Y352,Y35.2 Introduction of iridium wire into organ NOC
39646005,Y918,Y91.8 Other specified external beam radiotherapy
228666003,Y919,Y91.9 Unspecified external beam radiotherapy
169295005,Y916,Y91.6 Intraoperative electron beam radiotherapy
228667007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
169295005,X691,X69.1 Delivery of a fraction of hemi-body radiation
78110003,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
45643008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
5304008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
169291001,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
169352008,Z522,Z52.2 Pleural cavity
31652009,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
231737005,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
78110003,X658,X65.8 Other specified radiotherapy delivery
228677009,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
449155008,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
1156707000,Y898,Y89.8 Other specified
39646005,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
169303009,X651,X65.1 Delivery of a fraction of total body irradiation
446504008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
70446004,T132,T13.2 Introduction of sclerosing substance into pleural cavity NEC
231737005,X658,X65.8 Other specified radiotherapy delivery
169357002,X657,X65.7 Delivery of radionuclide therapy NEC
64134004,A107,A10.7 Stereotactic radiosurgery on tissue of brain
447704003,Y918,Y91.8 Other specified external beam radiotherapy
87776000,X298,X29.8 Other specified continuous Infusion of therapeutic substance
85257004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
78110003,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
169372003,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
169370006,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
395075008,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
31632008,O441,O44.1 Proton radiotherapy
169302004,X691,X69.1 Delivery of a fraction of hemi-body radiation
230857009,A108,A10.8 Other specified other operations on tissue of brain
720379009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
228662001,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
230914000,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
113117004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
399180008,X657,X65.7 Delivery of radionuclide therapy NEC
50632006,X691,X69.1 Delivery of a fraction of hemi-body radiation
64134004,Y918,Y91.8 Other specified external beam radiotherapy
722472009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
395074007,Y352,Y35.2 Introduction of iridium wire into organ NOC
228677009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
47668009,Y353,Y35.3 Introduction of radium into organ NOC
22733003,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
428923005,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
6872008,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
445232009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
231544004,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
448461009,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
12149006,Y829,Y82.9 Unspecified local anaesthetic
449290006,Y917,Y91.7 Electron beam radiotherapy NEC
4114003,X729,X72.9 Unspecified delivery of chemotherapy for neoplasm
1156384006,Y892,Y89.2 Pulsed dose rate brachytherapy treatment
231596001,X659,X65.9 Unspecified radiotherapy delivery
182975000,X373,X37.3 Intramuscular chemotherapy
228672003,Y916,Y91.6 Intraoperative electron beam radiotherapy
428416002,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
169372003,Y353,Y35.3 Introduction of radium into organ NOC
169343004,X657,X65.7 Delivery of radionuclide therapy NEC
228666003,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
448167001,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
228664000,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
448385000,X651,X65.1 Delivery of a fraction of total body irradiation
169310003,Y917,Y91.7 Electron beam radiotherapy NEC
11331000224100,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
228688003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
447704003,Y916,Y91.6 Intraoperative electron beam radiotherapy
428416002,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
46044009,X691,X69.1 Delivery of a fraction of hemi-body radiation
230911008,L358,L35.8 Other specified transluminal operations on cerebral artery
85257004,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
231568007,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
152198000,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
169297002,X651,X65.1 Delivery of a fraction of total body irradiation
228693000,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
39646005,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
429774000,X658,X65.8 Other specified radiotherapy delivery
33356009,Y916,Y91.6 Intraoperative electron beam radiotherapy
11331000224100,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
448461009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
169301006,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
429579007,O163,O16.3 Axilla NEC
428624002,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
43111005,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
169365004,Y353,Y35.3 Introduction of radium into organ NOC
447912004,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
169291001,O441,O44.1 Proton radiotherapy
152198000,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
448385000,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
169315008,X691,X69.1 Delivery of a fraction of hemi-body radiation
449157000,Y352,Y35.2 Introduction of iridium wire into organ NOC
228684001,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
449290006,X691,X69.1 Delivery of a fraction of hemi-body radiation
231596001,Z164,Z16.4 Eyelid
43111005,C889,C88.9 Unspecified destruction of subretinal lesion
78110003,Y352,Y35.2 Introduction of iridium wire into organ NOC
231568007,X651,X65.1 Delivery of a fraction of total body irradiation
70446004,T138,T13.8 Other specified introduction of substance into pleural cavity
271291003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
47479005,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
228662001,X692,X69.2 Delivery of a fraction of total skin radiotherapy
33195004,Y917,Y91.7 Electron beam radiotherapy NEC
399315003,X657,X65.7 Delivery of radionuclide therapy NEC
169345006,X657,X65.7 Delivery of radionuclide therapy NEC
47479005,Y918,Y91.8 Other specified external beam radiotherapy
447912004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
38216008,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
782204001,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
312248006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
169293003,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
43111005,C888,C88.8 Other specified destruction of subretinal lesion
473237008,A107,A10.7 Stereotactic radiosurgery on tissue of brain
447704003,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
169396008,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
448385000,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
65952009,X651,X65.1 Delivery of a fraction of total body irradiation
300976007,Z163,Z16.3 Canthus
231737005,X657,X65.7 Delivery of radionuclide therapy NEC
29391003,T461,T46.1 Paracentesis abdominis for ascites
231737005,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
448294009,X691,X69.1 Delivery of a fraction of hemi-body radiation
395075008,Y352,Y35.2 Introduction of iridium wire into organ NOC
64522003,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
473237008,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
169303009,X691,X69.1 Delivery of a fraction of hemi-body radiation
24242005,X657,X65.7 Delivery of radionuclide therapy NEC
169372003,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
228688003,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
31652009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
429774000,X651,X65.1 Delivery of a fraction of total body irradiation
169366003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
431399005,X657,X65.7 Delivery of radionuclide therapy NEC
47479005,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
228702008,X657,X65.7 Delivery of radionuclide therapy NEC
169396008,X728,X72.8 Other specified delivery of chemotherapy for neoplasm
830155008,T482,T48.2 Introduction of cytotoxic substance into peritoneal cavity
33195004,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
169310003,Y916,Y91.6 Intraoperative electron beam radiotherapy
38216008,X728,X72.8 Other specified delivery of chemotherapy for neoplasm
448294009,X651,X65.1 Delivery of a fraction of total body irradiation
172408001,X658,X65.8 Other specified radiotherapy delivery
830156009,T133,T13.3 Introduction of cytotoxic substance into pleural cavity
169396008,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
870385001,X692,X69.2 Delivery of a fraction of total skin radiotherapy
271291003,X658,X65.8 Other specified radiotherapy delivery
897713009,X385,X38.5 Subcutaneous immunotherapy
46044009,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
78110003,Y358,Y35.8 Other specified introduction of removable radioactive material into organ NOC
449290006,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
29391003,T462,T46.2 Drainage of ascites NEC
300976007,X659,X65.9 Unspecified radiotherapy delivery
231568007,X657,X65.7 Delivery of radionuclide therapy NEC
4114003,X728,X72.8 Other specified delivery of chemotherapy for neoplasm
169366003,Y358,Y35.8 Other specified introduction of removable radioactive material into organ NOC
169310003,X692,X69.2 Delivery of a fraction of total skin radiotherapy
395096001,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
447759004,Z159,Z15.9 Breast NEC
447912004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
169365004,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
169396008,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
449255003,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
420529003,C824,C82.4 Plaque radiotherapy to lesion of retina
11331000224100,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
169329009,X657,X65.7 Delivery of radionuclide therapy NEC
169302004,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
228695007,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
51534007,X731,X73.1 Delivery of exclusively oral chemotherapy for neoplasm
785706005,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
450827009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
85257004,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
897713009,X353,X35.3 Intravenous immunotherapy
870385001,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
447704003,O441,O44.1 Proton radiotherapy
429579007,X659,X65.9 Unspecified radiotherapy delivery
712746000,Y917,Y91.7 Electron beam radiotherapy NEC
4114003,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
228666003,X692,X69.2 Delivery of a fraction of total skin radiotherapy
228691003,X658,X65.8 Other specified radiotherapy delivery
169362001,Y363,Y36.3 Radioactive seed implantation NOC
589631000119102,X657,X65.7 Delivery of radionuclide therapy NEC
80347004,X691,X69.1 Delivery of a fraction of hemi-body radiation
169294009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
438816004,X657,X65.7 Delivery of radionuclide therapy NEC
228682002,X658,X65.8 Other specified radiotherapy delivery
395074007,Y353,Y35.3 Introduction of radium into organ NOC
722472009,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
46044009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
228681009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
228700000,X655,X65.5 Oral delivery of radiotherapy for thyroid ablation
447704003,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
169309008,X651,X65.1 Delivery of a fraction of total body irradiation
169295005,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
171809001,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
182975000,X384,X38.4 Subcutaneous chemotherapy
171765004,A542,A54.2 Injection of therapeutic substance into cerebrospinal fluid
448467008,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
228698009,X657,X65.7 Delivery of radionuclide therapy NEC
428923005,X658,X65.8 Other specified radiotherapy delivery
836429007,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
314605006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
113117004,Y916,Y91.6 Intraoperative electron beam radiotherapy
228701001,X657,X65.7 Delivery of radionuclide therapy NEC
169301006,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
169310003,X691,X69.1 Delivery of a fraction of hemi-body radiation
722491009,X714,X71.4 Procurement of drugs for chemotherapy for neoplasm for regimens in Band 9
432094005,X657,X65.7 Delivery of radionuclide therapy NEC
78110003,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
31652009,X729,X72.9 Unspecified delivery of chemotherapy for neoplasm
1162782007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
447912004,Y918,Y91.8 Other specified external beam radiotherapy
169367007,Y353,Y35.3 Introduction of radium into organ NOC
890093004,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
169304003,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
231585009,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
169298007,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
169307005,X691,X69.1 Delivery of a fraction of hemi-body radiation
65952009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
433150007,X657,X65.7 Delivery of radionuclide therapy NEC
441783000,Y919,Y91.9 Unspecified external beam radiotherapy
447704003,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
169302004,Y919,Y91.9 Unspecified external beam radiotherapy
169361008,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
169394006,Y352,Y35.2 Introduction of iridium wire into organ NOC
300976007,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
429579007,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
473237008,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
473237008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
10611004,X691,X69.1 Delivery of a fraction of hemi-body radiation
228676000,X651,X65.1 Delivery of a fraction of total body irradiation
228695007,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
169307005,Y917,Y91.7 Electron beam radiotherapy NEC
228673008,Y917,Y91.7 Electron beam radiotherapy NEC
169297002,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
228676000,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
428831001,Z444,Z44.4 Female perineum
231585009,X657,X65.7 Delivery of radionuclide therapy NEC
1127003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
172286002,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
231544004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
231737005,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
1156524009,Y918,Y91.8 Other specified external beam radiotherapy
228686004,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
46044009,Y918,Y91.8 Other specified external beam radiotherapy
85257004,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
228662001,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
785706005,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
80347004,X651,X65.1 Delivery of a fraction of total body irradiation
172408001,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
429579007,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
228699001,X657,X65.7 Delivery of radionuclide therapy NEC
77738002,X723,X72.3 Delivery of simple parenteral chemotherapy for neoplasm at first attendance
113117004,O441,O44.1 Proton radiotherapy
228688003,X657,X65.7 Delivery of radionuclide therapy NEC
448461009,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
78110003,Y364,Y36.4 Introduction of non-removable radioactive substance into organ for brachytherapy NOC
428923005,X659,X65.9 Unspecified radiotherapy delivery
43111005,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
428923005,X657,X65.7 Delivery of radionuclide therapy NEC
169359004,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
722482005,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
169291001,Y918,Y91.8 Other specified external beam radiotherapy
45643008,X692,X69.2 Delivery of a fraction of total skin radiotherapy
39646005,Y916,Y91.6 Intraoperative electron beam radiotherapy
171809001,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
169394006,Y358,Y35.8 Other specified introduction of removable radioactive material into organ NOC
11331000224100,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
228663006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
36679009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
169368002,Y358,Y35.8 Other specified introduction of removable radioactive material into organ NOC
169362001,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
43111005,C823,C82.3 External beam radiotherapy to lesion of retina
113117004,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
395074007,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
169365004,Z019,Z01.9 Tissue of brain NEC
113117004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
169318005,X691,X69.1 Delivery of a fraction of hemi-body radiation
39646005,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
70446004,T131,T13.1 Insufflation of talc into pleural cavity NEC
228666003,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
171809001,X659,X65.9 Unspecified radiotherapy delivery
431588009,X655,X65.5 Oral delivery of radiotherapy for thyroid ablation
836429007,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
169315008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
171809001,X655,X65.5 Oral delivery of radiotherapy for thyroid ablation
448987004,J487,J48.7 Percutaneous brachytherapy of lesion of bile duct
446504008,X692,X69.2 Delivery of a fraction of total skin radiotherapy
171809001,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
446504008,X691,X69.1 Delivery of a fraction of hemi-body radiation
228685000,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
169369005,Y358,Y35.8 Other specified introduction of removable radioactive material into organ NOC
169367007,Z255,Z25.5 Tongue
230912001,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
169340001,X657,X65.7 Delivery of radionuclide therapy NEC
169372003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
169295005,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
870250004,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
182975000,X352,X35.2 Intravenous chemotherapy
228692005,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
64522003,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
38104006,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
450827009,X723,X72.3 Delivery of simple parenteral chemotherapy for neoplasm at first attendance
228666003,X651,X65.1 Delivery of a fraction of total body irradiation
38104006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
394918006,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
1141994004,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
448461009,X691,X69.1 Delivery of a fraction of hemi-body radiation
1156506007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
21372000,X657,X65.7 Delivery of radionuclide therapy NEC
169365004,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
448987004,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
447704003,Y919,Y91.9 Unspecified external beam radiotherapy
169311004,X692,X69.2 Delivery of a fraction of total skin radiotherapy
169396008,X731,X73.1 Delivery of exclusively oral chemotherapy for neoplasm
169303009,Y919,Y91.9 Unspecified external beam radiotherapy
169369005,Y352,Y35.2 Introduction of iridium wire into organ NOC
171809001,X657,X65.7 Delivery of radionuclide therapy NEC
64978007,X655,X65.5 Oral delivery of radiotherapy for thyroid ablation
4114003,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
39646005,Y917,Y91.7 Electron beam radiotherapy NEC
228681009,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
447704003,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
78110003,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
836429007,Y364,Y36.4 Introduction of non-removable radioactive substance into organ for brachytherapy NOC
447704003,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
314606007,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
169291001,Y916,Y91.6 Intraoperative electron beam radiotherapy
169302004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
169304003,X692,X69.2 Delivery of a fraction of total skin radiotherapy
228674002,X691,X69.1 Delivery of a fraction of hemi-body radiation
230913006,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
231585009,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
367336001,X384,X38.4 Subcutaneous chemotherapy
169302004,Y918,Y91.8 Other specified external beam radiotherapy
38104006,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
5304008,X651,X65.1 Delivery of a fraction of total body irradiation
33356009,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
169352008,X657,X65.7 Delivery of radionuclide therapy NEC
427561000119104,X657,X65.7 Delivery of radionuclide therapy NEC
447912004,Y917,Y91.7 Electron beam radiotherapy NEC
228694006,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
722491009,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
43111005,C881,C88.1 Transpupillary thermotherapy to subretinal lesion
169292008,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
228696008,Y364,Y36.4 Introduction of non-removable radioactive substance into organ for brachytherapy NOC
441783000,O441,O44.1 Proton radiotherapy
169297002,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
65952009,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
231568007,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
445232009,X651,X65.1 Delivery of a fraction of total body irradiation
395096001,X651,X65.1 Delivery of a fraction of total body irradiation
428412000,X651,X65.1 Delivery of a fraction of total body irradiation
74023000,X691,X69.1 Delivery of a fraction of hemi-body radiation
43111005,Y353,Y35.3 Introduction of radium into organ NOC
169301006,Y919,Y91.9 Unspecified external beam radiotherapy
169394006,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
169329009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
169307005,Y916,Y91.6 Intraoperative electron beam radiotherapy
169370006,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
77738002,X729,X72.9 Unspecified delivery of chemotherapy for neoplasm
428624002,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
1156505006,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
231585009,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
231568007,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
448385000,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
231544004,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
5304008,X692,X69.2 Delivery of a fraction of total skin radiotherapy
228688003,X658,X65.8 Other specified radiotherapy delivery
169295005,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
394918006,X657,X65.7 Delivery of radionuclide therapy NEC
230912001,L758,L75.8 Other specified other arteriovenous operations
33195004,X691,X69.1 Delivery of a fraction of hemi-body radiation
