snomed,opcs,opcs_term
82900007,H291,H29.1 Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus
50632006,X651,X65.1 Delivery of a fraction of total body irradiation
169292008,X692,X69.2 Delivery of a fraction of total skin radiotherapy
431476005,Y514,Y51.4 Approach to organ through colostomy
84952009,H065,H06.5 Extended right hemicolectomy and end to side anastomosis
441783000,Y918,Y91.8 Other specified external beam radiotherapy
445954002,Y973,Y97.3 Radiology with post contrast
428624002,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
16442821000119108,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
446362009,H262,H26.2 Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope
711421003,Z287,Z28.7 Colon NEC
1156708005,Y898,Y89.8 Other specified
1156525005,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
231764006,C823,C82.3 External beam radiotherapy to lesion of retina
879915007,X659,X65.9 Unspecified radiotherapy delivery
700357007,X657,X65.7 Delivery of radionuclide therapy NEC
836429007,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
169366003,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
169296006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
169359004,Y363,Y36.3 Radioactive seed implantation NOC
447704003,A107,A10.7 Stereotactic radiosurgery on tissue of brain
33195004,O441,O44.1 Proton radiotherapy
446521004,H235,H23.5 Endoscopic submucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
77959002,H152,H15.2 End colostomy
241168000,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
169372003,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
228666003,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
235409007,H082,H08.2 Transverse colectomy and anastomosis of ileum to colon
276190007,G693,G69.3 Ileectomy and anastomosis of ileum to ileum
228685000,X658,X65.8 Other specified radiotherapy delivery
276190007,H048,H04.8 Other specified total excision of colon and rectum
64522003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
314605006,X691,X69.1 Delivery of a fraction of hemi-body radiation
228666003,Y918,Y91.8 Other specified external beam radiotherapy
169298007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
12149006,Y828,Y82.8 Other specified local anaesthetic
84952009,H079,H07.9 Unspecified other excision of right hemicolon
312248006,X651,X65.1 Delivery of a fraction of total body irradiation
710293001,Y534,Y53.4 Approach to organ under fluoroscopic control
9215005,H162,H16.2 Caecotomy
11331000224100,Y916,Y91.6 Intraoperative electron beam radiotherapy
5722009,H131,H13.1 Bypass of colon by anastomosis of ileum to colon
431462009,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
118640001,X657,X65.7 Delivery of radionuclide therapy NEC
314604005,X651,X65.1 Delivery of a fraction of total body irradiation
76062007,H508,H50.8 Other specified repair of anus
169310003,X651,X65.1 Delivery of a fraction of total body irradiation
84952009,H086,H08.6 Transverse colectomy and end to side anastomosis
77738002,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
228685000,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
228696008,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
428829005,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
384091000119108,Y971,Y97.1 Radiology with pre and post contrast
38104006,X691,X69.1 Delivery of a fraction of hemi-body radiation
709421007,H211,H21.1 Fibreoptic endoscopic dilation of colon
169368002,Y353,Y35.3 Introduction of radium into organ NOC
235344008,H209,H20.9 Unspecified endoscopic extirpation of lesion of colon
33195004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
228666003,O441,O44.1 Proton radiotherapy
276190007,H074,H07.4 Right hemicolectomy and ileostomy HFQ
169370006,Y352,Y35.2 Introduction of iridium wire into organ NOC
39646005,Y918,Y91.8 Other specified external beam radiotherapy
174158000,H181,H18.1 Open colonoscopy
228666003,Y919,Y91.9 Unspecified external beam radiotherapy
169295005,Y916,Y91.6 Intraoperative electron beam radiotherapy
315322008,H081,H08.1 Transverse colectomy and end to end anastomosis
228667007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
169295005,X691,X69.1 Delivery of a fraction of hemi-body radiation
78110003,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
414301000119107,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
87279008,H261,H26.1 Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope
45643008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
174059005,H042,H04.2 Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ
301699000,H201,H20.1 Fibreoptic endoscopic snare resection of lesion of colon
5304008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
89339008,H298,H29.8 Other specified subtotal excision of colon
169291001,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
276190007,G734,G73.4 Resection of ileocolic anastomosis
169352008,Z522,Z52.2 Pleural cavity
307241002,H241,H24.1 Endoscopic dilation of lower bowel using fibreoptic sigmoidoscope
31652009,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
241168000,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
231737005,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
236783000,G719,G71.9 Unspecified bypass of ileum
78110003,X658,X65.8 Other specified radiotherapy delivery
228677009,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
235344008,H234,H23.4 Endoscopic destruction of lesion of lower bowel using fibreoptic sigmoidoscope NEC
449155008,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
276190007,H115,H11.5 Colectomy and exteriorisation of bowel NEC
1156707000,Y898,Y89.8 Other specified
174059005,H048,H04.8 Other specified total excision of colon and rectum
418294002,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
39646005,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
84952009,H114,H11.4 Colectomy and ileostomy NEC
169303009,X651,X65.1 Delivery of a fraction of total body irradiation
446504008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
70446004,T132,T13.2 Introduction of sclerosing substance into pleural cavity NEC
16442821000119108,Z287,Z28.7 Colon NEC
418210005,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
231737005,X658,X65.8 Other specified radiotherapy delivery
82900007,H293,H29.3 Subtotal excision of colon and creation of colonic pouch and anastomosis of colon to rectum
311774002,H201,H20.1 Fibreoptic endoscopic snare resection of lesion of colon
711421003,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
169357002,X657,X65.7 Delivery of radionuclide therapy NEC
64134004,A107,A10.7 Stereotactic radiosurgery on tissue of brain
447704003,Y918,Y91.8 Other specified external beam radiotherapy
87776000,X298,X29.8 Other specified continuous Infusion of therapeutic substance
85257004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
431669007,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
78110003,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
307507006,G638,G63.8 Other specified other open operations on jejunum
73761001,H188,H18.8 Other specified open endoscopic operations on colon
169372003,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
425666002,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
236783000,G711,G71.1 Bypass of ileum by anastomosis of jejunum to ileum
169370006,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
395075008,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
84952009,H094,H09.4 Left hemicolectomy and ileostomy HFQ
31632008,O441,O44.1 Proton radiotherapy
276190007,H049,H04.9 Unspecified total excision of colon and rectum
43196001,G782,G78.2 Strictureplasty of ileum
73761001,H181,H18.1 Open colonoscopy
169302004,X691,X69.1 Delivery of a fraction of hemi-body radiation
386197003,H121,H12.1 Excision of diverticulum of colon
230857009,A108,A10.8 Other specified other operations on tissue of brain
276190007,H042,H04.2 Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ
35965008,H308,H30.8 Other specified other operations on colon
720379009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
241336001,Y939,Y93.9 Unspecified gallium-67 imaging
228662001,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
230914000,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
773128008,H201,H20.1 Fibreoptic endoscopic snare resection of lesion of colon
44378008,H113,H11.3 Colectomy and anastomosis NEC
44378008,H082,H08.2 Transverse colectomy and anastomosis of ileum to colon
113117004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
399180008,X657,X65.7 Delivery of radionuclide therapy NEC
20460000,Y073,Y07.3 Obliteration of sinus track from organ NOC
50632006,X691,X69.1 Delivery of a fraction of hemi-body radiation
64134004,Y918,Y91.8 Other specified external beam radiotherapy
722472009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
395074007,Y352,Y35.2 Introduction of iridium wire into organ NOC
228677009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
174059005,H049,H04.9 Unspecified total excision of colon and rectum
47668009,Y353,Y35.3 Introduction of radium into organ NOC
432274009,Y401,Y40.1 Dilation of stricture of organ NOC
22733003,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
432274009,Z287,Z28.7 Colon NEC
428923005,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
6872008,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
82900007,H153,H15.3 Refashioning of colostomy
398801000,H155,H15.5 Dilation of colostomy
445232009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
231544004,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
87279008,H121,H12.1 Excision of diverticulum of colon
448461009,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
12149006,Y829,Y82.9 Unspecified local anaesthetic
87279008,H205,H20.5 Fibreoptic endoscopic submucosal resection of lesion of colon
274025005,H209,H20.9 Unspecified endoscopic extirpation of lesion of colon
241168000,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
449290006,Y917,Y91.7 Electron beam radiotherapy NEC
711421003,U215,U21.5 Contrast fluoroscopy NEC
4114003,X729,X72.9 Unspecified delivery of chemotherapy for neoplasm
5722009,H134,H13.4 Bypass of colon by anastomosis of transverse colon to rectum
418714002,U175,U17.5 Computed tomography of colon
1156384006,Y892,Y89.2 Pulsed dose rate brachytherapy treatment
398801000,H157,H15.7 Percutaneous endoscopic sigmoid colostomy
231596001,X659,X65.9 Unspecified radiotherapy delivery
182975000,X373,X37.3 Intramuscular chemotherapy
711307001,Y531,Y53.1 Approach to organ under radiological control
228672003,Y916,Y91.6 Intraoperative electron beam radiotherapy
5722009,Y711,Y71.1 Subsequent stage of staged operations NOC
428416002,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
169372003,Y353,Y35.3 Introduction of radium into organ NOC
169343004,X657,X65.7 Delivery of radionuclide therapy NEC
418294002,Y971,Y97.1 Radiology with pre and post contrast
76164006,H251,H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope
228666003,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
276190007,H104,H10.4 Sigmoid colectomy and ileostomy HFQ
448167001,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
228664000,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
448385000,X651,X65.1 Delivery of a fraction of total body irradiation
169310003,Y917,Y91.7 Electron beam radiotherapy NEC
276190007,H052,H05.2 Total colectomy and ileostomy and creation of rectal fistula HFQ
11331000224100,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
228688003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
447704003,Y916,Y91.6 Intraoperative electron beam radiotherapy
428416002,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
46044009,X691,X69.1 Delivery of a fraction of hemi-body radiation
230911008,L358,L35.8 Other specified transluminal operations on cerebral artery
85257004,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
231568007,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
152198000,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
169297002,X651,X65.1 Delivery of a fraction of total body irradiation
228693000,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
39646005,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
429774000,X658,X65.8 Other specified radiotherapy delivery
431669007,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
33356009,Y916,Y91.6 Intraoperative electron beam radiotherapy
84952009,H093,H09.3 Left hemicolectomy and anastomosis NEC
276190007,G698,G69.8 Other specified excision of ileum
11331000224100,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
168843004,Y973,Y97.3 Radiology with post contrast
448461009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
398801000,H151,H15.1 Loop colostomy
65960005,Y078,Y07.8 Other specified obliteration of cavity of organ NOC
169301006,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
429579007,O163,O16.3 Axilla NEC
307332009,G025,G02.5 Total oesophagectomy and interposition of colon NEC
315324009,H092,H09.2 Left hemicolectomy and end to end anastomosis of colon to colon
428624002,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
43111005,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
169365004,Y353,Y35.3 Introduction of radium into organ NOC
9215005,H163,H16.3 Colotomy
20460000,Y072,Y07.2 Clipping of organ NOC
447912004,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
169291001,O441,O44.1 Proton radiotherapy
174116003,H123,H12.3 Destruction of lesion of colon NEC
276190007,H068,H06.8 Other specified extended excision of right hemicolon
152198000,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
448385000,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
169315008,X691,X69.1 Delivery of a fraction of hemi-body radiation
35129004,G055,G05.5 Bypass of oesophagus by interposition of microvascularly attached colon
771556003,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
5722009,Y719,Y71.9 Unspecified late operations NOC
449157000,Y352,Y35.2 Introduction of iridium wire into organ NOC
228684001,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
449290006,X691,X69.1 Delivery of a fraction of hemi-body radiation
231596001,Z164,Z16.4 Eyelid
241168000,Z287,Z28.7 Colon NEC
43111005,C889,C88.9 Unspecified destruction of subretinal lesion
310803009,H138,H13.8 Other specified bypass of colon
78110003,Y352,Y35.2 Introduction of iridium wire into organ NOC
231568007,X651,X65.1 Delivery of a fraction of total body irradiation
70446004,T138,T13.8 Other specified introduction of substance into pleural cavity
271291003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
12666009,J196,J19.6 Closure of anastomosis of gall bladder
47479005,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
228662001,X692,X69.2 Delivery of a fraction of total skin radiotherapy
174148004,H176,H17.6 Open relief of obstruction of colon NEC
241164003,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
33195004,Y917,Y91.7 Electron beam radiotherapy NEC
399315003,X657,X65.7 Delivery of radionuclide therapy NEC
169345006,X657,X65.7 Delivery of radionuclide therapy NEC
235344008,H208,H20.8 Other specified endoscopic extirpation of lesion of colon
47479005,Y918,Y91.8 Other specified external beam radiotherapy
447912004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
398801000,H159,H15.9 Unspecified other exteriorisation of colon
38216008,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
782204001,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
312248006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
169293003,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
43111005,C888,C88.8 Other specified destruction of subretinal lesion
473237008,A107,A10.7 Stereotactic radiosurgery on tissue of brain
447704003,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
443998000,H251,H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope
87279008,H231,H23.1 Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope
169396008,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
448385000,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
8180007,H207,H20.7 Fibreoptic endoscopic mucosal resection of lesion of colon
65952009,X651,X65.1 Delivery of a fraction of total body irradiation
300976007,Z163,Z16.3 Canthus
16442821000119108,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
231737005,X657,X65.7 Delivery of radionuclide therapy NEC
84952009,H111,H11.1 Colectomy and end to end anastomosis of colon to colon NEC
29391003,T461,T46.1 Paracentesis abdominis for ascites
231737005,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
448294009,X691,X69.1 Delivery of a fraction of hemi-body radiation
395075008,Y352,Y35.2 Introduction of iridium wire into organ NOC
44378008,H071,H07.1 Right hemicolectomy and end to end anastomosis of ileum to colon
174059005,H298,H29.8 Other specified subtotal excision of colon
64522003,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
473237008,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
447021001,H228,H22.8 Other specified diagnostic endoscopic examination of colon
169303009,X691,X69.1 Delivery of a fraction of hemi-body radiation
711421003,Y973,Y97.3 Radiology with post contrast
24242005,X657,X65.7 Delivery of radionuclide therapy NEC
174093009,H091,H09.1 Left hemicolectomy and end to end anastomosis of colon to rectum
169372003,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
84952009,H064,H06.4 Extended right hemicolectomy and ileostomy HFQ
228688003,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
31652009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
429774000,X651,X65.1 Delivery of a fraction of total body irradiation
169366003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
431399005,X657,X65.7 Delivery of radionuclide therapy NEC
47479005,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
228702008,X657,X65.7 Delivery of radionuclide therapy NEC
236205009,Z286,Z28.6 Sigmoid colon
431476005,Y971,Y97.1 Radiology with pre and post contrast
169396008,X728,X72.8 Other specified delivery of chemotherapy for neoplasm
830155008,T482,T48.2 Introduction of cytotoxic substance into peritoneal cavity
33195004,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
169310003,Y916,Y91.6 Intraoperative electron beam radiotherapy
38216008,X728,X72.8 Other specified delivery of chemotherapy for neoplasm
418210005,U211,U21.1 Magnetic resonance imaging NEC
448294009,X651,X65.1 Delivery of a fraction of total body irradiation
172408001,X658,X65.8 Other specified radiotherapy delivery
830156009,T133,T13.3 Introduction of cytotoxic substance into pleural cavity
241164003,Y973,Y97.3 Radiology with post contrast
169396008,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
870385001,X692,X69.2 Delivery of a fraction of total skin radiotherapy
174116003,H129,H12.9 Unspecified extirpation of lesion of colon
310803009,H139,H13.9 Unspecified bypass of colon
8180007,H205,H20.5 Fibreoptic endoscopic submucosal resection of lesion of colon
65788008,Y073,Y07.3 Obliteration of sinus track from organ NOC
271291003,X658,X65.8 Other specified radiotherapy delivery
897713009,X385,X38.5 Subcutaneous immunotherapy
46044009,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
78110003,Y358,Y35.8 Other specified introduction of removable radioactive material into organ NOC
241336001,Y949,Y94.9 Unspecified radiopharmaceutical imaging
432274009,Z291,Z29.1 Rectum
8180007,H218,H21.8 Other specified other therapeutic endoscopic operations on colon
276190007,H065,H06.5 Extended right hemicolectomy and end to side anastomosis
449290006,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
302052009,H281,H28.1 Diagnostic endoscopic examination of sigmoid colon and biopsy of lesion of sigmoid colon using rigid sigmoidoscope
445884009,H122,H12.2 Excision of lesion of colon NEC
29391003,T462,T46.2 Drainage of ascites NEC
300976007,X659,X65.9 Unspecified radiotherapy delivery
231568007,X657,X65.7 Delivery of radionuclide therapy NEC
418181007,U217,U21.7 Plain x-ray NEC
4114003,X728,X72.8 Other specified delivery of chemotherapy for neoplasm
10371000132109,H201,H20.1 Fibreoptic endoscopic snare resection of lesion of colon
169366003,Y358,Y35.8 Other specified introduction of removable radioactive material into organ NOC
9735005,H193,H19.3 Enterorrhaphy of colon
16442821000119108,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
85849005,H159,H15.9 Unspecified other exteriorisation of colon
169310003,X692,X69.2 Delivery of a fraction of total skin radiotherapy
711421003,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
395096001,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
53087005,G053,G05.3 Bypass of oesophagus by interposition of microvascularly attached jejunum
447759004,Z159,Z15.9 Breast NEC
235343002,H206,H20.6 Fibreoptic endoscopic resection of lesion of colon NEC
447912004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
169365004,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
169396008,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
449255003,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
235343002,H209,H20.9 Unspecified endoscopic extirpation of lesion of colon
420529003,C824,C82.4 Plaque radiotherapy to lesion of retina
11331000224100,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
169329009,X657,X65.7 Delivery of radionuclide therapy NEC
771556003,U215,U21.5 Contrast fluoroscopy NEC
169302004,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
53133001,H192,H19.2 Fixation of colon
228695007,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
418294002,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
51534007,X731,X73.1 Delivery of exclusively oral chemotherapy for neoplasm
5722009,H133,H13.3 Bypass of colon by anastomosis of transverse colon to sigmoid colon
84952009,H071,H07.1 Right hemicolectomy and end to end anastomosis of ileum to colon
785706005,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
450827009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
444783004,H281,H28.1 Diagnostic endoscopic examination of sigmoid colon and biopsy of lesion of sigmoid colon using rigid sigmoidoscope
85257004,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
5722009,Y715,Y71.5 Failed percutaneous transluminal approach converted to open
897713009,X353,X35.3 Intravenous immunotherapy
241336001,Z287,Z28.7 Colon NEC
870385001,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
6221005,H199,H19.9 Unspecified other open operations on colon
173860008,G498,G49.8 Other specified excision of duodenum
447704003,O441,O44.1 Proton radiotherapy
429579007,X659,X65.9 Unspecified radiotherapy delivery
414301000119107,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
712746000,Y917,Y91.7 Electron beam radiotherapy NEC
4114003,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
719919003,Y403,Y40.3 Balloon dilation of organ NOC
84952009,H113,H11.3 Colectomy and anastomosis NEC
271490000,H188,H18.8 Other specified open endoscopic operations on colon
228666003,X692,X69.2 Delivery of a fraction of total skin radiotherapy
228691003,X658,X65.8 Other specified radiotherapy delivery
169362001,Y363,Y36.3 Radioactive seed implantation NOC
589631000119102,X657,X65.7 Delivery of radionuclide therapy NEC
80347004,X691,X69.1 Delivery of a fraction of hemi-body radiation
58685000,J201,J20.1 Closure of fistula of gall bladder
169294009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
65960005,G363,G36.3 Closure of abnormal opening of stomach NEC
438816004,X657,X65.7 Delivery of radionuclide therapy NEC
228682002,X658,X65.8 Other specified radiotherapy delivery
395074007,Y353,Y35.3 Introduction of radium into organ NOC
276190007,H075,H07.5 Right hemicolectomy and end to side anastomosis
722472009,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
65960005,Y079,Y07.9 Unspecified obliteration of cavity of organ NOC
46044009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
228681009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
228700000,X655,X65.5 Oral delivery of radiotherapy for thyroid ablation
5722009,Y718,Y71.8 Other specified late operations NOC
447704003,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
169309008,X651,X65.1 Delivery of a fraction of total body irradiation
174101001,H102,H10.2 Sigmoid colectomy and anastomosis of colon to rectum
169295005,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
241168000,Y971,Y97.1 Radiology with pre and post contrast
171809001,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
8180007,H208,H20.8 Other specified endoscopic extirpation of lesion of colon
73761001,H228,H22.8 Other specified diagnostic endoscopic examination of colon
241165002,Y973,Y97.3 Radiology with post contrast
182975000,X384,X38.4 Subcutaneous chemotherapy
171765004,A542,A54.2 Injection of therapeutic substance into cerebrospinal fluid
315294004,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
448467008,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
315294004,U174,U17.4 Barium enema
228698009,X657,X65.7 Delivery of radionuclide therapy NEC
428923005,X658,X65.8 Other specified radiotherapy delivery
276190007,H105,H10.5 Sigmoid colectomy and exteriorisation of bowel NEC
836429007,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
82900007,H159,H15.9 Unspecified other exteriorisation of colon
314605006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
113117004,Y916,Y91.6 Intraoperative electron beam radiotherapy
228701001,X657,X65.7 Delivery of radionuclide therapy NEC
3183007,H154,H15.4 Closure of colostomy
