conceptId,idAndFsnTerm
120095006,120095006 | Eye structure transplantation (procedure) |
120092009,120092009 | Eye reconstruction (procedure) |
120086003,120086003 | Eye excision (procedure) |
120085004,120085004 | Eye incision (procedure) |
113113000,"113113000 | Ophthalmic echography, A-mode (procedure) |"
108246006,108246006 | Tonometry AND/OR tonography procedure (procedure) |
91552000,91552000 | Postoperative revision of scleral fistulization procedure (procedure) |
82819003,82819003 | Manipulation of eyeball (procedure) |
77772005,77772005 | Incision and drainage of eyeball (procedure) |
75985002,75985002 | Serial tonometry-tonography with evaluation (procedure) |
65839000,65839000 | Ophthalmic ultrasonic foreign body localization (procedure) |
63913004,63913004 | Tonography with water provocation (procedure) |
61553000,"61553000 | Ophthalmic biometry by ultrasound echography, A-mode (procedure) |"
59959006,59959006 | Repair of eye (procedure) |
59590004,59590004 | Excision of eye with implant and attachment of muscles (procedure) |
54755008,54755008 | Destruction of lesion of eye (procedure) |
54513001,54513001 | Ophthalmic mucous membrane test (procedure) |
49999004,49999004 | Irrigation of eye proper (procedure) |
48696000,48696000 | Provocative test for increased intraocular pressure for glaucoma (procedure) |
46870009,46870009 | P32 tracer study of eye (procedure) |
41496004,"41496004 | Ophthalmic echography with amplitude quantitation, A-mode (procedure) |"
39029006,39029006 | Electromyogram examination of eye (procedure) |
37256008,37256008 | Repair of eye for eyeball rupture (procedure) |
35317000,35317000 | Tonometry-tonography with evaluation (procedure) |
29747000,29747000 | Evisceration of ocular contents with implant into scleral shell (procedure) |
21596009,21596009 | Repair of uveal hernia (procedure) |
19731001,19731001 | Ultrasound study of eye (procedure) |
14881004,14881004 | Tonography with provocative tests (procedure) |
11819005,11819005 | Ocular thermography (procedure) |
8693001,8693001 | Radionuclide identification of eye tumor (procedure) |
7663009,7663009 | Repair of injury of eyeball (procedure) |
7553005,7553005 | Excisional biopsy of eye (procedure) |
