snomed,opcs,opcs_term
2079001,L103,L10.3 Repair of anomalous pulmonary artery NEC
173098009,E469,E46.9 Unspecified partial extirpation of bronchus
241227002,Y536,Y53.6 Approach to organ under video control
232647000,E541,E54.1 Total pneumonectomy
708812005,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
232622002,E464,E46.4 Open destruction of lesion of bronchus
418876000,U215,U21.5 Contrast fluoroscopy NEC
119744005,Y429,Y42.9 Unspecified manipulation of organ NOC
15648005,L121,L12.1 Application of band to pulmonary artery
241540006,Z941,Z94.1 Bilateral operation
870380006,Y973,Y97.3 Radiology with post contrast
427800005,E578,E57.8 Other specified other open operations on lung
232622002,E471,E47.1 Open biopsy of lesion of bronchus NEC
433240003,Y534,Y53.4 Approach to organ under fluoroscopic control
241293008,U158,U15.8 Other specified diagnostic imaging of respiratory system
397840008,Y259,Y25.9 Unspecified suture of organ NOC
173102001,E441,E44.1 Excision of carina
418876000,Y971,Y97.1 Radiology with pre and post contrast
770700009,E508,E50.8 Other specified therapeutic endoscopic operations on lower respiratory tract using rigid bronchoscope
90249002,E599,E59.9 Unspecified other operations on lung
169115000,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
173176002,E554,E55.4 Open destruction of lesion of lung NEC
241303002,Y949,Y94.9 Unspecified radiopharmaceutical imaging
20142006,E548,E54.8 Other specified excision of lung
49528005,E551,E55.1 Open decortication of lesion of lung
173172000,E544,E54.4 Excision of segment of lung
287465001,Y532,Y53.2 Approach to organ under ultrasonic control
82651004,Y251,Y25.1 Suture of laceration of organ NOC
287309009,E552,E55.2 Open excision of lesion of lung
29785002,Y222,Y22.2 Aspiration of other lesion of organ NOC
59325001,E511,E51.1 Diagnostic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract using rigid bronchoscope
708812005,Y538,Y53.8 Other specified approach to organ under image control
241227002,Y531,Y53.1 Approach to organ under radiological control
79653008,E502,E50.2 Endoscopic laser destruction of lesion of lower respiratory tract using rigid bronchoscope
310394000,Y263,Y26.3 Stapling of organ NOC
232657004,E532,E53.2 Single lung transplant
232660006,E538,E53.8 Other specified transplantation of lung
51000087101,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
62843007,Y421,Y42.1 External manipulation of organ NOC
433030005,Y534,Y53.4 Approach to organ under fluoroscopic control
241303002,Y939,Y93.9 Unspecified gallium-67 imaging
418876000,Z249,Z24.9 Respiratory tract NEC
359623004,E542,E54.2 Bilobectomy of lung
62843007,Y428,Y42.8 Other specified manipulation of organ NOC
35295005,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
173098009,E463,E46.3 Excision of lesion of bronchus NEC
425948009,L135,L13.5 Percutaneous transluminal balloon angioplasty of pulmonary artery NEC
169115000,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
58074001,Y272,Y27.2 Allograft to organ NOC
726428009,E543,E54.3 Lobectomy of lung
88039007,E532,E53.2 Single lung transplant
241541005,Y973,Y97.3 Radiology with post contrast
441677009,U158,U15.8 Other specified diagnostic imaging of respiratory system
432074001,L138,L13.8 Other specified transluminal operations on pulmonary artery
119746007,E545,E54.5 Partial lobectomy of lung NEC
241540006,Y971,Y97.1 Radiology with pre and post contrast
241226006,Y532,Y53.2 Approach to organ under ultrasonic control
49528005,E554,E55.4 Open destruction of lesion of lung NEC
425948009,Y536,Y53.6 Approach to organ under video control
232622002,E469,E46.9 Unspecified partial extirpation of bronchus
90249002,E594,E59.4 Drainage of lung
61000087103,Z245,Z24.5 Bronchus
119755005,Y263,Y26.3 Stapling of organ NOC
241541005,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
241616006,Z246,Z24.6 Lung
232657004,K011,K01.1 Allotransplantation of heart and lung
233211003,Y162,Y16.2 Anastomosis of organ NOC
726428009,Z942,Z94.2 Right sided operation
450608000,E503,E50.3 Endoscopic destruction of lesion of lower respiratory tract using rigid bronchoscope NEC
35295005,Y538,Y53.8 Other specified approach to organ under image control
440466000,Y931,Y93.1 Gallium-67 imaging scan
765041007,Y536,Y53.6 Approach to organ under video control
175267003,Y531,Y53.1 Approach to organ under radiological control
241227002,Y532,Y53.2 Approach to organ under ultrasonic control
90249002,E592,E59.2 Aspiration biopsy of lesion of lung
232653000,E571,E57.1 Repair of lung
397396006,E489,E48.9 Unspecified therapeutic fibreoptic endoscopic operations on lower respiratory tract
397396006,E505,E50.5 Endoscopic removal of foreign body from lower respiratory tract using rigid bronchoscope
119755005,E572,E57.2 Ligation of bulla of lung
35295005,Y532,Y53.2 Approach to organ under ultrasonic control
441624004,Y931,Y93.1 Gallium-67 imaging scan
119746007,E544,E54.4 Excision of segment of lung
169003001,Z246,Z24.6 Lung
49528005,E502,E50.2 Endoscopic laser destruction of lesion of lower respiratory tract using rigid bronchoscope
870380006,U364,U36.4 Ultrasound elastography
169142004,Y948,Y94.8 Other specified radiopharmaceutical imaging
169142004,Y941,Y94.1 Dopamine transporter scan
301083005,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
43831007,E595,E59.5 Percutaneous radiofrequency ablation of lesion of lung
232641004,E543,E54.3 Lobectomy of lung
173098009,E468,E46.8 Other specified partial extirpation of bronchus
310393006,E571,E57.1 Repair of lung
425948009,L134,L13.4 Percutaneous transluminal cutting balloon angioplasty of pulmonary artery
397396006,E485,E48.5 Fibreoptic endoscopic removal of foreign body from lower respiratory tract
241293008,Y939,Y93.9 Unspecified gallium-67 imaging
169142004,Z246,Z24.6 Lung
61339001,E528,E52.8 Other specified other operations on bronchus
387748005,E553,E55.3 Open cauterisation of lesion of lung
90249002,E591,E59.1 Needle biopsy of lesion of lung
173102001,E464,E46.4 Open destruction of lesion of bronchus
241053004,Z246,Z24.6 Lung
35295005,Y536,Y53.6 Approach to organ under video control
232646009,Y712,Y71.2 Secondary operations NOC
241304008,Z246,Z24.6 Lung
232636007,Z942,Z94.2 Right sided operation
61000087103,Z942,Z94.2 Right sided operation
232648005,E548,E54.8 Other specified excision of lung
440466000,Y943,Y94.3 Metaiodobenzylguanidine imaging
43831007,Y536,Y53.6 Approach to organ under video control
232622002,E462,E46.2 Excision of cyst of bronchus
829831000000100,Y374,Y37.4 Insertion of marker into organ NOC
43831007,Y534,Y53.4 Approach to organ under fluoroscopic control
241540006,U212,U21.2 Computed tomography NEC
433240003,L661,L66.1 Percutaneous transluminal arterial thrombolysis and reconstruction
431489004,L133,L13.3 Arteriography of pulmonary artery
450608000,E554,E55.4 Open destruction of lesion of lung NEC
440466000,Y939,Y93.9 Unspecified gallium-67 imaging
397396006,E486,E48.6 Fibreoptic endoscopic irrigation of lower respiratory tract
233208004,L128,L12.8 Other specified other open operations on pulmonary artery
175267003,Y533,Y53.3 Approach to organ under computed tomography scan control
241226006,Y534,Y53.4 Approach to organ under fluoroscopic control
233208004,L122,L12.2 Adjustment of band to pulmonary artery
241293008,Y941,Y94.1 Dopamine transporter scan
1119344002,Z245,Z24.5 Bronchus
870380006,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
441624004,Z246,Z24.6 Lung
241227002,Y535,Y53.5 Approach to organ under image intensifier
116030005,E593,E59.3 Biopsy of lesion of lung NEC
56909003,E522,E52.2 Aspiration of bronchus NEC
61000087103,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
241053004,U158,U15.8 Other specified diagnostic imaging of respiratory system
175253007,L108,L10.8 Other specified repair of pulmonary artery
51000087101,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
765042000,Y533,Y53.3 Approach to organ under computed tomography scan control
721044005,Y971,Y97.1 Radiology with pre and post contrast
169021003,Y971,Y97.1 Radiology with pre and post contrast
232649002,E573,E57.3 Deflation of bulla of lung
397398007,E486,E48.6 Fibreoptic endoscopic irrigation of lower respiratory tract
241227002,Y534,Y53.4 Approach to organ under fluoroscopic control
232646009,E541,E54.1 Total pneumonectomy
241304008,Y949,Y94.9 Unspecified radiopharmaceutical imaging
397396006,E488,E48.8 Other specified therapeutic fibreoptic endoscopic operations on lower respiratory tract
425948009,Y534,Y53.4 Approach to organ under fluoroscopic control
443396005,E594,E59.4 Drainage of lung
448523009,Z246,Z24.6 Lung
89862001,E571,E57.1 Repair of lung
24599003,L722,L72.2 Monitoring of arterial pressure
443396005,Y533,Y53.3 Approach to organ under computed tomography scan control
241541005,Z941,Z94.1 Bilateral operation
418786005,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
233214006,Y408,Y40.8 Other specified dilation of organ NOC
735015005,E541,E54.1 Total pneumonectomy
233208004,L123,L12.3 Removal of band from pulmonary artery
765042000,Y539,Y53.9 Unspecified approach to organ under image control
870380006,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
232640003,E473,E47.3 Repair of bronchus NEC
301083005,Y533,Y53.3 Approach to organ under computed tomography scan control
397396006,E509,E50.9 Unspecified therapeutic endoscopic operations on lower respiratory tract using rigid bronchoscope
440466000,Z246,Z24.6 Lung
232640003,E543,E54.3 Lobectomy of lung
301083005,Y539,Y53.9 Unspecified approach to organ under image control
726425007,Z942,Z94.2 Right sided operation
440466000,Y942,Y94.2 Octreotide imaging
169057008,Y973,Y97.3 Radiology with post contrast
173176002,E552,E55.2 Open excision of lesion of lung
397396006,E504,E50.4 Endoscopic aspiration of lower respiratory tract using rigid bronchoscope
112813007,L013,L01.3 Repair of anomalous pulmonary artery origin from ascending aorta
119730004,E464,E46.4 Open destruction of lesion of bronchus
232638008,Z943,Z94.3 Left sided operation
359618004,E544,E54.4 Excision of segment of lung
277437006,Y248,Y24.8 Other specified microvascular repair of organ NOC
770700009,Y149,Y14.9 Unspecified placement of stent in organ NOC
35295005,E591,E59.1 Needle biopsy of lesion of lung
233213000,L104,L10.4 Repair of pulmonary arterial sling
241542003,Z246,Z24.6 Lung
735015005,Z943,Z94.3 Left sided operation
301083005,Y535,Y53.5 Approach to organ under image intensifier
82651004,Y259,Y25.9 Unspecified suture of organ NOC
119744005,E528,E52.8 Other specified other operations on bronchus
232638008,E544,E54.4 Excision of segment of lung
169142004,Y931,Y93.1 Gallium-67 imaging scan
241227002,L133,L13.3 Arteriography of pulmonary artery
233208004,L125,L12.5 Open embolisation of pulmonary artery
173098009,E462,E46.2 Excision of cyst of bronchus
241303002,Y931,Y93.1 Gallium-67 imaging scan
1119345001,U217,U21.7 Plain x-ray NEC
765042000,Y532,Y53.2 Approach to organ under ultrasonic control
175253007,L104,L10.4 Repair of pulmonary arterial sling
312849006,E491,E49.1 Diagnostic fibreoptic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract
429122009,L136,L13.6 Percutaneous transluminal insertion of stent into pulmonary artery
173176002,E559,E55.9 Unspecified open extirpation of lesion of lung
441624004,Y939,Y93.9 Unspecified gallium-67 imaging
173191000,E592,E59.2 Aspiration biopsy of lesion of lung
397396006,Z243,Z24.3 Trachea
425948009,Y535,Y53.5 Approach to organ under image intensifier
433857008,Y534,Y53.4 Approach to organ under fluoroscopic control
232637003,E544,E54.4 Excision of segment of lung
448523009,E498,E49.8 Other specified diagnostic fibreoptic endoscopic examination of lower respiratory tract
233211003,L108,L10.8 Other specified repair of pulmonary artery
232631002,E552,E55.2 Open excision of lesion of lung
175267003,Y535,Y53.5 Approach to organ under image intensifier
29785002,E471,E47.1 Open biopsy of lesion of bronchus NEC
441624004,Y943,Y94.3 Metaiodobenzylguanidine imaging
440466000,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
708812005,Y535,Y53.5 Approach to organ under image intensifier
1119344002,Z943,Z94.3 Left sided operation
241303002,Y938,Y93.8 Other specified gallium-67 imaging
241304008,Y941,Y94.1 Dopamine transporter scan
232624001,E461,E46.1 Sleeve resection of bronchus and anastomosis HFQ
20142006,E544,E54.4 Excision of segment of lung
770700009,Y142,Y14.2 Insertion of expanding metal stent into organ NOC
88039007,K011,K01.1 Allotransplantation of heart and lung
770700009,Y148,Y14.8 Other specified placement of stent in organ NOC
721044005,U354,U35.4 Computed tomography of pulmonary arteries
765041007,Y533,Y53.3 Approach to organ under computed tomography scan control
765042000,Y538,Y53.8 Other specified approach to organ under image control
77648009,E481,E48.1 Fibreoptic endoscopic snare resection of lesion of lower respiratory tract
61000087103,Y973,Y97.3 Radiology with post contrast
20142006,E549,E54.9 Unspecified excision of lung
450873006,E598,E59.8 Other specified other operations on lung
59325001,Z245,Z24.5 Bronchus
432231006,Y204,Y20.4 Fine needle aspiration NOC
87101000,E463,E46.3 Excision of lesion of bronchus NEC
169021003,Z246,Z24.6 Lung
1119344002,U217,U21.7 Plain x-ray NEC
78603008,E593,E59.3 Biopsy of lesion of lung NEC
119730004,E462,E46.2 Excision of cyst of bronchus
708812005,Y539,Y53.9 Unspecified approach to organ under image control
765041007,Y534,Y53.4 Approach to organ under fluoroscopic control
770700009,Z245,Z24.5 Bronchus
19095002,E488,E48.8 Other specified therapeutic fibreoptic endoscopic operations on lower respiratory tract
232649002,E572,E57.2 Ligation of bulla of lung
232643001,E541,E54.1 Total pneumonectomy
169142004,Y949,Y94.9 Unspecified radiopharmaceutical imaging
84200003,Y536,Y53.6 Approach to organ under video control
20142006,E543,E54.3 Lobectomy of lung
119730004,E469,E46.9 Unspecified partial extirpation of bronchus
241304008,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
4539004,E441,E44.1 Excision of carina
119738006,Y261,Y26.1 Reconstruction of organ NOC
119746007,E543,E54.3 Lobectomy of lung
175267003,Y536,Y53.6 Approach to organ under video control
241303002,Y943,Y94.3 Metaiodobenzylguanidine imaging
57113004,Y939,Y93.9 Unspecified gallium-67 imaging
241226006,Y539,Y53.9 Unspecified approach to organ under image control
287306002,E518,E51.8 Other specified diagnostic endoscopic examination of lower respiratory tract using rigid bronchoscope
359615001,E545,E54.5 Partial lobectomy of lung NEC
287309009,Y498,Y49.8 Other specified approach through thoracic cavity
829831000000100,Y533,Y53.3 Approach to organ under computed tomography scan control
61000087103,U215,U21.5 Contrast fluoroscopy NEC
448287006,E463,E46.3 Excision of lesion of bronchus NEC
57113004,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
287306002,Z245,Z24.5 Bronchus
233213000,L102,L10.2 Repair of pulmonary artery using patch
173098009,E461,E46.1 Sleeve resection of bronchus and anastomosis HFQ
233208004,L124,L12.4 Open embolectomy of pulmonary artery
233208004,L121,L12.1 Application of band to pulmonary artery
301083005,Y531,Y53.1 Approach to organ under radiological control
397396006,E503,E50.3 Endoscopic destruction of lesion of lower respiratory tract using rigid bronchoscope NEC
397396006,E483,E48.3 Fibreoptic endoscopic destruction of lesion of lower respiratory tract NEC
765042000,Z942,Z94.2 Right sided operation
58074001,Y276,Y27.6 Prosthetic graft NOC
450348001,E592,E59.2 Aspiration biopsy of lesion of lung
431596004,Y534,Y53.4 Approach to organ under fluoroscopic control
90249002,E595,E59.5 Percutaneous radiofrequency ablation of lesion of lung
425437006,L126,L12.6 Pulmonary artery ligation
241616006,Y973,Y97.3 Radiology with post contrast
233216008,Y069,Y06.9 Unspecified excision of lesion of organ NOC
440466000,Y949,Y94.9 Unspecified radiopharmaceutical imaging
397396006,E487,E48.7 Fibreoptic endoscopic photodynamic therapy of lesion of lower respiratory tract
450608000,Z246,Z24.6 Lung
175267003,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
169003001,Y971,Y97.1 Radiology with pre and post contrast
232628003,E593,E59.3 Biopsy of lesion of lung NEC
35295005,Y531,Y53.1 Approach to organ under radiological control
20142006,E542,E54.2 Bilobectomy of lung
448287006,E488,E48.8 Other specified therapeutic fibreoptic endoscopic operations on lower respiratory tract
387747000,Y131,Y13.1 Cauterisation of lesion of organ NOC
88039007,K018,K01.8 Other specified transplantation of heart and lung
59325001,E491,E49.1 Diagnostic fibreoptic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract
173176002,E553,E55.3 Open cauterisation of lesion of lung
241303002,U158,U15.8 Other specified diagnostic imaging of respiratory system
241541005,U212,U21.2 Computed tomography NEC
173179009,E553,E55.3 Open cauterisation of lesion of lung
397395005,E521,E52.1 Irrigation of bronchus NEC
397396006,E501,E50.1 Endoscopic snare resection of lesion of lower respiratory tract using rigid bronchoscope
