conceptId,idAndFsnTerm
431462009,431462009 | Therapeutic water soluble enema and fluoroscopy of colon (procedure) |
430798009,430798009 | Transanal resection of rectum and anastomosis using staples (procedure) |
429820004,429820004 | Endorectal ultrasonography (procedure) |
429774000,429774000 | Radiotherapy to abdomen (procedure) |
429584001,429584001 | Stereotactic radiosurgery of brain tissue (procedure) |
429579007,429579007 | Radiotherapy to axilla (procedure) |
428923005,428923005 | Radiotherapy to breast (procedure) |
428831001,428831001 | Radiotherapy to perineum (procedure) |
428829005,428829005 | Radiotherapy to pelvis (procedure) |
428624002,428624002 | Radiotherapy to chest wall (procedure) |
428416002,428416002 | Radiotherapy to neck (procedure) |
428412000,428412000 | Radiotherapy to head (procedure) |
426699005,426699005 | Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope (procedure) |
426332009,426332009 | External beam radiation therapy to lesion of retina (procedure) |
425851003,425851003 | Fiberoptic endoscopic submucosal resection of lesion of colon (procedure) |
418294002,418294002 | Fluoroscopy of colon (procedure) |
418210005,418210005 | Magnetic resonance imaging of colon (procedure) |
418181007,418181007 | X-ray for colonic transit study (procedure) |
410007005,410007005 | Rectal examination (procedure) |
410006001,410006001 | Digital examination of rectum (procedure) |
400988008,400988008 | High anterior resection of rectum (procedure) |
399042005,399042005 | Chemotherapy cycle (procedure) |
398801000,398801000 | Exteriorization of colon (procedure) |
398765001,398765001 | Therapeutic barium enema for reduction of intussusception (procedure) |
398243002,398243002 | Repair of rectocele (procedure) |
398135004,398135004 | Exteriorization of cecum (procedure) |
395136002,395136002 | Total mesorectal excision (procedure) |
395096001,395096001 | Stereotactic radiotherapy (procedure) |
395075008,395075008 | Iridium wire therapy (procedure) |
394935005,394935005 | Combined postoperative chemotherapy and radiotherapy (procedure) |
394934009,394934009 | Combined preoperative chemotherapy and radiotherapy (procedure) |
394895009,394895009 | Postoperative chemotherapy (procedure) |
394894008,394894008 | Pre-operative chemotherapy (procedure) |
387861003,387861003 | Excision of rectal mucosa (procedure) |
387860002,387860002 | Excision rectal mucosal prolapse (procedure) |
386197003,386197003 | Excision of diverticula of colon (procedure) |
367336001,367336001 | Chemotherapy (procedure) |
363688001,363688001 | Administration of antineoplastic agent (procedure) |
361173000,361173000 | Destruction of lesion of rectum by fulguration (procedure) |
359863000,359863000 | Open biopsy of colon (procedure) |
359860002,359860002 | Colotomy for biopsy (procedure) |
359602005,359602005 | Fine needle biopsy of rectum (procedure) |
359571009,359571009 | Right colectomy (procedure) |
346950004,346950004 | Radiologic examination of colon by air contrast (procedure) |
315601005,315601005 | Ambulatory chemotherapy (procedure) |
315328007,315328007 | Anterior resection of rectum with anastomosis (procedure) |
315327002,315327002 | Sigmoid colectomy with stoma (procedure) |
315294004,315294004 | Contrast enema (procedure) |
314610005,314610005 | Transanal submucosal excision of rectal tumor (procedure) |
314606007,314606007 | Postoperative course of deep X-ray therapy (procedure) |
314605006,314605006 | Preoperative course of deep X-ray therapy (procedure) |
314604005,314604005 | Palliative course of deep X-ray therapy (procedure) |
314592008,314592008 | Low anterior resection of rectum (procedure) |
312248006,312248006 | Heavy ion external beam radiation therapy (procedure) |
311774002,311774002 | Colonoscopic polypectomy (procedure) |
310803009,310803009 | Interposition of microvascularly attached colon (procedure) |
307709007,307709007 | Repair of perforated colon (procedure) |
307665007,307665007 | Closure of defunctioning colostomy (procedure) |
307663000,307663000 | Exploration of colon (procedure) |
307658004,307658004 | Sigmoid colectomy and colostomy (procedure) |
307648003,307648003 | Sigmoid colectomy and ileostomy (procedure) |
307584002,307584002 | Cecoplasty (procedure) |
307583008,307583008 | Excision of cecum (procedure) |
307245006,307245006 | Dilation of rectal anastomotic stricture (procedure) |
307244005,307244005 | Dilation of rectal stricture (procedure) |
307242009,307242009 | Dilation of colonic anastomotic stricture (procedure) |
307241002,307241002 | Dilation of colonic stricture (procedure) |
307009004,307009004 | Wedge resection of rectum (procedure) |
304587000,304587000 | Excision of colonic pouch (procedure) |
304586009,304586009 | Revision of colonic pouch (procedure) |
303585000,303585000 | Transsphincteric biopsy of rectum (procedure) |
303584001,303584001 | Sphincter-saving proctectomy (procedure) |
301700004,301700004 | Snare resection of lesion of rectum (procedure) |
301699000,301699000 | Snare resection of lesion of colon (procedure) |
300976007,300976007 | Radiotherapy to lesion of canthus (procedure) |
289060008,289060008 | Anterior resection of rectal prolapse (procedure) |
287815004,287815004 | Excision of excess colostomy mucosa (procedure) |
287807002,287807002 | Internal closure - rectal fistula (procedure) |
287806006,287806006 | External closure - rectal fistula (procedure) |
287786002,287786002 | Decompression of rectum (procedure) |
287784004,287784004 | Local excision of rectum (procedure) |
276186005,276186005 | Repair of rectum (procedure) |
276019009,276019009 | Gastrografin enema (procedure) |
275197003,275197003 | Manual procedures on rectum (procedure) |
275017002,275017002 | Duhamel removal of colorectal septum (procedure) |
275013003,275013003 | Peranal destruction of rectal polyp (procedure) |
275012008,275012008 | Peranal excision of rectal polyp (procedure) |
275011001,275011001 | Ripstein fixation of rectum using polytetrafluoroethylene mesh (procedure) |
274352006,274352006 | Surgical biopsy of rectum (procedure) |
274351004,274351004 | Surgical biopsy of colon (procedure) |
274324002,274324002 | Endoscopic biopsy of rectum (procedure) |
274031008,274031008 | Rectal polypectomy (procedure) |
274025005,274025005 | Colonic polypectomy (procedure) |
271490000,271490000 | Open endoscopic operation on colon (procedure) |
266719004,266719004 | Oral chemotherapy (procedure) |
265761001,265761001 | Intramuscular chemotherapy (procedure) |
265426008,265426008 | Peranal destruction of lesion of rectum (procedure) |
265425007,265425007 | Excision of lesion of rectum by transanal approach (procedure) |
265420002,265420002 | Sponge rectopexy (procedure) |
265418000,265418000 | Fixation of rectum using fascia lata (procedure) |
265417005,265417005 | Posterior fixation of rectum using prosthetic material (procedure) |
265415002,265415002 | Open extirpation of lesion of rectum (procedure) |
265407000,265407000 | Endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope (procedure) |
265402006,265402006 | Endoscopic extirpation of lesion of colon (procedure) |
241674004,241674004 | Operative endoscopy of rectum (procedure) |
241629006,241629006 | Magnetic resonance imaging of rectum (procedure) |
241337005,241337005 | Radionuclide study for rectal transit (procedure) |
241336001,241336001 | Radionuclide study for colonic transit (procedure) |
241168000,241168000 | Water soluble contrast enema (procedure) |
241167005,241167005 | Instant barium enema (procedure) |
241166001,241166001 | Distal loop enema (procedure) |
241165002,241165002 | Single contrast barium enema (procedure) |
241164003,241164003 | Double contrast barium enema (procedure) |
240959006,240959006 | Therapeutic barium enema (procedure) |
238298006,238298006 | Fistulectomy of rectum (procedure) |
236783000,236783000 | Terminal ileum bypass (procedure) |
236205009,236205009 | Revision of colonic conduit (procedure) |
235379005,235379005 | Lateral ligament suspension (procedure) |
235378002,235378002 | Mesh rectopexy (procedure) |
235377007,235377007 | Posterior fixation of rectum (procedure) |
235376003,235376003 | Anterior fixation of rectum (procedure) |
235365002,235365002 | Swenson procedure (procedure) |
235364003,235364003 | Total proctectomy (procedure) |
235360007,235360007 | Dunphy repair for rectal prolapse (procedure) |
235358005,235358005 | Distal colon loop washout via loop colostomy (procedure) |
235357000,235357000 | Irrigation of colon via cecostomy tube (procedure) |
235356009,235356009 | Decompression of sigmoid colon using flatus tube (procedure) |
235344008,235344008 | Fiberoptic endoscopic extirpation of lesion of colon (procedure) |
235343002,235343002 | Colonoscopy and extirpation of lesion of colon (procedure) |
235342007,235342007 | Endoscopic extirpation of lesion of rectum using fiberoptic sigmoidoscope (procedure) |
235341000,235341000 | Open operation on rectal polyp (procedure) |
235334006,235334006 | Oversewing of rectal stump (procedure) |
235325001,235325001 | Extended left hemicolectomy (procedure) |
235320006,235320006 | Transverse taeniamyotomy (procedure) |
235153008,235153008 | Rigid sigmoidoscopy (procedure) |
235151005,235151005 | Limited colonoscopy (procedure) |
235150006,235150006 | Total colonoscopy (procedure) |
231764006,231764006 | Radiotherapy to retina (procedure) |
231737005,231737005 | Radiotherapy to ciliary body (procedure) |
231596001,231596001 | Radiotherapy to lesion of eyelid (procedure) |
231585009,231585009 | Radiotherapy to lesion of lateral canthus (procedure) |
231568007,231568007 | Radiotherapy to lesion of medial canthus (procedure) |
231544004,231544004 | Radiotherapy to orbital lesion (procedure) |
230914000,230914000 | Stereotactic radiosurgery of intracranial cavernous angioma (procedure) |
230913006,230913006 | Stereotactic radiosurgery of intracranial venous malformation (procedure) |
230912001,230912001 | Stereotactic radiosurgery of intracranial arteriovenous malformation (procedure) |
230911008,230911008 | Stereotactic radiosurgery of lesion of intracranial vasculature (procedure) |
230857009,230857009 | Injection of chemotherapeutic substance into subcutaneous reservoir (procedure) |
228676000,228676000 | Hiletron neutron external beam radiation therapy (procedure) |
228675001,228675001 | Deuterium on tritium neutron external beam radiation therapy (procedure) |
228674002,228674002 | Cyclotron neutron external beam radiation therapy (procedure) |
228673008,228673008 | Strontium 90 electron external beam radiation therapy (procedure) |
228672003,228672003 | Microtron electron external beam radiation therapy (procedure) |
228671005,228671005 | Linear accelerator electron external beam radiation therapy (procedure) |
228667007,228667007 | Stereotactic cobalt external beam radiation therapy (procedure) |
228666003,228666003 | External beam radiation therapy with dual headed cobalt unit (procedure) |
228664000,228664000 | Van der Graaff X-ray therapy (procedure) |
228663006,228663006 | Microtron X-ray therapy (procedure) |
228662001,228662001 | Betatron X-ray therapy (procedure) |
228661008,228661008 | Grenz ray therapy (procedure) |
228660009,228660009 | Contact therapy (procedure) |
225097004,225097004 | Proximal colonic washout (procedure) |
225096008,225096008 | Rectal stump washout via rectum (procedure) |
225095007,225095007 | Rectal stump washout via stoma (procedure) |
182975000,182975000 | Tuberculosis chemotherapy (procedure) |
174322004,174322004 | Proctoscopic destruction of lesion of rectum (procedure) |
174321006,174321006 | Proctoscopic excision of lesion of rectum (procedure) |
174320007,174320007 | Proctoscopic extirpation of lesion of rectum (procedure) |
174310002,174310002 | Closure of proctostomy (procedure) |
174308004,174308004 | Exploration of rectum (procedure) |
174304002,174304002 | Hydrostatic reduction of intussusception of rectum (procedure) |
174299003,174299003 | Massage of rectum (procedure) |
174298006,174298006 | Examination of rectum under anesthesia (procedure) |
174289008,174289008 | Insertion of supralevator sling (procedure) |
174288000,174288000 | Perianal plication of levator ani muscles and anal sphincters (procedure) |
174286001,174286001 | Perineal operations for rectal prolapse (procedure) |
174283009,174283009 | Peranal biopsy of lesion of rectum (procedure) |
174272000,174272000 | Transsphincteric destruction of lesion of rectum (procedure) |
174270008,174270008 | Transsphincteric excision of mucosa of rectum (procedure) |
174250002,174250002 | Open laser destruction of lesion of rectum (procedure) |
174249002,174249002 | Open cryotherapy to lesion of rectum (procedure) |
174248005,174248005 | Open cauterization of lesion of rectum (procedure) |
174247000,174247000 | Open excision of lesion of rectum (procedure) |
174241004,174241004 | Anterior resection of rectum and anastomosis of colon to rectum using staples (procedure) |
174228003,174228003 | Irrigation of colon (procedure) |
174215005,174215005 | Endoscopic dilation of sigmoid colon using rigid sigmoidoscope (procedure) |
174210000,174210000 | Endoscopic cryotherapy to lesion of sigmoid colon using rigid sigmoidoscope (procedure) |
174209005,174209005 | Endoscopic laser destruction of lesion of sigmoid colon using rigid sigmoidoscope (procedure) |
174208002,174208002 | Endoscopic cauterization of lesion of sigmoid colon using rigid sigmoidoscope (procedure) |
174207007,174207007 | Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope (procedure) |
174180002,174180002 | Fiberoptic endoscopic coagulation of blood vessel of colon (procedure) |
174179000,174179000 | Fiberoptic endoscopic dilation of colon (procedure) |
174173004,174173004 | Fiberoptic endoscopic laser destruction of lesion of colon (procedure) |
174172009,174172009 | Fiberoptic endoscopic cauterization of lesion of colon (procedure) |
174171002,174171002 | Fiberoptic endoscopic snare resection of lesion of colon (procedure) |
174164007,174164007 | Enterorrhaphy of colon (procedure) |
174162006,174162006 | Open biopsy of lesion of colon (procedure) |
174158000,174158000 | Open colonoscopy (procedure) |
174153009,174153009 | Open relief of strangulation of colon (procedure) |
174149007,174149007 | Open reduction of intussusception of colon (procedure) |
174141005,174141005 | Reduction of prolapse of colostomy (procedure) |
174132000,174132000 | Refashioning of cecostomy (procedure) |
174125009,174125009 | Bypass of colon by anastomosis of transverse colon to sigmoid colon (procedure) |
174121000,174121000 | Bypass of colon (procedure) |
174116003,174116003 | Extirpation of lesion of colon (procedure) |
174071004,174071004 | Extended right hemicolectomy (procedure) |
174027003,174027003 | Barium enema for radiological reduction of intussusception of ileum (procedure) |
172408001,172408001 | Radiotherapy of corneal lesion (procedure) |
172286002,172286002 | Radiotherapy to lacrimal gland (procedure) |
171809001,171809001 | Radiotherapy to lesion of peripheral nerve (procedure) |
171765004,171765004 | Intrathecal injection of chemotherapeutic agent (procedure) |
169407006,169407006 | Radiosensitizing measure (procedure) |
169403005,169403005 | Radiochemotherapy: into cavity (procedure) |
169402000,169402000 | Radiochemotherapy: local artery (procedure) |
169401007,169401007 | Radiochemotherapy: for immunosuppression (procedure) |
169400008,169400008 | Radiochemotherapy via intravenous route (procedure) |
169399001,169399001 | Radiochemotherapy via oral route (procedure) |
169398009,169398009 | Radiochemotherapy: to stop spread (procedure) |
169397004,169397004 | Radiochemotherapy: local infiltration (procedure) |
169396008,169396008 | Radiomimetic chemotherapy (procedure) |
169336005,169336005 | External beam radiation therapy with chemotherapy (procedure) |
169335009,169335009 | External beam - surgery with chemotherapy (procedure) |
169334008,169334008 | External beam - surgery with postoperative radiotherapy (procedure) |
169333002,169333002 | External beam - surgery with preoperative radiotherapy (procedure) |
169332007,169332007 | External beam radiation therapy with internal radiotherapy (procedure) |
169331000,169331000 | Combined radiotherapy (procedure) |
169318005,169318005 | Fast neutron therapy (procedure) |
169317000,169317000 | Neutron capture therapy (procedure) |
169315008,169315008 | Deuteron therapy (procedure) |
169314007,169314007 | Proton therapy (procedure) |
169311004,169311004 | Positron therapy (procedure) |
169310003,169310003 | Betatron electron therapy (procedure) |
169309008,169309008 | Linear accelerator electrons (procedure) |
169307005,169307005 | Fast-electron therapy (procedure) |
169304003,169304003 | Van der Graaff photon therapy (procedure) |
169303009,169303009 | Betatron photon therapy (procedure) |
169302004,169302004 | Linear accelerator photon therapy (procedure) |
169301006,169301006 | High-energy beam therapy (procedure) |
169298007,169298007 | Intracavitary X-ray therapy (procedure) |
169297002,169297002 | Short distance X-ray therapy (procedure) |
169296006,169296006 | Ultrahard X-rays 400-2000 kV (procedure) |
169295005,169295005 | Deep X-ray therapy 150-400 kV (procedure) |
169294009,169294009 | Half-deep therapy 60-150 kV (procedure) |
169293003,169293003 | Superficial X-ray therapy 10-60 kV (procedure) |
169292008,169292008 | Grenz ray therapy up to 10 kV (procedure) |
169291001,169291001 | X-ray beam therapy (procedure) |
169009002,169009002 | Fluoroscopy - rectum (procedure) |
168847003,168847003 | Colon double contrast examination (procedure) |
168846007,168846007 | Rectum double contrast examination (procedure) |
168843004,168843004 | Colostomy enema (procedure) |
168836005,168836005 | Barium enema (procedure) |
168528006,168528006 | Palliative course of radiotherapy (procedure) |
168527001,168527001 | Radiotherapy for inflammation (procedure) |
168526005,168526005 | Radiotherapy for analgesia (procedure) |
168525009,168525009 | Postoperative course of radiotherapy (procedure) |
168524008,168524008 | Radiotherapy - intraoperative control (procedure) |
168523002,168523002 | Preoperative course of radiotherapy (procedure) |
168522007,168522007 | Radiotherapy for lymphatic irradiation (procedure) |
168521000,168521000 | Radiotherapy for hemopoietic irradiation (procedure) |
168520004,168520004 | Radiotherapy for immunosuppression (procedure) |
119905008,119905008 | Rectum destructive procedure (procedure) |
119903001,119903001 | Rectum reconstruction (procedure) |
119901004,119901004 | Rectum closure (procedure) |
118640001,118640001 | Radioimmunotherapy (procedure) |
116239000,"116239000 | Excisional biopsy of lesion of rectum, intact, by transanal approach (procedure) |"
116238008,"116238008 | Excisional biopsy of lesion of rectum, fragmented, by transanal approach (procedure) |"
116237003,116237003 | Excisional biopsy of lesion of rectum by transanal approach (procedure) |
115960007,115960007 | Total skin electron beam therapy (procedure) |
115959002,115959002 | Stereotactic radiosurgery (procedure) |
113117004,113117004 | External beam radiation therapy particulate radiation (procedure) |
112877004,"112877004 | Frickman operation, abdominal proctopexy (procedure) |"
112875007,112875007 | Removal of foreign body of rectum by incision (procedure) |
112870002,112870002 | Flexible fiberoptic sigmoidoscopy for removal of foreign body (procedure) |
90788004,90788004 | Revision of stoma of rectum (procedure) |
89522007,89522007 | Colocolostomy (procedure) |
88908007,88908007 | Rectal massage for levator spasm (procedure) |
87776000,87776000 | Intra-arterial infusion of antineoplastic agent (procedure) |
87677003,87677003 | Resection of rectum (procedure) |
87279008,87279008 | Excision of lesion of colon (procedure) |
85257004,85257004 | Destruction of chorioretinal lesion by radiation therapy (procedure) |
84952009,84952009 | Resection of colon for interposition (procedure) |
84824001,"84824001 | Pemberton operation, rectal prolapse repair (procedure) |"
84604002,84604002 | Sigmoid colectomy (procedure) |
84456001,84456001 | Saucerization of rectum (procedure) |
83794005,83794005 | Extracorporeal photopheresis (procedure) |
82692008,82692008 | Dilation of rectal stricture under nonlocal anesthesia (procedure) |
82619000,82619000 | Left colectomy (procedure) |
81214004,81214004 | Destruction of lesion of rectum by laser (procedure) |
80347004,80347004 | External beam radiation therapy neutrons (procedure) |
79819006,79819006 | Crushing of contents of rectum (procedure) |
79764004,79764004 | Excision of lesion of rectum (procedure) |
79433000,79433000 | Closure of colon fistula (procedure) |
78299009,78299009 | Core needle biopsy of rectum (procedure) |
78110003,78110003 | Destruction of lesion of choroid by implantation of radiation source (procedure) |
77878003,"77878003 | Von Kraske operation, proctectomy (procedure) |"
77738002,77738002 | Local chemotherapy for malignant neoplasm (procedure) |
77613002,77613002 | External beam radiation therapy with iodine-125 (procedure) |
76164006,76164006 | Biopsy of colon (procedure) |
75905004,75905004 | Sigmoidoproctostomy (procedure) |
75404005,75404005 | Epiploectomy (procedure) |
