snomed,opcs,opcs_term
6025007,H013,H01.3 Emergency excision of normal appendix
6025007,H019,H01.9 Unspecified emergency excision of appendix
82730006,H024,H02.4 Incidental appendicectomy
235316007,Y515,Y51.5 Approach to organ through appendicostomy
708876004,H023,H02.3 Prophylactic appendicectomy NEC
6025007,H022,H02.2 Planned delayed appendicectomy NEC
235313004,H029,H02.9 Unspecified other excision of appendix
80146002,H019,H01.9 Unspecified emergency excision of appendix
174036004,H013,H01.3 Emergency excision of normal appendix
32578005,Y206,Y20.6 Plugged biopsy NOC
1299000,Y059,Y05.9 Unspecified excision of organ NOC
80146002,H023,H02.3 Prophylactic appendicectomy NEC
1299000,H029,H02.9 Unspecified other excision of appendix
49438003,H011,H01.1 Emergency excision of abnormal appendix and drainage HFQ
710197007,Y971,Y97.1 Radiology with pre and post contrast
80146002,H028,H02.8 Other specified other excision of appendix
1299000,Y055,Y05.5 Debridement of organ NOC
80146002,H021,H02.1 Interval appendicectomy
708876004,H019,H01.9 Unspecified emergency excision of appendix
32578005,Y202,Y20.2 Stereotactic biopsy of organ NOC
235313004,H024,H02.4 Incidental appendicectomy
1299000,H022,H02.2 Planned delayed appendicectomy NEC
307581005,H021,H02.1 Interval appendicectomy
6025007,H024,H02.4 Incidental appendicectomy
708876004,H029,H02.9 Unspecified other excision of appendix
80146002,H012,H01.2 Emergency excision of abnormal appendix NEC
235313004,H028,H02.8 Other specified other excision of appendix
708876004,H013,H01.3 Emergency excision of normal appendix
