snomed,opcs,opcs_term
172385000,C394,C39.4 Curettage of lesion of conjunctiva
59590004,C038,C03.8 Other specified insertion of prosthesis of eye
51081001,Y131,Y13.1 Cauterisation of lesion of organ NOC
866200001,Z198,Z19.8 Specified part of eye NEC
85257004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
19320007,Y139,Y13.9 Unspecified other destruction of lesion of organ NOC
426926007,C437,C43.7 Transplantation of conjunctiva
57569002,C678,C67.8 Other specified other operations on ciliary body
118901008,C679,C67.9 Unspecified other operations on ciliary body
66208000,C812,C81.2 Laser photocoagulation of retina for detachment
75227000,C718,C71.8 Other specified extracapsular extraction of lens
78110003,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
4350002,Y037,Y03.7 Removal of prosthesis from organ NOC
445023004,C645,C64.5 Removal of foreign body from iris
446490007,C751,C75.1 Insertion of prosthetic replacement for lens NEC
49289001,C793,C79.3 Injection of vitreous substitute into vitreous body NEC
40833009,Y085,Y08.5 Laser modification of organ NOC
65812008,C711,C71.1 Simple linear extraction of lens
37709009,C592,C59.2 Surgical iridectomy
252782004,A845,A84.5 Electroretinography NEC
700373001,Y268,Y26.8 Other specified other repair of organ NOC
118898007,C409,C40.9 Unspecified repair of conjunctiva
75787004,C918,C91.8 Other specified operations on anterior segment of eye
48507008,Y258,Y25.8 Other specified suture of organ NOC
8920006,C843,C84.3 Biopsy of lesion of retina
118908002,C918,C91.8 Other specified operations on anterior segment of eye
397805007,C252,C25.2 Conjunctivodacryocystorhinostomy
54085006,C579,C57.9 Unspecified other operations on sclera
172532006,C738,C73.8 Other specified incision of capsule of lens
386607008,C629,C62.9 Unspecified incision of iris
427478009,C878,C87.8 Other specified evaluation of retina
69724002,C758,C75.8 Other specified prosthesis of lens
75787004,C911,C91.1 Optical coherence tomography of anterior segment of eye
53696006,C842,C84.2 Excision of lesion of retina NEC
16658002,C822,C82.2 Cryotherapy to lesion of retina
444111004,C751,C75.1 Insertion of prosthetic replacement for lens NEC
78917001,C812,C81.2 Laser photocoagulation of retina for detachment
25316003,C455,C45.5 Radiotherapy to lesion of cornea
83202004,Y262,Y26.2 Plastic repair of organ NOC
231747008,C733,C73.3 Capsulotomy of posterior lens capsule
34524006,C554,C55.4 Expansion of sclera
440578004,C821,C82.1 Cauterisation of lesion of retina
51281007,C433,C43.3 Removal of foreign body from conjunctiva
415840002,C444,C44.4 Photorefractive keratectomy
444111004,C723,C72.3 Cryoextraction of lens
172389006,C401,C40.1 Mucosal graft to conjunctiva
112962008,C471,C47.1 Suture of cornea
6615001,A845,A84.5 Electroretinography NEC
427387001,C796,C79.6 Internal tamponade of retina using liquid
231346001,Y809,Y80.9 Unspecified general anaesthetic
231747008,C732,C73.2 Capsulotomy of anterior lens capsule
75792002,Y019,Y01.9 Unspecified replacement of organ NOC
88752005,C591,C59.1 Iridocyclectomy
833324006,C798,C79.8 Other specified operations on vitreous body
265295001,C751,C75.1 Insertion of prosthetic replacement for lens NEC
65812008,C721,C72.1 Forceps extraction of lens
231785006,C842,C84.2 Excision of lesion of retina NEC
426534009,C803,C80.3 Delamination of epiretinal fibrovascular membrane
241037002,Z199,Z19.9 Eye NEC
231755001,C794,C79.4 Injection into vitreous body NEC
446548003,C734,C73.4 Capsulotomy of lens NEC
424945000,C751,C75.1 Insertion of prosthetic replacement for lens NEC
118906003,C812,C81.2 Laser photocoagulation of retina for detachment
290015004,C401,C40.1 Mucosal graft to conjunctiva
67835007,C541,C54.1 Overlay scleroplasty
82155009,C713,C71.3 Aspiration of lens
440587008,Y716,Y71.6 Second revisional operation NOC
25853004,C812,C81.2 Laser photocoagulation of retina for detachment
58388006,C404,C40.4 Prosthetic replacement of conjunctiva
293820001,C461,C46.1 Refractive keratoplasty
54885007,C732,C73.2 Capsulotomy of anterior lens capsule
82027008,C608,C60.8 Other specified filtering operations on iris
231736001,C665,C66.5 Destruction of ciliary body NEC
172538005,C743,C74.3 Mechanical lensectomy
172392005,C404,C40.4 Prosthetic replacement of conjunctiva
444111004,C729,C72.9 Unspecified intracapsular extraction of lens
172525002,C776,C77.6 Insertion of capsule tension ring
63228006,Y053,Y05.3 Excision of sinus track from organ NOC
26633008,C849,C84.9 Unspecified other operations on retina
13346001,C699,C69.9 Unspecified other operations on anterior chamber of eye
385468004,C732,C73.2 Capsulotomy of anterior lens capsule
231762005,C812,C81.2 Laser photocoagulation of retina for detachment
172436006,C512,C51.2 Chelation of cornea
75227000,C741,C74.1 Curettage of lens
417223000,Y036,Y03.6 Adjustment to prosthesis in organ NOC
8920006,C549,C54.9 Unspecified buckling operations for attachment of retina
446099001,C845,C84.5 Drainage of subretinal fluid through retina
427402009,C796,C79.6 Internal tamponade of retina using liquid
70202005,C573,C57.3 Graft to sclera
22768003,C548,C54.8 Other specified buckling operations for attachment of retina
89978003,C722,C72.2 Suction extraction of lens
73689008,C643,C64.3 Destruction of lesion of iris
78191003,C775,C77.5 Magnetic extraction of foreign body from lens
118904000,C531,C53.1 Punch resection of sclera
89978003,C729,C72.9 Unspecified intracapsular extraction of lens
83202004,Y263,Y26.3 Stapling of organ NOC
82948008,Y111,Y11.1 Cauterisation of organ NOC
120122001,Y261,Y26.1 Reconstruction of organ NOC
35009002,C888,C88.8 Other specified destruction of subretinal lesion
414507007,C748,C74.8 Other specified other extraction of lens
108148001,Y058,Y05.8 Other specified excision of organ NOC
67546003,C064,C06.4 Removal of foreign body from orbit
67991000,C711,C71.1 Simple linear extraction of lens
74184007,C732,C73.2 Capsulotomy of anterior lens capsule
54885007,C721,C72.1 Forceps extraction of lens
29664009,C592,C59.2 Surgical iridectomy
172415009,C445,C44.5 Laser subepithelial keratomileusis
112969004,C812,C81.2 Laser photocoagulation of retina for detachment
444600006,C482,C48.2 Magnetic extraction of foreign body from cornea
231779004,C793,C79.3 Injection of vitreous substitute into vitreous body NEC
446490007,C713,C71.3 Aspiration of lens
120119003,C918,C91.8 Other specified operations on anterior segment of eye
274337004,C511,C51.1 Biopsy of lesion of cornea
19740002,C713,C71.3 Aspiration of lens
416606009,Y037,Y03.7 Removal of prosthesis from organ NOC
416133007,C434,C43.4 Subconjunctival injection
65839000,U216,U21.6 Ultrasound scan NEC
83816004,C021,C02.1 Excision of lesion of orbit
59590004,C039,C03.9 Unspecified insertion of prosthesis of eye
118898007,C431,C43.1 Division of adhesions of conjunctiva
231726009,Y082,Y08.2 Laser excision of lesion of organ NOC
108143005,Y053,Y05.3 Excision of sinus track from organ NOC
172509007,C662,C66.2 Cauterisation of ciliary body
76135002,C409,C40.9 Unspecified repair of conjunctiva
446635005,C531,C53.1 Punch resection of sclera
18274005,C622,C62.2 Surgical iridotomy
47242009,Y061,Y06.1 Marsupialisation of organ NOC
416199008,Y254,Y25.4 Removal of other suture from organ NOC
700373001,Y265,Y26.5 Other attention to repair of organ NOC
63356004,C771,C77.1 Capsulectomy
429713004,C908,C90.8 Other specified local anaesthetics for ophthalmology procedures
75792002,Y016,Y01.6 Alloreplacement of organ from cadaver NOC
1179030003,C601,C60.1 Trabeculectomy
41496004,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
450698009,C811,C81.1 Xenon photocoagulation of retina for detachment
21491001,Y299,Y29.9 Unspecified removal of foreign body from organ NOC
85785001,C738,C73.8 Other specified incision of capsule of lens
85257004,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
54885007,C743,C74.3 Mechanical lensectomy
231770000,C849,C84.9 Unspecified other operations on retina
386607008,C622,C62.2 Surgical iridotomy
314117007,Y717,Y71.7 Third or greater revisional operation NOC
231770000,C792,C79.2 Vitrectomy using pars plana approach
85785001,C739,C73.9 Unspecified incision of capsule of lens
84149000,C776,C77.6 Insertion of capsule tension ring
450698009,C833,C83.3 Limited macular translocation
84077007,C573,C57.3 Graft to sclera
33412005,Y073,Y07.3 Obliteration of sinus track from organ NOC
59590004,C012,C01.2 Enucleation of eye
86948006,C825,C82.5 Panretinal laser photocoagulation to lesion of retina
44317007,C881,C88.1 Transpupillary thermotherapy to subretinal lesion
385468004,C738,C73.8 Other specified incision of capsule of lens
231751005,C752,C75.2 Revision of prosthetic replacement for lens
14707009,Y055,Y05.5 Debridement of organ NOC
414873001,Y084,Y08.4 Laser destruction of lesion of organ NOC
83816004,C049,C04.9 Unspecified attention to prosthesis of eye
373353005,C864,C86.4 Removal of foreign body from eye NEC
397313004,C499,C49.9 Unspecified incision of cornea
404627008,C733,C73.3 Capsulotomy of posterior lens capsule
7798001,C408,C40.8 Other specified repair of conjunctiva
66655001,C436,C43.6 Creation of hood of conjunctiva
414436009,C444,C44.4 Photorefractive keratectomy
231747008,C751,C75.1 Insertion of prosthetic replacement for lens NEC
61220009,C864,C86.4 Removal of foreign body from eye NEC
83816004,C044,C04.4 Removal of prosthetic replacement for eyeball
722184001,Y014,Y01.4 Alloreplacement of organ from cadaver heart beating NOC
53696006,C833,C83.3 Limited macular translocation
14400005,C798,C79.8 Other specified operations on vitreous body
426966006,C521,C52.1 Deep sclerectomy with spacer
60656008,C463,C46.3 Penetrating graft to cornea
67835007,C572,C57.2 Repair of sclera
439269000,Y698,Y69.8 Other specified harvest of other tissue
446590009,C751,C75.1 Insertion of prosthetic replacement for lens NEC
60177007,C791,C79.1 Vitrectomy using anterior approach
445023004,C864,C86.4 Removal of foreign body from eye NEC
83202004,Y264,Y26.4 Removal of other repair material from organ NOC
416100002,C665,C66.5 Destruction of ciliary body NEC
445023004,C433,C43.3 Removal of foreign body from conjunctiva
43111005,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
413955007,Y021,Y02.1 Implantation of prosthesis into organ NOC
6307005,C467,C46.7 Transplant of corneal limbal cells
22871000,C918,C91.8 Other specified operations on anterior segment of eye
446548003,C711,C71.1 Simple linear extraction of lens
426158003,C795,C79.5 Internal tamponade of retina using gas
231756000,C796,C79.6 Internal tamponade of retina using liquid
113113000,Z161,Z16.1 Orbit
67835007,C534,C53.4 Destruction of lesion of sclera NEC
76824005,C404,C40.4 Prosthetic replacement of conjunctiva
446635005,C522,C52.2 Deep sclerectomy without spacer
359951006,C678,C67.8 Other specified other operations on ciliary body
172400008,C435,C43.5 Exploration of conjunctiva
9754005,C572,C57.2 Repair of sclera
445138001,Y388,Y38.8 Other specified injection of therapeutic substance into organ NOC
46562009,C742,C74.2 Discission of cataract
84542000,Y291,Y29.1 Surgical removal of foreign body from organ NOC
700417008,C466,C46.6 Amniotic membrane graft to cornea
386611002,C754,C75.4 Insertion of prosthetic replacement for lens using suture fixation
416100002,C669,C66.9 Unspecified extirpation of ciliary body
231773003,C802,C80.2 Peel of internal limiting membrane
14480008,C199,C19.9 Unspecified incision of eyelid
231736001,Y135,Y13.5 Ultrasonic destruction of lesion of organ NOC
118904000,C558,C55.8 Other specified incision of sclera
397521009,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
78191003,C732,C73.2 Capsulotomy of anterior lens capsule
14400005,Y181,Y18.1 Freeing of adhesions of organ NOC
231710008,C461,C46.1 Refractive keratoplasty
120114008,C479,C47.9 Unspecified closure of cornea
231770000,C797,C79.7 Removal of internal tamponade agent from vitreous body
43111005,C889,C88.9 Unspecified destruction of subretinal lesion
231773003,C804,C80.4 Segmentation of epiretinal fibrovascular membrane
78110003,Y352,Y35.2 Introduction of iridium wire into organ NOC
120113002,Y394,Y39.4 Lipofilling injection into organ NOC
363115007,Y322,Y32.2 Re-exploration of organ and other repair of organ NOC
274007003,C191,C19.1 Drainage of lesion of eyelid
445944001,Y131,Y13.1 Cauterisation of lesion of organ NOC
69724002,C749,C74.9 Unspecified other extraction of lens
397521009,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
26633008,C844,C84.4 Retinal vascular sheathotomy
164729009,Y442,Y44.2 Monitoring of pressure in organ NOC
67835007,C549,C54.9 Unspecified buckling operations for attachment of retina
27668001,C515,C51.5 Placement of therapeutic contact lens on to cornea
17632005,C798,C79.8 Other specified operations on vitreous body
77950003,C889,C88.9 Unspecified destruction of subretinal lesion
118904000,C574,C57.4 Suture of sclera
258359008,Y118,Y11.8 Other specified other destruction of organ NOC
387746009,C403,C40.3 Sliding graft to conjunctiva
172426003,C482,C48.2 Magnetic extraction of foreign body from cornea
26633008,C843,C84.3 Biopsy of lesion of retina
446548003,C729,C72.9 Unspecified intracapsular extraction of lens
420526005,C712,C71.2 Phacoemulsification of lens
118904000,C533,C53.3 Cauterisation of lesion of sclera
446099001,Y228,Y22.8 Other specified drainage of organ NOC
118898007,C435,C43.5 Exploration of conjunctiva
19740002,C718,C71.8 Other specified extracapsular extraction of lens
53696006,C844,C84.4 Retinal vascular sheathotomy
53696006,C811,C81.1 Xenon photocoagulation of retina for detachment
43111005,C888,C88.8 Other specified destruction of subretinal lesion
3605001,C665,C66.5 Destruction of ciliary body NEC
397994004,C039,C03.9 Unspecified insertion of prosthesis of eye
64835001,C771,C77.1 Capsulectomy
722186004,Y014,Y01.4 Alloreplacement of organ from cadaver heart beating NOC
450698009,C825,C82.5 Panretinal laser photocoagulation to lesion of retina
64340000,Y298,Y29.8 Other specified removal of foreign body from organ NOC
231744001,C743,C74.3 Mechanical lensectomy
446862000,C728,C72.8 Other specified intracapsular extraction of lens
34854007,C653,C65.3 Revision of bleb NEC
274336008,C061,C06.1 Biopsy of lesion of orbit
120086003,C012,C01.2 Enucleation of eye
53696006,C818,C81.8 Other specified photocoagulation of retina for detachment
79611007,C741,C74.1 Curettage of lens
10831003,C405,C40.5 Suture of conjunctiva
866200001,Z199,Z19.9 Eye NEC
67991000,C776,C77.6 Insertion of capsule tension ring
427326007,C859,C85.9 Unspecified fixation of retina
231761003,C822,C82.2 Cryotherapy to lesion of retina
8920006,C842,C84.2 Excision of lesion of retina NEC
428618008,C891,C89.1 Insertion of sustained release device into posterior segment of eye
60177007,C792,C79.2 Vitrectomy using pars plana approach
231737005,X657,X65.7 Delivery of radionuclide therapy NEC
118898007,C399,C39.9 Unspecified extirpation of lesion of conjunctiva
30931009,Z194,Z19.4 Choroid
44269004,C647,C64.7 Insertion of iris hooks
386611002,C734,C73.4 Capsulotomy of lens NEC
231737005,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
40485001,C452,C45.2 Excision of lesion of cornea NEC
118898007,C411,C41.1 Peritomy
231747008,C738,C73.8 Other specified incision of capsule of lens
64522003,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
398874009,C826,C82.6 Laser photocoagulation to lesion of retina NEC
397989004,C252,C25.2 Conjunctivodacryocystorhinostomy
41681008,C848,C84.8 Other specified other operations on retina
78917001,C819,C81.9 Unspecified photocoagulation of retina for detachment
13793006,C713,C71.3 Aspiration of lens
785830001,C468,C46.8 Other specified plastic operations on cornea
231786007,C848,C84.8 Other specified other operations on retina
82027008,C603,C60.3 Fixation of iris
82948008,C848,C84.8 Other specified other operations on retina
75792002,Y018,Y01.8 Other specified replacement of organ NOC
231725008,C592,C59.2 Surgical iridectomy
64854001,C751,C75.1 Insertion of prosthetic replacement for lens NEC
84149000,C712,C71.2 Phacoemulsification of lens
26786002,C546,C54.6 Removal of implant or explant from sclera
53696006,C848,C84.8 Other specified other operations on retina
63726006,C559,C55.9 Unspecified incision of sclera
118906003,C843,C84.3 Biopsy of lesion of retina
1156643002,C826,C82.6 Laser photocoagulation to lesion of retina NEC
231748003,C731,C73.1 Membranectomy of lens
48507008,C648,C64.8 Other specified other operations on iris
73070007,C848,C84.8 Other specified other operations on retina
65839000,Z199,Z19.9 Eye NEC
231744001,C722,C72.2 Suction extraction of lens
172571009,C803,C80.3 Delamination of epiretinal fibrovascular membrane
84077007,C572,C57.2 Repair of sclera
74184007,C738,C73.8 Other specified incision of capsule of lens
309556000,C733,C73.3 Capsulotomy of posterior lens capsule
69235008,C545,C54.5 Buckling of sclera NEC
416831007,C601,C60.1 Trabeculectomy
414507007,C742,C74.2 Discission of cataract
5961007,C518,C51.8 Other specified other operations on cornea
866200001,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
11819005,Y971,Y97.1 Radiology with pre and post contrast
450698009,C848,C84.8 Other specified other operations on retina
1019009,Y059,Y05.9 Unspecified excision of organ NOC
387746009,C391,C39.1 Excision of lesion of conjunctiva
172408001,X658,X65.8 Other specified radiotherapy delivery
425424008,C553,C55.3 Drainage of subretinal fluid through sclera
310662003,C829,C82.9 Unspecified destruction of lesion of retina
415282007,C713,C71.3 Aspiration of lens
53696006,C831,C83.1 Pigment epithelium translocation of retina
346742000,C471,C47.1 Suture of cornea
89788006,C482,C48.2 Magnetic extraction of foreign body from cornea
108152001,C778,C77.8 Other specified other operations on lens
335636001,C712,C71.2 Phacoemulsification of lens
41496004,U216,U21.6 Ultrasound scan NEC
85645002,C572,C57.2 Repair of sclera
120125004,C868,C86.8 Other specified other operations on eye
118898007,C434,C43.4 Subconjunctival injection
309556000,Y084,Y08.4 Laser destruction of lesion of organ NOC
47242009,Y066,Y06.6 Vacuum excision of lesion of organ NOC
78110003,Y358,Y35.8 Other specified introduction of removable radioactive material into organ NOC
30823003,C451,C45.1 Superficial keratectomy
312713003,C812,C81.2 Laser photocoagulation of retina for detachment
252833009,Y442,Y44.2 Monitoring of pressure in organ NOC
314233004,Y284,Y28.4 Insertion of mesh into organ NOC
