snomed,opcs,opcs_term
265402006,H206,H20.6 Fibreoptic endoscopic resection of lesion of colon NEC
429774000,X657,X65.7 Delivery of radionuclide therapy NEC
428412000,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
428923005,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
230911008,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
394918006,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
68671008,H413,H41.3 Peranal destruction of lesion of rectum
16560241000119104,X657,X65.7 Delivery of radionuclide therapy NEC
720379009,Z376,Z37.6 Hepatic artery
720379009,X723,X72.3 Delivery of simple parenteral chemotherapy for neoplasm at first attendance
53003006,O302,O30.2 Splenic flexure
241168000,U215,U21.5 Contrast fluoroscopy NEC
24496007,H519,H51.9 Unspecified excision of haemorrhoid
91392002,Y301,Y30.1 Incision of lesion of organ NOC
449013002,H491,H49.1 Cauterisation of lesion of anus
276190007,H062,H06.2 Extended right hemicolectomy and anastomosis of ileum to colon
235391001,H511,H51.1 Haemorrhoidectomy
447979003,Z291,Z29.1 Rectum
241164003,U174,U17.4 Barium enema
87602008,H152,H15.2 End colostomy
12149006,Y823,Y82.3 Application of local anaesthetic NEC
31652009,X728,X72.8 Other specified delivery of chemotherapy for neoplasm
13327002,H092,H09.2 Left hemicolectomy and end to end anastomosis of colon to colon
428829005,X657,X65.7 Delivery of radionuclide therapy NEC
44441009,H239,H23.9 Unspecified endoscopic extirpation of lesion of lower bowel using fibreoptic sigmoidoscope
51977003,H152,H15.2 End colostomy
82900007,H291,H29.1 Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus
708920006,Y753,Y75.3 Robotic minimal access approach to abdominal cavity
50632006,X651,X65.1 Delivery of a fraction of total body irradiation
169292008,X692,X69.2 Delivery of a fraction of total skin radiotherapy
372262002,H479,H47.9 Unspecified excision of anus
431476005,Y514,Y51.4 Approach to organ through colostomy
12863003,Q208,Q20.8 Other specified other operations on uterus
1390003,H102,H10.2 Sigmoid colectomy and anastomosis of colon to rectum
174346006,H576,H57.6 Maintenance of dynamic graciloplasty sphincter
9280007,Y263,Y26.3 Stapling of organ NOC
73921006,H352,H35.2 Posterior fixation of rectum using prosthetic material
448653006,H336,H33.6 Anterior resection of rectum and exteriorisation of bowel
84952009,H065,H06.5 Extended right hemicolectomy and end to side anastomosis
441783000,Y918,Y91.8 Other specified external beam radiotherapy
445954002,Y973,Y97.3 Radiology with post contrast
235153008,H288,H28.8 Other specified diagnostic endoscopic examination of sigmoid colon using rigid sigmoidoscope
31504008,H501,H50.1 Posterior repair of anal sphincter
428624002,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
16442821000119108,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
307244005,H241,H24.1 Endoscopic dilation of lower bowel using fibreoptic sigmoidoscope
241337005,Z291,Z29.1 Rectum
446362009,H262,H26.2 Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope
35753000,P131,P13.1 Drainage of female perineum
711421003,Z287,Z28.7 Colon NEC
1156708005,Y898,Y89.8 Other specified
1156525005,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
174349004,H504,H50.4 Reanastomosis of rectum to anal canal for correction of congenital atresia of rectum
275011001,Y281,Y28.1 Insertion of synthetic mesh into organ NOC
235358005,H305,H30.5 Irrigation of colon
447982008,H152,H15.2 End colostomy
274353001,H561,H56.1 Biopsy of lesion of anus
312695002,H564,H56.4 Excision of anal fissure
231764006,C823,C82.3 External beam radiotherapy to lesion of retina
41330009,H095,H09.5 Left hemicolectomy and exteriorisation of bowel NEC
169009002,Y973,Y97.3 Radiology with post contrast
879915007,X659,X65.9 Unspecified radiotherapy delivery
50000005,H489,H48.9 Unspecified excision of lesion of anus
700357007,X657,X65.7 Delivery of radionuclide therapy NEC
836429007,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
22656002,M223,M22.3 Closure of ureteric fistula
447946003,H074,H07.4 Right hemicolectomy and ileostomy HFQ
169366003,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
169296006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
49645007,H571,H57.1 Placement of artificial anal sphincter NEC
40366003,H563,H56.3 Incision of septum of anus
174215005,H271,H27.1 Endoscopic dilation of sigmoid colon using rigid sigmoidoscope
169359004,Y363,Y36.3 Radioactive seed implantation NOC
9280007,H419,H41.9 Unspecified other operations on rectum through anus
447704003,A107,A10.7 Stereotactic radiosurgery on tissue of brain
112873000,Y072,Y07.2 Clipping of organ NOC
312407006,H332,H33.2 Proctectomy and anastomosis of colon to anus
33195004,O441,O44.1 Proton radiotherapy
446521004,H235,H23.5 Endoscopic submucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
77959002,H152,H15.2 End colostomy
241168000,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
169372003,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
69926006,M374,M37.4 Closure of exstrophy
228666003,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
235409007,H082,H08.2 Transverse colectomy and anastomosis of ileum to colon
276190007,G693,G69.3 Ileectomy and anastomosis of ileum to ileum
608807008,Q083,Q08.3 Vaginal hysterocolpectomy NEC
32044008,H111,H11.1 Colectomy and end to end anastomosis of colon to colon NEC
228685000,X658,X65.8 Other specified radiotherapy delivery
276190007,H048,H04.8 Other specified total excision of colon and rectum
174347002,H577,H57.7 Removal of dynamic graciloplasty sphincter
64522003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
314605006,X691,X69.1 Delivery of a fraction of hemi-body radiation
228666003,Y918,Y91.8 Other specified external beam radiotherapy
169298007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
52667004,H105,H10.5 Sigmoid colectomy and exteriorisation of bowel NEC
12149006,Y828,Y82.8 Other specified local anaesthetic
84952009,H079,H07.9 Unspecified other excision of right hemicolon
112873000,H193,H19.3 Enterorrhaphy of colon
287808007,H413,H41.3 Peranal destruction of lesion of rectum
44642007,H152,H15.2 End colostomy
312248006,X651,X65.1 Delivery of a fraction of total body irradiation
274352006,H412,H41.2 Peranal excision of lesion of rectum
50774009,H069,H06.9 Unspecified extended excision of right hemicolon
710293001,Y534,Y53.4 Approach to organ under fluoroscopic control
9215005,H162,H16.2 Caecotomy
84604002,H108,H10.8 Other specified excision of sigmoid colon
11331000224100,Y916,Y91.6 Intraoperative electron beam radiotherapy
5722009,H131,H13.1 Bypass of colon by anastomosis of ileum to colon
782838000,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
68275008,S421,S42.1 Primary suture of skin NEC
40809003,Y074,Y07.4 Obliteration of diverticulum of organ NOC
431462009,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
14771009,Z291,Z29.1 Rectum
118640001,X657,X65.7 Delivery of radionuclide therapy NEC
24622007,P258,P25.8 Other specified other repair of vagina
57655007,Z286,Z28.6 Sigmoid colon
133870002,Y073,Y07.3 Obliteration of sinus track from organ NOC
314604005,X651,X65.1 Delivery of a fraction of total body irradiation
76062007,H508,H50.8 Other specified repair of anus
169310003,X651,X65.1 Delivery of a fraction of total body irradiation
34984003,H412,H41.2 Peranal excision of lesion of rectum
1186912002,H336,H33.6 Anterior resection of rectum and exteriorisation of bowel
84952009,H086,H08.6 Transverse colectomy and end to side anastomosis
396225009,H281,H28.1 Diagnostic endoscopic examination of sigmoid colon and biopsy of lesion of sigmoid colon using rigid sigmoidoscope
77738002,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
228685000,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
228696008,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
428829005,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
384091000119108,Y971,Y97.1 Radiology with pre and post contrast
25196007,H332,H33.2 Proctectomy and anastomosis of colon to anus
38104006,X691,X69.1 Delivery of a fraction of hemi-body radiation
709421007,H211,H21.1 Fibreoptic endoscopic dilation of colon
265407000,H269,H26.9 Unspecified endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope
31319008,H491,H49.1 Cauterisation of lesion of anus
169368002,Y353,Y35.3 Introduction of radium into organ NOC
235344008,H209,H20.9 Unspecified endoscopic extirpation of lesion of colon
33195004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
228666003,O441,O44.1 Proton radiotherapy
276190007,H074,H07.4 Right hemicolectomy and ileostomy HFQ
32414000,H181,H18.1 Open colonoscopy
169370006,Y352,Y35.2 Introduction of iridium wire into organ NOC
2234009,H191,H19.1 Open biopsy of lesion of colon
39646005,Y918,Y91.8 Other specified external beam radiotherapy
307655001,H118,H11.8 Other specified other excision of colon
73509004,H299,H29.9 Unspecified subtotal excision of colon
174158000,H181,H18.1 Open colonoscopy
446223002,Y754,Y75.4 Hand assisted minimal access approach to abdominal cavity
265407000,H262,H26.2 Endoscopic cauterisation of lesion of sigmoid colon using rigid sigmoidoscope
61902006,H562,H56.2 Lateral sphincterotomy of anus
228666003,Y919,Y91.9 Unspecified external beam radiotherapy
449194009,H231,H23.1 Endoscopic snare resection of lesion of lower bowel using fibreoptic sigmoidoscope
169295005,Y916,Y91.6 Intraoperative electron beam radiotherapy
22781005,H561,H56.1 Biopsy of lesion of anus
315322008,H081,H08.1 Transverse colectomy and end to end anastomosis
228667007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
25196007,H335,H33.5 Rectosigmoidectomy and closure of rectal stump and exteriorisation of bowel
169295005,X691,X69.1 Delivery of a fraction of hemi-body radiation
608807008,P231,P23.1 Anterior and posterior colporrhaphy NEC
78110003,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
75312003,H291,H29.1 Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus
235386002,M378,M37.8 Other specified other repair of bladder
35753000,P133,P13.3 Female perineoplasty
46295004,H332,H33.2 Proctectomy and anastomosis of colon to anus
414301000119107,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
60362005,Y255,Y25.5 Other attention to suture of organ NOC
87279008,H261,H26.1 Endoscopic snare resection of lesion of sigmoid colon using rigid sigmoidoscope
45643008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
174059005,H042,H04.2 Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ
37924007,Y067,Y06.7 Radiofrequency excision of lesion of organ NOC
72673002,Y228,Y22.8 Other specified drainage of organ NOC
30402002,H354,H35.4 Fixation of rectum using fascia lata
301699000,H201,H20.1 Fibreoptic endoscopic snare resection of lesion of colon
5304008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
41330009,H096,H09.6 Left hemicolectomy and end to side anastomosis
89339008,H298,H29.8 Other specified subtotal excision of colon
169291001,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
32044008,H113,H11.3 Colectomy and anastomosis NEC
276190007,G734,G73.4 Resection of ileocolic anastomosis
299681007,H151,H15.1 Loop colostomy
169352008,Z522,Z52.2 Pleural cavity
307241002,H241,H24.1 Endoscopic dilation of lower bowel using fibreoptic sigmoidoscope
61902006,H563,H56.3 Incision of septum of anus
31652009,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
32044008,H072,H07.2 Right hemicolectomy and side to side anastomosis of ileum to transverse colon
235320006,H168,H16.8 Other specified incision of colon
78299009,H412,H41.2 Peranal excision of lesion of rectum
13327002,H119,H11.9 Unspecified other excision of colon
241168000,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
231737005,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
235381007,H503,H50.3 Cutback of covered anus
236783000,G719,G71.9 Unspecified bypass of ileum
446228006,Y754,Y75.4 Hand assisted minimal access approach to abdominal cavity
290017007,H426,H42.6 Perineal repair of prolapse of rectum NEC
265420002,H352,H35.2 Posterior fixation of rectum using prosthetic material
307638000,H134,H13.4 Bypass of colon by anastomosis of transverse colon to rectum
78110003,X658,X65.8 Other specified radiotherapy delivery
265411006,H411,H41.1 Rectosigmoidectomy and peranal anastomosis
228677009,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
8324006,H468,H46.8 Other specified other operations on rectum
235344008,H234,H23.4 Endoscopic destruction of lesion of lower bowel using fibreoptic sigmoidoscope NEC
44441009,H251,H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope
112873000,Y073,Y07.3 Obliteration of sinus track from organ NOC
22094003,Y309,Y30.9 Unspecified incision of organ NOC
449155008,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
276190007,H115,H11.5 Colectomy and exteriorisation of bowel NEC
1156707000,Y898,Y89.8 Other specified
73996007,H104,H10.4 Sigmoid colectomy and ileostomy HFQ
241674004,H237,H23.7 Endoscopic mucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
174059005,H048,H04.8 Other specified total excision of colon and rectum
418294002,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
39646005,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
84952009,H114,H11.4 Colectomy and ileostomy NEC
9521005,Y714,Y71.4 Failed minimal access approach converted to open
169303009,X651,X65.1 Delivery of a fraction of total body irradiation
446504008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
70446004,T132,T13.2 Introduction of sclerosing substance into pleural cavity NEC
16442821000119108,Z287,Z28.7 Colon NEC
16523851000119103,H468,H46.8 Other specified other operations on rectum
45220009,H333,H33.3 Anterior resection of rectum and anastomosis of colon to rectum using staples
418210005,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
235150006,H229,H22.9 Unspecified diagnostic endoscopic examination of colon
14690009,H135,H13.5 Bypass of colon by anastomosis of colon to rectum NEC
287806006,H558,H55.8 Other specified other operations on perianal region
174347002,H572,H57.2 Maintenance of artificial anal sphincter NEC
112875007,H415,H41.5 Peranal resection of rectum using staples
87677003,H336,H33.6 Anterior resection of rectum and exteriorisation of bowel
22783008,M832,M83.2 Exploration of retropubic space
231737005,X658,X65.8 Other specified radiotherapy delivery
59896001,Y403,Y40.3 Balloon dilation of organ NOC
708695008,Y539,Y53.9 Unspecified approach to organ under image control
359641007,Y015,Y01.5 Alloreplacement of organ from cadaver heart non-beating NOC
82900007,H293,H29.3 Subtotal excision of colon and creation of colonic pouch and anastomosis of colon to rectum
2234009,H194,H19.4 Open removal of foreign body from colon
90527009,H334,H33.4 Anterior resection of rectum and anastomosis NEC
311774002,H201,H20.1 Fibreoptic endoscopic snare resection of lesion of colon
307655001,H114,H11.4 Colectomy and ileostomy NEC
112873000,Z435,Z43.5 Seminal vesicle
711421003,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
169357002,X657,X65.7 Delivery of radionuclide therapy NEC
64134004,A107,A10.7 Stereotactic radiosurgery on tissue of brain
29065006,H168,H16.8 Other specified incision of colon
29401007,Y066,Y06.6 Vacuum excision of lesion of organ NOC
447704003,Y918,Y91.8 Other specified external beam radiotherapy
50000005,H483,H48.3 Excision of perianal wart
87776000,X298,X29.8 Other specified continuous Infusion of therapeutic substance
85257004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
431669007,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
307668009,H418,H41.8 Other specified other operations on rectum through anus
448806005,H509,H50.9 Unspecified repair of anus
15457008,H628,H62.8 Other specified other operations on bowel
78110003,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
307507006,G638,G63.8 Other specified other open operations on jejunum
174209005,Z291,Z29.1 Rectum
448156002,H402,H40.2 Trans-sphincteric excision of lesion of rectum
858579005,H478,H47.8 Other specified excision of anus
608806004,Q082,Q08.2 Vaginal hysterectomy and excision of periuterine tissue NEC
44441009,H242,H24.2 Endoscopic coagulation of blood vessel of lower bowel using fibreoptic sigmoidoscope
787874000,H059,H05.9 Unspecified total excision of colon
241337005,Y949,Y94.9 Unspecified radiopharmaceutical imaging
73761001,H188,H18.8 Other specified open endoscopic operations on colon
48630009,Y318,Y31.8 Other specified exploration of organ NOC
169372003,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
13173008,H569,H56.9 Unspecified other operations on anus
440033009,Y752,Y75.2 Laparoscopic approach to abdominal cavity NEC
307642002,H139,H13.9 Unspecified bypass of colon
425666002,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
236783000,G711,G71.1 Bypass of ileum by anastomosis of jejunum to ileum
169370006,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
395075008,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
84952009,H094,H09.4 Left hemicolectomy and ileostomy HFQ
31632008,O441,O44.1 Proton radiotherapy
276190007,H049,H04.9 Unspecified total excision of colon and rectum
43196001,G782,G78.2 Strictureplasty of ileum
73761001,H181,H18.1 Open colonoscopy
169302004,X691,X69.1 Delivery of a fraction of hemi-body radiation
386197003,H121,H12.1 Excision of diverticulum of colon
230857009,A108,A10.8 Other specified other operations on tissue of brain
32044008,H101,H10.1 Sigmoid colectomy and end to end anastomosis of ileum to rectum
79764004,H412,H41.2 Peranal excision of lesion of rectum
276190007,H042,H04.2 Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ
1337002,H141,H14.1 Tube caecostomy
84456001,H468,H46.8 Other specified other operations on rectum
40809003,M229,M22.9 Unspecified repair of ureter
35965008,H308,H30.8 Other specified other operations on colon
782836001,H355,H35.5 Anterior fixation of rectum using prosthetic material
720379009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
772017001,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
6634001,H521,H52.1 Cryotherapy to haemorrhoid
241336001,Y939,Y93.9 Unspecified gallium-67 imaging
22781005,H569,H56.9 Unspecified other operations on anus
87677003,H334,H33.4 Anterior resection of rectum and anastomosis NEC
87677003,H338,H33.8 Other specified excision of rectum
228662001,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
287784004,H341,H34.1 Open excision of lesion of rectum
24221008,H154,H15.4 Closure of colostomy
230914000,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
709523008,Y971,Y97.1 Radiology with pre and post contrast
26619008,Z287,Z28.7 Colon NEC
773128008,H201,H20.1 Fibreoptic endoscopic snare resection of lesion of colon
44378008,H113,H11.3 Colectomy and anastomosis NEC
73921006,H358,H35.8 Other specified fixation of rectum for prolapse
24221008,H152,H15.2 End colostomy
44378008,H082,H08.2 Transverse colectomy and anastomosis of ileum to colon
113117004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
174286001,H429,H42.9 Unspecified perineal operations for prolapse of rectum
33507007,H412,H41.2 Peranal excision of lesion of rectum
12827003,H336,H33.6 Anterior resection of rectum and exteriorisation of bowel
399180008,X657,X65.7 Delivery of radionuclide therapy NEC
51977003,H158,H15.8 Other specified other exteriorisation of colon
20460000,Y073,Y07.3 Obliteration of sinus track from organ NOC
60362005,Y253,Y25.3 Removal of retained suture from organ NOC
50632006,X691,X69.1 Delivery of a fraction of hemi-body radiation
64134004,Y918,Y91.8 Other specified external beam radiotherapy
722472009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
395074007,Y352,Y35.2 Introduction of iridium wire into organ NOC
46295004,H339,H33.9 Unspecified excision of rectum
228677009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
79764004,H341,H34.1 Open excision of lesion of rectum
48222002,Y754,Y75.4 Hand assisted minimal access approach to abdominal cavity
174100000,H101,H10.1 Sigmoid colectomy and end to end anastomosis of ileum to rectum
174059005,H049,H04.9 Unspecified total excision of colon and rectum
47668009,Y353,Y35.3 Introduction of radium into organ NOC
432274009,Y401,Y40.1 Dilation of stricture of organ NOC
235341000,H345,H34.5 Open destruction of lesion of rectum NEC
22733003,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
81214004,H419,H41.9 Unspecified other operations on rectum through anus
385341003,H478,H47.8 Other specified excision of anus
51977003,H154,H15.4 Closure of colostomy
432274009,Z287,Z28.7 Colon NEC
428923005,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
443665007,H402,H40.2 Trans-sphincteric excision of lesion of rectum
6872008,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
82900007,H153,H15.3 Refashioning of colostomy
13004001,H272,H27.2 Endoscopic removal of foreign body from sigmoid colon using rigid sigmoidoscope
398801000,H155,H15.5 Dilation of colostomy
445232009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
50000005,H481,H48.1 Excision of polyp of anus
231544004,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
87279008,H121,H12.1 Excision of diverticulum of colon
81092009,H338,H33.8 Other specified excision of rectum
448461009,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
73174000,Y063,Y06.3 Enucleation of lesion of organ NOC
387861003,H426,H42.6 Perineal repair of prolapse of rectum NEC
174270008,H401,H40.1 Trans-sphincteric excision of mucosa of rectum
44441009,H237,H23.7 Endoscopic mucosal resection of lesion of lower bowel using fibreoptic sigmoidoscope
18280002,M372,M37.2 Repair of vesicocolic fistula
32044008,H093,H09.3 Left hemicolectomy and anastomosis NEC
235360007,H368,H36.8 Other specified other abdominal operations for prolapse of rectum
81214004,H415,H41.5 Peranal resection of rectum using staples
12149006,Y829,Y82.9 Unspecified local anaesthetic
87279008,H205,H20.5 Fibreoptic endoscopic submucosal resection of lesion of colon
26925005,H085,H08.5 Transverse colectomy and exteriorisation of bowel NEC
174349004,H573,H57.3 Removal of artificial anal sphincter NEC
372262002,H481,H48.1 Excision of polyp of anus
50774009,H061,H06.1 Extended right hemicolectomy and end to end anastomosis
447166008,H063,H06.3 Extended right hemicolectomy and anastomosis NEC
32956007,Y011,Y01.1 Autoreplacement of organ NOC
303586004,H491,H49.1 Cauterisation of lesion of anus
274025005,H209,H20.9 Unspecified endoscopic extirpation of lesion of colon
241168000,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
73174000,H557,H55.7 Repair of anal fistula using plug
448806005,H508,H50.8 Other specified repair of anus
449290006,Y917,Y91.7 Electron beam radiotherapy NEC
711421003,U215,U21.5 Contrast fluoroscopy NEC
32044008,H064,H06.4 Extended right hemicolectomy and ileostomy HFQ
448156002,H333,H33.3 Anterior resection of rectum and anastomosis of colon to rectum using staples
303401008,H042,H04.2 Panproctocolectomy and anastomosis of ileum to anus and creation of pouch HFQ
174368001,H541,H54.1 Anorectal stretch
4114003,X729,X72.9 Unspecified delivery of chemotherapy for neoplasm
5722009,H134,H13.4 Bypass of colon by anastomosis of transverse colon to rectum
418714002,U175,U17.5 Computed tomography of colon
1156384006,Y892,Y89.2 Pulsed dose rate brachytherapy treatment
1337002,H155,H15.5 Dilation of colostomy
443870002,Y753,Y75.3 Robotic minimal access approach to abdominal cavity
398801000,H157,H15.7 Percutaneous endoscopic sigmoid colostomy
24496007,H511,H51.1 Haemorrhoidectomy
231596001,X659,X65.9 Unspecified radiotherapy delivery
81057001,H523,H52.3 Injection of sclerosing substance into haemorrhoid
29205000,H425,H42.5 Excision of mucosal prolapse of rectum NEC
182975000,X373,X37.3 Intramuscular chemotherapy
287784004,H412,H41.2 Peranal excision of lesion of rectum
711307001,Y531,Y53.1 Approach to organ under radiological control
228672003,Y916,Y91.6 Intraoperative electron beam radiotherapy
5722009,Y711,Y71.1 Subsequent stage of staged operations NOC
235381007,H501,H50.1 Posterior repair of anal sphincter
30402002,H352,H35.2 Posterior fixation of rectum using prosthetic material
312695002,S269,S26.9 Unspecified local subcutaneous pedicle flap of skin
44642007,H291,H29.1 Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus
428416002,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
169372003,Y353,Y35.3 Introduction of radium into organ NOC
169343004,X657,X65.7 Delivery of radionuclide therapy NEC
418294002,Y971,Y97.1 Radiology with pre and post contrast
235377007,H352,H35.2 Posterior fixation of rectum using prosthetic material
76164006,H251,H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope
228666003,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
51977003,H157,H15.7 Percutaneous endoscopic sigmoid colostomy
782836001,Y282,Y28.2 Insertion of biological mesh into organ NOC
307640005,H135,H13.5 Bypass of colon by anastomosis of colon to rectum NEC
20874001,H471,H47.1 Excision of sphincter of anus
276190007,H104,H10.4 Sigmoid colectomy and ileostomy HFQ
48222002,Y751,Y75.1 Laparoscopically assisted approach to abdominal cavity
448167001,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
37924007,Y062,Y06.2 Deroofing of cyst of organ NOC
21795006,H251,H25.1 Diagnostic endoscopic examination of lower bowel and biopsy of lesion of lower bowel using fibreoptic sigmoidoscope
228664000,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
448385000,X651,X65.1 Delivery of a fraction of total body irradiation
169310003,Y917,Y91.7 Electron beam radiotherapy NEC
276190007,H052,H05.2 Total colectomy and ileostomy and creation of rectal fistula HFQ
14690009,H194,H19.4 Open removal of foreign body from colon
11331000224100,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
18972001,H504,H50.4 Reanastomosis of rectum to anal canal for correction of congenital atresia of rectum
9280007,H462,H46.2 Hydrostatic reduction of intussusception of rectum
228688003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
447704003,Y916,Y91.6 Intraoperative electron beam radiotherapy
63992008,Y067,Y06.7 Radiofrequency excision of lesion of organ NOC
51977003,H156,H15.6 Reduction of prolapse of colostomy
359571009,H074,H07.4 Right hemicolectomy and ileostomy HFQ
