conceptId,idAndFsnTerm
446590009,446590009 | One stage intracapsular extraction of lens by inferior temporal route and insertion of prosthetic intraocular lens (procedure) |
446565007,446565007 | Implantation of intravitreal drug delivery system and removal of vitreous (procedure) |
446548003,446548003 | Extraction of cataract and trabeculectomy (procedure) |
446508006,446508006 | Insertion of capsular tension ring and artificial iris (procedure) |
446507001,446507001 | Excision of secondary membrane of anterior segment of eye (procedure) |
446490007,446490007 | One stage extracapsular extraction of lens and insertion of prosthetic intraocular lens by inferior temporal route (procedure) |
446279000,446279000 | Destruction of pterygium using laser (procedure) |
446215004,446215004 | Trabeculectomy with intraoperative application of antimetabolite (procedure) |
446108002,446108002 | Grid photocoagulation of chorioretinal lesion using laser (procedure) |
446107007,446107007 | Focal photocoagulation of chorioretinal lesion using laser (procedure) |
446099001,446099001 | Incision and drainage of retina (procedure) |
445944001,445944001 | Endodiathermy of vitreous body (procedure) |
445749001,445749001 | Trabeculectomy using releasable sutures (procedure) |
445138001,445138001 | Injection of drug or medicament into macula (procedure) |
445024005,445024005 | Removal of penetrating foreign body from eye using magnet (procedure) |
445023004,445023004 | Removal of penetrating foreign body from eye by incision (procedure) |
444600006,444600006 | Removal of magnetic foreign body from eye (procedure) |
444247007,444247007 | Photodynamic therapy of neovascular membrane of choroid (procedure) |
444111004,444111004 | Insertion of bilateral prosthetic intraocular lenses (procedure) |
443891005,443891005 | Injection of steroid into chalazion (procedure) |
442337006,442337006 | Monitoring of intraocular pressure during vitrectomy (procedure) |
442257007,442257007 | Grafting of amniotic membrane to eye (procedure) |
442235000,442235000 | Grafting of corneal patch to eye (procedure) |
440587008,440587008 | Revision of aqueous shunt to extraocular reservoir (procedure) |
440578004,440578004 | Photocoagulation of macular drusen (procedure) |
440149009,440149009 | Infiltration of episcleral space using local anesthetic (procedure) |
439860006,439860006 | Determination of corneal hysteresis using air impulse stimulation (procedure) |
439751005,439751005 | Transluminal dilation of aqueous outflow canal using stent (procedure) |
439522009,439522009 | Lysis of adhesions of vitreous (procedure) |
439490005,439490005 | Insertion of subconjunctival retinal prosthesis receiver and pulse generator with vitrectomy (procedure) |
439269000,439269000 | Harvesting of conjunctiva for allograft (procedure) |
438601000,438601000 | Lysis of adhesions of anterior segment of eye using laser (procedure) |
438490000,438490000 | Transluminal dilation of aqueous outflow canal (procedure) |
430833007,430833007 | Removal of rust ring from cornea (procedure) |
430110008,430110008 | Fine needle aspiration biopsy of eye (procedure) |
429713004,429713004 | Local anesthesia for procedure on eye (procedure) |
429546007,429546007 | Retinal vascular sheathotomy (procedure) |
429390003,429390003 | Topical anesthesia for procedure on eye (procedure) |
429057009,429057009 | Plaque radiotherapy of lesion of retina (procedure) |
428917000,428917000 | Translocation of pigment epithelium of retina (procedure) |
428822001,428822001 | Photodynamic therapy of subretinal lesion (procedure) |
428618008,428618008 | Insertion of sustained release device into posterior segment of eye (procedure) |
428560004,428560004 | Fixation of retina using tissue adhesive (procedure) |
428497007,428497007 | Insertion of therapeutic contact lens into cornea (procedure) |
428494000,428494000 | Injection of filtering bleb following glaucoma surgery (procedure) |
428435002,428435002 | Fixation of retina using cryotherapy (procedure) |
428201003,428201003 | Fixation of retina using mechanical tacks (procedure) |
427979009,427979009 | Removal of internal tamponade agent from vitreous body (procedure) |
427952005,427952005 | Destruction of lesion of retina by panretinal laser photocoagulation (procedure) |
427478009,427478009 | Evaluation of retina (procedure) |
427402009,427402009 | Internal tamponade of retina using liquid (procedure) |
427387001,427387001 | Internal tamponade of retina using oil (procedure) |
427326007,427326007 | Fixation of retina (procedure) |
427288008,427288008 | Insertion of prosthetic replacement for lens with suture fixation (procedure) |
427023009,427023009 | Limited translocation of macula (procedure) |
426966006,426966006 | Deep sclerectomy with spacer (procedure) |
426926007,426926007 | Transplantation of conjunctiva (procedure) |
426877004,426877004 | Removal of releasable suture following glaucoma surgery (procedure) |
426676006,426676006 | Amniotic membrane graft to cornea (procedure) |
426580006,426580006 | Internal tamponade of retina (procedure) |
426565000,426565000 | Removal of subretinal vascular membrane (procedure) |
426534009,426534009 | Operation on retinal membrane (procedure) |
426475004,426475004 | Insertion of iris retractors (procedure) |
426332009,426332009 | External beam radiation therapy to lesion of retina (procedure) |
426158003,426158003 | Internal tamponade of retina using gas (procedure) |
426056001,426056001 | Deep sclerectomy without spacer (procedure) |
425942005,425942005 | Gluing of cornea (procedure) |
425816006,425816006 | Ultrasonic evaluation of retina (procedure) |
425806003,425806003 | Translocation of retina (procedure) |
425797007,425797007 | Destruction of subretinal lesion (procedure) |
425626001,425626001 | Internal tamponade of retina using air (procedure) |
425431007,425431007 | Injection of steroid into posterior segment of eye (procedure) |
425424008,425424008 | Drainage of subretinal fluid through retina (procedure) |
424986007,424986007 | Instillation of dilating eye drops to eye (procedure) |
424945000,424945000 | Torsional phacoemulsification (procedure) |
424830006,424830006 | Laser iridoplasty (procedure) |
424150007,424150007 | Nonpenetrating glaucoma surgery (procedure) |
423308005,423308005 | Neutralization of retinoscopic reflex (procedure) |
422246005,422246005 | Resection of conjunctiva (procedure) |
422103004,422103004 | Can opener anterior capsulotomy (procedure) |
421865005,421865005 | Interferometric corneal topography (procedure) |
421483006,421483006 | Raster photogrammetry corneal topography (procedure) |
421442008,421442008 | Subjective refraction by fogging technique (procedure) |
421422004,421422004 | Intravitreal fluid air exchange (procedure) |
421339001,421339001 | Computer-assisted videokeratoscopy (procedure) |
421266004,421266004 | Descemet's stripping endothelial keratoplasty (procedure) |
421239004,421239004 | Transillumination of eye (procedure) |
421037007,421037007 | Subjective refraction by prism dissociation technique (procedure) |
421022008,421022008 | Tear film evaluation (procedure) |
420807005,420807005 | Calculation of corneal tissue ablation depth for refractive change (procedure) |
420679009,420679009 | Cross-cylinder refraction (procedure) |
420526005,420526005 | Coaxial phacoemulsfication (procedure) |
420476005,420476005 | Subjective refraction by astigmatic dial refraction technique (procedure) |
420424006,420424006 | Cryotherapy of ocular surface (procedure) |
420260004,420260004 | Bimanual phacoemulsification (procedure) |
420213007,420213007 | Multifocal electroretinography (procedure) |
420071006,420071006 | Epikeratome laser assisted keratomileusis (procedure) |
420029005,420029005 | Endolaser photocoagulation (procedure) |
419866008,419866008 | Scleral spacing procedure (procedure) |
419767009,419767009 | Bimanual microincisional phacoemulsification of cataract with intraocular lens implantation (procedure) |
419759001,419759001 | Overrefraction (procedure) |
419709005,419709005 | Conjunctival autograft to conjunctiva (procedure) |
419404004,419404004 | Deep lamellar keratoplasty (procedure) |
419222003,419222003 | Implantation of intravitreal device (procedure) |
419191005,419191005 | Deep lamellar endothelial keratoplasty (procedure) |
418430006,418430006 | Bimanual phacoemulsification of cataract with intraocular lens implantation (procedure) |
418393006,418393006 | Refractive surgery enhancement (procedure) |
418170009,418170009 | Yag laser trabeculotomy (procedure) |
418121005,418121005 | Bimanual phacoemulsification of lens with intraocular lens implantation (procedure) |
417728005,417728005 | Subconjunctival application of mitomycin (procedure) |
417709003,417709003 | Sutured posterior chamber intraocular lens implantation (procedure) |
417587001,417587001 | Integrated ray-trace triangulation acquisition laser scanning with conventional fundus imaging (procedure) |
417586005,417586005 | Lissamine green B staining of eye (procedure) |
417493007,417493007 | Small incision manual extracapsular cataract extraction (procedure) |
417488009,417488009 | Removal of conjunctival sutures (procedure) |
417385008,417385008 | Adjustment of trabeculectomy suture (procedure) |
417297006,417297006 | Removal of viscoelastic from anterior chamber (procedure) |
417223000,417223000 | Adjustment of suture within Baerveldt tube (procedure) |
417129009,417129009 | Trabeculectomy with intraoperative application of 5-fluorouracil (procedure) |
416968006,416968006 | Trabeculectomy with intraoperative application of mitomycin (procedure) |
416861004,416861004 | Trypan blue staining of lens capsule (procedure) |
416831007,416831007 | Trabeculectomy with beta-irradiation (procedure) |
416773006,416773006 | Injection of viscoelastic in anterior chamber of eye (procedure) |
416618000,416618000 | Adjustment of suture within Molteno tube (procedure) |
416606009,416606009 | Removal of Molteno tube (procedure) |
416369006,416369006 | Integrated optical coherence tomography and scanning laser ophthalmoscopy (procedure) |
416227005,416227005 | Removal of glaucoma drainage tube (procedure) |
416217004,416217004 | Indocyanine green staining of lens capsule (procedure) |
416199008,416199008 | Removal of releasable trabeculectomy suture (procedure) |
416133007,416133007 | Subconjunctival autologous blood injection (procedure) |
416100002,416100002 | Ciliary body ablation (procedure) |
415840002,415840002 | Wavefront-guided photorefractive keratectomy (procedure) |
415839004,415839004 | Wavefront-guided laser assisted in situ keratomileusis (procedure) |
415837002,415837002 | Wavefront analysis (procedure) |
415745004,415745004 | Transverse keratotomy (procedure) |
415731005,415731005 | Toric photorefractive keratectomy (procedure) |
415687006,415687006 | Suture adjustment after keratoplasty (procedure) |
415503004,415503004 | Scleral suture fixation of posterior chamber intraocular lens (procedure) |
415349007,415349007 | Rose bengal staining of eye (procedure) |
415282007,415282007 | Refractive lensectomy with intraocular lens implantation (procedure) |
415281000,415281000 | Refractive lensectomy (procedure) |
415170005,415170005 | Presbyopic refractive lensectomy (procedure) |
415106000,415106000 | Placido disk-based topography (procedure) |
415092007,415092007 | Photorefractive keratectomy enhancement (procedure) |
415089008,415089008 | Phacoemulsification of cataract with intraocular lens implantation (procedure) |
415038008,415038008 | Partial coherence interferometry biometry (procedure) |
414873001,414873001 | Noncontact holmium YAG laser keratoplasty (procedure) |
414796008,414796008 | Myopic spherical photorefractive keratectomy (procedure) |
414751001,414751001 | Mixed astigmatic photorefractive keratectomy (procedure) |
414583009,414583009 | Laser thermokeratoplasty (procedure) |
414582004,414582004 | Laser assisted subepithelial keratomileusis (procedure) |
414539000,414539000 | Iris suture fixation of posterior chamber intraocular lens (procedure) |
414536007,414536007 | Intrastromal photodisruption laser keratectomy (procedure) |
414535006,414535006 | Intraocular refractive surgery (procedure) |
414510000,414510000 | Insertion of intrastromal corneal ring segments (procedure) |
414507007,414507007 | Insertion of capsular tension ring (procedure) |
414470005,414470005 | Implantation of phakic intraocular lens implant (procedure) |
414437000,414437000 | Hyperopic photorefractive keratectomy (procedure) |
414436009,414436009 | Hyperopic astigmatic photorefractive keratectomy (procedure) |
414273009,414273009 | Fluorescein staining of eye (procedure) |
414085008,414085008 | Elevation-based corneal topography (procedure) |
413955007,413955007 | Deep sclerectomy with collagen implant (procedure) |
413954006,413954006 | Deep sclerectomy (procedure) |
413934005,413934005 | Crescentic wedge resection after penetrating keratoplasty (procedure) |
413910000,413910000 | Contact lens assisted pharmacologically induced keratosteepening (procedure) |
413651001,413651001 | Bioptics (procedure) |
413572007,413572007 | Arcuate keratotomy (procedure) |
413550005,413550005 | Anterior ciliary sclerotomy (procedure) |
413452000,413452000 | Adjustable refractive surgery (procedure) |
413180006,413180006 | Pan retinal photocoagulation for diabetes (procedure) |
412733003,412733003 | Transcleral diode laser cycloablation (procedure) |
410702009,410702009 | Pars plana lensectomy of cataract (procedure) |
410575005,410575005 | Intravitreal antifungal drug injection (procedure) |
410574009,410574009 | Intravitreal antiviral injection (procedure) |
410573003,410573003 | Intravitreal antibiotic injection (procedure) |
410572008,410572008 | Injection of steroid via intravitreal route (procedure) |
410569001,410569001 | Subconjunctival steroid injection (procedure) |
410564006,410564006 | Posterior subtenon steroid injection (procedure) |
410479002,410479002 | Chorioretinal biopsy (procedure) |
410459005,410459005 | Ultrasound pachymetry (procedure) |
410456003,410456003 | Corneal pachymetry (procedure) |
410455004,410455004 | Slit lamp fundus examination (procedure) |
410453006,410453006 | Binocular indirect ophthalmoscopy (procedure) |
410452001,410452001 | Monocular indirect ophthalmoscopy (procedure) |
410451008,410451008 | Indirect ophthalmoscopy (procedure) |
410450009,410450009 | Direct ophthalmoscopy (procedure) |
410441007,"410441007 | Ophthalmoscopy with medical evaluation, extended, with fluorescein angiography (procedure) |"
410440008,410440008 | Diabetic Retinopathy Study 7 field stereoscopic fundus photography (procedure) |
408763006,408763006 | Needle revision of failed filtering bleb (procedure) |
408759004,408759004 | Instilling medication to conjunctival sac (procedure) |
404674004,404674004 | Secondary piggyback lens implantation (procedure) |
404673005,404673005 | Primary piggyback lens implantation (procedure) |
404672000,404672000 | Piggyback lens implantation (procedure) |
404665001,404665001 | Lens implant power determination following refractive surgery (procedure) |
404638008,404638008 | Laser gonioplasty (procedure) |
404637003,404637003 | Gonioplasty (procedure) |
404636007,404636007 | Argon laser trabeculoplasty (procedure) |
404629006,404629006 | Yttrium-aluminum-garnet laser anterior capsulotomy (procedure) |
404628003,404628003 | Intracapsular cataract extraction (procedure) |
404627008,404627008 | Posterior capsulorrhexis (procedure) |
404626004,404626004 | Anterior capsulorrhexis (procedure) |
401306006,401306006 | Phacoemulsification of lens and insertion of prosthetic replacement (procedure) |
399867007,399867007 | Laser photocoagulation to retina (procedure) |
398952004,398952004 | Sectoral photocoagulation (procedure) |
398874009,398874009 | Focal photocoagulation (procedure) |
398750002,398750002 | Grid photocoagulation (procedure) |
398306001,398306001 | Stallard operation (procedure) |
398031005,398031005 | Enucleation of eyeball with insertion of orbital implant (procedure) |
397994004,397994004 | Enucleation of eyeball with implant into Tenon's capsule (procedure) |
397989004,397989004 | Conjunctivodacryocystostomy (procedure) |
397805007,397805007 | Conjunctivorhinostomy (procedure) |
397800002,397800002 | Implantation of inert material in Tenon's capsule with enucleation of eyeball (procedure) |
397574004,397574004 | Sector retinal photocoagulation (procedure) |
397560006,397560006 | Anterior stromal corneal puncture (procedure) |
397557004,397557004 | Corneal esthesiometry (procedure) |
397556008,397556008 | Corneal specular photomicroscopy (procedure) |
397554006,397554006 | Limbal stem cell transplantation (procedure) |
397544007,397544007 | Complicated cataract surgery (procedure) |
397539000,397539000 | Grid retinal photocoagulation (procedure) |
397538008,397538008 | Focal laser photocoagulation of retina (procedure) |
397537003,397537003 | Laser cycloablation (procedure) |
397524001,397524001 | Retinoscopy (procedure) |
397523007,397523007 | Keratoscopy (procedure) |
397521009,397521009 | Ultrasound biomicroscopy of anterior segment of eyeball (procedure) |
397520005,397520005 | Optical pachymetry (procedure) |
397517002,397517002 | Conductive keratoplasty (procedure) |
397516006,397516006 | Photorefractive keratectomy (procedure) |
397313004,397313004 | Limbal relaxing incision (procedure) |
397279008,397279008 | Binocular balancing (procedure) |
397278000,397278000 | Cycloplegic refraction (procedure) |
397277005,397277005 | Subjective refraction (procedure) |
397276001,397276001 | Objective refraction (procedure) |
397112000,397112000 | Simple excision of pterygium (procedure) |
397110008,397110008 | Keratectomy for pterygium (procedure) |
392338001,392338001 | Indentation tonometry (procedure) |
392028003,392028003 | Selective laser trabeculoplasty (procedure) |
392005004,392005004 | Scanning laser polarimetry (procedure) |
391999003,391999003 | Confocal scanning laser ophthalmoscopy (procedure) |
389155005,389155005 | Direct gonioscopy (procedure) |
389154009,389154009 | Indentation gonioscopy (procedure) |
389153003,389153003 | Indirect gonioscopy (procedure) |
389152008,389152008 | Goldmann applanation tonometry (procedure) |
389151001,389151001 | Perkins applanation tonometry (procedure) |
389150000,389150000 | Non-contact tonometry (procedure) |
389149000,389149000 | Schiotz tonometry (procedure) |
388289006,388289006 | Curettage of chalazion (procedure) |
388285000,388285000 | Incision and curettage of chalazion (procedure) |
387746009,387746009 | Operation on conjunctiva (procedure) |
386612009,386612009 | Operation on lens (procedure) |
386611002,386611002 | Procedure on lens (procedure) |
386608003,386608003 | Sphincterotomy of iris (procedure) |
386607008,386607008 | Iridotomy (procedure) |
386353009,386353009 | Administration of drug or medicament via ophthalmic route (procedure) |
385468004,385468004 | Cataract extraction and implantation of intraocular lens (procedure) |
385441004,385441004 | Rodding of conjunctiva (procedure) |
373418002,373418002 | Implantation of posterior chamber intraocular lens in capsular bag (procedure) |
373417007,373417007 | Implantation of posterior chamber intraocular lens in ciliary sulcus (procedure) |
373416003,373416003 | Implantation of anterior chamber intraocular lens (procedure) |
373415004,373415004 | Implantation of posterior chamber intraocular lens (procedure) |
373391005,373391005 | Refractive surgery (procedure) |
373359009,373359009 | Surgical closure of eye structure (procedure) |
373358001,373358001 | Suture of eye proper (procedure) |
373357006,373357006 | Excision of lesion of eye proper (procedure) |
373356002,373356002 | Evisceration of eye proper (procedure) |
373355003,373355003 | Destructive procedure of eye proper (procedure) |
373353005,373353005 | Surgical procedure on eye proper (procedure) |
371550000,371550000 | Procedure on neoplasm of eye proper (procedure) |
371394007,371394007 | Removal of scleral buckle (procedure) |
371370007,371370007 | Filtering operation on eye (procedure) |
371348009,371348009 | Argon laser iridotomy (procedure) |
371346008,371346008 | Yttrium-aluminum-garnet laser iridotomy (procedure) |
371345007,371345007 | Laser iridotomy (procedure) |
363726008,363726008 | Removal of foreign body of cornea by incision (procedure) |
363255004,363255004 | Paracentesis of eye (procedure) |
363115007,363115007 | Exploration of eye (procedure) |
363096005,363096005 | Division of eye structure (procedure) |
361191005,361191005 | Extraction of cataract by ultrasonic phacofragmentation (procedure) |
360411008,360411008 | Capsulotomy of lens with removal of foreign body (procedure) |
360405005,360405005 | Removal of foreign body of lens by incision (procedure) |
359966009,359966009 | Repair of postoperative wound dehiscence of cornea (procedure) |
359963001,359963001 | Repair of corneal wound postcataract dehiscence (procedure) |
359957005,359957005 | Photocoagulation of eye (procedure) |
359951006,359951006 | Cycloelectrolysis (procedure) |
359948004,359948004 | Cyclodiathermy (procedure) |
359858004,359858004 | Barkan operation (procedure) |
359856000,359856000 | Goniotomy without goniopuncture (procedure) |
359851005,359851005 | Excision of prominence of cornea in staphyloma (procedure) |
359577008,359577008 | Goniotomy with goniopuncture (procedure) |
359573007,359573007 | Barkan operation with goniopuncture (procedure) |
348748006,348748006 | Repair of cornea with conjunctival flap (procedure) |
347747004,347747004 | Corneoconjunctivoplasty (procedure) |
346742000,346742000 | Suture of cornea with conjunctival flap (procedure) |
336651000,336651000 | Extraction of primary membranous cataract by mechanical fragmentation (procedure) |
335636001,335636001 | Extraction of primary membranous cataract by phacofragmentation (procedure) |
315602003,315602003 | Removal of eye suture (procedure) |
314972008,314972008 | Indirect fundoscopy following mydriatic (procedure) |
314971001,314971001 | Camera fundoscopy (procedure) |
314233004,314233004 | Second stage polyethylene terephthalate mesh keratoprosthesis (procedure) |
314133005,314133005 | Resuturing of trabeculectomy (procedure) |
314126005,314126005 | Excision of pupillary membrane (procedure) |
314125009,314125009 | Refraction under general anesthetic (procedure) |
314117007,314117007 | Revision of trabeculectomy (procedure) |
313999004,313999004 | Small incision phacoemulsification of cataract and insertion of intraocular lens (procedure) |
313275006,313275006 | Astigmatic keratotomy (procedure) |
312973004,312973004 | Viscocanalostomy (procedure) |
312965008,312965008 | Laser assisted in situ keratomileusis (procedure) |
312855001,312855001 | Taking conjunctival swab (procedure) |
312714009,312714009 | Relocation of intraocular lens from vitreous cavity (procedure) |
312713003,312713003 | Panretinal photocoagulation (procedure) |
312712008,312712008 | Removal of internal limiting membrane (procedure) |
312710000,312710000 | Drainage of subretinal fluid through sclera by cutdown (procedure) |
312709005,312709005 | Drainage of subretinal fluid through sclera using laser (procedure) |
312708002,312708002 | Drainage of subretinal fluid through sclera using suture needle (procedure) |
312707007,312707007 | Removal of soft lens matter (procedure) |
312706003,312706003 | Removal of retained lens nucleus (procedure) |
312705004,312705004 | Removal of retained lens matter (procedure) |
310662003,310662003 | Laser destruction of lesion of retina (procedure) |
310561004,310561004 | Preretinal membranectomy by hydrodelamination (procedure) |
310560003,310560003 | Preretinal membranectomy by segmentation (procedure) |
310559008,310559008 | Preretinal membranectomy by delamination (procedure) |
310558000,310558000 | Preretinal membranectomy by peeling (procedure) |
310441008,310441008 | Buckling of sclera using explant (procedure) |
309556000,309556000 | Yttrium-aluminum-garnet laser posterior capsulotomy (procedure) |
308695001,308695001 | Intracapsular cataract extraction and insertion of intraocular lens (procedure) |
308694002,308694002 | Extracapsular cataract extraction and insertion of intraocular lens (procedure) |
308110009,308110009 | Direct fundoscopy following mydriatic (procedure) |
303636000,303636000 | Conjunctival biopsy (procedure) |
300082008,300082008 | Incision and curettage of hordeolum (procedure) |
300016001,300016001 | Excision of choroid neoplasm (procedure) |
300015002,300015002 | Excision of retinal neoplasm (procedure) |
297840009,297840009 | Excision of vitreous opacity by anterior approach (procedure) |
296867007,296867007 | Anterior sclerotomy with removal of vitreous (procedure) |
295850006,295850006 | Repair of iris (procedure) |
294832005,294832005 | Formation of pupil (procedure) |
293820001,293820001 | Keratoplasty (procedure) |
291790006,291790006 | Repair of cornea (procedure) |
290015004,290015004 | Conjunctival graft procedure (procedure) |
287588003,287588003 | Laser retinal adhesion formation (procedure) |
287500007,287500007 | Non-surgical conjunctival biopsy (procedure) |
287402001,"287402001 | Retinal, choroid and vitreous body operations (procedure) |"
287242008,287242008 | Posterior chamber of eye foreign body removal by incision (procedure) |
287236009,287236009 | Conjunctival foreign body removal by incision (procedure) |
287233001,287233001 | Anterior chamber foreign body removal by magnet (procedure) |
282445003,282445003 | Removal of lesion of conjunctiva (procedure) |
274798009,274798009 | Examination of retina (procedure) |
274795007,274795007 | Examination of optic disc (procedure) |
274337004,274337004 | Surgical biopsy of cornea (procedure) |
274336008,274336008 | Surgical biopsy of eye (procedure) |
