conceptId,idAndFsnTerm
708645007,708645007 | Laparoscopic closure of ulcer of duodenum using patch (procedure) |
708642005,708642005 | Laparoscopic fixation of rectum using robotic assistance (procedure) |
708631001,708631001 | Laparoscopic-assisted low anterior resection of rectum (procedure) |
708629005,708629005 | Laparoscopic bypass gastrojejunostomy (procedure) |
708627007,708627007 | Laparoscopic excision of small intestine (procedure) |
703071008,703071008 | Nasojejunal feeding tube procedure using fluoroscopic guidance (procedure) |
702984009,702984009 | Fluoroscopy of upper gastrointestinal tract and small bowel follow through (procedure) |
702631007,702631007 | Insertion of manometer catheter into pyloric antrum and duodenum using fluoroscopic guidance (procedure) |
699789005,699789005 | Vaginal hysterectomy with repair of cystocele and rectocele (procedure) |
699721006,699721006 | Laparoscopic construction of cutaneous ureteroileostomy (procedure) |
699570007,699570007 | Laparoscopic ureteroileostomy with urinary diversion (procedure) |
699558008,699558008 | Laparoscopic ureteroileostomy (procedure) |
698959000,698959000 | Endoscopic control of small intestine bleeding by clipping (procedure) |
698496004,698496004 | Patch repair of perforated duodenal ulcer (procedure) |
698409004,698409004 | Colonoscopic control of bleeding (procedure) |
698320000,698320000 | Endoscopic clipping for control of duodenal hemorrhage (procedure) |
609287009,609287009 | Endoscopic thermocoagulation of small intestine for control of hemorrhage (procedure) |
609286000,609286000 | Endoscopic surgical procedure on stomach and duodenum using laser (procedure) |
609285001,609285001 | Endoscopic surgical procedure on colon and rectum using laser (procedure) |
609282003,609282003 | Endoscopic destruction of tissue of large intestine (procedure) |
609279008,609279008 | Endoscopic excision of tissue of large intestine (procedure) |
609198002,609198002 | Endoscopic thermocoagulation of duodenum for control of hemorrhage (procedure) |
609197007,609197007 | Endoscopic surgical procedure on colon using laser (procedure) |
609196003,609196003 | Endoscopic surgical procedure on rectum using laser (procedure) |
609194000,609194000 | Endoscopic surgical procedure on duodenum using laser (procedure) |
608807008,608807008 | Laparoscopic assisted vaginal hysterectomy with repair of cystocele and rectocele (procedure) |
608806004,608806004 | Laparoscopic assisted vaginal hysterectomy with repair of rectocele (procedure) |
450501004,450501004 | Laser recanalization of intestine (procedure) |
450482006,450482006 | Bypass of esophagus by interposition of jejunum (procedure) |
450481004,450481004 | Partial excision of esophagus and interposition of colon (procedure) |
450462007,450462007 | Subtotal excision of colon and rectum and creation of colonic pouch (procedure) |
450461000,450461000 | Subtotal excision of colon and creation of colonic pouch (procedure) |
450353006,450353006 | Reduction of prolapse of rectum (procedure) |
449395004,449395004 | Endoscopic retrograde cholangiopancreatography and incision of duodenal papilla (procedure) |
449265009,449265009 | Magnetic resonance imaging of colon with contrast (procedure) |
449194009,449194009 | Sigmoidoscopic excision of polyp of rectum (procedure) |
449106004,449106004 | Colonoscopic excision of polyp of rectum (procedure) |
448829002,448829002 | Suturing of laceration of rectum (procedure) |
448811007,448811007 | Colonoscopic excision of mucosa of rectum (procedure) |
448799003,448799003 | Endoscopic dilation of ampulla of Vater (procedure) |
448653006,448653006 | Anterior resection of rectum and total mesorectal excision with colostomy (procedure) |
448596007,448596007 | Excision of rectal stump (procedure) |
448592009,448592009 | Sigmoidoscopic excision of mucosa of rectum (procedure) |
448474003,448474003 | Low anterior resection of rectum and total excision of mesorectum (procedure) |
448360009,448360009 | Sigmoidoscopic argon plasma coagulation of lesion of rectum (procedure) |
448239001,448239001 | Endoscopic destruction of lesion of lower bowel using fiberoptic sigmoidoscope (procedure) |
448190006,448190006 | Partial excision of esophagus and anastomosis of esophagus to jejunum (procedure) |
448156002,448156002 | Excision of rectum by transanal approach (procedure) |
448143009,448143009 | Anterior resection of rectum and total excision of mesorectum (procedure) |
448050005,448050005 | Colectomy and side to side anastomosis of ileum to colon (procedure) |
447982008,447982008 | Low anterior resection of rectum with colostomy (procedure) |
447979003,447979003 | Argon plasma coagulation of lesion of rectum (procedure) |
447977001,447977001 | Colonoscopic argon plasma coagulation of lesion of rectum (procedure) |
447946003,447946003 | Right hemicolectomy and ileostomy (procedure) |
447166008,447166008 | Hand assisted laparoscopic extended right colectomy (procedure) |
447021001,447021001 | Colonoscopy and tattooing (procedure) |
446886003,446886003 | Endoscopic ultrasonography of small intestine (procedure) |
446885004,446885004 | Endoscopy of small intestine using video capsule endoscopy system (procedure) |
446747005,446747005 | Sigmoidoscopy and excision of mucosa of sigmoid colon (procedure) |
446746001,446746001 | Excision of mucosa of duodenum (procedure) |
446745002,446745002 | Colonoscopy and biopsy of colon (procedure) |
446652009,446652009 | Laparotomy and decompression of intestine (procedure) |
446521004,446521004 | Colonoscopy and excision of mucosa of colon (procedure) |
446472006,446472006 | Incision of colon and excision of polyp (procedure) |
446416000,446416000 | Endoscopy of small intestine by transabdominal approach (procedure) |
446415001,446415001 | Endoscopy of large intestine by transabdominal approach (procedure) |
446414002,446414002 | Sigmoidoscopy and tattooing (procedure) |
446362009,446362009 | Argon plasma coagulation of colon (procedure) |
446228006,446228006 | Hand assisted laparoscopic extended left colectomy (procedure) |
446223002,446223002 | Hand assisted laparoscopic right colectomy (procedure) |
446222007,446222007 | Hand assisted laparoscopic left colectomy (procedure) |
446170008,446170008 | Colonoscopic excision of lesion of large intestine (procedure) |
446169007,446169007 | Decompression of large intestine (procedure) |
446024004,446024004 | Endoscopic excision of polyp of small intestine (procedure) |
446017000,446017000 | Endoscopy of upper gastrointestinal tract and excision of polyp of duodenum (procedure) |
446015008,446015008 | Endoscopy of upper gastrointestinal tract and excision of mucosa of duodenum (procedure) |
446011004,446011004 | Endoscopic ultrasonography of colon (procedure) |
445986007,445986007 | Endoscopic excision of mucosa of duodenum (procedure) |
445975005,445975005 | Excision of polyp of duodenum (procedure) |
445971001,445971001 | Laparotomy and incision of small intestine (procedure) |
445954002,445954002 | Computed tomography of colon using intravenous contrast (procedure) |
445938000,445938000 | Argon plasma coagulation of lesion of duodenum (procedure) |
445935002,445935002 | Argon plasma coagulation of lesion of sigmoid colon (procedure) |
445934003,445934003 | Argon plasma coagulation of lesion of small intestine (procedure) |
445892000,445892000 | Sigmoidoscopic excision of lesion of large intestine (procedure) |
445891007,445891007 | Suturing of laceration of small intestine (procedure) |
445884009,445884009 | Wedge resection of colon (procedure) |
445863004,445863004 | Loopogram of colon (procedure) |
445831005,445831005 | Partial excision of stomach and jejunal transposition and excision of intestine (procedure) |
445716005,445716005 | Endoscopic dilation of small intestine (procedure) |
444783004,444783004 | Screening colonoscopy (procedure) |
444688002,444688002 | Suspension and fixation of rectum to wall of vagina for prolapse of rectum (procedure) |
444165004,444165004 | Excision of part of colon and excision of terminal ileum with ileocolic anastomosis (procedure) |
443998000,443998000 | Colonoscopy through colostomy with endoscopic biopsy of colon (procedure) |
443935000,443935000 | Excision of ruptured appendix by open approach (procedure) |
443909001,443909001 | Excision of part of colon with mobilization of splenic flexure (procedure) |
443908009,443908009 | Excision of part of rectum by perineal approach (procedure) |
443906008,443906008 | Bypass of stomach with short limb Roux-en-Y gastroenterostomy (procedure) |
443870002,443870002 | Laparoscopy of rectum (procedure) |
443665007,443665007 | Transanal disk excision of rectum (procedure) |
443605009,443605009 | Mobilization of splenic flexure of colon (procedure) |
443480008,443480008 | Laparoscopic excision of part of colon (procedure) |
443407008,443407008 | Revision of anastomosis of intestine (procedure) |
443290002,443290002 | Esophagogastroduodenoscopy with directed submucosal injection (procedure) |
443037006,443037006 | Percutaneous drainage of abscess of appendix using computed tomography guidance (procedure) |
443021000,443021000 | Esophagogastroduodenoscopy with endoscopic ultrasound of upper gastrointestinal tract (procedure) |
442830000,442830000 | Endoscopic excision of polyp of large intestine using sigmoidoscope (procedure) |
442806002,442806002 | Excision of rectum with anastomosis of colon to anus and creation of colonic reservoir (procedure) |
442797006,442797006 | Esophagogastroduodenoscopy with insertion of guide wire and dilation of esophagus (procedure) |
442285009,442285009 | Excision of intestinal structure (procedure) |
441751006,441751006 | Transplantation of intestine (procedure) |
441619002,441619002 | Repair of obstetric laceration of perineum and anal sphincter and mucosa of rectum (procedure) |
441538004,441538004 | Computed tomography of small intestine (procedure) |
440715006,440715006 | Stapled transanal resection of rectum (procedure) |
440581009,440581009 | Laparoscopic anastomosis of gallbladder to intestine (procedure) |
440549000,440549000 | Insertion of peripancreatic drain with jejunostomy (procedure) |
440222004,440222004 | Destruction of malignant neoplasm of rectum using cryosurgery (procedure) |
440087003,440087003 | Rigid proctosigmoidoscopy and decompression of sigmoid volvulus using rigid proctoscope (procedure) |
440070000,440070000 | Repair of ileoanal pouch (procedure) |
440033009,440033009 | Laparoscopic fixation of prolapse of rectum with resection of sigmoid (procedure) |
440032004,440032004 | Laparoscopic fixation of prolapse of rectum (procedure) |
439927007,439927007 | Measurement of rectal sensation and rectal tone and rectal compliance (procedure) |
439712000,439712000 | Cholecystectomy with exploration of common bile duct and choledochoenterostomy (procedure) |
439588006,439588006 | Anoscopy with anorectal dilation (procedure) |
439587001,439587001 | Harvesting of small intestine from cadaver donor (procedure) |
439071008,439071008 | Complete removal of allograft of intestine (procedure) |
439008003,439008003 | Transfer of free jejunum with microvascular anastomosis (procedure) |
438775000,438775000 | Reduction of volvulus of small intestine (procedure) |
438216009,438216009 | Balloon expulsion test (procedure) |
438215008,438215008 | Harvesting of part of small intestine from living donor (procedure) |
433246009,433246009 | Radionuclide study for small bowel transit time (procedure) |
433158000,433158000 | Reduction of intestinal intussusception using fluoroscopic guidance (procedure) |
433064009,433064009 | Replacement of gastrojejunostomy tube using fluoroscopic guidance (procedure) |
433024005,433024005 | Gastrojejunostomy using fluoroscopic guidance (procedure) |
432660009,432660009 | Endoscopic insertion of bowel stent using fluoroscopic guidance (procedure) |
432547007,432547007 | Reduction of intestinal intussusception using ultrasound guidance (procedure) |
432274009,432274009 | Dilatation of colon and rectum using fluoroscopic guidance (procedure) |
431944009,431944009 | Computed tomography with contrast enema (procedure) |
431943003,431943003 | Fluoroscopic ileostomy enema with water soluble contrast (procedure) |
431935008,431935008 | Fluoroscopic ileostomy barium enema (procedure) |
431906000,431906000 | Biopsy of small intestine using fluoroscopic guidance (procedure) |
431722009,431722009 | Insertion of nasojejunal feeding tube using fluoroscopic guidance (procedure) |
431720001,431720001 | Biopsy of jejunum using fluoroscopic guidance (procedure) |
431670008,431670008 | Replacement of jejunostomy tube using fluoroscopic guidance (procedure) |
431669007,431669007 | Fluoroscopic peroral pneumocolon (procedure) |
431627008,431627008 | Magnetic resonance imaging of small intestine (procedure) |
431476005,431476005 | Fluoroscopic colostomy enema with water soluble contrast (procedure) |
431470004,431470004 | Cecostomy using fluoroscopic guidance (procedure) |
431462009,431462009 | Therapeutic water soluble enema and fluoroscopy of colon (procedure) |
431400003,431400003 | Jejunostomy using fluoroscopic guidance (procedure) |
431334003,431334003 | Radionuclide imaging of small intestine for Meckel diverticulum (procedure) |
431214001,431214001 | Computed tomography enteroclysis (procedure) |
431202009,431202009 | Gastrojejunostomy conversion from gastrostomy using fluoroscopic guidance (procedure) |
430798009,430798009 | Transanal resection of rectum and anastomosis using staples (procedure) |
429820004,429820004 | Endorectal ultrasonography (procedure) |
429401008,429401008 | Image guided balloon dilation of colorectal stricture (procedure) |
427997001,427997001 | Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus (procedure) |
427980007,427980007 | Sleeve gastrectomy with duodenal switch (procedure) |
427506009,427506009 | Excision of ileoanal pouch (procedure) |
427158008,427158008 | Imaging guided percutaneous occlusion of colorectal fistula (procedure) |
427085004,427085004 | Reconstruction of vagina with bowel interposition (procedure) |
426775000,426775000 | Imaging guided removal of colorectal stent (procedure) |
426738005,426738005 | Duodenal switch (procedure) |
426699005,426699005 | Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope (procedure) |
426585001,426585001 | Imaging guided insertion of colorectal stent (procedure) |
426463009,426463009 | Allotransplantation of ileum (procedure) |
426344007,426344007 | Imaging guided transluminal occlusion of colorectal fistula (procedure) |
426011008,426011008 | Fiberoptic endoscopic examination of upper gastrointestinal tract and staining of gastric mucosa (procedure) |
425904004,425904004 | Closure of connection of stomach to transposed jejunum (procedure) |
425851003,425851003 | Fiberoptic endoscopic submucosal resection of lesion of colon (procedure) |
425666002,425666002 | Computed tomography of colon (procedure) |
425616008,425616008 | Transplantation of ileum (procedure) |
420108003,420108003 | Fluoroscopy of bowel (procedure) |
419773005,419773005 | Small bowel series with water soluble contrast follow through (procedure) |
419595006,419595006 | Fluoroscopic duodenography (procedure) |
419344005,419344005 | Barium small bowel meal (procedure) |
418714002,418714002 | Virtual computed tomography colonoscopy (procedure) |
418294002,418294002 | Fluoroscopy of colon (procedure) |
418210005,418210005 | Magnetic resonance imaging of colon (procedure) |
418181007,418181007 | X-ray for colonic transit study (procedure) |
417679006,417679006 | Tc-99m hexamethylpropyleneamine oxime leukocyte bowel scan (procedure) |
414527008,414527008 | Interposition procedure of large intestine (procedure) |
414526004,414526004 | Interposition procedure of intestine (procedure) |
413222006,413222006 | Pancreatic and biliary sphincterotomy by endoscopic retrograde cholangiopancreatography (procedure) |
410007005,410007005 | Rectal examination (procedure) |
410006001,410006001 | Digital examination of rectum (procedure) |
409995009,409995009 | Rectovaginal palpation (procedure) |
400988008,400988008 | High anterior resection of rectum (procedure) |
398801000,398801000 | Exteriorization of colon (procedure) |
398765001,398765001 | Therapeutic barium enema for reduction of intussusception (procedure) |
398243002,398243002 | Repair of rectocele (procedure) |
398135004,398135004 | Exteriorization of cecum (procedure) |
397162005,"397162005 | Mikulicz operation, exteriorization of intestine, first stage (procedure) |"
397161003,"397161003 | Rankin operation, exteriorization of intestine (procedure) |"
397160002,397160002 | Paul-Mikulicz operation (procedure) |
397159007,397159007 | Exteriorization of intestine (procedure) |
396226005,396226005 | Flexible fiberoptic sigmoidoscopy with biopsy (procedure) |
396225009,396225009 | Sigmoidoscopy with biopsy (procedure) |
395152004,395152004 | Single layer hand sewn intestinal anastomosis (procedure) |
395151006,395151006 | Multi-layer hand sewn intestinal anastomosis (procedure) |
395140006,395140006 | Primary intestinal anastomosis (procedure) |
395136002,395136002 | Total mesorectal excision (procedure) |
387861003,387861003 | Excision of rectal mucosa (procedure) |
387860002,387860002 | Excision rectal mucosal prolapse (procedure) |
386225006,386225006 | Irrigation of bowel (procedure) |
386197003,386197003 | Excision of diverticula of colon (procedure) |
386196007,386196007 | Excision of diverticulum from large intestine (procedure) |
372442008,372442008 | Cytologic examination of large intestine (procedure) |
367453007,367453007 | Partial resection of intestine with anastomosis (procedure) |
367436000,367436000 | Permanent ileostomy (procedure) |
367365007,367365007 | Anastomosis main bile duct to small intestine (procedure) |
361173000,361173000 | Destruction of lesion of rectum by fulguration (procedure) |
361153005,361153005 | Repair of stoma of large intestine (procedure) |
361152000,361152000 | Revision of stoma of large intestine (procedure) |
360363002,360363002 | Ureterocolostomy (procedure) |
359946000,359946000 | Repair of current obstetric laceration of rectum and sphincter ani (procedure) |
359863000,359863000 | Open biopsy of colon (procedure) |
359860002,359860002 | Colotomy for biopsy (procedure) |
359605007,359605007 | Fixation of ileum to abdominal wall (procedure) |
359603000,359603000 | Repair of jejunostomy (procedure) |
359602005,359602005 | Fine needle biopsy of rectum (procedure) |
359596007,359596007 | Fixation of jejunum to abdominal wall (procedure) |
359594005,359594005 | Duodenorrhaphy (procedure) |
359591002,359591002 | Suture of laceration of duodenum (procedure) |
359588002,359588002 | Fixation of duodenum (procedure) |
359587007,359587007 | Resection of cecum and terminal ileum (procedure) |
359585004,359585004 | Ileojejunal bypass (procedure) |
359584000,359584000 | Fixation of duodenum to abdominal wall (procedure) |
359583006,359583006 | Endoscopy of jejunum through artificial stoma (procedure) |
359581008,359581008 | Jejunoileostomy bypass shunt for obesity (procedure) |
359579006,359579006 | Partial gastrectomy with jejunal transposition (procedure) |
359575000,359575000 | Gastrectomy with jejunal transposition (procedure) |
359574001,359574001 | Closure of ulcer of duodenum (procedure) |
359572002,359572002 | Enterectomy with anastomosis (procedure) |
359571009,359571009 | Right colectomy (procedure) |
359567006,359567006 | Proximal subtotal pancreatectomy with pancreaticoduodenectomy and pancreatic jejunostomy (procedure) |
359564004,359564004 | Open biopsy of duodenum (procedure) |
359562000,359562000 | Duodenotomy for biopsy (procedure) |
359548007,359548007 | Open biopsy of small intestine (procedure) |
359544009,359544009 | Enterotomy of small bowel for biopsy (procedure) |
359539002,359539002 | Fine needle biopsy of small intestine (procedure) |
359529008,"359529008 | Jaboulay operation, gastroduodenostomy (procedure) |"
358575006,358575006 | Gastroduodenostomy (procedure) |
357579002,357579002 | Anastomosis of esophagus to intestinal segment (procedure) |
355610001,355610001 | Anastomosis of esophagus to small bowel (procedure) |
346950004,346950004 | Radiologic examination of colon by air contrast (procedure) |
341729004,341729004 | Manual reduction of torsion of intestine (procedure) |
315328007,315328007 | Anterior resection of rectum with anastomosis (procedure) |
315327002,315327002 | Sigmoid colectomy with stoma (procedure) |
315326006,315326006 | Sigmoid colectomy with anastomosis (procedure) |
315325005,315325005 | Left hemicolectomy with stoma (procedure) |
315324009,315324009 | Left hemicolectomy with anastomosis (procedure) |
315322008,315322008 | Transverse colectomy with anastomosis (procedure) |
315321001,315321001 | Right hemicolectomy and anastomosis of ileum to colon (procedure) |
315319006,315319006 | Anastomosis of intestine to anus (procedure) |
315294004,315294004 | Contrast enema (procedure) |
314639005,314639005 | Excision of reversed onlay intestinal graft (procedure) |
314638002,314638002 | Excision of reversed intestinal segment (procedure) |
314637007,314637007 | Insertion of reversed onlay intestinal graft (procedure) |
314636003,314636003 | Insertion of reversed intestinal segment (procedure) |
314610005,314610005 | Transanal submucosal excision of rectal tumor (procedure) |
314599004,314599004 | Injection of epinephrine into lesion of duodenum for hemostasis (procedure) |
314593003,314593003 | Posterior gastrojejunostomy (procedure) |
314592008,314592008 | Low anterior resection of rectum (procedure) |
312694003,312694003 | Excision of necrotic patch of small intestine (procedure) |
312497000,312497000 | Salvage abdominoperineal resection of rectum (procedure) |
312407006,312407006 | Anastomosis of sigmoid colon to anal canal (procedure) |
312406002,312406002 | Anterior resection of rectum with stapled anastomosis of sigmoid colon to anus with creation of J pouch (procedure) |
311774002,311774002 | Colonoscopic polypectomy (procedure) |
310804003,310804003 | Interposition of microvascularly attached jejunum (procedure) |
310803009,310803009 | Interposition of microvascularly attached colon (procedure) |
307709007,307709007 | Repair of perforated colon (procedure) |
307669001,"307669001 | Total colectomy, ileostomy and closure of rectal stump (procedure) |"
307668009,307668009 | Creation of rectal mucous fistula (procedure) |
307667004,"307667004 | Total colectomy, ileostomy and rectal mucous fistula (procedure) |"
307666008,307666008 | Total colectomy and ileostomy (procedure) |
307665007,307665007 | Closure of defunctioning colostomy (procedure) |
307663000,307663000 | Exploration of colon (procedure) |
307662005,307662005 | Excision of colocutaneous fistula (procedure) |
307659007,307659007 | Subtotal colectomy with ileorectal anastomosis (procedure) |
307658004,307658004 | Sigmoid colectomy and colostomy (procedure) |
