snomed,opcs,opcs_term
441783000,Y918,Y91.8 Other specified external beam radiotherapy
428624002,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
432652008,Y532,Y53.2 Approach to organ under ultrasonic control
1156525005,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
431430006,Y931,Y93.1 Gallium-67 imaging scan
231764006,C823,C82.3 External beam radiotherapy to lesion of retina
287465001,E591,E59.1 Needle biopsy of lesion of lung
879915007,X659,X65.9 Unspecified radiotherapy delivery
169296006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
43831007,E593,E59.3 Biopsy of lesion of lung NEC
241540006,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
169021003,Y973,Y97.3 Radiology with post contrast
447704003,A107,A10.7 Stereotactic radiosurgery on tissue of brain
33195004,O441,O44.1 Proton radiotherapy
228666003,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
64522003,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
314605006,X691,X69.1 Delivery of a fraction of hemi-body radiation
228666003,Y918,Y91.8 Other specified external beam radiotherapy
169298007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
12149006,Y828,Y82.8 Other specified local anaesthetic
88039007,K019,K01.9 Unspecified transplantation of heart and lung
312248006,X651,X65.1 Delivery of a fraction of total body irradiation
397397002,E492,E49.2 Diagnostic fibreoptic endoscopic examination of lower respiratory tract and lavage of lesion of lower respiratory tract
448791000,E483,E48.3 Fibreoptic endoscopic destruction of lesion of lower respiratory tract NEC
11331000224100,Y916,Y91.6 Intraoperative electron beam radiotherapy
169021003,U215,U21.5 Contrast fluoroscopy NEC
441624004,Y949,Y94.9 Unspecified radiopharmaceutical imaging
736974006,Z942,Z94.2 Right sided operation
118640001,X657,X65.7 Delivery of radionuclide therapy NEC
287465001,Y535,Y53.5 Approach to organ under image intensifier
314604005,X651,X65.1 Delivery of a fraction of total body irradiation
708884000,E552,E55.2 Open excision of lesion of lung
169310003,X651,X65.1 Delivery of a fraction of total body irradiation
241616006,Y971,Y97.1 Radiology with pre and post contrast
716755000,Y533,Y53.3 Approach to organ under computed tomography scan control
77738002,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
428829005,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
38104006,X691,X69.1 Delivery of a fraction of hemi-body radiation
169057008,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
33195004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
228666003,O441,O44.1 Proton radiotherapy
49528005,E501,E50.1 Endoscopic snare resection of lesion of lower respiratory tract using rigid bronchoscope
20142006,E546,E54.6 Reduction of lung volume
39646005,Y918,Y91.8 Other specified external beam radiotherapy
82651004,Y253,Y25.3 Removal of retained suture from organ NOC
35295005,Y539,Y53.9 Unspecified approach to organ under image control
243411004,Z246,Z24.6 Lung
119755005,E578,E57.8 Other specified other open operations on lung
228666003,Y919,Y91.9 Unspecified external beam radiotherapy
169295005,Y916,Y91.6 Intraoperative electron beam radiotherapy
764864002,U152,U15.2 Lung ventilation scanning NEC
232660006,Z941,Z94.1 Bilateral operation
228667007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
66088009,Y939,Y93.9 Unspecified gallium-67 imaging
169295005,X691,X69.1 Delivery of a fraction of hemi-body radiation
169003001,Y973,Y97.3 Radiology with post contrast
78110003,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
88039007,K012,K01.2 Revision of transplantation of heart and lung
169021003,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
90249002,E598,E59.8 Other specified other operations on lung
233073003,K049,K04.9 Unspecified repair of tetralogy of Fallot
232632009,E548,E54.8 Other specified excision of lung
450608000,E482,E48.2 Fibreoptic endoscopic laser destruction of lesion of lower respiratory tract
82651004,Y258,Y25.8 Other specified suture of organ NOC
45643008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
5304008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
169291001,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
443266003,Y939,Y93.9 Unspecified gallium-67 imaging
441624004,Y941,Y94.1 Dopamine transporter scan
31652009,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
231737005,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
702544007,X453,X45.3 Donation of lobe of lung
78110003,X658,X65.8 Other specified radiotherapy delivery
765042000,Y536,Y53.6 Approach to organ under video control
708861007,E598,E59.8 Other specified other operations on lung
66258007,Y744,Y74.4 Thoracoscopic video-assisted approach to thoracic cavity
429609002,E546,E54.6 Reduction of lung volume
169115000,Z246,Z24.6 Lung
169003001,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
75935006,E545,E54.5 Partial lobectomy of lung NEC
39646005,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
75935006,E543,E54.3 Lobectomy of lung
169303009,X651,X65.1 Delivery of a fraction of total body irradiation
446504008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
70446004,T132,T13.2 Introduction of sclerosing substance into pleural cavity NEC
431430006,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
231737005,X658,X65.8 Other specified radiotherapy delivery
16549641000119100,E593,E59.3 Biopsy of lesion of lung NEC
64134004,A107,A10.7 Stereotactic radiosurgery on tissue of brain
447704003,Y918,Y91.8 Other specified external beam radiotherapy
87776000,X298,X29.8 Other specified continuous Infusion of therapeutic substance
85257004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
444811001,Y533,Y53.3 Approach to organ under computed tomography scan control
241304008,Y938,Y93.8 Other specified gallium-67 imaging
78110003,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
443266003,Y938,Y93.8 Other specified gallium-67 imaging
711415002,E548,E54.8 Other specified excision of lung
395075008,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
31632008,O441,O44.1 Proton radiotherapy
169302004,X691,X69.1 Delivery of a fraction of hemi-body radiation
230857009,A108,A10.8 Other specified other operations on tissue of brain
720379009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
33639009,E543,E54.3 Lobectomy of lung
228662001,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
736974006,E543,E54.3 Lobectomy of lung
230914000,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
443266003,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
113117004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
739141006,E542,E54.2 Bilobectomy of lung
241304008,Y931,Y93.1 Gallium-67 imaging scan
261566003,L128,L12.8 Other specified other open operations on pulmonary artery
50632006,X691,X69.1 Delivery of a fraction of hemi-body radiation
64134004,Y918,Y91.8 Other specified external beam radiotherapy
722472009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
67244001,Y413,Y41.3 Endoscopic ultrasound examination of organ NOC
22733003,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
6521000087102,Y534,Y53.4 Approach to organ under fluoroscopic control
428923005,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
241297009,U152,U15.2 Lung ventilation scanning NEC
726426008,E543,E54.3 Lobectomy of lung
6872008,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
169057008,Z246,Z24.6 Lung
67244001,E578,E57.8 Other specified other open operations on lung
445232009,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
231544004,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
448461009,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
12149006,Y829,Y82.9 Unspecified local anaesthetic
232633004,E548,E54.8 Other specified excision of lung
443145004,Y942,Y94.2 Octreotide imaging
66088009,Y941,Y94.1 Dopamine transporter scan
441624004,Y942,Y94.2 Octreotide imaging
449290006,Y917,Y91.7 Electron beam radiotherapy NEC
4114003,X729,X72.9 Unspecified delivery of chemotherapy for neoplasm
62843007,E598,E59.8 Other specified other operations on lung
231596001,X659,X65.9 Unspecified radiotherapy delivery
765042000,Y535,Y53.5 Approach to organ under image intensifier
241304008,Y939,Y93.9 Unspecified gallium-67 imaging
182975000,X373,X37.3 Intramuscular chemotherapy
228672003,Y916,Y91.6 Intraoperative electron beam radiotherapy
287465001,Y534,Y53.4 Approach to organ under fluoroscopic control
232657004,K012,K01.2 Revision of transplantation of heart and lung
765041007,Y532,Y53.2 Approach to organ under ultrasonic control
428416002,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
443237001,Y943,Y94.3 Metaiodobenzylguanidine imaging
228666003,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
43831007,Y538,Y53.8 Other specified approach to organ under image control
169142004,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
431430006,Y948,Y94.8 Other specified radiopharmaceutical imaging
49795001,E541,E54.1 Total pneumonectomy
228664000,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
448385000,X651,X65.1 Delivery of a fraction of total body irradiation
726425007,E543,E54.3 Lobectomy of lung
169310003,Y917,Y91.7 Electron beam radiotherapy NEC
11331000224100,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
447704003,Y916,Y91.6 Intraoperative electron beam radiotherapy
788820009,Z246,Z24.6 Lung
232642006,E541,E54.1 Total pneumonectomy
116165008,E541,E54.1 Total pneumonectomy
232659001,E531,E53.1 Double lung transplant
287465001,Y538,Y53.8 Other specified approach to organ under image control
428416002,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
46044009,X691,X69.1 Delivery of a fraction of hemi-body radiation
230911008,L358,L35.8 Other specified transluminal operations on cerebral artery
6531000087100,Z942,Z94.2 Right sided operation
85257004,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
231568007,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
169297002,X651,X65.1 Delivery of a fraction of total body irradiation
39646005,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
429774000,X658,X65.8 Other specified radiotherapy delivery
33356009,Y916,Y91.6 Intraoperative electron beam radiotherapy
20142006,E541,E54.1 Total pneumonectomy
169142004,U158,U15.8 Other specified diagnostic imaging of respiratory system
11331000224100,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
448461009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
3001009,E473,E47.3 Repair of bronchus NEC
77648009,E501,E50.1 Endoscopic snare resection of lesion of lower respiratory tract using rigid bronchoscope
169301006,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
116165008,E549,E54.9 Unspecified excision of lung
40902008,E544,E54.4 Excision of segment of lung
119746007,E549,E54.9 Unspecified excision of lung
429579007,O163,O16.3 Axilla NEC
241616006,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
119746007,E548,E54.8 Other specified excision of lung
428624002,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
43111005,Y354,Y35.4 Introduction of radioactive substance into organ for brachytherapy NOC
241298004,U152,U15.2 Lung ventilation scanning NEC
243685008,E511,E51.1 Diagnostic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract using rigid bronchoscope
447912004,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
169291001,O441,O44.1 Proton radiotherapy
116165008,E546,E54.6 Reduction of lung volume
175223000,L052,L05.2 Creation of shunt to right pulmonary artery from ascending aorta using interposition tube prosthesis
116165008,E545,E54.5 Partial lobectomy of lung NEC
448385000,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
169315008,X691,X69.1 Delivery of a fraction of hemi-body radiation
66258007,Y741,Y74.1 Thoracoscopically assisted approach to thoracic cavity
829831000000100,Y361,Y36.1 Introduction of gold seeds into organ NOC
708813000,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
233141007,L121,L12.1 Application of band to pulmonary artery
443810005,E593,E59.3 Biopsy of lesion of lung NEC
49528005,E481,E48.1 Fibreoptic endoscopic snare resection of lesion of lower respiratory tract
241112009,U217,U21.7 Plain x-ray NEC
713162006,Y991,Y99.1 Cadaveric donor
119755005,E571,E57.1 Repair of lung
233072008,K044,K04.4 Revision of repair of tetralogy of Fallot
448791000,E503,E50.3 Endoscopic destruction of lesion of lower respiratory tract using rigid bronchoscope NEC
449290006,X691,X69.1 Delivery of a fraction of hemi-body radiation
231596001,Z164,Z16.4 Eyelid
43111005,C889,C88.9 Unspecified destruction of subretinal lesion
78110003,Y352,Y35.2 Introduction of iridium wire into organ NOC
231568007,X651,X65.1 Delivery of a fraction of total body irradiation
70446004,T138,T13.8 Other specified introduction of substance into pleural cavity
47479005,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
228662001,X692,X69.2 Delivery of a fraction of total skin radiotherapy
287310004,E552,E55.2 Open excision of lesion of lung
33195004,Y917,Y91.7 Electron beam radiotherapy NEC
337877003,Y493,Y49.3 Thoracotomy approach NEC
47479005,Y918,Y91.8 Other specified external beam radiotherapy
447912004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
711415002,E542,E54.2 Bilobectomy of lung
38216008,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
49795001,E441,E44.1 Excision of carina
782204001,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
441624004,U214,U21.4 Single photon emission computed tomography NEC
711415002,E544,E54.4 Excision of segment of lung
312248006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
116030005,Y744,Y74.4 Thoracoscopic video-assisted approach to thoracic cavity
169293003,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
43111005,C888,C88.8 Other specified destruction of subretinal lesion
473237008,A107,A10.7 Stereotactic radiosurgery on tissue of brain
447704003,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
443237001,Y948,Y94.8 Other specified radiopharmaceutical imaging
432652008,E491,E49.1 Diagnostic fibreoptic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract
169396008,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
448385000,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
65952009,X651,X65.1 Delivery of a fraction of total body irradiation
300976007,Z163,Z16.3 Canthus
233073003,K041,K04.1 Repair of tetralogy of Fallot using valved right ventricular outflow conduit
739141006,Z942,Z94.2 Right sided operation
231737005,X657,X65.7 Delivery of radionuclide therapy NEC
29391003,T461,T46.1 Paracentesis abdominis for ascites
231737005,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
448294009,X691,X69.1 Delivery of a fraction of hemi-body radiation
395075008,Y352,Y35.2 Introduction of iridium wire into organ NOC
64522003,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
473237008,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
241542003,U212,U21.2 Computed tomography NEC
169303009,X691,X69.1 Delivery of a fraction of hemi-body radiation
88039007,E539,E53.9 Unspecified transplantation of lung
31652009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
735016006,Z942,Z94.2 Right sided operation
429774000,X651,X65.1 Delivery of a fraction of total body irradiation
119746007,E552,E55.2 Open excision of lesion of lung
47479005,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
173176002,E551,E55.1 Open decortication of lesion of lung
241053004,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
169021003,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
169396008,X728,X72.8 Other specified delivery of chemotherapy for neoplasm
830155008,T482,T48.2 Introduction of cytotoxic substance into peritoneal cavity
33195004,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
169310003,Y916,Y91.6 Intraoperative electron beam radiotherapy
38216008,X728,X72.8 Other specified delivery of chemotherapy for neoplasm
169057008,Y971,Y97.1 Radiology with pre and post contrast
448294009,X651,X65.1 Delivery of a fraction of total body irradiation
172408001,X658,X65.8 Other specified radiotherapy delivery
169003001,U215,U21.5 Contrast fluoroscopy NEC
830156009,T133,T13.3 Introduction of cytotoxic substance into pleural cavity
427800005,Y291,Y29.1 Surgical removal of foreign body from organ NOC
169396008,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
870385001,X692,X69.2 Delivery of a fraction of total skin radiotherapy
431430006,Y943,Y94.3 Metaiodobenzylguanidine imaging
897713009,X385,X38.5 Subcutaneous immunotherapy
397397002,E506,E50.6 Endoscopic irrigation of lower respiratory tract using rigid bronchoscope
46044009,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
25321000,E441,E44.1 Excision of carina
78110003,Y358,Y35.8 Other specified introduction of removable radioactive material into organ NOC
444188003,E548,E54.8 Other specified excision of lung
169003001,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
449290006,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
241293008,Y944,Y94.4 Diethylenetriamine pentacetic acid imaging
29391003,T462,T46.2 Drainage of ascites NEC
300976007,X659,X65.9 Unspecified radiotherapy delivery
231568007,X657,X65.7 Delivery of radionuclide therapy NEC
359623004,E543,E54.3 Lobectomy of lung
90249002,E593,E59.3 Biopsy of lesion of lung NEC
4114003,X728,X72.8 Other specified delivery of chemotherapy for neoplasm
443386001,Y931,Y93.1 Gallium-67 imaging scan
84840003,E542,E54.2 Bilobectomy of lung
169310003,X692,X69.2 Delivery of a fraction of total skin radiotherapy
49528005,E553,E55.3 Open cauterisation of lesion of lung
431430006,Y941,Y94.1 Dopamine transporter scan
43831007,Y531,Y53.1 Approach to organ under radiological control
395096001,Y914,Y91.4 Megavoltage treatment for adaptive radiotherapy
119746007,E546,E54.6 Reduction of lung volume
447912004,Y913,Y91.3 Superficial or orthovoltage treatment for radiotherapy
241540006,Z246,Z24.6 Lung
169396008,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
708813000,Y534,Y53.4 Approach to organ under fluoroscopic control
3001009,E543,E54.3 Lobectomy of lung
232647000,E473,E47.3 Repair of bronchus NEC
11331000224100,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
66088009,Y938,Y93.8 Other specified gallium-67 imaging
169302004,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
765041007,Y531,Y53.1 Approach to organ under radiological control
51534007,X731,X73.1 Delivery of exclusively oral chemotherapy for neoplasm
870380006,Y971,Y97.1 Radiology with pre and post contrast
443145004,Y948,Y94.8 Other specified radiopharmaceutical imaging
785706005,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
450827009,X724,X72.4 Delivery of subsequent element of cycle of chemotherapy for neoplasm
85257004,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
431430006,Y939,Y93.9 Unspecified gallium-67 imaging
49528005,E559,E55.9 Unspecified open extirpation of lesion of lung
303272002,K064,K06.4 Atrial inversion and repositioning of transposed great artery
35295005,Y535,Y53.5 Approach to organ under image intensifier
897713009,X353,X35.3 Intravenous immunotherapy
429609002,Y744,Y74.4 Thoracoscopic video-assisted approach to thoracic cavity
431430006,Y938,Y93.8 Other specified gallium-67 imaging
870385001,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
447704003,O441,O44.1 Proton radiotherapy
429579007,X659,X65.9 Unspecified radiotherapy delivery
712746000,Y917,Y91.7 Electron beam radiotherapy NEC
4114003,X722,X72.2 Delivery of complex parenteral chemotherapy for neoplasm at first attendance
228666003,X692,X69.2 Delivery of a fraction of total skin radiotherapy
589631000119102,X657,X65.7 Delivery of radionuclide therapy NEC
711415002,Y744,Y74.4 Thoracoscopic video-assisted approach to thoracic cavity
80347004,X691,X69.1 Delivery of a fraction of hemi-body radiation
241616006,U211,U21.1 Magnetic resonance imaging NEC
169294009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
119755005,Y268,Y26.8 Other specified other repair of organ NOC
169142004,Y938,Y93.8 Other specified gallium-67 imaging
722472009,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
46044009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
232650002,E572,E57.2 Ligation of bulla of lung
119746007,E542,E54.2 Bilobectomy of lung
447704003,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
169309008,X651,X65.1 Delivery of a fraction of total body irradiation
169295005,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
171809001,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
182975000,X384,X38.4 Subcutaneous chemotherapy
171765004,A542,A54.2 Injection of therapeutic substance into cerebrospinal fluid
57113004,U152,U15.2 Lung ventilation scanning NEC
287465001,Y533,Y53.3 Approach to organ under computed tomography scan control
82651004,E571,E57.1 Repair of lung
428923005,X658,X65.8 Other specified radiotherapy delivery
443237001,Y941,Y94.1 Dopamine transporter scan
314605006,X692,X69.2 Delivery of a fraction of total skin radiotherapy
113117004,Y916,Y91.6 Intraoperative electron beam radiotherapy
233074009,K193,K19.3 Creation of conduit between right ventricle of heart and pulmonary artery NEC
429932001,E511,E51.1 Diagnostic endoscopic examination of lower respiratory tract and biopsy of lesion of lower respiratory tract using rigid bronchoscope
444811001,E595,E59.5 Percutaneous radiofrequency ablation of lesion of lung
241112009,Z246,Z24.6 Lung
232647000,E541,E54.1 Total pneumonectomy
233073003,K183,K18.3 Creation of valved conduit between right ventricle of heart and pulmonary artery
169301006,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
169310003,X691,X69.1 Delivery of a fraction of hemi-body radiation
722491009,X714,X71.4 Procurement of drugs for chemotherapy for neoplasm for regimens in Band 9
708812005,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
78110003,Y351,Y35.1 Introduction of radioactive caesium into organ NOC
16549591000119109,Y533,Y53.3 Approach to organ under computed tomography scan control
31652009,X729,X72.9 Unspecified delivery of chemotherapy for neoplasm
1162782007,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
447912004,Y918,Y91.8 Other specified external beam radiotherapy
241540006,Z941,Z94.1 Bilateral operation
870380006,Y973,Y97.3 Radiology with post contrast
890093004,X721,X72.1 Delivery of complex chemotherapy for neoplasm including prolonged infusional treatment at first attendance
169304003,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
231585009,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
427800005,E578,E57.8 Other specified other open operations on lung
169298007,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
169307005,X691,X69.1 Delivery of a fraction of hemi-body radiation
40902008,E473,E47.3 Repair of bronchus NEC
241293008,U158,U15.8 Other specified diagnostic imaging of respiratory system
65952009,X692,X69.2 Delivery of a fraction of total skin radiotherapy
441783000,Y919,Y91.9 Unspecified external beam radiotherapy
447704003,Y915,Y91.5 Megavoltage treatment for hypofractionated stereotactic radiotherapy
708813000,Y536,Y53.6 Approach to organ under video control
169302004,Y919,Y91.9 Unspecified external beam radiotherapy
90249002,E599,E59.9 Unspecified other operations on lung
300976007,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
429579007,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
169115000,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
473237008,Y912,Y91.2 Megavoltage treatment for simple radiotherapy
473237008,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
233072008,K043,K04.3 Repair of tetralogy of Fallot using transannular patch
10611004,X691,X69.1 Delivery of a fraction of hemi-body radiation
228676000,X651,X65.1 Delivery of a fraction of total body irradiation
173176002,E554,E55.4 Open destruction of lesion of lung NEC
169307005,Y917,Y91.7 Electron beam radiotherapy NEC
241303002,Y949,Y94.9 Unspecified radiopharmaceutical imaging
116165008,E461,E46.1 Sleeve resection of bronchus and anastomosis HFQ
228673008,Y917,Y91.7 Electron beam radiotherapy NEC
169297002,Y911,Y91.1 Megavoltage treatment for complex radiotherapy
447879002,L052,L05.2 Creation of shunt to right pulmonary artery from ascending aorta using interposition tube prosthesis
228676000,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
428831001,Z444,Z44.4 Female perineum
231585009,X657,X65.7 Delivery of radionuclide therapy NEC
447879002,L063,L06.3 Creation of anastomosis to right pulmonary artery from ascending aorta NEC
233073003,K193,K19.3 Creation of conduit between right ventricle of heart and pulmonary artery NEC
52340003,L133,L13.3 Arteriography of pulmonary artery
20142006,E548,E54.8 Other specified excision of lung
172286002,X653,X65.3 Delivery of a fraction of interstitial radiotherapy
49528005,E551,E55.1 Open decortication of lesion of lung
241112009,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
231544004,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
173172000,E544,E54.4 Excision of segment of lung
231737005,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
1156524009,Y918,Y91.8 Other specified external beam radiotherapy
287465001,Y532,Y53.2 Approach to organ under ultrasonic control
46044009,Y918,Y91.8 Other specified external beam radiotherapy
75935006,Y741,Y74.1 Thoracoscopically assisted approach to thoracic cavity
85257004,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
228662001,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
785706005,X654,X65.4 Delivery of a fraction of external beam radiotherapy NEC
80347004,X651,X65.1 Delivery of a fraction of total body irradiation
172408001,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
82651004,Y251,Y25.1 Suture of laceration of organ NOC
698009006,Y763,Y76.3 Endoscopic approach to other body cavity
287309009,E552,E55.2 Open excision of lesion of lung
429579007,X656,X65.6 Delivery of a fraction of intraluminal brachytherapy
77738002,X723,X72.3 Delivery of simple parenteral chemotherapy for neoplasm at first attendance
113117004,O441,O44.1 Proton radiotherapy
