conceptId,idAndFsnTerm
699789005,699789005 | Vaginal hysterectomy with repair of cystocele and rectocele (procedure) |
698409004,698409004 | Colonoscopic control of bleeding (procedure) |
609285001,609285001 | Endoscopic surgical procedure on colon and rectum using laser (procedure) |
609197007,609197007 | Endoscopic surgical procedure on colon using laser (procedure) |
609196003,609196003 | Endoscopic surgical procedure on rectum using laser (procedure) |
608807008,608807008 | Laparoscopic assisted vaginal hysterectomy with repair of cystocele and rectocele (procedure) |
608806004,608806004 | Laparoscopic assisted vaginal hysterectomy with repair of rectocele (procedure) |
473237008,473237008 | Stereotactic radiosurgery for acoustic neuroma (procedure) |
450827009,450827009 | Induction chemotherapy (procedure) |
450481004,450481004 | Partial excision of esophagus and interposition of colon (procedure) |
450462007,450462007 | Subtotal excision of colon and rectum and creation of colonic pouch (procedure) |
450461000,450461000 | Subtotal excision of colon and creation of colonic pouch (procedure) |
450353006,450353006 | Reduction of prolapse of rectum (procedure) |
449290006,449290006 | Megavoltage radiation therapy using photons and electrons (procedure) |
449265009,449265009 | Magnetic resonance imaging of colon with contrast (procedure) |
449194009,449194009 | Sigmoidoscopic excision of polyp of rectum (procedure) |
449106004,449106004 | Colonoscopic excision of polyp of rectum (procedure) |
448829002,448829002 | Suturing of laceration of rectum (procedure) |
448811007,448811007 | Colonoscopic excision of mucosa of rectum (procedure) |
448653006,448653006 | Anterior resection of rectum and total mesorectal excision with colostomy (procedure) |
448596007,448596007 | Excision of rectal stump (procedure) |
448592009,448592009 | Sigmoidoscopic excision of mucosa of rectum (procedure) |
448474003,448474003 | Low anterior resection of rectum and total excision of mesorectum (procedure) |
448461009,448461009 | Stereotactic radiation therapy using megavoltage radiation (procedure) |
448385000,448385000 | Megavoltage radiation therapy using photons (procedure) |
448360009,448360009 | Sigmoidoscopic argon plasma coagulation of lesion of rectum (procedure) |
448294009,448294009 | External radiation therapy using superficial radiation (procedure) |
448167001,448167001 | Intraluminal brachytherapy of rectum (procedure) |
448156002,448156002 | Excision of rectum by transanal approach (procedure) |
448143009,448143009 | Anterior resection of rectum and total excision of mesorectum (procedure) |
448050005,448050005 | Colectomy and side to side anastomosis of ileum to colon (procedure) |
447982008,447982008 | Low anterior resection of rectum with colostomy (procedure) |
447979003,447979003 | Argon plasma coagulation of lesion of rectum (procedure) |
447977001,447977001 | Colonoscopic argon plasma coagulation of lesion of rectum (procedure) |
447946003,447946003 | Right hemicolectomy and ileostomy (procedure) |
447912004,447912004 | Fractionated dose stereotactic radiosurgery using linear accelerator system (procedure) |
447704003,447704003 | Single dose stereotactic radiosurgery using linear accelerator system (procedure) |
447166008,447166008 | Hand-assisted laparoscopic extended right colectomy (procedure) |
447021001,447021001 | Colonoscopy and tattooing (procedure) |
446747005,446747005 | Sigmoidoscopy and excision of mucosa of sigmoid colon (procedure) |
446745002,446745002 | Colonoscopy and biopsy of colon (procedure) |
446521004,446521004 | Colonoscopy and excision of mucosa of colon (procedure) |
446504008,446504008 | Stereotactic destruction of lesion using gamma radiation (procedure) |
446472006,446472006 | Incision of colon and excision of polyp (procedure) |
446414002,446414002 | Sigmoidoscopy and tattooing (procedure) |
446362009,446362009 | Argon plasma coagulation of colon (procedure) |
446228006,446228006 | Hand-assisted laparoscopic extended left colectomy (procedure) |
446223002,446223002 | Hand-assisted laparoscopic right colectomy (procedure) |
446222007,446222007 | Hand-assisted laparoscopic left colectomy (procedure) |
446011004,446011004 | Endoscopic ultrasonography of colon (procedure) |
445954002,445954002 | Computed tomography of colon using intravenous contrast (procedure) |
445935002,445935002 | Argon plasma coagulation of lesion of sigmoid colon (procedure) |
445884009,445884009 | Wedge resection of colon (procedure) |
445863004,445863004 | Loopogram of colon (procedure) |
445232009,445232009 | Boost radiation therapy (procedure) |
444783004,444783004 | Screening colonoscopy (procedure) |
444688002,444688002 | Suspension and fixation of rectum to wall of vagina for prolapse of rectum (procedure) |
444165004,444165004 | Excision of part of colon and excision of terminal ileum with ileocolic anastomosis (procedure) |
443998000,443998000 | Colonoscopy through colostomy with endoscopic biopsy of colon (procedure) |
443909001,443909001 | Excision of part of colon with mobilization of splenic flexure (procedure) |
443908009,443908009 | Excision of part of rectum by perineal approach (procedure) |
443870002,443870002 | Laparoscopy of rectum (procedure) |
443665007,443665007 | Transanal disk excision of rectum (procedure) |
443605009,443605009 | Mobilization of splenic flexure of colon (procedure) |
443480008,443480008 | Laparoscopic excision of part of colon (procedure) |
442806002,442806002 | Excision of rectum with anastomosis of colon to anus and creation of colonic reservoir (procedure) |
441799006,441799006 | Intensity modulated radiation therapy (procedure) |
441783000,441783000 | Three-dimensional conformal radiation therapy (procedure) |
441619002,441619002 | Repair of obstetric laceration of perineum and anal sphincter and mucosa of rectum (procedure) |
440715006,440715006 | Stapled transanal resection of rectum (procedure) |
440222004,440222004 | Destruction of malignant neoplasm of rectum using cryosurgery (procedure) |
440087003,440087003 | Rigid proctosigmoidoscopy and decompression of sigmoid volvulus using rigid proctoscope (procedure) |
440033009,440033009 | Laparoscopic fixation of prolapse of rectum with resection of sigmoid (procedure) |
440032004,440032004 | Laparoscopic fixation of prolapse of rectum (procedure) |
439927007,439927007 | Measurement of rectal sensation and rectal tone and rectal compliance (procedure) |
438629002,438629002 | High dose rate electronic brachytherapy (procedure) |
438216009,438216009 | Balloon expulsion test (procedure) |
433224001,433224001 | Radionuclide rhenium 186 hydroxyethylidene diphosphonate therapy (procedure) |
432274009,432274009 | Dilation of colon and rectum using fluoroscopic guidance (procedure) |
431944009,431944009 | Computed tomography with contrast enema (procedure) |
431669007,431669007 | Fluoroscopic peroral pneumocolon (procedure) |
431476005,431476005 | Fluoroscopic colostomy enema with water soluble contrast (procedure) |
431470004,431470004 | Cecostomy using fluoroscopic guidance (procedure) |
431462009,431462009 | Therapeutic water soluble enema and fluoroscopy of colon (procedure) |
430798009,430798009 | Transanal resection of rectum and anastomosis using staples (procedure) |
429820004,429820004 | Endorectal ultrasonography (procedure) |
429774000,429774000 | Radiotherapy to abdomen (procedure) |
429584001,429584001 | Stereotactic radiosurgery of brain tissue (procedure) |
429579007,429579007 | Radiotherapy to axilla (procedure) |
428923005,428923005 | Radiotherapy to breast (procedure) |
428840002,428840002 | Percutaneous endoscopic sigmoidostomy (procedure) |
428831001,428831001 | Radiotherapy to perineum (procedure) |
428829005,428829005 | Radiotherapy to pelvis (procedure) |
428624002,428624002 | Radiotherapy to chest wall (procedure) |
428416002,428416002 | Radiotherapy to neck (procedure) |
428412000,428412000 | Radiotherapy to head (procedure) |
427997001,427997001 | Subtotal excision of colon and rectum and creation of colonic pouch and anastomosis of colon to anus (procedure) |
426699005,426699005 | Endoscopic submucosal resection of lesion of sigmoid colon using rigid sigmoidoscope (procedure) |
426332009,426332009 | External beam radiation therapy to lesion of retina (procedure) |
425851003,425851003 | Fiberoptic endoscopic submucosal resection of lesion of colon (procedure) |
425666002,425666002 | Computed tomography of colon (procedure) |
418714002,418714002 | Virtual computed tomography colonoscopy (procedure) |
418294002,418294002 | Fluoroscopy of colon (procedure) |
418210005,418210005 | Magnetic resonance imaging of colon (procedure) |
418181007,418181007 | X-ray for colonic transit study (procedure) |
410007005,410007005 | Rectal examination (procedure) |
410006001,410006001 | Digital examination of rectum (procedure) |
409995009,409995009 | Rectovaginal palpation (procedure) |
400988008,400988008 | High anterior resection of rectum (procedure) |
399042005,399042005 | Chemotherapy cycle (procedure) |
398801000,398801000 | Exteriorization of colon (procedure) |
398765001,398765001 | Therapeutic barium enema for reduction of intussusception (procedure) |
398740003,398740003 | Colostomy (procedure) |
398243002,398243002 | Repair of rectocele (procedure) |
398135004,398135004 | Exteriorization of cecum (procedure) |
396226005,396226005 | Flexible fiberoptic sigmoidoscopy with biopsy (procedure) |
396225009,396225009 | Sigmoidoscopy with biopsy (procedure) |
395136002,395136002 | Total mesorectal excision (procedure) |
395096001,395096001 | Stereotactic radiotherapy (procedure) |
395075008,395075008 | Iridium wire therapy (procedure) |
394935005,394935005 | Combined postoperative chemotherapy and radiotherapy (procedure) |
394934009,394934009 | Combined preoperative chemotherapy and radiotherapy (procedure) |
394895009,394895009 | Postoperative chemotherapy (procedure) |
394894008,394894008 | Pre-operative chemotherapy (procedure) |
387861003,387861003 | Excision of rectal mucosa (procedure) |
387860002,387860002 | Excision rectal mucosal prolapse (procedure) |
387606008,387606008 | Construction of end colostomy (procedure) |
386829005,386829005 | Temporary colostomy (procedure) |
386828002,386828002 | Creation of defunctioning colostomy (procedure) |
386197003,386197003 | Excision of diverticula of colon (procedure) |
367336001,367336001 | Chemotherapy (procedure) |
363688001,363688001 | Administration of antineoplastic agent (procedure) |
361173000,361173000 | Destruction of lesion of rectum by fulguration (procedure) |
360363002,360363002 | Ureterocolostomy (procedure) |
359946000,359946000 | Repair of current obstetric laceration of rectum and sphincter ani (procedure) |
359863000,359863000 | Open biopsy of colon (procedure) |
359860002,359860002 | Colotomy for biopsy (procedure) |
359602005,359602005 | Fine needle biopsy of rectum (procedure) |
359587007,359587007 | Resection of cecum and terminal ileum (procedure) |
359571009,359571009 | Right colectomy (procedure) |
346950004,346950004 | Radiologic examination of colon by air contrast (procedure) |
315601005,315601005 | Ambulatory chemotherapy (procedure) |
315328007,315328007 | Anterior resection of rectum with anastomosis (procedure) |
315327002,315327002 | Sigmoid colectomy with stoma (procedure) |
315326006,315326006 | Sigmoid colectomy with anastomosis (procedure) |
315325005,315325005 | Left hemicolectomy with stoma (procedure) |
315324009,315324009 | Left hemicolectomy with anastomosis (procedure) |
315322008,315322008 | Transverse colectomy with anastomosis (procedure) |
315321001,315321001 | Right hemicolectomy and anastomosis of ileum to colon (procedure) |
315294004,315294004 | Contrast enema (procedure) |
314610005,314610005 | Transanal submucosal excision of rectal tumor (procedure) |
314606007,314606007 | Postoperative course of deep X-ray therapy (procedure) |
314605006,314605006 | Preoperative course of deep X-ray therapy (procedure) |
314604005,314604005 | Palliative course of deep X-ray therapy (procedure) |
314592008,314592008 | Low anterior resection of rectum (procedure) |
312407006,312407006 | Anastomosis of sigmoid colon to anal canal (procedure) |
312406002,312406002 | Anterior resection of rectum with stapled anastomosis of sigmoid colon to anus with creation of J pouch (procedure) |
312248006,312248006 | Heavy ion external beam radiation therapy (procedure) |
311774002,311774002 | Colonoscopic polypectomy (procedure) |
310803009,310803009 | Interposition of microvascularly attached colon (procedure) |
307709007,307709007 | Repair of perforated colon (procedure) |
307669001,"307669001 | Total colectomy, ileostomy and closure of rectal stump (procedure) |"
307667004,"307667004 | Total colectomy, ileostomy and rectal mucous fistula (procedure) |"
307666008,307666008 | Total colectomy and ileostomy (procedure) |
307665007,307665007 | Closure of defunctioning colostomy (procedure) |
307663000,307663000 | Exploration of colon (procedure) |
307662005,307662005 | Excision of colocutaneous fistula (procedure) |
307659007,307659007 | Subtotal colectomy with ileorectal anastomosis (procedure) |
307658004,307658004 | Sigmoid colectomy and colostomy (procedure) |
307657009,307657009 | Left hemicolectomy and colostomy (procedure) |
307656000,307656000 | Subtotal colectomy with ileosigmoid anastomosis (procedure) |
307655001,307655001 | Anastomosis of cecum to rectum (procedure) |
307654002,307654002 | Subtotal colectomy with cecorectal anastomosis (procedure) |
307648003,307648003 | Sigmoid colectomy and ileostomy (procedure) |
307645000,307645000 | Transverse colectomy and colostomy (procedure) |
307644001,307644001 | Transverse colectomy and ileostomy (procedure) |
307643007,307643007 | Anastomosis of transverse to sigmoid colon (procedure) |
307642002,307642002 | Anastomosis of ascending to sigmoid colon (procedure) |
307640005,307640005 | Anastomosis of descending colon to rectum (procedure) |
307639008,307639008 | Anastomosis of transverse colon to rectum (procedure) |
307638000,307638000 | Anastomosis of ascending colon to rectum (procedure) |
307586000,307586000 | Laparoscopic transverse colectomy (procedure) |
307584002,307584002 | Cecoplasty (procedure) |
307583008,307583008 | Excision of cecum (procedure) |
307509009,307509009 | Excision of ileorectal fistula (procedure) |
307508001,307508001 | Excision jejunorectal fistula (procedure) |
307507006,307507006 | Excision jejunocolic fistula (procedure) |
307332009,307332009 | Esophagectomy and colonic interposition (procedure) |
307245006,307245006 | Dilation of rectal anastomotic stricture (procedure) |
307244005,307244005 | Dilation of rectal stricture (procedure) |
307242009,307242009 | Dilation of colonic anastomotic stricture (procedure) |
307241002,307241002 | Dilation of colonic stricture (procedure) |
307009004,307009004 | Wedge resection of rectum (procedure) |
304587000,304587000 | Excision of colonic pouch (procedure) |
304586009,304586009 | Revision of colonic pouch (procedure) |
304583001,304583001 | Extended right hemicolectomy and ileostomy (procedure) |
303585000,303585000 | Transsphincteric biopsy of rectum (procedure) |
303584001,303584001 | Sphincter-saving proctectomy (procedure) |
303401008,"303401008 | Parks panproctocolectomy, anastomosis of ileum to anus and creation of pouch (procedure) |"
302052009,302052009 | Endoscopic biopsy of lesion of colon (procedure) |
301700004,301700004 | Snare resection of lesion of rectum (procedure) |
301699000,301699000 | Snare resection of lesion of colon (procedure) |
300976007,300976007 | Radiotherapy to lesion of canthus (procedure) |
299682000,299682000 | Construction of sigmoid loop colostomy (procedure) |
299681007,299681007 | Construction of transverse loop colostomy (procedure) |
290017007,290017007 | Excision of anterior mucosal prolapse of rectum (procedure) |
289060008,289060008 | Anterior resection of rectal prolapse (procedure) |
287859008,287859008 | Sigmoid myotomy (procedure) |
287815004,287815004 | Excision of excess colostomy mucosa (procedure) |
287808007,287808007 | Rectum cautery (procedure) |
287807002,287807002 | Internal closure - rectal fistula (procedure) |
287806006,287806006 | External closure - rectal fistula (procedure) |
287786002,287786002 | Decompression of rectum (procedure) |
287784004,287784004 | Local excision of rectum (procedure) |
276190007,276190007 | Ileocolic resection (procedure) |
276186005,276186005 | Repair of rectum (procedure) |
276019009,276019009 | Gastrografin enema (procedure) |
275197003,275197003 | Manual procedures on rectum (procedure) |
275017002,275017002 | Duhamel removal of colorectal septum (procedure) |
275014009,275014009 | Soave endorectal pull-through operation for Hirschsprung's disease (procedure) |
275013003,275013003 | Peranal destruction of rectal polyp (procedure) |
275012008,275012008 | Peranal excision of rectal polyp (procedure) |
275011001,275011001 | Ripstein fixation of rectum using polytetrafluoroethylene mesh (procedure) |
274352006,274352006 | Surgical biopsy of rectum (procedure) |
274351004,274351004 | Surgical biopsy of colon (procedure) |
274324002,274324002 | Endoscopic biopsy of rectum (procedure) |
274323008,274323008 | Endoscopic biopsy of colon (procedure) |
274031008,274031008 | Rectal polypectomy (procedure) |
274025005,274025005 | Colonic polypectomy (procedure) |
271490000,271490000 | Open endoscopic operation on colon (procedure) |
266719004,266719004 | Oral chemotherapy (procedure) |
265761001,265761001 | Intramuscular chemotherapy (procedure) |
265426008,265426008 | Peranal destruction of lesion of rectum (procedure) |
265425007,265425007 | Excision of lesion of rectum by transanal approach (procedure) |
265420002,265420002 | Sponge rectopexy (procedure) |
265418000,265418000 | Fixation of rectum using fascia lata (procedure) |
265417005,265417005 | Posterior fixation of rectum using prosthetic material (procedure) |
265415002,265415002 | Open extirpation of lesion of rectum (procedure) |
265412004,265412004 | Rectosigmoidectomy and rectopexy (procedure) |
265411006,265411006 | Partial excision of rectum and sigmoid colon for prolapse (procedure) |
265407000,265407000 | Endoscopic extirpation of lesion of sigmoid colon using rigid sigmoidoscope (procedure) |
265402006,265402006 | Endoscopic extirpation of lesion of colon (procedure) |
265381002,265381002 | Bypass of jejunum by anastomosis of jejunum to colon (procedure) |
261766001,261766001 | Construction of divided colostomy (procedure) |
241674004,241674004 | Operative endoscopy of rectum (procedure) |
241629006,241629006 | Magnetic resonance imaging of rectum (procedure) |
241337005,241337005 | Radionuclide study for rectal transit (procedure) |
241336001,241336001 | Radionuclide study for colonic transit (procedure) |
241168000,241168000 | Water soluble contrast enema (procedure) |
241167005,241167005 | Instant barium enema (procedure) |
241166001,241166001 | Distal loop enema (procedure) |
241165002,241165002 | Single contrast barium enema (procedure) |
241164003,241164003 | Double contrast barium enema (procedure) |
240959006,240959006 | Therapeutic barium enema (procedure) |
238298006,238298006 | Fistulectomy of rectum (procedure) |
236783000,236783000 | Terminal ileum bypass (procedure) |
236205009,236205009 | Revision of colonic conduit (procedure) |
235409007,235409007 | Ileocolic anastomosis (procedure) |
235408004,235408004 | Anastomosis of jejunum to colon (procedure) |
235387006,235387006 | Repair of prostatorectal fistula (procedure) |
235386002,235386002 | Repair of rectourinary fistula (procedure) |
235379005,235379005 | Lateral ligament suspension (procedure) |
235378002,235378002 | Mesh rectopexy (procedure) |
235377007,235377007 | Posterior fixation of rectum (procedure) |
235376003,235376003 | Anterior fixation of rectum (procedure) |
235374000,235374000 | Posterior sagittal anorectoplasty (procedure) |
235365002,235365002 | Swenson procedure (procedure) |
235364003,235364003 | Total proctectomy (procedure) |
235360007,235360007 | Dunphy repair for rectal prolapse (procedure) |
235358005,235358005 | Distal colon loop washout via loop colostomy (procedure) |
235357000,235357000 | Irrigation of colon via cecostomy tube (procedure) |
235356009,235356009 | Decompression of sigmoid colon using flatus tube (procedure) |
235344008,235344008 | Fiberoptic endoscopic extirpation of lesion of colon (procedure) |
235343002,235343002 | Colonoscopy and extirpation of lesion of colon (procedure) |
235342007,235342007 | Endoscopic extirpation of lesion of rectum using fiberoptic sigmoidoscope (procedure) |
235341000,235341000 | Open operation on rectal polyp (procedure) |
235334006,235334006 | Oversewing of rectal stump (procedure) |
235325001,235325001 | Extended left hemicolectomy (procedure) |
235320006,235320006 | Transverse taeniamyotomy (procedure) |
235153008,235153008 | Rigid sigmoidoscopy (procedure) |
235151005,235151005 | Limited colonoscopy (procedure) |
235150006,235150006 | Total colonoscopy (procedure) |
231764006,231764006 | Radiotherapy to retina (procedure) |
231737005,231737005 | Radiotherapy to ciliary body (procedure) |
231596001,231596001 | Radiotherapy to lesion of eyelid (procedure) |
231585009,231585009 | Radiotherapy to lesion of lateral canthus (procedure) |
231568007,231568007 | Radiotherapy to lesion of medial canthus (procedure) |
231544004,231544004 | Radiotherapy to orbital lesion (procedure) |
