snomed,opcs,opcs_term
447865005,Z701,Z70.1 Head of radius
449049001,Z792,Z79.2 Os calcis
265636007,R121,R12.1 Cerclage of cervix of gravid uterus
241547009,U102,U10.2 Cardiac computed tomography angiography
447716009,Z593,Z59.3 Short hallux muscle
397926008,D152,D15.2 Suction clearance of middle ear
441478009,W326,W32.6 Bulk allograft of bone
429620002,K063,K06.3 Left ventricle to aorta tunnel with right ventricle to pulmonary artery valved conduit
451027000,K353,K35.3 Percutaneous transluminal tricuspid valvotomy
221270009,S551,S55.1 Debridement of burnt skin NEC
231748003,C738,C73.8 Other specified incision of capsule of lens
446248004,S138,S13.8 Other specified punch biopsy of skin
432112007,U133,U13.3 Magnetic resonance imaging of bone
232646009,E441,E44.1 Excision of carina
9491000087106,Y971,Y97.1 Radiology with pre and post contrast
231110003,A707,A70.7 Application of transcutaneous electrical nerve stimulator
216082006,Z862,Z86.2 Intertarsal joint
787213005,X118,X11.8 Other specified amputation of toe
446811003,Y971,Y97.1 Radiology with pre and post contrast
22871000087108,O161,O16.1 Pelvis NEC
240282003,R061,R06.1 Selective feticide
387707007,Y268,Y26.8 Other specified other repair of organ NOC
703698008,Q369,Q36.9 Unspecified other endoscopic occlusion of fallopian tube
782656003,A338,A33.8 Other specified neurostimulation of cranial nerve
439365009,W249,W24.9 Unspecified closed reduction of fracture of bone and internal fixation
447156000,Y473,Y47.3 Transoral burrhole approach to contents of cranium
438888005,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
276813006,O178,O17.8 Other specified secondary closed reduction of fracture of bone and internal fixation
304040003,S361,S36.1 Full thickness autograft of skin to head or neck
426945003,U135,U13.5 Plain x-ray of bone
448338006,V552,V55.2 Two levels of spine
449641004,Z697,Z69.7 Lower end of humerus NEC
449641004,Z698,Z69.8 Specified humerus NEC
250073009,Y252,Y25.2 Resuture of organ NOC
449062002,W081,W08.1 Excision of natural protuberance of bone
709286001,W278,W27.8 Other specified fixation of epiphysis
449685002,Z788,Z78.8 Specified bone of lower leg NEC
367477001,V148,V14.8 Other specified excision of mandible
438529005,J124,J12.4 Percutaneous radiofrequency ablation of lesion of liver
447652004,E301,E30.1 Excision of lesion of larynx using thyrotomy as approach
443595008,Y948,Y94.8 Other specified radiopharmaceutical imaging
444758004,Z926,Z92.6 Abdomen NEC
431839003,Z301,Z30.1 Liver
21521000087103,Z941,Z94.1 Bilateral operation
443681002,W400,W40.0 Conversion from previous cemented total prosthetic replacement of knee joint
716756004,J128,J12.8 Other specified other therapeutic percutaneous operations on liver
418551006,K431,K43.1 Prosthetic replacement of one coronary artery
713687000,W419,W41.9 Unspecified total prosthetic replacement of knee joint not using cement
440882005,Z357,Z35.7 Artery of circle of Willis
866230009,Y534,Y53.4 Approach to organ under fluoroscopic control
433171002,Y941,Y94.1 Dopamine transporter scan
307998000,S055,S05.5 Microscopically controlled excision of lesion of skin of head or neck NEC
715588003,U212,U21.2 Computed tomography NEC
434027006,Z981,Z98.1 Common femoral vein
450698009,C832,C83.2 Macular translocation three hundred and sixty degrees
4161000087105,Y973,Y97.3 Radiology with post contrast
439874004,V559,V55.9 Unspecified levels of spine
252420009,U203,U20.3 Intravascular echocardiography
448234006,V599,V59.9 Unspecified revisional automated percutaneous mechanical excision of intervertebral disc
432665004,Y973,Y97.3 Radiology with post contrast
432671005,V551,V55.1 One level of spine
439989007,W268,W26.8 Other specified other closed reduction of fracture of bone
1017232008,K453,K45.3 Anastomosis of mammary artery to left anterior descending coronary artery
20431000087109,U133,U13.3 Magnetic resonance imaging of bone
432652008,E495,"E49.5 Diagnostic fibreoptic endoscopic examination of lower respiratory tract with biopsy, lavage and brush cytology of lesion of lower respiratory tract"
241081005,U217,U21.7 Plain x-ray NEC
783294001,Z482,Z48.2 Skin of neck
3061000087107,U133,U13.3 Magnetic resonance imaging of bone
359934004,Z792,Z79.2 Os calcis
234327001,Z753,Z75.3 Wing of ilium
275163005,E252,E25.2 Diagnostic endoscopic examination of pharynx and biopsy of lesion of pharynx NEC
1055304003,E148,E14.8 Other specified operations on frontal sinus
405463009,L563,L56.3 Emergency replacement of aneurysmal femoral artery by anastomosis of femoral artery to popliteal artery using vein graft
359934004,W201,W20.1 Primary open reduction of fracture of long bone and extramedullary fixation using plate NEC
405446005,X122,X12.2 Excision of lesion of amputation stump
418539009,Y532,Y53.2 Approach to organ under ultrasonic control
425551008,R368,R36.8 Other specified routine obstetric scan
440531000,W253,W25.3 Remanipulation of fracture of bone and external fixation HFQ
429867000,U051,U05.1 Computed tomography of head
442960009,Z481,Z48.1 Skin of scalp
446862000,C722,C72.2 Suction extraction of lens
16841000087107,Y971,Y97.1 Radiology with pre and post contrast
274339001,E095,E09.5 Biopsy of lesion of external nose
232622002,E473,E47.3 Repair of bronchus NEC
401217009,Y971,Y97.1 Radiology with pre and post contrast
890177005,K295,K29.5 Repair of valve of heart NEC
265717009,V559,V55.9 Unspecified levels of spine
349744000,D064,D06.4 Graft of skin to external ear
278539009,S279,S27.9 Unspecified other local flap of skin
427108001,J093,J09.3 Laparoscopic ultrasound examination of liver NEC
405321009,Y261,Y26.1 Reconstruction of organ NOC
265472007,K258,K25.8 Other specified plastic repair of mitral valve
431846007,K731,K73.1 Renewal of intravenous single chamber cardiac pacemaker system
274995003,B101,B10.1 Excision of thyroglossal cyst
440531000,W261,W26.1 Manipulation of fracture of bone and skeletal traction NEC
284446003,E143,E14.3 External ethmoidectomy
426005005,Y971,Y97.1 Radiology with pre and post contrast
836273008,X151,X15.1 Combined operations for transformation from male to female
408695000,L848,L84.8 Other specified combined operations on varicose vein of leg
448234006,V559,V55.9 Unspecified levels of spine
18291000087100,Y973,Y97.3 Radiology with post contrast
288014001,M652,M65.2 Endoscopic resection of prostate using punch
233283006,Y532,Y53.2 Approach to organ under ultrasonic control
360341006,W608,W60.8 Other specified fusion of other joint and extra-articular bone graft
274069003,S066,S06.6 Re-excision of skin margins of head or neck
241586008,Y535,Y53.5 Approach to organ under image intensifier
431795002,L961,L96.1 Percutaneous mechanical thromboembolectomy
445583005,Z926,Z92.6 Abdomen NEC
442192009,V551,V55.1 One level of spine
432072002,W903,W90.3 Injection of therapeutic substance into joint
708924002,Z705,Z70.5 Lower end of radius NEC
440365000,W085,W08.5 Partial excision of bone NEC
447190009,A321,A32.1 Decompression of optic nerve (ii)
5171000087100,Y973,Y97.3 Radiology with post contrast
257838009,W292,W29.2 Adjustment to skeletal traction of bone
241341009,Y938,Y93.8 Other specified gallium-67 imaging
238214009,S272,S27.2 Axial pattern local flap of skin NEC
418762008,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
367446003,T701,T70.1 Subcutaneous tenotomy
17001000087100,Z943,Z94.3 Left sided operation
333837005,E521,E52.1 Irrigation of bronchus NEC
608800005,T233,T23.3 Repair of recurrent femoral hernia using sutures
257898007,M751,M75.1 Open biopsy of lesion of urethra
19741000087109,Y531,Y53.1 Approach to organ under radiological control
446695008,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
241146005,Z243,Z24.3 Trachea
1119433009,Z942,Z94.2 Right sided operation
205336009,C012,C01.2 Enucleation of eye
232155008,D013,D01.3 Excision of preauricular abnormality
450665004,Z489,Z48.9 Skin of head NEC
283165009,V359,V35.9 Unspecified excision of unspecified intervertebral disc
311490001,V452,V45.2 Open reduction of fracture of spine NEC
713182005,M523,M52.3 Colposuspension of neck of bladder
230951006,A282,A28.2 Extracranial transection of accessory nerve (xi) NEC
432430009,U216,U21.6 Ultrasound scan NEC
386682000,W598,W59.8 Other specified fusion of joint of toe
450483001,R178,R17.8 Other specified elective caesarean delivery
229416008,Z675,Z67.5 Lumbar intervertebral joint
241464005,Y971,Y97.1 Radiology with pre and post contrast
447873001,W141,W14.1 Angulation diaphyseal osteotomy and internal fixation HFQ
448188005,Y534,Y53.4 Approach to organ under fluoroscopic control
287841005,T234,T23.4 Removal of prosthetic material from previous repair of femoral hernia
711509004,T643,T64.3 Multiple insertion of tendons into bone
609171001,Y533,Y53.3 Approach to organ under computed tomography scan control
241588009,Y535,Y53.5 Approach to organ under image intensifier
397539000,C811,C81.1 Xenon photocoagulation of retina for detachment
418889006,Y971,Y97.1 Radiology with pre and post contrast
431451009,Z383,Z38.3 Common femoral artery
449373003,W252,W25.2 Closed reduction of fracture of bone and fixation using functional bracing system
233049006,K094,K09.4 Repair of persistent ostium primum
440236009,L756,L75.6 Percutaneous transluminal arterial and venous embolisation of arteriovenous malformation
445844000,U217,U21.7 Plain x-ray NEC
710302002,Y931,Y93.1 Gallium-67 imaging scan
699176005,W242,W24.2 Closed reduction of fracture of long bone and rigid internal fixation NEC
418979006,Z971,Z97.1 Anterior tibial artery
285786003,H482,H48.2 Excision of skin tag of anus
428654007,V551,V55.1 One level of spine
442303003,E578,E57.8 Other specified other open operations on lung
440570006,W263,W26.3 Remanipulation of fracture of bone and skeletal traction NEC
241116007,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
17011000087103,Y532,Y53.2 Approach to organ under ultrasonic control
425542000,L862,L86.2 Ultrasound guided foam sclerotherapy for varicose vein of leg
238199006,T272,T27.2 Repair of ventral hernia using insert of prosthetic material
429608005,V049,V04.9 Unspecified reshaping of cranium
252800004,A843,A84.3 Nerve conduction studies
440414009,W263,W26.3 Remanipulation of fracture of bone and skeletal traction NEC
14551000087104,Z388,Z38.8 Specified terminal branch of aorta NEC
451008006,F181,F18.1 Enucleation of dental cyst of jaw
715728004,Y971,Y97.1 Radiology with pre and post contrast
13061000087105,U216,U21.6 Ultrasound scan NEC
433235006,Y953,Y95.3 From 9 weeks to < 14 weeks gestational age
764677008,J123,J12.3 Selective internal radiotherapy with microspheres to lesion of liver
440440003,Z764,Z76.4 Shaft of femur
531000087106,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
783790006,C115,C11.5 Graft of skin to canthus
274338009,D061,D06.1 Biopsy of lesion of external ear
359944002,Z292,Z29.2 Anus
702684006,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
1010705000,Z943,Z94.3 Left sided operation
16436161000119108,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
774013003,Y135,Y13.5 Ultrasonic destruction of lesion of organ NOC
275052005,L601,L60.1 Endarterectomy of femoral artery and patch repair of femoral artery
233096003,Z341,Z34.1 Ascending aorta
273999003,A304,A30.4 Repair of facial nerve (vii)
239245001,T644,T64.4 Insertion of tendon into bone NEC
232159002,S203,S20.3 Random pattern distant flap of skin to head or neck
429380006,Y533,Y53.3 Approach to organ under computed tomography scan control
416100002,C662,C66.2 Cauterisation of ciliary body
736758005,O341,O34.1 Lobe of liver NEC
239233005,T682,T68.2 Secondary repair of tendon using lengthening procedure
432720004,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
278539009,S249,S24.9 Unspecified local flap of skin and muscle
232724005,K412,K41.2 Autograft replacement of two coronary arteries NEC
287219001,Y189,Y18.9 Unspecified release of organ NOC
450668002,Z473,Z47.3 Skin of cheek
17901000087101,Z909,Z90.9 Leg region NEC
429639007,K751,K75.1 Percutaneous transluminal balloon angioplasty and insertion of 1-2 drug-eluting stents into coronary artery
386642007,W460,W46.0 Conversion from previous cemented prosthetic replacement of head of femur
442456000,Y535,Y53.5 Approach to organ under image intensifier
272386003,Y276,Y27.6 Prosthetic graft NOC
287696002,K742,K74.2 Renewal of dual chamber cardiac pacemaker system NEC
699145004,W281,W28.1 Application of internal fixation to bone NEC
432661008,Y948,Y94.8 Other specified radiopharmaceutical imaging
440559004,O179,O17.9 Unspecified secondary closed reduction of fracture of bone and internal fixation
405322002,Y268,Y26.8 Other specified other repair of organ NOC
442914007,W261,W26.1 Manipulation of fracture of bone and skeletal traction NEC
707839004,V553,V55.3 Greater than two levels of spine
443332009,W329,W32.9 Unspecified other graft of bone
1581000087106,Y971,Y97.1 Radiology with pre and post contrast
303653007,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
443580006,Y942,Y94.2 Octreotide imaging
287246006,A779,A77.9 Unspecified cryotherapy to sympathetic nerve
440437003,W248,W24.8 Other specified closed reduction of fracture of bone and internal fixation
433239000,L861,L86.1 Injection of sclerosing substance into varicose vein of leg NEC
446823009,M655,M65.5 Endoscopic resection of prostate using vapotrode
287465001,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
231428006,Y112,Y11.2 Cryotherapy to organ NOC
234680008,F208,F20.8 Other specified operations on gingiva
438614004,A029,A02.9 Unspecified excision of lesion of tissue of brain
270482007,V174,V17.4 Removal of fixation from mandible
718286004,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
275206008,K273,K27.3 Prosthetic replacement of tricuspid valve
4911000087106,Y982,Y98.2 Radiology of two body areas
449647000,Z795,Z79.5 Cuneiform bone
866200001,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
391897002,Q111,Q11.1 Vacuum aspiration of products of conception from uterus NEC
444023008,Z789,Z78.9 Bone of lower leg NEC
1137352004,U211,U21.1 Magnetic resonance imaging NEC
373641001,W661,W66.1 Primary closed reduction of fracture dislocation of joint and skeletal traction HFQ
702985005,R375,R37.5 Fetal ascites scan
440414009,W268,W26.8 Other specified other closed reduction of fracture of bone
440376001,O176,O17.6 Remanipulation of fracture of bone and fixation using plate
442573000,Z092,Z09.2 Median nerve
429727009,V551,V55.1 One level of spine
359672006,Y749,Y74.9 Unspecified minimal access to thoracic cavity
4501000087102,Z943,Z94.3 Left sided operation
446353007,R375,R37.5 Fetal ascites scan
428412000,X652,X65.2 Delivery of a fraction of intracavitary radiotherapy
427462007,U132,U13.2 Ultrasound of bone
439793006,V553,V55.3 Greater than two levels of spine
1119345001,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
15221000087108,U212,U21.2 Computed tomography NEC
230911008,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
443682009,W422,W42.2 Conversion to total prosthetic replacement of knee joint NEC
717912001,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
239308005,Z759,Z75.9 Bone of pelvis NEC
767341000,N063,N06.3 Orchidectomy NEC
429823002,Y941,Y94.1 Dopamine transporter scan
449647000,Z783,Z78.3 Shaft of fibula NEC
771084004,Q411,Q41.1 Salpingography
240282003,Y951,Y95.1 Over 20 weeks gestational age
440414009,O176,O17.6 Remanipulation of fracture of bone and fixation using plate
432001005,U211,U21.1 Magnetic resonance imaging NEC
442087005,K112,K11.2 Repair of defect of interventricular septum using pericardial patch
713555008,U136,U13.6 Computed tomography of bone
241199004,Z639,Z63.9 Bone of cranium NEC
440315009,W248,W24.8 Other specified closed reduction of fracture of bone and internal fixation
405476003,Y273,Y27.3 Xenograft to organ NOC
405459002,L596,L59.6 Bypass of femoral artery by anastomosis of femoral artery to peroneal artery using prosthesis NEC
448853008,W252,W25.2 Closed reduction of fracture of bone and fixation using functional bracing system
236168003,M305,M30.5 Diagnostic endoscopic examination of ureter and biopsy of lesion of ureter NEC
257838009,W259,W25.9 Unspecified closed reduction of fracture of bone and external fixation
443468000,V163,V16.3 Osteotomy of alveolar segment of mandible
427961005,Y973,Y97.3 Radiology with post contrast
448579006,W881,W88.1 Diagnostic endoscopic examination of joint and biopsy of lesion of joint NEC
438888005,Y971,Y97.1 Radiology with pre and post contrast
265718004,V396,V39.6 Revisional posterior interbody fusion of joint of lumbar spine
241675003,Y973,Y97.3 Radiology with post contrast
445919009,C298,C29.8 Other specified other operations on lacrimal apparatus
241676002,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
709193007,S054,S05.4 Microscopically controlled excision of lesion of skin using chemosurgical technique NEC
239340009,Z802,Z80.2 Metatarsal NEC
447334006,Z012,Z01.2 Tissue of temporal lobe of brain
713859006,Y971,Y97.1 Radiology with pre and post contrast
302432003,S562,S56.2 Removal of slough from skin of head or neck NEC
234742001,F178,F17.8 Other specified operations on teeth using dental crown or bridge
314119005,N201,N20.1 Excision of lesion of spermatic cord
265705007,V153,V15.3 Closed reduction of fracture of mandible NEC
274326000,Y532,Y53.2 Approach to organ under ultrasonic control
448594005,T648,T64.8 Other specified transposition of tendon
431343007,U201,U20.1 Transthoracic echocardiography
236334001,N058,N05.8 Other specified bilateral excision of testes
439424008,W269,W26.9 Unspecified other closed reduction of fracture of bone
450340008,A784,A78.4 Radiofrequency controlled thermal destruction of perivascular sympathetic nerve
231046005,V553,V55.3 Greater than two levels of spine
287533002,E489,E48.9 Unspecified therapeutic fibreoptic endoscopic operations on lower respiratory tract
446510008,F182,F18.2 Marsupialisation of dental lesion of jaw
20111000087108,U136,U13.6 Computed tomography of bone
265484009,Y538,Y53.8 Other specified approach to organ under image control
450608000,E502,E50.2 Endoscopic laser destruction of lesion of lower respiratory tract using rigid bronchoscope
430614000,L945,L94.5 Percutaneous transluminal insertion of stent into vein NEC
440300008,W178,W17.8 Other specified other reconstruction of bone
238199006,T273,T27.3 Repair of ventral hernia using sutures
448513000,V381,V38.1 Primary fusion of joint of thoracic spine
709201008,Y258,Y25.8 Other specified suture of organ NOC
239313009,W141,W14.1 Angulation diaphyseal osteotomy and internal fixation HFQ
243390001,Z662,Z66.2 Axis bone
241511008,Z909,Z90.9 Leg region NEC
303917008,U216,U21.6 Ultrasound scan NEC
233021004,K041,K04.1 Repair of tetralogy of Fallot using valved right ventricular outflow conduit
710207006,Y301,Y30.1 Incision of lesion of organ NOC
405481000119105,U214,U21.4 Single photon emission computed tomography NEC
432077008,Z721,Z72.1 Shafts of radius and ulna in combination
714030004,V551,V55.1 One level of spine
277544004,N192,N19.2 Embolisation of varicocele
440300008,W315,W31.5 Vascularised pedicle autograft of bone
14331000087103,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
34291000175108,E852,E85.2 Non-invasive ventilation NEC
447107001,A024,A02.4 Excision of lesion of tissue of occipital lobe of brain
1341000087108,U136,U13.6 Computed tomography of bone
440110006,Y309,Y30.9 Unspecified incision of organ NOC
360512003,W669,W66.9 Unspecified primary closed reduction of traumatic dislocation of joint
303237000,S068,S06.8 Other specified other excision of lesion of skin
440572003,W263,W26.3 Remanipulation of fracture of bone and skeletal traction NEC
432003008,Z746,Z74.6 Rib NEC
1881000087108,Z943,Z94.3 Left sided operation
765254006,Y931,Y93.1 Gallium-67 imaging scan
239652009,Z705,Z70.5 Lower end of radius NEC
736700005,K593,K59.3 Resiting of lead of cardioverter defibrillator
241644007,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
712802002,S271,S27.1 Axial pattern local flap of skin to head or neck NEC
308754005,W622,W62.2 Primary arthrodesis and external fixation of joint NEC
571921000119104,Z301,Z30.1 Liver
430233003,X551,X55.1 Biopsy of lesion of unspecified organ
440495009,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
448106007,W144,W14.4 Rotation diaphyseal osteotomy and internal fixation HFQ
395723006,L014,L01.4 Closure of aortopulmonary window
443076007,Y973,Y97.3 Radiology with post contrast
432374007,Y971,Y97.1 Radiology with pre and post contrast
236832005,P065,P06.5 Excision of lesion of labia
252637008,Z293,Z29.3 Perianal tissue
447985005,E341,E34.1 Microtherapeutic endoscopic extirpation of lesion of larynx using laser
473222009,Z383,Z38.3 Common femoral artery
307721006,V301,V30.1 Revisional laminectomy excision of cervical intervertebral disc
418463004,Z019,Z01.9 Tissue of brain NEC
473381003,Y983,Y98.3 Radiology of three body areas (or 20-40 minutes)
432508005,L721,L72.1 Arteriography NEC
387823001,V417,V41.7 Surgical distraction of spinal growing system
710300005,W902,W90.2 Arthrography
448892001,W162,W16.2 Multiple osteotomy and external fixation HFQ
241515004,U216,U21.6 Ultrasound scan NEC
442971005,W143,W14.3 Angulation diaphyseal osteotomy NEC
300897007,Q242,Q24.2 Salpingectomy NEC
448244008,W301,W30.1 Application of external fixation to bone NEC
448431001,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
241293008,Y938,Y93.8 Other specified gallium-67 imaging
715288002,Y982,Y98.2 Radiology of two body areas
443916000,Y536,Y53.6 Approach to organ under video control
241505005,U132,U13.2 Ultrasound of bone
450628001,S142,S14.2 Shave biopsy of lesion of skin NEC
709555008,Z388,Z38.8 Specified terminal branch of aorta NEC
20021000087104,Z942,Z94.2 Right sided operation
340926007,K351,K35.1 Percutaneous transluminal mitral valvotomy
3501000087100,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
699175009,W245,W24.5 Closed reduction of fragment of bone and fixation using screw
405313003,Z985,Z98.5 Long saphenous vein
277520001,L713,L71.3 Percutaneous transluminal embolisation of artery
230933005,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
241272005,Y537,Y53.7 Approach to organ under magnetic resonance imaging control
448924008,W128,W12.8 Other specified angulation periarticular division of bone
275032009,K341,K34.1 Annuloplasty of mitral valve
440258006,S043,S04.3 Excision of sweat gland bearing skin NEC
241180008,Y971,Y97.1 Radiology with pre and post contrast
449013002,H491,H49.1 Cauterisation of lesion of anus
407609002,Q168,Q16.8 Other specified other vaginal operations on uterus
233383008,L597,L59.7 Bypass of femoral artery by anastomosis of femoral artery to peroneal artery using vein graft NEC
405519003,L496,L49.6 Replacement of aneurysmal artery of leg by anastomosis of iliac artery to femoral artery NEC
447141009,E142,E14.2 Intranasal ethmoidectomy
431617002,Y941,Y94.1 Dopamine transporter scan
440559004,W264,W26.4 Remanipulation of fracture of bone NEC
363115007,Y319,Y31.9 Unspecified exploration of organ NOC
439714004,Y731,Y73.1 Cardiopulmonary bypass
609206002,V558,V55.8 Other specified levels of spine
359972009,T095,T09.5 Open pleurodesis NEC
420005003,Z243,Z24.3 Trachea
699253003,W913,W91.3 Manipulation of prosthetic joint NEC
860602007,R308,R30.8 Other specified other operations on delivered uterus
313049000,Z684,Z68.4 Glenoid cavity of scapula
252526001,U278,U27.8 Other specified diagnostic application tests on skin
235391001,H511,H51.1 Haemorrhoidectomy
443213001,O052,O05.2 Percutaneous transluminal arterial embolisation of dural arteriovenous fistula
419089004,U355,U35.5 Computed tomography angiography
702570008,Y985,Y98.5 Radiology of > 4 body areas (or > 40 minutes)
432841000,U114,U11.4 Computed tomography scan of cerebral vessels
709084008,Y134,Y13.4 Radiofrequency controlled thermal destruction of lesion of organ NOC
432851004,Y938,Y93.8 Other specified gallium-67 imaging
709501009,Y981,Y98.1 Radiology of one body area (or < 20 minutes)
450813004,W931,W93.1 Primary hybrid prosthetic replacement of hip joint using cemented acetabular component
735026004,Z943,Z94.3 Left sided operation
235459003,J033,J03.3 Thermal ablation of single lesion of liver
278540006,S189,S18.9 Unspecified distant flap of skin and fascia
230842002,A048,A04.8 Other specified open biopsy of lesion of tissue of brain
300963001,Y084,Y08.4 Laser destruction of lesion of organ NOC
443221007,V192,V19.2 Genioplasty of mandible
241471000,Z301,Z30.1 Liver
449727003,Q088,Q08.8 Other specified vaginal excision of uterus
302410007,S421,S42.1 Primary suture of skin NEC
445111008,S112,S11.2 Cryotherapy to lesion of skin NEC
274009000,X252,X25.2 Wedge tarsectomy for correction of congenital deformity of foot
741064009,M732,M73.2 Repair of epispadias
444630003,Z921,Z92.1 Head NEC
359884005,B085,B08.5 Isthmectomy of thyroid gland
